"precinct","race","leg","cc","cg","countergroup","party","countertype","sumofcount"
"PATTERSON","King County Fire Protection District No. 27 Proposition No. 1","5","3","1","Total","NP","No","7"
"PATTERSON","King County Fire Protection District No. 27 Proposition No. 1","5","3","1","Total","NP","Yes","15"
"PATTERSON","King County Fire Protection District No. 27 Proposition No. 1","5","3","1","Total","NP","Times Over Voted","0"
"QUARTERMASTER","Vashon-Maury Island Park & Recreation District Proposition No. 1","34","8","7","Total","NP","Registered Voters","370"
"QUARTERMASTER","Vashon-Maury Island Park & Recreation District Proposition No. 1","34","8","7","Total","NP","Times Counted","180"
"QUARTERMASTER","Vashon-Maury Island Park & Recreation District Proposition No. 1","34","8","7","Total","NP","Times Under Voted","0"
"QUARTERMASTER","Vashon-Maury Island Park & Recreation District Proposition No. 1","34","8","7","Total","NP","Yes","94"
"QUARTERMASTER","Vashon-Maury Island Park & Recreation District Proposition No. 1","34","8","7","Total","NP","No","86"
"QUARTERMASTER","Vashon-Maury Island Park & Recreation District Proposition No. 1","34","8","7","Total","NP","Times Over Voted","0"
"KIR 45-0925","Lake Washington School District No. 414 Proposition No. 1","45","6","1","Total","NP","Registered Voters","155"
"KIR 45-0925","Lake Washington School District No. 414 Proposition No. 1","45","6","1","Total","NP","Times Counted","50"
"KIR 45-0925","Lake Washington School District No. 414 Proposition No. 1","45","6","1","Total","NP","Times Under Voted","1"
"KIR 45-0925","Lake Washington School District No. 414 Proposition No. 1","45","6","1","Total","NP","No","21"
"KIR 45-0925","Lake Washington School District No. 414 Proposition No. 1","45","6","1","Total","NP","Yes","28"
"KIR 45-0925","Lake Washington School District No. 414 Proposition No. 1","45","6","1","Total","NP","Times Over Voted","0"
"KIR 45-0925","Public Hospital District No. 2 Proposition No. 1","45","6","1","Total","NP","Registered Voters","360"
"KIR 45-0925","Public Hospital District No. 2 Proposition No. 1","45","6","1","Total","NP","Times Counted","113"
"KIR 45-0925","Public Hospital District No. 2 Proposition No. 1","45","6","1","Total","NP","Times Under Voted","0"
"KIR 45-0925","Public Hospital District No. 2 Proposition No. 1","45","6","1","Total","NP","Rejected","40"
"KIR 45-0925","Public Hospital District No. 2 Proposition No. 1","45","6","1","Total","NP","Approved","73"
"KIR 45-0925","Public Hospital District No. 2 Proposition No. 1","45","6","1","Total","NP","Times Over Voted","0"
"WOD 45-0926","Woodinville Fire & Rescue Proposition No. 1","45","1","1","Total","NP","Registered Voters","551"
"WOD 45-0926","Woodinville Fire & Rescue Proposition No. 1","45","1","1","Total","NP","Times Counted","114"
"WOD 45-0926","Woodinville Fire & Rescue Proposition No. 1","45","1","1","Total","NP","Times Under Voted","1"
"WOD 45-0926","Woodinville Fire & Rescue Proposition No. 1","45","1","1","Total","NP","Yes","107"
"WOD 45-0926","Woodinville Fire & Rescue Proposition No. 1","45","1","1","Total","NP","No","6"
"WOD 45-0926","Woodinville Fire & Rescue Proposition No. 1","45","1","1","Total","NP","Times Over Voted","0"
"WOD 45-0926","Public Hospital District No. 2 Proposition No. 1","45","1","1","Total","NP","Registered Voters","551"
"WOD 45-0926","Public Hospital District No. 2 Proposition No. 1","45","1","1","Total","NP","Times Counted","114"
"WOD 45-0926","Public Hospital District No. 2 Proposition No. 1","45","1","1","Total","NP","Times Under Voted","2"
"WOD 45-0926","Public Hospital District No. 2 Proposition No. 1","45","1","1","Total","NP","Rejected","22"
"WOD 45-0926","Public Hospital District No. 2 Proposition No. 1","45","1","1","Total","NP","Approved","90"
"WOD 45-0926","Public Hospital District No. 2 Proposition No. 1","45","1","1","Total","NP","Times Over Voted","0"
"RAGING RIVER","King County Fire Protection District No. 27 Proposition No. 1","5","3","8","Total","NP","Registered Voters","52"
"RAGING RIVER","King County Fire Protection District No. 27 Proposition No. 1","5","3","8","Total","NP","Times Counted","17"
"RAGING RIVER","King County Fire Protection District No. 27 Proposition No. 1","5","3","8","Total","NP","Times Under Voted","0"
"RAGING RIVER","King County Fire Protection District No. 27 Proposition No. 1","5","3","8","Total","NP","No","5"
"RAGING RIVER","King County Fire Protection District No. 27 Proposition No. 1","5","3","8","Total","NP","Yes","12"
"RAGING RIVER","King County Fire Protection District No. 27 Proposition No. 1","5","3","8","Total","NP","Times Over Voted","0"
"RED 48-0935","Lake Washington School District No. 414 Proposition No. 1","48","3","1","Total","NP","Registered Voters","581"
"RED 48-0935","Lake Washington School District No. 414 Proposition No. 1","48","3","1","Total","NP","Times Counted","160"
"RED 48-0935","Lake Washington School District No. 414 Proposition No. 1","48","3","1","Total","NP","Times Under Voted","1"
"RED 48-0935","Lake Washington School District No. 414 Proposition No. 1","48","3","1","Total","NP","No","61"
"RED 48-0935","Lake Washington School District No. 414 Proposition No. 1","48","3","1","Total","NP","Yes","98"
"RED 48-0935","Lake Washington School District No. 414 Proposition No. 1","48","3","1","Total","NP","Times Over Voted","0"
"RED 48-0935","Public Hospital District No. 2 Proposition No. 1","48","3","1","Total","NP","Registered Voters","581"
"RED 48-0935","Public Hospital District No. 2 Proposition No. 1","48","3","1","Total","NP","Times Counted","160"
"RED 48-0935","Public Hospital District No. 2 Proposition No. 1","48","3","1","Total","NP","Times Under Voted","0"
"RED 48-0935","Public Hospital District No. 2 Proposition No. 1","48","3","1","Total","NP","Rejected","54"
"RED 48-0935","Public Hospital District No. 2 Proposition No. 1","48","3","1","Total","NP","Approved","106"
"RED 48-0935","Public Hospital District No. 2 Proposition No. 1","48","3","1","Total","NP","Times Over Voted","0"
"RED 45-0936","Lake Washington School District No. 414 Proposition No. 1","45","3","1","Total","NP","Registered Voters","469"
"RED 45-0936","Lake Washington School District No. 414 Proposition No. 1","45","3","1","Total","NP","Times Counted","204"
"RED 45-0936","Lake Washington School District No. 414 Proposition No. 1","45","3","1","Total","NP","Times Under Voted","2"
"RED 45-0936","Lake Washington School District No. 414 Proposition No. 1","45","3","1","Total","NP","No","93"
"RED 45-0936","Lake Washington School District No. 414 Proposition No. 1","45","3","1","Total","NP","Yes","109"
"RED 45-0936","Lake Washington School District No. 414 Proposition No. 1","45","3","1","Total","NP","Times Over Voted","0"
"RED 45-0936","Public Hospital District No. 2 Proposition No. 1","45","3","1","Total","NP","Registered Voters","469"
"RED 45-0936","Public Hospital District No. 2 Proposition No. 1","45","3","1","Total","NP","Times Counted","204"
"RED 45-0936","Public Hospital District No. 2 Proposition No. 1","45","3","1","Total","NP","Times Under Voted","1"
"RED 45-0936","Public Hospital District No. 2 Proposition No. 1","45","3","1","Total","NP","Rejected","86"
"RED 45-0936","Public Hospital District No. 2 Proposition No. 1","45","3","1","Total","NP","Approved","117"
"RED 45-0936","Public Hospital District No. 2 Proposition No. 1","45","3","1","Total","NP","Times Over Voted","0"
"RED 48-0937","Lake Washington School District No. 414 Proposition No. 1","48","6","1","Total","NP","Registered Voters","228"
"RED 48-0937","Lake Washington School District No. 414 Proposition No. 1","48","6","1","Total","NP","Times Counted","91"
"RED 48-0937","Lake Washington School District No. 414 Proposition No. 1","48","6","1","Total","NP","Times Under Voted","0"
"RED 48-0937","Lake Washington School District No. 414 Proposition No. 1","48","6","1","Total","NP","No","29"
"RED 48-0937","Lake Washington School District No. 414 Proposition No. 1","48","6","1","Total","NP","Yes","62"
"RED 48-0937","Lake Washington School District No. 414 Proposition No. 1","48","6","1","Total","NP","Times Over Voted","0"
"RED 48-0937","Public Hospital District No. 2 Proposition No. 1","48","6","1","Total","NP","Registered Voters","228"
"RED 48-0937","Public Hospital District No. 2 Proposition No. 1","48","6","1","Total","NP","Times Counted","91"
"RED 48-0937","Public Hospital District No. 2 Proposition No. 1","48","6","1","Total","NP","Times Under Voted","2"
"RED 48-0937","Public Hospital District No. 2 Proposition No. 1","48","6","1","Total","NP","Rejected","33"
"RED 48-0937","Public Hospital District No. 2 Proposition No. 1","48","6","1","Total","NP","Approved","56"
"RED 48-0937","Public Hospital District No. 2 Proposition No. 1","48","6","1","Total","NP","Times Over Voted","0"
"BILOXI","Vashon-Maury Island Park & Recreation District Proposition No. 1","34","8","7","Total","NP","Registered Voters","429"
"BILOXI","Vashon-Maury Island Park & Recreation District Proposition No. 1","34","8","7","Total","NP","Times Counted","196"
"BILOXI","Vashon-Maury Island Park & Recreation District Proposition No. 1","34","8","7","Total","NP","Times Under Voted","1"
"BILOXI","Vashon-Maury Island Park & Recreation District Proposition No. 1","34","8","7","Total","NP","Yes","103"
"BILOXI","Vashon-Maury Island Park & Recreation District Proposition No. 1","34","8","7","Total","NP","No","92"
"BILOXI","Vashon-Maury Island Park & Recreation District Proposition No. 1","34","8","7","Total","NP","Times Over Voted","0"
"RED 48-0938","Lake Washington School District No. 414 Proposition No. 1","48","6","1","Total","NP","Registered Voters","285"
"RED 48-0938","Lake Washington School District No. 414 Proposition No. 1","48","6","1","Total","NP","Times Counted","72"
"RED 48-0938","Lake Washington School District No. 414 Proposition No. 1","48","6","1","Total","NP","Times Under Voted","4"
"RED 48-0938","Lake Washington School District No. 414 Proposition No. 1","48","6","1","Total","NP","No","23"
"RED 48-0938","Lake Washington School District No. 414 Proposition No. 1","48","6","1","Total","NP","Yes","45"
"RED 48-0938","Lake Washington School District No. 414 Proposition No. 1","48","6","1","Total","NP","Times Over Voted","0"
"RED 48-0938","Public Hospital District No. 2 Proposition No. 1","48","6","1","Total","NP","Registered Voters","285"
"RED 48-0938","Public Hospital District No. 2 Proposition No. 1","48","6","1","Total","NP","Times Counted","72"
"RED 48-0938","Public Hospital District No. 2 Proposition No. 1","48","6","1","Total","NP","Times Under Voted","0"
"RED 48-0938","Public Hospital District No. 2 Proposition No. 1","48","6","1","Total","NP","Rejected","30"
"RED 48-0938","Public Hospital District No. 2 Proposition No. 1","48","6","1","Total","NP","Approved","42"
"RED 48-0938","Public Hospital District No. 2 Proposition No. 1","48","6","1","Total","NP","Times Over Voted","0"
"RED 48-0939","Lake Washington School District No. 414 Proposition No. 1","48","6","1","Total","NP","Registered Voters","478"
"RED 48-0939","Lake Washington School District No. 414 Proposition No. 1","48","6","1","Total","NP","Times Counted","148"
"RED 48-0939","Lake Washington School District No. 414 Proposition No. 1","48","6","1","Total","NP","Times Under Voted","0"
"RED 48-0939","Lake Washington School District No. 414 Proposition No. 1","48","6","1","Total","NP","No","72"
"RED 48-0939","Lake Washington School District No. 414 Proposition No. 1","48","6","1","Total","NP","Yes","76"
"RED 48-0939","Lake Washington School District No. 414 Proposition No. 1","48","6","1","Total","NP","Times Over Voted","0"
"RED 48-0939","Public Hospital District No. 2 Proposition No. 1","48","6","1","Total","NP","Registered Voters","478"
"RED 48-0939","Public Hospital District No. 2 Proposition No. 1","48","6","1","Total","NP","Times Counted","148"
"RED 48-0939","Public Hospital District No. 2 Proposition No. 1","48","6","1","Total","NP","Times Under Voted","0"
"RED 48-0939","Public Hospital District No. 2 Proposition No. 1","48","6","1","Total","NP","Rejected","64"
"RED 48-0939","Public Hospital District No. 2 Proposition No. 1","48","6","1","Total","NP","Approved","84"
"RED 48-0939","Public Hospital District No. 2 Proposition No. 1","48","6","1","Total","NP","Times Over Voted","0"
"RED 48-0940","Lake Washington School District No. 414 Proposition No. 1","48","6","1","Total","NP","Registered Voters","416"
"RED 48-0940","Lake Washington School District No. 414 Proposition No. 1","48","6","1","Total","NP","Times Counted","160"
"RED 48-0940","Lake Washington School District No. 414 Proposition No. 1","48","6","1","Total","NP","Times Under Voted","1"
"RED 48-0940","Lake Washington School District No. 414 Proposition No. 1","48","6","1","Total","NP","No","79"
"RED 48-0940","Lake Washington School District No. 414 Proposition No. 1","48","6","1","Total","NP","Yes","80"
"RED 48-0940","Lake Washington School District No. 414 Proposition No. 1","48","6","1","Total","NP","Times Over Voted","0"
"RED 48-0940","Public Hospital District No. 2 Proposition No. 1","48","6","1","Total","NP","Registered Voters","416"
"RED 48-0940","Public Hospital District No. 2 Proposition No. 1","48","6","1","Total","NP","Times Counted","160"
"RED 48-0940","Public Hospital District No. 2 Proposition No. 1","48","6","1","Total","NP","Times Under Voted","1"
"RED 48-0940","Public Hospital District No. 2 Proposition No. 1","48","6","1","Total","NP","Rejected","74"
"RED 48-0940","Public Hospital District No. 2 Proposition No. 1","48","6","1","Total","NP","Approved","85"
"RED 48-0940","Public Hospital District No. 2 Proposition No. 1","48","6","1","Total","NP","Times Over Voted","0"
"RED 48-0941","Lake Washington School District No. 414 Proposition No. 1","48","6","1","Total","NP","Registered Voters","328"
"RED 48-0941","Lake Washington School District No. 414 Proposition No. 1","48","6","1","Total","NP","Times Counted","144"
"RED 48-0941","Lake Washington School District No. 414 Proposition No. 1","48","6","1","Total","NP","Times Under Voted","1"
"RED 48-0941","Lake Washington School District No. 414 Proposition No. 1","48","6","1","Total","NP","No","60"
"RED 48-0941","Lake Washington School District No. 414 Proposition No. 1","48","6","1","Total","NP","Yes","83"
"RED 48-0941","Lake Washington School District No. 414 Proposition No. 1","48","6","1","Total","NP","Times Over Voted","0"
"RED 48-0941","Public Hospital District No. 2 Proposition No. 1","48","6","1","Total","NP","Registered Voters","328"
"RED 48-0941","Public Hospital District No. 2 Proposition No. 1","48","6","1","Total","NP","Times Counted","144"
"RED 48-0941","Public Hospital District No. 2 Proposition No. 1","48","6","1","Total","NP","Times Under Voted","1"
"RED 48-0941","Public Hospital District No. 2 Proposition No. 1","48","6","1","Total","NP","Rejected","61"
"RED 48-0941","Public Hospital District No. 2 Proposition No. 1","48","6","1","Total","NP","Approved","82"
"RED 48-0941","Public Hospital District No. 2 Proposition No. 1","48","6","1","Total","NP","Times Over Voted","0"
"RED 48-0942","Public Hospital District No. 2 Proposition No. 1","48","6","1","Total","NP","Registered Voters","396"
"RED 48-0942","Public Hospital District No. 2 Proposition No. 1","48","6","1","Total","NP","Times Counted","126"
"RED 48-0942","Public Hospital District No. 2 Proposition No. 1","48","6","1","Total","NP","Times Under Voted","0"
"RED 48-0942","Public Hospital District No. 2 Proposition No. 1","48","6","1","Total","NP","Rejected","65"
"RED 48-0942","Public Hospital District No. 2 Proposition No. 1","48","6","1","Total","NP","Approved","61"
"RED 48-0942","Public Hospital District No. 2 Proposition No. 1","48","6","1","Total","NP","Times Over Voted","0"
"RED 48-0944","Lake Washington School District No. 414 Proposition No. 1","48","3","1","Total","NP","Registered Voters","366"
"RED 48-0944","Lake Washington School District No. 414 Proposition No. 1","48","3","1","Total","NP","Times Counted","147"
"RED 48-0944","Lake Washington School District No. 414 Proposition No. 1","48","3","1","Total","NP","Times Under Voted","0"
"RED 48-0944","Lake Washington School District No. 414 Proposition No. 1","48","3","1","Total","NP","No","76"
"RED 48-0944","Lake Washington School District No. 414 Proposition No. 1","48","3","1","Total","NP","Yes","71"
"RED 48-0944","Lake Washington School District No. 414 Proposition No. 1","48","3","1","Total","NP","Times Over Voted","0"
"RED 48-0944","Public Hospital District No. 2 Proposition No. 1","48","3","1","Total","NP","Registered Voters","366"
"RED 48-0944","Public Hospital District No. 2 Proposition No. 1","48","3","1","Total","NP","Times Counted","147"
"RED 48-0944","Public Hospital District No. 2 Proposition No. 1","48","3","1","Total","NP","Times Under Voted","0"
"RED 48-0944","Public Hospital District No. 2 Proposition No. 1","48","3","1","Total","NP","Rejected","59"
"RED 48-0944","Public Hospital District No. 2 Proposition No. 1","48","3","1","Total","NP","Approved","88"
"RED 48-0944","Public Hospital District No. 2 Proposition No. 1","48","3","1","Total","NP","Times Over Voted","0"
"RED 48-0945","Lake Washington School District No. 414 Proposition No. 1","48","6","1","Total","NP","Registered Voters","448"
"RED 48-0945","Lake Washington School District No. 414 Proposition No. 1","48","6","1","Total","NP","Times Counted","168"
"RED 48-0945","Lake Washington School District No. 414 Proposition No. 1","48","6","1","Total","NP","Times Under Voted","1"
"RED 48-0945","Lake Washington School District No. 414 Proposition No. 1","48","6","1","Total","NP","No","88"
"RED 48-0945","Lake Washington School District No. 414 Proposition No. 1","48","6","1","Total","NP","Yes","79"
"RED 48-0945","Lake Washington School District No. 414 Proposition No. 1","48","6","1","Total","NP","Times Over Voted","0"
"RED 48-0945","Public Hospital District No. 2 Proposition No. 1","48","6","1","Total","NP","Registered Voters","448"
"RED 48-0945","Public Hospital District No. 2 Proposition No. 1","48","6","1","Total","NP","Times Counted","168"
"RED 48-0945","Public Hospital District No. 2 Proposition No. 1","48","6","1","Total","NP","Times Under Voted","2"
"RED 48-0945","Public Hospital District No. 2 Proposition No. 1","48","6","1","Total","NP","Rejected","92"
"RED 48-0945","Public Hospital District No. 2 Proposition No. 1","48","6","1","Total","NP","Approved","74"
"RED 48-0945","Public Hospital District No. 2 Proposition No. 1","48","6","1","Total","NP","Times Over Voted","0"
"RED 48-0947","Lake Washington School District No. 414 Proposition No. 1","48","6","1","Total","NP","Registered Voters","375"
"RED 48-0947","Lake Washington School District No. 414 Proposition No. 1","48","6","1","Total","NP","Times Counted","163"
"RED 48-0947","Lake Washington School District No. 414 Proposition No. 1","48","6","1","Total","NP","Times Under Voted","2"
"RED 48-0947","Lake Washington School District No. 414 Proposition No. 1","48","6","1","Total","NP","No","66"
"RED 48-0947","Lake Washington School District No. 414 Proposition No. 1","48","6","1","Total","NP","Yes","95"
"RED 48-0947","Lake Washington School District No. 414 Proposition No. 1","48","6","1","Total","NP","Times Over Voted","0"
"RED 48-0947","Public Hospital District No. 2 Proposition No. 1","48","6","1","Total","NP","Registered Voters","375"
"RED 48-0947","Public Hospital District No. 2 Proposition No. 1","48","6","1","Total","NP","Times Counted","163"
"RED 48-0947","Public Hospital District No. 2 Proposition No. 1","48","6","1","Total","NP","Times Under Voted","3"
"RED 48-0947","Public Hospital District No. 2 Proposition No. 1","48","6","1","Total","NP","Rejected","64"
"RED 48-0947","Public Hospital District No. 2 Proposition No. 1","48","6","1","Total","NP","Approved","96"
"RED 48-0947","Public Hospital District No. 2 Proposition No. 1","48","6","1","Total","NP","Times Over Voted","0"
"RED 48-0948","Lake Washington School District No. 414 Proposition No. 1","48","6","1","Total","NP","Registered Voters","230"
"RED 48-0948","Lake Washington School District No. 414 Proposition No. 1","48","6","1","Total","NP","Times Counted","66"
"RED 48-0948","Lake Washington School District No. 414 Proposition No. 1","48","6","1","Total","NP","Times Under Voted","0"
"RED 48-0948","Lake Washington School District No. 414 Proposition No. 1","48","6","1","Total","NP","No","33"
"RED 48-0948","Lake Washington School District No. 414 Proposition No. 1","48","6","1","Total","NP","Yes","33"
"RED 48-0948","Lake Washington School District No. 414 Proposition No. 1","48","6","1","Total","NP","Times Over Voted","0"
"RED 48-0948","Public Hospital District No. 2 Proposition No. 1","48","6","1","Total","NP","Registered Voters","228"
"RED 48-0948","Public Hospital District No. 2 Proposition No. 1","48","6","1","Total","NP","Times Counted","64"
"RED 48-0948","Public Hospital District No. 2 Proposition No. 1","48","6","1","Total","NP","Times Under Voted","1"
"RED 48-0948","Public Hospital District No. 2 Proposition No. 1","48","6","1","Total","NP","Rejected","29"
"RED 48-0948","Public Hospital District No. 2 Proposition No. 1","48","6","1","Total","NP","Approved","34"
"RED 48-0948","Public Hospital District No. 2 Proposition No. 1","48","6","1","Total","NP","Times Over Voted","0"
"RED 48-0949","Lake Washington School District No. 414 Proposition No. 1","48","6","1","Total","NP","Registered Voters","429"
"RED 48-0949","Lake Washington School District No. 414 Proposition No. 1","48","6","1","Total","NP","Times Counted","162"
"RED 48-0949","Lake Washington School District No. 414 Proposition No. 1","48","6","1","Total","NP","Times Under Voted","0"
"RED 48-0949","Lake Washington School District No. 414 Proposition No. 1","48","6","1","Total","NP","No","79"
"RED 48-0949","Lake Washington School District No. 414 Proposition No. 1","48","6","1","Total","NP","Yes","83"
"RED 48-0949","Lake Washington School District No. 414 Proposition No. 1","48","6","1","Total","NP","Times Over Voted","0"
"RED 48-0949","Public Hospital District No. 2 Proposition No. 1","48","6","1","Total","NP","Registered Voters","429"
"RED 48-0949","Public Hospital District No. 2 Proposition No. 1","48","6","1","Total","NP","Times Counted","162"
"RED 48-0949","Public Hospital District No. 2 Proposition No. 1","48","6","1","Total","NP","Times Under Voted","1"
"RED 48-0949","Public Hospital District No. 2 Proposition No. 1","48","6","1","Total","NP","Rejected","76"
"RED 48-0949","Public Hospital District No. 2 Proposition No. 1","48","6","1","Total","NP","Approved","85"
"RED 48-0949","Public Hospital District No. 2 Proposition No. 1","48","6","1","Total","NP","Times Over Voted","0"
"BOT 01-0252","Public Hospital District No. 2 Proposition No. 1","1","1","1","Total","NP","Registered Voters","531"
"BOT 01-0252","Public Hospital District No. 2 Proposition No. 1","1","1","1","Total","NP","Times Counted","168"
"BOT 01-0252","Public Hospital District No. 2 Proposition No. 1","1","1","1","Total","NP","Times Under Voted","0"
"BOT 01-0252","Public Hospital District No. 2 Proposition No. 1","1","1","1","Total","NP","Rejected","81"
"BOT 01-0252","Public Hospital District No. 2 Proposition No. 1","1","1","1","Total","NP","Approved","87"
"BOT 01-0252","Public Hospital District No. 2 Proposition No. 1","1","1","1","Total","NP","Times Over Voted","0"
"RED 48-0950","Lake Washington School District No. 414 Proposition No. 1","48","3","1","Total","NP","Registered Voters","484"
"RED 48-0950","Lake Washington School District No. 414 Proposition No. 1","48","3","1","Total","NP","Times Counted","121"
"RED 48-0950","Lake Washington School District No. 414 Proposition No. 1","48","3","1","Total","NP","Times Under Voted","1"
"RED 48-0950","Lake Washington School District No. 414 Proposition No. 1","48","3","1","Total","NP","No","51"
"RED 48-0950","Lake Washington School District No. 414 Proposition No. 1","48","3","1","Total","NP","Yes","69"
"RED 48-0950","Lake Washington School District No. 414 Proposition No. 1","48","3","1","Total","NP","Times Over Voted","0"
"RED 48-0950","Public Hospital District No. 2 Proposition No. 1","48","3","1","Total","NP","Registered Voters","484"
"RED 48-0950","Public Hospital District No. 2 Proposition No. 1","48","3","1","Total","NP","Times Counted","121"
"RED 48-0950","Public Hospital District No. 2 Proposition No. 1","48","3","1","Total","NP","Times Under Voted","1"
"RED 48-0950","Public Hospital District No. 2 Proposition No. 1","48","3","1","Total","NP","Rejected","59"
"RED 48-0950","Public Hospital District No. 2 Proposition No. 1","48","3","1","Total","NP","Approved","61"
"RED 48-0950","Public Hospital District No. 2 Proposition No. 1","48","3","1","Total","NP","Times Over Voted","0"
"RED 48-0951","Lake Washington School District No. 414 Proposition No. 1","48","3","1","Total","NP","Registered Voters","348"
"RED 48-0951","Lake Washington School District No. 414 Proposition No. 1","48","3","1","Total","NP","Times Counted","124"
"RED 48-0951","Lake Washington School District No. 414 Proposition No. 1","48","3","1","Total","NP","Times Under Voted","1"
"RED 48-0951","Lake Washington School District No. 414 Proposition No. 1","48","3","1","Total","NP","No","50"
"RED 48-0951","Lake Washington School District No. 414 Proposition No. 1","48","3","1","Total","NP","Yes","73"
"RED 48-0951","Lake Washington School District No. 414 Proposition No. 1","48","3","1","Total","NP","Times Over Voted","0"
"RED 48-0951","Public Hospital District No. 2 Proposition No. 1","48","3","1","Total","NP","Registered Voters","348"
"RED 48-0951","Public Hospital District No. 2 Proposition No. 1","48","3","1","Total","NP","Times Counted","124"
"RED 48-0951","Public Hospital District No. 2 Proposition No. 1","48","3","1","Total","NP","Times Under Voted","1"
