"dataset_link","u_id","public","derived_view","parent_uid","domain","type","name","description","visits","creation_date","last_update_date_data","category","keywords","downloads","owner","contactemail","license","publication_stage","published_version_name","published_version_uid","data_provided_by","routing_approval","api_endpoint","source_link","publishing_department","owner_uid","provenance"
"https://data.kingcounty.gov/d/r4pa-sjau","r4pa-sjau","true","false",,"data.kingcounty.gov","dataset","2008 General - Absentee Election Results","November 2008 general election; final/official absentee results.","318229","2011-02-23T17:07:00.000Z","2011-08-21T02:54:00.000Z","Voting & Elections","2008,2008 general,general,elections,results","3207","jeffhsu","","Public Domain","published",,,"King County Elections",,"https://data.kingcounty.gov/resource/r4pa-sjau.json","http://www.kingcounty.gov/elections",,"zw63-9v9t","official"
"https://data.kingcounty.gov/d/7x99-befe","7x99-befe","true","false",,"data.kingcounty.gov","dataset","2008 General - Election Results by precinct (complete eCanvass dataset)","November 2008 general election; final/official results by precinct.","334336","2011-02-23T18:24:00.000Z","2011-08-21T02:54:00.000Z","Voting & Elections","2008,2008 general,general,elections,results,precinct,ecanvass","3953","jeffhsu","","Public Domain","published",,,"King County Elections",,"https://data.kingcounty.gov/resource/7x99-befe.json","http://www.kingcounty.gov/elections.aspx",,"zw63-9v9t","official"
"https://data.kingcounty.gov/d/ycry-3r2f","ycry-3r2f","true","false",,"data.kingcounty.gov","dataset","2011 Special February - Election Results by precinct (complete eCanvass dataset)","February 2011 special election; final/official results by precinct.","41445","2011-02-25T17:53:00.000Z","2011-08-21T02:54:00.000Z","Voting & Elections","2011,2011 special,special,elections,results,precinct,ecanvass","4722","jeffhsu","election.opendata@kingcounty.gov","Public Domain","published",,,"King County Elections",,"https://data.kingcounty.gov/resource/ycry-3r2f.json","http://www.kingcounty.gov/elections",,"zw63-9v9t","official"
"https://data.kingcounty.gov/d/5jc7-9665","5jc7-9665","true","false",,"data.kingcounty.gov","dataset","2008 Primary - Election Results by precinct (complete eCanvass dataset)","August 2008 primary election; final/official results by precinct.","277383","2011-03-25T22:16:00.000Z","2011-08-21T02:54:00.000Z","Voting & Elections","2008,2008 primary,primary,elections,results,precinct,ecanvass","3050","Elections Open Data","kathy.gill@kingcounty.gov","Public Domain","published",,,"King County Elections",,"https://data.kingcounty.gov/resource/5jc7-9665.json","http://www.kingcounty.gov/elections",,"z7jt-m6hz","official"
"https://data.kingcounty.gov/d/9ycg-yemn","9ycg-yemn","true","false",,"data.kingcounty.gov","dataset","2008 Primary - Election Results by precinct (complete eCanvass dataset)","August 2008 primary election; final/official results by precinct.","39189","2011-05-09T20:52:00.000Z","2011-08-21T02:54:00.000Z","Voting & Elections","2008,2008 primary,primary,elections,results,precinct,ecanvass","2862","Elections Open Data","","Public Domain","published",,,"King County Elections",,"https://data.kingcounty.gov/resource/9ycg-yemn.json","http://www.kingcounty.gov/elections/.aspx",,"z7jt-m6hz","official"
"https://data.kingcounty.gov/d/dx5r-rh67","dx5r-rh67","true","false",,"data.kingcounty.gov","dataset","2011 Special February - Election Results by precinct (complete eCanvass dataset)","February 2011 special election; final/official results by precinct.","11342","2011-05-10T21:33:00.000Z","2011-08-21T02:54:00.000Z","Voting & Elections","2011,2011 special,special,elections,results,precinct,ecanvass","3381","Elections Open Data","","Public Domain","published",,,"King County Elections",,"https://data.kingcounty.gov/resource/dx5r-rh67.json","http://www.kingcounty.gov/elections.aspx",,"z7jt-m6hz","official"
"https://data.kingcounty.gov/d/mpzz-svxb","mpzz-svxb","true","false",,"data.kingcounty.gov","dataset","Election Results - February 8, 2011 - Cumulative","Detailed results for the February 2011 Special Election","38135","2011-05-10T21:38:00.000Z","2011-08-21T02:54:00.000Z","Voting & Elections","elections,results","2418","Elections Open Data","","Public Domain","published",,,"King County Elections",,"https://data.kingcounty.gov/resource/mpzz-svxb.json","http://kingcounty.gov/elections.aspx",,"z7jt-m6hz","official"
"https://data.kingcounty.gov/d/xhwu-st2x","xhwu-st2x","true","false",,"data.kingcounty.gov","dataset","2011 Special April - Election Results by precinct (complete eCanvass dataset)","April 2011 special election; final/official results by precinct.","4245","2011-05-11T21:17:00.000Z","2011-08-21T02:54:00.000Z","Voting & Elections","2011,2011 special,special,elections,results,precinct,ecanvass","2966","King County Webteam","elections@kingcounty.gov","Public Domain","published",,,"King County",,"https://data.kingcounty.gov/resource/xhwu-st2x.json","http://www.kingcounty.gov/elections/",,"2gzv-6b6z","official"
"https://data.kingcounty.gov/d/isgw-8ncv","isgw-8ncv","false","false",,"data.kingcounty.gov","dataset","Feb2008eCanvass.csv",,"4","2011-05-11T22:47:00.000Z","2011-08-21T02:54:00.000Z","Voting & Elections",,"0","Elections Open Data",,,"published",,,,,"https://data.kingcounty.gov/resource/isgw-8ncv.json",,,"z7jt-m6hz","official"
"https://data.kingcounty.gov/d/tqg4-seid","tqg4-seid","true","false",,"data.kingcounty.gov","dataset","2011 Primary - Races","Primary election 2011 list of races","1060","2011-08-16T00:21:00.000Z","2011-08-21T02:54:00.000Z","Voting & Elections","elections,vote,voting,2011","2924","King County Webteam","","Public Domain","published",,,"King County",,"https://data.kingcounty.gov/resource/tqg4-seid.json","http://www.kingcounty.gov/elections",,"2gzv-6b6z","official"
"https://data.kingcounty.gov/d/3twh-5u42","3twh-5u42","true","false",,"data.kingcounty.gov","dataset","2011 Primary - Election Results (final daily)","August 2011 primary election; final daily results report.","3639","2011-08-17T17:05:00.000Z","2011-08-31T17:36:00.000Z","Voting & Elections","2011,2011 primary,primary,elections,results","3644","King County Webteam","elections@kingcounty.gov","Public Domain","published",,,"King County Elections",,"https://data.kingcounty.gov/resource/3twh-5u42.json","http://www.kingcounty.gov/elections",,"2gzv-6b6z","official"
"https://data.kingcounty.gov/d/2ncr-4kkv","2ncr-4kkv","true","false",,"data.kingcounty.gov","dataset","2011 Primary - Election Results by precinct (complete eCanvass dataset)","August 2011 primary election; final/official results by precinct.","327917","2011-09-01T23:05:00.000Z","2011-09-01T23:33:00.000Z","Voting & Elections","2011,2011 primary,primary,elections,results,precinct,ecanvass","3774","King County Webteam","elections@kingcounty.gov","Public Domain","published",,,"King County Elections",,"https://data.kingcounty.gov/resource/2ncr-4kkv.json","http://www.kingcounty.gov/elections",,"2gzv-6b6z","official"
"https://data.kingcounty.gov/d/z3tv-8syp","z3tv-8syp","true","false",,"data.kingcounty.gov","dataset","2011 General - Election Results (final daily)","November 2011 general election; final daily results report.","13489","2011-11-05T01:02:00.000Z","2011-11-29T22:15:00.000Z","Voting & Elections","2011,2011 general,general,elections,results","3954","King County Webteam","elections@kingcounty.gov","Public Domain","published",,,"King County Elections",,"https://data.kingcounty.gov/resource/z3tv-8syp.json","http://www.kingcounty.gov/elections/",,"2gzv-6b6z","official"
"https://data.kingcounty.gov/d/hgu2-qaye","hgu2-qaye","true","false",,"data.kingcounty.gov","dataset","2011 General - Election Results by precinct (complete eCanvass dataset)","November 2011 general election; final/official results by precinct.","334270","2011-12-03T00:10:00.000Z","2011-12-03T00:22:00.000Z","Voting & Elections","2011,2011 general,general,elections,results,precinct,ecanvass","3453","King County Webteam","elections@kingcounty.gov","Public Domain","published",,,"King County Elections",,"https://data.kingcounty.gov/resource/hgu2-qaye.json","http://www.kingcounty.gov/elections",,"2gzv-6b6z","official"
"https://data.kingcounty.gov/d/y923-fti2","y923-fti2","true","false",,"data.kingcounty.gov","dataset","2004 General - Election Results by precinct (complete eCanvass dataset)","November 2004 general election; final/official results by precinct.","38698","2011-12-20T22:41:00.000Z","2011-12-21T00:10:00.000Z","Voting & Elections","2004,2004 general,general,elections,results,precinct,ecanvass","3058","Janice","elections@kingcounty.gov","Public Domain","published",,,"King County Elections",,"https://data.kingcounty.gov/resource/y923-fti2.json","http://kingcounty.gov/elections",,"dqgp-vryk","official"
"https://data.kingcounty.gov/d/6vxy-geiz","6vxy-geiz","true","false",,"data.kingcounty.gov","dataset","2012 Special February - Election Results by precinct (complete eCanvass dataset)","February 2012 special election; final/official results by precinct.","28278","2012-03-02T20:26:00.000Z","2012-03-02T20:26:00.000Z","Voting & Elections","2012,2012 special,special,elections,results,precinct,ecanvass","4663","Janice","kathy.gill@kingcounty.gov","Public Domain","published",,,"King County Elections",,"https://data.kingcounty.gov/resource/6vxy-geiz.json","http://your.kingcounty.gov/elections/2012feb-special/results.aspx",,"dqgp-vryk","official"
"https://data.kingcounty.gov/d/vek2-ctw9","vek2-ctw9","true","false",,"data.kingcounty.gov","dataset","2012 Special April - Election Results (final daily)","April 2012 special election; final daily results report.","875","2012-04-20T15:40:00.000Z","2012-04-20T20:05:00.000Z","Voting & Elections","2012,2012 special,special,elections,results","2975","Janice","kathy.gill@kingcounty.gov","Public Domain","published",,,"King County Elections",,"https://data.kingcounty.gov/resource/vek2-ctw9.json","http://kingcounty.gov/elections/results",,"dqgp-vryk","official"
"https://data.kingcounty.gov/d/kt8p-gznb","kt8p-gznb","true","false",,"data.kingcounty.gov","dataset","2012 Special April - Election Results by precinct (complete eCanvass dataset)","April 2012 special election; final/official results by precinct.","13803","2012-05-01T21:37:00.000Z","2012-05-01T21:37:00.000Z","Voting & Elections","2012,2012 special,special,elections,results,precinct,ecanvass","4125","Janice","elections@kingcounty.gov","Public Domain","published",,,"King County Elections",,"https://data.kingcounty.gov/resource/kt8p-gznb.json","http://kingcounty.gov/elections/results",,"dqgp-vryk","official"
"https://data.kingcounty.gov/d/vpdc-sn69","vpdc-sn69","true","false",,"data.kingcounty.gov","dataset","2012 Primary - Election Results (final daily)","August 2012 primary election; final daily results report.","5292","2012-08-08T05:25:00.000Z","2012-08-28T21:08:00.000Z","Voting & Elections","2012,2012 primary,primary,elections,results","3310","Janice","","Public Domain","published",,,"King County Elections",,"https://data.kingcounty.gov/resource/vpdc-sn69.json","http://kingcounty.gov/elections/",,"dqgp-vryk","official"
"https://data.kingcounty.gov/d/wt89-cqwv","wt89-cqwv","true","false",,"data.kingcounty.gov","gis map","Voting Precinct Center Points",,"838","2012-08-21T21:14:00.000Z","2018-04-30T17:09:00.000Z","Voting & Elections",,"747","Clare Zimmerman","","Public Domain","published",,,,,"https://data.kingcounty.gov/resource/wt89-cqwv.json",,,"rqdg-xj2v","official"
"https://data.kingcounty.gov/d/78tb-4u7r","78tb-4u7r","true","false",,"data.kingcounty.gov","dataset","2012 Primary - Write In Candidate Final Tally by preccint","August 2012 primary election; data on write-in candidates","869","2012-08-23T22:22:00.000Z","2012-08-23T22:25:00.000Z","Voting & Elections","2012,2012 primary,primary,elections,results,precinct,ecanvass","3479","Janice","","Public Domain","published",,,"King County Elections",,"https://data.kingcounty.gov/resource/78tb-4u7r.json","http://kingcounty.gov/elections",,"dqgp-vryk","official"
"https://data.kingcounty.gov/d/puqn-qiix","puqn-qiix","true","false",,"data.kingcounty.gov","dataset","2012 Primary - Election Results by precinct (complete eCanvass dataset)","August 2012 primary election; final/official results by precinct.","335039","2012-08-25T00:48:00.000Z","2012-08-25T00:51:00.000Z","Voting & Elections","2012,2012 primary,primary,elections,results,precinct,ecanvass","3568","Janice","","Public Domain","published",,,"King County Elections",,"https://data.kingcounty.gov/resource/puqn-qiix.json","http://kingcounty.gov/elections",,"dqgp-vryk","official"
"https://data.kingcounty.gov/d/bugx-hcah","bugx-hcah","true","false",,"data.kingcounty.gov","dataset","2012 Primary - Election Results - PCO","August 2012 primary election; final daily results report for PCO contests.","26080","2012-08-28T20:06:00.000Z","2012-08-28T20:06:00.000Z","Voting & Elections","2012,2012 primary,primary,elections,results,precinct,ecanvass,pco","4728","Janice","","Public Domain","published",,,"King County Elections",,"https://data.kingcounty.gov/resource/bugx-hcah.json","http://kingcounty.gov/elections",,"dqgp-vryk","official"
"https://data.kingcounty.gov/d/xub4-frcu","xub4-frcu","true","false",,"data.kingcounty.gov","dataset","Candidates - August, 2012","Candidates for Primary election, 2012","26754","2012-08-28T20:29:00.000Z","2012-08-28T20:40:00.000Z","Voting & Elections","election,candidates","5513","Asera Khatun","elections@kingcounty.gov","Public Domain","published",,,"King County Elections",,"https://data.kingcounty.gov/resource/xub4-frcu.json","http://www.kingcounty.gov/elections",,"bkmh-fhfb","official"
"https://data.kingcounty.gov/d/ax8b-wymb","ax8b-wymb","true","false",,"data.kingcounty.gov","dataset","2012 Primary - Elections Results (final daily)","August 2012 primary election; final daily results report.","1591","2012-08-28T21:05:00.000Z","2012-08-28T21:05:00.000Z","Voting & Elections","2012,2012 primary,primary,elections,results","2880","Janice","","Public Domain","published",,,"King County Elections",,"https://data.kingcounty.gov/resource/ax8b-wymb.json","http://kingcounty.gov/elections",,"dqgp-vryk","official"
"https://data.kingcounty.gov/d/h89v-f4as","h89v-f4as","true","false",,"data.kingcounty.gov","dataset","Districts","Districts for King County Elections","8941","2012-09-03T18:24:00.000Z","2012-09-03T18:31:00.000Z","Voting & Elections","election,voter,districts","3429","Asera Khatun","elections@kingcounty.gov",,"published",,,,,"https://data.kingcounty.gov/resource/h89v-f4as.json","http://www.kingcounty.gov/elections",,"bkmh-fhfb","official"
"https://data.kingcounty.gov/d/cidw-fyff","cidw-fyff","true","false",,"data.kingcounty.gov","dataset","Precincts","Precincts for King County Elections","12130","2012-09-03T18:39:00.000Z","2012-09-05T02:18:00.000Z","Voting & Elections","election,king county,voter,precincts","4834","Asera Khatun","elections@kingcounty.gov",,"published",,,,,"https://data.kingcounty.gov/resource/cidw-fyff.json","http://www.kingcounty.gov/elections",,"bkmh-fhfb","official"
"https://data.kingcounty.gov/d/pwqp-uiq9","pwqp-uiq9","true","false",,"data.kingcounty.gov","dataset","Street Address By Precinct","Street Address By Precinct for King County Elections","39111","2012-09-03T18:50:00.000Z","2012-09-03T22:31:00.000Z","Voting & Elections","elcetions,king county,street,address","3587","Asera Khatun","elections@kingcounty.gov","Public Domain","published",,,,,"https://data.kingcounty.gov/resource/pwqp-uiq9.json",,,"bkmh-fhfb","official"
"https://data.kingcounty.gov/d/xh8b-6e9i","xh8b-6e9i","true","false",,"data.kingcounty.gov","dataset","Precinct and District","Combined Precincts Districts for King County Elections","38677","2012-09-07T16:16:00.000Z","2012-09-07T16:17:00.000Z","Voting & Elections","precicncts,districts,elctions,kingcounty,voter","3594","Asera Khatun","elections@kingcounty.gov",,"published",,,,,"https://data.kingcounty.gov/resource/xh8b-6e9i.json","http://www.kingcounty.gov/elections",,"bkmh-fhfb","official"
"https://data.kingcounty.gov/d/u6ig-5qm8","u6ig-5qm8","true","false",,"data.kingcounty.gov","dataset","2012 General - Election Results by precinct (complete eCanvass dataset)","November 2012 general election; final/official results by precinct.","338798","2012-12-01T00:53:00.000Z","2012-12-04T22:12:00.000Z","Voting & Elections","2012,2012 general,general,elections,results,precinct,ecanvass","4462","Janice","","Public Domain","published",,,"King County Elections",,"https://data.kingcounty.gov/resource/u6ig-5qm8.json","http://kingcounty.gov/elections/results",,"dqgp-vryk","official"
"https://data.kingcounty.gov/d/q7kn-qdh7","q7kn-qdh7","true","false",,"data.kingcounty.gov","dataset","Ballot Tracker visits Oct-Nov 2012","Ballot tracker page visits for the November 2012 general election","1425","2013-01-18T00:56:00.000Z","2013-01-18T00:56:00.000Z","Voting & Elections","election,201211","2801","Al Boss","elections@kingcounty.gov","Public Domain","published",,,"King County Elections",,"https://data.kingcounty.gov/resource/q7kn-qdh7.json","http://www.kingcounty.gov/elections",,"7ja6-sv4x","official"
"https://data.kingcounty.gov/d/96im-qsys","96im-qsys","true","false",,"data.kingcounty.gov","dataset","2013 Special February - Election Results by precinct (complete eCanvass dataset)","February 2013 special election; final/official results by precinct.","31461","2013-02-28T21:34:00.000Z","2013-02-28T21:34:00.000Z","Voting & Elections","2013,2013 special,special,elections,results,precinct,ecanvass","5516","Janice","","Public Domain","published",,,"King County Elections",,"https://data.kingcounty.gov/resource/96im-qsys.json","http://kingcounty.gov/elections/results",,"dqgp-vryk","official"
"https://data.kingcounty.gov/d/xqt5-mdmf","xqt5-mdmf","true","false",,"data.kingcounty.gov","dataset","2013 Special April - Election Results by precinct (complete eCanvass dataset)","April 2013 special election; final/official results by precinct.","6374","2013-05-15T15:06:00.000Z","2013-05-15T15:06:00.000Z","Voting & Elections","2013,2013 special,special,elections,results,precinct,ecanvass","4701","Janice","","Public Domain","published",,,"King County Elections",,"https://data.kingcounty.gov/resource/xqt5-mdmf.json","http://kingcounty.gov/elections",,"dqgp-vryk","official"
"https://data.kingcounty.gov/d/fm3u-yeys","fm3u-yeys","false","false",,"data.kingcounty.gov","gis map","Congressional Districts","Congressional Districts in King  County","3","2013-07-31T19:48:00.000Z","2018-04-30T17:10:00.000Z","Voting & Elections","congressional districts in king county","1","Amy",,,"published",,,"PHSKC",,"https://data.kingcounty.gov/resource/fm3u-yeys.json",,,"vnsm-65vg","official"
"https://data.kingcounty.gov/d/kw8e-ra5v","kw8e-ra5v","true","false",,"data.kingcounty.gov","dataset","King County Elections Chinese Master Calendar",,"1148","2015-12-10T16:32:00.000Z","2019-12-18T15:18:00.000Z","Voting & Elections",,"2587","Janice",,"Public Domain U.S. Government","published",,,"King County Elections",,"https://data.kingcounty.gov/resource/kw8e-ra5v.json","http://www.kingcounty.gov/elections",,"dqgp-vryk","official"
"https://data.kingcounty.gov/d/yhm4-4y8s","yhm4-4y8s","true","false",,"data.kingcounty.gov","dataset","King County Elections Vietnamese Master Calendar",,"1465","2015-12-10T17:00:00.000Z","2019-12-20T23:04:00.000Z","Voting & Elections",,"2915","Janice",,"Public Domain U.S. Government","published",,,"King County Elections",,"https://data.kingcounty.gov/resource/yhm4-4y8s.json","http://kingcounty.gov/elections",,"dqgp-vryk","official"
"https://data.kingcounty.gov/d/urb2-daph","urb2-daph","true","false",,"data.kingcounty.gov","dataset","King County Elections Korean Master Calendar",,"887","2016-08-16T21:24:00.000Z","2019-12-18T15:27:00.000Z","Voting & Elections","elections; register to vote; vote; voting","2652","Janice",,"Public Domain","published",,,"King County Elections",,"https://data.kingcounty.gov/resource/urb2-daph.json","http://www.kingcounty.gov/depts/elections.aspx",,"dqgp-vryk","official"
"https://data.kingcounty.gov/d/gfa5-c6hg","gfa5-c6hg","true","false",,"data.kingcounty.gov","dataset","King County Elections Spanish Master Calendar","Spanish Master Calendar dataset","3099","2016-08-26T15:50:00.000Z","2019-12-18T15:17:00.000Z","Voting & Elections","elections,election results,voter registration,vote","2922","Janice",,"Public Domain U.S. Government","published",,,"King County Elections",,"https://data.kingcounty.gov/resource/gfa5-c6hg.json","http://www.kingcounty.gov/depts/elections.aspx",,"dqgp-vryk","official"
"https://data.kingcounty.gov/d/gt6w-efj2","gt6w-efj2","true","false",,"data.kingcounty.gov","dataset","2016 General - Election Night Results Abstract by Precinct","November 2016 general election; election night results report by precinct.","262245","2017-01-24T23:21:00.000Z","2017-01-24T23:27:00.000Z","Voting & Elections","2016,2016 general,general,elections,results","5187","Janice","","Public Domain","published",,,"King County Elections",,"https://data.kingcounty.gov/resource/gt6w-efj2.json","http://kingcounty.gov/elections/results",,"dqgp-vryk","official"
"https://data.kingcounty.gov/d/b27z-cdmk","b27z-cdmk","true","false",,"data.kingcounty.gov","dataset","2016 General - Election Results by precinct (complete eCanvass dataset)","November 2016 general election; final/official results by precinct.","278733","2017-01-24T23:36:00.000Z","2017-01-24T23:38:00.000Z","Voting & Elections","2016,2016 general,general,elections,results,precinct,ecanvass","15426","Janice","","Public Domain","published",,,"King County Elections",,"https://data.kingcounty.gov/resource/b27z-cdmk.json","http://kingcounty.gov/elections/results",,"dqgp-vryk","official"
"https://data.kingcounty.gov/d/2ni9-dqsi","2ni9-dqsi","true","false",,"data.kingcounty.gov","dataset","2016 Primary - Election Night Results Abstract by Precinct","August 2016 election; election night results report by precinct.","1573","2017-01-24T23:45:00.000Z","2017-01-24T23:47:00.000Z","Voting & Elections","2016,2016 primary,primary,elections,results","2992","Janice","","Public Domain","published",,,"King County Elections",,"https://data.kingcounty.gov/resource/2ni9-dqsi.json","http://kingcounty.gov/elections/results",,"dqgp-vryk","official"
"https://data.kingcounty.gov/d/d9qg-mtfe","d9qg-mtfe","true","false",,"data.kingcounty.gov","dataset","2016 Primary - Election Results by precinct (complete eCanvass dataset)","August 2016 primary election; final/official results by precinct.","1734","2017-01-25T00:08:00.000Z","2017-01-25T00:13:00.000Z","Voting & Elections","2016,2016 primary,primary,elections,results,precinct,ecanvass","3545","Janice","","Public Domain","published",,,"King County Elections",,"https://data.kingcounty.gov/resource/d9qg-mtfe.json","http://kingcounty.gov/elections/results",,"dqgp-vryk","official"
"https://data.kingcounty.gov/d/fr7b-c8st","fr7b-c8st","true","false",,"data.kingcounty.gov","dataset","2016 Presidential Primary - Election Night Results Abstract by Precinct","May 2016 presidential primary election; election night results report by precinct.","1832","2017-01-25T00:26:00.000Z","2017-01-25T00:27:00.000Z","Voting & Elections","2016,2016 primary,primary,elections,results","4224","Janice","","Public Domain","published",,,"King County Elections",,"https://data.kingcounty.gov/resource/fr7b-c8st.json","http://kingcounty.gov/elections/results",,"dqgp-vryk","official"
"https://data.kingcounty.gov/d/eutd-6iwc","eutd-6iwc","true","false",,"data.kingcounty.gov","dataset","2016 Presidential Primary - Election Results by precinct (complete eCanvass dataset)","May 2016 presidential primary election; final/official results by precinct.","1977","2017-01-25T00:29:00.000Z","2017-01-25T00:30:00.000Z","Voting & Elections","2016,2016 primary,primary,elections,results,precinct,ecanvass","5781","Janice","","Public Domain","published",,,"King County Elections",,"https://data.kingcounty.gov/resource/eutd-6iwc.json","http://kingcounty.gov/elections/results",,"dqgp-vryk","official"
"https://data.kingcounty.gov/d/t8ke-wzhg","t8ke-wzhg","true","false",,"data.kingcounty.gov","dataset","2016 Special April - Election Night Results Abstract by Precinct","April 2016 special election; election night results report by precinct.","1519","2017-01-25T00:33:00.000Z","2017-01-25T00:34:00.000Z","Voting & Elections","2016,2016 special,special,elections,results","3434","Janice","","Public Domain","published",,,"King County Elections",,"https://data.kingcounty.gov/resource/t8ke-wzhg.json","http://kingcounty.gov/elections/results",,"dqgp-vryk","official"
