"precinct","race","leg","cc","cg","countergroup","party","countertype","sumofcount"
"SHL 32-0001","State Secretary of State","32","0","7","Total","(Prefers Democratic Party)","Gael Tarleton","59"
"SHL 32-0001","State Secretary of State","32","0","7","Total","(Prefers Republican Party)","Kim Wyman","28"
"SHL 32-0001","State Secretary of State","32","0","7","Total",,"Times Over Voted","0"
"SHL 32-0001","State State Treasurer","32","0","7","Total",,"Registered Voters","552"
"SHL 32-0001","State State Treasurer","32","0","7","Total",,"Times Counted","94"
"BEL 41-0017","State State Auditor","41","0","9","Total",,"Write-in","0"
"SHL 32-0001","State State Treasurer","32","0","7","Total",,"Times Under Voted","3"
"SHL 32-0001","State State Treasurer","32","0","7","Total",,"Write-in","0"
"SHL 32-0001","State State Treasurer","32","0","7","Total","(Prefers Republican Party)","Duane A. Davidson","22"
"SHL 32-0001","State State Treasurer","32","0","7","Total","(Prefers Democratic Party)","Mike Pellicciotti","69"
"SHL 32-0001","State State Treasurer","32","0","7","Total",,"Times Over Voted","0"
"SHL 32-0001","Congressional District No.  7 U.S. Representative","32","0","7","Total",,"Registered Voters","552"
"SHL 32-0001","Congressional District No.  7 U.S. Representative","32","0","7","Total",,"Times Counted","94"
"SHL 32-0001","Congressional District No.  7 U.S. Representative","32","0","7","Total",,"Times Under Voted","8"
"SHL 32-0001","Congressional District No.  7 U.S. Representative","32","0","7","Total","(Prefers Democratic Party)","Jack Hughes-Hageman","3"
"SHL 32-0001","Congressional District No.  7 U.S. Representative","32","0","7","Total","(Prefers Independent Party)","Rick Lewis","7"
"SHL 32-0001","Congressional District No.  7 U.S. Representative","32","0","7","Total","(Prefers Republican Party)","Craig Keller","6"
"SHL 32-0001","Congressional District No.  7 U.S. Representative","32","0","7","Total","(Prefers Republican Party)","Scott Sutherland","6"
"SHL 32-0001","Congressional District No.  7 U.S. Representative","32","0","7","Total","(Prefers Democratic Party)","Pramila Jayapal","64"
"SHL 32-0001","Congressional District No.  7 U.S. Representative","32","0","7","Total",,"Write-in","0"
"SHL 32-0001","Congressional District No.  7 U.S. Representative","32","0","7","Total",,"Times Over Voted","0"
"SHL 32-0001","State Lt. Governor","32","0","7","Total",,"Registered Voters","552"
"SHL 32-0001","State Lt. Governor","32","0","7","Total",,"Times Counted","94"
"SHL 32-0001","State Lt. Governor","32","0","7","Total",,"Times Under Voted","2"
"SHL 32-0001","State Lt. Governor","32","0","7","Total","(Prefers Republican Party)","Marty McClendon","5"
"SHL 32-0001","State Lt. Governor","32","0","7","Total","(Prefers Democratic Party)","Michelle Jasmer","17"
"SHL 32-0001","State Lt. Governor","32","0","7","Total","(Prefers Republican Party)","Joseph Brumbles","9"
"SHL 32-0001","State Lt. Governor","32","0","7","Total","(Prefers Democratic Party)","Denny Heck","28"
"SHL 32-0001","State Lt. Governor","32","0","7","Total",,"Write-in","0"
"SHL 32-0001","State Lt. Governor","32","0","7","Total","(Prefers Republican Party)","Bill Penor","0"
"SHL 32-0001","State Lt. Governor","32","0","7","Total","(Prefers Libertarian Party)","Jared Frerichs","2"
"SHL 32-0001","State Lt. Governor","32","0","7","Total","(Prefers Democratic Party)","Marko Liias","22"
"SHL 32-0001","State Lt. Governor","32","0","7","Total","(Prefers Libertarian Party)","Matt Seymour","1"
"SHL 32-0001","State Lt. Governor","32","0","7","Total","(Prefers Republican Party)","Ann Davison Sattler","4"
"SHL 32-0001","State Lt. Governor","32","0","7","Total","(Prefers Democratic Party)","James R. Rafferty","3"
"SHL 32-0001","State Lt. Governor","32","0","7","Total","(Prefers Republican Party)","Richard (Dick) Muri","1"
"SHL 32-0001","State Lt. Governor","32","0","7","Total",,"Times Over Voted","0"
"SHL 32-0001","State Attorney General","32","0","7","Total",,"Registered Voters","552"
"SHL 32-0001","State Attorney General","32","0","7","Total",,"Times Counted","94"
"SHL 32-0001","State Attorney General","32","0","7","Total",,"Times Under Voted","2"
"SHL 32-0001","State Attorney General","32","0","7","Total","(Prefers Republican Party)","Matt Larkin","10"
"SHL 32-0001","State Attorney General","32","0","7","Total","(Prefers Republican Party)","Brett Rogers","2"
"SHL 32-0001","State Attorney General","32","0","7","Total","(Prefers Democratic Party)","Bob Ferguson","76"
"SHL 32-0001","State Attorney General","32","0","7","Total",,"Write-in","0"
"SHL 32-0001","State Attorney General","32","0","7","Total","(Prefers GOP Party)","Mike Vaska","4"
"SHL 32-0001","State Attorney General","32","0","7","Total",,"Times Over Voted","0"
"SHL 32-0001","State Commissioner of Public Lands","32","0","7","Total",,"Registered Voters","552"
"SHL 32-0001","State Commissioner of Public Lands","32","0","7","Total",,"Times Counted","94"
"SHL 32-0001","State Commissioner of Public Lands","32","0","7","Total",,"Times Under Voted","2"
"SHL 32-0001","State Commissioner of Public Lands","32","0","7","Total","(Prefers Republican Party)","Sue Kuehl Pederson","6"
"SHL 32-0001","State Commissioner of Public Lands","32","0","7","Total","(Prefers Republican Party)","Cameron Whitney","8"
"SHL 32-0001","State Commissioner of Public Lands","32","0","7","Total",,"Write-in","0"
"SHL 32-0001","State Commissioner of Public Lands","32","0","7","Total","(Prefers Democratic Party)","Hilary Franz","64"
"SHL 32-0001","State Commissioner of Public Lands","32","0","7","Total","(Prefers Libertarian Party)","Kelsey Reyes","4"
"SHL 32-0001","State Commissioner of Public Lands","32","0","7","Total","(Prefers Republican Party)","Maryam Abasbarzy","0"
"SHL 32-0001","State Commissioner of Public Lands","32","0","7","Total","(Prefers Republican Party)","Steve Sharon","3"
"SHL 32-0001","State Commissioner of Public Lands","32","0","7","Total","(Prefers Democratic Party)","Frank Wallbrown","7"
"SHL 32-0001","State Commissioner of Public Lands","32","0","7","Total",,"Times Over Voted","0"
"SHL 32-0001","State Superintendent of Public Instruction","32","0","7","Total",,"Registered Voters","552"
"SHL 32-0001","State Superintendent of Public Instruction","32","0","7","Total",,"Times Counted","94"
"SHL 32-0001","State Superintendent of Public Instruction","32","0","7","Total",,"Times Under Voted","10"
"SHL 32-0001","State Superintendent of Public Instruction","32","0","7","Total",,"Ron Higgins","7"
"SHL 32-0001","State Superintendent of Public Instruction","32","0","7","Total",,"David Spring","4"
"SHL 32-0001","State Superintendent of Public Instruction","32","0","7","Total",,"Write-in","1"
"SHL 32-0001","State Superintendent of Public Instruction","32","0","7","Total",,"Maia Espinoza","24"
"SHL 32-0001","State Superintendent of Public Instruction","32","0","7","Total",,"Stan Lippmann","3"
"SHL 32-0001","State Superintendent of Public Instruction","32","0","7","Total",,"Dennis Wick","5"
"SHL 32-0001","State Superintendent of Public Instruction","32","0","7","Total",,"Chris Reykdal","40"
"SHL 32-0001","State Superintendent of Public Instruction","32","0","7","Total",,"Times Over Voted","0"
"SHL 32-0001","State State Auditor","32","0","7","Total",,"Registered Voters","552"
"SHL 32-0001","State State Auditor","32","0","7","Total",,"Times Counted","94"
"SHL 32-0001","State State Auditor","32","0","7","Total",,"Times Under Voted","4"
"SHL 32-0001","State State Auditor","32","0","7","Total","(Prefers Democratic Party)","Pat (Patrice) McCarthy","61"
"SHL 32-0001","State State Auditor","32","0","7","Total","(Prefers Democratic Party)","Joshua Casey","15"
"SHL 32-0001","State State Auditor","32","0","7","Total","(Prefers Republican Party)","Chris Leyba","14"
"SHL 32-0001","State State Auditor","32","0","7","Total",,"Write-in","0"
"SHL 32-0001","State State Auditor","32","0","7","Total",,"Times Over Voted","0"
"SHL 32-0001","State Insurance Commissioner","32","0","7","Total",,"Registered Voters","552"
"SHL 32-0001","State Insurance Commissioner","32","0","7","Total",,"Times Counted","94"
"SHL 32-0001","State Insurance Commissioner","32","0","7","Total",,"Times Under Voted","3"
"SHL 32-0001","State Insurance Commissioner","32","0","7","Total","(Prefers Libertarian Party)","Anthony Welti","9"
"SHL 32-0001","State Insurance Commissioner","32","0","7","Total",,"Write-in","0"
"SHL 32-0001","State Insurance Commissioner","32","0","7","Total","(Prefers Republican Party)","Chirayu Avinash Patel","12"
"SHL 32-0001","State Insurance Commissioner","32","0","7","Total","(Prefers Democratic Party)","Mike Kreidler","70"
"SHL 32-0001","State Insurance Commissioner","32","0","7","Total",,"Times Over Voted","0"
"SHL 32-0001","Legislative District No.  32 State Representative Position No. 1","32","0","7","Total",,"Registered Voters","552"
"SHL 32-0001","Legislative District No.  32 State Representative Position No. 1","32","0","7","Total",,"Times Counted","94"
"SHL 32-0001","Legislative District No.  32 State Representative Position No. 1","32","0","7","Total",,"Times Under Voted","5"
"SHL 32-0001","Legislative District No.  32 State Representative Position No. 1","32","0","7","Total","(Prefers Democratic Party)","Keith Smith","8"
"SHL 32-0001","Legislative District No.  32 State Representative Position No. 1","32","0","7","Total","(Prefers Democratic Party)","Shirley Sutton","25"
"SHL 32-0001","Legislative District No.  32 State Representative Position No. 1","32","0","7","Total",,"Write-in","3"
"SHL 32-0001","Legislative District No.  32 State Representative Position No. 1","32","0","7","Total","(Prefers Democratic Party)","Cindy Ryu","53"
"SHL 32-0001","Legislative District No.  32 State Representative Position No. 1","32","0","7","Total",,"Times Over Voted","0"
"SHL 32-0001","Legislative District No.  32 State Representative Position No. 2","32","0","7","Total",,"Registered Voters","552"
"SHL 32-0001","Legislative District No.  32 State Representative Position No. 2","32","0","7","Total",,"Times Counted","94"
"SHL 32-0001","Legislative District No.  32 State Representative Position No. 2","32","0","7","Total",,"Times Under Voted","5"
"SHL 32-0001","Legislative District No.  32 State Representative Position No. 2","32","0","7","Total",,"Write-in","4"
"SHL 32-0001","Legislative District No.  32 State Representative Position No. 2","32","0","7","Total","(Prefers Democratic Party)","Gray Petersen","16"
"SHL 32-0001","Legislative District No.  32 State Representative Position No. 2","32","0","7","Total","(Prefers Non Partisan Party)","Tamra Smilanich","8"
"SHL 32-0001","Legislative District No.  32 State Representative Position No. 2","32","0","7","Total","(Prefers Democratic Party)","Lauren Davis","61"
"SHL 32-0001","Legislative District No.  32 State Representative Position No. 2","32","0","7","Total",,"Times Over Voted","0"
"LFP 46-0003","State Governor","46","0","7","Total",,"Registered Voters","479"
"LFP 46-0003","State Governor","46","0","7","Total",,"Times Counted","144"
"LFP 46-0003","State Governor","46","0","7","Total",,"Times Under Voted","2"
"LFP 46-0003","State Governor","46","0","7","Total","(Prefers Republican Party)","Ian Gonzales","0"
"LFP 46-0003","State Governor","46","0","7","Total","(Prefers Independent Party)","Thor Amundson","0"
"LFP 46-0003","State Governor","46","0","7","Total","(Prefers Republican Party)","Joshua Freed","14"
"LFP 46-0003","State Governor","46","0","7","Total","(Prefers Green Party)","Liz Hallock","0"
"LFP 46-0003","State Governor","46","0","7","Total","(States No Party Preference)","Brian R. Weed","0"
"LFP 46-0003","State Governor","46","0","7","Total","(Prefers Democratic Party)","Gene Hart","0"
"LFP 46-0003","State Governor","46","0","7","Total","(Prefers Propertarianist Party)","Winston Wilkes","0"
"LFP 46-0003","State Governor","46","0","7","Total","(Prefers Independent Party)","Dylan B. Nails","0"
"LFP 46-0003","State Governor","46","0","7","Total","(Prefers Pre2016 Republican Party)","Nate Herzog","4"
"LFP 46-0003","State Governor","46","0","7","Total","(Prefers American Patriot Party)","William (Bill) Miller","0"
"LFP 46-0003","State Governor","46","0","7","Total","(Prefers Republican Party)","Tylor Grow","0"
"LFP 46-0003","State Governor","46","0","7","Total","(Prefers Democratic Party)","Cairo D'Almeida","0"
"LFP 46-0003","State Governor","46","0","7","Total","(Prefers Fifth Republic Party)","David W. Blomstrom","0"
"LFP 46-0003","State Governor","46","0","7","Total","(Prefers New-Liberty Party)","Joshua Wolf","0"
"LFP 46-0003","State Governor","46","0","7","Total","(Prefers Trump Republican Party)","Leon Aaron Lawson","0"
"LFP 46-0003","State Governor","46","0","7","Total","(Prefers Republican Party)","Martin L. 'Iceman' Wheeler","0"
"LFP 46-0003","State Governor","46","0","7","Total","(Prefers Republican Party)","Bill Hirt","0"
"LFP 46-0003","State Governor","46","0","7","Total","(Prefers Independent Party)","Elaina J. Gonzalez","1"
"LFP 46-0003","State Governor","46","0","7","Total","(Prefers Republican Party)","Phil Fortunato","4"
"LFP 46-0003","State Governor","46","0","7","Total","(Prefers StandupAmerica Party)","Alex Tsimerman","0"
"LFP 46-0003","State Governor","46","0","7","Total","(Prefers Democratic Party)","Jay Inslee","94"
"LFP 46-0003","State Governor","46","0","7","Total","(Prefers Unaffiliated Party)","Ryan Ryals","0"
"LFP 46-0003","State Governor","46","0","7","Total","(States No Party Preference)","Cregan M. Newhouse","0"
"LFP 46-0003","State Governor","46","0","7","Total","(Prefers Republican Party)","Matthew Murray","0"
"LFP 46-0003","State Governor","46","0","7","Total","(Prefers Trump Republican Party)","Goodspaceguy","0"
"LFP 46-0003","State Governor","46","0","7","Total","(States No Party Preference)","Cameron M. Vessey","0"
"LFP 46-0003","State Governor","46","0","7","Total","(Prefers Trump Republican Party)","Anton Sakharov","0"
"LFP 46-0003","State Governor","46","0","7","Total","(Prefers Republican Party)","Tim Eyman","13"
"LFP 46-0003","State Governor","46","0","7","Total","(Prefers Socialist Workers Party)","Henry Clay Dennison","0"
"LFP 46-0003","State Governor","46","0","7","Total","(Prefers Democrat Party)","Omari Tahir Garrett","0"
"LFP 46-0003","State Governor","46","0","7","Total","(Prefers Republican Party)","Richard L. Carpenter","0"
"LFP 46-0003","State Governor","46","0","7","Total","(Prefers Republican Party)","Raul Garcia","10"
"LFP 46-0003","State Governor","46","0","7","Total","(States No Party Preference)","Craig Campbell","0"
"LFP 46-0003","State Governor","46","0","7","Total","(Prefers Democratic Party)","Don L. Rivers","0"
"LFP 46-0003","State Governor","46","0","7","Total","(Prefers Republican Party)","Loren Culp","2"
"LFP 46-0003","State Governor","46","0","7","Total","(Prefers Cascadia Labour Party)","David Voltz","0"
"LFP 46-0003","State Governor","46","0","7","Total",,"Write-in","0"
"LFP 46-0003","State Governor","46","0","7","Total",,"Times Over Voted","0"
"LFP 46-0003","State Secretary of State","46","0","7","Total",,"Registered Voters","479"
"LFP 46-0003","State Secretary of State","46","0","7","Total",,"Times Counted","144"
"LFP 46-0003","State Secretary of State","46","0","7","Total",,"Times Under Voted","5"
"LFP 46-0003","State Secretary of State","46","0","7","Total","(Prefers Progressive Party)","Gentry Lange","1"
"LFP 46-0003","State Secretary of State","46","0","7","Total","(Prefers Independent Party)","Ed Minger","2"
"LFP 46-0003","State Secretary of State","46","0","7","Total",,"Write-in","0"
"LFP 46-0003","State Secretary of State","46","0","7","Total","(Prefers Democratic Party)","Gael Tarleton","75"
"LFP 46-0003","State Secretary of State","46","0","7","Total","(Prefers Republican Party)","Kim Wyman","60"
"LFP 46-0003","State Secretary of State","46","0","7","Total",,"Times Over Voted","1"
"LFP 46-0003","State State Treasurer","46","0","7","Total",,"Registered Voters","479"
"LFP 46-0003","State State Treasurer","46","0","7","Total",,"Times Counted","144"
"LFP 46-0003","State State Treasurer","46","0","7","Total",,"Times Under Voted","4"
"LFP 46-0003","State State Treasurer","46","0","7","Total",,"Write-in","0"
"LFP 46-0003","State State Treasurer","46","0","7","Total","(Prefers Republican Party)","Duane A. Davidson","48"
"LFP 46-0003","State State Treasurer","46","0","7","Total","(Prefers Democratic Party)","Mike Pellicciotti","91"
"LFP 46-0003","State State Treasurer","46","0","7","Total",,"Times Over Voted","1"
"LFP 46-0003","Congressional District No.  7 U.S. Representative","46","0","7","Total",,"Registered Voters","479"
"LFP 46-0003","Congressional District No.  7 U.S. Representative","46","0","7","Total",,"Times Counted","144"
"LFP 46-0003","Congressional District No.  7 U.S. Representative","46","0","7","Total",,"Times Under Voted","10"
"LFP 46-0003","Congressional District No.  7 U.S. Representative","46","0","7","Total","(Prefers Democratic Party)","Jack Hughes-Hageman","5"
"LFP 46-0003","Congressional District No.  7 U.S. Representative","46","0","7","Total","(Prefers Independent Party)","Rick Lewis","12"
"LFP 46-0003","Congressional District No.  7 U.S. Representative","46","0","7","Total","(Prefers Republican Party)","Craig Keller","22"
"LFP 46-0003","Congressional District No.  7 U.S. Representative","46","0","7","Total","(Prefers Republican Party)","Scott Sutherland","9"
"LFP 46-0003","Congressional District No.  7 U.S. Representative","46","0","7","Total","(Prefers Democratic Party)","Pramila Jayapal","84"
"LFP 46-0003","Congressional District No.  7 U.S. Representative","46","0","7","Total",,"Write-in","2"
"LFP 46-0003","Congressional District No.  7 U.S. Representative","46","0","7","Total",,"Times Over Voted","0"
"LFP 46-0003","Legislative District No.  46 State Representative Position No. 2","46","0","7","Total",,"Registered Voters","479"
"LFP 46-0003","Legislative District No.  46 State Representative Position No. 2","46","0","7","Total",,"Times Counted","144"
"LFP 46-0003","Legislative District No.  46 State Representative Position No. 2","46","0","7","Total",,"Times Under Voted","6"
"LFP 46-0003","Legislative District No.  46 State Representative Position No. 2","46","0","7","Total",,"Write-in","0"
"LFP 46-0003","Legislative District No.  46 State Representative Position No. 2","46","0","7","Total","(Prefers Republican Party)","Beth Daranciang","40"
"LFP 46-0003","Legislative District No.  46 State Representative Position No. 2","46","0","7","Total","(Prefers Democratic Party)","Javier Valdez","98"
"LFP 46-0003","Legislative District No.  46 State Representative Position No. 2","46","0","7","Total",,"Times Over Voted","0"
"LFP 46-0003","State Lt. Governor","46","0","7","Total",,"Registered Voters","479"
"LFP 46-0003","State Lt. Governor","46","0","7","Total",,"Times Counted","144"
"LFP 46-0003","State Lt. Governor","46","0","7","Total",,"Times Under Voted","5"
"LFP 46-0003","State Lt. Governor","46","0","7","Total","(Prefers Republican Party)","Marty McClendon","8"
"LFP 46-0003","State Lt. Governor","46","0","7","Total","(Prefers Democratic Party)","Michelle Jasmer","7"
"LFP 46-0003","State Lt. Governor","46","0","7","Total","(Prefers Republican Party)","Joseph Brumbles","6"
"LFP 46-0003","State Lt. Governor","46","0","7","Total","(Prefers Democratic Party)","Denny Heck","48"
"LFP 46-0003","State Lt. Governor","46","0","7","Total",,"Write-in","0"
"LFP 46-0003","State Lt. Governor","46","0","7","Total","(Prefers Republican Party)","Bill Penor","0"
"LFP 46-0003","State Lt. Governor","46","0","7","Total","(Prefers Libertarian Party)","Jared Frerichs","2"
"LFP 46-0003","State Lt. Governor","46","0","7","Total","(Prefers Democratic Party)","Marko Liias","39"
"LFP 46-0003","State Lt. Governor","46","0","7","Total","(Prefers Libertarian Party)","Matt Seymour","1"
"LFP 46-0003","State Lt. Governor","46","0","7","Total","(Prefers Republican Party)","Ann Davison Sattler","22"
"LFP 46-0003","State Lt. Governor","46","0","7","Total","(Prefers Democratic Party)","James R. Rafferty","0"
"LFP 46-0003","State Lt. Governor","46","0","7","Total","(Prefers Republican Party)","Richard (Dick) Muri","6"
"LFP 46-0003","State Lt. Governor","46","0","7","Total",,"Times Over Voted","0"
"LFP 46-0003","State Attorney General","46","0","7","Total",,"Registered Voters","479"
"LFP 46-0003","State Attorney General","46","0","7","Total",,"Times Counted","144"
"LFP 46-0003","State Attorney General","46","0","7","Total",,"Times Under Voted","3"
"LFP 46-0003","State Attorney General","46","0","7","Total","(Prefers Republican Party)","Matt Larkin","20"
"LFP 46-0003","State Attorney General","46","0","7","Total","(Prefers Republican Party)","Brett Rogers","5"
"LFP 46-0003","State Attorney General","46","0","7","Total","(Prefers Democratic Party)","Bob Ferguson","99"
"LFP 46-0003","State Attorney General","46","0","7","Total",,"Write-in","0"
"LFP 46-0003","State Attorney General","46","0","7","Total","(Prefers GOP Party)","Mike Vaska","17"
"LFP 46-0003","State Attorney General","46","0","7","Total",,"Times Over Voted","0"
"LFP 46-0003","Legislative District No.  46 State Representative Position No. 1","46","0","7","Total",,"Registered Voters","479"
"LFP 46-0003","Legislative District No.  46 State Representative Position No. 1","46","0","7","Total",,"Times Counted","144"
"LFP 46-0003","Legislative District No.  46 State Representative Position No. 1","46","0","7","Total",,"Times Under Voted","8"
"LFP 46-0003","Legislative District No.  46 State Representative Position No. 1","46","0","7","Total","(Prefers Republican Party)","Eric J. Brown","34"
"LFP 46-0003","Legislative District No.  46 State Representative Position No. 1","46","0","7","Total",,"Write-in","0"
"LFP 46-0003","Legislative District No.  46 State Representative Position No. 1","46","0","7","Total","(Prefers Democratic Party)","Gerry Pollet","102"
"LFP 46-0003","Legislative District No.  46 State Representative Position No. 1","46","0","7","Total",,"Times Over Voted","0"
"LFP 46-0003","State Commissioner of Public Lands","46","0","7","Total",,"Registered Voters","479"
"LFP 46-0003","State Commissioner of Public Lands","46","0","7","Total",,"Times Counted","144"
"LFP 46-0003","State Commissioner of Public Lands","46","0","7","Total",,"Times Under Voted","8"
"LFP 46-0003","State Commissioner of Public Lands","46","0","7","Total","(Prefers Republican Party)","Sue Kuehl Pederson","25"
"LFP 46-0003","State Commissioner of Public Lands","46","0","7","Total","(Prefers Republican Party)","Cameron Whitney","7"
"LFP 46-0003","State Commissioner of Public Lands","46","0","7","Total",,"Write-in","0"
"LFP 46-0003","State Commissioner of Public Lands","46","0","7","Total","(Prefers Democratic Party)","Hilary Franz","93"
"LFP 46-0003","State Commissioner of Public Lands","46","0","7","Total","(Prefers Libertarian Party)","Kelsey Reyes","3"
"LFP 46-0003","State Commissioner of Public Lands","46","0","7","Total","(Prefers Republican Party)","Maryam Abasbarzy","0"
"LFP 46-0003","State Commissioner of Public Lands","46","0","7","Total","(Prefers Republican Party)","Steve Sharon","5"
"LFP 46-0003","State Commissioner of Public Lands","46","0","7","Total","(Prefers Democratic Party)","Frank Wallbrown","3"
"LFP 46-0003","State Commissioner of Public Lands","46","0","7","Total",,"Times Over Voted","0"
"LFP 46-0003","State Superintendent of Public Instruction","46","0","7","Total",,"Registered Voters","479"
"LFP 46-0003","State Superintendent of Public Instruction","46","0","7","Total",,"Times Counted","144"
"LFP 46-0003","State Superintendent of Public Instruction","46","0","7","Total",,"Times Under Voted","19"
"LFP 46-0003","State Superintendent of Public Instruction","46","0","7","Total",,"Ron Higgins","16"
"LFP 46-0003","State Superintendent of Public Instruction","46","0","7","Total",,"David Spring","7"
"LFP 46-0003","State Superintendent of Public Instruction","46","0","7","Total",,"Write-in","0"
"LFP 46-0003","State Superintendent of Public Instruction","46","0","7","Total",,"Maia Espinoza","17"
"LFP 46-0003","State Superintendent of Public Instruction","46","0","7","Total",,"Stan Lippmann","3"
"LFP 46-0003","State Superintendent of Public Instruction","46","0","7","Total",,"Dennis Wick","2"
"LFP 46-0003","State Superintendent of Public Instruction","46","0","7","Total",,"Chris Reykdal","79"
"LFP 46-0003","State Superintendent of Public Instruction","46","0","7","Total",,"Times Over Voted","1"
"LFP 46-0003","State State Auditor","46","0","7","Total",,"Registered Voters","479"
"LFP 46-0003","State State Auditor","46","0","7","Total",,"Times Counted","144"
"LFP 46-0003","State State Auditor","46","0","7","Total",,"Times Under Voted","7"
"LFP 46-0003","State State Auditor","46","0","7","Total","(Prefers Democratic Party)","Pat (Patrice) McCarthy","84"
"LFP 46-0003","State State Auditor","46","0","7","Total","(Prefers Democratic Party)","Joshua Casey","22"
"LFP 46-0003","State State Auditor","46","0","7","Total","(Prefers Republican Party)","Chris Leyba","31"
"LFP 46-0003","State State Auditor","46","0","7","Total",,"Write-in","0"
"LFP 46-0003","State State Auditor","46","0","7","Total",,"Times Over Voted","0"
"LFP 46-0003","State Insurance Commissioner","46","0","7","Total",,"Registered Voters","479"
"LFP 46-0003","State Insurance Commissioner","46","0","7","Total",,"Times Counted","144"
"LFP 46-0003","State Insurance Commissioner","46","0","7","Total",,"Times Under Voted","7"
