"race","precinct","leg","cc","cg","countertype","count"
"CITY OF BLACK DIAMOND MEASURE A","B-D 47-3463","47","9","8","Registered Voters","0"
"CITY OF BLACK DIAMOND MEASURE A","B-D 47-3463","47","9","8","Rejected","0"
"CITY OF BLACK DIAMOND MEASURE A","B-D 47-3463","47","9","8","Times Blank Voted","0"
"CITY OF BLACK DIAMOND MEASURE A","B-D 47-3463","47","9","8","Times Counted","0"
"CITY OF BLACK DIAMOND MEASURE A","B-D 47-3463","47","9","8","Times Over Voted","0"
"CITY OF BLACK DIAMOND MEASURE A","B-D 47-3520","47","7","8","Approved","0"
"CITY OF BLACK DIAMOND MEASURE A","B-D 47-3520","47","7","8","Registered Voters","0"
"CITY OF BLACK DIAMOND MEASURE A","B-D 47-3520","47","7","8","Rejected","0"
"CITY OF BLACK DIAMOND MEASURE A","B-D 47-3520","47","7","8","Times Blank Voted","0"
"CITY OF BLACK DIAMOND MEASURE A","B-D 47-3520","47","7","8","Times Counted","0"
"CITY OF BLACK DIAMOND MEASURE A","B-D 47-3520","47","7","8","Times Over Voted","0"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","ANTOINE","33","5","8","NO","26"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","ANTOINE","33","5","8","Registered Voters","341"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","ANTOINE","33","5","8","Times Blank Voted","0"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","ANTOINE","33","5","8","Times Counted","109"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","ANTOINE","33","5","8","Times Over Voted","0"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","ANTOINE","33","5","8","YES","83"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","APOLLO","47","9","8","NO","41"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","APOLLO","47","9","8","Registered Voters","496"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","APOLLO","47","9","8","Times Blank Voted","1"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","APOLLO","47","9","8","Times Counted","143"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","APOLLO","47","9","8","Times Over Voted","0"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","APOLLO","47","9","8","YES","101"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","BENSON","33","5","9","NO","73"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","BENSON","33","5","9","Registered Voters","806"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","BENSON","33","5","9","Times Blank Voted","0"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","BENSON","33","5","9","Times Counted","263"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","BENSON","33","5","9","Times Over Voted","0"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","BENSON","33","5","9","YES","190"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","BERRYDALE","47","7","8","NO","14"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","BERRYDALE","47","7","8","Registered Voters","140"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","BERRYDALE","47","7","8","Times Blank Voted","0"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","BERRYDALE","47","7","8","Times Counted","37"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","BERRYDALE","47","7","8","Times Over Voted","0"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","BERRYDALE","47","7","8","YES","23"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","BIG SOOS","47","9","8","NO","18"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","BIG SOOS","47","9","8","Registered Voters","236"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","BIG SOOS","47","9","8","Times Blank Voted","0"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","BIG SOOS","47","9","8","Times Counted","74"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","BIG SOOS","47","9","8","Times Over Voted","0"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","BIG SOOS","47","9","8","YES","56"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","CASA","33","5","9","NO","16"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","CASA","33","5","9","Registered Voters","382"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","CASA","33","5","9","Times Blank Voted","0"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","CASA","33","5","9","Times Counted","102"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","CASA","33","5","9","Times Over Voted","0"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","CASA","33","5","9","YES","86"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","CLAY","47","7","8","NO","2"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","CLAY","47","7","8","Registered Voters","36"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","CLAY","47","7","8","Times Blank Voted","0"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","CLAY","47","7","8","Times Counted","6"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","CLAY","47","7","8","Times Over Voted","0"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","CLAY","47","7","8","YES","4"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","CLOVER","47","9","8","NO","53"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","CLOVER","47","9","8","Registered Voters","564"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","CLOVER","47","9","8","Times Blank Voted","0"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","CLOVER","47","9","8","Times Counted","142"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","CLOVER","47","9","8","Times Over Voted","0"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","CLOVER","47","9","8","YES","89"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","COV 05-1203","5","9","8","NO","62"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","COV 05-1203","5","9","8","Registered Voters","716"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","COV 05-1203","5","9","8","Times Blank Voted","1"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","COV 05-1203","5","9","8","Times Counted","183"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","COV 05-1203","5","9","8","Times Over Voted","0"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","COV 05-1203","5","9","8","YES","120"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","COV 47-0279","47","9","8","NO","42"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","COV 47-0279","47","9","8","Registered Voters","653"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","COV 47-0279","47","9","8","Times Blank Voted","0"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","COV 47-0279","47","9","8","Times Counted","162"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","COV 47-0279","47","9","8","Times Over Voted","0"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","COV 47-0279","47","9","8","YES","120"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","COV 47-0313","47","9","8","NO","36"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","COV 47-0313","47","9","8","Registered Voters","397"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","COV 47-0313","47","9","8","Times Blank Voted","0"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","COV 47-0313","47","9","8","Times Counted","125"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","COV 47-0313","47","9","8","Times Over Voted","0"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","COV 47-0313","47","9","8","YES","89"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","COV 47-0566","47","9","8","NO","54"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","COV 47-0566","47","9","8","Registered Voters","606"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","COV 47-0566","47","9","8","Times Blank Voted","0"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","COV 47-0566","47","9","8","Times Counted","146"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","COV 47-0566","47","9","8","Times Over Voted","0"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","COV 47-0566","47","9","8","YES","92"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","COV 47-1127","47","9","8","NO","49"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","COV 47-1127","47","9","8","Registered Voters","575"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","COV 47-1127","47","9","8","Times Blank Voted","0"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","COV 47-1127","47","9","8","Times Counted","136"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","COV 47-1127","47","9","8","Times Over Voted","0"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","COV 47-1127","47","9","8","YES","87"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","COV 47-1145","47","9","8","NO","64"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","COV 47-1145","47","9","8","Registered Voters","619"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","COV 47-1145","47","9","8","Times Blank Voted","1"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","COV 47-1145","47","9","8","Times Counted","170"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","COV 47-1145","47","9","8","Times Over Voted","0"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","COV 47-1145","47","9","8","YES","105"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","COV 47-1153","47","9","8","NO","47"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","COV 47-1153","47","9","8","Registered Voters","587"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","COV 47-1153","47","9","8","Times Blank Voted","0"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","COV 47-1153","47","9","8","Times Counted","141"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","COV 47-1153","47","9","8","Times Over Voted","0"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","COV 47-1153","47","9","8","YES","94"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","COV 47-2390","47","9","8","NO","20"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","COV 47-2390","47","9","8","Registered Voters","494"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","COV 47-2390","47","9","8","Times Blank Voted","0"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","COV 47-2390","47","9","8","Times Counted","105"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","COV 47-2390","47","9","8","Times Over Voted","0"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","COV 47-2390","47","9","8","YES","85"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","COV 47-2586","47","9","8","NO","34"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","COV 47-2586","47","9","8","Registered Voters","568"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","COV 47-2586","47","9","8","Times Blank Voted","0"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","COV 47-2586","47","9","8","Times Counted","113"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","COV 47-2586","47","9","8","Times Over Voted","0"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","COV 47-2586","47","9","8","YES","79"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","COV 47-2711","47","9","8","NO","34"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","COV 47-2711","47","9","8","Registered Voters","505"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","COV 47-2711","47","9","8","Times Blank Voted","0"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","COV 47-2711","47","9","8","Times Counted","132"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","COV 47-2711","47","9","8","Times Over Voted","0"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","COV 47-2711","47","9","8","YES","98"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","COV 47-2843","47","9","8","NO","46"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","COV 47-2843","47","9","8","Registered Voters","595"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","COV 47-2843","47","9","8","Times Blank Voted","0"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","COV 47-2843","47","9","8","Times Counted","147"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","COV 47-2843","47","9","8","Times Over Voted","0"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","COV 47-2843","47","9","8","YES","101"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","COV 47-2982","47","9","8","NO","28"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","COV 47-2982","47","9","8","Registered Voters","362"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","COV 47-2982","47","9","8","Times Blank Voted","0"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","COV 47-2982","47","9","8","Times Counted","90"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","COV 47-2982","47","9","8","Times Over Voted","0"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","COV 47-2982","47","9","8","YES","62"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","COV 47-3244","47","9","8","NO","19"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","COV 47-3244","47","9","8","Registered Voters","431"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","COV 47-3244","47","9","8","Times Blank Voted","0"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","COV 47-3244","47","9","8","Times Counted","78"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","COV 47-3244","47","9","8","Times Over Voted","0"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","COV 47-3244","47","9","8","YES","59"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","COV 47-3279","47","9","8","NO","36"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","COV 47-3279","47","9","8","Registered Voters","598"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","COV 47-3279","47","9","8","Times Blank Voted","0"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","COV 47-3279","47","9","8","Times Counted","140"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","COV 47-3279","47","9","8","Times Over Voted","0"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","COV 47-3279","47","9","8","YES","104"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","COV 47-3365","47","9","8","NO","43"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","COV 47-3365","47","9","8","Registered Voters","289"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","COV 47-3365","47","9","8","Times Blank Voted","0"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","COV 47-3365","47","9","8","Times Counted","109"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","COV 47-3365","47","9","8","Times Over Voted","0"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","COV 47-3365","47","9","8","YES","66"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","COV 47-3517","47","7","8","NO","30"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","COV 47-3517","47","7","8","Registered Voters","250"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","COV 47-3517","47","7","8","Times Blank Voted","0"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","COV 47-3517","47","7","8","Times Counted","85"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","COV 47-3517","47","7","8","Times Over Voted","0"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","COV 47-3517","47","7","8","YES","55"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","COV 47-3551","47","9","8","NO","29"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","COV 47-3551","47","9","8","Registered Voters","328"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","COV 47-3551","47","9","8","Times Blank Voted","0"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","COV 47-3551","47","9","8","Times Counted","96"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","COV 47-3551","47","9","8","Times Over Voted","0"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","COV 47-3551","47","9","8","YES","67"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","COV 47-3581","47","9","8","NO","21"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","GLENCARIN","47","5","8","Times Counted","163"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","COV 47-3581","47","9","8","Registered Voters","340"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","COV 47-3581","47","9","8","Times Blank Voted","0"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","COV 47-3581","47","9","8","Times Counted","82"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","COV 47-3581","47","9","8","Times Over Voted","0"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","COV 47-3581","47","9","8","YES","61"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","COV 47-3597","47","9","8","NO","22"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","COV 47-3597","47","9","8","Registered Voters","233"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","COV 47-3597","47","9","8","Times Blank Voted","0"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","COV 47-3597","47","9","8","Times Counted","74"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","COV 47-3597","47","9","8","Times Over Voted","0"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","COV 47-3597","47","9","8","YES","52"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","CROWN","47","5","8","NO","38"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","CROWN","47","5","8","Registered Voters","497"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","CROWN","47","5","8","Times Blank Voted","1"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","CROWN","47","5","8","Times Counted","127"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","CROWN","47","5","8","Times Over Voted","0"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","CROWN","47","5","8","YES","88"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","DARWOOD","47","7","8","NO","2"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","DARWOOD","47","7","8","Registered Voters","27"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","DARWOOD","47","7","8","Times Blank Voted","0"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","DARWOOD","47","7","8","Times Counted","4"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","DARWOOD","47","7","8","Times Over Voted","0"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","DARWOOD","47","7","8","YES","2"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","FARGO","47","5","8","NO","11"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","FARGO","47","5","8","Registered Voters","332"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","FARGO","47","5","8","Times Blank Voted","0"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","FARGO","47","5","8","Times Counted","63"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","FARGO","47","5","8","Times Over Voted","0"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","FARGO","47","5","8","YES","52"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","FINDLEY","33","5","9","NO","63"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","FINDLEY","33","5","9","Registered Voters","687"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","FINDLEY","33","5","9","Times Blank Voted","0"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","FINDLEY","33","5","9","Times Counted","212"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","FINDLEY","33","5","9","Times Over Voted","0"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","FINDLEY","33","5","9","YES","149"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","FOREST","47","9","8","NO","52"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","FOREST","47","9","8","Registered Voters","433"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","FOREST","47","9","8","Times Blank Voted","1"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","FOREST","47","9","8","Times Counted","143"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","FOREST","47","9","8","Times Over Voted","0"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","FOREST","47","9","8","YES","90"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","FRATER","33","5","9","NO","31"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","FRATER","33","5","9","Registered Voters","361"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","FRATER","33","5","9","Times Blank Voted","0"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","FRATER","33","5","9","Times Counted","100"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","FRATER","33","5","9","Times Over Voted","0"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","FRATER","33","5","9","YES","69"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","GLENCARIN","47","5","8","NO","52"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","GLENCARIN","47","5","8","Registered Voters","579"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","GLENCARIN","47","5","8","Times Blank Voted","0"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","GLENCARIN","47","5","8","Times Over Voted","0"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","GLENCARIN","47","5","8","YES","111"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","GLENMAR","47","5","8","NO","34"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","GLENMAR","47","5","8","Registered Voters","468"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","GLENMAR","47","5","8","Times Blank Voted","0"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","GLENMAR","47","5","8","Times Counted","101"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","GLENMAR","47","5","8","Times Over Voted","0"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","GLENMAR","47","5","8","YES","67"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","GLENWOOD","47","5","8","NO","52"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","GLENWOOD","47","5","8","Registered Voters","779"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","GLENWOOD","47","5","8","Times Blank Voted","0"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","GLENWOOD","47","5","8","Times Counted","195"
"PROPOSED KENT FD REGIONAL FIRE AUT MEASURE C","GLENWOOD","47","5","8","Times Over Voted","0"
