"year","month","vendor_payee","amount","meta_row_index","meta_row_id"
"2010","1","BONNIE ROERIG & ASSOCIATES","30900.0","83","73bfc11bcfcc1cb6fd3e255b76e32f931b66d714"
"2010","1","BOOK WHOLESALERS INC","4934.37","84","2885a41d0b6a0310c4ec8f9c588301c835ace045"
"2010","1","BOTTOMLINE TECHNOLOGIES","7553.5","85","bf51dfd6b6d17bc68240b25273690b9a47507d88"
"2010","1","BOXELDER BASIN REGIONAL STORMW","345740.0","86","3dc0bdafd96ca91b847d5cc77a0be83b6a5dc050"
"2010","1","BOXELDER SANITATION DISTRICT","173.6","87","8f5b32dd150bbdc4142c6eaed6350bb6363d9741"
"2010","1","BOYLE EQUIPMENT CO","435.14","88","f30c51f4e621887b9620d6ba76b1ccc548e105cb"
"2010","1","BOYS & GIRLS CLUBS OF LARIMER","1722.87","89","13ca098e71164b78ded991b3cb1b9de24b712068"
"2010","1","BREAUX, BEVAN I","50.0","90","f389706186306f871e81ebebc784ccdfd75f19f2"
"2010","1","BRENDLE GROUP INC, THE","24149.0","91","a25ad46657e4b6cb8b98cf3e82b0ae3f84f49523"
"2010","1","BREW TYME COFFEE","2749.75","92","2a31f6c1c21ada08cce9d75f696fbbabbb649470"
"2010","1","BRILLIANCE AUDIO INC","781.83","93","73efcd3d62bd58687c296a9bcea92905227e1908"
"2010","1","BRINKER'S INTERIOR DESIGN INC","2366.78","94","30143a6a5e90f6f25e4ff34e9ae676db81704fd5"
"2010","1","BRODART","6.0","95","27c273c6eb905d1c001e0a318d426c3883f09ec0"
"2010","1","BROOKINS, CAROLE","28.5","96","a1752ffdf73d5bd6f9865ef1f19a1dd500aca24f"
"2010","1","BROWNELL, BRIDGET","105.0","97","aaad1e512cb50f0ea89d794311b39d083b6a6779"
"2010","1","BUFFALO EDDY PRODUCTIONS","1200.0","98","e06ac456888d2d0dcc67b1e5b15f3846cfbceceb"
"2010","1","BURLINGTON NORTHERN SANTA FE","350.0","99","bea081863082e41828aa69f95fc613516baa2f13"
"2010","1","BUSEY, LAUREN C","50.0","100","bc91b0accda1a46b55e1f5f5f20741e9a2c95202"
"2010","1","BUTLER, RICHARD & SHARON","642.0","101","e196f7136a17d8ba5a19eeec197aa52c4d27d60a"
"2010","1","BYU INTERNATIONAL FOLK ENSEMBL","13500.0","102","9f96bfb07474b2c5b847f7537df11ded608ed379"
"2010","1","C & E BEVERAGE","120.0","103","daaf81fdd90b83e49a0d27110cd2b0556c59c56c"
"2010","1","C & M AIR COOLED ENGINE INC","0.0","104","c639db1c752a0b81bf96a63b296b731a71856345"
"2010","1","C D FASTENERS INC","96.09","105","6fadf88f6c493ad9a0b785902ce54a051300c274"
"2010","1","C MICHAEL SPAIN & ASSOCIATES L","495.0","106","0ebd2161ac3414ebd379355a16c443fd6406ebf9"
"2010","1","C P S DISTRIBUTORS INC","391.51","107","ce516873d178bf87f2ac102e3eea73f1579f4a60"
"2010","1","C S U CASHIER'S OFFICE","4211.79","108","280c5b957e03d20d9aae3f749486e837ac57fdf7"
"2010","1","CADDIS TECHNOLOGIES INC","5000.0","109","28700476d1107df88f0a52ccee6ef98f4ecc98f3"
"2010","1","CAFE COLUMBINE & BAKERY","671.84","110","c4a92a5f8c75aa5e86329334b64bc8f4e10ab084"
"2010","1","CAMELOT CLEANERS","577.25","111","7e33fe6526e0f8cf8722cc93b061870b4cbb71ea"
"2010","1","CAMI SPECTRUM LLC","17000.0","112","12c51e1adb9d3fb6ab0bf9b232721d22bb792dc4"
"2010","1","CANNON COCHRAN MANAGEMENT SERV","9841.66","113","7ff98fd7187610e03212404c11a172e7e1fc7eeb"
"2010","1","CANYON CONCERT BALLET","5900.0","114","03a46ec5c72aa290861a423fd382fe06231b94e9"
"2010","1","CANYON UTILITIES","201.6","115","01efd598917138d6500a12303a3c9166d9f52608"
"2010","1","CARE-A-VAN / SAINT INC","18000.0","116","19d1c3b2387e5f939e269953dfe6bd4e0c0a6fbf"
"2010","1","CAROLLO ENGINEERING","475.0","117","0d92664a932b9f096f47eb4cd8227e09ece6c482"
"2010","1","CARQUEST - NORTHSIDE","143.78","118","bf7680b916e4f3d7d47b8936b9cd7480c78f5f28"
"2010","1","CARROLL, HOLLY C","240.68","119","abe938a721af385e267b686abdc88e7116c6fac8"
"2010","1","CASTA-COLORADO ASSOCIATION OF","11326.0","120","fbac810309ce8606049b16c69734fbe87c76b015"
"2010","1","CATHOLIC CHARITIES NORTHERN","2961.23","121","dcee0cc3a4b0546d3b24175531e1941bca427be0"
"2010","1","CCCMA COLORADO CITY & COUNTY M","170.0","122","bda1c079de8898258e4ef6b799582494ab4975d6"
"2010","1","CECIL III, LAWRENCE L","450.0","123","12fa848f7b35934408b626c23bb64daff321d51c"
"2010","1","CENTER FOR EDUCATION & EMPLOYM","159.0","124","799e5ed481673c167a4f0358fb834818b7ebab6e"
"2010","1","CENTER POINT PUBLISHING","216.86","125","e9a5ce70ba65e9c7bdf9de728e08864e59407829"
"2010","1","CENTRAL CITY OPERA BOX OFFICE","405.2","126","14d711268e0b18ee4ae0df2726ae19107f08ed0b"
"2010","1","CENTRAL MOTIVE POWER INC","397.11","127","49f36ae64281d46528e43e502cfc42307413b53d"
"2010","1","CENTRAL SECURITY COMMUNICATION","90.0","128","196d5c007ce6c4e30be2800650785f79e6c0e6cc"
"2010","1","CENVEO","456.5","129","79691045fde0759802fd5fff04a8952de7474740"
"2010","1","CERTIFIED BALANCE SERVICE INC","224.0","130","8b3bc71b08c2b45203cacb9ff5de9870ca5f21d8"
"2010","1","CGRF SUBSIDIARY FIVE LLC","4203939.0","131","00dfbfe56edced0b9c18fe38141175555380722f"
"2010","1","CGRS INC","1272.75","132","91c186b4e2a9ebddab6306e4d3cd5790bd4810be"
"2010","1","CH2M HILL INC","23274.1","133","b22d44ebc3fdff6eff6f1f541a623bf28f7cad7c"
"2010","1","CHEMETALL US INC","2680.58","134","a5b6742e3961942c0343dd15b22cb6e0293191ea"
"2010","1","CHERRY HILLS SANITATION DISTRI","202.0","135","7f3479fd717565ad0b89c14c6d9da21fc3253ab9"
"2010","1","CHILDREN'S HOME SOCIETY","125.0","136","f503c0a6792190951ea78877730e0d650bcb10ac"
"2010","1","CHOICE TOWING","390.0","137","5caac49105507f16ef001265051c39eaf20f18d4"
"2010","1","CHRISTENSEN, CORY","265.11","138","c3dd2165661be77c52de6b74dd7549b505fe7291"
"2010","1","CINTAS","1752.59","139","6d19ed329dd90d30811142ae8bc05d33364cfcd6"
"2010","1","CINTAS FIRST AID & SAFETY","1518.73","140","7dd630461f2e8058312227888338bd3a0c6a2cda"
"2010","1","CIS INTER","16357.0","141","2d6be07683f6d0d722db4f6a5bd9bf8680f0bc39"
"2010","1","CITRON WORK SPACES","6842.58","142","0da1f59a3cbdf0f5a4239f7b2255bbacb708b7b9"
"2010","1","CITY OF FORT COLLINS MISCELLAN","81346.82","143","b714b2af6d2eb38c24353fead961e67939a00f9e"
"2010","1","CITY OF FORT COLLINS UTILITY B","245828.49","144","6897a3bb389bae5b8cced1d938e838b33099ee0f"
"2010","1","CLAY'S ACE HARDWARE","3542.23","145","8e0a73ebcebfbaaff35cc3645bf5e1c0e1c9ee55"
"2010","1","CLEAN DESIGNS","6355.0","146","e76a0494dcbd270290b74efc020c1e40aed303f9"
"2010","1","CLEAR CHANNEL BROADCASTING INC","160.0","147","24804acef19e28647d6c181486e9cb210785ed98"
"2010","1","CMS MECHANICAL SERVICES INC","6927.15","148","51fec5fcd5a428567516b53ff1d0a5d768341e13"
"2010","1","COCAL LANDSCAPE","-79.3","149","241c20187dae8da5021ff3830ca54b286686c3b7"
"2010","1","COFFEE CRAZE","712.0","150","3220e8986eac34dce31d4fe8bc145272a44a9b92"
"2010","1","COLEMAN TECHNOLOGIES INC","588.0","151","5bfbb92e366682bda3e31cd5f45ad166ab2bf717"
"2010","1","COLLINS COMMUNICATIONS","1320.0","152","7ef6c197c8db7a6f8a296d6597da17b54c2814ed"
"2010","1","COLOR PRO PRINTING OF COLORADO","402.51","153","83ba7508dbe311e18f8330ecae12ffbf9f5a033d"
"2010","1","COLORADO ASPHALT SERVICES INC","2082.5","154","a4dc23cdc9496a08d78258422ff5dcbe93c38170"
"2010","1","COLORADO BOILER INSPECTION BRA","735.0","155","b7c1586f987b78fa68b2b0faa85278795e5f0042"
"2010","1","COLORADO BORING","8700.0","156","b8db087b3325591a562a9f83d460183ca6eb7df2"
"2010","1","COLORADO CAB COMPANY LLC","44131.5","157","2f739e6c258eff6a4b5724730a387bf70b489d69"
"2010","1","COLORADO CRIME ANALYSIS ASSN","60.0","158","21fbf8c93392b14af1132eda8cead42ca831c21a"
"2010","1","COLORADO DEPARTMENT OF AGRICUL","50.0","159","d133781a01f0e4d8dadfdce98253b23249707f3f"
"2010","1","COLORADO DEPARTMENT OF PUBLIC","0.0","160","67a1d3d7ee50541a936bf4b9b72f6f7852e733c5"
"2010","1","COLORADO DEPARTMENT OF REVENUE","75.0","161","9398a19d417bb15233456d7e36044877a8560d94"
"2010","1","COLORADO DEPT OF LABOR & EMPLO","25479.0","162","0a8879da36c55756b65bdac8da58480ab68c71c6"
"2010","1","COLORADO DIGITAL SOLUTIONS LLC","588.0","163","ff3e83414ef5fd3b5a6869c16083938d8d6c859c"
"2010","1","COLORADO GOVERNMENTAL ASSOCIAT","1800.0","164","43dbaa92cf8a934b7851d88aea9696fc79fc13b4"
"2010","1","COLORADO MACHINERY","6066.49","165","b8ddf3bd2a31cf3af6a83d25458c6e9fd7a5bd6c"
"2010","1","COLORADO MUNICIPAL CLERKS ASSN","250.0","166","205e4704d90639561c2ba2fa3aaa12fa01ac7a99"
"2010","1","COLORADO MUNICIPAL LEAGUE","69864.0","167","cd6684b0442bbc1abed96b72bbf52c4dd4896462"
"2010","1","COLORADO PERFORMANCE EXCELLENC","1000.0","168","f278c32b0ce7cf78bd26d00c7316659c0d18d2ea"
"2010","1","COLORADO POST-PEACE OFFICER ST","500.0","169","7382996cf298f35c1628182e71b879ec45166589"
"2010","1","COLORADO PRECAST CONCRETE","483.99","170","5fcadeabdb9206b34d432b33d5d323fed8d0842f"
"2010","1","COLORADO PRIMA","75.0","171","1497bfcc4839915eb726ff9357e72d18489b4ac4"
"2010","1","COLORADO STATE PARKS","35.25","172","711a88012fa847bfac08de1551d27549f73f9f2b"
"2010","1","COLORADO WATER CONGRESS","2277.0","173","41ecbd0e918d44c491112d1eb9d8d7d48c4daab2"
"2010","1","COLORADOAN","6884.81","174","364d4b4bb29151d1e7fd368ff96d8710625cb0f2"
"2010","1","COMCAST","367.76","175","4206a2c663a0c6b2ad475aced861a6cd3051c720"
"2010","1","COMCAST SPOTLIGHT","750.0","176","4e642ba4ba26c4bc6803e27b9d0cb4d768b79f9b"
"2010","1","COMMUNICATION SERVICES","432.85","177","dbb3f66cac4d2e8bd6e53b60ab9b82a91458dc78"
"2010","1","COMMUNITY FOUNDATION OF NORTHE","31250.0","178","3fb7b07e98e575ae6cf24d293e75978aef472208"
"2010","1","COMPET CONSULTING","3500.0","179","ba7a0a64299c978dfc05b61f18811d46ab8c7150"
"2010","1","CONDUIT LANGUAGE SPECIALISTS K","14023.87","180","7380069d85c2ac4cc1391b05b71206e99fd9e299"
"2010","1","CONNELL RESOURCES INC","65646.01","181","a9e7e30cf75c5fd8a5241f0fe9b0e5b454ae1be5"
"2010","1","CONSOLIDATED DIVISIONS INC","10946.78","182","a8c9e3052eb3c8ecae46250b6960878b985f5413"
"2010","1","CONTACT WIRELESS","16500.0","183","1bf2e385ebeb1c94db37fc591cf9238218e7575d"
"2010","1","CONTINUING LEGAL EDUCATION IN","79.74","184","6a443d6b0011e1ab0604620c5ba45a4a9e045855"
"2010","1","COOKMAN, TODD","488.25","185","bf75904859f4c3c53f09e9f9128c55b4b9af2421"
"2010","1","CORRECTIONS 2009","280.59","186","b7a5121a2be70bda51c1fbb01b3ef5fd5efd8141"
"2010","1","COUNTERFEIT PRESS","481.38","187","39baa7fa760e4594f99d6eacea70b0865cbd7d59"
"2010","1","CRABILL, JOE","-140.0","188","6809b50ff8d3e4dfaf98e6d9054a80f30b6ee3c0"
"2010","1","CRAFT TROPHY & RIBBON CO","193.1","189","8315f29fe0f66ac1a84b6a64c2b55321c7ce6982"
"2010","1","CREATIVE LIGHT PRODUCTIONS","1200.0","190","d086e5778fb4fd058ee3a8dd10ffe75e1e4e0611"
"2010","1","CRIMSON FIRE","60.47","191","847a692e2e91cace7d37ee414f104f86099d5415"
"2010","1","CROCKET, JAMIE","75.0","192","aec939ee16b941cc58f0ca02e86296b63801ba4c"
"2010","1","CROSSROADS SAFEHOUSE","12021.21","193","feea57495cd11d74de7e7d4d0df4694d7ebada6b"
"2010","1","CROSSROADS TOWING & RECOVERY S","5212.0","194","2f73fc4a16fdea2710bc25161460733f6e614801"
"2010","1","CROWN POINTE TECHNOLOGIES","4271.84","195","f4114c99162c7775114cee00eea52d3271083ed0"
"2010","1","CTL/THOMPSON INC","6245.5","196","d9453abd0d21ff54585616e040e8c9bfc04541dc"
"2010","1","CUMMINS ROCKY MOUNTAIN LLC","3668.0","197","0cb2862ae8f09537e5a2e59baab93d993a6dd6eb"
"2010","1","CURSOR CONTROL INC","900.0","198","5ac6f8bb40ecd4f91f99876cdba1355715e10929"
"2010","1","CUSTOM SECURITY LLC","3275.0","199","2ef614890262d4bbdb082c3d04890f6b0c9e99b2"
"2010","1","CUTTING EDGE EXCAVATION SERVIC","1150.0","200","e26b9371f531f70814be70ec47818b8ce945f2de"
"2010","1","D J'S SPORT SHOPPE INC","849.1","201","1873f87dd6ac425c4dbdf00d14433100d754fded"
"2010","1","DAKOTA APPAREL DESIGNS INC","30.0","202","7d5867034e9265f9beff185bc5c996ecfd1bf361"
"2010","1","DANA KEPNER CO","1364.0","203","2f06fca639e19fb63ce3cdad4c23edfb2c5d89da"
"2010","1","DATA-LOCK INC","4540.83","204","12a5c2e147bd689dcfd25badb3045795aed05d0a"
"2010","1","DAVID ROWE ARTISTS","6000.0","205","0372a9468b25bab96aa23537999f3c98ae7747fa"
"2010","1","DAVINCI INSTITUTE","5000.0","206","a21b96c62fc138e67c0fbef1ac3234c1a0c41099"
"2010","1","DAY TIMERS INC","44.64","207","f63868097b098132cd2afceba20bce3f6e6dd167"
"2010","1","DAY WEATHER INC","475.0","208","66e24b5b18c8ee717a3e91dbb5c3a64c32a5f8c1"
"2010","1","DEADMOND, OLIVIA","78.0","209","d1606c212c62de5b0dcc2fa27b6aefeaa5ccf5f8"
"2010","1","DEC 09 CREDIT CARD EXPENSE","2390.31","210","d5eeb791dd2023feea4cf966354392c8cc5b9345"
"2010","1","DEC 09 CREDIT CARD EXPENSES","17349.36","211","4299a5a1d3b4c97a6acd6533e49e82fc68abf432"
"2010","1","DECOR LTD","6231.0","212","1c8c26afc99c195a9fcadbad2f8b7b4fd6978fed"
"2010","1","DEEP ROCK NORTH","229.77","213","72845f4fe3d755b1a1f35f79fe5cb029717462c8"
"2010","1","DEIGHTON ASSOCIATES LIMITED","35087.94","214","4e02b748976c5510c4254dbf019e86948e9bc90e"
"2010","1","DELL MARKETING LP","2382.93","215","127c600ece373baa3b6c2a97e306a6333e1b7848"
"2010","1","DELLENBACH MOTORS","1054.83","216","d53c9a11f10154cc2cabbd1558db7fa3e3012874"
"2010","1","DELTA DENTAL OF COLORADO","61191.04","217","6487986196b38ebe0030aba3a8c1a7d3129bc1f1"
"2010","1","DEX MEDIA INC  (EAST LLC)","2272.11","218","500f593f3ebd93d14ca04086c7a45dcd9b8bd2bb"
"2010","1","DIAMOND TOURS INC","29237.0","219","fc646f07032f46b56d204a56e3a766c86024e52b"
"2010","1","DICKINSON ELECTRIC","31154.89","220","444262a8e5e3652b1c1b4f4b62bdb2fb6df76f03"
"2010","1","DICTOGUARD SECURITY ALARM SYST","165.0","221","e55a8866d02ed47b438323c7dbde8c34aa0aaa7a"
"2010","1","DISABLED RESOURCE SERVICES","2151.86","222","d67fa33add7e78d1a3630a0da0003ebab414b7bc"
"2010","1","DISCOVER FORT COLLINS INC","295.0","223","44b0d8d353b2eba73f587dfa79398dfef02239ad"
"2010","1","DISCOVER SCIENCE CENTER","6000.0","224","7af0d346c7d426c06d4ab5547a8c367d6b8f0f25"
"2010","1","DISTINCTIVE WELDING INC","165.0","225","bd5f0e74b9da7a38f765bc9e9a22cb683458c95b"
"2010","1","DIVE RESCUE INTERNATIONAL INC","895.46","226","877d613f9f4d4e697336433d83da28e59b9d0f5f"
"2010","1","DIVERSIFIED BODY & PAINT SHOP","9653.58","227","8e613f0287ad578bc2845a791b160c87d6a44272"
"2010","1","DIXON CANON DITCH & RESERVOIR","3000.0","228","b07335c07499f544459c1103f3b761cbb7bffd92"
"2010","1","DOGWATCH","401.85","229","ff05625eaae0edd187403116bfc57a8fcd72efac"
"2010","1","DOWNTOWN ACE HARDWARE","11449.11","230","6863c6503d89497116a184fdbc99ea11f67d8559"
"2010","1","DOWNTOWN BUSINESS ASSOCIATION","1200.0","231","715f334b5127fe9edb183f868c4ebc4db3b490fa"
"2010","1","DPC INDUSTRIES INC","2185.94","232","756d73f43abd31090323fa5c98343c94df740593"
"2010","1","DRAHOTA CONSTRUCTION","30975.74","233","abd51d305e97dc3f58db6bbaf6418e26fcb689a0"
"2010","1","DRAKE HARDWARE AND LUMBER","1305.57","234","83abf5af7e6b7f2a52583f0db5a3f46483bd86cc"
"2010","1","DRIVE TRAIN INDUSTRIES INC","88.68","235","b1ad45aedad055ac9735bcbd7e44c6156b9b82c4"
"2010","1","DROWSY TOURING COMPANY LLC","115000.0","236","486af7ff328e307a50eedc4779506261895af4c0"
"2010","1","DUFFY CRANE & HAULING INC","18800.0","237","0b97073ccb07a1861001ec1026f3aa7b5e432c58"
"2010","1","DURAN EXCAVATING INC","163346.22","238","7cc928e0c46b1a34b3d4030a1e82bb41b2f63728"
"2010","1","DYEKMAN TROPHIES INC","12.0","239","fc4e4291070e2a1b76755b4e886cbab1d577425c"
"2010","1","DEC 09 CREDIT CARD EXPENSES","3040.74","240","a81bd2745bf03512e60cb84a6d5039c761c4058b"
"2010","1","E-CIVIS INC","24310.0","241","4bb92d22a8374f7d1df7789b40c863b5fa013ee2"
"2010","1","E-Z POUR READY MIX","1458.0","242","638a504f4a3c0ec198a302a40ec382fc7ddf1473"
"2010","1","EAR, NOSE & THROAT ASSOCIATES","60.0","243","6ed498d380180a3e99ed81fe637fce6aaf5da753"
