"job_title","department","earnings","meta_row_index","meta_row_id"
"POLICE SERGEANT","OFFICE OF THE CHIEF","123897.46","53","0110a624b78fd7326584982f7419475b12a1908d"
"CAPTAIN I - 56 HR/WK","POUDRE FIRE AUTHORITY","123473.13","54","ce5bb25958ff7e2105ee2928c23694048a45ae22"
"SR ASSISTANT CITY ATTORNEY","CITY ATTORNEY'S OFFICE","123287.45","55","5064956a5ef378f5a93cc0e16600ac00b3700c0a"
"CAPTAIN I - 56 HR/WK","POUDRE FIRE AUTHORITY","123190.72","56","fcd6aff15acde365de784c85d1d6c9037b59975f"
"CAPTAIN I - 56 HR/WK","POUDRE FIRE AUTHORITY","122776.11","57","0df36a8c4ca69e105d38f90fe3b172e778493454"
"CAPTAIN I - 56 HR/WK","POUDRE FIRE AUTHORITY","122683.84","58","d5bece8bf589885d35d4ae578ab4892b5bd5f09d"
"ELECTRIC SYS DESIGN AND IT MGR","UT ELEC SYSTEM DESIGN & IT DIV","122665.04","59","54df1da94520f77a391417553afa4e06fd7b850f"
"POLICE SERGEANT","PATROL","122302.34","60","e21be437f35efe9b6fe53bb33d8ccbe7111c1bdb"
"CAPTAIN I - 56 HR/WK","POUDRE FIRE AUTHORITY","122232.0","61","85ca1d85e62b8fcc564432932cc53522df98396a"
"DIR SAFTY, SECURTY & RISK MGMT","SAFETY, SECURITY, & RISK MGMT.","121866.77","62","f5ea1d0b555e230cdd9808e787ff0144f2626c98"
"CAPTAIN I - 56 HR/WK","POUDRE FIRE AUTHORITY","121631.19","63","db66b86df569bab7d6ab9e12e247608112c0f504"
"PROCESS/SYSTEMS SUPERVISOR","UT PROCESS & SUPERVIS CNTR DIV","121396.02","64","5068cded29a0a528df6737fb1a0da9cea3b86e35"
"UTIL CUST CONNECTIONS MGR","UTILITIES CUSTOMER CONNECTIONS","121272.72","65","2eec6994e632e7450ce3ad46c95f941d6f125158"
"CAPTAIN I - 56 HR/WK","POUDRE FIRE AUTHORITY","120844.65","66","46ce36bfc6cca748efdde36037097d65de0afcd5"
"POLICE SERGEANT","INVESTIGATIONS","120815.48","67","f05ef1cc9b2df0e39dc631808931f55a31a9bfc1"
"CAPTAIN I - 56 HR/WK","POUDRE FIRE AUTHORITY","120663.93","68","65b756f92e25422bc4f5fa8bca4a94f634c75461"
"INFORMATION SECURITY ARCHITECT","INFORMATION TECHNOLOGY","120632.76","69","18044a1985cc2f8440424372c6b1e2238bab3167"
"CAPTAIN II - 40 HR/WK","POUDRE FIRE AUTHORITY","120619.62","70","1344aa1805d0184dfac0355dfbc3d6f17ddc33c7"
"PDT DEPUTY DIRECTOR","PDT ADMINISTRATION","120601.03","71","354d86445376e887cc9c7610d9d2e6a13c3c2775"
"WTR RESOURCS/TREATMNT OPNS MGR","UT WATER PRODUCTION DIV","120598.29","72","16885e491595a454cf1bbbd1a85bc8e2badc905a"
"EXECUTIVE DIRECTOR DDA","DOWNTOWN DEVELOPMENT AUTHORITY","120528.83","73","1993df65b1cc5557de3adc4b2bce14b69df0566c"
"CAPTAIN I - 56 HR/WK","POUDRE FIRE AUTHORITY","119518.84","74","e1548b387b3824db0b4678ad65997aa773c1f1e2"
"CAPTAIN I - 56 HR/WK","POUDRE FIRE AUTHORITY","119268.9","75","47379abe42e67297e47950fbed3e6525d6d80db6"
"LINE CREW CHIEF","ELECTRIC FIELD SERVICES","119033.77","76","b1c21de09e5d8121444ab99ace88024712a9f2af"
"CAPTAIN I - 56 HR/WK","POUDRE FIRE AUTHORITY","118767.43","77","0adefac1795122ffeec0a5206804917430e9806a"
"CAPTAIN I - 56 HR/WK","POUDRE FIRE AUTHORITY","118738.76","78","23fa3444e74ab7f75326ae141f19b87c76824e0f"
"COMM DEV & NEIGH SVCS DIRECTOR","COMM DEV & NEIGHBORHOOD SVCS","118553.0","79","2cb380d38e309f5d5674b7101311e465bffabe9f"
"POLICE SERGEANT","PATROL","118528.63","80","2873eb93b273e384984074e333bf419ab96ffb67"
"POLICE SERGEANT","INVESTIGATIONS","118423.56","81","b45942b68cf8dca29714933f5ae4ac986dc88312"
"IT DIR-INFRASTRUCTURE SVS","INFORMATION TECHNOLOGY","118390.06","82","5c95d89680ed7255e956bb1999c4a3025c58c427"
"ECONOMIC HEALTH DIRECTOR","ECONOMIC HEALTH OFFICE","118084.02","83","fea011e59c711cd85dad00e8e107fc7142b710f3"
"SUPERVISORY CREW CHIEF","ELECTRIC FIELD SERVICES","118042.84","84","b3be8d28854b02f5c5e1c66ee00233cdcea20f99"
"DIR OF PURCHASING & RISK MGMT","PURCHASING","117844.33","85","2e4ba287946ddfd031c15aac45f3340e3779cea2"
"TRAINING CAPTAIN - 40 HR/WK","POUDRE FIRE AUTHORITY","117689.96","86","3c821489633a8dc7b97ac6688d4e58631d337c73"
"POLICE OFFICER","PATROL","117657.0","87","ef15b092d044755313151d3e9c9e04ecb2297af5"
"STANDARDS ENGINEERING MGR","UT STANDARDS ENGINEERING DIV","117651.52","88","9f17b16f2a29acadfc41416a382a74887684bbb6"
"CAPTAIN I - 56 HR/WK","POUDRE FIRE AUTHORITY","117623.76","89","6b64432e3b9a6d5037abc879450a473505df3a6a"
"ASST HUMAN RESOURCES DIRECTOR","HUMAN RESOURCES","117320.86","90","64ce79df91a41a3b372d551f0ae16a7559838638"
"POLICE SERGEANT","PATROL","117235.75","91","9a993756a91b84e59f4d65e9564de4cc084f6a87"
"CAPTAIN I - 56 HR/WK","POUDRE FIRE AUTHORITY","117076.27","92","c893c3304ca50f0761a7d24e0553f6cd593cd139"
"POLICE SERGEANT","PATROL","117068.59","93","5058ef7b34df7c288c16ae6498c0dcb241581f8a"
"MGR OF CAPITAL PROJECTS","ENGINEERING","116924.77","94","452b960a6e72ee327d1a95927e4aa0f681c8a56a"
"CAPTAIN I - 56 HR/WK","POUDRE FIRE AUTHORITY","116897.73","95","684abb11b6cc3a5974334f2c9cc66e871a4536d3"
"POLICE OFFICER","PATROL","116809.71","96","4542e9922d7c872112ec6d7cc6147739449885b0"
"POLICE CORPORAL","PATROL","116801.46","97","8a62c4ac47f25b5d411c96fac11ef2e99ea8bc54"
"CAPTAIN I - 56 HR/WK","POUDRE FIRE AUTHORITY","116596.24","98","a06990d39c8e4ede22fcf6c12c887552e6e9b5e1"
"CAPTAIN I - 56 HR/WK","POUDRE FIRE AUTHORITY","116360.14","99","781205ce5ced75c7b3b678e0b4d3682ccdf0d5b6"
"CITY TRAFFIC ENGINEER","TRAFFIC","116302.79","100","7210c06096a906acee52dcc2db9217f609edad6a"
"SR DATABASE ADMINISTRATOR","INFORMATION TECHNOLOGY","116152.99","101","65506dd36dab324b610d539ca3cc4417cb2f9a7b"
"WATER SYSTEMS ENG MGR","UT WATER UTL ENGINEERING DIV","116117.79","102","a7d4b5547785c2fcc0ec371d4228c2de30efb1a4"
"CHIEF ENGINEER","UT WATER SYSTEMS ENGR DIV","115612.58","103","c7adfceb29ad687b3fa37a9c304e1d14af454fc4"
"FIREFIGHTER II - 56 HR/WK","POUDRE FIRE AUTHORITY","115348.52","104","2da0dea1c453c446b682765964d50e27fec365a6"
"CAPTAIN I - 56 HR/WK","POUDRE FIRE AUTHORITY","115087.28","105","63d0c729872928ddd80849a5ae5d992b9b418776"
"CAPTAIN I - 56 HR/WK","POUDRE FIRE AUTHORITY","115067.39","106","47d9d318106160f4b7013deb8ace7e0e99a221ee"
"POLICE SERGEANT","PATROL","114873.32","107","2f2fd9abccc42bb312c37463aaf4fd3d3b6adbcf"
"POLICE CORPORAL","PATROL","114685.27","108","a81cb56d7e0cbbcab689b9cfab6e041ff48b8e2f"
"POLICE SERGEANT","PATROL","114480.08","109","57ea8be6323397017602e92ceea46768fc6596a6"
"TRANSFORT/DAR GENERAL MANAGER","TRANSFORT / PARKING SERVICES","114348.53","110","a1cca303701c1d89cf639a1cee35e060a27654ac"
"CAPTAIN I - 56 HR/WK","POUDRE FIRE AUTHORITY","114161.63","111","5a2e8cf34402d261dde1643772b7e58c1700477e"
"SR DATABASE ADMINISTRATOR","INFORMATION TECHNOLOGY","113917.69","112","36a590cf77b18cac6b32fe88d473808c4f59526e"
"CAPTAIN I - 56 HR/WK","POUDRE FIRE AUTHORITY","113837.04","113","9f70b448acd0d05bd05a29b08b43b804fbc37010"
"WATER PRODUCTION MANAGER","UT WATER PRODUCTION DIV","113137.32","114","335a3dd6c91bec508e815cf4c0745a7442168a29"
"CAPTAIN I - 56 HR/WK","POUDRE FIRE AUTHORITY","112542.89","115","e571bf7ed8058a6e656e1190500bbab52cd0fc11"
"FIREFIGHTER II - 56 HR/WK","POUDRE FIRE AUTHORITY","112225.72","116","ed978e4e03e936215d84f91be8313837a48301af"
"ACCOUNTING DIRECTOR","ACCOUNTING AND TREASURY","112137.48","117","98347f9c3ced3bfd3da15c17cc8523a3415aa173"
"UTIL STRATEGIC FINANCE DIR","UTILITY FINANCIAL OPERATIONS","111809.87","118","07faf35adc13029d6bb6ee624ec1a9aeb0631c99"
"CAPTAIN I - 56 HR/WK","POUDRE FIRE AUTHORITY","111805.84","119","62454d0b5f0defcafabc99af9eacacf786285dbb"
"SR ELECTRICAL ENGINEER","UT ELECTRIC SYSTEMS ENG DIV","111508.66","120","d8be306dad95ff0d668d7e47b01badeabd081ddf"
"POLICE SERGEANT","PATROL","111472.08","121","94af4793f1574ed6b353a92a4dab22f560bee508"
"CAPTAIN I - 56 HR/WK","POUDRE FIRE AUTHORITY","111428.86","122","54a660cdd0165e0612592c3c08586a0d604a588d"
"ASSISTANT CITY ATTORNEY II","CITY ATTORNEY'S OFFICE","111387.5","123","e7257bbe2786699b0f63b42cf83514440489145e"
"FIREFIGHTER II - 56 HR/WK","POUDRE FIRE AUTHORITY","111075.46","124","53d7bd473f6ad2451466cb70d4dd1c55e60aa0e6"
"FIREFIGHTER 40 HOUR (SPECIAL)","POUDRE FIRE AUTHORITY","110914.75","125","f89edb314275b1488d800941c92f7afcc0298e89"
"POLICE SERGEANT","PATROL","110741.22","126","2755ada24b5d8d0f7f87c863ab1b775b3c64bef4"
"WATER RECLAM / BIOSOLIDS MGR","UT WTR RECLAMA & BIOSOLIDS DIV","110654.78","127","cfa567a64911c460cab7d97f111d70392ad222ad"
"DIR INFRSTRCTRE SVCS/CITY ENGR","ENGINEERING","110476.25","128","2170376478059da7e1aefacda3ab09f908bea4d9"
"CAPTAIN I - 56 HR/WK","POUDRE FIRE AUTHORITY","110008.96","129","73db8fcaeb013332174cb998c14fae71558d2620"
"ASST OPERATIONS SERVICES DIR","OPERATION SERVICES","109860.14","130","6620809743785524383b3bc6128723621691837c"
"ENVIRONMENTAL SERVICES DIRECTR","ENVIRONMENTAL SERVICES","109647.28","131","cf580df1e5797f92d653d4dae497a3d7045acb21"
"FIREFIGHTER II - 56 HR/WK","POUDRE FIRE AUTHORITY","109590.41","132","06466a2028041de67828d9370724867caee52191"
"FIREFIGHTER II - 56 HR/WK","POUDRE FIRE AUTHORITY","109588.81","133","9cb002740d14508f250ffd340075e91b02c59a5d"
"POLICE SERGEANT","PATROL","109549.5","134","ae01b4b9214c6f3c34b37a36e05d690d5a370abc"
"POLICE ASSISTANT CHIEF","OFFICE OF THE CHIEF","109468.97","135","a10227d274e8820f13edfa61b36925239732bab0"
"NATURAL AREAS DIRECTOR","NATURAL AREAS","109381.03","136","c5cbcdf8613ff7fe59beb7eebb45ea0f7f464e9f"
"CAPTAIN I - 56 HR/WK","POUDRE FIRE AUTHORITY","109271.9","137","5099d2632e6be4897c63b86fa1be3f83761910c3"
"POLICE OFFICER","INVESTIGATIONS","109079.11","138","1b229fba354fd0962a3e3dfc9b635f976bf2d35b"
"ELECTRIC FIELD SERVICE MANAGER","ELECTRIC FIELD SERVICES","108961.98","139","fea3099aca2011a739b4eaa5ead58d0a4a709cf8"
"POLICE SERGEANT","OFFICE OF THE CHIEF","108892.95","140","d9bc49e31ee617c9d7d26550ccbd4012d025514c"
"ENERGY SERVICES MANAGER","UTILITIES CUSTOMER CONNECTIONS","108609.7","141","7d2594b28ed4fa8c32366c3b3873745c7f9c52ff"
"LINE CREW CHIEF","ELECTRIC FIELD SERVICES","108547.18","142","3045c53408306bb1799364a196aaa22688ff1d9d"
"FIREFIGHTER II - 56 HR/WK","POUDRE FIRE AUTHORITY","108431.15","143","8ece44dca1d5ea3d6205ef536164535d733ac605"
"FIREFIGHTER II - 56 HR/WK","POUDRE FIRE AUTHORITY","108425.48","144","6194db696efa7c9433a00a098cb1f97923bb0d49"
"STREETS SUPERINTENDENT","STREETS","108421.9","145","248997afa8da11c3fb899c9e325a8c1e6a12e954"
"DIR OF PARK PLANNING & DEV","PARK PLANNING & DEVELOPMENT","108241.5","146","7543187ae3ba2ee88ec5dddc550aee658fe77c6d"
"ELECTRIC LINEWORKER","ELECTRIC FIELD SERVICES","108237.98","147","ed45602b64e299168cdfd726141f4a0d98be417e"
"IT MANAGER","POUDRE FIRE AUTHORITY","107993.36","148","f0198083ebca476d1be85bd0aa00754afc90bafd"
"SR ELECTRICAL ENGINEER","L&P OPERATIONS SERVICE UNIT","107960.45","149","70bb435c1d73f493a8eee8d01c732fe320a365f4"
"LINE CREW CHIEF","ELECTRIC FIELD SERVICES","107929.61","150","2c703804b7b278bdd7a06f3ab0a1c92a2f048781"
"CAPTAIN I - 56 HR/WK","POUDRE FIRE AUTHORITY","107868.81","151","9211feefc0bef572515cf2b088d2c77d7592bb91"
"POLICE OFFICER","PATROL","107795.78","152","b12e03fb810f4944e50df2f0113e9e46d317c76c"
"POLICE OFFICER","PATROL","107488.36","153","c2c3ed0bae3b92242b27b2b9097108dcab301a37"
"POLICE OFFICER","PATROL","107261.62","154","e4d550d46438b0667bedaf83e53ccb60f676c6d1"
"IT DIRECTOR - APPLICATION SVCS","INFORMATION TECHNOLOGY","107059.03","155","6037e8fe5a8985d2705fe2210bf6099e66d87da6"
"SMART GRID & SYS OPERATION MGR","L&P OPERATIONS SERVICE UNIT","107015.0","156","34fc8b4847943ddea99686129282a9b55534ddb8"
"WATER RESOURCES MANAGER","UT WATER RESOURCES DIV","106953.32","157","8c912aed61c897d045c9d6360d36186abbee11de"
"INTERIM CHIEF OF POLICE","OFFICE OF THE CHIEF","106799.97","158","5561c85baa82b20b2fbaa6c157b5bef7f3031472"
"POLICE OFFICER","INVESTIGATIONS","106754.32","159","66073b6825e7045f84f7b7af8a5ef541821c724a"
"CAPTAIN I - 56 HR/WK","POUDRE FIRE AUTHORITY","106742.13","160","36330adc0367ded7d2452896b257c30fa6ec0c4f"
"POLICE OFFICER","INVESTIGATIONS","106738.43","161","394d33eb4a29b2257f285cb720b9884cd54fddab"
"CAPTAIN I - 56 HR/WK","POUDRE FIRE AUTHORITY","106450.92","162","41dcd41eb90ac026bc3f83af955cc88303d04cd0"
"APPLICATION SVCS MGR-UTILITIES","INFORMATION TECHNOLOGY","106410.31","163","0b23c16ed70d78000fc64aa140f38ad90d39f76e"
"SR NETWORK ENGINEER","INFORMATION TECHNOLOGY","106351.95","164","e64ded2cf6f0e87e66644e183536069e9b422326"
"SUBSTATION ELEC/COMM SPEC","UT ELEC SYSTEM DESIGN & IT DIV","106180.82","165","ad1b38bf166e4b0bec0c84d99032ab4500fba895"
"FIREFIGHTER II - 56 HR/WK","POUDRE FIRE AUTHORITY","105858.98","166","50b4bb391b71dcd320b970c0b7d2b7f1caaeb9fe"
"FIREFIGHTER 40 HOUR (SPECIAL)","POUDRE FIRE AUTHORITY","105849.93","167","60b8769c6d6d86e162d93a6a9fd779ae04a8b5a1"
"CAPTAIN I - 56 HR/WK","POUDRE FIRE AUTHORITY","105608.37","168","bff7ec8a48f9fac51035e65b4af089999cb7576f"
"CAPTAIN I - 56 HR/WK","POUDRE FIRE AUTHORITY","105428.58","169","b8cd6a658a0709aef8197d9316ae31b980eb591a"
"DEPUTY DIRECTOR","LIBRARY DISTRICT","105293.19","170","72fea66da55639c71ab04c4e79e970b1ebe7e1bd"
"FIREFIGHTER II - 56 HR/WK","POUDRE FIRE AUTHORITY","105244.31","171","843c8ce7a0502e636a21e077089ddbc8e1c18003"
"PAVEMENT MGMT PROGRAM MGR","STREETS","105128.48","172","1db47c1490410e30176f77d5cc4a06d2130a51f9"
"FIREFIGHTER II - 56 HR/WK","POUDRE FIRE AUTHORITY","105080.5","173","48cc8305b33986c1756f52c22f2f49bc78bd3d1e"
"INFORMATION SERVICES MANAGER","INFORMATION TECHNOLOGY","104973.2","174","c82fa5fdf075c7daa79a81b03118e95867b86245"
"POLICE OFFICER","PATROL","104754.27","175","91d88939dc4f73a61c2b087366dfa90127a3b05b"
"FIREFIGHTER II - 56 HR/WK","POUDRE FIRE AUTHORITY","104729.6","176","6a5d83fb829cca2afe35adb75c6b54a7fc8151e0"
"POLICE OFFICER","INVESTIGATIONS","104615.86","177","aeb316812e0ccb634a71f8fa6064b4304e720b73"
"LINE CREW CHIEF","ELECTRIC FIELD SERVICES","104577.07","178","9661f3eff944cd50398df4b1cdbaa27e980da617"
"LINE CREW CHIEF","ELECTRIC FIELD SERVICES","104407.14","179","c7e4150fe71b01e359674ccb959fc3712e3adc0c"
"RECREATION DIRECTOR","RECREATION","104350.46","180","2cb4683c10dd203c93791195a96b67a298e8c36e"
"POLICE CORPORAL","PATROL","104266.04","181","ee3645d1e32ee98e248053e97f9b558a4a7803e4"
"POLICE SERGEANT","INVESTIGATIONS","104150.54","182","fe21c51158d3ca397a53f8595d2b0483dc8c5dbd"
"STRATEGIC FINANCE DIRECTOR","FINANCE ADMINISTRATION","104146.02","183","20a8d222c61faf499021f0433ef9521b7c41f4f1"
"BUDGET DIRECTOR","BUDGET","104132.76","184","ee768990d7c879d8d0f65ae3bc2a413be52c061b"
"FIREFIGHTER II - 56 HR/WK","POUDRE FIRE AUTHORITY","104052.62","185","b966c295d0b88238c724f1eef3c1ab45a73dc1da"
"DEVELOPMENT REVIEW MANAGER","ENGINEERING","104043.63","186","f18c7b223edca987d4da5a27d165ade58c92749d"
"SR NETWORK ENGINEER","INFORMATION TECHNOLOGY","103990.83","187","8765c96ac26457fdec606be214a0cca7ebadb754"
"ASST FIRE MARSHALL-NON ROTATE","POUDRE FIRE AUTHORITY","103970.0","188","8cf07b787f5b2d8f53923d010480f1b27e03d719"
"WATER ENG FIELD OPERATIONS MGR","UT WATER SYSTEMS ENGR DIV","103902.61","189","cd04b8738b82261bf200df325ae3b7de11c96cbd"
"CITY CLERK","CITY CLERK'S OFFICE","103832.16","190","97c424fc7e82e5b69b356e11f80d976a02b07d62"
"ENVIRONMENTAL REG AFFAIRS MGR","UT ENVIRO REGULATORY AFFAIRS","103824.6","191","2078045419ead3445136ccf7199efd75792a6a98"
"SR SOFTWARE ENGINEER","INFORMATION TECHNOLOGY","103735.28","192","2b093bdd2a9b974496f4246017ca0ed6cf7cac16"
"DIRECTOR OF PARKS","PARKS","103734.11","193","c8d4df10b4f233492f8bf1264f741dda9de3f1d2"
"POLICE SERGEANT","PATROL","103704.59","194","97db602a77306c1e13635216d021318de7137e76"
"ELECTRIC LINEWORKER","ELECTRIC FIELD SERVICES","103588.37","195","66d3b7d2da3da97e348a0b5c5bbcf54d0346b663"
"LINE CREW CHIEF","ELECTRIC FIELD SERVICES","103476.12","196","332d403e9d3dd95992e0c39f438ccc00a2b08915"
"SR SOFTWARE ENGINEER","INFORMATION TECHNOLOGY","103398.45","197","47302abcd77cd61566bc22a8e99eaea20425ebb3"
"DIR OF SOCIAL SUSTAINABILITY","SOCIAL SUSTAINABILITY","103367.77","198","e6e43a170ad7b557cbf3596d09aefe9fa067169b"
"POLICE OFFICER","PATROL","103318.89","199","729d9c5ff108b4ada700eba8f0eb8f5b79b27295"
"ASST FIRE MARSHALL-NON ROTATE","POUDRE FIRE AUTHORITY","103298.0","200","bcfde8bfac17a103a34bf05ad7380e90a1f42600"
"EMERG SERVICES DISPATCH SUPV","POLICE INFORMATION SERVICES","103295.1","201","c3e7e7f0afaad6688b697b839ba059b4532b5e13"
"POLICE OFFICER","PATROL","103142.03","202","ad247b27bd6757bd7b6e4581fa66f5b37d2b0172"
"POLICE OFFICER","INVESTIGATIONS","103123.47","203","cd7e244b82c252ebdada6c2a73ed574e37517792"
"POLICE OFFICER","PATROL","103077.35","204","2211a9f781c31dabe1c3ed99c6c7495e5e1d72d0"
"LINE CREW CHIEF","ELECTRIC FIELD SERVICES","102953.06","205","93cec9116bca5e905bf3e45cecf1963e8fa9cc53"
"LINE EQUIPMENT CREW CHIEF","ELECTRIC FIELD SERVICES","102800.01","206","6a5a5accd0944aae65fff5e4b600b36e8b62f6e0"
