Name,Type,Breed,Color,Sex,Size,Date Of Birth,Impound Number,Kennel Number,Animal ID,Intake Date,Outcome Date,Days in Shelter,Intake Type,Intake Subtype,Outcome Type,Outcome Subtype,Intake Condition,Outcome Condition,Intake Jurisdiction,Outcome Jurisdiction,Outcome Zip Code,Location,Count,Zip Codes
,OTHER,LOP-MINI,BROWN/WHITE,Unknown,SMALL,,K15-015897,MISSING,A326859,09/07/2015,09/10/2015,3,STRAY,BORN_HERE,EUTHANIZE,UNDERAGEWT,UNTREATABLE,UNTREATABLE,COUNTY,,,,1,
,OTHER,RABBIT SH,PINK,Unknown,SMALL,05/30/2015,K15-014219,CH,A322539,05/30/2015,06/29/2015,30,STRAY,BORN_HERE,DIED,IN KENNEL,HEALTHY,DEAD,COUNTY,,,,1,
,DOG,AUST CATTLE DOG,TAN/BLACK,Unknown,PUPPY,02/21/2022,K22-040789,CS04,A410247,02/24/2022,02/26/2022,2,STRAY,BORN_HERE,TRANSFER,HDBQ,TREATABLE/REHAB,TREATABLE/REHAB,SANTA ROSA,OUT OF COUNTY,94044,"94044(37.617695, -122.485896)",1,28604
,DOG,GERM SHEPHERD,BLACK,Unknown,PUPPY,,K22-040578,CS04,A409116,01/24/2022,01/24/2022,0,STRAY,BORN_HERE,TRANSFER,G SHEP NC,UNKNOWN,TREATABLE/REHAB,SANTA ROSA,OUT OF COUNTY,95015,"95015(37.319314, -122.029264)",1,11160
,OTHER,ENGLISH SPOT/MIX,WHITE,Unknown,SMALL,02/28/2018,K18-027416,CS06,A369167,02/28/2018,03/01/2018,1,STRAY,BORN_HERE,TRANSFER,HSSC,TREATABLE/REHAB,TREATABLE/REHAB,SANTA ROSA,COUNTY,95407,"95407(38.403734, -122.736775)",1,26079
*BISCUIT,CAT,DOMESTIC SH,BUFF,Neutered,KITTN,09/27/2018,K18-030031,LOBBY,A377105,09/28/2018,12/12/2018,75,STRAY,BORN_HERE,ADOPTION,WALKIN,TREATABLE/REHAB,HEALTHY,COUNTY,COUNTY,95448,"95448(38.618857, -122.861927)",1,31016
,OTHER,LOP-MINI,BROWN/WHITE,Unknown,SMALL,,K15-015898,CS06,A326860,09/07/2015,09/10/2015,3,STRAY,BORN_HERE,EUTHANIZE,UNDERAGEWT,UNTREATABLE,UNTREATABLE,COUNTY,,,,1,
*MARBLE,CAT,DOMESTIC SH,GRAY TABBY/WHITE,Neutered,KITTN,09/09/2019,K19-033662,LOBBY,A391261,09/10/2019,11/26/2019,77,STRAY,BORN_HERE,ADOPTION,WALKIN,HEALTHY,HEALTHY,SANTA ROSA,SANTA ROSA,95407,"95407(38.403734, -122.736775)",1,26079
,CAT,DOMESTIC SH,BLACK,Unknown,KITTN,08/12/2015,K15-015404,CI02,A326007,08/13/2015,08/18/2015,5,STRAY,BORN_HERE,TRANSFER,FORGOTTEN,TREATABLE/REHAB,TREATABLE/REHAB,SANTA ROSA,SANTA ROSA,95403,"95403(38.486997, -122.749134)",1,26076
*JEAN,CAT,DOMESTIC SH,BLACK,Spayed,KITTN,05/10/2017,K17-023465,LOBBY,A352614,05/11/2017,07/29/2017,79,STRAY,BORN_HERE,ADOPTION,WALKIN,TREATABLE/REHAB,HEALTHY,COUNTY,OUT OF COUNTY,94945,"94945(38.117407, -122.559327)",1,1839
BABY,DOG,SCHNAUZER MIN/MIX,BLACK/TAN,Spayed,PUPPY,08/19/2014,K14-010383,DA47,A310364,08/20/2014,10/31/2014,72,STRAY,BORN_HERE,ADOPTION,INTERNET,HEALTHY,HEALTHY,COUNTY,SANTA ROSA,95401,"95401(38.446019, -122.766748)",1,26075
,DOG,AUST CATTLE DOG,TAN/BLACK,Unknown,PUPPY,02/21/2022,K22-040785,CS04,A410243,02/24/2022,02/26/2022,2,STRAY,BORN_HERE,TRANSFER,HDBQ,TREATABLE/REHAB,TREATABLE/REHAB,SANTA ROSA,OUT OF COUNTY,94044,"94044(37.617695, -122.485896)",1,28604
,DOG,ROTTWEILER,BLACK/TAN,Unknown,PUPPY,03/18/2018,K18-027592,CS04,A369465,03/19/2018,03/20/2018,1,STRAY,BORN_HERE,TRANSFER,DOGWOOD,UNKNOWN,PENDING,SANTA ROSA,SANTA ROSA,95403,"95403(38.486997, -122.749134)",1,26076
,CAT,DOMESTIC SH,GRAY TABBY,Unknown,KITTN,04/07/2016,K16-018365,CS06,A335299,04/07/2016,04/07/2016,0,STRAY,BORN_HERE,EUTHANIZE,FERAL,UNTREATABLE,UNTREATABLE,SANTA ROSA,,,,1,
,DOG,RAT TERRIER/MIX,BR BRINDLE/WHITE,Unknown,PUPPY,,K19-031189,CS04,A383478,01/13/2019,01/24/2019,11,STRAY,BORN_HERE,TRANSFER,HSSC,UNKNOWN,HEALTHY,SANTA ROSA,COUNTY,95407,"95407(38.403734, -122.736775)",1,26079
,OTHER,RABBIT SH,PINK,Unknown,SMALL,05/30/2015,K15-014218,CH,A322538,05/30/2015,06/21/2015,22,STRAY,BORN_HERE,DIED,IN KENNEL,HEALTHY,DEAD,COUNTY,COUNTY,95403,"95403(38.486997, -122.749134)",1,26076
*SARA,CAT,DOMESTIC SH,GRAY TABBY/WHITE,Spayed,KITTN,09/09/2019,K19-033661,LOBBY,A391260,09/10/2019,11/26/2019,77,STRAY,BORN_HERE,ADOPTION,SCAS WEB,HEALTHY,HEALTHY,SANTA ROSA,*WINDSOR,95492,"95492(38.541541, -122.809202)",1,31428
,DOG,ROTTWEILER,BLACK/TAN,Unknown,PUPPY,03/18/2018,K18-027596,CS04,A369469,03/19/2018,03/20/2018,1,STRAY,BORN_HERE,TRANSFER,DOGWOOD,UNKNOWN,PENDING,SANTA ROSA,SANTA ROSA,95403,"95403(38.486997, -122.749134)",1,26076
,CAT,DOMESTIC SH,GRAY TABBY,Unknown,KITTN,04/07/2016,K16-018367,CS06,A335301,04/07/2016,04/07/2016,0,STRAY,BORN_HERE,EUTHANIZE,FERAL,UNTREATABLE,UNTREATABLE,SANTA ROSA,,,,1,
,DOG,ROTTWEILER,BLACK/TAN,Unknown,PUPPY,03/18/2018,K18-027600,CS04,A369473,03/19/2018,03/20/2018,1,STRAY,BORN_HERE,TRANSFER,DOGWOOD,UNKNOWN,PENDING,SANTA ROSA,SANTA ROSA,95403,"95403(38.486997, -122.749134)",1,26076
*OTTER,CAT,DOMESTIC SH,BRN TABBY,Neutered,KITTN,07/28/2019,K19-033133,LOBBY,A390000,07/30/2019,10/05/2019,67,STRAY,BORN_HERE,ADOPTION,WALKIN,TREATABLE/REHAB,HEALTHY,SANTA ROSA,COUNTY,95448,"95448(38.618857, -122.861927)",1,31016
,CAT,DOMESTIC SH,GRAY,Unknown,KITTN,07/16/2018,K18-029138,CS06,A374780,07/17/2018,07/17/2018,0,STRAY,BORN_HERE,TRANSFER,FORGOTTEN,TREATABLE/REHAB,TREATABLE/REHAB,COUNTY,SANTA ROSA,95403,"95403(38.486997, -122.749134)",1,26076
,CAT,DOMESTIC SH,BLACK,Unknown,KITTN,09/02/2016,K16-020585,CS06,A341880,09/02/2016,09/02/2016,0,STRAY,BORN_HERE,EUTHANIZE,UNDERAGEWT,UNTREATABLE,UNTREATABLE,COUNTY,,,,1,
,CAT,DOMESTIC SH,GRAY TABBY,Unknown,KITTN,04/07/2016,K16-018364,CS06,A335298,04/07/2016,04/07/2016,0,STRAY,BORN_HERE,EUTHANIZE,FERAL,UNTREATABLE,UNTREATABLE,SANTA ROSA,,,,1,
*MINI,CAT,DOMESTIC SH,BRN TABBY,Spayed,KITTN,08/22/2017,K17-024951,LOBBY,A357525,08/22/2017,11/11/2017,81,STRAY,BORN_HERE,ADOPTION,WALKIN,TREATABLE/REHAB,HEALTHY,SANTA ROSA,SANTA ROSA,95405,"95405(38.439152, -122.672541)",1,26078
,CAT,DOMESTIC SH,BLACK,Unknown,KITTN,06/14/2017,K17-023929,CS06,A354006,06/14/2017,06/14/2017,0,STRAY,BORN_HERE,EUTHANIZE,FERAL,UNTREATABLE,UNTREATABLE,COUNTY,,,,1,
,OTHER,LOP-MINI,BROWN/WHITE,Unknown,SMALL,,K15-015899,CS06,A326861,09/07/2015,09/10/2015,3,STRAY,BORN_HERE,EUTHANIZE,UNDERAGEWT,UNTREATABLE,UNTREATABLE,COUNTY,,,,1,
,OTHER,RABBIT SH,PINK,Unknown,SMALL,,K22-041752,CA01,A412166,06/25/2022,06/25/2022,0,STRAY,BORN_HERE,DIED,IN KENNEL,UNTREATABLE,UNTREATABLE,COUNTY,,,,1,
*NORI,CAT,DOMESTIC SH,BRN TABBY,Neutered,KITTN,03/25/2017,K17-022913,LOBBY,A349947,03/25/2017,06/13/2017,80,STRAY,BORN_HERE,ADOPTION,SCAS WEB,TREATABLE/REHAB,HEALTHY,COUNTY,SANTA ROSA,95401,"95401(38.446019, -122.766748)",1,26075
,CAT,DOMESTIC SH,BLACK,Unknown,KITTN,09/02/2016,K16-020584,CS06,A341879,09/02/2016,09/02/2016,0,STRAY,BORN_HERE,EUTHANIZE,UNDERAGEWT,UNTREATABLE,UNTREATABLE,COUNTY,,,,1,
,OTHER,CALIFORNIAN,BLACK,Unknown,SMALL,,K18-027902,RECEIVING,A370983,04/19/2018,04/19/2018,0,STRAY,BORN_HERE,EUTHANIZE,UNDERAGEWT,UNTREATABLE,UNTREATABLE,SANTA ROSA,,,,1,
*ELODIE,CAT,DOMESTIC SH,TORTIE,Spayed,KITTN,08/24/2017,K17-024988,LOBBY,A357596,08/24/2017,11/03/2017,71,STRAY,BORN_HERE,ADOPTION,WALKIN,UNKNOWN,HEALTHY,SANTA ROSA,COUNTY,95448,"95448(38.618857, -122.861927)",1,31016
,CAT,DOMESTIC SH,BLACK,Unknown,KITTN,02/06/2022,K22-040677,CS05,A409853,02/09/2022,02/10/2022,1,STRAY,BORN_HERE,TRANSFER,FORGOTTEN,UNKNOWN,HEALTHY,SANTA ROSA,SANTA ROSA,95403,"95403(38.486997, -122.749134)",1,26076
,OTHER,SHEEP,WHITE,Female,MED,12/01/2017,K17-026511,LS01,A365130,12/01/2017,12/06/2017,5,STRAY,BORN_HERE,RETURN TO OWNER,OVER THE COUNTER_NOTICE,HEALTHY,HEALTHY,SANTA ROSA,COUNTY,95404,"95404(38.458384, -122.675588)",1,26080
,DOG,CHIHUAHUA SH,CREAM,Male,PUPPY,11/01/2018,K18-030485,CS04,A379277,11/02/2018,11/07/2018,5,STRAY,BORN_HERE,TRANSFER,HSSC,UNKNOWN,PENDING,SANTA ROSA,COUNTY,95407,"95407(38.403734, -122.736775)",1,26079
,DOG,CHINESE SHARPEI/MIX,BLACK,Unknown,PUPPY,,K18-030295,CS04,A378295,10/18/2018,10/22/2018,4,STRAY,BORN_HERE,TRANSFER,DOGMA,UNKNOWN,HEALTHY,SANTA ROSA,COUNTY,95462,"95462(38.468829, -123.018829)",1,31029
SCOOBY,DOG,CHIHUAHUA SH/MIN PINSCHER,CHOCOLATE/TAN,Neutered,TOY,05/29/2015,K15-013756,TX,A321195,04/30/2015,08/13/2015,105,STRAY,BORN_HERE,ADOPTION,REFERRAL,HEALTHY,HEALTHY,COUNTY,COUNTY,95472,"95472(38.394388, -122.850998)",1,31039
,OTHER,LOP-MINI,BROWN/WHITE,Unknown,SMALL,,K15-015900,CS06,A326862,09/07/2015,09/10/2015,3,STRAY,BORN_HERE,EUTHANIZE,UNDERAGEWT,UNTREATABLE,UNTREATABLE,COUNTY,,,,1,
,DOG,CHINESE SHARPEI/MIX,BLACK,Unknown,PUPPY,10/18/2018,K18-030290,CS04,A378290,10/18/2018,10/22/2018,4,STRAY,BORN_HERE,TRANSFER,DOGMA,UNKNOWN,HEALTHY,SANTA ROSA,COUNTY,95462,"95462(38.468829, -123.018829)",1,31029
,DOG,AUST CATTLE DOG,TAN/BLACK,Unknown,PUPPY,02/21/2022,K22-040784,CS04,A410242,02/24/2022,02/26/2022,2,STRAY,BORN_HERE,TRANSFER,HDBQ,TREATABLE/REHAB,TREATABLE/REHAB,SANTA ROSA,OUT OF COUNTY,94044,"94044(37.617695, -122.485896)",1,28604
,CAT,DOMESTIC SH,CREAM,Unknown,KITTN,02/06/2022,K22-040679,CS05,A409855,02/09/2022,02/10/2022,1,STRAY,BORN_HERE,TRANSFER,FORGOTTEN,UNKNOWN,HEALTHY,SANTA ROSA,SANTA ROSA,95403,"95403(38.486997, -122.749134)",1,26076
*CHIP,OTHER,GUINEA PIG,WHITE/TRICOLOR,Unknown,SMALL,10/10/2019,K19-034092,FOSTER,A392179,10/10/2019,10/30/2019,20,STRAY,BORN_HERE,DIED,IN FOSTER,TREATABLE/REHAB,DEAD,COUNTY,,,,1,
