"id","service_provider","agency_type","parent_agency","comments","contact_phone","zipcode","website","location","location_address","location_city","location_state","location_zip","location_text"
"288","PENINSULA INTERFAITH ACTION","ORGANIZATION","PENINSULA INTERFAITH ACTION","Addresses Local Problems By Using The Values Of Democracy And Diverse Religious Traditions","(650) 592-9181","94070","HTTP://WWW.PIAPICO.ORG","POINT (-122.2576318058645 37.502067293065025)","1336 ARROYO AVENUE","SAN CARLOS","CA","94070","1336 ARROYO AVENUE
SAN CARLOS, CA 94070
(37.502067293065025, -122.2576318058645)"
"502","LOMITA PARK ELEMENTARY SCHOOL","SCHOOL",,,"(650) 588-5852","94066",,"POINT (-122.40098713435074 37.61214547812709)","200 SANTA","HELENA SAN BRUNO","CA","94066","200 SANTA HELENA
SAN BRUNO, CA 94066
(37.61214547812709, -122.40098713435074)"
"564","SAN CARLOS ELEMENTARY","SCHOOL",,,"(650) 508-7333","94070","HTTP://WWW.SANCARLOS.K12.CA.US","POINT (-122.26086683027171 37.50140739691881)","826 CHESTNUT STREET","SAN CARLOS","CA","94070","826 CHESTNUT STREET
SAN CARLOS, CA 94070
(37.50140739691881, -122.26086683027171)"
"473","HILLSDALE HIGH SCHOOL","SCHOOL",,,"(650) 558-2699","94403",,"POINT (-122.3150112997516 37.53176707089188)","3115 DEL MONTE STREET","SAN MATEO","CA","94403","3115 DEL MONTE STREET
SAN MATEO, CA 94403
(37.53176707089188, -122.3150112997516)"
"931","PROJECT READ MENLO PARK","ORGANIZATION","PROJECT READ","For English Speaking Adults. Offers Esl Classes For Beginning And Intermediate English Speakers. One To One Tutoring In Reading And Writing","(650) 330-2525","94025",,"POINT (-122.17880280540996 37.45276989893999)","800 ALMA STREET MENLO PARK","CA",,"94025","800 ALMA STREET
MENLO PARK, CA 94025
(37.45276989893999, -122.17880280540996)"
"623","LEGISLATIVE ASSEMBLY JERRY HILL LOCAL OFFICE","LEGISLATIVE","LEGISLATIVE ASSEMBLY JERRY HILL LOCAL OFFICE","The 19th District Encompasses The Cities Of Belmont, Brisbane, Burlingame, Daly City, Foster City, Half Moon Bay, Hillsborough, Millbrae, Pacifica, San Bruno, San Mateo, And South San Francisco And Parts Of Unincorporated San Mateo County","(650) 349-1900","94402","HTTP://DEMOCRATS.ASSEMBLY.CA.GOV/MEMBERS/A19/","POINT (-122.31586301628663 37.553710908718045)","1528 S EL","SAN MATEO","CA","94402","1528 S. EL CAMINO REAL SUITE 302
SAN MATEO, CA 94402
(37.553710908718045, -122.31586301628663)"
"750","CHILD WELFARE TEAM","COUNTY","SAN MATEO COUNTY NETWORK OF CARE","Provides Initial Mental Health Assessments To Youth Who Have Been Removed From Their Home And Placed Into Foster Care, Group Home Placement Or Shelter Care","(650) 312-5350","94403",,"POINT (-122.32027604352726 37.54503350856015)","2000 ALAMEDA","DE LAS PULGAS SAN MATEO","CA","94403","2000 ALAMEDA DE LAS PULGAS
SAN MATEO, CA 94403
(37.54503350856015, -122.32027604352726)"
"40","CITY LIBRARY DALY CITY BAYSHORE BRANCH","CITY","CITY OF DALY CITY","Library","(650) 991-8074","94014",,"POINT (-122.42072641880299 37.70264563321516)","460 MARTIN STREET","DALY CITY","CA","94014","460 MARTIN STREET
DALY CITY, CA 94014
(37.70264563321516, -122.42072641880299)"
"577","SUMMIT PREPARATORY CHARTER HIGH SCHOOL","SCHOOL",,,"(650) 556-1110","94063",,"POINT (-122.21036989832652 37.48647865123246)","890 BROADWAY","REDWOOD CITY","CA","94063","890 BROADWAY
REDWOOD CITY, CA 94063
(37.48647865123246, -122.21036989832652)"
"401","YFES/FIRST CHANCE PROGRAM","NON PROFIT","YOUTH AND FAMILY ENRICHMENT SERVICES","Low-Cost Services To Help Children, Youth And Adults Who Are Dealing With Substance Abuse, Violence, Mental Health, Relationship And Communication Issues","(650) 595-8165","94080","HTTP://WWW.YFES.ORG","POINT (-122.38775217538569 37.65151323682926)","383 EAST GRAND AVE SOUTH","SAN FRANCISCO","CA","94080","383 EAST GRAND AVE
SOUTH SAN FRANCISCO, CA 94080
(37.65151323682926, -122.38775217538569)"
"472","HILLSBOROUGH CITY ELEMENTARY","SCHOOL",,,"(650) 342-5193","94010","HTTP://WWW.HCSD.K12.CA.US","POINT (-122.33801966716538 37.562390423725674)","300 EL CERRITO AVENUE","HILLSBOROUGH","CA","94010","300 EL CERRITO AVENUE
HILLSBOROUGH, CA 94010
(37.562390423725674, -122.33801966716538)"
"217","MILLS-PENINSULA SENIOR FOCUS","MEDICAL CLINIC","MILLS PENINSULA HEALTH SERVICES","Helps Seniors Protect Their Independence, With Education About How To Stay Healthy And Services To Assist When Challenges Appear","(650) 696-3660","94010","HTTP://WWW.MILLS-PENINSULA.ORG/SENIORS/CONTACT_US.HTML","POINT (-122.38095553064126 37.59305899025584)","1720 EL","CAMINO REA BURLINGAME","CA","94010","1720 EL CAMINO REA
BURLINGAME, CA 94010
(37.59305899025584, -122.38095553064126)"
"507","MARTHA WILLIAMS SCHOOL","SCHOOL",,,"(650) 477-1501","94401","HTTP://WWW.MARTHAWILLIAMSSCHOOL.ORG","POINT (-122.32557305027984 37.56770541691884)","15 NORTH ELLSWORTH STREET","SAN MATEO","CA","94401","15 NORTH ELLSWORTH STREET
SAN MATEO, CA 94401
(37.56770541691884, -122.32557305027984)"
"436","CORTE MADERA MIDDLE SCHOOL (4-8)","SCHOOL",,,"(650) 851-1777 ext. 2251","94028",,"POINT (-122.21320276271882 37.368253777260634)","4575 ALPINE ROAD PORTOLA VALLEY","CA",,"94028","4575 ALPINE ROAD
PORTOLA VALLEY, CA 94028
(37.368253777260634, -122.21320276271882)"
"914","SAN MATEO COUNTY SUPERIOR COURT FAMILY LAW FACILITATORS","COUNTY","SAN MATEO COUNTY SUPERIOR COURT","Assists Those With Child Support Issues Who Do Not Have Attorneys","(650) 363-4590","94080",,"POINT (-122.43599180903732 37.65878875204629)","1050 MISSION ROAD SOUTH","SAN FRANCISCO","CA","94080","1050 MISSION ROAD
SOUTH SAN FRANCISCO, CA 94080
(37.65878875204629, -122.43599180903732)"
"139","COASTSIDE MOTHER OF TWINS","ORGANIZATION","COASTSIDE MOTHER OF TWINS","Provides Support For Families Of Twins Or More  Coastsidemotc@Gmail.Com",,"94066","HTTP://COASTSIDEMOTC.HOMESTEAD.COM","POINT (-122.41549601813675 37.63438924891798)","425 SAN","BRUNO","CA","94066","P.O. BOX 425
SAN BRUNO, CA 94066
(37.63438924891798, -122.41549601813675)"
"800","SAN MATEO COUNTY HALF MOON VILLAGE","COUNTY","SAN MATEO COUNTY HOUSING DEPARTMENT","Affordable Residential Locations","(650) 712-0333","94019",,"POINT (-122.42972770605009 37.45744962851756)","9 BLOOM LANE","HALF MOON BAY","CA","94019","9 BLOOM LANE
HALF MOON BAY, CA 94019
(37.45744962851756, -122.42972770605009)"
"780","SAN MATEO COUNTY CONTROLLERS OFFICE","COUNTY","SAN MATEO COUNTY CONTROLLERS OFFICE","Provides Financial Services To County Departments, Agencies, Special Districts, Cities, School Districts And Citizens","(650) 363-4777","94063",,"POINT (-122.22958397010784 37.488601910697554)","555 COUNTY CENTER","REDWOOD CITY","CA","94063","555 COUNTY CENTER
REDWOOD CITY, CA 94063
(37.488601910697554, -122.22958397010784)"
"250","PACIFICA YOUTH SERVICE BUREAU","NON PROFIT","YMCA","Acts As The Mental Health Department Of The Ymca Association Of San Francisco","(650) 349-7969","94402","HTTP://WWW.THEVOLUNTEERSCENTER2.NET/ORG/10298726585","POINT (-122.30153669327353 37.558332488665236)","1670 SOUTH AMPHLETT DRIVE","SAN MATEO","CA","94402","1670 SOUTH AMPHLETT DRIVE
SAN MATEO, CA 94402
(37.558332488665236, -122.30153669327353)"
"385","TOMODACHI","ORGANIZATION","TOMODACHI","Elderly Japanese Women Gather Once A Month  Same Location As The San Mateo Japanese American Citizens League","(650) 343-2793","94401","HTTP://WWW.SANMATEOJACL.ORG","POINT (-122.3194486672603 37.56539415930354)","415 SOUTH CLAREMONT STREET","SAN MATEO","CA","94401","415 SOUTH CLAREMONT STREET
SAN MATEO, CA 94401
(37.56539415930354, -122.3194486672603)"
"310","RIGEL PHARMACEUTICALS, INC.","CORPORATION","RIGEL PHARMACEUTICALS, INC.",,"(650) 624-1100","94080","HTTP://WWW.RIGEL.COM","POINT (-122.39298753064865 37.66346939642786)","1180 VETERANS BOULEVARD SOUTH","SAN FRANCISCO","Ca","94080","1180 VETERANS BOULEVARD
SOUTH SAN FRANCISCO, Ca 94080
(37.66346939642786, -122.39298753064865)"
"859","SAN MATEO COUNTY SHERIFFS OFFICE MOSS BEACH SUBSTATION LIVESCAN","COUNTY","SAN MATEO COUNTY SHERIFFS OFFICE","Livescan Fingerprinting Is Electronically Submitted To The Department Of Justice","(650) 573-2801","94063",,"POINT (-122.2301898864619 37.488356290572696)","400 COUNTY CENTER","REDWOOD CITY","CA","94063","400 COUNTY CENTER
REDWOOD CITY, CA 94063
(37.488356290572696, -122.2301898864619)"
"88","BEECHWOOD ELEMENTARY SCHOOL","SCHOOL",,,"(650) 327 5052","94025","HTTP://WWW.BEECHSCHOOL.ORG","POINT (-122.16773142841156 37.478783239409886)","50 TERMINAL AVENUE MENLO PARK","CA",,"94025","50 TERMINAL AVENUE
MENLO PARK, CA 94025
(37.478783239409886, -122.16773142841156)"
"544","PESCADERO ELEMENTARY AND MIDDLE SCHOOL","SCHOOL",,,"(650) 879-0332","94060",,"POINT (-122.37790459916482 37.25612630664756)","620 NORTH STREET","PESCADERO","CA","94060","620 NORTH STREET
PESCADERO, CA 94060
(37.25612630664756, -122.37790459916482)"
"247","PACIFICA CHAMBER OF COMMERCE","CITY","CITY OF PACIFICA","Email Contact - Courtney@Pacificachamber.Org","(650) 355-4122","94044","HTTP://WWW.PACIFICACHAMBER.COM","POINT (-122.49589564940896 37.60918214891012)","225 ROCKAWAY BEACH AVE","PACIFICA","CA","94044","225 ROCKAWAY BEACH AVE
PACIFICA, CA 94044
(37.60918214891012, -122.49589564940896)"
"285","PENINSULA FAMILY YMCA (SAN MATEO)","NON PROFIT","YMCA","A Center For Youth Service Bureau Community Social Programs","(650) 286-9622","94402","HTTP://WWW.YMCASF.ORG/PENINSULA","POINT (-122.302127724976 37.553298278009436)","1877 S GRANT STREET","SAN MATEO","CA","94402","1877 S. GRANT STREET
SAN MATEO, CA 94402
(37.553298278009436, -122.302127724976)"
"430","CITY OF SAN CARLOS","CITY","CITY OF SAN CARLOS","General Law City Incorporated July 1,1925. Population: 29,000. Area: 6 Sq.Mi. School Districts: Belmont-Redwoodshores And San Carlos","650-802-4100","94070","HTTP://WWW.CITYOFSANCARLOS.ORG","POINT (-122.2621798404345 37.504375159615506)","600 ELM STREET","SAN CARLOS","CA","94070","600 ELM STREET
SAN CARLOS, CA 94070
(37.504375159615506, -122.2621798404345)"
"534","ODYSSEY SCHOOL FOR THE GIFTED","SCHOOL",,,"(650) 548-1500","94402","HTTP://WWW.ODYSSEYMS.ORG","POINT (-122.3499356840536 37.53388191539682)","201 POLHEMUS ROAD","SAN MATEO","CA","94402","201 POLHEMUS ROAD
SAN MATEO, CA 94402
(37.53388191539682, -122.3499356840536)"
"739","SKYVIEW THERAPEUTIC DAY SCHOOL","COUNTY","SAN MATEO COUNTY NETWORK OF CARE","Program Provides A Special Education And Mental Health Service For Adolescents At Risk Of Failing In School Because Of Social, Emotional And Learning Difficulties","(650) 583-8928","94066",,"POINT (-122.42871662010853 37.610592734431265)","300 PIEDMONT AVENUE","SAN BRUNO","CA","94066","300 PIEDMONT AVENUE
SAN BRUNO, CA 94066
(37.610592734431265, -122.42871662010853)"
"495","KINDERCOURT ACADEMY","SCHOOL",,,"(650) 591-4882","94070","HTTP://WWW.KINDERCOURT.COM","POINT (-122.2521703862484 37.49848460032359)","1225 GREENWOOD AVE","SAN CARLOS","CA","94070","1225 GREENWOOD AVE
SAN CARLOS, CA 94070
(37.49848460032359, -122.2521703862484)"
"789","SAN MATEO COUNTY DISTRICT ATTORNEYS OFFICE REDWOOD CITY BRANCH","COUNTY","SAN MATEO COUNTY DISTRICT ATTORNEYS OFFICE","Services Offered Are Consumer, Environmental, Real Estate Fraud, Criminal, Domestic Violence, Bad Check Restitution Program, Identity Theft, Juvenile, Law Enforcement, Sexual Assault, Statutory Rapre, And Victim Services","(650) 363-4677","94063",,"POINT (-122.2301898864619 37.488356290572696)","400 COUNTY CENTER","REDWOOD CITY","CA","94063","400 COUNTY CENTER
REDWOOD CITY, CA 94063
(37.488356290572696, -122.2301898864619)"
"413","ARBOR BAY MIDDLE SCHOOL","SCHOOL",,,"(650) 631-9999","94070",,"POINT (-122.26110684454703 37.50193665533279)","828 CHESTNUT STREET","SAN CARLOS","CA","94070","828 CHESTNUT STREET
SAN CARLOS, CA 94070
(37.50193665533279, -122.26110684454703)"
"761","ARCHWAY REDWOOD CITY","COUNTY","PROBATION SERVICES ANGER MANAGEMENT","Agency Is A Partner In The Countys Criminal Justice System To Contribute To A Safer Communiter, Court Services, Supervision And Treatment Referral","(650) 366-8433","94063",,"POINT (-122.2305686711046 37.49323255967249)","609 PRICE STREET","REDWOOD CITY","CA","94063","609 PRICE STREET
REDWOOD CITY, CA 94063
(37.49323255967249, -122.2305686711046)"
"167","FAMILY SERVICE AGENCY OF SAN MATEO COUNTY","COUNTY","SAN MATEO COUNTY FAMILY SERVICE AGENCY","Provides Children Development And Learning Centers  Email - Info@Fssm.Org","(650) 403-4300","94401","HTTP://WWW.FAMILYSERVICEAGENCY.ORG","POINT (-122.3263546751323 37.56384372717809)","24 SECOND AVENUE","SAN MATEO","CA","94401","24 SECOND AVENUE
SAN MATEO, CA 94401
(37.56384372717809, -122.3263546751323)"
"453","FAIR OAKS ELEMENTARY SCHOOL","SCHOOL",,,"(650) 368-3953","94063",,"POINT (-122.20479410174488 37.47958085126771)","2950 FAIR OAKS AVENUE","REDWOOD CITY","CA","94063","2950 FAIR OAKS AVENUE
REDWOOD CITY, CA 94063
(37.47958085126771, -122.20479410174488)"
"93","SEQUOIA DISTRICT ADULT","SCHOOL",,,"(650) 306-8866","94025",,"POINT (-122.20326525429505 37.47129809537785)","3247 MIDDLEFIELD ROAD MENLO PARK","CA",,"94025","3247 MIDDLEFIELD ROAD
MENLO PARK, CA 94025
(37.47129809537785, -122.20326525429505)"
"361","SOUTH SAN FRANCISCO CHAMBER OF COMMERCE","CITY","CITY OF SOUTH SAN FRANCISCO","General Email - Info@Ssfchamber.Com","(650) 588-1911","94080","HTTP://WWW.SSFCHAMBER.COM","POINT (-122.41028918543992 37.65476878257533)","213 LINDEN AVE SOUTH","SAN FRANCISCO","CA","94080","213 LINDEN AVE
SOUTH SAN FRANCISCO, CA 94080
(37.65476878257533, -122.41028918543992)"
"435","COLLEGE PARK ELEMENTARY SCHOOL","SCHOOL",,,"(650) 312-7323","94401",,"POINT (-122.32753357230371 37.57574535586076)","715 INDIAN AVENUE","SAN MATEO","CA","94401","715 INDIAN AVENUE
SAN MATEO, CA 94401
(37.57574535586076, -122.32753357230371)"
"10","COMMUNITY COLLEGE LIBRARY CANADA COLLEGE","SCHOOL","CANADA COLLEGE","Library","(650) 306-3267","94061",,"POINT (-122.26033623027445 37.44742109549992)","4200 FARM HILL BOULEVARD","REDWOOD CITY","CA","94061","4200 FARM HILL BOULEVARD
REDWOOD CITY, CA 94061
(37.44742109549992, -122.26033623027445)"
"618","SEQUOIA HEALTH SERVICES","MEDICAL CLINIC","SEQUOIA HOSPITAL","Catholic Healthcare West",,"94062",,"POINT (-122.25322259302266 37.48096580719283)","170 ALAMEDA","DE LAS PULGAS REDWOOD CITY","CA","94062","170 ALAMEDA DE LAS PULGAS
REDWOOD CITY, CA 94062
(37.48096580719283, -122.25322259302266)"
"187","JOHN'S CLOSET","ORGANIZATION","JOHN'S CLOSET","Provides Clothing To Children Of Low-Income Families","(650) 875-7743","94015","HTTP://WWW.JOHNSCLOSET.ORG","POINT (-122.48208649230492 37.69413645276821)","700 STEWART AVENUE","DALY CITY","CA","94015","700 STEWART AVENUE
DALY CITY, CA 94015
(37.69413645276821, -122.48208649230492)"
"596","WOODROW WILSON ELEMENTARY SCHOOL","SCHOOL",,,"(650) 991-1255","94014",,"POINT (-122.46532769363307 37.70411458232303)","43 MIRIAM STREET","DALY CITY","CA","94014","43 MIRIAM STREET
DALY CITY, CA 94014
(37.70411458232303, -122.46532769363307)"
"765","CABRILLO UNIFIED SCHOOL DISTRICT SCHOOL LINKED SERVICES","COUNTY","HUMAN SERVICES AGENCY","Provides Parents With Information On Educational Programs And Partnerships In The District","(650) 712-7182","94019",,"POINT (-122.43454390057013 37.464094525923144)","498 KELLY AVENUE","HALF MOON BAY","CA","94019","498 KELLY AVENUE
HALF MOON BAY, CA 94019
(37.464094525923144, -122.43454390057013)"
"568","SAN MATEO HIGH SCHOOL","SCHOOL",,,"(650) 558-2399","94401",,"POINT (-122.33085207059185 37.57703138636265)","506 NORTH DELAWARE STREET","SAN MATEO","CA","94401","506 NORTH DELAWARE STREET
SAN MATEO, CA 94401
(37.57703138636265, -122.33085207059185)"
"814","SAN MATEO COUNTY DEPARTMENT OF PARKS","COUNTY","SAN MATEO COUNTY DEPARTMENT OF PARKS","Department Provides Recreational Activities And Protects Natural County Resources","(650) 363-4020","94063",,"POINT (-122.23012348981582 37.48858412433354)","455 COUNTY CENTER","REDWOOD CITY","CA","94063","455 COUNTY CENTER
REDWOOD CITY, CA 94063
(37.48858412433354, -122.23012348981582)"
"865","SAN MATEO COUNTY BEHAVIORAL HEALTH AND RECOVERY SERVICES","COUNTY","SAN MATEO COUNTY HEALTH SYSTEM ADMINISTRATION","Provides A Continuum Of Services For Children, Youth, Families, Adults And Older Adults To Prevent And Intervene On Complex Mental Illness Or Substance Abuse Conditions","(650) 573-2541","94403",,"POINT (-122.29983456672139 37.53211516914727)","225 37TH AVENUE","SAN MATEO","CA","94403","225 37TH AVENUE
SAN MATEO, CA 94403
(37.53211516914727, -122.29983456672139)"
"349","SHUTTERFLY, INC.","ORGANIZATION","SHUTTERFLY, INC","Photos","(650) 610-5200","94065","HTTP://WWW.SHUTTERFLY.COM","POINT (-122.25605302297997 37.53981002092671)","2800 BRIDGE PARKWAY","REDWOOD CITY","CA","94065","2800 BRIDGE PARKWAY
REDWOOD CITY, CA 94065
(37.53981002092671, -122.25605302297997)"
"523","NESBIT ELEMENTARY","SCHOOL",,,"(650) 637-4860","94002",,"POINT (-122.2747703488447 37.52547325442288)","500 BIDDULPH WAY","BELMONT","CA","94002","500 BIDDULPH WAY
BELMONT, CA 94002
(37.52547325442288, -122.2747703488447)"
"198","LATINO COMMISSION ON ALCOHOL AND DRUG ABUSE","ORGANIZATION","LATINO COMMISSION ON ALCOHOL AND DRUG ABUSE","Provides Alcohol And Drug Recovery Services","(650) 244-1444","94080","HTTP://WWW.THELATINOCOMMISSION.COM","POINT (-122.41031616510082 37.6551914639291)","301 GRAND AVENUE SOUTH","SAN FRANCISCO","CA","94080","301 GRAND AVENUE
SOUTH SAN FRANCISCO, CA 94080
(37.6551914639291, -122.41031616510082)"
"754","ADULT PROBATION, JUVENILE PROBATION EAST PALO ALTO","COUNTY","PROBATION SERVICES","Agency Is A Partner In The Countys Criminal Justice System To Contribute To A Safer Communiter, Court Services, Supervision And Treatment Referral","(650) 363-4243","94303",,"POINT (-122.13957526818001 37.4722873496101)","2415 UNIVERSITY AVENUE EAST","PALO ALTO","CA","94303","2415 UNIVERSITY AVENUE
EAST PALO ALTO, CA 94303
(37.4722873496101, -122.13957526818001)"
"221","NATIONAL CENTER FOR EQUINE","ORGANIZATION","NATIONAL CENTER FOR EQUINE","Provides Equine-Assisted Therapy For Disabled Children And Adults  Info@Nceft.Org","(650) 851-2271","94062","HTTP://WWW.NCEFT.ORG","POINT (-122.27611033866833 37.448095587021896)","880 RUNNYMEDE ROAD","WOODSIDE","CA","94062","880 RUNNYMEDE ROAD
WOODSIDE, CA 94062
(37.448095587021896, -122.27611033866833)"
"467","HATCH (ALVIN S.) ELEMENTARY","SCHOOL",,,"(650) 712-7160","94019",,"POINT (-122.43620499791301 37.46321421601577)","490 MIRAMONTES STREET","HALF MOON BAY",,"94019","490 MIRAMONTES STREET
HALF MOON BAY 94019
(37.46321421601577, -122.43620499791301)"
"273","CESAR CHAVEZ ELEMENTARY SCHOOL","SCHOOL",,,"(650) 329-6700","94303",,"POINT (-122.14703216532486 37.47383937479136)","2450 RALMAR STREET EAST","PALO ALTO","CA","94303","2450 RALMAR STREET
EAST PALO ALTO, CA 94303
(37.47383937479136, -122.14703216532486)"
"75","BRISBANE CHAMBER OF COMMERCE","ORGANIZATION","BRISBANE CHAMBER OF COMMERCE","General Email - Info@Brisbanechamber.Com","(415) 467-7283","94005","HTTP://WWW.BRISBANECHAMBER.COM","POINT (-122.40248147923177 37.68636043178081)","50 PARK PLACE","BRISBANE","CA","94005","50 PARK PLACE
BRISBANE, CA 94005
(37.68636043178081, -122.40248147923177)"
"825","SAN MATEO COUNTY DEPARTMENT OF PUBLIC WORKS WATERSHED PROTECTION","COUNTY","SAN MATEO COUNTY DEPARTMENT OF PUBLIC WORKS","Agency Protects Natural Resources By Monitoring Permits, Erosion Control, Stormwater Pollution Prevention, Watershed Protection, Conservation, And Protecting Watershied, Creeks And Streams","(650) 599-1421","94063",,"POINT (-122.22958397010784 37.488601910697554)","555 COUNTY CENTER","REDWOOD CITY","CA","94063","555 COUNTY CENTER
REDWOOD CITY, CA 94063
(37.488601910697554, -122.22958397010784)"
"482","JAMES FLOOD MAGNET ELEMENTARY (K-8) SCHOOL","SCHOOL",,,"(650) 329-2891","94025",,"POINT (-122.1709616070026 37.47725160721183)","320 SHERIDAN DRIVE MENLO PARK","CA",,"94025","320 SHERIDAN DRIVE
MENLO PARK, CA 94025
(37.47725160721183, -122.1709616070026)"
"108","ST. CATHERINE OF SIENA ELEMENTARY","SCHOOL",,,"(650) 344-7176","94010",,"POINT (-122.34434007372131 37.57597872478447)","1300 BAYSWATER AVENUE","BURLINGAME","CA","94010","1300 BAYSWATER AVENUE
BURLINGAME, CA 94010
(37.57597872478447, -122.34434007372131)"
