"job_class_code","title","hourly_a","hourly_b","hourly_c","hourly_d","hourly_e","hourly_f","biweekly_a","biweekly_b","biweekly_c","biweekly_d","biweekly_e","biweekly_f","monthly_a","monthly_b","monthly_c","monthly_d","monthly_e","monthly_f","representation_status_bargaining_unit","pre_employment_physical","security_clearance","probation_period_hours","work_group","dmv_a_and_d_testing","dmv_a_and_d_testing_some_positions_in_class","tuberculosis_exam","respiratory_exam","exit_exam","hepatitis_b_immunization","auditory_exam","mmr"
"B205","Deputy Controller - Unclassified","72.97","77.16","81.58","86.26","91.22",,"5837.60","6172.80","6526.40","6900.80","7297.60",,"12647.89","13374.14","14140.26","14951.45","15811.16",,"Management: General(M50B)","1 - Light Physical Demands (Physical Exam Codes)",,"0","Work Group 4: Not FLSA - Only Comp Time/Max 260",,,,,,,,
"B206","Undersheriff - Unclassified","101.49","107.30","113.48","119.98","126.87",,"8119.20","8584.00","9078.40","9598.40","10149.60",,"17591.26","18598.31","19669.49","20796.13","21990.38",,"Management: Sheriffs(M50C)","1 - Light Physical Demands (Physical Exam Codes)",,"0","Work Group 4: Not FLSA - Only Comp Time/Max 260",,,,,,,,
"B207","County Executive Officer - Unclassified",,,,,"192.77",,,,,,"15421.60",,,,,,"33412.82",,"Management: Department Heads(M50A)","1 - Light Physical Demands (Physical Exam Codes)",,"0","Work Group 4: Not FLSA - Only Comp Time/Max 260",,,,,,,,
"B208","Capital Projects Manager - Unclassified","57.95","61.29","64.81","68.51","72.46",,"4636.00","4903.20","5184.80","5480.80","5796.80",,"10044.47","10623.40","11233.52","11874.84","12559.49",,"AFSCME: Planning(A05)","1 - Light Physical Demands (Physical Exam Codes)",,"0","Work Group 5: Not FLSA - OT Paid or Comp Time/Max 80 hours",,,,,,,,
"B209","Chief Deputy District Attorney - Unclassified","118.55","125.35","132.55","140.15","148.20",,"9484.00","10028.00","10604.00","11212.00","11856.00",,"20548.27","21726.92","22974.89","24292.20","25687.51",,"Management: General(M50B)","1 - Light Physical Demands (Physical Exam Codes)",,"0","Work Group 4: Not FLSA - Only Comp Time/Max 260",,,,,,,,
"B210","Director Of Human Resources - Unclassified","97.76","103.36","109.29","115.58","122.20",,"7820.80","8268.80","8743.20","9246.40","9776.00",,"16944.74","17915.39","18943.24","20033.48","21180.93",,"Management: Department Heads(M50A)","1 - Light Physical Demands (Physical Exam Codes)",,"0","Work Group 4: Not FLSA - Only Comp Time/Max 260",,,,,,,,
"B211","Transportation Systems Coordinator - Unclassified","66.18","69.98","73.98","78.25","82.73",,"5294.40","5598.40","5918.40","6260.00","6618.40",,"11470.98","12129.63","12822.95","13563.07","14339.59",,"Management: General(M50B)","1 - Light Physical Demands (Physical Exam Codes)",,"0","Work Group 4: Not FLSA - Only Comp Time/Max 260",,,,,,,,
"B212","Chief Deputy County Attorney - Unclassified","107.80","113.96","120.51","127.41","134.72",,"8624.00","9116.80","9640.80","10192.80","10777.60",,"18684.97","19752.69","20888.00","22083.98","23351.02",,"Management: General(M50B)","1 - Light Physical Demands (Physical Exam Codes)",,"0","Work Group 4: Not FLSA - Only Comp Time/Max 260",,,,,,,,
"B213","Assistant District Attorney - Unclassified","107.80","113.96","120.51","127.41","134.72",,"8624.00","9116.80","9640.80","10192.80","10777.60",,"18684.97","19752.69","20888.00","22083.98","23351.02",,"Management: General(M50B)","1 - Light Physical Demands (Physical Exam Codes)",,"0","Work Group 4: Not FLSA - Only Comp Time/Max 260",,,,,,,,
"B214","Director Of Probation Services - Unclassified","102.66","108.52","114.76","121.35","128.31",,"8212.80","8681.60","9180.80","9708.00","10264.80",,"17794.06","18809.77","19891.35","21033.60","22239.97",,"Management: Probation(M50E)","1 - Light Physical Demands (Physical Exam Codes)",,"0","Work Group 4: Not FLSA - Only Comp Time/Max 260",,,,,,,,
"B215","Chief Deputy Coroner - Unclassified","57.17","60.45","63.92","67.60","71.45",,"4573.60","4836.00","5113.60","5408.00","5716.00",,"9909.28","10477.80","11079.25","11717.11","12384.43",,"Management: General(M50B)","3 - Heavy Physical demands; requires pre-employment exam (Physical Exam Codes)",,"0","Work Group 4: Not FLSA - Only Comp Time/Max 260",,,"Yes","Yes",,"Yes",,"Yes"
"B216","Deputy Director Of C/CAG - Unclassified","80.27","84.86","89.73","94.88","100.33",,"6421.60","6788.80","7178.40","7590.40","8026.40",,"13913.20","14708.78","15552.90","16445.55","17390.20",,"Management: General(M50B)","1 - Light Physical Demands (Physical Exam Codes)",,"0","Work Group 4: Not FLSA - Only Comp Time/Max 260",,,,,,,,
"B219","Management Analyst I - Unclassified (Class Deleted)","33.39","35.31","37.35","39.48","41.74",,"2671.20","2824.80","2988.00","3158.40","3339.20",,"5787.49","6120.28","6473.88","6843.07","7234.79",,"Management: General(M50B)","1 - Light Physical Demands (Physical Exam Codes)",,,"Work Group 4: Not FLSA - Only Comp Time/Max 260",,,,,,,,
"B220","Associate Management Analyst - Unclassified","42.66","45.12","47.70","50.44","53.32",,"3412.80","3609.60","3816.00","4035.20","4265.60",,"7394.26","7820.65","8267.84","8742.77","9241.96",,"Management: General(M50B)","1 - Light Physical Demands (Physical Exam Codes)",,"0","Work Group 4: Not FLSA - Only Comp Time/Max 260",,,,,,,,
"B221","Management Analyst - Unclassified","49.37","52.21","55.18","58.36","61.72",,"3949.60","4176.80","4414.40","4668.80","4937.60",,"8557.30","9049.56","9564.35","10115.54","10697.93",,"Management: General(M50B)","1 - Light Physical Demands (Physical Exam Codes)",,"0","Work Group 4: Not FLSA - Only Comp Time/Max 260",,,,,,,,
"B222","First 5 SMC Deputy Director - Unclassified","63.04","66.64","70.49","74.52","78.81",,"5043.20","5331.20","5639.20","5961.60","6304.80",,"10926.72","11550.71","12218.03","12916.55","13660.14",,"Management: General(M50B)","1 - Light Physical Demands (Physical Exam Codes)",,"0","Work Group 4: Not FLSA - Only Comp Time/Max 260",,,,,,,,
"B223","Deputy Assessor - County Clerk Recorder - Unclassified","76.61","81.02","85.67","90.58","95.77",,"6128.80","6481.60","6853.60","7246.40","7661.60",,"13278.81","14043.20","14849.18","15700.23","16599.81",,"Management: General(M50B)","1 - Light Physical Demands (Physical Exam Codes)",,"0","Work Group 4: Not FLSA - Only Comp Time/Max 260",,,,,,,,
"B224","Director Of Human Services Agency - Unclassified","107.80","113.96","120.51","127.41","134.72",,"8624.00","9116.80","9640.80","10192.80","10777.60",,"18684.97","19752.69","20888.00","22083.98","23351.02",,"Management: Department Heads(M50A)","1 - Light Physical Demands (Physical Exam Codes)",,"0","Work Group 4: Not FLSA - Only Comp Time/Max 260",,,,,,,,
"B225","First 5 Deputy Executive Director - Unclassified","54.44","57.59","60.88","64.35","68.06",,"4355.20","4607.20","4870.40","5148.00","5444.80",,"9436.09","9982.07","10552.33","11153.79","11796.84",,"Management: General(M50B)","1 - Light Physical Demands (Physical Exam Codes)",,"0","Work Group 4: Not FLSA - Only Comp Time/Max 260",,,,,,,,
"B226","Director Of The Health Department","117.61","124.34","131.48","139.02","147.00",,"9408.80","9947.20","10518.40","11121.60","11760.00",,"20385.34","21551.85","22789.43","24096.34","25479.51",,"Management: Department Heads(M50A)","1 - Light Physical Demands (Physical Exam Codes)",,"0","Work Group 4: Not FLSA - Only Comp Time/Max 260",,,,,,,,
"B229","Director Of Public Works - Unclassified","107.80","113.96","120.51","127.41","134.72",,"8624.00","9116.80","9640.80","10192.80","10777.60",,"18684.97","19752.69","20888.00","22083.98","23351.02",,"Management: Department Heads(M50A)","1 - Light Physical Demands (Physical Exam Codes)",,"0","Work Group 4: Not FLSA - Only Comp Time/Max 260",,,,,,,,
"B230","Energy Program Manager - Unclassified","57.17","60.45","63.92","67.60","71.45",,"4573.60","4836.00","5113.60","5408.00","5716.00",,"9909.28","10477.80","11079.25","11717.11","12384.43",,"Management: General(M50B)","1 - Light Physical Demands (Physical Exam Codes)",,"0","Work Group 4: Not FLSA - Only Comp Time/Max 260",,,,,,,,
"B233","Director Of Information Services - Unclassified","107.80","113.96","120.51","127.41","134.72",,"8624.00","9116.80","9640.80","10192.80","10777.60",,"18684.97","19752.69","20888.00","22083.98","23351.02",,"Management: Department Heads(M50A)","1 - Light Physical Demands (Physical Exam Codes)",,"0","Work Group 4: Not FLSA - Only Comp Time/Max 260",,,,,,,,
"B234","Director of Welfare Fraud Investigations/NCRIC/HIDTA - Unc","83.10","87.86","92.91","98.23","103.89",,"6648.00","7028.80","7432.80","7858.40","8311.20",,"14403.72","15228.77","16104.09","17026.21","18007.25",,"Management: Sheriffs(M50C)","4 - Safety Members; requires pre-employment exam (Physical Exam Codes)",,"0","Work Group 4: Not FLSA - Only Comp Time/Max 260",,,"Yes","Yes",,"Yes",,"Yes"
"B235","Financial Services Manager I - Unclassified","54.44","57.59","60.88","64.35","68.06",,"4355.20","4607.20","4870.40","5148.00","5444.80",,"9436.09","9982.07","10552.33","11153.79","11796.84",,"Management: General(M50B)","1 - Light Physical Demands (Physical Exam Codes)",,"0","Work Group 4: Not FLSA - Only Comp Time/Max 260",,,,,,,,
"B237","Health Services Manager I - Unclassified","54.44","57.59","60.88","64.35","68.06",,"4355.20","4607.20","4870.40","5148.00","5444.80",,"9436.09","9982.07","10552.33","11153.79","11796.84",,"Management: General(M50B)","1 - Light Physical Demands (Physical Exam Codes)",,"0","Work Group 4: Not FLSA - Only Comp Time/Max 260",,,,,,,,
"B238","Human Services Manager I - Unclassified","54.44","57.59","60.88","64.35","68.06",,"4355.20","4607.20","4870.40","5148.00","5444.80",,"9436.09","9982.07","10552.33","11153.79","11796.84",,"Management: General(M50B)","1 - Light Physical Demands (Physical Exam Codes)",,"0","Work Group 4: Not FLSA - Only Comp Time/Max 260",,,,,,,,
"B239","Legislative Aide - Unclassified","42.66","45.12","47.70","50.44","53.32",,"3412.80","3609.60","3816.00","4035.20","4265.60",,"7394.26","7820.65","8267.84","8742.77","9241.96",,"Management: General(M50B)","1 - Light Physical Demands (Physical Exam Codes)",,"0","Work Group 4: Not FLSA - Only Comp Time/Max 260",,,,,,,,
"B240","Director Of Child Support Services - Unclassified","97.76","103.36","109.29","115.58","122.20",,"7820.80","8268.80","8743.20","9246.40","9776.00",,"16944.74","17915.39","18943.24","20033.48","21180.93",,"Management: General(M50B)","1 - Light Physical Demands (Physical Exam Codes)",,"0","Work Group 4: Not FLSA - Only Comp Time/Max 260",,,,,,,,
"B241","Senior Legislative Aide - Unclassified","57.17","60.45","63.92","67.60","71.45",,"4573.60","4836.00","5113.60","5408.00","5716.00",,"9909.28","10477.80","11079.25","11717.11","12384.43",,"Management: General(M50B)","1 - Light Physical Demands (Physical Exam Codes)",,"0","Work Group 4: Not FLSA - Only Comp Time/Max 260",,,,,,,,
"B242","Administrative Services Manager I - Unclassified","57.17","60.45","63.92","67.60","71.45",,"4573.60","4836.00","5113.60","5408.00","5716.00",,"9909.28","10477.80","11079.25","11717.11","12384.43",,"Management: General(M50B)","1 - Light Physical Demands (Physical Exam Codes)",,"0","Work Group 4: Not FLSA - Only Comp Time/Max 260",,,,,,,,
"B243","Chief Inspector","83.10","87.86","92.91","98.23","103.89",,"6648.00","7028.80","7432.80","7858.40","8311.20",,"14403.72","15228.77","16104.09","17026.21","18007.25",,"Management: Sheriffs(M50C)","4 - Safety Members; requires pre-employment exam (Physical Exam Codes)",,"0","Work Group 4: Not FLSA - Only Comp Time/Max 260",,,"Yes","Yes",,"Yes",,"Yes"
"B245","Assistant Sheriff - Unclassified","93.10","98.45","104.09","110.07","116.39",,"7448.00","7876.00","8327.20","8805.60","9311.20",,"16137.02","17064.34","18041.92","19078.43","20173.88",,"Management: Sheriffs(M50C)","2 - Moderate Physical Demands; requires pre-employment exam (Physical Exam Codes)",,"0","Work Group 4: Not FLSA - Only Comp Time/Max 260",,,,"Yes",,"Yes","Yes","Yes"
"B246","Sheriff's Captain - Unclassified","83.10","87.86","92.91","98.23","103.89",,"6648.00","7028.80","7432.80","7858.40","8311.20",,"14403.72","15228.77","16104.09","17026.21","18007.25",,"Management: Sheriffs(M50C)","2 - Moderate Physical Demands; requires pre-employment exam (Physical Exam Codes)",,"0","Work Group 4: Not FLSA - Only Comp Time/Max 260",,,"Yes","Yes",,"Yes","Yes","Yes"
"B247","Executive Director  First 5 SMC - Unclassified","69.46","73.46","77.68","82.12","86.85",,"5556.80","5876.80","6214.40","6569.60","6948.00",,"12039.50","12732.82","13464.27","14233.86","15053.71",,"Management: General(M50B)","1 - Light Physical Demands (Physical Exam Codes)",,"0","Work Group 4: Not FLSA - Only Comp Time/Max 260",,,,,,,,
"B250","Chief Executive Officer  SAMCERA","113.18","119.66","126.54","133.79","141.46",,"9054.40","9572.80","10123.20","10703.20","11316.80",,"19617.49","20740.67","21933.18","23189.82","24519.26",,"Management: Department Heads(M50A)","1 - Light Physical Demands (Physical Exam Codes)",,"0","Work Group 4: Not FLSA - Only Comp Time/Max 260",,,,,,,,
"B260","Clinical Services Manager II - Mental Health - Unclassified","66.18","69.98","73.98","78.25","82.73",,"5294.40","5598.40","5918.40","6260.00","6618.40",,"11470.98","12129.63","12822.95","13563.07","14339.59",,"Management: General(M50B)","2 - Moderate Physical Demands; requires pre-employment exam (Physical Exam Codes)",,"0","Work Group 4: Not FLSA - Only Comp Time/Max 260",,,"Yes",,,"Yes",,"Yes"
"B264","Deputy Assessor - Clerk Recorder - Unclassified","69.46","73.46","77.68","82.12","86.85",,"5556.80","5876.80","6214.40","6569.60","6948.00",,"12039.50","12732.82","13464.27","14233.86","15053.71",,"Management: General(M50B)","1 - Light Physical Demands (Physical Exam Codes)",,"0","Work Group 4: Not FLSA - Only Comp Time/Max 260",,,,,,,,
"B269","Sheriff's Lieutenant - Unclassified","71.79","75.93","80.28","84.88","89.75",,"5743.20","6074.40","6422.40","6790.40","7180.00",,"12443.36","13160.95","13914.93","14712.25","15556.37",,"Management: Sheriffs(M50C)","4 - Safety Members; requires pre-employment exam (Physical Exam Codes)",,"0","Work Group 4: Not FLSA - Only Comp Time/Max 260",,,"Yes","Yes",,"Yes","Yes","Yes"
"B271","Program Services Manager II - Unclassified","57.17","60.45","63.92","67.60","71.45",,"4573.60","4836.00","5113.60","5408.00","5716.00",,"9909.28","10477.80","11079.25","11717.11","12384.43",,"Management: General(M50B)","1 - Light Physical Demands (Physical Exam Codes)",,"0","Work Group 4: Not FLSA - Only Comp Time/Max 260",,,,,,,,
"B272","Deputy Tax Collector - Treasurer - Unclassified","66.18","69.98","73.98","78.25","82.73",,"5294.40","5598.40","5918.40","6260.00","6618.40",,"11470.98","12129.63","12822.95","13563.07","14339.59",,"Management: General(M50B)","1 - Light Physical Demands (Physical Exam Codes)",,"0","Work Group 4: Not FLSA - Only Comp Time/Max 260",,,,,,,,
"B274","Project Manager - Unclassified","66.18","69.98","73.98","78.25","82.73",,"5294.40","5598.40","5918.40","6260.00","6618.40",,"11470.98","12129.63","12822.95","13563.07","14339.59",,"Management: General(M50B)","1 - Light Physical Demands (Physical Exam Codes)",,"0","Work Group 4: Not FLSA - Only Comp Time/Max 260",,,,,,,,
"B275","Information Technology Manager - Unclassified","60.03","63.46","67.10","70.96","75.04",,"4802.40","5076.80","5368.00","5676.80","6003.20",,"10405.00","10999.52","11630.44","12299.50","13006.68",,"Management: General(M50B)","1 - Light Physical Demands (Physical Exam Codes)",,"0","Work Group 4: Not FLSA - Only Comp Time/Max 260",,,,,,,,
"B284","Chief Of The Health System","145.33","153.68","162.46","171.80","181.67",,"11626.40","12294.40","12996.80","13744.00","14533.60",,"25190.05","26637.35","28159.19","29778.09","31488.86",,"Management: Department Heads(M50A)","1 - Light Physical Demands (Physical Exam Codes)",,"0","Work Group 4: Not FLSA - Only Comp Time/Max 260",,,,,,,,
"B285","Chief Executive Officer  SM Medical Center - Unclassified","138.40","146.37","154.75","163.63","173.01",,"11072.00","11709.60","12380.00","13090.40","13840.80",,"23988.87","25370.31","26822.82","28361.99","29987.82",,"Management: Department Heads(M50A)","1 - Light Physical Demands (Physical Exam Codes)",,"0","Work Group 4: Not FLSA - Only Comp Time/Max 260",,,,,,,,
"B290","Resource Conservation Program Manager - Unclassified","54.44","57.59","60.88","64.35","68.06",,"4355.20","4607.20","4870.40","5148.00","5444.80",,"9436.09","9982.07","10552.33","11153.79","11796.84",,"Management: General(M50B)","1 - Light Physical Demands (Physical Exam Codes)",,"0","Work Group 4: Not FLSA - Only Comp Time/Max 260",,,,,,,,
"B300","Deputy Director Of Automation Services","63.04","66.64","70.49","74.52","78.81",,"5043.20","5331.20","5639.20","5961.60","6304.80",,"10926.72","11550.71","12218.03","12916.55","13660.14",,"Management: General(M50B)","1 - Light Physical Demands (Physical Exam Codes)",,"2080","Work Group 4: Not FLSA - Only Comp Time/Max 260",,,,,,,,
"B307","NCHIDTA/NCRIC Medical Liaison Officer - Unclassified","60.03","63.46","67.10","70.96","75.04",,"4802.40","5076.80","5368.00","5676.80","6003.20",,"10405.00","10999.52","11630.44","12299.50","13006.68",,"Management: General(M50B)","1 - Light Physical Demands (Physical Exam Codes)",,"0","Work Group 4: Not FLSA - Only Comp Time/Max 260",,,,,,,,
"B308","Assistant Director of Parks - Unclassified","76.61","81.02","85.67","90.58","95.77",,"6128.80","6481.60","6853.60","7246.40","7661.60",,"13278.81","14043.20","14849.18","15700.23","16599.81",,"Management: General(M50B)","1 - Light Physical Demands (Physical Exam Codes)",,"0","Work Group 4: Not FLSA - Only Comp Time/Max 260",,,,,,,,
"B309","Deputy Director of NCHIDTA/NCRIC-Unclassified","72.97","77.16","81.58","86.26","91.22",,"5837.60","6172.80","6526.40","6900.80","7297.60",,"12647.89","13374.14","14140.26","14951.45","15811.16",,"Management: General(M50B)","1 - Light Physical Demands (Physical Exam Codes)",,"0","Work Group 4: Not FLSA - Only Comp Time/Max 260",,,,,,,,
"B310","Director Of Housing","88.69","93.77","99.15","104.82","110.84",,"7095.20","7501.60","7932.00","8385.60","8867.20",,"15372.64","16253.15","17185.67","18168.45","19211.90",,"Management: Department Heads(M50A)","1 - Light Physical Demands (Physical Exam Codes)",,"0","Work Group 4: Not FLSA - Only Comp Time/Max 260",,,,,,,,
"B320","Executive Director Of The Health Plan Of San Mateo - Unclassified","118.19","124.98","132.14","139.72","147.74",,"9455.20","9998.40","10571.20","11177.60","11819.20",,"20485.87","21662.78","22903.83","24217.67","25607.77",,"Management: Department Heads(M50A)","1 - Light Physical Demands (Physical Exam Codes)",,"0","Work Group 4: Not FLSA - Only Comp Time/Max 260",,,,,,,,
"B321","Department of Emergency Management Coordinator - Unclassified","39.05","41.31","43.65","46.16","48.82",,"3124.00","3304.80","3492.00","3692.80","3905.60",,"6768.54","7160.26","7565.85","8000.91","8461.97",,"SEIU: Accounting & Admin Services(S35)","2 - Moderate Physical Demands; requires pre-employment exam (Physical Exam Codes)",,"0","Work Group 5: Not FLSA - OT Paid or Comp Time/Max 80 hours",,,,,,,,
"B322","Human Resources Manager III - Unclassified","74.38","78.64","83.15","87.94","92.97",,"5950.40","6291.20","6652.00","7035.20","7437.60",,"12892.29","13630.67","14412.39","15242.64","16114.49",,"Management: General(M50B)","1 - Light Physical Demands (Physical Exam Codes)",,"0","Work Group 4: Not FLSA - Only Comp Time/Max 260",,,,,,,,
"B332","Case Management / Assessment Specialist III - Unclassified","41.69","44.08","46.60","49.29","52.10",,"3335.20","3526.40","3728.00","3943.20","4168.00",,"7226.13","7640.39","8077.18","8543.44","9030.49",,"AFSCME: Human Services(A08)","1 - Light Physical Demands (Physical Exam Codes)",,,"Work Group 5: Not FLSA - OT Paid or Comp Time/Max 80 hours",,,"Yes",,,,,
"B411","Associate Transportation Systems Coordinator - Unclassified","57.17","60.45","63.92","67.60","71.45",,"4573.60","4836.00","5113.60","5408.00","5716.00",,"9909.28","10477.80","11079.25","11717.11","12384.43",,"Management: General(M50B)","1 - Light Physical Demands (Physical Exam Codes)",,,"Work Group 4: Not FLSA - Only Comp Time/Max 260",,,,,,,,
"B412","Health Services Manager II - Unclassified","63.04","66.64","70.49","74.52","78.81",,"5043.20","5331.20","5639.20","5961.60","6304.80",,"10926.72","11550.71","12218.03","12916.55","13660.14",,"Management: General(M50B)","1 - Light Physical Demands (Physical Exam Codes)",,,"Work Group 4: Not FLSA - Only Comp Time/Max 260",,,,,,,,
"B420","LAFCO Executive Officer - Unclassified","72.97","77.16","81.58","86.26","91.22",,"5837.60","6172.80","6526.40","6900.80","7297.60",,"12647.89","13374.14","14140.26","14951.45","15811.16",,"Management: General(M50B)","1 - Light Physical Demands (Physical Exam Codes)",,,"Work Group 4: Not FLSA - Only Comp Time/Max 260",,,,,,,,
"D001","Park Superintendent","69.46","73.46","77.68","82.12","86.85",,"5556.80","5876.80","6214.40","6569.60","6948.00",,"12039.50","12732.82","13464.27","14233.86","15053.71",,"Management: General(M50B)","1 - Light Physical Demands (Physical Exam Codes)",,"2080","Work Group 4: Not FLSA - Only Comp Time/Max 260",,,,,,,,
