"begin_date","end_date","facility_name","facility_id","eligibility","cost","notes","sponsor","street1","street2","city","state","postal_code","country","location_1","location_1_address","location_1_city","location_1_state","location_1_zip"
"2016-10-22T09:00:00.000","2016-10-22T12:00:00.000","Foster City Recreation Center","15",,"0",,"FC Lions Club","650 Shell Blvd","Sunfish Room","Foster City","CA","94404","US","POINT (-122.268583 37.557044)","650 Shell Blvd","Foster City","CA","94404"
"2017-10-28T10:00:00.000","2017-10-28T13:00:00.000","Half Moon Bay Library","19","2 years and older","0",,"Stanford Flu Crew","225 South Cabrillo Highway","#104B","Half Moon Bay","94019","CA","US","POINT (-122.433293 37.464968)","225 South Cabrillo Highway","Half Moon Bay","CA","94019"
"2016-11-19T10:00:00.000","2016-11-19T14:00:00.000","Half Moon Bay Library","19","2 years and older","0",,"Stanford Flu Crew","225 South Cabrillo Highway","#104B","Half Moon Bay","CA","94019","US","POINT (-122.433293 37.464968)","225 South Cabrillo Highway","Half Moon Bay","CA","94019"
"2016-11-05T09:00:00.000","2016-11-05T15:00:00.000","Holy Child/St. Martin Episcopal Church","8",,"0",,"SF Host Lions Club","777 Southgate Avenue",,"Daly City","CA","94015","US","POINT (-122.489301 37.689495)","777 Southgate Avenue","Daly City","CA","94015"
"2017-10-01T13:00:00.000","2017-10-01T18:00:00.000","Iglesia Ni Cristo","26","8-65 years","0",,"FYM","699 Serramonte Blvd",,"Daly City","94015","CA","US","POINT (-122.477728 37.668634)","699 Serramonte Blvd","Daly City","CA","94015"
"2016-10-23T11:30:00.000","2016-10-23T16:00:00.000","Iglesia Ni Cristo","3","18-65 years old","0",,"FYM","1449 Oak Grove Avenue",,"Burlingame","CA","94010","US","POINT (-122.35483 37.579707)","1449 Oak Grove Avenue","Burlingame","CA","94010"
"2016-10-30T14:00:00.000","2016-10-30T18:00:00.000","Iglesia Ni Cristo","7","18-65 years old","0",,"FYM","699 Serramonte Blvd",,"Daly City","CA","94015","US","POINT (-122.477728 37.668634)","699 Serramonte Blvd","Daly City","CA","94015"
"2016-11-13T12:00:00.000","2016-11-13T15:00:00.000","Iglesia Ni Cristo","26","18-65 years","0",,"FYM","409 3rd Avenue ",,"Redwood City","CA","94063","US","POINT (-122.206024 37.473444)","409 3rd Avenue","Redwood City","CA","94063"
"2016-11-08T16:00:00.000","2016-11-08T19:00:00.000","La Honda Elementary School Gym","20",,"0",,"SMC Health System","450 Sears Ranch Road",,"La Honda","CA","94020","US","POINT (-122.29023 37.340726)","450 Sears Ranch Road","La Honda","CA","94020"
"2017-11-07T12:00:00.000","2017-11-07T18:30:00.000","La Honda Puente Office","33",,"0",,,"8865 La Honda Rd","Suite 4","Redwood City","94062","CA","US","POINT (-122.274731 37.320067)","8865 La Honda Rd","Redwood City","CA","94062"
"2017-10-11T09:00:00.000","2017-10-11T12:00:00.000","Lincoln Park Community Center","5",,"0",,"Phillippine Med Society of Northern CA","901 Brunswick Street",,"Daly City","94014","CA","US","POINT (-122.452401 37.707471)","901 Brunswick Street","Daly City","CA","94014"
"2016-10-12T09:00:00.000","2016-10-12T12:00:00.000","Lincoln Park Community Center","5",,"0",,"Phillippine Med Society of Northern CA","901 Brunswick Street",,"Daly City","CA","94014","US","POINT (-122.452401 37.707471)","901 Brunswick Street","Daly City","CA","94014"
"2017-11-09T16:00:00.000","2017-11-09T18:30:00.000","Martin Luther King Community Center","27",,"0",,"SMC Health System","725 Monte Diablo Ave.",,"San Mateo","94401","CA","US","POINT (-122.3238 37.57365)","725 Monte Diablo Ave","San Mateo","CA","94401"
"2017-10-12T16:00:00.000","2017-10-12T18:30:00.000","Martin Luther King Community Center","27",,"0",,"SMC Health System","725 Monte Diablo Ave.",,"San Mateo","94401","CA","US","POINT (-122.3238 37.57365)","725 Monte Diablo Ave","San Mateo","CA","94401"
"2017-12-14T16:00:00.000","2017-12-14T18:30:00.000","Martin Luther King Community Center","27",,"0",,"SMC Health System","725 Monte Diablo Ave.",,"San Mateo","94401","CA","US","POINT (-122.3238 37.57365)","725 Monte Diablo Ave","San Mateo","CA","94401"
"2016-10-13T16:00:00.000","2016-10-13T18:30:00.000","Martin Luther King Community Center","27",,"0",,"SMC Health System","725 Monte Diablo Ave.",,"San Mateo","CA","94401","US","POINT (-122.3238 37.57365)","725 Monte Diablo Ave.","San Mateo","CA","94401"
"2016-11-10T16:00:00.000","2016-11-10T18:30:00.000","Martin Luther King Community Center","27",,"0",,"SMC Health System","725 Monte Diablo Ave.",,"San Mateo","CA","94401","US","POINT (-122.3238 37.57365)","725 Monte Diablo Ave.","San Mateo","CA","94401"
"2016-12-08T16:00:00.000","2016-12-08T18:30:00.000","Martin Luther King Community Center","27",,"0",,"SMC Health System","725 Monte Diablo Ave.",,"San Mateo","CA","94401","US","POINT (-122.3238 37.57365)","725 Monte Diablo Ave.","San Mateo","CA","94401"
"2017-10-08T08:00:00.000","2017-10-08T14:00:00.000","Mater Dolorosa Church","29",,"0",,"SF Host Lions Club","307 Willow Ave.",,"South San Francisco","94080","CA","US","POINT (-122.432677 37.662337)","307 Willow Ave South","San Francisco","CA","94080"
"2016-10-09T08:00:00.000","2016-10-09T14:00:00.000","Mater Dolorosa Church","29",,"0",,"SF Host Lions Club","307 Willow Ave.",,"South San Francisco","CA","94080","US","POINT (-122.432677 37.662337)","307 Willow Ave.","South San Francisco","CA","94080"
"2017-10-17T16:00:00.000","2017-10-17T19:00:00.000","Moonridge Housing","17",,"0",,"SMC Health System","2001 Miramontes Point Road","Community Room","Half Moon Bay","94019","CA","US","POINT (-122.417238 37.435337)","2001 Miramontes Point Road","Half Moon Bay","CA","94019"
"2016-11-09T00:00:00.000","2016-11-09T00:00:00.000","Moonridge Housing","17",,"0",,"SMC Health System","2001 Miramontes Point Road","Community Room","Half Moon Bay","CA","94019","US","POINT (-122.417238 37.435337)","2001 Miramontes Point Road","Half Moon Bay","CA","94019"
"2017-10-07T10:00:00.000","2017-10-07T13:00:00.000","North County Fire District","11",,"0",,,"10 Wembley Drive",,"Daly City","94015","CA","US","POINT (-122.469584 37.662681)","10 Wembley Drive","Daly City","CA","94015"
"2016-11-19T10:00:00.000","2016-11-19T13:00:00.000","North County Fire District","11",,"0",,,"10 Wembley Drive",,"Daly City","CA","94015","US","POINT (-122.469584 37.662681)","10 Wembley Drive","Daly City","CA","94015"
"2017-10-01T08:00:00.000","2017-10-01T14:00:00.000","Our Lady of Mercy","4",,"0",,"SF Lions Club","1 Elmwood Drive",,"Daly City","94015","CA","US","POINT (-122.488677 37.699029)","1 Elmwood Drive","Daly City","CA","94015"
"2016-10-02T08:00:00.000","2016-10-02T14:00:00.000","Our Lady of Mercy","4",,"0",,"SF Lions Club","1 Elmwood Drive",,"Daly City","CA","94015","US","POINT (-122.488677 37.699029)","1 Elmwood Drive","Daly City","CA","94015"
"2018-01-28T09:00:00.000","2018-01-28T14:00:00.000","Our Lady of Perpetual Help Parish","9",,"0",,"SF Premier Lions Club","61 Wellington Avenue",,"Daly City","94014","CA","US","POINT (-122.460819 37.705495)","61 Wellington Avenue","Daly City","CA","94014"
"2016-11-06T09:00:00.000","2016-11-06T14:00:00.000","Our Lady of Perpetual Help Parish","9",,"0",,"SF Premier Lions Club","61 Wellington Avenue",,"Daly City","CA","94014","US","POINT (-122.460819 37.705495)","61 Wellington Avenue","Daly City","CA","94014"
"2017-10-08T12:00:00.000","2017-10-08T15:00:00.000","Pescadero Elementary School","23",,"0",,"SMC Health System","620 North Street",,"Pescadero","94060","CA","US","POINT (-122.378004 37.256071)","620 North Street","Pescadero","CA","94060"
"2016-10-02T12:00:00.000","2016-10-02T15:00:00.000","Pescadero Elementary School","23",,"0",,"SMC Health System","620 North Street",,"Pescadero","CA","94060","US","POINT (-122.378004 37.256071)","620 North Street","Pescadero","CA","94060"
"2017-11-30T09:00:00.000","2017-11-30T12:00:00.000","Ravenswood Family Health Center","12","2 years and older","0","closed Nov. 23rd, 25th",,"1885 Bay Road",,"East Palo Alto","94303","CA","US","POINT (-122.132497 37.472727)","1885 Bay Road East","Palo Alto","CA","94303"
"2017-10-26T09:00:00.000","2017-10-26T12:00:00.000","Ravenswood Family Health Center","12","2 years and older","0","closed Nov. 23rd, 25th",,"1885 Bay Road",,"East Palo Alto","94303","CA","US","POINT (-122.132497 37.472727)","1885 Bay Road East","Palo Alto","CA","94303"
"2017-11-18T08:30:00.000","2017-11-18T12:00:00.000","Ravenswood Family Health Center","12","2 years and older","0","closed Nov. 23rd, 25th",,"1885 Bay Road",,"East Palo Alto","94303","CA","US","POINT (-122.132497 37.472727)","1885 Bay Road East","Palo Alto","CA","94303"
"2017-10-19T09:00:00.000","2017-10-19T12:00:00.000","Ravenswood Family Health Center","12","2 years and older","0","closed Nov. 23rd, 25th",,"1885 Bay Road",,"East Palo Alto","94303","CA","US","POINT (-122.132497 37.472727)","1885 Bay Road East","Palo Alto","CA","94303"
"2017-11-04T08:30:00.000","2017-11-04T12:00:00.000","Ravenswood Family Health Center","12","2 years and older","0","closed Nov. 23rd, 25th",,"1885 Bay Road",,"East Palo Alto","94303","CA","US","POINT (-122.132497 37.472727)","1885 Bay Road East","Palo Alto","CA","94303"
"2017-10-28T08:30:00.000","2017-10-28T12:00:00.000","Ravenswood Family Health Center","12","2 years and older","0","closed Nov. 23rd, 25th",,"1885 Bay Road",,"East Palo Alto","94303","CA","US","POINT (-122.132497 37.472727)","1885 Bay Road East","Palo Alto","CA","94303"
"2017-12-05T14:00:00.000","2017-12-05T17:00:00.000","Ravenswood Family Health Center","12","2 years and older","0","closed Nov. 23rd, 25th",,"1885 Bay Road",,"East Palo Alto","94303","CA","US","POINT (-122.132497 37.472727)","1885 Bay Road East","Palo Alto","CA","94303"
"2017-11-09T09:00:00.000","2017-11-09T12:00:00.000","Ravenswood Family Health Center","12","2 years and older","0","closed Nov. 23rd, 25th",,"1885 Bay Road",,"East Palo Alto","94303","CA","US","POINT (-122.132497 37.472727)","1885 Bay Road East","Palo Alto","CA","94303"
"2017-12-07T09:00:00.000","2017-12-07T12:00:00.000","Ravenswood Family Health Center","12","2 years and older","0","closed Nov. 23rd, 25th",,"1885 Bay Road",,"East Palo Alto","94303","CA","US","POINT (-122.132497 37.472727)","1885 Bay Road East","Palo Alto","CA","94303"
"2017-10-12T09:00:00.000","2017-10-12T12:00:00.000","Ravenswood Family Health Center","12","2 years and older","0","closed Nov. 23rd, 25th",,"1885 Bay Road",,"East Palo Alto","94303","CA","US","POINT (-122.132497 37.472727)","1885 Bay Road East","Palo Alto","CA","94303"
"2017-11-21T14:00:00.000","2017-11-21T17:00:00.000","Ravenswood Family Health Center","12","2 years and older","0","closed Nov. 23rd, 25th",,"1885 Bay Road",,"East Palo Alto","94303","CA","US","POINT (-122.132497 37.472727)","1885 Bay Road East","Palo Alto","CA","94303"
"2017-10-31T14:00:00.000","2017-10-31T17:00:00.000","Ravenswood Family Health Center","12","2 years and older","0","closed Nov. 23rd, 25th",,"1885 Bay Road",,"East Palo Alto","94303","CA","US","POINT (-122.132497 37.472727)","1885 Bay Road East","Palo Alto","CA","94303"
"2017-11-11T08:30:00.000","2017-11-11T12:00:00.000","Ravenswood Family Health Center","12","2 years and older","0","closed Nov. 23rd, 25th",,"1885 Bay Road",,"East Palo Alto","94303","CA","US","POINT (-122.132497 37.472727)","1885 Bay Road East","Palo Alto","CA","94303"
"2017-12-09T08:30:00.000","2017-12-09T12:00:00.000","Ravenswood Family Health Center","12","2 years and older","0","closed Nov. 23rd, 25th",,"1885 Bay Road",,"East Palo Alto","94303","CA","US","POINT (-122.132497 37.472727)","1885 Bay Road East","Palo Alto","CA","94303"
"2017-11-16T09:00:00.000","2017-11-16T12:00:00.000","Ravenswood Family Health Center","12","2 years and older","0","closed Nov. 23rd, 25th",,"1885 Bay Road",,"East Palo Alto","94303","CA","US","POINT (-122.132497 37.472727)","1885 Bay Road East","Palo Alto","CA","94303"
"2017-10-24T14:00:00.000","2017-10-24T17:00:00.000","Ravenswood Family Health Center","12","2 years and older","0","closed Nov. 23rd, 25th",,"1885 Bay Road",,"East Palo Alto","94303","CA","US","POINT (-122.132497 37.472727)","1885 Bay Road East","Palo Alto","CA","94303"
"2017-12-02T08:30:00.000","2017-12-02T12:00:00.000","Ravenswood Family Health Center","12","2 years and older","0","closed Nov. 23rd, 25th",,"1885 Bay Road",,"East Palo Alto","94303","CA","US","POINT (-122.132497 37.472727)","1885 Bay Road East","Palo Alto","CA","94303"
"2017-10-10T14:00:00.000","2017-10-10T17:00:00.000","Ravenswood Family Health Center","12","2 years and older","0","closed Nov. 23rd, 25th",,"1885 Bay Road",,"East Palo Alto","94303","CA","US","POINT (-122.132497 37.472727)","1885 Bay Road East","Palo Alto","CA","94303"
"2017-11-14T14:00:00.000","2017-11-14T17:00:00.000","Ravenswood Family Health Center","12","2 years and older","0","closed Nov. 23rd, 25th",,"1885 Bay Road",,"East Palo Alto","94303","CA","US","POINT (-122.132497 37.472727)","1885 Bay Road East","Palo Alto","CA","94303"
"2017-11-28T14:00:00.000","2017-11-28T17:00:00.000","Ravenswood Family Health Center","12","2 years and older","0","closed Nov. 23rd, 25th",,"1885 Bay Road",,"East Palo Alto","94303","CA","US","POINT (-122.132497 37.472727)","1885 Bay Road East","Palo Alto","CA","94303"
"2017-10-21T08:30:00.000","2017-10-21T12:00:00.000","Ravenswood Family Health Center","12","2 years and older","0","closed Nov. 23rd, 25th",,"1885 Bay Road",,"East Palo Alto","94303","CA","US","POINT (-122.132497 37.472727)","1885 Bay Road East","Palo Alto","CA","94303"
"2017-11-07T14:00:00.000","2017-11-07T17:00:00.000","Ravenswood Family Health Center","12","2 years and older","0","closed Nov. 23rd, 25th",,"1885 Bay Road",,"East Palo Alto","94303","CA","US","POINT (-122.132497 37.472727)","1885 Bay Road East","Palo Alto","CA","94303"
"2017-10-14T08:30:00.000","2017-10-14T12:00:00.000","Ravenswood Family Health Center","12","2 years and older","0","closed Nov. 23rd, 25th",,"1885 Bay Road",,"East Palo Alto","94303","CA","US","POINT (-122.132497 37.472727)","1885 Bay Road East","Palo Alto","CA","94303"
"2017-11-02T09:00:00.000","2017-11-02T12:00:00.000","Ravenswood Family Health Center","12","2 years and older","0","closed Nov. 23rd, 25th",,"1885 Bay Road",,"East Palo Alto","94303","CA","US","POINT (-122.132497 37.472727)","1885 Bay Road East","Palo Alto","CA","94303"
"2017-10-17T14:00:00.000","2017-10-17T17:00:00.000","Ravenswood Family Health Center","12","2 years and older","0","closed Nov. 23rd, 25th",,"1885 Bay Road",,"East Palo Alto","94303","CA","US","POINT (-122.132497 37.472727)","1885 Bay Road East","Palo Alto","CA","94303"
"2016-11-12T08:30:00.000","2016-11-12T12:00:00.000","Ravenswood Family Health Center","12","2 years and older","0","closed Nov. 24th, 26th",,"1885 Bay Road",,"East Palo Alto","CA","94303","US","POINT (-122.132497 37.472727)","1885 Bay Road","East Palo Alto","CA","94303"
"2016-10-29T09:00:00.000","2016-10-29T12:00:00.000","Ravenswood Family Health Center","12","2 years and older","0","closed Nov. 24th, 26th",,"1885 Bay Road",,"East Palo Alto","CA","94303","US","POINT (-122.132497 37.472727)","1885 Bay Road","East Palo Alto","CA","94303"
"2016-11-05T09:00:00.000","2016-11-05T12:00:00.000","Ravenswood Family Health Center","12","2 years and older","0","closed Nov. 24th, 26th",,"1885 Bay Road",,"East Palo Alto","CA","94303","US","POINT (-122.132497 37.472727)","1885 Bay Road","East Palo Alto","CA","94303"
"2016-11-29T14:00:00.000","2016-11-29T17:00:00.000","Ravenswood Family Health Center","12","2 years and older","0","closed Nov. 24th, 26th",,"1885 Bay Road",,"East Palo Alto","CA","94303","US","POINT (-122.132497 37.472727)","1885 Bay Road","East Palo Alto","CA","94303"
"2016-10-11T14:00:00.000","2016-10-11T17:00:00.000","Ravenswood Family Health Center","12","2 years and older","0","closed Nov. 24th, 26th",,"1885 Bay Road",,"East Palo Alto","CA","94303","US","POINT (-122.132497 37.472727)","1885 Bay Road","East Palo Alto","CA","94303"
"2016-11-08T14:00:00.000","2016-11-08T17:00:00.000","Ravenswood Family Health Center","12","2 years and older","0","closed Nov. 24th, 26th",,"1885 Bay Road",,"East Palo Alto","CA","94303","US","POINT (-122.132497 37.472727)","1885 Bay Road","East Palo Alto","CA","94303"
"2016-12-10T09:00:00.000","2016-12-10T12:00:00.000","Ravenswood Family Health Center","12","2 years and older","0","closed Nov. 24th, 26th",,"1885 Bay Road",,"East Palo Alto","CA","94303","US","POINT (-122.132497 37.472727)","1885 Bay Road","East Palo Alto","CA","94303"
"2016-11-26T09:00:00.000","2016-11-26T12:00:00.000","Ravenswood Family Health Center","12","2 years and older","0","closed Nov. 24th, 26th",,"1885 Bay Road",,"East Palo Alto","CA","94303","US","POINT (-122.132497 37.472727)","1885 Bay Road","East Palo Alto","CA","94303"
"2016-12-06T14:00:00.000","2016-12-06T17:00:00.000","Ravenswood Family Health Center","12","2 years and older","0","closed Nov. 24th, 26th",,"1885 Bay Road",,"East Palo Alto","CA","94303","US","POINT (-122.132497 37.472727)","1885 Bay Road","East Palo Alto","CA","94303"
"2016-11-05T08:30:00.000","2016-11-05T12:00:00.000","Ravenswood Family Health Center","12","2 years and older","0","closed Nov. 24th, 26th",,"1885 Bay Road",,"East Palo Alto","CA","94303","US","POINT (-122.132497 37.472727)","1885 Bay Road","East Palo Alto","CA","94303"
"2016-11-19T09:00:00.000","2016-11-19T12:00:00.000","Ravenswood Family Health Center","12","2 years and older","0","closed Nov. 24th, 26th",,"1885 Bay Road",,"East Palo Alto","CA","94303","US","POINT (-122.132497 37.472727)","1885 Bay Road","East Palo Alto","CA","94303"
"2016-11-26T08:30:00.000","2016-11-26T12:00:00.000","Ravenswood Family Health Center","12","2 years and older","0","closed Nov. 24th, 26th",,"1885 Bay Road",,"East Palo Alto","CA","94303","US","POINT (-122.132497 37.472727)","1885 Bay Road","East Palo Alto","CA","94303"
"2016-11-01T14:00:00.000","2016-11-01T17:00:00.000","Ravenswood Family Health Center","12","2 years and older","0","closed Nov. 24th, 26th",,"1885 Bay Road",,"East Palo Alto","CA","94303","US","POINT (-122.132497 37.472727)","1885 Bay Road","East Palo Alto","CA","94303"
"2016-10-29T08:30:00.000","2016-10-29T12:00:00.000","Ravenswood Family Health Center","12","2 years and older","0","closed Nov. 24th, 26th",,"1885 Bay Road",,"East Palo Alto","CA","94303","US","POINT (-122.132497 37.472727)","1885 Bay Road","East Palo Alto","CA","94303"
"2016-10-18T14:00:00.000","2016-10-18T17:00:00.000","Ravenswood Family Health Center","12","2 years and older","0","closed Nov. 24th, 26th",,"1885 Bay Road",,"East Palo Alto","CA","94303","US","POINT (-122.132497 37.472727)","1885 Bay Road","East Palo Alto","CA","94303"
"2016-10-22T09:00:00.000","2016-10-22T12:00:00.000","Ravenswood Family Health Center","12","2 years and older","0","closed Nov. 24th, 26th",,"1885 Bay Road",,"East Palo Alto","CA","94303","US","POINT (-122.132497 37.472727)","1885 Bay Road","East Palo Alto","CA","94303"
"2016-11-12T09:00:00.000","2016-11-12T12:00:00.000","Ravenswood Family Health Center","12","2 years and older","0","closed Nov. 24th, 26th",,"1885 Bay Road",,"East Palo Alto","CA","94303","US","POINT (-122.132497 37.472727)","1885 Bay Road","East Palo Alto","CA","94303"
"2016-10-25T14:00:00.000","2016-10-25T17:00:00.000","Ravenswood Family Health Center","12","2 years and older","0","closed Nov. 24th, 26th",,"1885 Bay Road",,"East Palo Alto","CA","94303","US","POINT (-122.132497 37.472727)","1885 Bay Road","East Palo Alto","CA","94303"
"2016-11-15T14:00:00.000","2016-11-15T17:00:00.000","Ravenswood Family Health Center","12","2 years and older","0","closed Nov. 24th, 26th",,"1885 Bay Road",,"East Palo Alto","CA","94303","US","POINT (-122.132497 37.472727)","1885 Bay Road","East Palo Alto","CA","94303"
"2016-12-03T09:00:00.000","2016-12-03T12:00:00.000","Ravenswood Family Health Center","12","2 years and older","0","closed Nov. 24th, 26th",,"1885 Bay Road",,"East Palo Alto","CA","94303","US","POINT (-122.132497 37.472727)","1885 Bay Road","East Palo Alto","CA","94303"
"2016-11-19T08:30:00.000","2016-11-19T12:00:00.000","Ravenswood Family Health Center","12","2 years and older","0","closed Nov. 24th, 26th",,"1885 Bay Road",,"East Palo Alto","CA","94303","US","POINT (-122.132497 37.472727)","1885 Bay Road","East Palo Alto","CA","94303"
"2016-10-15T08:30:00.000","2016-10-15T12:00:00.000","Ravenswood Family Health Center","12","2 years and older","0","closed Nov. 24th, 26th",,"1885 Bay Road",,"East Palo Alto","CA","94303","US","POINT (-122.132497 37.472727)","1885 Bay Road","East Palo Alto","CA","94303"
"2016-12-03T08:30:00.000","2016-12-03T12:00:00.000","Ravenswood Family Health Center","12","2 years and older","0","closed Nov. 24th, 26th",,"1885 Bay Road",,"East Palo Alto","CA","94303","US","POINT (-122.132497 37.472727)","1885 Bay Road","East Palo Alto","CA","94303"
"2016-10-13T09:00:00.000","2016-10-13T12:00:00.000","Ravenswood Family Health Center","12","2 years and older","0","closed Nov. 24th, 26th",,"1885 Bay Road",,"East Palo Alto","CA","94303","US","POINT (-122.132497 37.472727)","1885 Bay Road","East Palo Alto","CA","94303"
"2016-11-22T14:00:00.000","2016-11-22T17:00:00.000","Ravenswood Family Health Center","12","2 years and older","0","closed Nov. 24th, 26th",,"1885 Bay Road",,"East Palo Alto","CA","94303","US","POINT (-122.132497 37.472727)","1885 Bay Road","East Palo Alto","CA","94303"
"2016-10-22T08:30:00.000","2016-10-22T12:00:00.000","Ravenswood Family Health Center","12","2 years and older","0","closed Nov. 24th, 26th",,"1885 Bay Road",,"East Palo Alto","CA","94303","US","POINT (-122.132497 37.472727)","1885 Bay Road","East Palo Alto","CA","94303"
"2016-12-10T08:30:00.000","2016-12-10T12:00:00.000","Ravenswood Family Health Center","12","2 years and older","0","closed Nov. 24th, 26th",,"1885 Bay Road",,"East Palo Alto","CA","94303","US","POINT (-122.132497 37.472727)","1885 Bay Road","East Palo Alto","CA","94303"
"2017-12-13T17:00:00.000","2017-12-13T19:30:00.000","RotaCare Coastside Clinic","16","18 years and older","0","closed Nov. 22nd",,"225 South Cabrillo Highway","Suite 100A","Half Moon Bay","94019","CA","US","POINT (-122.432657 37.464755)","225 South Cabrillo Highway","Half Moon Bay","CA","94019"
"2017-10-18T17:00:00.000","2017-10-18T19:30:00.000","RotaCare Coastside Clinic","16","18 years and older","0","closed Nov. 22nd",,"225 South Cabrillo Highway","Suite 100A","Half Moon Bay","94019","CA","US","POINT (-122.432657 37.464755)","225 South Cabrillo Highway","Half Moon Bay","CA","94019"
"2017-11-08T17:00:00.000","2017-11-08T19:30:00.000","RotaCare Coastside Clinic","16","18 years and older","0","closed Nov. 22nd",,"225 South Cabrillo Highway","Suite 100A","Half Moon Bay","94019","CA","US","POINT (-122.432657 37.464755)","225 South Cabrillo Highway","Half Moon Bay","CA","94019"
"2017-11-29T17:00:00.000","2017-11-29T19:30:00.000","RotaCare Coastside Clinic","16","18 years and older","0","closed Nov. 22nd",,"225 South Cabrillo Highway","Suite 100A","Half Moon Bay","94019","CA","US","POINT (-122.432657 37.464755)","225 South Cabrillo Highway","Half Moon Bay","CA","94019"
"2017-12-20T17:00:00.000","2017-12-20T19:30:00.000","RotaCare Coastside Clinic","16","18 years and older","0","closed Nov. 22nd",,"225 South Cabrillo Highway","Suite 100A","Half Moon Bay","94019","CA","US","POINT (-122.432657 37.464755)","225 South Cabrillo Highway","Half Moon Bay","CA","94019"
