"job_class_code","title","hourly_a","hourly_b","hourly_c","hourly_d","hourly_e","hourly_f","biweekly_a","biweekly_b","biweekly_c","biweekly_d","biweekly_e","biweekly_f","monthly_a","monthly_b","monthly_c","monthly_d","monthly_e","monthly_f","representation_status_bargaining_unit","pre_employment_physical","security_clearance","probation_period_hours","work_group","dmv_a_and_d_testing","dmv_a_and_d_testing_some_positions_in_class","tuberculosis_exam","respiratory_exam","exit_exam","hepatitis_b_immunization","auditory_exam","mmr"
"B009","Environmental Health Specialist III - Unclassified","48.35","51.11","54.03","57.13","60.41",,"3868.00","4088.80","4322.40","4570.40","4832.80",,"8380.51","8858.90","9365.02","9902.34","10470.87",,"AFSCME: Inspection & Regulation(A02)","2 - Moderate Physical Demands; requires pre-employment exam (Physical Exam Codes)",,"0","Work Group 1: FLSA - OT Paid or Comp Time",,,"Yes","Yes","Yes","Yes",,"Yes"
"B010","Crime Analyst - Unclassified","41.63","44.00","46.54","49.19","52.03",,"3330.40","3520.00","3723.20","3935.20","4162.40",,"7215.73","7626.52","8066.78","8526.10","9018.36",,"AFSCME: Human Services(A08)","1 - Light Physical Demands (Physical Exam Codes)",,"0","Work Group 5: Not FLSA - OT Paid or Comp Time/Max 80 hours",,,,,,,,
"B011","Resource Conservation Specialist III - Unclassified","44.99","47.58","50.29","53.20","56.24",,"3599.20","3806.40","4023.20","4256.00","4499.20",,"7798.12","8247.04","8716.77","9221.16","9748.08",,"AFSCME: Inspection & Regulation(A02)","1 - Light Physical Demands (Physical Exam Codes)",,"0","Work Group 1: FLSA - OT Paid or Comp Time",,,,,,,,
"B012","Case Management / Assessment Specialist I - Unclassified",,,"34.99","37.00","39.12",,,,"2799.20","2960.00","3129.60",,,,"6064.82","6413.21","6780.67",,"AFSCME: Human Services(A08)","1 - Light Physical Demands (Physical Exam Codes)",,"0","Work Group 5: Not FLSA - OT Paid or Comp Time/Max 80 hours",,,"Yes",,,,,
"B013","Case Management / Assessment Specialist II - Unclassified","35.35","37.37","39.52","41.78","44.19",,"2828.00","2989.60","3161.60","3342.40","3535.20",,"6127.22","6477.34","6850.00","7241.73","7659.45",,"AFSCME: Human Services(A08)","1 - Light Physical Demands (Physical Exam Codes)",,"0","Work Group 5: Not FLSA - OT Paid or Comp Time/Max 80 hours",,,"Yes",,,,,
"B014","Deputy Sheriff - Unclassified","46.73","49.43","52.25","55.25","58.42",,"3738.40","3954.40","4180.00","4420.00","4673.60",,"8099.71","8567.70","9056.49","9576.48","10125.94",,"Deputy Sheriff's Association: Sheriff's Deputies(O61)","4 - Safety Members; requires pre-employment exam (Physical Exam Codes)",,"0","Work Group 1: FLSA - OT Paid or Comp Time",,"Yes","Yes","Yes",,"Yes","Yes","Yes"
"B015","Administrative Secretary II - Unclassified","30.97","32.75","34.63","36.63","38.71",,"2477.60","2620.00","2770.40","2930.40","3096.80",,"5368.03","5676.56","6002.42","6349.08","6709.60",,"SEIU: Office & Technical Services(S37)","1 - Light Physical Demands (Physical Exam Codes)",,"0","Work Group 1: FLSA - OT Paid or Comp Time",,,,,,,,
"B016","Administrative Secretary III - Unclassified","32.51","34.36","36.34","38.42","40.61",,"2600.80","2748.80","2907.20","3073.60","3248.80",,"5634.96","5955.62","6298.81","6659.34","7038.93",,"SEIU: Office & Technical Services(S37)","1 - Light Physical Demands (Physical Exam Codes)",,"0","Work Group 1: FLSA - OT Paid or Comp Time",,,,,,,,
"B017","Administrative Secretary I - Unclassified","28.70","30.34","32.06","33.91","35.84",,"2296.00","2427.20","2564.80","2712.80","2867.20",,"4974.57","5258.83","5556.96","5877.62","6212.15",,"SEIU: Office & Technical Services(S37)","1 - Light Physical Demands (Physical Exam Codes)",,"0","Work Group 1: FLSA - OT Paid or Comp Time",,,,,,,,
"B018","Executive Secretary - Confidential - Unclassified","35.84","37.90","40.09","42.38","44.81",,"2867.20","3032.00","3207.20","3390.40","3584.80",,"6212.15","6569.21","6948.80","7345.73","7766.92",,"Confidential: Confidential B(C70B)","1 - Light Physical Demands (Physical Exam Codes)",,"0","Work Group 1: FLSA - OT Paid or Comp Time",,,,,,,,
"B019","Office Specialist - Unclassified","26.77","28.31","29.94","31.64","33.45",,"2141.60","2264.80","2395.20","2531.20","2676.00",,"4640.04","4906.97","5189.50","5484.16","5797.89",,"SEIU: Office & Technical Services(S37)","1 - Light Physical Demands (Physical Exam Codes)",,"0","Work Group 1: FLSA - OT Paid or Comp Time",,,,,,,,
"B020","Fiscal Office Assistant II - Unclassified","25.19","26.66","28.15","29.79","31.50",,"2015.20","2132.80","2252.00","2383.20","2520.00",,"4366.18","4620.98","4879.24","5163.50","5459.90",,"SEIU: Office & Technical Services(S37)","1 - Light Physical Demands (Physical Exam Codes)",,"0","Work Group 1: FLSA - OT Paid or Comp Time",,,,,,,,
"B021","Deputy District Attorney IV - Unclassified","97.83","103.46","109.39","115.66","122.28",,"7826.40","8276.80","8751.20","9252.80","9782.40",,"16956.87","17932.72","18960.57","20047.35","21194.79",,"Attorneys: Deputy DA(D75A)","1 - Light Physical Demands (Physical Exam Codes)",,"0","Work Group 4: Not FLSA - Only Comp Time/Max 260",,,,,,,,
"B022","Deputy District Attorney III - Unclassified","84.51","89.37","94.49","99.91","105.64",,"6760.80","7149.60","7559.20","7992.80","8451.20",,"14648.12","15490.50","16377.95","17317.40","18310.58",,"Attorneys: Deputy DA(D75A)","1 - Light Physical Demands (Physical Exam Codes)",,"0","Work Group 4: Not FLSA - Only Comp Time/Max 260",,,,,,,,
"B023","Deputy District Attorney II - Unclassified","69.50","73.50","77.72","82.19","86.90",,"5560.00","5880.00","6217.60","6575.20","6952.00",,"12046.44","12739.76","13471.21","14245.99","15062.38",,"Attorneys: Deputy DA(D75A)","1 - Light Physical Demands (Physical Exam Codes)",,"0","Work Group 4: Not FLSA - Only Comp Time/Max 260",,,,,,,,
"B024","Deputy District Attorney I - Unclassified",,,,"50.45","53.33",,,,,"4036.00","4266.40",,,,,"8744.50","9243.69",,"Attorneys: Deputy DA(D75A)","1 - Light Physical Demands (Physical Exam Codes)",,"0","Work Group 4: Not FLSA - Only Comp Time/Max 260",,,,,,,,
"B025","Lead Fiscal Office Assistant - Unclassified","27.50","29.06","30.72","32.49","34.35",,"2200.00","2324.80","2457.60","2599.20","2748.00",,"4766.58","5036.97","5324.70","5631.49","5953.89",,"SEIU: Office & Technical Services(S37)","1 - Light Physical Demands (Physical Exam Codes)",,"0","Work Group 1: FLSA - OT Paid or Comp Time",,,,,,,,
"B026","District Attorney's Inspector - Unclassified","57.91","61.23","64.75","68.45","72.40",,"4632.80","4898.40","5180.00","5476.00","5792.00",,"10037.54","10613.00","11223.12","11864.44","12549.09",,"Deputy Sheriff's Association: Sheriff's Deputies(O61)","4 - Safety Members; requires pre-employment exam (Physical Exam Codes)",,"0","Work Group 1: FLSA - OT Paid or Comp Time",,,"Yes","Yes","Yes","Yes","Yes",
"B027","Executive Assistant To the BOS - Confidential/Unclassified","39.54","41.82","44.22","46.76","49.43",,"3163.20","3345.60","3537.60","3740.80","3954.40",,"6853.47","7248.66","7664.65","8104.91","8567.70",,"Confidential: Confidential A(C70A)","1 - Light Physical Demands (Physical Exam Codes)",,"0","Work Group 5: Not FLSA - OT Paid or Comp Time/Max 80 hours",,,,,,,,
"B028","Graphics Specialist - Unclassified","34.30","36.26","38.35","40.54","42.87",,"2744.00","2900.80","3068.00","3243.20","3429.60",,"5945.22","6284.95","6647.21","7026.80","7430.66",,"SEIU: Office & Technical Services(S37)","1 - Light Physical Demands (Physical Exam Codes)",,"0","Work Group 1: FLSA - OT Paid or Comp Time",,,,,,,,
"B029","Child Support Investigator - Unclassified","41.48","43.87","46.39","49.07","51.88",,"3318.40","3509.60","3711.20","3925.60","4150.40",,"7189.73","7603.99","8040.78","8505.30","8992.36",,"AFSCME: Human Services(A08)","1 - Light Physical Demands (Physical Exam Codes)",,"0","Work Group 1: FLSA - OT Paid or Comp Time",,,,,,,,
"B030","Lead Legal Office Assistant - Unclassified","31.73","33.55","35.46","37.50","39.66",,"2538.40","2684.00","2836.80","3000.00","3172.80",,"5499.76","5815.22","6146.28","6499.88","6874.27",,"SEIU: Office & Technical Services(S37)","1 - Light Physical Demands (Physical Exam Codes)",,"0","Work Group 1: FLSA - OT Paid or Comp Time",,,,,,,,
"B031","Lead Patient Services Assistant - Unclassified","30.91","32.72","34.59","36.55","38.67",,"2472.80","2617.60","2767.20","2924.00","3093.60",,"5357.63","5671.36","5995.48","6335.21","6702.67",,"SEIU: Office & Technical Services(S37)","1 - Light Physical Demands (Physical Exam Codes)",,"0","Work Group 1: FLSA - OT Paid or Comp Time",,,"Yes",,,,,"Yes"
"B032","Elections Graphics Specialist - Unclassified","35.20","37.19","39.33","41.61","43.96",,"2816.00","2975.20","3146.40","3328.80","3516.80",,"6101.22","6446.14","6817.07","7212.26","7619.59",,"SEIU: Office & Technical Services(S37)","1 - Light Physical Demands (Physical Exam Codes)",,"0","Work Group 1: FLSA - OT Paid or Comp Time",,,,,,,,
"B033","Hazardous Materials Specialist I - Unclassified",,,"38.88","41.10","43.48",,,,"3110.40","3288.00","3478.40",,,,"6739.07","7123.86","7536.39",,"AFSCME: Inspection & Regulation(A02)","2 - Moderate Physical Demands; requires pre-employment exam (Physical Exam Codes)",,"0","Work Group 1: FLSA - OT Paid or Comp Time",,,"Yes","Yes",,"Yes",,"Yes"
"B034","Law Clerk - Unclassified",,,,,"32.73",,,,,,"2618.40",,,,,,"5673.09",,"Attorneys: Deputy DA(D75A)","1 - Light Physical Demands (Physical Exam Codes)",,"0","Work Group 4: Not FLSA - Only Comp Time/Max 260",,,,,,,,
"B035","Food Service Supervisor - Unclassified / Exempt",,,"31.24","33.03","34.94",,,,"2499.20","2642.40","2795.20",,,,"5414.83","5725.09","6056.15",,"AFSCME: Institutional Services(A03)","2 - Moderate Physical Demands; requires pre-employment exam (Physical Exam Codes)",,"0","Work Group 1: FLSA - OT Paid or Comp Time",,,"Yes",,,"Yes",,"Yes"
"B036","Deputy County Attorney IV - Unclassified","97.83","103.46","109.39","115.66","122.28",,"7826.40","8276.80","8751.20","9252.80","9782.40",,"16956.87","17932.72","18960.57","20047.35","21194.79",,"Attorneys: Deputy County Counsel(D75B)","1 - Light Physical Demands (Physical Exam Codes)",,"0","Work Group 4: Not FLSA - Only Comp Time/Max 260",,,,,,,,
"B037","Deputy County Attorney III - Unclassified","84.51","89.37","94.49","99.91","105.64",,"6760.80","7149.60","7559.20","7992.80","8451.20",,"14648.12","15490.50","16377.95","17317.40","18310.58",,"Attorneys: Deputy County Counsel(D75B)","1 - Light Physical Demands (Physical Exam Codes)",,"0","Work Group 4: Not FLSA - Only Comp Time/Max 260",,,,,,,,
"B038","Deputy County Attorney II - Unclassified","69.50","73.50","77.72","82.19","86.90",,"5560.00","5880.00","6217.60","6575.20","6952.00",,"12046.44","12739.76","13471.21","14245.99","15062.38",,"Attorneys: Deputy County Counsel(D75B)","1 - Light Physical Demands (Physical Exam Codes)",,"0","Work Group 4: Not FLSA - Only Comp Time/Max 260",,,,,,,,
"B039","Deputy County Attorney I - Unclassified",,,,"50.45","53.33",,,,,"4036.00","4266.40",,,,,"8744.50","9243.69",,"Attorneys: Deputy County Counsel(D75B)","1 - Light Physical Demands (Physical Exam Codes)",,"0","Work Group 4: Not FLSA - Only Comp Time/Max 260",,,,,,,,
"B040","Clinical Laboratory Scientist I - Unclassified","50.11","52.98","56.02","59.24","62.63",,"4008.80","4238.40","4481.60","4739.20","5010.40",,"8685.57","9183.02","9709.95","10268.07","10855.66",,"AFSCME: Professional Clincal Lab Tech(A09)","2 - Moderate Physical Demands; requires pre-employment exam (Physical Exam Codes)",,"0","Work Group 5: Not FLSA - OT Paid or Comp Time/Max 80 hours",,,"Yes","Yes",,"Yes",,"Yes"
"B041","Clinical Laboratory Scientist II - Unclassified","53.05","56.09","59.30","62.70","66.31",,"4244.00","4487.20","4744.00","5016.00","5304.80",,"9195.16","9722.08","10278.47","10867.79","11493.51",,"AFSCME: Professional Clincal Lab Tech(A09)","2 - Moderate Physical Demands; requires pre-employment exam (Physical Exam Codes)",,"0","Work Group 5: Not FLSA - OT Paid or Comp Time/Max 80 hours",,,"Yes","Yes",,"Yes",,"Yes"
"B042","Fiscal Office Assistant I - Unclassified","23.92","25.27","26.74","28.28","29.90",,"1913.60","2021.60","2139.20","2262.40","2392.00",,"4146.05","4380.05","4634.84","4901.77","5182.57",,"SEIU: Office & Technical Services(S37)","1 - Light Physical Demands (Physical Exam Codes)",,"0","Work Group 1: FLSA - OT Paid or Comp Time",,,,,,,,
"B043","Revenue Collector I - Unclassified","26.33","27.85","29.45","31.14","32.92",,"2106.40","2228.00","2356.00","2491.20","2633.60",,"4563.78","4827.24","5104.57","5397.50","5706.02",,"SEIU: Accounting & Admin Services(S35)","1 - Light Physical Demands (Physical Exam Codes)",,"0","Work Group 1: FLSA - OT Paid or Comp Time",,,,,,,,
"B044","Revenue Collector II - Unclassified","32.57","34.42","36.41","38.50","40.70",,"2605.60","2753.60","2912.80","3080.00","3256.00",,"5645.36","5966.02","6310.95","6673.21","7054.53",,"SEIU: Accounting & Admin Services(S35)","1 - Light Physical Demands (Physical Exam Codes)",,"0","Work Group 1: FLSA - OT Paid or Comp Time",,,,,,,,
"B045","Psychologist I - Unclassified","47.61","50.33","53.23","56.26","59.50",,"3808.80","4026.40","4258.40","4500.80","4760.00",,"8252.24","8723.70","9226.36","9751.55","10313.14",,"AFSCME: Health Services (A01A)","1 - Light Physical Demands (Physical Exam Codes)",,"0","Work Group 2: Not FLSA - Only Comp Time/Max 240",,,"Yes",,,,,"Yes"
"B046","Psychologist II - Unclassified","52.20","55.21","58.37","61.72","65.27",,"4176.00","4416.80","4669.60","4937.60","5221.60",,"9047.83","9569.55","10117.27","10697.93","11313.25",,"AFSCME: Health Services (A01A)","1 - Light Physical Demands (Physical Exam Codes)",,"0","Work Group 2: Not FLSA - Only Comp Time/Max 240",,,"Yes",,,,,"Yes"
"B047","Resource Conservation Specialist I - Unclassified","37.84","40.04","42.31","44.75","47.33",,"3027.20","3203.20","3384.80","3580.00","3786.40",,"6558.81","6940.13","7333.59","7756.52","8203.71",,"AFSCME: Inspection & Regulation(A02)","1 - Light Physical Demands (Physical Exam Codes)",,"0","Work Group 1: FLSA - OT Paid or Comp Time",,,,,,,,
"B048","Resource Conservation Specialist II - Unclassified","41.66","44.04","46.58","49.25","52.07",,"3332.80","3523.20","3726.40","3940.00","4165.60",,"7220.93","7633.45","8073.71","8536.50","9025.29",,"AFSCME: Inspection & Regulation(A02)","1 - Light Physical Demands (Physical Exam Codes)",,"0","Work Group 1: FLSA - OT Paid or Comp Time",,,,,,,,
"B049","Principal Auditor / Appraiser - Unclassified","52.46","55.49","58.66","62.02","65.61",,"4196.80","4439.20","4692.80","4961.60","5248.80",,"9092.89","9618.08","10167.54","10749.93","11372.18",,"SEIU: Apprasial(S36)","1 - Light Physical Demands (Physical Exam Codes)",,"0","Work Group 2: Not FLSA - Only Comp Time/Max 240",,,,,,,,
"B050","Communicable Disease Investigator - Unclassified","35.28","37.28","39.41","41.69","44.08",,"2822.40","2982.40","3152.80","3335.20","3526.40",,"6115.08","6461.74","6830.94","7226.13","7640.39",,"AFSCME: Inspection & Regulation(A02)","2 - Moderate Physical Demands; requires pre-employment exam (Physical Exam Codes)",,"0","Work Group 1: FLSA - OT Paid or Comp Time",,,"Yes","Yes",,"Yes",,"Yes"
"B051","Epidemiologist II - Unclassified","44.30","46.84","49.54","52.39","55.38",,"3544.00","3747.20","3963.20","4191.20","4430.40",,"7678.52","8118.78","8586.77","9080.76","9599.02",,"AFSCME: Health Services (A01A)","2 - Moderate Physical Demands; requires pre-employment exam (Physical Exam Codes)",,"0","Work Group 5: Not FLSA - OT Paid or Comp Time/Max 80 hours",,,"Yes","Yes",,"Yes",,"Yes"
"B052","Hazardous Materials Specialist II - Unclassified","45.56","48.16","50.92","53.83","56.93",,"3644.80","3852.80","4073.60","4306.40","4554.40",,"7896.91","8347.57","8825.96","9330.35","9867.68",,"AFSCME: Inspection & Regulation(A02)","2 - Moderate Physical Demands; requires pre-employment exam (Physical Exam Codes)",,"0","Work Group 1: FLSA - OT Paid or Comp Time",,,"Yes","Yes",,"Yes",,"Yes"
"B053","Hazardous Materials Specialist III - Unclassified","48.35","51.11","54.03","57.13","60.41",,"3868.00","4088.80","4322.40","4570.40","4832.80",,"8380.51","8858.90","9365.02","9902.34","10470.87",,"AFSCME: Inspection & Regulation(A02)","2 - Moderate Physical Demands; requires pre-employment exam (Physical Exam Codes)",,"0","Work Group 1: FLSA - OT Paid or Comp Time",,,"Yes","Yes",,"Yes",,"Yes"
"B054","Hazardous Materials Specialist IV - Unclassified","52.18","55.18","58.33","61.68","65.22",,"4174.40","4414.40","4666.40","4934.40","5217.60",,"9044.36","9564.35","10110.34","10690.99","11304.58",,"AFSCME: Inspection & Regulation(A02)","2 - Moderate Physical Demands; requires pre-employment exam (Physical Exam Codes)",,"0","Work Group 5: Not FLSA - OT Paid or Comp Time/Max 80 hours",,,"Yes","Yes",,"Yes",,"Yes"
"B055","Legal Office Specialist - Unclassified","31.73","33.55","35.46","37.50","39.66",,"2538.40","2684.00","2836.80","3000.00","3172.80",,"5499.76","5815.22","6146.28","6499.88","6874.27",,"SEIU: Office & Technical Services(S37)","1 - Light Physical Demands (Physical Exam Codes)",,"0","Work Group 1: FLSA - OT Paid or Comp Time",,,"Yes",,,,,"Yes"
"B056","Planner III - Unclassified","45.69","48.30","51.07","54.01","57.09",,"3655.20","3864.00","4085.60","4320.80","4567.20",,"7919.45","8371.84","8851.96","9361.55","9895.41",,"AFSCME: Planning(A05)","1 - Light Physical Demands (Physical Exam Codes)",,"0","Work Group 5: Not FLSA - OT Paid or Comp Time/Max 80 hours",,,,,,,,
"B057","Planner II - Unclassified","39.90","42.19","44.62","47.17","49.87",,"3192.00","3375.20","3569.60","3773.60","3989.60",,"6915.87","7312.79","7733.98","8175.98","8643.97",,"AFSCME: Planning(A05)","1 - Light Physical Demands (Physical Exam Codes)",,"0","Work Group 5: Not FLSA - OT Paid or Comp Time/Max 80 hours",,,,,,,,
"B058","Planner I - Unclassified","33.65","35.59","37.62","39.79","42.09",,"2692.00","2847.20","3009.60","3183.20","3367.20",,"5832.55","6168.81","6520.67","6896.80","7295.46",,"AFSCME: Planning(A05)","1 - Light Physical Demands (Physical Exam Codes)",,"0","Work Group 5: Not FLSA - OT Paid or Comp Time/Max 80 hours",,,,,,,,
"B059","Therapy Assistant - Unclassified","34.08","36.04","38.10","40.27","42.59",,"2726.40","2883.20","3048.00","3221.60","3407.20",,"5907.09","6246.81","6603.87","6980.00","7382.12",,"AFSCME: Health Services (A01A)","3 - Heavy Physical demands; requires pre-employment exam (Physical Exam Codes)",,"0","Work Group 1: FLSA - OT Paid or Comp Time",,,"Yes",,,"Yes",,"Yes"
"B060","Human Services Supervisor - Unclassified / Exempt","43.87","46.38","49.06","51.87","54.85",,"3509.60","3710.40","3924.80","4149.60","4388.00",,"7603.99","8039.05","8503.57","8990.63","9507.15",,"AFSCME: Human Services(A08)","1 - Light Physical Demands (Physical Exam Codes)",,"0","Work Group 5: Not FLSA - OT Paid or Comp Time/Max 80 hours",,,,,,,,
"B061","Human Services Analyst II - Unclassified","39.33","41.61","43.96","46.48","49.15",,"3146.40","3328.80","3516.80","3718.40","3932.00",,"6817.07","7212.26","7619.59","8056.38","8519.17",,"AFSCME: Human Services(A08)","1 - Light Physical Demands (Physical Exam Codes)",,"0","Work Group 5: Not FLSA - OT Paid or Comp Time/Max 80 hours",,,,,,,,
"B062","Human Services Analyst I - Unclassified","33.56","35.47","37.50","39.66","41.92",,"2684.80","2837.60","3000.00","3172.80","3353.60",,"5816.95","6148.02","6499.88","6874.27","7265.99",,"AFSCME: Human Services(A08)","1 - Light Physical Demands (Physical Exam Codes)",,"0","Work Group 1: FLSA - OT Paid or Comp Time",,,,,,,,
"B063","Construction Projects Manager - Unclassified","47.74","50.49","53.35","56.45","59.68",,"3819.20","4039.20","4268.00","4516.00","4774.40",,"8274.77","8751.43","9247.16","9784.48","10344.33",,"AFSCME: Planning(A05)","1 - Light Physical Demands (Physical Exam Codes)",,"0","Work Group 5: Not FLSA - OT Paid or Comp Time/Max 80 hours",,,,,,,,
"B064","Occupational Therapist I - Unclassified","42.58","45.02","47.63","50.35","53.24",,"3406.40","3601.60","3810.40","4028.00","4259.20",,"7380.39","7803.32","8255.71","8727.17","9228.09",,"AFSCME: Health Services (A01A)","3 - Heavy Physical demands; requires pre-employment exam (Physical Exam Codes)",,"0","Work Group 5: Not FLSA - OT Paid or Comp Time/Max 80 hours",,,"Yes",,,"Yes",,"Yes"
