"facility_facility_id","facility_name","street","city","zip","program_category","program_element","pe_code","record_id","billing_status"
"FA0000125","Los Cerritos Elementary School","210 ORANGE","SOUTH SAN FRANCISCO","94080","BUSINESS PLAN PROGRAM","STORES MV FUELS OR WASTE ONLY","2160","PR0071132","Inactive, non-billable"
"FA0000125","Los Cerritos Elementary School","210 ORANGE","SOUTH SAN FRANCISCO","94080","HAZARDOUS WASTE PROGRAM","GENERATES <27 GAL/YEAR","2225","PR0076394","Inactive, non-billable"
"FA0000127","Alta Loma Middle School","116 Romney","SOUTH SAN FRANCISCO","94080","BUSINESS PLAN PROGRAM","STORES MV FUELS OR WASTE ONLY","2160","PR0071158","Active, billable"
"FA0000127","Alta Loma Middle School","116 Romney","SOUTH SAN FRANCISCO","94080","HAZARDOUS WASTE PROGRAM","GENERATES <27 GAL/YEAR","2225","PR0071159","Active, billable"
"FA0000129","SPRUCE ELEMENTARY SCHOOL","501 SPRUCE","SOUTH SAN FRANCISCO","94080","BUSINESS PLAN PROGRAM","STORES MV FUELS OR WASTE ONLY","2160","PR0071135","Inactive, non-billable"
"FA0000129","SPRUCE ELEMENTARY SCHOOL","501 SPRUCE","SOUTH SAN FRANCISCO","94080","HAZARDOUS WASTE PROGRAM","GENERATES <27 GAL/YEAR","2225","PR0076390","Inactive, non-billable"
"FA0000130","Westborough Middle School","2570 Westborough","SOUTH SAN FRANCISCO","94080","HAZARDOUS WASTE PROGRAM","GEN <1 TONS HAZ WASTE/YR","2201","PR0071142","Active, billable"
"FA0000130","Westborough Middle School","2570 Westborough","SOUTH SAN FRANCISCO","94080","BUSINESS PLAN PROGRAM","STORES MV FUELS OR WASTE ONLY","2160","PR0071141","Active, billable"
"FA0000133","FAIR OAKS SCHOOL","2950 FAIR OAKS & OAKSIDE","REDWOOD CITY","94063","STORMWATER","STORMWATER ANNUAL FEE - INSP FREQ EVERY 2 YRS","3090","PR0042040","Active, billable"
"FA0000134","SAN BRUNO SR CITIZENS NUTRITION CTR","1555 CRYSTAL SPRINGS","SAN BRUNO","94066","STORMWATER","STORMWATER ANNUAL FEE - INSP FREQ EVERY 2 YRS","3090","PR0043908","Inactive, non-billable"
"FA0000140","SR CITIZENS NUTRITION PROGRAM","2600 MIDDLEFIELD","REDWOOD CITY","94063","STORMWATER","STORMWATER ANNUAL FEE - INSP FREQ EVERY 2 YRS","3090","PR0039438","Active, exempt from billing"
"FA0000141","ST PATRICKS SEMINARY","320 MIDDLEFIELD","MENLO PARK","94025","UNDERGROUND TANK PROGRAM","UNDERGROUND TANK - GENERAL","2300","PR0028898","Inactive, non-billable"
"FA0000141","ST PATRICKS SEMINARY","320 MIDDLEFIELD","MENLO PARK","94025","STORMWATER","STORMWATER ANNUAL FEE - INSP FREQ EVERY 2 YRS","3090","PR0042944","Inactive, non-billable"
"FA0000145","PORTOLA ELEMENTARY SCHOOL","300 AMADOR","SAN BRUNO","94066","STORMWATER","STORMWATER ANNUAL FEE - INSP FREQ EVERY 2 YRS","3090","PR0043950","Inactive, non-billable"
"FA0000146","ST ANTHONYS PADUA DINING ROOM","3500 MIDDLEFIELD","MENLO PARK","94025","STORMWATER","STORMWATER ANNUAL FEE - INSP FREQ EVERY 2 YRS","3090","PR0039349","Active, exempt from billing"
"FA0000146","ST ANTHONYS PADUA DINING ROOM","3500 MIDDLEFIELD","MENLO PARK","94025","STORMWATER","STORMWATER ANNUAL FEE - INSP FREQ EVERY 2 YRS","3090","PR0069936","Active, exempt from billing"
"FA0000146","ST ANTHONYS PADUA DINING ROOM","3500 MIDDLEFIELD","MENLO PARK","94025","BUSINESS PLAN PROGRAM","STORES MV FUELS OR WASTE ONLY","2160","PR0069935","Active, exempt from billing"
"FA0000150","NATIVITY GRAMMAR SCHOOL","1250 LAUREL","MENLO PARK","94025","STORMWATER","STORMWATER ANNUAL FEE - INSP FREQ EVERY 2 YRS","3090","PR0041861","Inactive, non-billable"
"FA0000151","COLLEGE PARK ELEMENTARY","715 INDIAN","SAN MATEO","94401","STORMWATER","STORMWATER ANNUAL FEE - INSP FREQ EVERY 2 YRS","3090","PR0069653","Inactive, non-billable"
"FA0000155","LITTLEHOUSE BY PENINSULA VOLUNTEERS","800 MIDDLE","MENLO PARK","94025","STORMWATER","STORMWATER ANNUAL FEE - INSP FREQ EVERY 2 YRS","3090","PR0042943","Inactive, non-billable"
"FA0000156","EL CRYSTAL ELEMENTARY","201 BALBOA","SAN BRUNO","94066","STORMWATER","STORMWATER ANNUAL FEE - INSP FREQ EVERY 2 YRS","3090","PR0043951","Inactive, non-billable"
"FA0000161","BELMONT PET HOSPITAL","539 HARBOR","BELMONT","94002","MEDICAL WASTE","SQG OFF-SITE TREATMENT (1-199 LB/MO)","4510","PR0044783","Active, billable"
"FA0000161","BELMONT PET HOSPITAL","539 HARBOR","BELMONT","94002","MEDICAL WASTE","SQG PHOTO WASTE (<100KG/MO)","4513","PR0050962","Inactive, non-billable"
"FA0000194","CITY OF E PALO ALTO","2050 COOLEY","EAST PALO ALTO","94303","UNDERGROUND TANK PROGRAM","UNDERGROUND TANK - GENERAL","2300","PR0026968","Inactive, non-billable"
"FA0000195","Burgess Swimming Pool","501 Laurel","MENLO PARK","94025","STORMWATER","STORMWATER ANNUAL FEE - INSP FREQ EVERY 2 YRS","3090","PR0040511","Inactive, non-billable"
"FA0000195","Burgess Swimming Pool","501 Laurel","MENLO PARK","94025","BUSINESS PLAN PROGRAM","STORES HAZ MAT <1,199GAL,9,999LB,4,799CF","2162","PR0030135","Active, billable"
"FA0000196","LADERA RECREATION DIST","150 ANDETA","PORTOLA VALLEY","94025","STORMWATER","STORMWATER ANNUAL FEE - INSP FREQ EVERY 2 YRS","3090","PR0046082","Inactive, non-billable"
"FA0000196","LADERA RECREATION DIST","150 ANDETA","PORTOLA VALLEY","94025","BUSINESS PLAN PROGRAM","STORES HAZ MAT <219GAL,1,999LB, 879CF","2161","PR0046081","Active, billable"
"FA0000214","REDWOOD CITY POLICE DEPARTMENT","1301 MAPLE","REDWOOD CITY","94063","BUSINESS PLAN PROGRAM","STORES MV FUELS OR WASTE ONLY","2160","PR0024315","Active, billable"
"FA0000214","REDWOOD CITY POLICE DEPARTMENT","1301 MAPLE","REDWOOD CITY","94063","STORMWATER","STORMWATER ANNUAL FEE - INSP FREQ EVERY 2 YRS","3090","PR0040677","Inactive, non-billable"
"FA0000214","REDWOOD CITY POLICE DEPARTMENT","1301 MAPLE","REDWOOD CITY","94063","UNDERGROUND TANK PROGRAM","UNDERGROUND TANK - GENERAL","2300","PR0024316","Active, billable"
"FA0000214","REDWOOD CITY POLICE DEPARTMENT","1301 MAPLE","REDWOOD CITY","94063","HAZARDOUS WASTE PROGRAM","GENERATES <27 GAL/YEAR","2225","PR0049806","Inactive, non-billable"
"FA0000222","COLLEGE OF SAN MATEO","1700 HILLSDALE","SAN MATEO","94402","HAZARDOUS WASTE PROGRAM","GENERATES & RECYCLES WASTE OIL/SOLVENT","2220","PR0024495","Active, billable"
"FA0000222","COLLEGE OF SAN MATEO","1700 HILLSDALE","SAN MATEO","94402","BUSINESS PLAN PROGRAM","STORES MV FUELS OR WASTE ONLY","2160","PR0024496","Inactive, non-billable"
"FA0000222","COLLEGE OF SAN MATEO","1700 HILLSDALE","SAN MATEO","94402","BUSINESS PLAN PROGRAM","STORES MV FUELS OR WASTE ONLY","2160","PR0028978","Inactive, non-billable"
"FA0000222","COLLEGE OF SAN MATEO","1700 HILLSDALE","SAN MATEO","94402","HAZARDOUS WASTE PROGRAM","GENERATES & RECYCLES WASTE OIL/SOLVENT","2220","PR0028979","Inactive, non-billable"
"FA0000222","COLLEGE OF SAN MATEO","1700 HILLSDALE","SAN MATEO","94402","HAZARDOUS WASTE PROGRAM","GENERATES & RECYCLES WASTE OIL/SOLVENT","2220","PR0028980","Inactive, non-billable"
"FA0000222","COLLEGE OF SAN MATEO","1700 HILLSDALE","SAN MATEO","94402","BUSINESS PLAN PROGRAM","STORES MV FUELS OR WASTE ONLY","2160","PR0028981","Inactive, non-billable"
"FA0000222","COLLEGE OF SAN MATEO","1700 HILLSDALE","SAN MATEO","94402","ABOVE GROUND PETROLEUM STORAGE (AST)","TIER I: TANK STOR CAP =>1,320 & <5,000 GAL","2352","PR0078957","Active, billable"
"FA0000222","COLLEGE OF SAN MATEO","1700 HILLSDALE","SAN MATEO","94402","UNDERGROUND TANK PROGRAM","UNDERGROUND TANK - GENERAL","2300","PR0024530","Inactive, non-billable"
"FA0000222","COLLEGE OF SAN MATEO","1700 HILLSDALE","SAN MATEO","94402","BUSINESS PLAN PROGRAM","STORES HAZ MAT <219GAL,1,999LB, 879CF","2161","PR0028982","Active, billable"
"FA0000222","COLLEGE OF SAN MATEO","1700 HILLSDALE","SAN MATEO","94402","STORMWATER","STORMWATER ANNUAL FEE - INSP FREQ EVERY 2 YRS","3090","PR0068641","Inactive, non-billable"
"FA0000222","COLLEGE OF SAN MATEO","1700 HILLSDALE","SAN MATEO","94402","HAZARDOUS WASTE PROGRAM","GENERATES & RECYCLES WASTE OIL/SOLVENT","2220","PR0028983","Inactive, non-billable"
"FA0000222","COLLEGE OF SAN MATEO","1700 HILLSDALE","SAN MATEO","94402","BUSINESS PLAN PROGRAM","STORES MV FUELS OR WASTE ONLY","2160","PR0028984","Inactive, non-billable"
"FA0000222","COLLEGE OF SAN MATEO","1700 HILLSDALE","SAN MATEO","94402","BUSINESS PLAN PROGRAM","STORES MV FUELS OR WASTE ONLY","2160","PR0028985","Inactive, non-billable"
"FA0000222","COLLEGE OF SAN MATEO","1700 HILLSDALE","SAN MATEO","94402","HAZARDOUS WASTE PROGRAM","GENERATES & RECYCLES WASTE OIL/SOLVENT","2220","PR0028986","Inactive, non-billable"
"FA0000224","HILLSDALE HIGH SCHOOL","3115 DEL MONTE","SAN MATEO","94403","HAZARDOUS WASTE PROGRAM","GENERATES & RECYCLES WASTE OIL/SOLVENT","2220","PR0024524","Active, billable"
"FA0000224","HILLSDALE HIGH SCHOOL","3115 DEL MONTE","SAN MATEO","94403","STORMWATER","STORMWATER ANNUAL FEE - INSP FREQ EVERY 2 YRS","3090","PR0068642","Inactive, non-billable"
"FA0000224","HILLSDALE HIGH SCHOOL","3115 DEL MONTE","SAN MATEO","94403","BUSINESS PLAN PROGRAM","STORES HAZ MAT <1,199GAL,9,999LB,4,799CF","2162","PR0024523","Active, billable"
"FA0000224","HILLSDALE HIGH SCHOOL","3115 DEL MONTE","SAN MATEO","94403","CALARP PROGRAM","CALARP - GENERAL","2900","PR0034166","Inactive, non-billable"
"FA0000224","HILLSDALE HIGH SCHOOL","3115 DEL MONTE","SAN MATEO","94403","MEDICAL WASTE","SQG OFF-SITE TREATMENT (1-199 LB/MO)","4510","PR0069028","Active, billable"
"FA0000226","SERRA HIGH SCHOOL","451 20TH","SAN MATEO","94403","STORMWATER","STORMWATER ANNUAL FEE - INSP FREQ EVERY 2 YRS","3090","PR0069583","Inactive, non-billable"
"FA0000227","JOINVILLE SWIM CENTER","2111 KEHOE","SAN MATEO","94401","BUSINESS PLAN PROGRAM","STORES HAZ MAT <1,199GAL,9,999LB,4,799CF","2162","PR0027997","Active, billable"
"FA0000227","JOINVILLE SWIM CENTER","2111 KEHOE","SAN MATEO","94401","STORMWATER","STORMWATER ANNUAL FEE - INSP FREQ EVERY 2 YRS","3090","PR0068643","Inactive, non-billable"
"FA0000229","KING COMMUNITY POOL","725 MONTE DIABLO","SAN MATEO","94401","BUSINESS PLAN PROGRAM","STORES HAZ MAT <219GAL,1,999LB, 879CF","2161","PR0027999","Active, billable"
"FA0000229","KING COMMUNITY POOL","725 MONTE DIABLO","SAN MATEO","94401","STORMWATER","STORMWATER ANNUAL FEE - INSP FREQ EVERY 2 YRS","3090","PR0068644","Inactive, non-billable"
"FA0000238","MILLS HIGH SCHOOL","400 MURCHISON","MILLBRAE","94030","STORMWATER","STORMWATER ANNUAL FEE - INSP FREQ EVERY 2 YRS","3090","PR0041756","Inactive, non-billable"
"FA0000238","MILLS HIGH SCHOOL","400 MURCHISON","MILLBRAE","94030","UNDERGROUND TANK PROGRAM","UNDERGROUND TANK - GENERAL","2300","PR0023543","Inactive, non-billable"
"FA0000238","MILLS HIGH SCHOOL","400 MURCHISON","MILLBRAE","94030","HAZARDOUS WASTE PROGRAM","GEN <1 TONS HAZ WASTE/YR","2201","PR0000048","Active, billable"
"FA0000238","MILLS HIGH SCHOOL","400 MURCHISON","MILLBRAE","94030","CALARP PROGRAM","CALARP - GENERAL","2900","PR0034152","Inactive, non-billable"
"FA0000238","MILLS HIGH SCHOOL","400 MURCHISON","MILLBRAE","94030","MEDICAL WASTE","SQG OFF-SITE TREATMENT (1-199 LB/MO)","4510","PR0084840","Active, billable"
"FA0000238","MILLS HIGH SCHOOL","400 MURCHISON","MILLBRAE","94030","BUSINESS PLAN PROGRAM","STORES HAZ MAT <1,199GAL,9,999LB,4,799CF","2162","PR0005180","Active, billable"
"FA0000242","CAPUCHINO HIGH SCHOOL","1501 MAGNOLIA","SAN BRUNO","94066","BUSINESS PLAN PROGRAM","STORES HAZ MAT <219GAL,1,999LB, 879CF","2161","PR0024452","Active, billable"
"FA0000242","CAPUCHINO HIGH SCHOOL","1501 MAGNOLIA","SAN BRUNO","94066","HAZARDOUS WASTE PROGRAM","GEN <1 TONS HAZ WASTE/YR","2201","PR0024453","Active, billable"
"FA0000242","CAPUCHINO HIGH SCHOOL","1501 MAGNOLIA","SAN BRUNO","94066","UNDERGROUND TANK PROGRAM","UNDERGROUND TANK - GENERAL","2300","PR0033100","Inactive, non-billable"
"FA0000242","CAPUCHINO HIGH SCHOOL","1501 MAGNOLIA","SAN BRUNO","94066","STORMWATER","STORMWATER ANNUAL FEE - INSP FREQ EVERY 2 YRS","3090","PR0043532","Inactive, non-billable"
"FA0000242","CAPUCHINO HIGH SCHOOL","1501 MAGNOLIA","SAN BRUNO","94066","CALARP PROGRAM","CALARP - GENERAL","2900","PR0034157","Inactive, non-billable"
"FA0000242","CAPUCHINO HIGH SCHOOL","1501 MAGNOLIA","SAN BRUNO","94066","MEDICAL WASTE","SQG OFF-SITE TREATMENT (1-199 LB/MO)","4510","PR0084839","Active, billable"
"FA0000246","ORANGE POOL","1 ORANGE","SOUTH SAN FRANCISCO","94080","BUSINESS PLAN PROGRAM","STORES HAZ MAT <219GAL,1,999LB, 879CF","2161","PR0059451","Active, billable"
"FA0000248","WESTMOOR HIGH SCHOOL","131 WESTMOOR","DALY CITY","94015","HAZARDOUS WASTE PROGRAM","GENERATES <27 GAL/YEAR","2225","PR0047564","Active, billable"
