"id","service_provider","agency_type","parent_agency","comments","contact_phone","zipcode","website","location","location_address","location_city","location_state","location_zip"
"765","CABRILLO UNIFIED SCHOOL DISTRICT SCHOOL LINKED SERVICES","COUNTY","HUMAN SERVICES AGENCY","Provides Parents With Information On Educational Programs And Partnerships In The District","(650) 712-7182","94019",,"POINT (-122.43454390057013 37.464094525923144)","498 KELLY AVENUE","HALF MOON BAY","CA","94019"
"814","SAN MATEO COUNTY DEPARTMENT OF PARKS","COUNTY","SAN MATEO COUNTY DEPARTMENT OF PARKS","Department Provides Recreational Activities And Protects Natural County Resources","(650) 363-4020","94063",,"POINT (-122.23012348981582 37.48858412433354)","455 COUNTY CENTER","REDWOOD CITY","CA","94063"
"865","SAN MATEO COUNTY BEHAVIORAL HEALTH AND RECOVERY SERVICES","COUNTY","SAN MATEO COUNTY HEALTH SYSTEM ADMINISTRATION","Provides A Continuum Of Services For Children, Youth, Families, Adults And Older Adults To Prevent And Intervene On Complex Mental Illness Or Substance Abuse Conditions","(650) 573-2541","94403",,"POINT (-122.29983456672139 37.53211516914727)","225 37TH AVENUE","SAN MATEO","CA","94403"
"754","ADULT PROBATION, JUVENILE PROBATION EAST PALO ALTO","COUNTY","PROBATION SERVICES","Agency Is A Partner In The Countys Criminal Justice System To Contribute To A Safer Communiter, Court Services, Supervision And Treatment Referral","(650) 363-4243","94303",,"POINT (-122.13957526818001 37.4722873496101)","2415 UNIVERSITY AVENUE EAST","PALO ALTO","CA","94303"
"825","SAN MATEO COUNTY DEPARTMENT OF PUBLIC WORKS WATERSHED PROTECTION","COUNTY","SAN MATEO COUNTY DEPARTMENT OF PUBLIC WORKS","Agency Protects Natural Resources By Monitoring Permits, Erosion Control, Stormwater Pollution Prevention, Watershed Protection, Conservation, And Protecting Watershied, Creeks And Streams","(650) 599-1421","94063",,"POINT (-122.22958397010784 37.488601910697554)","555 COUNTY CENTER","REDWOOD CITY","CA","94063"
"303","RAVENSWOOD FAMILY HEALTH CENTER","COUNTY","HUMAN SERVICES AGENCY","Provides Primary Medical Care And Prevention Services For All Ages.   Email - Rfhc-Info@Ravenswoodfhc.Org","(650) 330-7400","94303","HTTP://WWW.RAVENSWOODFHC.ORG","POINT (-122.13511103362659 37.47161199462931)","1798 BAY ROAD EAST","PALO ALTO","CA","94303"
"327","SAN MATEO COUNTY EVENT CENTER","COUNTY","SAN MATEO COUNTY EVENT CENTER","Location For Events, Meetings, And Promotions","2495 S. Delaware Street","94403","HTTP://WWW.SMEVENTCENTER.COM","POINT (-122.30372253831335 37.54604569510001)","2495 S DELAWARE STREET","SAN MATEO","CA","94403"
"668","SAN MATEO COUNTY WOMEN INFANT CHILDREN REDWOOD CITY","COUNTY","SAN MATEO COUNTY HEALTH SYSTEM","Agency Provides Nutritious Foods, Nutrition Information And Breastfeeding Support","(650) 599-1354","94063",,"POINT (-122.21971869525981 37.47511027010993)","2342 EL","CAMINO REAL REDWOOD CITY","CA","94063"
"735","NORTH COUNTY YOUTH TEAM","COUNTY","SAN MATEO COUNTY NETWORK OF CARE","Provides Care For Children And Families By Involving The Child And Parents In Treatment And Working Collaboratively With Agencies Involving The Clients","(650) 301-8650","94015",,"POINT (-122.47391236630538 37.69175272379992)","375 89TH STREET","DALY CITY","CA","94015"
"774","SAN MATEO COUNTY CLERKS OFFICE","COUNTY","SAN MATEO COUNTY CLERKS ASSESSOR RECORDER ELECTION","Issues Marriage Licenses And Performs Civil Marriages. Location To Find Records Of Birth, Death, Marriage, Fictitious Business Names, Attorney Powers, Registrations, Passport Applications, Conflict Of Interest Statements","(650) 363-4500","94063","WWW.SMCARE.ORG/CLERK/DEFAULT.ASP","POINT (-122.22958397010784 37.488601910697554)","555 COUNTY CENTER","REDWOOD CITY","CA","94063"
"673","SAN MATEO COUNTY ADOLESCENT FAMILY LIFE PROGRAM (AFLP)","COUNTY","SAN MATEO COUNTY HEALTH SYSTEM","Case Management Program For Pregnant And Parenting Teens And Their Children","(650) 573-2501","94403",,"POINT (-122.32027604352726 37.54503350856015)","2000 ALAMEDA","DE LAS PULGAS SAN MATEO","CA","94403"
"769","HOOVER SCHOOL FAMILY RESOURCE CENTER","COUNTY","HUMAN SERVICES AGENCY","Provides On Site Counseling, Classes, Leadership Opportunities, Home Visiting For Students And Family Members To Promote Students Success In School","(650) 482-5925","94063",,"POINT (-122.2138502745799 37.482665525828224)","701 CHARTER STREET","REDWOOD CITY","CA","94063"
"793","SAN MATEO COUNTY DISTRICT ATTORNEYS OFFICE VICTIM CENTER SOUTH COUNTY","COUNTY","SAN MATEO COUNTY DISTRICT ATTORNEYS OFFICE","Program Provides Assistance To Eligible Victims And Family Members For Out Of Pocket Losses From Crimes. Victims May Be Reimbursed Through The Victim Compensation And Government Claims Board. Victim Center Also Provides Services","(650) 599-7479","94063",,"POINT (-122.2301898864619 37.488356290572696)","400 COUNTY CENTER","REDWOOD CITY","CA","94063"
"818","SAN MATEO COUNTY CONFINED ANIMAL TECHNICAL ADVISORY COMMITTEE","COUNTY","SAN MATEO COUNTY PLANNING AND BUILDING DEPARTMENT","Committee Provides Guidance To Confined Animal Permit Applicants, Advises The Planning Commission And The Board Of Supervisors, Reviews Site Management Plans And Proposes Best Management Practices","(650) 363-1850","94063",,"POINT (-122.23012348981582 37.48858412433354)","455 COUNTY CENTER","REDWOOD CITY","CA","94063"
"354","SAN MATEO COUNTY PRENATAL ADVANTAGE BLACK INFANT HEALTH PROJECT (BIH)","COUNTY","SAN MATEO COUNTY HEALTH SYSTEM","Purpose Is To Reduce The Infant Mortality, Low Birth Weight, And Sudden Infant Death (Sids) Rates In The African-American Community.","(650) 363-7850","94303","HTTP://WWW.SMHEALTH.ORG/BIH","POINT (-122.13957526818001 37.4722873496101)","2415 UNIVERSITY AVENUE EAST","PALO ALTO","CA","94303"
"323","SAN MATEO COUNTY BAR ASSOCIATION","COUNTY","SAN MATEO COUNTY BAR ASSOCIATION","Provide Legal Services And Advice  Email - Smcountybar@Smcba.Org","(650) 298-4030","94063","HTTP://WWW.SMCBA.ORG","POINT (-122.23202909105522 37.48802273372427)","333 BRADFORD STREET","REDWOOD CITY","CA","94063"
"124","HOPE HOUSE","COUNTY","SAN MATEO COUNTY","Six Month Residential Alchohol And Drug Program Designed For Women And Their Infants","(650) 393-8735","94063",,"POINT (-122.18347117643015 37.48313317328342)","3789 HOOVER STREET","REDWOOD CITY","CA","94063"
"249","PACIFICA RESOURCE CENTER","COUNTY","HUMAN SERVICES AGENCY","Provides Housing Assistance, Shelter, Food, Clothing To Families, And Individuals In Crisis  Info@Pacresourcecenter.Org","(650) 738-7470","94044","HTTP://WWW.PACRESOURCECENTER.ORG","POINT (-122.49197966216126 37.63520882464063)","1809 PALMETTO AVENUE","PACIFICA","CA","94044"
"908","SAN MATEO COUNTY HUMAN SERVICES AGENCY ADOPTIONS UNIT","COUNTY","SAN MATEO COUNTY HUMAN SERVICES AGENCY","A Full Service Adoption Agencym Working With Birth Parents, Adoptive Parents, Adoptive Children And Adult Adoptees","(650) 802-7615","94002",,"POINT (-122.26804342006557 37.5204550374994)","400 HARBOR BOULEVARD","BELMONT","CA","94002"
"329","SAN MATEO COUNTY HEALTH DEPARTMENT","COUNTY","SAN MATEO COUNTY HEALTH DEPARTMENT","Email - Info@Smhealth.Org","(650) 363-4000","94063","HTTP://WWW.CO.SANMATEO.CA.US/PORTAL/SITE/HEALTH","POINT (-122.22958397010784 37.488601910697554)","555 COUNTY CENTER","REDWOOD CITY","CA","94063"
"797","SAN MATEO COUNTY HOUSING AND COMMUNITY DEVELOPMENT","COUNTY","SAN MATEO COUNTY HOUSING DEPARTMENT","Agency Assists Ver Low, Low, And Moderate Income Residents To Improve Quality Of Life","(650) 802-5050","94002",,"POINT (-122.26804342006557 37.5204550374994)","264 HARBOR BLVD","BELMONT","CA","94002"
"677","SAN MATEO COUNTY INTENSIVE SUPERVISION SOUTH FRANCISCO","COUNTY","SAN MATEO COUNTY COURTS","Service Blends Law Enforcement With Treatment And Rehabilitation For Felony And Misdemeanor Convictions","(650) 877-5411","94080",,"POINT (-122.4351284598892 37.65793439611849)","1024 MISSION ROAD SOUTH","SAN FRANCISCO","CA","94080"
"804","SAN CARLOS DOWN PAYMENT ASSISTANCE LOAN","COUNTY","SAN MATEO COUNTY DEPARTMENT OF HOUSING","Assists Homebuyers With Down Payments For A Home","(650) 802-4263","94070",,"POINT (-122.2621798404345 37.504375159615506)","600 ELM STREET","SAN CARLOS","CA","94070"
"704","SAN MATEO COUNTY LIBRARY PACIFICA SHARP PARK","COUNTY","SAN MATEO COUNTY LIBRARY","Library","(650) 355-5196","94044","http://www.smcl.org/en/content/pacifica-sharp-park","POINT (-122.49222641552944 37.63221378608051)","104 HILTON WAY","PACIFICA","CA","94044"
"808","SAN MATEO COUNTY IMMUNIZATION PROGRAM","COUNTY","SAN MATEO COUNTY HEALTH SYSTEM","Program Monitors Immunization Levels Of 2 Year Olds, Kindergarten Age Children In The County, Trains Childcare Providers, School And Other Program Staff, Training And Technical Support Of School Staff, And Provides County Hospitals With Immunization Info","(650) 573-2309","94403",,"POINT (-122.32027604352726 37.54503350856015)","2000 ALAMEDA","DE LAS PULGAS SAN MATEO","CA","94403"
"852","SAN MATEO COUNTY BATTERY AND LIGHT BULB DISPOSAL EAST PALO ALTO IKEA","COUNTY","SAN MATEO WATER POLLUTION PREVENTION PROGRAM","Drop Off Location For Batteries And Fluorescent Bulbs","(650) 323-4532","94303",,"POINT (-122.13824872601727 37.460410045265434)","1700 EAST BAYSHORE ROAD EAST","PALO ALTO","CA","94303"
"373","SUSTAINABLE SAN MATEO COUNTY","COUNTY","SUSTAINABLE SAN MATEO COUNTY","Steward The County's Long Term Economic, Environmental, And Social Equity Health","(650) 638-2323","94402","HTTP://WWW.SUSTAINABLESANMATEO.ORG","POINT (-122.31717338252622 37.55054635259978)","177 BOVET ROAD","SAN MATEO","CA","94402"
"744","YOUTH TO ADULT TRANSITION PROGRAM","COUNTY","SAN MATEO COUNTY NETWORK OF CARE","Provides Service To Assist Youth And Young Adults To Transition From Youth To Adult Services.","(650) 573-2895","94403",,"POINT (-122.3212502506071 37.54573453653745)","1950 ALAMEDA","DE LAS PULGAS SAN MATEO","CA","94403"
"128","SAN MATEO COUNTY HUMAN RESOURCES DEPARTMENT","COUNTY","SAN MATEO COUNTY HUMAN RESOURCES DEPARTMENT","Department Encourages A Diverse Workforce, Improves Individual And Organizational Effectiveness, Promotes Professional Growth, And Enhances Servceis Through Technology At The County","(650) 636-4343","94063",,"POINT (-122.23012348981582 37.48858412433354)","455 COUNTY CENTER","REDWOOD CITY","CA","94063"
"762","FAMILY AND CHILDREN SERVICES POSITIVE SOLUTIONS","COUNTY","PROBATION SERVICES","Agency Is A Partner In The Countys Criminal Justice System To Contribute To A Safer Communiter, Court Services, Supervision And Treatment Referral","(650) 326-6576","94303",,"POINT (-122.13957526818001 37.4722873496101)","2415 UNIVERSITY AVENUE EAST","PALO ALTO","CA","94303"
"745","ACCESS TEAM","COUNTY","SAN MATEO COUNTY NETWORK OF CARE","Provide Information And Referral To Resources In San Mateo County.","(800) 686-0101","94403",,"POINT (-122.3212502506071 37.54573453653745)","1950 ALAMEDA","DE LAS PULGAS SAN MATEO","CA","94403"
"913","SAN MATEO COUNTY SUPERIOR COURT FAMILY LAW FACILITATORS","COUNTY","SAN MATEO COUNTY SUPERIOR COURT","Assists Those With Child Support Issues Who Do Not Have Attorneys","(650) 363-4590","94063",,"POINT (-122.2301898864619 37.488356290572696)","400 COUNTY CENTER","REDWOOD CITY","CA","94063"
"830","SAN MATEO COUNTY DRUG DISPOSAL PROGRAM SAN CARLOS","COUNTY","SAN MATEO COUNTY HEALTH SYSTEM","Confidential Drop Off Locations For Drugs. Program Protects The Environment, Prevents Overdoses, And Keeps Drugs Away From Children","(650) 802-4277","94070",,"POINT (-122.2621798404345 37.504375159615506)","600 ELM STREET","SAN CARLOS","CA","94070"
"864","SAN MATEO COUNTY AGING AND ADULT SERVICES","COUNTY","SAN MATEO COUNTY HEALTH SYSTEM ADMINISTRATION","Provides Services To Keep Seniors, People With Disabilities And Dependent Adults Living Safely And As Independently As Possible In The Community","(650) 573-3900","94403",,"POINT (-122.29983456672139 37.53211516914727)","225 37TH AVENUE","SAN MATEO","CA","94403"
"123","PES PSYCHIATRIC EMERGENCY SERVICES","COUNTY","SAN MATEO COUNTY","Provides Psychiatry, Medical Surgery, Long Term Care, Psychiatric Nursing, Psychiatric Emergency Services, Critical Care, Infection Control, And Volunteers","(650) 573-2662","94403",,"POINT (-122.3212502506071 37.54573453653745)","1950 ALAMEDA","DE LAS PULGAS SAN MATEO","CA","94403"
"666","SAN MATEO COUNTY WOMEN INFANT CHILDREN CITY OF SAN MATEO","COUNTY","SAN MATEO COUNTY HEALTH SYSTEM","Agency Provides Nutritious Foods, Nutrition Information And Breastfeeding Support","(650) 573-2223","94403",,"POINT (-122.30670527410513 37.54393633568441)","32 WEST 25TH AVENUE","SAN MATEO","CA","94403"
"809","SAN MATEO COUNTY MATERNAL CHILD AND ADOLESCENT HEALTH (MCAH) PROGRAM","COUNTY","SAN MATEO COUNTY HEALTH SYSTEM","Program Serves Women, Children, Teens, And Their Families To Improve Health Care And Develop Early Intervention Strategies","(650) 573-2501","94403",,"POINT (-122.32027604352726 37.54503350856015)","2000 ALAMEDA","DE LAS PULGAS SAN MATEO","CA","94403"
"700","SAN MATEO COUNTY LIBRARY FOSTER CITY","COUNTY","SAN MATEO COUNTY LIBRARY","Library","(650) 574-4842","94404","http://www.smcl.org/en/content/foster-city","POINT (-122.27112809462602 37.558748169507)","1000 EAST HILLSDALE BOULEVARD","FOSTER CITY","CA","94404"
"779","SAN MATEO COUNTY CHILD SUPPORT SERVICES","COUNTY","SAN MATEO COUNTY CHILD SUPPORT SERVICES","Provides Services To Receive Child Support, Pay Child Support, Change Child Support Amount, Get Child Support Information, Close A Case, Open A Case, Receive Information For Fathers, Teens, Kids And Access Payment Information","(866)901-3212","94063",,"POINT (-122.22958397010784 37.488601910697554)","555 COUNTY CENTER","REDWOOD CITY","CA","94063"
"669","SAN MATEO COUNTY WOMEN INFANT CHILDREN SOUTH SAN FRANCISCO","COUNTY","SAN MATEO COUNTY HEALTH SYSTEM","Agency Provides Nutritious Foods, Nutrition Information And Breastfeeding Support","(650) 877-7025","94080",,"POINT (-122.41577504981865 37.65694514188624)","306 SOUTH SPRUCE AVENUE SOUTH","SAN FRANCISCO","CA","94080"
"686","HUMAN SERVICES AGENCY EAST PALO ALTO","COUNTY","HUMAN SERVICES AGENCY","Provides Assistance For Children, Families, Employment, Financial Assistance, Health Insurance And Other Programs","(650) 363-4218","94303",,"POINT (-122.13957526818001 37.4722873496101)","2415 UNIVERSITY AVE EAST","PALO ALTO","CA","94303"
"749","CENTRAL COUNTY ADULT TEAM","COUNTY","SAN MATEO COUNTY NETWORK OF CARE","Staff Is Responsible To Provide Services To Seriosly And Persistently Mentally Ill Adult Consumers","(650) 573-3571","94403",,"POINT (-122.3212502506071 37.54573453653745)","1950 ALAMDEA","DE LAS PULGAS SAN MATEO","CA","94403"
"799","SAN MATEO COUNTY EL CAMINO VILLAGE","COUNTY","SAN MATEO COUNTY HOUSING DEPARTMENT","Affordable Residential Locations","(650) 757-1070","94014",,"POINT (-122.46472057483176 37.6858731769555)","7620 EL","CAMINO REAL COLMA","CA","94014"
"826","SAN MATEO COUNTY EMPLOYEES RETIREMENT ASSOCIATION (SAMCERA)","COUNTY","EMPLOYEE RETIREMENT ASSOCIATION (SAMCERA)","Manage The Assets Of The Retirement System To Minimize Cost To Its Employers","(650) 599-1234","94065",,"POINT (-122.26367933632503 37.52845196269605)","100 MARINE PARKWAY REDWOOD SHORES","CA",,"94065"
"860","SAN MATEO COUNTY SHERIFFS OFFICE RECORDS BUREAU","COUNTY","SAN MATEO COUNTY SHERIFFS OFFICE","Records Bureau Is The Official Record Keeper For The Sheriffs Office","(650) 363-4525","94063",,"POINT (-122.2301898864619 37.488356290572696)","400 COUNTY CENTER","REDWOOD CITY","CA","94063"
"681","RE-ENTRY PROGRAM","COUNTY","PROBATION SERVICES","Assists People Incarcerated In County Jail To Re-Enter The Community After Release","(650) 363-4244","94063",,"POINT (-122.2301898864619 37.488356290572696)","400 COUNTY CENTER","REDWOOD CITY","CA","94063"
"813","SAN MATEO COUNTY INFORMATION SERVICES DEPARTMENT","COUNTY","SAN MATEO COUNTY INFORMATION SERVICES DEPARTMENT","Assists County Departments Through Information Technology, Network Design, Applications Development, Database Administration, Data Center And Operation System Support","(650) 363-4548","94063",,"POINT (-122.23012348981582 37.48858412433354)","455 COUNTY CENTER","REDWOOD CITY","CA","94063"
"324","SAN MATEO COUNTY CENTRAL LABOR COUNCIL","COUNTY","SAN MATEO COUNTY CENTRAL LABOR COUNCIL AFL-CIO","Expression Of The Hopes And Aspirations Of Working People In San Mateo County  Email - Smcma@Smcma.Org","(650) 572-8848","94404","HTTP://WWW.SANMATEOLABORCOUNCIL.ORG","POINT (-122.27219828784092 37.567300722005655)","1153 CHESS DRIVE","FOSTER CITY","CA","94404"
"734","NORTH COUNTY ADULT TEEN","COUNTY","SAN MATEO COUNTY NETWORK OF CARE","Employees Are Responsible For Providing Services To The Seriously And Persistently Mentally Ill Adult Consumer","(650) 301-8650","94015",,"POINT (-122.47391236630538 37.69175272379992)","375 89TH STREET","DALY CITY","CA","94015"
"699","SAN MATEO COUNTY LIBRARY EAST PALO ALTO","COUNTY","SAN MATEO COUNTY LIBRARY","Library","(650) 321-7712","94303","http://www.smcl.org/en/content/east-palo-alto","POINT (-122.13957526818001 37.4722873496101)","2415 UNIVERSITY AVENUE EAST","PALO ALTO","CA","94303"
"775","SAN MATEO COUNTY ASSESSORS OFFICE","COUNTY","SAN MATEO COUNTY CLERKS ASSESSOR RECORDER ELECTION","Assesses Value Of All Taxable Land In San Mateo County","(650) 363-4500","94063","WWW.SMCARE.ORG/ASSESSOR/DEFAULT.ASP","POINT (-122.22958397010784 37.488601910697554)","555 COUNTY CENTER","REDWOOD CITY","CA","94063"
"186","JOBTRAIN","COUNTY","PROBATION DEPARTMENT PARTNER","An Educational And Training Institution That Also Offers Career Counseling And Job Placement Services To Our Graduates","(650) 330-6429","94025","HTTP://WWW.JOBTRAINWORKS.ORG","POINT (-122.14709958518685 37.47556999747972)","1200 O BRIEN DRIVE MENLO PARK","CA",,"94025"
"785","SAN MATEO COUNTY SUPERIOR COURT CENTRAL BRANCH","COUNTY","SAN MATEO COUNTY SUPERIOR COURT","Court Handles Traffic And Complex Litigation","(650) 573-2268","94401",,"POINT (-122.32890953500856 37.58124920668007)","800 NORTH HUMBOLDT STREET","SAN MATEO","CA","94401"
"567","SAN MATEO COUNTY OFFICE OF EDUCATION","COUNTY","SAN MATEO COUNTY OFFICE OF EDUCATION","County Office Of Education","(650) 802-5300","94065","HTTP://WWW.SMCOE.K12.CA.US","POINT (-122.26353855803875 37.52615177530232)","101 TWIN DOLPHIN DRIVE","REDWOOD CITY","CA","94065"
"119","PENINSULA WORKS","COUNTY","PROBATION SERVICE PARTNER","Job Training And Job Seeker Agency","(650) 301-8440","94015",,"POINT (-122.47378108090302 37.689625640972224)","271 92ND STREET","DALY CITY","CA","94015"
"753","HILLTOP THERAPEUTIC DAY SCHOOL","COUNTY","SAN MATEO COUNTY NETWORK OF CARE","School Staff And San Mateo County Mental Health Services Work Together To Provide Day Treatment Programs On Two High School Campusesa And Three Continuation High School Sites","(650) 364-8186","94062",,"POINT (-122.23058380527675 37.44260420166526)","199 CHURCHILL AVENUE","WOODSIDE","CA","94062"
"803","SAN MATEO COUNTY START/STARTPLUS DOWN PAYMENT ASSISTANCE PROGRAM","COUNTY","SAN MATEO COUNTY DEPARTMENT OF HOUSING","Assists Homebuyers With Down Payments For A Home","(650) 802-5050","94002",,"POINT (-122.26804342006557 37.5204550374994)","264 HARBOR BLVD","BELMONT","CA","94002"
"712","SAN MATEO COUNTY DRUG DISPOSAL PROGRAM BRISBANE","COUNTY","SAN MATEO COUNTY HEALTH SYSTEM","Confidential Drop Off Locations For Drugs. Program Protects The Environment, Prevents Overdoses, And Keeps Drugs Away From Children","(415) 467-1212","94005",,"POINT (-122.40248147923177 37.68636043178081)","50 PARK PLACE","BRISBANE","CA","94005"
"707","SAN MATEO COUNTY LIBRARY WOODSIDE","COUNTY","SAN MATEO COUNTY LIBRARY","Library","(650) 851-0147","94062","http://www.smcl.org/en/content/woodside","POINT (-122.25751235910246 37.42870620407018)","3140 WOODSIDE ROAD","WOODSIDE","CA","94062"
"763","JERICHO PROJECT","COUNTY","PROBATION SERVICES PARTNER","Residential Twelve Month Program For Recovery From Substance Abuse And Criminal Behavior","(415) 656-1700","94005",,"POINT (-122.41795140912956 37.691389175608435)","470 VALLEY DRIVE","BRISBANE","CA","94005"
"822","SAN MATEO COUNTY DEPARTMENT OF PUBLIC WORKS GREEN BUILDING","COUNTY","SAN MATEO COUNTY DEPARTMENT OF PUBLIC WORKS","County Wide Program To Promote The Reduction Of Environmental Impacts From New Construction","(650) 599-1421","94063",,"POINT (-122.22958397010784 37.488601910697554)","555 COUNTY CENTER","REDWOOD CITY","CA","94063"
"796","HIP HOUSING SAN MATEO COUNTY","COUNTY","SAN MATEO COUNTY DEPARTMENT OF HOUSING","Creates Affordable Housing Solutions","(650) 348-6660","94401",,"POINT (-122.32123136041626 37.56546283284539)","364 SOUTH RAILROAD AVENUE","SAN MATEO","CA","94401"
"731","CHOICES PROGRAM WOMENS FACILITY","COUNTY","SAN MATEO COUNTY","Therapeutic Community Recovery Program For Jail Mates In San Mateo County Jails","(650) 363-7873","94063",,"POINT (-122.2217886476833 37.49356979440004)","1590 MAPLE STREET","REDWOOD CITY","CA","94063"
"817","SAN MATEO COUNTY DESIGN REVIEW COMMITTEE","COUNTY","SAN MATEO COUNTY PLANNING AND BUILDING DEPARTMENT","Committee Reviews Building Plans For New Development In The Communities Of Unicorporated County Emerald Lake Hills, Palomar Park, Devonshire And North Fair Oaks","(650) 363-1831","94063",,"POINT (-122.23012348981582 37.48858412433354)","455 COUNTY CENTER","REDWOOD CITY","CA","94063"
"856","SAN MATEO COUNTY SHERIFFS OFFICE","COUNTY","SAN MATEO COUNTY SHERIFFS OFFICE","Sheriffs Office Protects Life And Property, Prevents Crime, Apprehends Criminals, Processes Civil Actions, And Provides Security For Courts, Health Services, County Employees, Samtrans/Caltrain, And Public Visiting County Facilities","(650) 363-4911","94063",,"POINT (-122.2301898864619 37.488356290572696)","400 COUNTY CENTER","REDWOOD CITY","CA","94063"
"738","SERRAMONTE THERAPEUTIC DAY SCHOOL","COUNTY","SAN MATEO COUNTY NETWORK OF CARE","Program Provides A Special Education And Mental Health Service For Adolescents At Risk Of Failing In School Because Of Social, Emotional And Learning Difficulties","(650) 994-4395","94015",,"POINT (-122.47852974102318 37.66919390792532)","699 SERRAMONTE BLVD","DALY CITY","CA","94015"
"771","PUENTE DE LA COSTA SUR","COUNTY","HUMAN SERVICES AGENCY","Provides Access To Safety Net Services, Health And Wellness Services, Leadership Development, And Community Engagement. Agency Also Works With Farms, Ranches, And Nurseries To Promote Sustainable Agricultural Economy On The South Coast","(650) 879-1691","94060","WWW.PUENTEDELACOSTASUR.ORG","POINT (-122.37790459916482 37.25612630664756)","620 NORTH STREET","PESCADERO","CA","94060"
