"begin_date","end_date","facility_name","facility_id","street1","street2","city","state","postal_code","country","eligibility","cost","notes","url","location_1","location_1_address","location_1_city","location_1_state","location_1_zip","phone_number"
"2014-10-19T09:00:00.000","2014-10-19T14:00:00.000","Holy Angels Parish Church ","3","107 San Pedro Rd",,"Colma","CA","94014","US",,"0","SSF Golden Gate Lions Club","http://www.holyangelschurchcolma.com/","POINT (-122.4681192919997 37.687868626000466)","107 San Pedro Rd","Colma","CA","94014","(650) 755-0478"
"2014-10-19T11:00:00.000","2014-10-19T15:00:00.000","Pescadero Elementary School","24","620 North St",,"Pescadero","CA","94060","US",,"0","SMC health Services","http://www.lhpusd.com/pages/lhpusd/911704764865046194/Contact_Us","POINT (-122.3778967779997 37.25613743700046)","620 North St","Pescadero","CA","94060","(650) 879-0332"
"2014-10-21T16:00:00.000","2014-10-21T20:00:00.000","Sequoia Health and Wellness Center","25","749 Brewster Ave",,"Redwood City","CA","94063","US",,"0",,"http://www.dignityhealth.org/sequoia/medical-services/health-and-wellness-center/adult-vaccinations","POINT (-122.23308260899972 37.489297053000485)","749 Brewster Ave","Redwood City","CA","94063","(650) 367-5998"
"2014-10-22T13:00:00.000","2014-10-22T16:00:00.000","Ravenswood Family Health Center","13","1798 A Bay Rd",,"East Palo Alto","CA","94303","US",,"0",,"http://ravenswoodfhc.org/","POINT (-122.12895957599972 37.45065581300048)","1798 A Bay Rd East","Palo Alto","CA","94303","(650) 330-7400"
"2014-10-22T16:00:00.000","2014-10-22T19:00:00.000","Moonridge Housing","19","2001 Miramontes Point Road","Community Room","Half Moon Bay","CA","94019","US",,"0","SMC Health System",,"POINT (-122.41422822299972 37.43633472400046)","2001 Miramontes Point Road","Half Moon Bay","CA","94019",
"2014-10-22T18:00:00.000","2014-10-22T19:30:00.000","RotaCare Coastside Clinic","20","225  South Cabrillo Highway","Suite 100A","Half Moon Bay","CA","94019","US","10 and older","0",,"http://www.sanmateomedicalcenter.org/content/CoastsideClinic.htm","POINT (-122.43374557299973 37.46546440800046)","225 South Cabrillo Highway","Half Moon Bay","CA","94019","(650) 573-3941"
"2014-10-23T13:00:00.000","2014-10-23T16:00:00.000","Belle Haven Clinic","22","100 Terminal Ave",,"Menlo Park","CA","94025","US",,"0",,"http://ravenswoodfhc.org","POINT (-122.16770329099973 37.47886659800048)","100 Terminal Ave Menlo Park","CA",,"94025","(650) 321-0980"
"2014-10-25T08:30:00.000","2014-10-25T11:30:00.000","Ravenswood Family Health Center","13","1798 A Bay Rd",,"East Palo Alto","CA","94303","US",,"0",,"http://ravenswoodfhc.org/","POINT (-122.12895957599972 37.45065581300048)","1798 A Bay Rd East","Palo Alto","CA","94303","(650) 330-7400"
"2014-10-25T09:00:00.000","2014-10-25T12:00:00.000","Senior Sunrise Room","2","2 Visitacion Ave",,"Brisbane","CA","94005","US",,"0","Stanford Flu Crew / Brisbane Lions Club","http://www.ci.brisbane.ca.us/","POINT (-122.40262705099968 37.68432651100045)","2 Visitacion Ave","Brisbane","CA","94005","(415) 508-0230"
"2014-10-25T09:00:00.000","2014-10-25T13:00:00.000","Sequoia Health and Wellness Center","25","749 Brewster Ave",,"Redwood City","CA","94063","US",,"0",,"http://www.dignityhealth.org/sequoia/medical-services/health-and-wellness-center/adult-vaccinations","POINT (-122.23308260899972 37.489297053000485)","749 Brewster Ave","Redwood City","CA","94063","(650) 367-5998"
"2014-10-26T09:00:00.000","2014-10-26T14:00:00.000","Crocker Masonic Lodge 212 ","7","17 Hillcrest Dr",,"Daly City","CA","94014","US",,"0","SF Host Lions Club","https://www.facebook.com/crocker212/","POINT (-122.46207442199972 37.70586611500045)","17 Hillcrest Dr","Daly City","CA","94014","(650) 991-4222"
"2014-10-26T11:00:00.000","2014-10-26T14:00:00.000","Belmont Library","1","1110  Alameda de las Pulgas",,"Belmont","CA","94002","US","2 and older","0","Stanford Flu Crew","http://www.smcl.org/en/content/belmont","POINT (-122.29272125899968 37.509088646000464)","1110 Alameda","de las Pulgas Belmont","CA","94002","(650) 591-8286"
"2014-10-29T13:00:00.000","2014-10-29T16:00:00.000","Ravenswood Family Health Center","13","1798 A Bay Rd",,"East Palo Alto","CA","94303","US",,"0",,"http://ravenswoodfhc.org/","POINT (-122.12895957599972 37.45065581300048)","1798 A Bay Rd East","Palo Alto","CA","94303","(650) 330-7400"
"2014-10-29T18:00:00.000","2014-10-29T19:30:00.000","RotaCare Coastside Clinic","20","225  South Cabrillo Highway","Suite 100A","Half Moon Bay","CA","94019","US","10 and older","0",,"http://www.sanmateomedicalcenter.org/content/CoastsideClinic.htm","POINT (-122.43374557299973 37.46546440800046)","225 South Cabrillo Highway","Half Moon Bay","CA","94019","(650) 573-3941"
"2014-10-30T13:00:00.000","2014-10-30T16:00:00.000","Belle Haven Clinic","22","100 Terminal Ave",,"Menlo Park","CA","94025","US",,"0",,"http://ravenswoodfhc.org","POINT (-122.16770329099973 37.47886659800048)","100 Terminal Ave Menlo Park","CA",,"94025","(650) 321-0980"
"2014-10-31T13:00:00.000","2014-10-31T16:00:00.000","Belle Haven Clinic","22","100 Terminal Ave",,"Menlo Park","CA","94025","US",,"0",,"http://ravenswoodfhc.org","POINT (-122.16770329099973 37.47886659800048)","100 Terminal Ave Menlo Park","CA",,"94025","(650) 321-0980"
"2014-11-01T08:30:00.000","2014-11-01T11:30:00.000","Ravenswood Family Health Center","13","1798 A Bay Rd",,"East Palo Alto","CA","94303","US",,"0",,"http://ravenswoodfhc.org/","POINT (-122.12895957599972 37.45065581300048)","1798 A Bay Rd East","Palo Alto","CA","94303","(650) 330-7400"
"2014-11-01T09:00:00.000","2014-11-01T12:00:00.000","Foster City Recreation Center","16","650 Shell Blvd","Sunfish Room ","Foster City","CA","94019","US",,"0","FC Lions Club","http://www.fostercity.org/parksandrecreation/generalinformation/Health-and-Wellness.cfm","POINT (-122.26823130699972 37.556890212000496)","650 Shell Blvd","Foster City","CA","94019","(650) 286-3380"
"2014-11-01T09:00:00.000","2014-11-01T11:00:00.000","Coastside Senior Housing","17","925 Main St",,"Half Moon Bay","CA","94019","US",,"0","SMC Health Services","http://www.seniorcoastsiders.org/","POINT (-122.43002264899968 37.45661715200049)","925 Main St","Half Moon Bay","CA","94019","(650) 726-9056"
"2014-11-02T13:00:00.000","2014-11-02T16:00:00.000","United Methodist Church","6","1474 Southgate Ave",,"Daly City","CA","94015","US",,"0","SF Host Lions Club","http://www.umc.org/find-a-church/church/77346","POINT (-122.47679943099968 37.67559336800048)","1474 Southgate Ave","Daly City","CA","94015","(650) 992-5530"
"2014-11-04T16:00:00.000","2014-11-04T19:30:00.000","La Honda Elementary School","21","450 Sears Ranch Road","Multipurpose Room","La Honda","CA","94020","US",,"0","SMC Health System","http://www.lhpusd.org/","POINT (-122.2795034189997 37.32472649200048)","450 Sears Ranch Road La","Honda","CA","94020","(650) 747-0051"
"2014-11-05T13:00:00.000","2014-11-05T16:00:00.000","Ravenswood Family Health Center","13","1798 A Bay Rd",,"East Palo Alto","CA","94303","US",,"0",,"http://ravenswoodfhc.org/","POINT (-122.12895957599972 37.45065581300048)","1798 A Bay Rd East","Palo Alto","CA","94303","(650) 330-7400"
"2014-11-05T18:00:00.000","2014-11-05T19:30:00.000","RotaCare Coastside Clinic","20","225  South Cabrillo Highway","Suite 100A","Half Moon Bay","CA","94019","US","10 and older","0",,"http://www.sanmateomedicalcenter.org/content/CoastsideClinic.htm","POINT (-122.43374557299973 37.46546440800046)","225 South Cabrillo Highway","Half Moon Bay","CA","94019","(650) 573-3941"
"2014-11-06T10:00:00.000","2014-11-06T12:45:00.000","St. Anthony's Church Padua Dining Room","23","3500 Middlefield Rd",,"Menlo Park","CA","94025","US",,"0","SMC Health System","http://paduadiningroom.com/?page_id=36","POINT (-122.2007023379997 37.470233703000474)","3500 Middlefield Rd Menlo Park","CA",,"94025","(650) 365-9664"
"2014-11-06T13:00:00.000","2014-11-06T16:00:00.000","Belle Haven Clinic","22","100 Terminal Ave",,"Menlo Park","CA","94025","US",,"0",,"http://ravenswoodfhc.org","POINT (-122.16770329099973 37.47886659800048)","100 Terminal Ave Menlo Park","CA",,"94025","(650) 321-0980"
"2014-11-06T16:00:00.000","2014-11-06T19:00:00.000","Coastside Hope","15","99 Avenue Alhambra",,"El Granada","CA","94404","US",,"0","SMC Health System","http://coastsidehope.org/contact/","POINT (-122.48129073599972 37.50591581200047)","99 Avenue","Alhambra El Granada","CA","94404","(650) 726-9071"
"2014-11-07T13:00:00.000","2014-11-07T16:00:00.000","Belle Haven Clinic","22","100 Terminal Ave",,"Menlo Park","CA","94025","US",,"0",,"http://ravenswoodfhc.org","POINT (-122.16770329099973 37.47886659800048)","100 Terminal Ave Menlo Park","CA",,"94025","(650) 321-0980"
"2014-11-08T08:30:00.000","2014-11-08T11:30:00.000","Ravenswood Family Health Center","13","1798 A Bay Rd",,"East Palo Alto","CA","94303","US",,"0",,"http://ravenswoodfhc.org/","POINT (-122.12895957599972 37.45065581300048)","1798 A Bay Rd East","Palo Alto","CA","94303","(650) 330-7400"
"2014-11-08T10:00:00.000","2014-11-08T14:00:00.000","Fair Oaks Community Center","26","2600 Middlefield Rd",,"Redwood City","CA","94063","US",,"0","SMC Health System","http://www.redwoodcity.org/departments/parks-recreation-and-community-services/facilities/community-centers","POINT (-122.2128761949997 37.477626742000496)","2600 Middlefield Rd","Redwood City","CA","94063","(650) 780-7500"
"2014-11-09T13:00:00.000","2014-11-09T16:00:00.000","Bride of Christ Church","9","3344 San Jose Ave","FOE Building","Daly City","CA","94014","US",,"0","SF Host Lions Club",,"POINT (-122.46083110999967 37.70659205300046)","3344 San Jose Ave","Daly City","CA","94014",
"2014-11-10T08:30:00.000","2014-11-10T11:30:00.000","South San Francisco Health Center","31","306 Spruce St",,"South San Francisco","CA","94080","US",,"0",,"http://www.sanmateomedicalcenter.org/content/SouthSanFranciscoClinic.htm","POINT (-122.4157780429997 37.65694944800049)","306 Spruce St South","San Francisco","CA","94080","(650) 877-7070"
"2014-11-10T11:30:00.000","2014-11-10T11:30:00.000","East Palo Alto City Hall","14","2415  University Ave","Community Room","East Palo Alto","CA","94018","US",,"0","SMC Health System","http://www.ci.east-palo-alto.ca.us/","POINT (-122.13957278799973 37.472323245000496)","2415 University Ave East","Palo Alto","CA","94018","(650) 853-3100"
"2014-11-12T13:00:00.000","2014-11-12T16:00:00.000","Ravenswood Family Health Center","13","1798 A Bay Rd",,"East Palo Alto","CA","94303","US",,"0",,"http://ravenswoodfhc.org/","POINT (-122.12895957599972 37.45065581300048)","1798 A Bay Rd East","Palo Alto","CA","94303","(650) 330-7400"
"2014-11-12T18:00:00.000","2014-11-12T19:30:00.000","RotaCare Coastside Clinic","20","225  South Cabrillo Highway","Suite 100A","Half Moon Bay","CA","94019","US","10 and older","0",,"http://www.sanmateomedicalcenter.org/content/CoastsideClinic.htm","POINT (-122.43374557299973 37.46546440800046)","225 South Cabrillo Highway","Half Moon Bay","CA","94019","(650) 573-3941"
"2014-11-13T10:00:00.000","2014-11-13T12:45:00.000","St. Anthony's Church Padua Dining Room","23","3500 Middlefield Rd",,"Menlo Park","CA","94025","US",,"0","SMC Health System","http://paduadiningroom.com/?page_id=36","POINT (-122.2007023379997 37.470233703000474)","3500 Middlefield Rd Menlo Park","CA",,"94025","(650) 365-9664"
"2014-11-13T13:00:00.000","2014-11-13T16:00:00.000","Belle Haven Clinic","22","100 Terminal Ave",,"Menlo Park","CA","94025","US",,"0",,"http://ravenswoodfhc.org","POINT (-122.16770329099973 37.47886659800048)","100 Terminal Ave Menlo Park","CA",,"94025","(650) 321-0980"
"2014-11-13T16:00:00.000","2014-11-13T18:30:00.000","Martin Luther King Community Center","28","725 Monte Diablo Ave",,"San Mateo","CA","94401","US",,"0","SMC Health System","http://www.cityofsanmateo.org/index.aspx?NID=2199","POINT (-122.32483746099967 37.57297325100046)","725 Monte Diablo Ave","San Mateo","CA","94401","(650) 522-7470"
"2014-11-14T13:00:00.000","2014-11-14T16:00:00.000","Belle Haven Clinic","22","100 Terminal Ave",,"Menlo Park","CA","94025","US",,"0",,"http://ravenswoodfhc.org","POINT (-122.16770329099973 37.47886659800048)","100 Terminal Ave Menlo Park","CA",,"94025","(650) 321-0980"
"2014-11-15T08:30:00.000","2014-11-15T11:30:00.000","Ravenswood Family Health Center","13","1798 A Bay Rd",,"East Palo Alto","CA","94303","US",,"0",,"http://ravenswoodfhc.org/","POINT (-122.12895957599972 37.45065581300048)","1798 A Bay Rd East","Palo Alto","CA","94303","(650) 330-7400"
"2014-11-16T09:00:00.000","2014-11-16T14:00:00.000","Our Lady of Perpetual Help Parish","12","61 Wellington Ave",,"Daly City","CA","94303","US",,"0","SF Premier Lions Club","http://www.olphparishdc.org/","POINT (-122.46091687599971 37.70558190200046)","61 Wellington Ave","Daly City","CA","94303","(650) 755-4438"
"2014-11-16T13:00:00.000","2014-11-16T16:00:00.000","First Filipino American United Church ","27","461 Linden Ave",,"San Bruno","CA","94066","US",,"0","SF Host Lions Club","https://www.facebook.com/pages/First-Filipino-American-United-Church-of-Christ/113987928632534","POINT (-122.41298606399971 37.62193275600049)","461 Linden Ave","San Bruno","CA","94066","(650) 952-7130"
"2014-11-17T17:30:00.000","2014-11-17T20:00:00.000","Daly City Clinic","10","380 90th St","1st Floor","Daly City","CA","94015","US",,"0",,"http://www.sanmateomedicalcenter.org/content/DalyCityClinic.htm","POINT (-122.4741998829997 37.69110769000048)","380 90th St","Daly City","CA","94015","(650) 301-8600"
"2014-11-19T13:00:00.000","2014-11-19T16:00:00.000","Ravenswood Family Health Center","13","1798 A Bay Rd",,"East Palo Alto","CA","94303","US",,"0",,"http://ravenswoodfhc.org/","POINT (-122.12895957599972 37.45065581300048)","1798 A Bay Rd East","Palo Alto","CA","94303","(650) 330-7400"
"2014-11-19T18:00:00.000","2014-11-19T19:30:00.000","RotaCare Coastside Clinic","20","225  South Cabrillo Highway","Suite 100A","Half Moon Bay","CA","94019","US","10 and older","0",,"http://www.sanmateomedicalcenter.org/content/CoastsideClinic.htm","POINT (-122.43374557299973 37.46546440800046)","225 South Cabrillo Highway","Half Moon Bay","CA","94019","(650) 573-3941"
"2014-11-20T13:00:00.000","2014-11-20T16:00:00.000","Belle Haven Clinic","22","100 Terminal Ave",,"Menlo Park","CA","94025","US",,"0",,"http://ravenswoodfhc.org","POINT (-122.16770329099973 37.47886659800048)","100 Terminal Ave Menlo Park","CA",,"94025","(650) 321-0980"
"2014-11-21T13:00:00.000","2014-11-21T16:00:00.000","Belle Haven Clinic","22","100 Terminal Ave",,"Menlo Park","CA","94025","US",,"0",,"http://ravenswoodfhc.org","POINT (-122.16770329099973 37.47886659800048)","100 Terminal Ave Menlo Park","CA",,"94025","(650) 321-0980"
"2014-11-22T08:30:00.000","2014-11-22T11:30:00.000","Ravenswood Family Health Center","13","1798 A Bay Rd",,"East Palo Alto","CA","94303","US",,"0",,"http://ravenswoodfhc.org/","POINT (-122.12895957599972 37.45065581300048)","1798 A Bay Rd East","Palo Alto","CA","94303","(650) 330-7400"
"2014-12-03T13:00:00.000","2014-12-03T16:00:00.000","Ravenswood Family Health Center","13","1798 A Bay Rd",,"East Palo Alto","CA","94303","US",,"0",,"http://ravenswoodfhc.org/","POINT (-122.12895957599972 37.45065581300048)","1798 A Bay Rd East","Palo Alto","CA","94303","(650) 330-7400"
"2014-12-03T18:00:00.000","2014-12-03T19:30:00.000","RotaCare Coastside Clinic","20","225  South Cabrillo Highway","Suite 100A","Half Moon Bay","CA","94019","US","10 and older","0",,"http://www.sanmateomedicalcenter.org/content/CoastsideClinic.htm","POINT (-122.43374557299973 37.46546440800046)","225 South Cabrillo Highway","Half Moon Bay","CA","94019","(650) 573-3941"
"2014-12-04T10:00:00.000","2014-12-04T12:45:00.000","St. Anthony's Church Padua Dining Room","23","3500 Middlefield Rd",,"Menlo Park","CA","94025","US",,"0","SMC Health System","http://paduadiningroom.com/?page_id=36","POINT (-122.2007023379997 37.470233703000474)","3500 Middlefield Rd Menlo Park","CA",,"94025","(650) 365-9664"
"2014-12-04T13:00:00.000","2014-12-04T16:00:00.000","Belle Haven Clinic","22","100 Terminal Ave",,"Menlo Park","CA","94025","US",,"0",,"http://ravenswoodfhc.org","POINT (-122.16770329099973 37.47886659800048)","100 Terminal Ave Menlo Park","CA",,"94025","(650) 321-0980"
"2014-12-05T13:00:00.000","2014-12-05T16:00:00.000","Belle Haven Clinic","22","100 Terminal Ave",,"Menlo Park","CA","94025","US",,"0",,"http://ravenswoodfhc.org","POINT (-122.16770329099973 37.47886659800048)","100 Terminal Ave Menlo Park","CA",,"94025","(650) 321-0980"
"2014-12-06T08:30:00.000","2014-12-06T11:30:00.000","Ravenswood Family Health Center","13","1798 A Bay Rd",,"East Palo Alto","CA","94303","US",,"0",,"http://ravenswoodfhc.org/","POINT (-122.12895957599972 37.45065581300048)","1798 A Bay Rd East","Palo Alto","CA","94303","(650) 330-7400"
"2014-12-07T13:00:00.000","2014-12-07T16:00:00.000","Family Worship Center @ Serramonte Del Rey","8","699 Serramonte Blvd","Suite 202","Daly City","CA","94015","US",,"0","SF Host Lions Club",,"POINT (-122.4785071129997 37.66918322400045)","699 Serramonte Blvd","Daly City","CA","94015",
"2014-12-08T08:30:00.000","2014-12-08T11:30:00.000","South San Francisco Health Center","31","306 Spruce St",,"South San Francisco","CA","94080","US",,"0",,"http://www.sanmateomedicalcenter.org/content/SouthSanFranciscoClinic.htm","POINT (-122.4157780429997 37.65694944800049)","306 Spruce St South","San Francisco","CA","94080","(650) 877-7070"
"2014-12-10T13:00:00.000","2014-12-10T16:00:00.000","Ravenswood Family Health Center","13","1798 A Bay Rd",,"East Palo Alto","CA","94303","US",,"0",,"http://ravenswoodfhc.org/","POINT (-122.12895957599972 37.45065581300048)","1798 A Bay Rd East","Palo Alto","CA","94303","(650) 330-7400"
"2014-12-10T18:00:00.000","2014-12-10T19:30:00.000","RotaCare Coastside Clinic","20","225  South Cabrillo Highway","Suite 100A","Half Moon Bay","CA","94019","US","10 and older","0",,"http://www.sanmateomedicalcenter.org/content/CoastsideClinic.htm","POINT (-122.43374557299973 37.46546440800046)","225 South Cabrillo Highway","Half Moon Bay","CA","94019","(650) 573-3941"
"2014-12-11T13:00:00.000","2014-12-11T16:00:00.000","Belle Haven Clinic","22","100 Terminal Ave",,"Menlo Park","CA","94025","US",,"0",,"http://ravenswoodfhc.org","POINT (-122.16770329099973 37.47886659800048)","100 Terminal Ave Menlo Park","CA",,"94025","(650) 321-0980"
"2014-12-11T16:00:00.000","2014-12-11T18:30:00.000","Martin Luther King Community Center","28","725 Monte Diablo Ave",,"San Mateo","CA","94401","US",,"0","SMC Health System","http://www.cityofsanmateo.org/index.aspx?NID=2199","POINT (-122.32483746099967 37.57297325100046)","725 Monte Diablo Ave","San Mateo","CA","94401","(650) 522-7470"
"2014-12-12T13:00:00.000","2014-12-12T16:00:00.000","Belle Haven Clinic","22","100 Terminal Ave",,"Menlo Park","CA","94025","US",,"0",,"http://ravenswoodfhc.org","POINT (-122.16770329099973 37.47886659800048)","100 Terminal Ave Menlo Park","CA",,"94025","(650) 321-0980"
"2014-12-13T08:30:00.000","2014-12-13T11:30:00.000","Ravenswood Family Health Center","13","1798 A Bay Rd",,"East Palo Alto","CA","94303","US",,"0",,"http://ravenswoodfhc.org/","POINT (-122.12895957599972 37.45065581300048)","1798 A Bay Rd East","Palo Alto","CA","94303","(650) 330-7400"
"2014-12-15T17:30:00.000","2014-12-15T20:00:00.000","Daly City Clinic","10","380 90th St","1st Floor","Daly City","CA","94015","US",,"0",,"http://www.sanmateomedicalcenter.org/content/DalyCityClinic.htm","POINT (-122.4741998829997 37.69110769000048)","380 90th St","Daly City","CA","94015","(650) 301-8600"
"2014-12-17T18:00:00.000","2014-12-17T19:30:00.000","RotaCare Coastside Clinic","20","225  South Cabrillo Highway","Suite 100A","Half Moon Bay","CA","94019","US","10 and older","0",,"http://www.sanmateomedicalcenter.org/content/CoastsideClinic.htm","POINT (-122.43374557299973 37.46546440800046)","225 South Cabrillo Highway","Half Moon Bay","CA","94019","(650) 573-3941"
"2015-01-07T18:00:00.000","2015-01-07T19:30:00.000","RotaCare Coastside Clinic","20","225  South Cabrillo Highway","Suite 100A","Half Moon Bay","CA","94019","US","10 and older","0",,"http://www.sanmateomedicalcenter.org/content/CoastsideClinic.htm","POINT (-122.43374557299973 37.46546440800046)","225 South Cabrillo Highway","Half Moon Bay","CA","94019","(650) 573-3941"
"2015-01-14T18:00:00.000","2015-01-14T19:30:00.000","RotaCare Coastside Clinic","20","225  South Cabrillo Highway","Suite 100A","Half Moon Bay","CA","94019","US","10 and older","0",,"http://www.sanmateomedicalcenter.org/content/CoastsideClinic.htm","POINT (-122.43374557299973 37.46546440800046)","225 South Cabrillo Highway","Half Moon Bay","CA","94019","(650) 573-3941"
"2015-01-21T18:00:00.000","2015-01-21T19:30:00.000","RotaCare Coastside Clinic","20","225  South Cabrillo Highway","Suite 100A","Half Moon Bay","CA","94019","US","10 and older","0",,"http://www.sanmateomedicalcenter.org/content/CoastsideClinic.htm","POINT (-122.43374557299973 37.46546440800046)","225 South Cabrillo Highway","Half Moon Bay","CA","94019","(650) 573-3941"
"2015-01-24T13:00:00.000","2014-01-24T16:00:00.000","Belle Haven Clinic","22","100 Terminal Ave",,"Menlo Park","CA","94025","US",,"0",,"http://ravenswoodfhc.org/","POINT (-122.16770329099973 37.47886659800048)","100 Terminal Ave Menlo Park","CA",,"94025","(650) 321-0980"
