"begin_date","end_date","facility_name","facility_id","eligibility","cost","notes","sponsor","street1","street2","city","postal_code","state","country","location_1","location_1_address","location_1_city","location_1_state","location_1_zip"
"2017-10-17T14:00:00.000","2017-10-17T17:00:00.000","Ravenswood Family Health Center","12","2 years and older","0","closed Nov. 23rd, 25th",,"1885 Bay Road",,"East Palo Alto","94303","CA","US","POINT (-122.132497 37.472727)","1885 Bay Road East","Palo Alto","CA","94303"
"2017-10-24T14:00:00.000","2017-10-24T17:00:00.000","Ravenswood Family Health Center","12","2 years and older","0","closed Nov. 23rd, 25th",,"1885 Bay Road",,"East Palo Alto","94303","CA","US","POINT (-122.132497 37.472727)","1885 Bay Road East","Palo Alto","CA","94303"
"2017-10-31T14:00:00.000","2017-10-31T17:00:00.000","Ravenswood Family Health Center","12","2 years and older","0","closed Nov. 23rd, 25th",,"1885 Bay Road",,"East Palo Alto","94303","CA","US","POINT (-122.132497 37.472727)","1885 Bay Road East","Palo Alto","CA","94303"
"2017-11-07T14:00:00.000","2017-11-07T17:00:00.000","Ravenswood Family Health Center","12","2 years and older","0","closed Nov. 23rd, 25th",,"1885 Bay Road",,"East Palo Alto","94303","CA","US","POINT (-122.132497 37.472727)","1885 Bay Road East","Palo Alto","CA","94303"
"2017-11-14T14:00:00.000","2017-11-14T17:00:00.000","Ravenswood Family Health Center","12","2 years and older","0","closed Nov. 23rd, 25th",,"1885 Bay Road",,"East Palo Alto","94303","CA","US","POINT (-122.132497 37.472727)","1885 Bay Road East","Palo Alto","CA","94303"
"2017-11-21T14:00:00.000","2017-11-21T17:00:00.000","Ravenswood Family Health Center","12","2 years and older","0","closed Nov. 23rd, 25th",,"1885 Bay Road",,"East Palo Alto","94303","CA","US","POINT (-122.132497 37.472727)","1885 Bay Road East","Palo Alto","CA","94303"
"2017-11-28T14:00:00.000","2017-11-28T17:00:00.000","Ravenswood Family Health Center","12","2 years and older","0","closed Nov. 23rd, 25th",,"1885 Bay Road",,"East Palo Alto","94303","CA","US","POINT (-122.132497 37.472727)","1885 Bay Road East","Palo Alto","CA","94303"
"2017-12-05T14:00:00.000","2017-12-05T17:00:00.000","Ravenswood Family Health Center","12","2 years and older","0","closed Nov. 23rd, 25th",,"1885 Bay Road",,"East Palo Alto","94303","CA","US","POINT (-122.132497 37.472727)","1885 Bay Road East","Palo Alto","CA","94303"
"2017-10-12T09:00:00.000","2017-10-12T12:00:00.000","Ravenswood Family Health Center","12","2 years and older","0","closed Nov. 23rd, 25th",,"1885 Bay Road",,"East Palo Alto","94303","CA","US","POINT (-122.132497 37.472727)","1885 Bay Road East","Palo Alto","CA","94303"
"2017-10-19T09:00:00.000","2017-10-19T12:00:00.000","Ravenswood Family Health Center","12","2 years and older","0","closed Nov. 23rd, 25th",,"1885 Bay Road",,"East Palo Alto","94303","CA","US","POINT (-122.132497 37.472727)","1885 Bay Road East","Palo Alto","CA","94303"
"2017-10-26T09:00:00.000","2017-10-26T12:00:00.000","Ravenswood Family Health Center","12","2 years and older","0","closed Nov. 23rd, 25th",,"1885 Bay Road",,"East Palo Alto","94303","CA","US","POINT (-122.132497 37.472727)","1885 Bay Road East","Palo Alto","CA","94303"
"2017-11-02T09:00:00.000","2017-11-02T12:00:00.000","Ravenswood Family Health Center","12","2 years and older","0","closed Nov. 23rd, 25th",,"1885 Bay Road",,"East Palo Alto","94303","CA","US","POINT (-122.132497 37.472727)","1885 Bay Road East","Palo Alto","CA","94303"
"2017-11-09T09:00:00.000","2017-11-09T12:00:00.000","Ravenswood Family Health Center","12","2 years and older","0","closed Nov. 23rd, 25th",,"1885 Bay Road",,"East Palo Alto","94303","CA","US","POINT (-122.132497 37.472727)","1885 Bay Road East","Palo Alto","CA","94303"
"2017-11-16T09:00:00.000","2017-11-16T12:00:00.000","Ravenswood Family Health Center","12","2 years and older","0","closed Nov. 23rd, 25th",,"1885 Bay Road",,"East Palo Alto","94303","CA","US","POINT (-122.132497 37.472727)","1885 Bay Road East","Palo Alto","CA","94303"
"2017-11-30T09:00:00.000","2017-11-30T12:00:00.000","Ravenswood Family Health Center","12","2 years and older","0","closed Nov. 23rd, 25th",,"1885 Bay Road",,"East Palo Alto","94303","CA","US","POINT (-122.132497 37.472727)","1885 Bay Road East","Palo Alto","CA","94303"
"2017-12-07T09:00:00.000","2017-12-07T12:00:00.000","Ravenswood Family Health Center","12","2 years and older","0","closed Nov. 23rd, 25th",,"1885 Bay Road",,"East Palo Alto","94303","CA","US","POINT (-122.132497 37.472727)","1885 Bay Road East","Palo Alto","CA","94303"
"2017-10-14T08:30:00.000","2017-10-14T12:00:00.000","Ravenswood Family Health Center","12","2 years and older","0","closed Nov. 23rd, 25th",,"1885 Bay Road",,"East Palo Alto","94303","CA","US","POINT (-122.132497 37.472727)","1885 Bay Road East","Palo Alto","CA","94303"
"2017-10-21T08:30:00.000","2017-10-21T12:00:00.000","Ravenswood Family Health Center","12","2 years and older","0","closed Nov. 23rd, 25th",,"1885 Bay Road",,"East Palo Alto","94303","CA","US","POINT (-122.132497 37.472727)","1885 Bay Road East","Palo Alto","CA","94303"
"2017-10-28T08:30:00.000","2017-10-28T12:00:00.000","Ravenswood Family Health Center","12","2 years and older","0","closed Nov. 23rd, 25th",,"1885 Bay Road",,"East Palo Alto","94303","CA","US","POINT (-122.132497 37.472727)","1885 Bay Road East","Palo Alto","CA","94303"
"2017-11-04T08:30:00.000","2017-11-04T12:00:00.000","Ravenswood Family Health Center","12","2 years and older","0","closed Nov. 23rd, 25th",,"1885 Bay Road",,"East Palo Alto","94303","CA","US","POINT (-122.132497 37.472727)","1885 Bay Road East","Palo Alto","CA","94303"
"2017-11-11T08:30:00.000","2017-11-11T12:00:00.000","Ravenswood Family Health Center","12","2 years and older","0","closed Nov. 23rd, 25th",,"1885 Bay Road",,"East Palo Alto","94303","CA","US","POINT (-122.132497 37.472727)","1885 Bay Road East","Palo Alto","CA","94303"
"2017-11-18T08:30:00.000","2017-11-18T12:00:00.000","Ravenswood Family Health Center","12","2 years and older","0","closed Nov. 23rd, 25th",,"1885 Bay Road",,"East Palo Alto","94303","CA","US","POINT (-122.132497 37.472727)","1885 Bay Road East","Palo Alto","CA","94303"
"2017-12-02T08:30:00.000","2017-12-02T12:00:00.000","Ravenswood Family Health Center","12","2 years and older","0","closed Nov. 23rd, 25th",,"1885 Bay Road",,"East Palo Alto","94303","CA","US","POINT (-122.132497 37.472727)","1885 Bay Road East","Palo Alto","CA","94303"
"2017-12-09T08:30:00.000","2017-12-09T12:00:00.000","Ravenswood Family Health Center","12","2 years and older","0","closed Nov. 23rd, 25th",,"1885 Bay Road",,"East Palo Alto","94303","CA","US","POINT (-122.132497 37.472727)","1885 Bay Road East","Palo Alto","CA","94303"
"2017-11-02T16:00:00.000","2017-11-02T19:00:00.000","Coastside Hope","14",,"0",,"SMC Health System","99 Avenue Alhambra",,"El Granada","94018","CA","US","POINT (-122.461004 37.654879)","99 Avenue","Alhambra El Granada","CA","94018"
"2017-11-16T09:00:00.000","2017-11-16T13:00:00.000","Foster City Recreation Center","15",,"0",,"Senior Showcase â SMC Health System","650 Shell Blvd",,"Foster City","94404","CA","US","POINT (-122.268583 37.557044)","650 Shell Blvd","Foster City","CA","94404"
"2017-10-28T10:00:00.000","2017-10-28T13:00:00.000","Half Moon Bay Library","19","2 years and older","0",,"Stanford Flu Crew","225 South Cabrillo Highway","#104B","Half Moon Bay","94019","CA","US","POINT (-122.433293 37.464968)","225 South Cabrillo Highway","Half Moon Bay","CA","94019"
"2017-10-04T17:00:00.000","2017-10-04T19:30:00.000","RotaCare Coastside Clinic","16","18 years and older","0","closed Nov. 22nd",,"225 South Cabrillo Highway","Suite 100A","Half Moon Bay","94019","CA","US","POINT (-122.432657 37.464755)","225 South Cabrillo Highway","Half Moon Bay","CA","94019"
"2017-10-11T17:00:00.000","2017-10-11T19:30:00.000","RotaCare Coastside Clinic","16","18 years and older","0","closed Nov. 22nd",,"225 South Cabrillo Highway","Suite 100A","Half Moon Bay","94019","CA","US","POINT (-122.432657 37.464755)","225 South Cabrillo Highway","Half Moon Bay","CA","94019"
"2017-10-18T17:00:00.000","2017-10-18T19:30:00.000","RotaCare Coastside Clinic","16","18 years and older","0","closed Nov. 22nd",,"225 South Cabrillo Highway","Suite 100A","Half Moon Bay","94019","CA","US","POINT (-122.432657 37.464755)","225 South Cabrillo Highway","Half Moon Bay","CA","94019"
"2017-10-25T17:00:00.000","2017-10-25T19:30:00.000","RotaCare Coastside Clinic","16","18 years and older","0","closed Nov. 22nd",,"225 South Cabrillo Highway","Suite 100A","Half Moon Bay","94019","CA","US","POINT (-122.432657 37.464755)","225 South Cabrillo Highway","Half Moon Bay","CA","94019"
"2017-11-01T17:00:00.000","2017-11-01T19:30:00.000","RotaCare Coastside Clinic","16","18 years and older","0","closed Nov. 22nd",,"225 South Cabrillo Highway","Suite 100A","Half Moon Bay","94019","CA","US","POINT (-122.432657 37.464755)","225 South Cabrillo Highway","Half Moon Bay","CA","94019"
"2017-11-08T17:00:00.000","2017-11-08T19:30:00.000","RotaCare Coastside Clinic","16","18 years and older","0","closed Nov. 22nd",,"225 South Cabrillo Highway","Suite 100A","Half Moon Bay","94019","CA","US","POINT (-122.432657 37.464755)","225 South Cabrillo Highway","Half Moon Bay","CA","94019"
"2017-11-15T17:00:00.000","2017-11-15T19:30:00.000","RotaCare Coastside Clinic","16","18 years and older","0","closed Nov. 22nd",,"225 South Cabrillo Highway","Suite 100A","Half Moon Bay","94019","CA","US","POINT (-122.432657 37.464755)","225 South Cabrillo Highway","Half Moon Bay","CA","94019"
"2017-11-29T17:00:00.000","2017-11-29T19:30:00.000","RotaCare Coastside Clinic","16","18 years and older","0","closed Nov. 22nd",,"225 South Cabrillo Highway","Suite 100A","Half Moon Bay","94019","CA","US","POINT (-122.432657 37.464755)","225 South Cabrillo Highway","Half Moon Bay","CA","94019"
"2017-12-06T17:00:00.000","2017-12-06T19:30:00.000","RotaCare Coastside Clinic","16","18 years and older","0","closed Nov. 22nd",,"225 South Cabrillo Highway","Suite 100A","Half Moon Bay","94019","CA","US","POINT (-122.432657 37.464755)","225 South Cabrillo Highway","Half Moon Bay","CA","94019"
"2017-12-13T17:00:00.000","2017-12-13T19:30:00.000","RotaCare Coastside Clinic","16","18 years and older","0","closed Nov. 22nd",,"225 South Cabrillo Highway","Suite 100A","Half Moon Bay","94019","CA","US","POINT (-122.432657 37.464755)","225 South Cabrillo Highway","Half Moon Bay","CA","94019"
"2017-12-20T17:00:00.000","2017-12-20T19:30:00.000","RotaCare Coastside Clinic","16","18 years and older","0","closed Nov. 22nd",,"225 South Cabrillo Highway","Suite 100A","Half Moon Bay","94019","CA","US","POINT (-122.432657 37.464755)","225 South Cabrillo Highway","Half Moon Bay","CA","94019"
"2017-10-17T16:00:00.000","2017-10-17T19:00:00.000","Moonridge Housing","17",,"0",,"SMC Health System","2001 Miramontes Point Road","Community Room","Half Moon Bay","94019","CA","US","POINT (-122.417238 37.435337)","2001 Miramontes Point Road","Half Moon Bay","CA","94019"
"2017-11-04T08:30:00.000","2017-11-04T10:30:00.000","Coastside Senior Housing","18",,"0",,"SMC Health System","925 Main Street",,"Half Moon Bay","94019","CA","US","POINT (-122.430049 37.45658)","925 Main Street","Half Moon Bay","CA","94019"
"2017-11-07T12:00:00.000","2017-11-07T18:30:00.000","La Honda Puente Office","33",,"0",,,"8865 La Honda Rd","Suite 4","Redwood City","94062","CA","US","POINT (-122.274731 37.320067)","8865 La Honda Rd","Redwood City","CA","94062"
"2017-10-19T10:00:00.000","2017-10-19T12:30:00.000","St. Anthony's Church","21",,"0",,"SMC Health System","3500 Middlefield Rd.","Padua Dining Room","Menlo Park","94025","CA","US","POINT (-122.201377 37.470345)","3500 Middlefield Rd Menlo Park","CA",,"94025"
"2017-11-16T10:00:00.000","2017-11-16T12:30:00.000","St. Anthony's Church","21",,"0",,"SMC Health System","3500 Middlefield Rd.","Padua Dining Room","Menlo Park","94025","CA","US","POINT (-122.201377 37.470345)","3500 Middlefield Rd Menlo Park","CA",,"94025"
"2017-12-07T10:00:00.000","2017-12-07T12:30:00.000","St. Anthony's Church","21",,"0",,"SMC Health System","3500 Middlefield Rd.","Padua Dining Room","Menlo Park","94025","CA","US","POINT (-122.201377 37.470345)","3500 Middlefield Rd Menlo Park","CA",,"94025"
"2017-10-08T12:00:00.000","2017-10-08T15:00:00.000","Pescadero Elementary School","23",,"0",,"SMC Health System","620 North Street",,"Pescadero","94060","CA","US","POINT (-122.378004 37.256071)","620 North Street","Pescadero","CA","94060"
"2017-11-04T10:00:00.000","2017-11-04T13:00:00.000","Fair Oaks Community Center","25",,"0",,"SMC Health System","2600 Middlefield Rd.",,"Redwood City","94063","CA","US","POINT (-122.212938 37.477693)","2600 Middlefield Rd","Redwood City","CA","94063"
"2017-10-12T16:00:00.000","2017-10-12T18:30:00.000","Martin Luther King Community Center","27",,"0",,"SMC Health System","725 Monte Diablo Ave.",,"San Mateo","94401","CA","US","POINT (-122.3238 37.57365)","725 Monte Diablo Ave","San Mateo","CA","94401"
"2017-11-09T16:00:00.000","2017-11-09T18:30:00.000","Martin Luther King Community Center","27",,"0",,"SMC Health System","725 Monte Diablo Ave.",,"San Mateo","94401","CA","US","POINT (-122.3238 37.57365)","725 Monte Diablo Ave","San Mateo","CA","94401"
"2017-12-14T16:00:00.000","2017-12-14T18:30:00.000","Martin Luther King Community Center","27",,"0",,"SMC Health System","725 Monte Diablo Ave.",,"San Mateo","94401","CA","US","POINT (-122.3238 37.57365)","725 Monte Diablo Ave","San Mateo","CA","94401"
"2017-10-29T08:00:00.000","2017-10-29T14:00:00.000","All Souls Church","30",,"0",,"SF Host Lions Club","315 Walnut Ave.",,"South San Francisco","94080","CA","US","POINT (-122.41409 37.656707)","315 Walnut Ave South","San Francisco","CA","94080"
"2017-10-08T08:00:00.000","2017-10-08T14:00:00.000","Mater Dolorosa Church","29",,"0",,"SF Host Lions Club","307 Willow Ave.",,"South San Francisco","94080","CA","US","POINT (-122.432677 37.662337)","307 Willow Ave South","San Francisco","CA","94080"
"2017-10-15T08:00:00.000","2017-10-15T14:00:00.000","St. Augustine Church","34",,"0",,"SF Host Lions Club","3700 Callan Blvd",,"South San Francisco","94080","CA","US","POINT (-122.463844 37.645972)","3700 Callan Blvd South","San Francisco","CA","94080"
"2017-11-13T08:30:00.000","2017-11-13T11:30:00.000","South San Francisco Health Center","31",,"0",,,"306 Spruce St.",,"South San Francisco","94080","CA","US","POINT (-122.415813 37.657001)","306 Spruce St South","San Francisco","CA","94080"
"2017-12-04T08:30:00.000","2017-12-04T11:30:00.000","South San Francisco Health Center","31",,"0",,,"306 Spruce St.",,"South San Francisco","94080","CA","US","POINT (-122.415813 37.657001)","306 Spruce St South","San Francisco","CA","94080"
"2017-10-07T08:30:00.000","2017-10-07T11:30:00.000","Woodside Fire Protection","32",,"0",,,"3111 Woodside Rd. ",,"Woodside","94062","CA","US","POINT (-122.255968 37.42912)","3111 Woodside Rd","Woodside","CA","94062"
"2018-12-08T08:30:00.000","2018-12-08T12:00:00.000","Ravenswood Family Health Center","12","2 years and older","0","closed Nov. 22, 24",,"1885 Bay Road",,"East Palo Alto","94303","CA","US","POINT (-122.132497 37.472727)",,,,
"2018-10-30T14:00:00.000","2018-10-30T17:00:00.000","Ravenswood Family Health Center","12","2 years and older","0","closed Nov. 22, 24",,"1885 Bay Road",,"East Palo Alto","94303","CA","US","POINT (-122.132497 37.472727)",,,,
"2018-12-12T17:00:00.000","2018-12-12T19:30:00.000","RotaCare Coastside Clinic","16","18 years and older","0","closed Nov. 21",,"225 South Cabrillo Highway","Suite 100A","Half Moon Bay","94019","CA","US","POINT (-122.432657 37.464755)",,,,
"2018-10-17T17:00:00.000","2018-10-17T19:30:00.000","RotaCare Coastside Clinic","16","18 years and older","0","closed Nov. 21",,"225 South Cabrillo Highway","Suite 100A","Half Moon Bay","94019","CA","US","POINT (-122.432657 37.464755)",,,,
"2018-11-04T13:00:00.000","2018-11-04T15:00:00.000","Lifestream Worship Center","37",,"0",,"SF Host Lions Club","7208 Mission Street",,"Daly City","94014","CA","US","POINT (-122.465314 37.693127)",,,,
"2018-12-06T09:00:00.000","2018-12-06T12:00:00.000","Ravenswood Family Health Center","12","2 years and older","0","closed Nov. 22, 24",,"1885 Bay Road",,"East Palo Alto","94303","CA","US","POINT (-122.132497 37.472727)",,,,
"2018-11-06T14:00:00.000","2018-11-06T17:00:00.000","Ravenswood Family Health Center","12","2 years and older","0","closed Nov. 22, 24",,"1885 Bay Road",,"East Palo Alto","94303","CA","US","POINT (-122.132497 37.472727)",,,,
"2018-11-08T16:00:00.000","2018-11-08T18:30:00.000","Martin Luther King Community Center","27",,"0",,"SMC Health System","725 Monte Diablo Ave.",,"San Mateo","94401","CA","US","POINT (-122.3238 37.57365)",,,,
"2018-10-03T17:00:00.000","2018-10-03T19:30:00.000","RotaCare Coastside Clinic","16","18 years and older","0","closed Nov. 21",,"225 South Cabrillo Highway","Suite 100A","Half Moon Bay","94019","CA","US","POINT (-122.432657 37.464755)",,,,
"2018-10-06T08:30:00.000","2018-10-06T11:30:00.000","Woodside Fire Protection","32",,"0",,,"3111 Woodside Rd.",,"Woodside","94062","CA","US","POINT (-122.255968 37.42912)",,,,
"2018-10-10T09:00:00.000","2018-10-10T12:00:00.000","Lincoln Park Community Center","5",,"0",,"Phillippine Med Society of Northern CA","901 Brunswick Street",,"Daly City","94014","CA","US","POINT (-122.452401 37.707471)",,,,
"2018-10-31T17:00:00.000","2018-10-31T19:30:00.000","RotaCare Coastside Clinic","16","18 years and older","0","closed Nov. 21",,"225 South Cabrillo Highway","Suite 100A","Half Moon Bay","94019","CA","US","POINT (-122.432657 37.464755)",,,,
"2018-10-27T13:30:00.000","2018-10-31T16:30:00.000","Seventh Day Adventist Church","38",,"0",,"SF Host Lions Club","533 Hickey Boulevard",,"Pacifica","94404","CA","US","POINT (-122.481176 37.654256)",,,,
"2018-10-28T10:00:00.000","2018-10-28T15:00:00.000","Holy Child / St. Martin Episcopal Church","36",,"0",,"SF Host Lions Club","777 Southgate Avenue",,"Daly City","94015","CA","US","POINT (-122.489068 37.689763)",,,,
"2018-10-15T16:00:00.000","2018-10-15T19:00:00.000","Daly City Clinic","10",,"0",,,"380 90th Street","1st Floor","Daly City","94015","CA","US","POINT (-122.474096 37.691126)",,,,
"2018-12-06T10:00:00.000","2018-12-06T12:30:00.000","St. Anthony's Church","21",,"0",,"SMC Health System","3500 Middlefield Rd.","Padua Dining Room","Menlo Park","94025","CA","US","POINT (-122.201377 37.470345)",,,,
"2018-10-21T08:00:00.000","2018-10-21T14:00:00.000","St. Augustine Church","34",,"0",,"SF Host Lions Club","3700 Callan Blvd",,"South San Francisco","94080","CA","US","POINT (-122.463844 37.645972)",,,,
"2018-10-11T16:00:00.000","2018-10-11T18:30:00.000","Martin Luther King Community Center","27",,"0",,"SMC Health System","725 Monte Diablo Ave.",,"San Mateo","94401","CA","US","POINT (-122.3238 37.57365)",,,,
"2018-11-15T10:00:00.000","2018-11-15T12:30:00.000","St. Anthony's Church","21",,"0",,"SMC Health System","3500 Middlefield Rd.","Padua Dining Room","Menlo Park","94025","CA","US","POINT (-122.201377 37.470345)",,,,
"2018-10-06T10:00:00.000","2018-10-06T13:00:00.000","Half Moon Bay Library","19","2 years and older","0",,"Stanford Flu Crew","225 South Cabrillo Highway","#104B","Half Moon Bay","94019","CA","US","POINT (-122.433293 37.464968)",,,,
"2018-11-15T09:00:00.000","2018-11-15T12:00:00.000","Ravenswood Family Health Center","12","2 years and older","0","closed Nov. 22, 24",,"1885 Bay Road",,"East Palo Alto","94303","CA","US","POINT (-122.132497 37.472727)",,,,
"2018-11-20T14:00:00.000","2018-11-20T17:00:00.000","Ravenswood Family Health Center","12","2 years and older","0","closed Nov. 22, 24",,"1885 Bay Road",,"East Palo Alto","94303","CA","US","POINT (-122.132497 37.472727)",,,,
"2018-11-07T17:00:00.000","2018-11-07T19:30:00.000","RotaCare Coastside Clinic","16","18 years and older","0","closed Nov. 21",,"225 South Cabrillo Highway","Suite 100A","Half Moon Bay","94019","CA","US","POINT (-122.432657 37.464755)",,,,
"2018-11-03T10:00:00.000","2018-11-03T13:00:00.000","Fair Oaks Community Center","25",,"0",,"SMC Health System","2600 Middlefield Rd.",,"Redwood City","94063","CA","US","POINT (-122.212938 37.477693)",,,,
"2018-10-03T17:00:00.000","2018-10-03T19:30:00.000","RotaCare Coastside Clinic","16","18 years and older","0","closed Nov. 21",,"225 South Cabrillo Highway","Suite 100A","Half Moon Bay","94019","CA","US","POINT (-122.432657 37.464755)",,,,
"2018-10-20T09:00:00.000","2018-10-20T12:00:00.000","Senior Sunrise Room","2","2 years and older","0",,"Stanford Flu Crew/Brisbane Lions Club","2 Visitacion Avenue",,"Brisbane","94005","CA","US","POINT (-122.402683 37.684203)",,,,
"2018-12-10T16:00:00.000","2018-12-10T19:00:00.000","Daly City Clinic","10",,"0",,,"380 90th Street","1st Floor","Daly City","94015","CA","US","POINT (-122.474096 37.691126)",,,,
"2018-11-14T16:00:00.000","2018-11-14T19:00:00.000","Daly City Clinic","10",,"0",,,"380 90th Street","1st Floor","Daly City","94015","CA","US","POINT (-122.474096 37.691126)",,,,
"2018-10-18T10:00:00.000","2018-10-18T12:30:00.000","St. Anthony's Church","21",,"0",,"SMC Health System","3500 Middlefield Rd.","Padua Dining Room","Menlo Park","94025","CA","US","POINT (-122.201377 37.470345)",,,,
"2018-10-16T16:00:00.000","2018-10-16T19:00:00.000","Moonridge Housing","17",,"0",,"SMC Health System","2001 Miramontes Point Road","Community Room","Half Moon Bay","94019","CA","US","POINT (-122.417238 37.435337)",,,,
"2018-11-09T09:00:00.000","2018-11-09T13:00:00.000","Foster City Recreation Center","15",,"0",,"Senior Showcase (SMC Health System)","650 Shell Blvd",,"Foster City","94404","CA","US","POINT (-122.268583 37.557044)",,,,
"2018-11-03T10:00:00.000","2018-11-03T14:00:00.000","Belmont Library","1","2 years and older","0",,"Stanford Flu Crew","1110 Alameda de las Pulgas",,"Belmont","94002","CA","US","POINT (-122.292788 37.509205)",,,,
"2018-11-13T14:00:00.000","2018-11-13T17:00:00.000","Ravenswood Family Health Center","12","2 years and older","0","closed Nov. 22, 24",,"1885 Bay Road",,"East Palo Alto","94303","CA","US","POINT (-122.132497 37.472727)",,,,
"2018-11-27T14:00:00.000","2018-11-27T17:00:00.000","Ravenswood Family Health Center","12","2 years and older","0","closed Nov. 22, 24",,"1885 Bay Road",,"East Palo Alto","94303","CA","US","POINT (-122.132497 37.472727)",,,,
"2018-10-07T13:30:00.000","2018-10-07T16:30:00.000","Pescadero Elementary School","23",,"0",,"SMC Health System","620 North Street",,"Pescadero","94060","CA","US","POINT (-122.378004 37.256071)",,,,
"2018-10-13T10:00:00.000","2018-10-13T13:00:00.000","North County Fire District","11",,"0",,,"10 Wembley Drive",,"Daly City","94015","CA","US","POINT (-122.469584 37.662681)",,,,
"2018-10-27T08:30:00.000","2018-10-27T12:00:00.000","Ravenswood Family Health Center","12","2 years and older","0","closed Nov. 22, 24",,"1885 Bay Road",,"East Palo Alto","94303","CA","US","POINT (-122.132497 37.472727)",,,,
"2018-11-03T08:30:00.000","2018-11-03T12:00:00.000","Ravenswood Family Health Center","12","2 years and older","0","closed Nov. 22, 24",,"1885 Bay Road",,"East Palo Alto","94303","CA","US","POINT (-122.132497 37.472727)",,,,
"2018-10-16T14:00:00.000","2018-10-16T17:00:00.000","Ravenswood Family Health Center","12","2 years and older","0","closed Nov. 22, 24",,"1885 Bay Road",,"East Palo Alto","94303","CA","US","POINT (-122.132497 37.472727)",,,,
"2018-12-13T16:00:00.000","2018-12-13T18:30:00.000","Martin Luther King Community Center","27",,"0",,"SMC Health System","725 Monte Diablo Ave.",,"San Mateo","94401","CA","US","POINT (-122.3238 37.57365)",,,,
"2018-12-01T08:30:00.000","2018-12-01T12:00:00.000","Ravenswood Family Health Center","12","2 years and older","0","closed Nov. 22, 24",,"1885 Bay Road",,"East Palo Alto","94303","CA","US","POINT (-122.132497 37.472727)",,,,
"2018-10-14T08:00:00.000","2018-10-14T14:00:00.000","All Souls Church","30",,"0",,"SF Host Lions Club","315 Walnut Ave.",,"South San Francisco","94080","CA","US","POINT (-122.41409 37.656707)",,,,
"2018-10-10T17:00:00.000","2018-10-10T19:30:00.000","RotaCare Coastside Clinic","16","18 years and older","0","closed Nov. 21",,"225 South Cabrillo Highway","Suite 100A","Half Moon Bay","94019","CA","US","POINT (-122.432657 37.464755)",,,,
