"begin_date","end_date","facility_name","facility_id","street1","street2","city","state","postal_code","country","eligibility","cost","notes","url","location_1","location_1_address","location_1_city","location_1_state","location_1_zip"
"2015-11-05T09:00:00.000","2015-11-05T12:00:00.000","Ravenswood Family Health Center","13","1885 Bay Rd",,"East Palo Alto","CA","94303","US","2 and older","0",,"http://ravenswoodfhc.org/","POINT (-122.132435 37.472749)","1885 Bay Rd East","Palo Alto","CA","94303"
"2015-11-05T16:00:00.000","2015-11-18T19:00:00.000","Coastside Hope","15","99 Avenue Alhambra",,"El Granada","CA","94404","US",,"0","SMC Health System","http://coastsidehope.org/contact/","POINT (-122.48129073599972 37.50591581200047)","99 Avenue","Alhambra El Granada","CA","94404"
"2015-11-05T16:00:00.000","2015-11-05T19:00:00.000","Puente Office","35","8865 La Honda Rd",,"La Honda","CA","94062","US",,"0","SMC Health Services",,"POINT (-122.274303 37.318959)","8865 La Honda Rd La","Honda","CA","94062"
"2015-11-07T08:30:00.000","2015-11-07T12:00:00.000","Ravenswood Family Health Center","13","1885 Bay Rd",,"East Palo Alto","CA","94303","US","2 and older","0",,"http://ravenswoodfhc.org/","POINT (-122.132435 37.472749)","1885 Bay Rd East","Palo Alto","CA","94303"
"2015-11-07T08:30:00.000","2015-11-07T10:30:00.000","Coastside Senior Housing","17","925 Main St",,"Half Moon Bay","CA","94019","US",,"0","SMC Health Services","http://www.seniorcoastsiders.org/","POINT (-122.43002264899968 37.45661715200049)","925 Main St","Half Moon Bay","CA","94019"
"2015-11-07T10:00:00.000","2015-11-07T14:00:00.000","Belmont Library","1","1110  Alameda de las Pulgas",,"Belmont","CA","94002","US","2 and older","0","Stanford Flu Crew","http://www.smcl.org/en/content/belmont","POINT (-122.29272125899968 37.509088646000464)","1110 Alameda","de las Pulgas Belmont","CA","94002"
"2015-11-08T08:00:00.000","2015-11-08T15:00:00.000","All Souls Church","38","315 Walnut Ave",,"South San Francisco","CA","94080","US",,"0","SF Host Lions Club","http://allsoulschurchssf.org/","POINT (-122.414067 37.656773)","315 Walnut Ave South","San Francisco","CA","94080"
"2015-11-09T08:00:00.000","2015-11-09T11:30:00.000","South San Francisco Health Center","31","306 Spruce St",,"South San Francisco","CA","94080","US",,"0",,"http://www.sanmateomedicalcenter.org/content/SouthSanFranciscoClinic.htm","POINT (-122.4157780429997 37.65694944800049)","306 Spruce St South","San Francisco","CA","94080"
"2015-11-10T14:00:00.000","2015-11-10T17:00:00.000","Ravenswood Family Health Center","13","1885 Bay Rd",,"East Palo Alto","CA","94303","US","2 and older","0",,"http://ravenswoodfhc.org/","POINT (-122.132435 37.472749)","1885 Bay Rd East","Palo Alto","CA","94303"
"2015-11-11T17:00:00.000","2015-11-11T19:30:00.000","RotaCare Coastside Clinic","20","225  South Cabrillo Highway","Suite 100A","Half Moon Bay","CA","94019","US","10 and older","0",,"http://www.sanmateomedicalcenter.org/content/CoastsideClinic.htm","POINT (-122.43374557299973 37.46546440800046)","225 South Cabrillo Highway","Half Moon Bay","CA","94019"
"2015-11-12T09:00:00.000","2015-11-12T12:00:00.000","Ravenswood Family Health Center","13","1885 Bay Rd",,"East Palo Alto","CA","94303","US","2 and older","0",,"http://ravenswoodfhc.org/","POINT (-122.132435 37.472749)","1885 Bay Rd East","Palo Alto","CA","94303"
"2015-11-12T16:00:00.000","2015-11-12T18:30:00.000","Martin Luther King Community Center","28","725 Monte Diablo Ave",,"San Mateo","CA","94401","US",,"0","SMC Health System","http://www.cityofsanmateo.org/index.aspx?NID=2199","POINT (-122.32483746099967 37.57297325100046)","725 Monte Diablo Ave","San Mateo","CA","94401"
"2015-11-14T08:30:00.000","2015-11-14T12:00:00.000","Ravenswood Family Health Center","13","1885 Bay Rd",,"East Palo Alto","CA","94303","US","2 and older","0",,"http://ravenswoodfhc.org/","POINT (-122.132435 37.472749)","1885 Bay Rd East","Palo Alto","CA","94303"
"2015-11-14T10:00:00.000","2015-11-14T16:00:00.000","East Palo Alto Library","34","2415  University Ave","Community Room","East Palo Alto","CA","94018","US","2 and older","0","Stanford Flu Crew","http://www.smcl.org/en/content/east-palo-alto","POINT (-122.139553 37.472028)","2415 University Ave East","Palo Alto","CA","94018"
"2015-11-14T10:00:00.000","2015-11-14T14:00:00.000","Fair Oaks Community Center","26","2600 Middlefield Rd",,"Redwood City","CA","94063","US",,"0","SMC Health System","http://www.redwoodcity.org/departments/parks-recreation-and-community-services/facilities/community-centers","POINT (-122.2128761949997 37.477626742000496)","2600 Middlefield Rd","Redwood City","CA","94063"
"2015-11-15T09:00:00.000","2015-11-15T14:00:00.000","Our Lady of Perpetual Help Parish","12","61 Wellington Ave",,"Daly City","CA","94303","US",,"0","SF Premier Lions Club","http://www.olphparishdc.org/","POINT (-122.46091687599971 37.70558190200046)","61 Wellington Ave","Daly City","CA","94303"
"2015-11-15T12:00:00.000","2015-11-15T15:00:00.000","First Filipino American United Church ","27","461 Linden Ave",,"San Bruno","CA","94066","US",,"0","SF Host Lions Club","https://www.facebook.com/pages/First-Filipino-American-United-Church-of-Christ/113987928632534","POINT (-122.41298606399971 37.62193275600049)","461 Linden Ave","San Bruno","CA","94066"
"2015-11-16T17:30:00.000","2015-11-16T20:00:00.000","Daly City Clinic","10","380 90th St","1st Floor","Daly City","CA","94015","US",,"0",,"http://www.sanmateomedicalcenter.org/content/DalyCityClinic.htm","POINT (-122.4741998829997 37.69110769000048)","380 90th St","Daly City","CA","94015"
"2015-11-17T14:00:00.000","2015-11-17T17:00:00.000","Ravenswood Family Health Center","13","1885 Bay Rd",,"East Palo Alto","CA","94303","US","2 and older","0",,"http://ravenswoodfhc.org/","POINT (-122.132435 37.472749)","1885 Bay Rd East","Palo Alto","CA","94303"
"2015-11-18T17:00:00.000","2015-11-18T19:30:00.000","RotaCare Coastside Clinic","20","225  South Cabrillo Highway","Suite 100A","Half Moon Bay","CA","94019","US","10 and older","0",,"http://www.sanmateomedicalcenter.org/content/CoastsideClinic.htm","POINT (-122.43374557299973 37.46546440800046)","225 South Cabrillo Highway","Half Moon Bay","CA","94019"
"2015-11-19T09:00:00.000","2015-11-19T12:00:00.000","Ravenswood Family Health Center","13","1885 Bay Rd",,"East Palo Alto","CA","94303","US","2 and older","0",,"http://ravenswoodfhc.org/","POINT (-122.132435 37.472749)","1885 Bay Rd East","Palo Alto","CA","94303"
"2015-11-19T10:00:00.000","2015-11-19T12:30:00.000","St. Anthony's Church Padua Dining Room","23","3500 Middlefield Rd",,"Menlo Park","CA","94025","US",,"0","SMC Health System","http://paduadiningroom.com/?page_id=36","POINT (-122.2007023379997 37.470233703000474)","3500 Middlefield Rd Menlo Park","CA",,"94025"
"2015-11-21T08:30:00.000","2015-11-21T12:00:00.000","Ravenswood Family Health Center","13","1885 Bay Rd",,"East Palo Alto","CA","94303","US","2 and older","0",,"http://ravenswoodfhc.org/","POINT (-122.132435 37.472749)","1885 Bay Rd East","Palo Alto","CA","94303"
"2015-11-24T14:00:00.000","2015-11-24T17:00:00.000","Ravenswood Family Health Center","13","1885 Bay Rd",,"East Palo Alto","CA","94303","US","2 and older","0",,"http://ravenswoodfhc.org/","POINT (-122.132435 37.472749)","1885 Bay Rd East","Palo Alto","CA","94303"
"2015-12-01T14:00:00.000","2015-12-01T17:00:00.000","Ravenswood Family Health Center","13","1885 Bay Rd",,"East Palo Alto","CA","94303","US","2 and older","0",,"http://ravenswoodfhc.org/","POINT (-122.132435 37.472749)","1885 Bay Rd East","Palo Alto","CA","94303"
"2015-12-02T17:00:00.000","2015-12-02T19:30:00.000","RotaCare Coastside Clinic","20","225  South Cabrillo Highway","Suite 100A","Half Moon Bay","CA","94019","US","10 and older","0",,"http://www.sanmateomedicalcenter.org/content/CoastsideClinic.htm","POINT (-122.43374557299973 37.46546440800046)","225 South Cabrillo Highway","Half Moon Bay","CA","94019"
"2015-12-03T09:00:00.000","2015-12-03T12:00:00.000","Ravenswood Family Health Center","13","1885 Bay Rd",,"East Palo Alto","CA","94303","US","2 and older","0",,"http://ravenswoodfhc.org/","POINT (-122.132435 37.472749)","1885 Bay Rd East","Palo Alto","CA","94303"
"2015-12-03T10:00:00.000","2015-12-03T12:30:00.000","St. Anthony's Church Padua Dining Room","23","3500 Middlefield Rd",,"Menlo Park","CA","94025","US",,"0","SMC Health System","http://paduadiningroom.com/?page_id=36","POINT (-122.2007023379997 37.470233703000474)","3500 Middlefield Rd Menlo Park","CA",,"94025"
"2015-12-05T08:30:00.000","2015-12-05T12:00:00.000","Ravenswood Family Health Center","13","1885 Bay Rd",,"East Palo Alto","CA","94303","US","2 and older","0",,"http://ravenswoodfhc.org/","POINT (-122.132435 37.472749)","1885 Bay Rd East","Palo Alto","CA","94303"
"2015-12-07T08:00:00.000","2015-12-07T11:30:00.000","South San Francisco Health Center","31","306 Spruce St",,"South San Francisco","CA","94080","US",,"0",,"http://www.sanmateomedicalcenter.org/content/SouthSanFranciscoClinic.htm","POINT (-122.4157780429997 37.65694944800049)","306 Spruce St South","San Francisco","CA","94080"
"2015-12-08T14:00:00.000","2015-12-08T17:00:00.000","Ravenswood Family Health Center","13","1885 Bay Rd",,"East Palo Alto","CA","94303","US","2 and older","0",,"http://ravenswoodfhc.org/","POINT (-122.132435 37.472749)","1885 Bay Rd East","Palo Alto","CA","94303"
"2015-12-09T17:00:00.000","2015-12-09T19:30:00.000","RotaCare Coastside Clinic","20","225  South Cabrillo Highway","Suite 100A","Half Moon Bay","CA","94019","US","10 and older","0",,"http://www.sanmateomedicalcenter.org/content/CoastsideClinic.htm","POINT (-122.43374557299973 37.46546440800046)","225 South Cabrillo Highway","Half Moon Bay","CA","94019"
"2015-12-10T09:00:00.000","2015-12-10T12:00:00.000","Ravenswood Family Health Center","13","1885 Bay Rd",,"East Palo Alto","CA","94303","US","2 and older","0",,"http://ravenswoodfhc.org/","POINT (-122.132435 37.472749)","1885 Bay Rd East","Palo Alto","CA","94303"
"2015-12-10T16:00:00.000","2015-12-10T18:30:00.000","Martin Luther King Community Center","28","725 Monte Diablo Ave",,"San Mateo","CA","94401","US",,"0","SMC Health System","http://www.cityofsanmateo.org/index.aspx?NID=2199","POINT (-122.32483746099967 37.57297325100046)","725 Monte Diablo Ave","San Mateo","CA","94401"
"2015-12-12T08:30:00.000","2015-12-12T12:00:00.000","Ravenswood Family Health Center","13","1885 Bay Rd",,"East Palo Alto","CA","94303","US","2 and older","0",,"http://ravenswoodfhc.org/","POINT (-122.132435 37.472749)","1885 Bay Rd East","Palo Alto","CA","94303"
"2015-12-14T17:30:00.000","2015-12-14T20:00:00.000","Daly City Clinic","10","380 90th St","1st Floor","Daly City","CA","94015","US",,"0",,"http://www.sanmateomedicalcenter.org/content/DalyCityClinic.htm","POINT (-122.4741998829997 37.69110769000048)","380 90th St","Daly City","CA","94015"
"2015-12-16T17:00:00.000","2015-12-16T19:30:00.000","RotaCare Coastside Clinic","20","225  South Cabrillo Highway","Suite 100A","Half Moon Bay","CA","94019","US","10 and older","0",,"http://www.sanmateomedicalcenter.org/content/CoastsideClinic.htm","POINT (-122.43374557299973 37.46546440800046)","225 South Cabrillo Highway","Half Moon Bay","CA","94019"
"2016-01-06T17:00:00.000","2016-01-06T19:30:00.000","RotaCare Coastside Clinic","20","225  South Cabrillo Highway","Suite 100A","Half Moon Bay","CA","94019","US","10 and older","0",,"http://www.sanmateomedicalcenter.org/content/CoastsideClinic.htm","POINT (-122.43374557299973 37.46546440800046)","225 South Cabrillo Highway","Half Moon Bay","CA","94019"
"2016-01-13T17:00:00.000","2016-01-13T19:30:00.000","RotaCare Coastside Clinic","20","225  South Cabrillo Highway","Suite 100A","Half Moon Bay","CA","94019","US","10 and older","0",,"http://www.sanmateomedicalcenter.org/content/CoastsideClinic.htm","POINT (-122.43374557299973 37.46546440800046)","225 South Cabrillo Highway","Half Moon Bay","CA","94019"
"2016-01-20T17:00:00.000","2016-01-20T19:30:00.000","RotaCare Coastside Clinic","20","225  South Cabrillo Highway","Suite 100A","Half Moon Bay","CA","94019","US","10 and older","0",,"http://www.sanmateomedicalcenter.org/content/CoastsideClinic.htm","POINT (-122.43374557299973 37.46546440800046)","225 South Cabrillo Highway","Half Moon Bay","CA","94019"
"2016-01-27T17:00:00.000","2016-01-27T19:30:00.000","RotaCare Coastside Clinic","20","225  South Cabrillo Highway","Suite 100A","Half Moon Bay","CA","94019","US","10 and older","0",,"http://www.sanmateomedicalcenter.org/content/CoastsideClinic.htm","POINT (-122.43374557299973 37.46546440800046)","225 South Cabrillo Highway","Half Moon Bay","CA","94019"
