"year","birth_defect_name","sex","residence","birth_defect_count","live_births","prevalence"
"1993","Cleft lip with cleft palate","All","All","125","282326","4.43"
"1993","Cleft palate alone (without cleft lip)","All","All","171","282326","6.06"
"1993","Clubfoot","All","All","333","282326","11.79"
"1993","Coarctation of aorta","All","All","118","282326","4.18"
"1993","Common truncus (truncus arteriosus or TA)","All","All","27","282326","0.96"
"1993","Congenital cataract","All","All","49","282326","1.74"
"1993","Craniosynostosis","All","All","142","282326","5.03"
"1993","Dextro-Transposition of great arteries (d-TGA)","All","All","24","282326","0.85"
"1993","Diaphragmatic hernia","All","All","63","282326","2.23"
"1993","Double outlet right ventricle (DORV)","All","All","61","282326","2.16"
"1993","Ebstein anomaly","All","All","17","282326","0.60"
"1993","Encephalocele","All","All","19","282326","0.67"
"1993","Esophageal atresia/tracheoesophageal fistula","All","All","68","282326","2.41"
"1993","Gastroschisis","All","All","38","282326","1.35"
"1993","Holoprosencephaly","All","All","8","282326","0.28"
"1993","Hypoplastic left heart syndrome","All","All","47","282326","1.66"
"1993","Interrupted aortic arch (IAA)","All","All","18","282326","0.64"
"1993","Limb deficiencies (reduction defects)","All","All","120","282326","4.25"
"1993","Omphalocele","All","All","40","282326","1.42"
"1993","Pulmonary valve atresia","All","All","38","282326","1.35"
"1993","Pulmonary valve atresia and stenosis","All","All","298","282326","10.56"
"1993","Rectal and large intestinal atresia/stenosis","All","All","119","282326","4.21"
"1993","Renal agenesis/hypoplasia","All","All","76","282326","2.69"
"1993","Single ventricle","All","All","37","282326","1.31"
"1993","Small intestinal atresia/stenosis","All","All","99","282326","3.51"
"1993","Spina bifida without anencephaly","All","All","84","282326","2.98"
"1993","Tetralogy of Fallot (TOF)","All","All","130","282326","4.60"
"1993","Total anomalous pulmonary venous connection (TAPVC)","All","All","22","282326","0.78"
"1993","Transposition of the great arteries (TGA)","All","All","31","282326","1.10"
"1993","Tricuspid valve atresia and stenosis","All","All","33","282326","1.17"
"1993","Trisomy 13","All","All","28","282326","0.99"
"1993","Trisomy 18","All","All","31","282326","1.10"
"1993","Trisomy 21 (Down Syndrome)","All","All","335","282326","11.87"
"1993","Ventricular septal defect","All","All","1026","282326","36.34"
"1994","Anencephaly","All","All","14","277871","0.50"
"1994","Anophthalmia/microphthalmia","All","All","38","277871","1.37"
"1994","Anotia/microtia","All","All","21","277871","0.76"
"1994","Aortic valve stenosis","All","All","44","277871","1.58"
"1994","Atrial septal defect","All","All","618","277871","22.24"
"1994","Atrioventricular septal defect (endocardial cushion defect)","All","All","110","277871","3.96"
"1994","Biliary atresia","All","All","19","277871","0.68"
"1994","Bladder exstrophy","All","All","7","277871","0.25"
"1994","Choanal atresia","All","All","53","277871","1.91"
"1994","Cleft lip alone (without cleft palate)","All","All","51","277871","1.84"
"1994","Cleft lip with cleft palate","All","All","145","277871","5.22"
"1994","Cleft palate alone (without cleft lip)","All","All","150","277871","5.40"
"1994","Clubfoot","All","All","343","277871","12.34"
"1994","Coarctation of aorta","All","All","80","277871","2.88"
"1994","Common truncus (truncus arteriosus or TA)","All","All","20","277871","0.72"
"1994","Congenital cataract","All","All","50","277871","1.80"
"1994","Craniosynostosis","All","All","132","277871","4.75"
"1994","Deletion 22 q11.2","All","All","1","277871","0.04"
"1994","Dextro-Transposition of great arteries (d-TGA)","All","All","16","277871","0.58"
"1994","Diaphragmatic hernia","All","All","65","277871","2.34"
"1994","Double outlet right ventricle (DORV)","All","All","62","277871","2.23"
"1994","Ebstein anomaly","All","All","11","277871","0.40"
"1994","Encephalocele","All","All","21","277871","0.76"
"1994","Esophageal atresia/tracheoesophageal fistula","All","All","70","277871","2.52"
"1994","Gastroschisis","All","All","42","277871","1.51"
"1994","Holoprosencephaly","All","All","13","277871","0.47"
"1994","Hypoplastic left heart syndrome","All","All","51","277871","1.84"
"1994","Interrupted aortic arch (IAA)","All","All","15","277871","0.54"
"1994","Limb deficiencies (reduction defects)","All","All","112","277871","4.03"
"1994","Omphalocele","All","All","45","277871","1.62"
"1994","Pulmonary valve atresia","All","All","49","277871","1.76"
"1994","Pulmonary valve atresia and stenosis","All","All","283","277871","10.18"
"1994","Rectal and large intestinal atresia/stenosis","All","All","124","277871","4.46"
"1994","Renal agenesis/hypoplasia","All","All","85","277871","3.06"
"1994","Single ventricle","All","All","27","277871","0.97"
"1994","Small intestinal atresia/stenosis","All","All","96","277871","3.45"
"1994","Spina bifida without anencephaly","All","All","89","277871","3.20"
"1994","Tetralogy of Fallot (TOF)","All","All","148","277871","5.33"
"1994","Total anomalous pulmonary venous connection (TAPVC)","All","All","19","277871","0.68"
"1994","Transposition of the great arteries (TGA)","All","All","18","277871","0.65"
"1994","Tricuspid valve atresia and stenosis","All","All","31","277871","1.12"
"1994","Trisomy 13","All","All","20","277871","0.72"
"1994","Trisomy 18","All","All","32","277871","1.15"
"1994","Trisomy 21 (Down Syndrome)","All","All","265","277871","9.54"
"1994","Ventricular septal defect","All","All","993","277871","35.74"
"1995","Anencephaly","All","All","18","271013","0.66"
"1995","Anophthalmia/microphthalmia","All","All","43","271013","1.59"
"1995","Anotia/microtia","All","All","28","271013","1.03"
"1995","Aortic valve stenosis","All","All","48","271013","1.77"
"1995","Atrial septal defect","All","All","665","271013","24.54"
"1995","Atrioventricular septal defect (endocardial cushion defect)","All","All","82","271013","3.03"
"1995","Biliary atresia","All","All","20","271013","0.74"
"1995","Bladder exstrophy","All","All","5","271013","0.18"
"1995","Choanal atresia","All","All","30","271013","1.11"
"1995","Cleft lip alone (without cleft palate)","All","All","68","271013","2.51"
"1995","Cleft lip with cleft palate","All","All","133","271013","4.91"
"1995","Cleft palate alone (without cleft lip)","All","All","150","271013","5.53"
"1995","Clubfoot","All","All","342","271013","12.62"
"1995","Coarctation of aorta","All","All","116","271013","4.28"
"1995","Common truncus (truncus arteriosus or TA)","All","All","18","271013","0.66"
"1995","Congenital cataract","All","All","48","271013","1.77"
"1995","Craniosynostosis","All","All","119","271013","4.39"
"1995","Dextro-Transposition of great arteries (d-TGA)","All","All","20","271013","0.74"
"1995","Diaphragmatic hernia","All","All","43","271013","1.59"
"1995","Double outlet right ventricle (DORV)","All","All","83","271013","3.06"
"1995","Ebstein anomaly","All","All","13","271013","0.48"
"1995","Encephalocele","All","All","25","271013","0.92"
"1995","Esophageal atresia/tracheoesophageal fistula","All","All","69","271013","2.55"
"1995","Gastroschisis","All","All","37","271013","1.37"
"1995","Holoprosencephaly","All","All","11","271013","0.41"
"1995","Hypoplastic left heart syndrome","All","All","62","271013","2.29"
"1995","Interrupted aortic arch (IAA)","All","All","17","271013","0.63"
"1995","Limb deficiencies (reduction defects)","All","All","103","271013","3.80"
"1995","Omphalocele","All","All","42","271013","1.55"
"1995","Pulmonary valve atresia","All","All","44","271013","1.62"
"1995","Pulmonary valve atresia and stenosis","All","All","316","271013","11.66"
"1995","Rectal and large intestinal atresia/stenosis","All","All","120","271013","4.43"
"1995","Renal agenesis/hypoplasia","All","All","94","271013","3.47"
"1995","Single ventricle","All","All","30","271013","1.11"
"1995","Small intestinal atresia/stenosis","All","All","84","271013","3.10"
"1995","Spina bifida without anencephaly","All","All","87","271013","3.21"
"1995","Tetralogy of Fallot (TOF)","All","All","137","271013","5.06"
"1995","Total anomalous pulmonary venous connection (TAPVC)","All","All","19","271013","0.70"
"1995","Transposition of the great arteries (TGA)","All","All","24","271013","0.89"
"1995","Tricuspid valve atresia and stenosis","All","All","42","271013","1.55"
"1995","Trisomy 13","All","All","23","271013","0.85"
"1995","Trisomy 18","All","All","35","271013","1.29"
"1995","Trisomy 21 (Down Syndrome)","All","All","277","271013","10.22"
"1995","Ventricular septal defect","All","All","964","271013","35.57"
"1996","Anencephaly","All","All","16","263594","0.61"
"1996","Anophthalmia/microphthalmia","All","All","36","263594","1.37"
"1996","Anotia/microtia","All","All","21","263594","0.80"
"1996","Aortic valve stenosis","All","All","38","263594","1.44"
"1996","Atrial septal defect","All","All","696","263594","26.40"
"1996","Atrioventricular septal defect (endocardial cushion defect)","All","All","74","263594","2.81"
"1996","Biliary atresia","All","All","25","263594","0.95"
"1996","Bladder exstrophy","All","All","9","263594","0.34"
"1996","Choanal atresia","All","All","58","263594","2.20"
"1996","Cleft lip alone (without cleft palate)","All","All","63","263594","2.39"
"1996","Cleft lip with cleft palate","All","All","128","263594","4.86"
"1996","Cleft palate alone (without cleft lip)","All","All","144","263594","5.46"
"1996","Clubfoot","All","All","348","263594","13.20"
"1996","Coarctation of aorta","All","All","110","263594","4.17"
"1996","Common truncus (truncus arteriosus or TA)","All","All","16","263594","0.61"
"1996","Congenital cataract","All","All","42","263594","1.59"
"1996","Craniosynostosis","All","All","105","263594","3.98"
"1996","Dextro-Transposition of great arteries (d-TGA)","All","All","23","263594","0.87"
"1996","Diaphragmatic hernia","All","All","56","263594","2.12"
"1996","Double outlet right ventricle (DORV)","All","All","65","263594","2.47"
"1996","Ebstein anomaly","All","All","9","263594","0.34"
"1996","Encephalocele","All","All","26","263594","0.99"
"1996","Esophageal atresia/tracheoesophageal fistula","All","All","62","263594","2.35"
"1996","Gastroschisis","All","All","42","263594","1.59"
"1996","Holoprosencephaly","All","All","9","263594","0.34"
"1996","Hypoplastic left heart syndrome","All","All","56","263594","2.12"
"1996","Interrupted aortic arch (IAA)","All","All","19","263594","0.72"
"1996","Limb deficiencies (reduction defects)","All","All","84","263594","3.19"
"1996","Omphalocele","All","All","38","263594","1.44"
"1996","Pulmonary valve atresia","All","All","30","263594","1.14"
"1996","Pulmonary valve atresia and stenosis","All","All","272","263594","10.32"
"1996","Rectal and large intestinal atresia/stenosis","All","All","87","263594","3.30"
"1996","Renal agenesis/hypoplasia","All","All","82","263594","3.11"
"1996","Single ventricle","All","All","23","263594","0.87"
"1996","Small intestinal atresia/stenosis","All","All","82","263594","3.11"
"1996","Spina bifida without anencephaly","All","All","80","263594","3.03"
"1996","Tetralogy of Fallot (TOF)","All","All","107","263594","4.06"
"1996","Total anomalous pulmonary venous connection (TAPVC)","All","All","34","263594","1.29"
"1996","Transposition of the great arteries (TGA)","All","All","30","263594","1.14"
"1996","Tricuspid valve atresia and stenosis","All","All","28","263594","1.06"
"1996","Trisomy 13","All","All","15","263594","0.57"
"1996","Trisomy 18","All","All","32","263594","1.21"
"1996","Trisomy 21 (Down Syndrome)","All","All","271","263594","10.28"
"1996","Ventricular septal defect","All","All","994","263594","37.71"
"1997","Anencephaly","All","All","11","256976","0.43"
"1997","Anophthalmia/microphthalmia","All","All","29","256976","1.13"
"1997","Anotia/microtia","All","All","28","256976","1.09"
"1997","Aortic valve stenosis","All","All","33","256976","1.28"
"1997","Atrial septal defect","All","All","777","256976","30.24"
"1997","Atrioventricular septal defect (endocardial cushion defect)","All","All","90","256976","3.50"
"1997","Biliary atresia","All","All","21","256976","0.82"
"1997","Bladder exstrophy","All","All","2","256976","0.08"
"1997","Choanal atresia","All","All","49","256976","1.91"
"1997","Cleft lip alone (without cleft palate)","All","All","57","256976","2.22"
"1997","Cleft lip with cleft palate","All","All","124","256976","4.83"
"1997","Cleft palate alone (without cleft lip)","All","All","145","256976","5.64"
"1997","Clubfoot","All","All","325","256976","12.65"
"1997","Coarctation of aorta","All","All","96","256976","3.74"
"1997","Common truncus (truncus arteriosus or TA)","All","All","20","256976","0.78"
"1997","Congenital cataract","All","All","37","256976","1.44"
"1997","Craniosynostosis","All","All","87","256976","3.39"
"1997","Dextro-Transposition of great arteries (d-TGA)","All","All","18","256976","0.70"
"1997","Diaphragmatic hernia","All","All","33","256976","1.28"
"1997","Double outlet right ventricle (DORV)","All","All","57","256976","2.22"
"1997","Ebstein anomaly","All","All","16","256976","0.62"
"1997","Encephalocele","All","All","20","256976","0.78"
"1997","Esophageal atresia/tracheoesophageal fistula","All","All","57","256976","2.22"
"1997","Gastroschisis","All","All","35","256976","1.36"
"1997","Holoprosencephaly","All","All","9","256976","0.35"
"1997","Hypoplastic left heart syndrome","All","All","51","256976","1.98"
"1997","Interrupted aortic arch (IAA)","All","All","11","256976","0.43"
"1997","Limb deficiencies (reduction defects)","All","All","96","256976","3.74"
"1997","Omphalocele","All","All","36","256976","1.40"
"1997","Pulmonary valve atresia","All","All","20","256976","0.78"
"1997","Pulmonary valve atresia and stenosis","All","All","228","256976","8.87"
"1997","Rectal and large intestinal atresia/stenosis","All","All","99","256976","3.85"
"1997","Renal agenesis/hypoplasia","All","All","83","256976","3.23"
"1997","Single ventricle","All","All","19","256976","0.74"
"1997","Small intestinal atresia/stenosis","All","All","88","256976","3.42"
"1997","Spina bifida without anencephaly","All","All","70","256976","2.72"
"1997","Tetralogy of Fallot (TOF)","All","All","100","256976","3.89"
"1997","Total anomalous pulmonary venous connection (TAPVC)","All","All","21","256976","0.82"
"1997","Transposition of the great arteries (TGA)","All","All","19","256976","0.74"
"1997","Tricuspid valve atresia and stenosis","All","All","33","256976","1.28"
"1997","Trisomy 13","All","All","28","256976","1.09"
"1997","Trisomy 18","All","All","38","256976","1.48"
"1997","Trisomy 21 (Down Syndrome)","All","All","269","256976","10.47"
"1997","Ventricular septal defect","All","All","930","256976","36.19"
"1998","Anencephaly","All","All","5","257749","0.19"
"1998","Anophthalmia/microphthalmia","All","All","23","257749","0.89"
"1998","Anotia/microtia","All","All","24","257749","0.93"
"1998","Aortic valve stenosis","All","All","36","257749","1.40"
"1998","Atrial septal defect","All","All","788","257749","30.57"
"1998","Atrioventricular septal defect (endocardial cushion defect)","All","All","101","257749","3.92"
"1998","Biliary atresia","All","All","32","257749","1.24"
"1998","Bladder exstrophy","All","All","8","257749","0.31"
"1998","Choanal atresia","All","All","50","257749","1.94"
"1998","Cleft lip alone (without cleft palate)","All","All","74","257749","2.87"
"1998","Cleft lip with cleft palate","All","All","116","257749","4.50"
"1998","Cleft palate alone (without cleft lip)","All","All","140","257749","5.43"
"1998","Clubfoot","All","All","284","257749","11.02"
"1998","Coarctation of aorta","All","All","91","257749","3.53"
"1998","Common truncus (truncus arteriosus or TA)","All","All","14","257749","0.54"
"1998","Congenital cataract","All","All","41","257749","1.59"
"1998","Craniosynostosis","All","All","77","257749","2.99"
"1998","Deletion 22 q11.2","All","All","2","257749","0.08"
"1998","Dextro-Transposition of great arteries (d-TGA)","All","All","19","257749","0.74"
"1998","Diaphragmatic hernia","All","All","52","257749","2.02"
"1998","Double outlet right ventricle (DORV)","All","All","62","257749","2.41"
"1998","Ebstein anomaly","All","All","18","257749","0.70"
"1998","Encephalocele","All","All","10","257749","0.39"
"1998","Esophageal atresia/tracheoesophageal fistula","All","All","72","257749","2.79"
"1998","Gastroschisis","All","All","19","257749","0.74"
"1998","Holoprosencephaly","All","All","16","257749","0.62"
"1998","Hypoplastic left heart syndrome","All","All","43","257749","1.67"
"1998","Interrupted aortic arch (IAA)","All","All","7","257749","0.27"
"1998","Limb deficiencies (reduction defects)","All","All","72","257749","2.79"
"1998","Omphalocele","All","All","25","257749","0.97"
"1998","Pulmonary valve atresia","All","All","23","257749","0.89"
"1998","Pulmonary valve atresia and stenosis","All","All","234","257749","9.08"
"1998","Rectal and large intestinal atresia/stenosis","All","All","115","257749","4.46"
"1998","Renal agenesis/hypoplasia","All","All","89","257749","3.45"
"1998","Single ventricle","All","All","20","257749","0.78"
"1998","Small intestinal atresia/stenosis","All","All","100","257749","3.88"
"1998","Spina bifida without anencephaly","All","All","66","257749","2.56"
"1998","Tetralogy of Fallot (TOF)","All","All","128","257749","4.97"
"1998","Total anomalous pulmonary venous connection (TAPVC)","All","All","27","257749","1.05"
"1998","Transposition of the great arteries (TGA)","All","All","22","257749","0.85"
"1998","Tricuspid valve atresia and stenosis","All","All","27","257749","1.05"
"1998","Trisomy 13","All","All","27","257749","1.05"
"1998","Trisomy 18","All","All","24","257749","0.93"
"1998","Trisomy 21 (Down Syndrome)","All","All","282","257749","10.94"
"1998","Ventricular septal defect","All","All","884","257749","34.30"
"1999","Anencephaly","All","All","11","255147","0.43"
"1999","Anophthalmia/microphthalmia","All","All","27","255147","1.06"
"1999","Anotia/microtia","All","All","21","255147","0.82"
"1999","Aortic valve stenosis","All","All","20","255147","0.78"
"1999","Atrial septal defect","All","All","853","255147","33.43"
"1999","Atrioventricular septal defect (endocardial cushion defect)","All","All","87","255147","3.41"
"1999","Biliary atresia","All","All","25","255147","0.98"
"1999","Bladder exstrophy","All","All","6","255147","0.24"
"1999","Choanal atresia","All","All","35","255147","1.37"
"1999","Cleft lip alone (without cleft palate)","All","All","56","255147","2.19"
"1999","Cleft lip with cleft palate","All","All","123","255147","4.82"
"1999","Cleft palate alone (without cleft lip)","All","All","135","255147","5.29"
"1999","Clubfoot","All","All","292","255147","11.44"
"1999","Coarctation of aorta","All","All","121","255147","4.74"
"1999","Common truncus (truncus arteriosus or TA)","All","All","20","255147","0.78"
"1999","Congenital cataract","All","All","31","255147","1.21"
"1999","Craniosynostosis","All","All","72","255147","2.82"
"1999","Deletion 22 q11.2","All","All","3","255147","0.12"
"1999","Dextro-Transposition of great arteries (d-TGA)","All","All","26","255147","1.02"
"1999","Diaphragmatic hernia","All","All","40","255147","1.57"
"1999","Double outlet right ventricle (DORV)","All","All","55","255147","2.16"
"1999","Ebstein anomaly","All","All","8","255147","0.31"
"1999","Encephalocele","All","All","15","255147","0.59"
"1999","Esophageal atresia/tracheoesophageal fistula","All","All","56","255147","2.19"
"1999","Gastroschisis","All","All","46","255147","1.80"
"1999","Holoprosencephaly","All","All","15","255147","0.59"
"1999","Hypoplastic left heart syndrome","All","All","46","255147","1.80"
"1999","Interrupted aortic arch (IAA)","All","All","16","255147","0.63"
"1999","Limb deficiencies (reduction defects)","All","All","79","255147","3.10"
"1999","Omphalocele","All","All","20","255147","0.78"
"1999","Pulmonary valve atresia","All","All","15","255147","0.59"
"1999","Pulmonary valve atresia and stenosis","All","All","167","255147","6.55"
"1999","Rectal and large intestinal atresia/stenosis","All","All","108","255147","4.23"
"1999","Renal agenesis/hypoplasia","All","All","84","255147","3.29"
"1999","Single ventricle","All","All","23","255147","0.90"
"1999","Small intestinal atresia/stenosis","All","All","79","255147","3.10"
"1999","Spina bifida without anencephaly","All","All","50","255147","1.96"
"1999","Tetralogy of Fallot (TOF)","All","All","112","255147","4.39"
"1999","Total anomalous pulmonary venous connection (TAPVC)","All","All","23","255147","0.90"
"1999","Transposition of the great arteries (TGA)","All","All","31","255147","1.21"
"1999","Tricuspid valve atresia and stenosis","All","All","27","255147","1.06"
"1999","Trisomy 13","All","All","14","255147","0.55"
"1999","Trisomy 18","All","All","32","255147","1.25"
"1999","Trisomy 21 (Down Syndrome)","All","All","288","255147","11.29"
"1999","Ventricular septal defect","All","All","832","255147","32.61"
"2000","Anencephaly","All","All","14","258455","0.54"
"2000","Anophthalmia/microphthalmia","All","All","24","258455","0.93"
"2000","Anotia/microtia","All","All","15","258455","0.58"
"2000","Aortic valve stenosis","All","All","43","258455","1.66"
"2000","Atrial septal defect","All","All","755","258455","29.21"
"2000","Atrioventricular septal defect (endocardial cushion defect)","All","All","82","258455","3.17"
"2000","Biliary atresia","All","All","26","258455","1.01"
"2000","Bladder exstrophy","All","All","6","258455","0.23"
"2000","Choanal atresia","All","All","33","258455","1.28"
"2000","Cleft lip alone (without cleft palate)","All","All","70","258455","2.71"
"2000","Cleft lip with cleft palate","All","All","120","258455","4.64"
"2000","Cleft palate alone (without cleft lip)","All","All","141","258455","5.46"
"2000","Clubfoot","All","All","287","258455","11.10"
"2000","Coarctation of aorta","All","All","117","258455","4.53"
"2000","Common truncus (truncus arteriosus or TA)","All","All","12","258455","0.46"
"2000","Congenital cataract","All","All","34","258455","1.32"
"2000","Craniosynostosis","All","All","65","258455","2.51"
"2000","Deletion 22 q11.2","All","All","4","258455","0.15"
"2000","Dextro-Transposition of great arteries (d-TGA)","All","All","27","258455","1.04"
"2000","Diaphragmatic hernia","All","All","44","258455","1.70"
"2000","Double outlet right ventricle (DORV)","All","All","52","258455","2.01"
"2000","Ebstein anomaly","All","All","16","258455","0.62"
"2000","Encephalocele","All","All","25","258455","0.97"
"2000","Esophageal atresia/tracheoesophageal fistula","All","All","63","258455","2.44"
"2000","Gastroschisis","All","All","23","258455","0.89"
"2000","Holoprosencephaly","All","All","16","258455","0.62"
"2000","Hypoplastic left heart syndrome","All","All","59","258455","2.28"
"2000","Interrupted aortic arch (IAA)","All","All","14","258455","0.54"
"2000","Limb deficiencies (reduction defects)","All","All","73","258455","2.82"
"2000","Omphalocele","All","All","31","258455","1.20"
"2000","Pulmonary valve atresia","All","All","14","258455","0.54"
"2000","Pulmonary valve atresia and stenosis","All","All","188","258455","7.27"
"2000","Rectal and large intestinal atresia/stenosis","All","All","89","258455","3.44"
"2000","Renal agenesis/hypoplasia","All","All","87","258455","3.37"
"2000","Single ventricle","All","All","10","258455","0.39"
"2000","Small intestinal atresia/stenosis","All","All","74","258455","2.86"
"2000","Spina bifida without anencephaly","All","All","52","258455","2.01"
"2000","Tetralogy of Fallot (TOF)","All","All","93","258455","3.60"
"2000","Total anomalous pulmonary venous connection (TAPVC)","All","All","13","258455","0.50"
"2000","Transposition of the great arteries (TGA)","All","All","30","258455","1.16"
"2000","Tricuspid valve atresia and stenosis","All","All","17","258455","0.66"
"2000","Trisomy 13","All","All","17","258455","0.66"
"2000","Trisomy 18","All","All","23","258455","0.89"
"2000","Trisomy 21 (Down Syndrome)","All","All","272","258455","10.52"
"2000","Ventricular septal defect","All","All","864","258455","33.43"
"2001","Anencephaly","All","All","12","253524","0.47"
"2001","Anophthalmia/microphthalmia","All","All","21","253524","0.83"
"2001","Anotia/microtia","All","All","15","253524","0.59"
"2001","Aortic valve stenosis","All","All","34","253524","1.34"
"2001","Atrial septal defect","All","All","715","253524","28.20"
"2001","Atrioventricular septal defect (endocardial cushion defect)","All","All","78","253524","3.08"
"2001","Biliary atresia","All","All","25","253524","0.99"
"2001","Bladder exstrophy","All","All","4","253524","0.16"
"2001","Choanal atresia","All","All","34","253524","1.34"
"2001","Cleft lip alone (without cleft palate)","All","All","58","253524","2.29"
"2001","Cleft lip with cleft palate","All","All","122","253524","4.81"
"2001","Cleft palate alone (without cleft lip)","All","All","166","253524","6.55"
"2001","Clubfoot","All","All","296","253524","11.68"
"2001","Coarctation of aorta","All","All","92","253524","3.63"
"2001","Common truncus (truncus arteriosus or TA)","All","All","13","253524","0.51"
"2001","Congenital cataract","All","All","34","253524","1.34"
"2001","Craniosynostosis","All","All","59","253524","2.33"
"2001","Deletion 22 q11.2","All","All","2","253524","0.08"
"2001","Dextro-Transposition of great arteries (d-TGA)","All","All","28","253524","1.10"
"2001","Diaphragmatic hernia","All","All","21","253524","0.83"
"2001","Double outlet right ventricle (DORV)","All","All","68","253524","2.68"
"2001","Ebstein anomaly","All","All","16","253524","0.63"
"2001","Encephalocele","All","All","20","253524","0.79"
"2001","Esophageal atresia/tracheoesophageal fistula","All","All","56","253524","2.21"
"2001","Gastroschisis","All","All","38","253524","1.50"
"2001","Holoprosencephaly","All","All","6","253524","0.24"
"2001","Hypoplastic left heart syndrome","All","All","49","253524","1.93"
"2001","Interrupted aortic arch (IAA)","All","All","12","253524","0.47"
"2001","Limb deficiencies (reduction defects)","All","All","68","253524","2.68"
"2001","Omphalocele","All","All","33","253524","1.30"
"2001","Pulmonary valve atresia","All","All","17","253524","0.67"
"2001","Pulmonary valve atresia and stenosis","All","All","184","253524","7.26"
"2001","Rectal and large intestinal atresia/stenosis","All","All","110","253524","4.34"
"2001","Renal agenesis/hypoplasia","All","All","77","253524","3.04"
"2001","Single ventricle","All","All","17","253524","0.67"
"2001","Small intestinal atresia/stenosis","All","All","87","253524","3.43"
"2001","Spina bifida without anencephaly","All","All","67","253524","2.64"
"2001","Tetralogy of Fallot (TOF)","All","All","122","253524","4.81"
"2001","Total anomalous pulmonary venous connection (TAPVC)","All","All","11","253524","0.43"
"2001","Transposition of the great arteries (TGA)","All","All","28","253524","1.10"
"2001","Tricuspid valve atresia and stenosis","All","All","13","253524","0.51"
"2001","Trisomy 13","All","All","17","253524","0.67"
"2001","Trisomy 18","All","All","25","253524","0.99"
"2001","Trisomy 21 (Down Syndrome)","All","All","286","253524","11.28"
"2001","Ventricular septal defect","All","All","815","253524","32.15"
"2002","Anencephaly","All","All","9","250806","0.36"
"2002","Anophthalmia/microphthalmia","All","All","20","250806","0.80"
"2002","Anotia/microtia","All","All","21","250806","0.84"
