"facility_id","facility_name","certification_number","street_address","city","state","zip_code","county","area_office","phone_number","website","bed_census_date","weeks_since_census","data_recency_category","bed_type_service_category","total_capacity","total_available","total_available_category","geocoded_column"
"59","Ideal Senior Living Center","0302302N","601 High Avenue","Endicott","NY","13760","Broome","Central New York Regional Office","607-786-7308",,"2022-07-27T00:00:00.000","0","0","NHBEDSAV","150","32","5","POINT (-76.067696 42.091839)"
"1233","Fieldston Lodge Care Center","7000385N","666 Kappock Street","Bronx","NY","10463","Bronx","Metropolitan Area Regional Office - New York City","718-549-1203",,"2022-07-27T00:00:00.000","0","0","VENTBEDSAV","10","5","2","POINT (-73.91877 40.880508)"
"787","Friedwald Center for Rehabilitation and Nursing, LLC","4350305N","475 New Hempstead Road","New City","NY","10956","Rockland","Metropolitan Area Regional Office - New Rochelle","845-354-7000",,"2022-07-27T00:00:00.000","0","0","ADHCPSLOTSAV","102","102","5","POINT (-74.031448 41.149361)"
"1103","Regency Extended Care Center","5907315N","65 Ashburton Avenue","Yonkers","NY","10701","Westchester","Metropolitan Area Regional Office - New Rochelle","914-963-4000",,"2022-07-27T00:00:00.000","0","0","NHBEDSAV","315","91","5","POINT (-73.894783 40.939518)"
"1756","Staten Island Care Center","7004314N","200 Lafayette Avenue","Staten Island","NY","10301","Richmond","Metropolitan Area Regional Office - New York City","718-448-9000",,"2022-07-27T00:00:00.000","0","0","NHBEDSAV","300","14","4","POINT (-74.094337 40.640015)"
"5538","The Highlands at Brighton","2750306N","5901 Lac De Ville Blvd","Rochester","NY","14618","Monroe","Western Regional Office - Rochester","585-442-7960",,"2022-07-27T00:00:00.000","0","0","VENTBEDSAV","20","2","1","POINT (-77.593231 43.112316)"
"1698","Park Terrace Care Center","7003374N","59-20 Van Doren Street","Rego Park","NY","11368","Queens","Metropolitan Area Regional Office - New York City","718-592-9200",,"2022-07-27T00:00:00.000","0","0","TBIBEDSAV","40","1","1","POINT (-73.849312 40.738827)"
"613","Sunset Nursing and Rehabilitation Center, Inc.","3221301N","232 Academy Street","Boonville","NY","13309","Oneida","Central New York Regional Office","315-942-4301",,"2022-07-27T00:00:00.000","0","0","NHBEDSAV","113","7","3","POINT (-75.332718 43.478821)"
"970","Roscoe Rehabilitation and Nursing Center","5262301N","420 Rockland Road","Roscoe","NY","12776","Sullivan","Metropolitan Area Regional Office - New Rochelle","607-498-4121",,"2022-07-27T00:00:00.000","0","0","ADHCPSLOTSAV","30","0","0","POINT (-74.907913 41.96225)"
"682","Elm Manor Nursing and Rehabilitation Center","3429305N","210 N Main Street","Canandaigua","NY","14424","Ontario","Western Regional Office - Rochester","585-394-3883",,"2022-07-27T00:00:00.000","0","0","NHBEDSAV","46","5","2","POINT (-77.286171 42.894321)"
"696","Sapphire Nursing at Meadow Hill","3502305N","172 Meadow Hill Road","Newburgh","NY","12550","Orange","Metropolitan Area Regional Office - New Rochelle","845-564-1700",,"2022-07-27T00:00:00.000","0","0","NHBEDSAV","190","7","3","POINT (-74.08931 41.525883)"
"21","Hudson Park Rehabilitation and Nursing Center","0101315N","325 Northern Boulevard","Albany","NY","12204","Albany","Capital District Regional Office","518-449-1100",,"2022-07-27T00:00:00.000","0","0","NHBEDSAV","200","30","5","POINT (-73.753693 42.670933)"
"881","Massapequa Center Rehabilitation & Nursing","5120302N","101 Louden Ave.","Amityville","NY","11701","Suffolk","Metropolitan Area Regional Office - Long Island","631-264-0222",,"2022-07-27T00:00:00.000","0","0","ADHCPSLOTSAV","55","55","5","POINT (-73.422721 40.684139)"
"442","St Johns Health Care Corporation","2701353N","150 Highland Avenue","Rochester","NY","14620","Monroe","Western Regional Office - Rochester","585-271-5413",,"2022-07-27T00:00:00.000","0","0","NHBEDSAV","455","171","5","POINT (-77.609718 43.130035)"
"7278","Bethel Nursing & Rehabilitation Center","5921301N","67 Springvale Road","Croton-On-Hudson","NY","10520","Westchester","Metropolitan Area Regional Office - New Rochelle","914-739-6700",,"2022-07-27T00:00:00.000","0","0","NHBEDSAV","200","101","5","POINT (-73.916168 41.233246)"
"465","The Hurlbut","2750308N","1177 East Henrietta Rd","Rochester","NY","14623","Monroe","Western Regional Office - Rochester","585-424-4770",,"2022-07-27T00:00:00.000","0","0","NHBEDSAV","160","66","5","POINT (-77.613304 43.097446)"
"1013","Elderwood at North Creek","5655303N","112 Ski Bowl Road","North Creek","NY","12853","Warren","Capital District Regional Office","518-251-2447",,"2022-07-27T00:00:00.000","0","0","NHBEDSAV","82","29","5","POINT (-73.989281 43.694401)"
"787","Friedwald Center for Rehabilitation and Nursing, LLC","4350305N","475 New Hempstead Road","New City","NY","10956","Rockland","Metropolitan Area Regional Office - New Rochelle","845-354-7000",,"2022-07-27T00:00:00.000","0","0","NHBEDSAV","180","4","2","POINT (-74.031448 41.149361)"
"1068","The Wartburg Home","5903309N","Bradley Avenue","Mount Vernon","NY","10552","Westchester","Metropolitan Area Regional Office - New Rochelle","914-699-0800",,"2022-07-27T00:00:00.000","0","0","NHBEDSAV","210","84","5","POINT (-73.813927 40.919727)"
"274","Comprehensive Rehabilitation and Nursing Center at Williamsville","1421308N","147 Reist Street","Williamsville","NY","14221","Erie","Western Regional Office - Buffalo","716-633-5400",,"2022-07-27T00:00:00.000","0","0","NHBEDSAV","142","27","5","POINT (-78.751503 42.965672)"
"7605","The Grove at Valhalla Rehabilitation and Nursing Center","5957304N","61 Grasslands Road","Valhalla","NY","10595","Westchester","Metropolitan Area Regional Office - New Rochelle","914-681-8400",,"2022-07-27T00:00:00.000","0","0","NHBEDSAV","160","5","2","POINT (-73.783287 41.070004)"
"582","Degraff Memorial Hospital-Skilled Nursing Facility","3103000N","445 Tremont Street","North Tonawanda","NY","14120","Niagara","Western Regional Office - Buffalo","716-694-4500",,"2022-07-27T00:00:00.000","0","0","NHBEDSAV","80","11","4","POINT (-78.862457 43.026154)"
"1245","Pelham Parkway Nursing Care and Rehabilitation Facility LLC","7000338N","2401 Laconia Ave","Bronx","NY","10469","Bronx","Metropolitan Area Regional Office - New York City","718-798-8600",,"2022-07-27T00:00:00.000","0","0","NHBEDSAV","200","59","5","POINT (-73.855995 40.861217)"
"1376","Schulman and Schachne Institute for Nursing And Rehabilitation","7001318N","555 Rockaway Parkway","Brooklyn","NY","11212","Kings","Metropolitan Area Regional Office - New York City","718-240-5775",,"2022-07-27T00:00:00.000","0","0","VENTBEDSAV","28","3","2","POINT (-73.913261 40.655045)"
"6171","Putnam Ridge","3950302N","46 Mt Ebo Road North","Brewster","NY","10509","Putnam","Metropolitan Area Regional Office - New Rochelle","845-278-3636",,"2022-07-27T00:00:00.000","0","0","DIALYSISDEN","8",".","1","POINT (-73.572128 41.439941)"
"3910","Eden Rehabilitation & Nursing Center","1461302N","2806 George Street","Eden","NY","14057","Erie","Western Regional Office - Buffalo","716-992-3987",,"2022-07-27T00:00:00.000","0","0","NHBEDSAV","40","3","2","POINT (-78.895767 42.658882)"
"1216","Providence Rest, Inc.","7000306N","3304 Waterbury Avenue","Bronx","NY","10465","Bronx","Metropolitan Area Regional Office - New York City","718-514-8457",,"2022-07-27T00:00:00.000","0","0","NHBEDSAV","200","14","4","POINT (-73.817528 40.83749)"
"4323","Syracuse Home Association","3327301N","7740 Meigs Road","Baldwinsville","NY","13027","Onondaga","Central New York Regional Office","315-638-2521",,"2022-07-27T00:00:00.000","0","0","NHBEDSAV","120","35","5","POINT (-76.344734 43.144634)"
"4799","Guthrie Cortland Medical Center","1101306N","134 Homer Avenue","Cortland","NY","13045","Cortland","Central New York Regional Office","607-756-3909",,"2022-07-27T00:00:00.000","0","0","ADHCPSLOTSAV","34","14","4","POINT (-76.186195 42.609051)"
"326","Alice Hyde Medical Center","1624000N","45 Sixth Street","Malone","NY","12953","Franklin","Capital District Regional Office","518-481-8000",,"2022-07-27T00:00:00.000","0","0","NHBEDSAV","135","15","4","POINT (-74.290803 44.857291)"
"7016","Glen Arden Inc","3523303N","214 Harriman Drive","Goshen","NY","10924","Orange","Metropolitan Area Regional Office - New Rochelle","845-291-7800",,"2022-07-27T00:00:00.000","0","0","NHBEDSAV","40","12","4","POINT (-74.315904 41.387551)"
"843","Baptist Health Nursing and Rehabilitation Center","4620300N","297 North Ballston Avenue","Scotia","NY","12302","Schenectady","Capital District Regional Office","518-370-4700",,"2022-07-27T00:00:00.000","0","0","NHBEDSAV","262","83","5","POINT (-73.954361 42.836292)"
"1227","Bainbridge Nursing & Rehabilitation Center","7000319N","3518 Bainbridge Avenue","Bronx","NY","10467","Bronx","Metropolitan Area Regional Office - New York City","718-655-1991",,"2022-07-27T00:00:00.000","0","0","DIALYSISDEN","8",".","1","POINT (-73.878242 40.881596)"
"1159","Soldiers and Sailors Memorial Hospital Extended Care Unit","6120000N","418 North Main Street","Penn Yan","NY","14527","Yates","Western Regional Office - Rochester","315-531-2700",,"2022-07-27T00:00:00.000","0","0","NHBEDSAV","150","50","5","POINT (-77.059822 42.670712)"
"3164","Kirkhaven","2701345N","254 Alexander Street","Rochester","NY","14607","Monroe","Western Regional Office - Rochester","585-461-1991",,"2022-07-27T00:00:00.000","0","0","NHBEDSAV","147","39","5","POINT (-77.595985 43.151859)"
"10353","EPIC Rehabilitation and Nursing at White Plains","5902319N","120 Church Street","White Plains","NY","10601","Westchester","Metropolitan Area Regional Office - New Rochelle",".",,"2022-07-27T00:00:00.000","0","0","NHBEDSAV","160","15","4","POINT (-73.767474 41.035413)"
"4823","Richmond Center for Rehabilitation and Specialty Healthcare","7004324N","91 Tompkins Avenue","Staten Island","NY","10304","Richmond","Metropolitan Area Regional Office - New York City","718-876-1200",,"2022-07-27T00:00:00.000","0","0","ADHCPSLOTSAV","30","19","4","POINT (-74.078377 40.622379)"
"5670","Schervier Pavilion","3529301N","22 Van Duzer Place","Warwick","NY","10990","Orange","Metropolitan Area Regional Office - New Rochelle","845-987-5656",,"2022-07-27T00:00:00.000","0","0","NHBEDSAV","120","9","3","POINT (-74.358994 41.262131)"
"1361","Haym Solomon Home for the Aged","7001369N","2340 Cropsey Avenue","Brooklyn","NY","11214","Kings","Metropolitan Area Regional Office - New York City","718-373-1700",,"2022-07-27T00:00:00.000","0","0","NHBEDSAV","240","27","5","POINT (-73.995995 40.594852)"
"983","Beechtree Center for Rehabilitation and Nursing","5401312N","318 South Albany Street","Ithaca","NY","14850","Tompkins","Central New York Regional Office","607-273-4166",,"2022-07-27T00:00:00.000","0","0","NHBEDSAV","120","9","3","POINT (-76.50164 42.436283)"
"1708","Franklin Center for Rehabilitation and Nursing","7003402N","142-27 Franklin Avenue","Flushing","NY","11355","Queens","Metropolitan Area Regional Office - New York City","718-670-3400",,"2022-07-27T00:00:00.000","0","0","NHBEDSAV","320","28","5","POINT (-73.822784 40.756798)"
"1236","Mosholu Parkway Nursing & Rehabilitation Center","7000329N","3356 Perry Avenue","Bronx","NY","10467","Bronx","Metropolitan Area Regional Office - New York City","718-655-3568",,"2022-07-27T00:00:00.000","0","0","BIBEDSAV","122","10","4","POINT (-73.874489 40.87849)"
"1752","New Vanderbilt Rehabilitation and Care Center, Inc","7004316N","135 Vanderbilt Ave","Staten Island","NY","10304","Richmond","Metropolitan Area Regional Office - New York City","718-447-0701",,"2022-07-27T00:00:00.000","0","0","VENTBEDSAV","28","1","1","POINT (-74.076324 40.620567)"
"1606","New Gouverneur Hospital SNF","7002343N","227 Madison Street","New York","NY","10002","New York","Metropolitan Area Regional Office - New York City","212-238-7000",,"2022-07-27T00:00:00.000","0","0","NHBEDSAV","295","20","5","POINT (-73.987694 40.712891)"
"3374","Jewish Home of Rochester","2750304N","2021 South Winton Road","Rochester","NY","14618","Monroe","Western Regional Office - Rochester","585-427-7760",,"2022-07-27T00:00:00.000","0","0","NHBEDSAV","328","56","5","POINT (-77.577599 43.104618)"
"7789","Canterbury Woods","1421305N","725 Renaissance Drive","Williamsville","NY","14221","Erie","Western Regional Office - Buffalo","716-929-5800",,"2022-07-27T00:00:00.000","0","0","NHBEDSAV","50","4","2","POINT (-78.722878 42.99649)"
"457","Wedgewood Nursing and Rehabilitation Center","2722302N","5 Church Street","Spencerport","NY","14559","Monroe","Western Regional Office - Rochester","585-352-4810",,"2022-07-27T00:00:00.000","0","0","NHBEDSAV","29","2","1","POINT (-77.802086 43.192566)"
"140","Meadowbrook Healthcare","0901303N","154 Prospect Avenue","Plattsburgh","NY","12901","Clinton","Capital District Regional Office","518-563-5440",,"2022-07-27T00:00:00.000","0","0","NHBEDSAV","287","84","5","POINT (-73.473961 44.703545)"
"50","Bridgewater Center for Rehabilitation & Nursing, LLC","0301308N","159-163 Front Street","Binghamton","NY","13905","Broome","Central New York Regional Office","607-722-7225",,"2022-07-27T00:00:00.000","0","0","NHBEDSAV","356","100","5","POINT (-75.916901 42.100979)"
"504","South Shore Rehabilitation and Nursing Center","2904302N","275 W Merrick Road","Freeport","NY","11520","Nassau","Metropolitan Area Regional Office - Long Island","516-623-4000",,"2022-07-27T00:00:00.000","0","0","VENTBEDSAV","24","14","4","POINT (-73.591904 40.652256)"
"593","The Grand Rehabilitation and Nursing at Rome","3201310N","801 North James Street","Rome","NY","13440","Oneida","Central New York Regional Office","315-337-0550",,"2022-07-27T00:00:00.000","0","0","NHBEDSAV","160","1","1","POINT (-75.450333 43.220272)"
"214","Mercy Hospital Skilled Nursing Facility","1401008N","55 Melroy Avenue","Lackawanna","NY","14218","Erie","Western Regional Office - Buffalo","716-828-2300",,"2022-07-27T00:00:00.000","0","0","NHBEDSAV","84","1","1","POINT (-78.820946 42.827366)"
"194","Ferncliff Nursing Home Co Inc","1327300N","21 Ferncliff Drive","Rhinebeck","NY","12572","Dutchess","Metropolitan Area Regional Office - New Rochelle","845-876-2011",,"2022-07-27T00:00:00.000","0","0","NEUROBEDSAV","38","1","1","POINT (-73.935341 41.941833)"
"539","The Five Towns Premier Rehabilitation & Nursing Center","2950315N","1050 Central Avenue","Woodmere","NY","11598","Nassau","Metropolitan Area Regional Office - Long Island","516-374-9300",,"2022-07-27T00:00:00.000","0","0","SCATTERBEDSAV","50","1","1","POINT (-73.707864 40.632293)"
"805","North Country Nursing & Rehabilitation Center","4402300N","182 Highland Road","Massena","NY","13662","Saint Lawrence","Central New York Regional Office","315-769-9956",,"2022-07-27T00:00:00.000","0","0","NHBEDSAV","140","4","2","POINT (-74.855141 44.947311)"
"4156","Ira Davenport Memorial Hospital SNF/HRF","5022301N","7571 State Route 54","Bath","NY","14810","Steuben","Western Regional Office - Rochester","607-776-8500",,"2022-07-27T00:00:00.000","0","0","ADHCPSLOTSAV","12","12","4","POINT (-77.278656 42.372952)"
