"year","region","race_or_ethnicity","sex","age_group","opioid_poisoning_deaths"
"2003","NYC","Not Stated","F","75-84","0"
"2003","NYC","Not Stated","F","85+","0"
"2003","NYC","Not Stated","F","<1","0"
"2003","NYC","Not Stated","F","10-19","1"
"2003","NYC","Not Stated","F","35-44","1"
"2003","NYC","Not Stated","F","55-64","1"
"2003","NYC","Not Stated","F","Total","3"
"2003","NYC","Not Stated","M","1-9","0"
"2003","NYC","Not Stated","M","10-19","0"
"2003","NYC","Not Stated","M","20-24","0"
"2003","NYC","Not Stated","M","65-74","0"
"2003","NYC","Not Stated","M","75-84","0"
"2003","NYC","Not Stated","M","85+","0"
"2003","NYC","Not Stated","M","<1","0"
"2003","NYC","Not Stated","M","25-34","1"
"2003","NYC","Not Stated","M","55-64","1"
"2003","NYC","Not Stated","M","35-44","4"
"2003","NYC","Not Stated","M","45-54","6"
"2003","NYC","Not Stated","M","Total","12"
"2003","NYC","Other Non Hispanic","F","1-9","0"
"2003","NYC","Other Non Hispanic","F","10-19","0"
"2003","NYC","Other Non Hispanic","F","20-24","0"
"2003","NYC","Other Non Hispanic","F","25-34","0"
"2003","NYC","Other Non Hispanic","F","35-44","0"
"2003","NYC","Other Non Hispanic","F","45-54","0"
"2003","NYC","Other Non Hispanic","F","55-64","0"
"2003","NYC","Other Non Hispanic","F","65-74","0"
"2003","NYC","Other Non Hispanic","F","75-84","0"
"2003","NYC","Other Non Hispanic","F","85+","0"
"2003","NYC","Other Non Hispanic","F","<1","0"
"2003","NYC","Other Non Hispanic","F","Total","0"
"2003","NYC","Other Non Hispanic","M","1-9","0"
"2003","NYC","Other Non Hispanic","M","10-19","0"
"2003","NYC","Other Non Hispanic","M","20-24","0"
"2003","NYC","Other Non Hispanic","M","35-44","0"
"2003","NYC","Other Non Hispanic","M","45-54","0"
"2003","NYC","Other Non Hispanic","M","65-74","0"
"2003","NYC","Other Non Hispanic","M","75-84","0"
"2003","NYC","Other Non Hispanic","M","85+","0"
"2003","NYC","Other Non Hispanic","M","<1","0"
"2003","NYC","Other Non Hispanic","M","25-34","1"
"2003","NYC","Other Non Hispanic","M","55-64","1"
"2003","NYC","Other Non Hispanic","M","Total","2"
"2003","NYC","White Non Hispanic","F","1-9","0"
"2003","NYC","White Non Hispanic","F","10-19","0"
"2003","NYC","White Non Hispanic","F","20-24","0"
"2003","NYC","White Non Hispanic","F","65-74","0"
"2003","NYC","White Non Hispanic","F","75-84","0"
"2003","NYC","White Non Hispanic","F","85+","0"
"2003","NYC","White Non Hispanic","F","<1","0"
"2003","NYC","White Non Hispanic","F","55-64","3"
"2003","NYC","White Non Hispanic","F","25-34","5"
"2003","NYC","White Non Hispanic","F","35-44","21"
"2003","NYC","White Non Hispanic","F","45-54","21"
"2003","NYC","White Non Hispanic","F","Total","50"
"2003","NYC","White Non Hispanic","M","1-9","0"
"2003","NYC","White Non Hispanic","M","75-84","0"
"2003","NYC","White Non Hispanic","M","85+","0"
"2003","NYC","White Non Hispanic","M","<1","0"
"2003","NYC","White Non Hispanic","M","65-74","2"
"2003","NYC","White Non Hispanic","M","10-19","6"
"2003","NYC","White Non Hispanic","M","20-24","6"
"2003","NYC","White Non Hispanic","M","55-64","17"
"2003","NYC","White Non Hispanic","M","25-34","34"
"2003","NYC","White Non Hispanic","M","35-44","45"
"2003","NYC","White Non Hispanic","M","45-54","62"
"2003","NYC","White Non Hispanic","M","Total","172"
"2003","ROS","Black Non Hispanic","F","1-9","0"
"2003","ROS","Black Non Hispanic","F","10-19","0"
"2003","ROS","Black Non Hispanic","F","55-64","0"
"2003","ROS","Black Non Hispanic","F","65-74","0"
"2003","ROS","Black Non Hispanic","F","75-84","0"
"2003","ROS","Black Non Hispanic","F","85+","0"
"2003","ROS","Black Non Hispanic","F","<1","0"
"2003","ROS","Black Non Hispanic","F","20-24","1"
"2003","ROS","Black Non Hispanic","F","25-34","1"
"2003","ROS","Black Non Hispanic","F","45-54","1"
"2003","ROS","Black Non Hispanic","F","35-44","2"
"2003","ROS","Black Non Hispanic","F","Total","5"
"2003","ROS","Black Non Hispanic","M","1-9","0"
"2003","ROS","Black Non Hispanic","M","10-19","0"
"2003","ROS","Black Non Hispanic","M","20-24","0"
"2003","ROS","Black Non Hispanic","M","65-74","0"
"2003","ROS","Black Non Hispanic","M","75-84","0"
"2003","ROS","Black Non Hispanic","M","85+","0"
"2003","ROS","Black Non Hispanic","M","<1","0"
"2003","ROS","Black Non Hispanic","M","55-64","1"
"2003","ROS","Black Non Hispanic","M","25-34","2"
"2003","ROS","Black Non Hispanic","M","45-54","3"
"2003","ROS","Black Non Hispanic","M","35-44","4"
"2003","ROS","Black Non Hispanic","M","Total","10"
"2003","ROS","Hispanic","F","1-9","0"
"2003","ROS","Hispanic","F","10-19","0"
"2003","ROS","Hispanic","F","55-64","0"
"2003","ROS","Hispanic","F","65-74","0"
"2003","ROS","Hispanic","F","75-84","0"
"2003","ROS","Hispanic","F","85+","0"
"2003","ROS","Hispanic","F","<1","0"
"2003","ROS","Hispanic","F","20-24","1"
"2003","ROS","Hispanic","F","45-54","1"
"2003","ROS","Hispanic","F","25-34","2"
"2003","ROS","Hispanic","F","35-44","2"
"2003","ROS","Hispanic","F","Total","6"
"2003","ROS","Hispanic","M","1-9","0"
"2003","ROS","Hispanic","M","20-24","0"
"2003","ROS","Hispanic","M","65-74","0"
"2003","ROS","Hispanic","M","75-84","0"
"2003","ROS","Hispanic","M","85+","0"
"2003","ROS","Hispanic","M","<1","0"
"2003","ROS","Hispanic","M","55-64","1"
"2003","ROS","Hispanic","M","10-19","3"
"2003","ROS","Hispanic","M","35-44","6"
"2003","ROS","Hispanic","M","45-54","6"
"2003","ROS","Hispanic","M","25-34","7"
"2003","ROS","Hispanic","M","Total","23"
"2003","ROS","Not Stated","F","1-9","0"
"2003","ROS","Not Stated","F","10-19","0"
"2003","ROS","Not Stated","F","20-24","0"
"2003","ROS","Not Stated","F","25-34","0"
"2003","ROS","Not Stated","F","35-44","0"
"2003","ROS","Not Stated","F","45-54","0"
"2003","ROS","Not Stated","F","55-64","0"
"2003","ROS","Not Stated","F","65-74","0"
"2003","ROS","Not Stated","F","75-84","0"
"2003","ROS","Not Stated","F","85+","0"
"2003","ROS","Not Stated","F","<1","0"
"2003","ROS","Not Stated","F","Total","0"
"2003","ROS","Not Stated","M","1-9","0"
"2003","ROS","Not Stated","M","10-19","0"
"2003","ROS","Not Stated","M","20-24","0"
"2003","ROS","Not Stated","M","25-34","0"
"2003","ROS","Not Stated","M","35-44","0"
"2003","ROS","Not Stated","M","45-54","0"
"2003","ROS","Not Stated","M","55-64","0"
"2003","ROS","Not Stated","M","65-74","0"
"2003","ROS","Not Stated","M","75-84","0"
"2003","ROS","Not Stated","M","85+","0"
"2003","ROS","Not Stated","M","<1","0"
"2003","ROS","Not Stated","M","Total","0"
"2003","ROS","Other Non Hispanic","F","1-9","0"
"2003","ROS","Other Non Hispanic","F","10-19","0"
"2003","ROS","Other Non Hispanic","F","20-24","0"
"2003","ROS","Other Non Hispanic","F","25-34","0"
"2003","ROS","Other Non Hispanic","F","35-44","0"
"2003","ROS","Other Non Hispanic","F","45-54","0"
"2003","ROS","Other Non Hispanic","F","55-64","0"
"2003","ROS","Other Non Hispanic","F","65-74","0"
"2003","ROS","Other Non Hispanic","F","75-84","0"
"2003","ROS","Other Non Hispanic","F","85+","0"
"2003","ROS","Other Non Hispanic","F","<1","0"
"2003","ROS","Other Non Hispanic","F","Total","0"
"2003","ROS","Other Non Hispanic","M","1-9","0"
"2003","ROS","Other Non Hispanic","M","10-19","0"
"2003","ROS","Other Non Hispanic","M","20-24","0"
"2003","ROS","Other Non Hispanic","M","45-54","0"
"2003","ROS","Other Non Hispanic","M","55-64","0"
"2003","ROS","Other Non Hispanic","M","65-74","0"
"2003","ROS","Other Non Hispanic","M","75-84","0"
"2003","ROS","Other Non Hispanic","M","85+","0"
"2003","ROS","Other Non Hispanic","M","<1","0"
"2003","ROS","Other Non Hispanic","M","35-44","1"
"2003","ROS","Other Non Hispanic","M","25-34","2"
"2003","ROS","Other Non Hispanic","M","Total","3"
"2003","ROS","White Non Hispanic","F","1-9","0"
"2003","ROS","White Non Hispanic","F","85+","0"
"2003","ROS","White Non Hispanic","F","<1","0"
"2003","ROS","White Non Hispanic","F","10-19","1"
"2003","ROS","White Non Hispanic","F","65-74","2"
"2003","ROS","White Non Hispanic","F","75-84","2"
"2003","ROS","White Non Hispanic","F","20-24","4"
"2003","ROS","White Non Hispanic","F","55-64","6"
"2003","ROS","White Non Hispanic","F","25-34","9"
"2003","ROS","White Non Hispanic","F","35-44","19"
"2003","ROS","White Non Hispanic","F","45-54","24"
"2003","ROS","White Non Hispanic","F","Total","67"
"2003","ROS","White Non Hispanic","M","1-9","0"
"2003","ROS","White Non Hispanic","M","65-74","0"
"2003","ROS","White Non Hispanic","M","<1","0"
"2003","ROS","White Non Hispanic","M","75-84","1"
"2003","ROS","White Non Hispanic","M","85+","1"
"2003","ROS","White Non Hispanic","M","10-19","5"
"2003","ROS","White Non Hispanic","M","55-64","6"
"2003","ROS","White Non Hispanic","M","20-24","14"
"2003","ROS","White Non Hispanic","M","25-34","28"
"2003","ROS","White Non Hispanic","M","45-54","49"
"2003","ROS","White Non Hispanic","M","35-44","51"
"2003","ROS","White Non Hispanic","M","Total","155"
"2004","NYC","Black Non Hispanic","F","1-9","0"
"2004","NYC","Black Non Hispanic","F","10-19","0"
"2004","NYC","Black Non Hispanic","F","20-24","0"
"2004","NYC","Black Non Hispanic","F","55-64","0"
"2004","NYC","Black Non Hispanic","F","75-84","0"
"2004","NYC","Black Non Hispanic","F","85+","0"
"2004","NYC","Black Non Hispanic","F","<1","0"
"2004","NYC","Black Non Hispanic","F","25-34","1"
"2004","NYC","Black Non Hispanic","F","65-74","1"
"2004","NYC","Black Non Hispanic","F","35-44","9"
"2004","NYC","Black Non Hispanic","F","45-54","14"
"2004","NYC","Black Non Hispanic","F","Total","25"
"2004","NYC","Black Non Hispanic","M","1-9","0"
"2004","NYC","Black Non Hispanic","M","10-19","0"
"2004","NYC","Black Non Hispanic","M","20-24","0"
"2004","NYC","Black Non Hispanic","M","85+","0"
"2004","NYC","Black Non Hispanic","M","<1","0"
"2004","NYC","Black Non Hispanic","M","65-74","1"
"2004","NYC","Black Non Hispanic","M","75-84","1"
"2004","NYC","Black Non Hispanic","M","25-34","5"
"2004","NYC","Black Non Hispanic","M","55-64","9"
"2004","NYC","Black Non Hispanic","M","35-44","12"
"2004","NYC","Black Non Hispanic","M","45-54","27"
"2004","NYC","Black Non Hispanic","M","Total","55"
"2004","NYC","Hispanic","F","1-9","0"
"2004","NYC","Hispanic","F","10-19","0"
"2004","NYC","Hispanic","F","65-74","0"
"2004","NYC","Hispanic","F","75-84","0"
"2004","NYC","Hispanic","F","85+","0"
"2004","NYC","Hispanic","F","<1","0"
"2004","NYC","Hispanic","F","55-64","1"
"2004","NYC","Hispanic","F","20-24","2"
"2004","NYC","Hispanic","F","25-34","2"
"2004","NYC","Hispanic","F","35-44","12"
"2004","NYC","Hispanic","F","45-54","13"
"2004","NYC","Hispanic","F","Total","30"
"2004","NYC","Hispanic","M","1-9","0"
"2004","NYC","Hispanic","M","10-19","0"
"2004","NYC","Hispanic","M","85+","0"
"2004","NYC","Hispanic","M","<1","0"
"2004","NYC","Hispanic","M","65-74","1"
"2004","NYC","Hispanic","M","75-84","1"
"2004","NYC","Hispanic","M","25-34","6"
"2004","NYC","Hispanic","M","20-24","7"
"2004","NYC","Hispanic","M","55-64","8"
"2004","NYC","Hispanic","M","45-54","21"
"2004","NYC","Hispanic","M","35-44","41"
"2004","NYC","Hispanic","M","Total","85"
"2004","NYC","Not Stated","F","1-9","0"
"2004","NYC","Not Stated","F","10-19","0"
"2004","NYC","Not Stated","F","20-24","0"
"2004","NYC","Not Stated","F","55-64","0"
"2004","NYC","Not Stated","F","65-74","0"
"2004","NYC","Not Stated","F","75-84","0"
"2004","NYC","Not Stated","F","85+","0"
"2004","NYC","Not Stated","F","<1","0"
"2004","NYC","Not Stated","F","25-34","1"
"2004","NYC","Not Stated","F","45-54","1"
"2004","NYC","Not Stated","F","35-44","2"
"2004","NYC","Not Stated","F","Total","4"
"2004","NYC","Not Stated","M","1-9","0"
"2004","NYC","Not Stated","M","10-19","0"
"2004","NYC","Not Stated","M","25-34","0"
"2004","NYC","Not Stated","M","65-74","0"
"2004","NYC","Not Stated","M","75-84","0"
"2004","NYC","Not Stated","M","85+","0"
"2004","NYC","Not Stated","M","<1","0"
"2004","NYC","Not Stated","M","20-24","1"
"2004","NYC","Not Stated","M","35-44","1"
"2004","NYC","Not Stated","M","55-64","1"
"2004","NYC","Not Stated","M","45-54","3"
"2004","NYC","Not Stated","M","Total","6"
"2004","NYC","Other Non Hispanic","F","1-9","0"
"2004","NYC","Other Non Hispanic","F","10-19","0"
"2004","NYC","Other Non Hispanic","F","20-24","0"
"2004","NYC","Other Non Hispanic","F","35-44","0"
"2004","NYC","Other Non Hispanic","F","45-54","0"
"2004","NYC","Other Non Hispanic","F","55-64","0"
"2004","NYC","Other Non Hispanic","F","65-74","0"
"2004","NYC","Other Non Hispanic","F","75-84","0"
"2004","NYC","Other Non Hispanic","F","85+","0"
"2004","NYC","Other Non Hispanic","F","<1","0"
"2004","NYC","Other Non Hispanic","F","25-34","1"
"2004","NYC","Other Non Hispanic","F","Total","1"
"2004","NYC","Other Non Hispanic","M","1-9","0"
"2004","NYC","Other Non Hispanic","M","10-19","0"
"2004","NYC","Other Non Hispanic","M","20-24","0"
"2004","NYC","Other Non Hispanic","M","55-64","0"
"2004","NYC","Other Non Hispanic","M","65-74","0"
"2004","NYC","Other Non Hispanic","M","75-84","0"
"2004","NYC","Other Non Hispanic","M","85+","0"
"2004","NYC","Other Non Hispanic","M","<1","0"
"2004","NYC","Other Non Hispanic","M","35-44","1"
"2004","NYC","Other Non Hispanic","M","45-54","2"
"2004","NYC","Other Non Hispanic","M","25-34","3"
"2004","NYC","Other Non Hispanic","M","Total","6"
"2004","NYC","White Non Hispanic","F","1-9","0"
"2004","NYC","White Non Hispanic","F","75-84","0"
"2004","NYC","White Non Hispanic","F","<1","0"
"2004","NYC","White Non Hispanic","F","65-74","1"
"2004","NYC","White Non Hispanic","F","85+","1"
"2004","NYC","White Non Hispanic","F","10-19","2"
"2004","NYC","White Non Hispanic","F","20-24","5"
"2004","NYC","White Non Hispanic","F","25-34","6"
"2004","NYC","White Non Hispanic","F","55-64","10"
"2004","NYC","White Non Hispanic","F","35-44","15"
"2004","NYC","White Non Hispanic","F","45-54","20"
"2004","NYC","White Non Hispanic","F","Total","60"
"2004","NYC","White Non Hispanic","M","1-9","0"
"2004","NYC","White Non Hispanic","M","85+","0"
"2004","NYC","White Non Hispanic","M","<1","0"
"2004","NYC","White Non Hispanic","M","75-84","1"
"2004","NYC","White Non Hispanic","M","65-74","2"
"2004","NYC","White Non Hispanic","M","10-19","4"
"2004","NYC","White Non Hispanic","M","20-24","11"
"2004","NYC","White Non Hispanic","M","55-64","15"
"2004","NYC","White Non Hispanic","M","25-34","28"
"2004","NYC","White Non Hispanic","M","45-54","40"
"2004","NYC","White Non Hispanic","M","35-44","53"
"2004","NYC","White Non Hispanic","M","Total","154"
"2004","ROS","Black Non Hispanic","F","1-9","0"
"2004","ROS","Black Non Hispanic","F","10-19","0"
"2004","ROS","Black Non Hispanic","F","20-24","0"
"2004","ROS","Black Non Hispanic","F","25-34","0"
"2004","ROS","Black Non Hispanic","F","45-54","0"
"2004","ROS","Black Non Hispanic","F","65-74","0"
"2004","ROS","Black Non Hispanic","F","75-84","0"
"2004","ROS","Black Non Hispanic","F","85+","0"
"2004","ROS","Black Non Hispanic","F","<1","0"
"2004","ROS","Black Non Hispanic","F","55-64","1"
"2004","ROS","Black Non Hispanic","F","35-44","2"
"2004","ROS","Black Non Hispanic","F","Total","3"
"2004","ROS","Black Non Hispanic","M","1-9","0"
"2004","ROS","Black Non Hispanic","M","10-19","0"
"2004","ROS","Black Non Hispanic","M","20-24","0"
"2004","ROS","Black Non Hispanic","M","25-34","0"
"2004","ROS","Black Non Hispanic","M","55-64","0"
"2004","ROS","Black Non Hispanic","M","65-74","0"
"2004","ROS","Black Non Hispanic","M","75-84","0"
"2004","ROS","Black Non Hispanic","M","85+","0"
"2004","ROS","Black Non Hispanic","M","<1","0"
"2004","ROS","Black Non Hispanic","M","35-44","2"
"2004","ROS","Black Non Hispanic","M","45-54","2"
"2004","ROS","Black Non Hispanic","M","Total","4"
"2004","ROS","Hispanic","F","1-9","0"
"2004","ROS","Hispanic","F","10-19","0"
"2004","ROS","Hispanic","F","20-24","0"
"2004","ROS","Hispanic","F","25-34","0"
"2004","ROS","Hispanic","F","35-44","0"
"2004","ROS","Hispanic","F","55-64","0"
"2004","ROS","Hispanic","F","65-74","0"
"2004","ROS","Hispanic","F","75-84","0"
"2004","ROS","Hispanic","F","85+","0"
"2004","ROS","Hispanic","F","<1","0"
"2004","ROS","Hispanic","F","45-54","2"
"2004","ROS","Hispanic","F","Total","2"
"2004","ROS","Hispanic","M","1-9","0"
"2004","ROS","Hispanic","M","10-19","0"
"2004","ROS","Hispanic","M","55-64","0"
"2004","ROS","Hispanic","M","65-74","0"
"2004","ROS","Hispanic","M","75-84","0"
"2004","ROS","Hispanic","M","85+","0"
"2004","ROS","Hispanic","M","<1","0"
"2004","ROS","Hispanic","M","20-24","1"
"2004","ROS","Hispanic","M","25-34","3"
"2004","ROS","Hispanic","M","35-44","5"
"2004","ROS","Hispanic","M","45-54","5"
"2004","ROS","Hispanic","M","Total","14"
"2004","ROS","Not Stated","F","1-9","0"
"2004","ROS","Not Stated","F","10-19","0"
"2004","ROS","Not Stated","F","20-24","0"
"2004","ROS","Not Stated","F","25-34","0"
"2004","ROS","Not Stated","F","35-44","0"
"2004","ROS","Not Stated","F","45-54","0"
"2004","ROS","Not Stated","F","55-64","0"
"2004","ROS","Not Stated","F","65-74","0"
"2004","ROS","Not Stated","F","75-84","0"
"2004","ROS","Not Stated","F","85+","0"
"2004","ROS","Not Stated","F","<1","0"
"2004","ROS","Not Stated","F","Total","0"
"2004","ROS","Not Stated","M","20-24","0"
"2004","ROS","Not Stated","M","35-44","0"
"2004","ROS","Not Stated","M","55-64","0"
"2004","ROS","Not Stated","M","65-74","0"
"2004","ROS","Not Stated","M","75-84","0"
"2004","ROS","Not Stated","M","85+","0"
"2004","ROS","Not Stated","M","<1","0"
"2004","ROS","Not Stated","M","10-19","1"
"2004","ROS","Not Stated","M","25-34","1"
"2004","ROS","Not Stated","M","45-54","1"
"2004","ROS","Not Stated","M","Total","3"
"2004","ROS","Other Non Hispanic","F","1-9","0"
"2004","ROS","Other Non Hispanic","F","10-19","0"
"2004","ROS","Other Non Hispanic","F","20-24","0"
"2004","ROS","Other Non Hispanic","F","25-34","0"
"2004","ROS","Other Non Hispanic","F","35-44","0"
"2004","ROS","Other Non Hispanic","F","45-54","0"
"2004","ROS","Other Non Hispanic","F","55-64","0"
"2004","ROS","Other Non Hispanic","F","65-74","0"
"2004","ROS","Other Non Hispanic","F","75-84","0"
"2004","ROS","Other Non Hispanic","F","85+","0"
"2004","ROS","Other Non Hispanic","F","<1","0"
"2004","ROS","Other Non Hispanic","F","Total","0"
"2004","ROS","Other Non Hispanic","M","1-9","0"
"2004","ROS","Other Non Hispanic","M","10-19","0"
"2004","ROS","Other Non Hispanic","M","20-24","0"
"2004","ROS","Other Non Hispanic","M","35-44","0"
"2004","ROS","Other Non Hispanic","M","45-54","0"
"2004","ROS","Other Non Hispanic","M","55-64","0"
"2004","ROS","Other Non Hispanic","M","65-74","0"
"2004","ROS","Other Non Hispanic","M","75-84","0"
"2004","ROS","Other Non Hispanic","M","85+","0"
"2004","ROS","Other Non Hispanic","M","<1","0"
"2004","ROS","Other Non Hispanic","M","25-34","1"
"2004","ROS","Other Non Hispanic","M","Total","1"
"2004","ROS","White Non Hispanic","F","1-9","0"
"2004","ROS","White Non Hispanic","F","75-84","0"
"2004","ROS","White Non Hispanic","F","85+","0"
"2004","ROS","White Non Hispanic","F","<1","0"
"2004","ROS","White Non Hispanic","F","10-19","1"
"2004","ROS","White Non Hispanic","F","25-34","1"
"2004","ROS","White Non Hispanic","F","65-74","1"
"2004","ROS","White Non Hispanic","F","55-64","2"
"2004","ROS","White Non Hispanic","F","20-24","4"
"2004","ROS","White Non Hispanic","F","35-44","14"
"2004","ROS","White Non Hispanic","F","45-54","17"
"2004","ROS","White Non Hispanic","F","Total","40"
"2004","ROS","White Non Hispanic","M","1-9","0"
"2004","ROS","White Non Hispanic","M","65-74","0"
"2004","ROS","White Non Hispanic","M","85+","0"
"2004","ROS","White Non Hispanic","M","<1","0"
"2004","ROS","White Non Hispanic","M","75-84","1"
"2004","ROS","White Non Hispanic","M","10-19","4"
"2004","ROS","White Non Hispanic","M","55-64","5"
"2004","ROS","White Non Hispanic","M","20-24","8"
"2004","ROS","White Non Hispanic","M","25-34","21"
"2004","ROS","White Non Hispanic","M","45-54","26"
"2004","ROS","White Non Hispanic","M","35-44","41"
"2004","ROS","White Non Hispanic","M","Total","106"
"2005","NYC","Black Non Hispanic","F","1-9","0"
"2005","NYC","Black Non Hispanic","F","20-24","0"
"2005","NYC","Black Non Hispanic","F","65-74","0"
"2005","NYC","Black Non Hispanic","F","75-84","0"
"2005","NYC","Black Non Hispanic","F","85+","0"
"2005","NYC","Black Non Hispanic","F","<1","0"
"2005","NYC","Black Non Hispanic","F","10-19","2"
"2005","NYC","Black Non Hispanic","F","25-34","3"
"2005","NYC","Black Non Hispanic","F","55-64","7"
"2005","NYC","Black Non Hispanic","F","35-44","8"
"2005","NYC","Black Non Hispanic","F","45-54","17"
"2005","NYC","Black Non Hispanic","F","Total","37"
"2005","NYC","Black Non Hispanic","M","1-9","0"
"2005","NYC","Black Non Hispanic","M","10-19","0"
"2005","NYC","Black Non Hispanic","M","75-84","0"
"2005","NYC","Black Non Hispanic","M","85+","0"
"2005","NYC","Black Non Hispanic","M","<1","0"
"2005","NYC","Black Non Hispanic","M","20-24","1"
"2005","NYC","Black Non Hispanic","M","65-74","2"
"2005","NYC","Black Non Hispanic","M","25-34","6"
"2005","NYC","Black Non Hispanic","M","55-64","10"
"2005","NYC","Black Non Hispanic","M","35-44","17"
"2005","NYC","Black Non Hispanic","M","45-54","43"
"2005","NYC","Black Non Hispanic","M","Total","79"
"2005","NYC","Hispanic","F","1-9","0"
"2005","NYC","Hispanic","F","65-74","0"
"2005","NYC","Hispanic","F","75-84","0"
"2005","NYC","Hispanic","F","85+","0"
"2005","NYC","Hispanic","F","<1","0"
"2005","NYC","Hispanic","F","20-24","1"
"2005","NYC","Hispanic","F","25-34","2"
"2005","NYC","Hispanic","F","55-64","2"
"2005","NYC","Hispanic","F","10-19","4"
"2005","NYC","Hispanic","F","45-54","7"
"2005","NYC","Hispanic","F","35-44","11"
"2005","NYC","Hispanic","F","Total","27"
"2005","NYC","Hispanic","M","1-9","0"
"2005","NYC","Hispanic","M","85+","0"
"2005","NYC","Hispanic","M","<1","0"
"2005","NYC","Hispanic","M","10-19","1"
"2005","NYC","Hispanic","M","65-74","1"
"2005","NYC","Hispanic","M","75-84","1"
"2005","NYC","Hispanic","M","20-24","6"
"2005","NYC","Hispanic","M","55-64","12"
"2005","NYC","Hispanic","M","25-34","22"
"2005","NYC","Hispanic","M","35-44","36"
"2005","NYC","Hispanic","M","45-54","38"
"2005","NYC","Hispanic","M","Total","117"
"2005","NYC","Not Stated","F","10-19","0"
"2005","NYC","Not Stated","F","20-24","0"
"2005","NYC","Not Stated","F","35-44","0"
"2005","NYC","Not Stated","F","55-64","0"
"2005","NYC","Not Stated","F","65-74","0"
"2005","NYC","Not Stated","F","75-84","0"
"2005","NYC","Not Stated","F","85+","0"
"2005","NYC","Not Stated","F","<1","0"
"2005","NYC","Not Stated","F","25-34","1"
"2005","NYC","Not Stated","F","45-54","1"
"2005","NYC","Not Stated","F","Total","2"
"2005","NYC","Not Stated","M","1-9","0"
"2005","NYC","Not Stated","M","10-19","0"
"2005","NYC","Not Stated","M","25-34","0"
"2005","NYC","Not Stated","M","55-64","0"
"2005","NYC","Not Stated","M","75-84","0"
"2005","NYC","Not Stated","M","85+","0"
"2005","NYC","Not Stated","M","<1","0"
"2005","NYC","Not Stated","M","20-24","1"
"2005","NYC","Not Stated","M","35-44","1"
"2005","NYC","Not Stated","M","65-74","1"
"2005","NYC","Not Stated","M","45-54","3"
"2005","NYC","Not Stated","M","Total","6"
"2005","NYC","Other Non Hispanic","F","1-9","0"
"2005","NYC","Other Non Hispanic","F","10-19","0"
"2005","NYC","Other Non Hispanic","F","20-24","0"
"2005","NYC","Other Non Hispanic","F","25-34","0"
"2005","NYC","Other Non Hispanic","F","35-44","0"
"2005","NYC","Other Non Hispanic","F","45-54","0"
"2005","NYC","Other Non Hispanic","F","55-64","0"
"2005","NYC","Other Non Hispanic","F","65-74","0"
"2005","NYC","Other Non Hispanic","F","75-84","0"
