"eligibility_year","eligibility_month","economic_region","plan_name","gender","age_group","race","number_of_enrollees"
"2022","8","Capital District","FIDELIS HC NY","Male","0-5","Other","260"
"2022","8","Capital District","FIDELIS HC NY","Male","0-5","White","476"
"2022","8","Capital District","FIDELIS HC NY","Male","13-19","Asian","145"
"2022","8","Capital District","FIDELIS HC NY","Male","13-19","Black","94"
"2022","8","Capital District","FIDELIS HC NY","Male","13-19","Native American","5"
"2022","8","Capital District","FIDELIS HC NY","Male","13-19","Other","438"
"2022","8","Capital District","FIDELIS HC NY","Male","13-19","White","968"
"2022","8","Capital District","FIDELIS HC NY","Male","6-12","Asian","128"
"2022","8","Capital District","FIDELIS HC NY","Male","6-12","Black","108"
"2022","8","Capital District","FIDELIS HC NY","Male","6-12","Other","433"
"2022","8","Capital District","FIDELIS HC NY","Male","6-12","White","1117"
"2022","8","Capital District","MVP","Female","0-5","Asian","6"
"2022","8","Capital District","MVP","Female","0-5","Black","7"
"2022","8","Capital District","MVP","Female","0-5","Other","55"
"2022","8","Capital District","MVP","Female","0-5","White","93"
"2022","8","Capital District","MVP","Female","13-19","Black","11"
"2022","8","Capital District","MVP","Female","13-19","Other","54"
"2022","8","Capital District","MVP","Female","13-19","White","134"
"2022","8","Capital District","MVP","Female","6-12","Asian","5"
"2022","8","Capital District","MVP","Female","6-12","Black","15"
"2022","8","Capital District","MVP","Female","6-12","Other","72"
"2022","8","Capital District","MVP","Female","6-12","White","161"
"2022","8","Capital District","MVP","Male","0-5","Asian","7"
"2022","8","Capital District","MVP","Male","0-5","Black","11"
"2022","8","Capital District","MVP","Male","0-5","Native American","1"
"2022","8","Capital District","MVP","Male","0-5","Other","46"
"2022","8","Capital District","MVP","Male","0-5","White","120"
"2022","8","Capital District","MVP","Male","13-19","Asian","2"
"2022","8","Capital District","MVP","Male","13-19","Black","6"
"2022","8","Capital District","MVP","Male","13-19","Native American","1"
"2022","8","Capital District","MVP","Male","13-19","Other","68"
"2022","8","Capital District","MVP","Male","13-19","White","140"
"2022","8","Capital District","MVP","Male","6-12","Asian","3"
"2022","8","Capital District","MVP","Male","6-12","Black","18"
"2022","8","Capital District","MVP","Male","6-12","Other","70"
"2022","8","Capital District","MVP","Male","6-12","White","169"
"2022","8","Capital District","UNITED HEALTHCARE COMM PLAN","Female","0-5","Asian","1"
"2022","8","Capital District","UNITED HEALTHCARE COMM PLAN","Female","0-5","Other","4"
"2022","8","Capital District","UNITED HEALTHCARE COMM PLAN","Female","0-5","White","3"
"2022","8","Capital District","UNITED HEALTHCARE COMM PLAN","Female","13-19","Asian","3"
"2022","8","Capital District","UNITED HEALTHCARE COMM PLAN","Female","13-19","Black","3"
"2022","8","Capital District","UNITED HEALTHCARE COMM PLAN","Female","13-19","Other","5"
"2022","8","Capital District","UNITED HEALTHCARE COMM PLAN","Female","13-19","White","8"
"2022","8","Capital District","UNITED HEALTHCARE COMM PLAN","Female","6-12","Asian","4"
"2022","8","Capital District","UNITED HEALTHCARE COMM PLAN","Female","6-12","Black","3"
"2022","8","Capital District","UNITED HEALTHCARE COMM PLAN","Female","6-12","Other","7"
"2022","8","Capital District","UNITED HEALTHCARE COMM PLAN","Female","6-12","White","13"
"2022","8","Capital District","UNITED HEALTHCARE COMM PLAN","Male","0-5","Asian","7"
"2022","8","Capital District","UNITED HEALTHCARE COMM PLAN","Male","0-5","Black","1"
"2022","8","Capital District","UNITED HEALTHCARE COMM PLAN","Male","0-5","Other","4"
"2022","8","Capital District","UNITED HEALTHCARE COMM PLAN","Male","0-5","White","6"
"2022","8","Capital District","UNITED HEALTHCARE COMM PLAN","Male","13-19","Asian","4"
"2022","8","Capital District","UNITED HEALTHCARE COMM PLAN","Male","13-19","Black","2"
"2022","8","Capital District","UNITED HEALTHCARE COMM PLAN","Male","13-19","Other","7"
"2022","8","Capital District","UNITED HEALTHCARE COMM PLAN","Male","13-19","White","12"
"2022","8","Capital District","UNITED HEALTHCARE COMM PLAN","Male","6-12","Asian","8"
"2022","8","Capital District","UNITED HEALTHCARE COMM PLAN","Male","6-12","Black","2"
"2022","8","Capital District","UNITED HEALTHCARE COMM PLAN","Male","6-12","Other","3"
"2022","8","Capital District","UNITED HEALTHCARE COMM PLAN","Male","6-12","White","10"
"2022","8","Central","CDPHP","Female","0-5","White","5"
"2022","8","Central","CDPHP","Female","13-19","White","3"
"2022","8","Central","CDPHP","Female","6-12","White","4"
"2022","8","Central","CDPHP","Male","0-5","White","8"
"2022","8","Central","CDPHP","Male","13-19","White","1"
"2022","8","Central","CDPHP","Male","6-12","White","3"
"2022","8","Central","EXCELLUS","Female","0-5","Asian","7"
"2022","8","Central","EXCELLUS","Female","0-5","Black","15"
"2022","8","Central","EXCELLUS","Female","0-5","Other","46"
"2022","8","Central","EXCELLUS","Female","0-5","White","340"
"2022","8","Central","EXCELLUS","Female","13-19","Asian","15"
"2022","8","Central","EXCELLUS","Female","13-19","Black","49"
"2022","8","Central","EXCELLUS","Female","13-19","Native American","5"
"2022","8","Central","EXCELLUS","Female","13-19","Other","101"
"2022","8","Central","EXCELLUS","Female","13-19","White","602"
"2022","8","Central","EXCELLUS","Female","6-12","Asian","13"
"2022","8","Central","EXCELLUS","Female","6-12","Black","33"
"2022","8","Central","EXCELLUS","Female","6-12","Native American","4"
"2022","8","Central","EXCELLUS","Female","6-12","Other","83"
"2022","8","Central","EXCELLUS","Female","6-12","White","520"
"2022","8","Central","EXCELLUS","Male","0-5","Asian","8"
"2022","8","Central","EXCELLUS","Male","0-5","Black","19"
"2022","8","Central","EXCELLUS","Male","0-5","Native American","4"
"2022","8","Central","EXCELLUS","Male","0-5","Other","42"
"2022","8","Central","EXCELLUS","Male","0-5","White","341"
"2022","8","Central","EXCELLUS","Male","13-19","Asian","19"
"2022","8","Central","EXCELLUS","Male","13-19","Black","28"
"2022","8","Central","EXCELLUS","Male","13-19","Native American","6"
"2022","8","Central","EXCELLUS","Male","13-19","Other","108"
"2022","8","Central","EXCELLUS","Male","13-19","White","648"
"2022","8","Central","EXCELLUS","Male","6-12","Asian","15"
"2022","8","Central","EXCELLUS","Male","6-12","Black","43"
"2022","8","Central","EXCELLUS","Male","6-12","Native American","4"
"2022","8","Central","EXCELLUS","Male","6-12","Other","88"
"2022","8","Central","EXCELLUS","Male","6-12","White","635"
"2022","8","Central","FIDELIS HC NY","Female","0-5","Asian","17"
"2022","8","Central","FIDELIS HC NY","Female","0-5","Black","24"
"2022","8","Central","FIDELIS HC NY","Female","0-5","Native American","4"
"2022","8","Central","FIDELIS HC NY","Female","0-5","Other","175"
"2022","8","Central","FIDELIS HC NY","Female","0-5","White","518"
"2022","8","Central","FIDELIS HC NY","Female","13-19","Asian","25"
"2022","8","Central","FIDELIS HC NY","Female","13-19","Black","65"
"2022","8","Central","FIDELIS HC NY","Female","13-19","Native American","7"
"2022","8","Central","FIDELIS HC NY","Female","13-19","Other","261"
"2022","8","Central","FIDELIS HC NY","Female","13-19","White","996"
"2022","8","Central","FIDELIS HC NY","Female","6-12","Asian","57"
"2022","8","Central","FIDELIS HC NY","Female","6-12","Black","67"
"2022","8","Central","FIDELIS HC NY","Female","6-12","Native American","11"
"2022","8","Central","FIDELIS HC NY","Female","6-12","Other","320"
"2022","8","Central","FIDELIS HC NY","Female","6-12","White","1229"
"2022","8","Central","FIDELIS HC NY","Male","0-5","Asian","11"
"2022","8","Central","FIDELIS HC NY","Male","0-5","Black","31"
"2022","8","Central","FIDELIS HC NY","Male","0-5","Native American","1"
"2022","8","Central","FIDELIS HC NY","Male","0-5","Other","192"
"2022","8","Central","FIDELIS HC NY","Male","0-5","White","515"
"2022","8","Central","FIDELIS HC NY","Male","13-19","Asian","34"
"2022","8","Central","FIDELIS HC NY","Male","13-19","Black","78"
"2022","8","Central","FIDELIS HC NY","Male","13-19","Native American","13"
"2022","8","Central","FIDELIS HC NY","Male","13-19","Other","294"
"2022","8","Central","FIDELIS HC NY","Male","13-19","White","1026"
"2022","8","Central","FIDELIS HC NY","Male","6-12","Asian","22"
"2022","8","Central","FIDELIS HC NY","Male","6-12","Black","68"
"2022","8","Central","FIDELIS HC NY","Male","6-12","Native American","5"
"2022","8","Central","FIDELIS HC NY","Male","6-12","Other","328"
"2022","8","Central","FIDELIS HC NY","Male","6-12","White","1349"
"2022","8","Central","MOLINA","Female","0-5","Asian","3"
"2022","8","Central","MOLINA","Female","0-5","Black","3"
"2022","8","Central","MOLINA","Female","0-5","Other","26"
"2022","8","Central","MOLINA","Female","0-5","White","3"
"2022","8","Central","MOLINA","Female","13-19","Asian","12"
"2022","8","Central","MOLINA","Female","13-19","Black","12"
"2022","8","Central","MOLINA","Female","13-19","Other","68"
"2022","8","Central","MOLINA","Female","13-19","White","23"
"2022","8","Central","MOLINA","Female","6-12","Asian","6"
"2022","8","Central","MOLINA","Female","6-12","Black","10"
"2022","8","Central","MOLINA","Female","6-12","Other","66"
"2022","8","Central","MOLINA","Female","6-12","White","25"
"2022","8","Central","MOLINA","Male","0-5","Asian","1"
"2022","8","Central","MOLINA","Male","0-5","Black","2"
"2022","8","Central","MOLINA","Male","0-5","Other","18"
"2022","8","Central","MOLINA","Male","0-5","White","5"
"2022","8","Central","MOLINA","Male","13-19","Asian","6"
"2022","8","Central","MOLINA","Male","13-19","Black","17"
"2022","8","Central","MOLINA","Male","13-19","Other","68"
"2022","8","Central","MOLINA","Male","13-19","White","24"
"2022","8","Central","MOLINA","Male","6-12","Asian","16"
"2022","8","Central","MOLINA","Male","6-12","Black","15"
"2022","8","Central","MOLINA","Male","6-12","Other","66"
"2022","8","Central","MOLINA","Male","6-12","White","20"
"2022","8","Central","UNITED HEALTHCARE COMM PLAN","Female","0-5","Black","6"
"2022","8","Central","UNITED HEALTHCARE COMM PLAN","Female","0-5","Other","18"
"2022","8","Central","UNITED HEALTHCARE COMM PLAN","Female","0-5","White","35"
"2022","8","Central","UNITED HEALTHCARE COMM PLAN","Female","13-19","Asian","7"
"2022","8","Central","UNITED HEALTHCARE COMM PLAN","Female","13-19","Black","11"
"2022","8","Central","UNITED HEALTHCARE COMM PLAN","Female","13-19","Other","46"
"2022","8","Central","UNITED HEALTHCARE COMM PLAN","Female","13-19","White","141"
"2022","8","Central","UNITED HEALTHCARE COMM PLAN","Female","6-12","Asian","2"
"2022","8","Central","UNITED HEALTHCARE COMM PLAN","Female","6-12","Black","12"
"2022","8","Central","UNITED HEALTHCARE COMM PLAN","Female","6-12","Other","38"
"2022","8","Central","UNITED HEALTHCARE COMM PLAN","Female","6-12","White","145"
"2022","8","Central","UNITED HEALTHCARE COMM PLAN","Male","0-5","Asian","5"
"2022","8","Central","UNITED HEALTHCARE COMM PLAN","Male","0-5","Black","7"
"2022","8","Central","UNITED HEALTHCARE COMM PLAN","Male","0-5","Other","16"
"2022","8","Central","UNITED HEALTHCARE COMM PLAN","Male","0-5","White","60"
"2022","8","Central","UNITED HEALTHCARE COMM PLAN","Male","13-19","Asian","4"
"2022","8","Central","UNITED HEALTHCARE COMM PLAN","Male","13-19","Black","16"
"2022","8","Central","UNITED HEALTHCARE COMM PLAN","Male","13-19","Native American","2"
"2022","8","Central","UNITED HEALTHCARE COMM PLAN","Male","13-19","Other","39"
"2022","8","Central","UNITED HEALTHCARE COMM PLAN","Male","13-19","White","154"
"2022","8","Central","UNITED HEALTHCARE COMM PLAN","Male","6-12","Asian","3"
"2022","8","Central","UNITED HEALTHCARE COMM PLAN","Male","6-12","Black","14"
"2022","8","Central","UNITED HEALTHCARE COMM PLAN","Male","6-12","Other","37"
"2022","8","Central","UNITED HEALTHCARE COMM PLAN","Male","6-12","White","171"
"2022","8","Finger Lakes","EXCELLUS","Female","0-5","Asian","43"
"2022","8","Finger Lakes","EXCELLUS","Female","0-5","Black","111"
"2022","8","Finger Lakes","EXCELLUS","Female","0-5","Native American","4"
"2022","8","Finger Lakes","EXCELLUS","Female","0-5","Other","260"
"2022","8","Finger Lakes","EXCELLUS","Female","0-5","White","1220"
"2022","8","Finger Lakes","EXCELLUS","Female","13-19","Asian","73"
"2022","8","Finger Lakes","EXCELLUS","Female","13-19","Black","350"
"2022","8","Finger Lakes","EXCELLUS","Female","13-19","Native American","5"
"2022","8","Finger Lakes","EXCELLUS","Female","13-19","Other","480"
"2022","8","Finger Lakes","EXCELLUS","Female","13-19","White","2225"
"2022","8","Finger Lakes","EXCELLUS","Female","6-12","Asian","101"
"2022","8","Finger Lakes","EXCELLUS","Female","6-12","Black","331"
"2022","8","Finger Lakes","EXCELLUS","Female","6-12","Native American","8"
"2022","8","Finger Lakes","EXCELLUS","Female","6-12","Other","512"
"2022","8","Finger Lakes","EXCELLUS","Female","6-12","White","2471"
"2022","8","Finger Lakes","EXCELLUS","Male","0-5","Asian","44"
"2022","8","Finger Lakes","EXCELLUS","Male","0-5","Black","105"
"2022","8","Finger Lakes","EXCELLUS","Male","0-5","Native American","3"
"2022","8","Finger Lakes","EXCELLUS","Male","0-5","Other","284"
"2022","8","Finger Lakes","EXCELLUS","Male","0-5","White","1255"
"2022","8","Finger Lakes","EXCELLUS","Male","13-19","Asian","92"
"2022","8","Finger Lakes","EXCELLUS","Male","13-19","Black","360"
"2022","8","Finger Lakes","EXCELLUS","Male","13-19","Native American","9"
"2022","8","Finger Lakes","EXCELLUS","Male","13-19","Other","487"
"2022","8","Finger Lakes","EXCELLUS","Male","13-19","White","2344"
"2022","8","Finger Lakes","EXCELLUS","Male","6-12","Asian","95"
"2022","8","Finger Lakes","EXCELLUS","Male","6-12","Black","318"
"2022","8","Finger Lakes","EXCELLUS","Male","6-12","Native American","8"
"2022","8","Finger Lakes","EXCELLUS","Male","6-12","Other","518"
"2022","8","Finger Lakes","EXCELLUS","Male","6-12","White","2620"
"2022","8","Finger Lakes","FIDELIS HC NY","Female","0-5","Asian","5"
"2022","8","Finger Lakes","FIDELIS HC NY","Female","0-5","Black","17"
"2022","8","Finger Lakes","FIDELIS HC NY","Female","0-5","Native American","2"
"2022","8","Finger Lakes","FIDELIS HC NY","Female","0-5","Other","61"
"2022","8","Finger Lakes","FIDELIS HC NY","Female","0-5","White","297"
"2022","8","Finger Lakes","FIDELIS HC NY","Female","13-19","Asian","6"
"2022","8","Finger Lakes","FIDELIS HC NY","Female","13-19","Black","50"
"2022","8","Finger Lakes","FIDELIS HC NY","Female","13-19","Native American","2"
"2022","8","Finger Lakes","FIDELIS HC NY","Female","13-19","Other","86"
"2022","8","Finger Lakes","FIDELIS HC NY","Female","13-19","White","489"
"2022","8","Finger Lakes","FIDELIS HC NY","Female","6-12","Asian","8"
"2022","8","Finger Lakes","FIDELIS HC NY","Female","6-12","Black","36"
"2022","8","Finger Lakes","FIDELIS HC NY","Female","6-12","Native American","2"
"2022","8","Finger Lakes","FIDELIS HC NY","Female","6-12","Other","109"
"2022","8","Finger Lakes","FIDELIS HC NY","Female","6-12","White","599"
"2022","8","Finger Lakes","FIDELIS HC NY","Male","0-5","Asian","5"
"2022","8","Finger Lakes","FIDELIS HC NY","Male","0-5","Black","14"
"2022","8","Finger Lakes","FIDELIS HC NY","Male","0-5","Native American","1"
"2022","8","Finger Lakes","FIDELIS HC NY","Male","0-5","Other","74"
"2022","8","Finger Lakes","FIDELIS HC NY","Male","0-5","White","293"
"2022","8","Finger Lakes","FIDELIS HC NY","Male","13-19","Asian","9"
"2022","8","Finger Lakes","FIDELIS HC NY","Male","13-19","Black","47"
"2022","8","Finger Lakes","FIDELIS HC NY","Male","13-19","Native American","2"
"2022","8","Finger Lakes","FIDELIS HC NY","Male","13-19","Other","120"
"2022","8","Finger Lakes","FIDELIS HC NY","Male","13-19","White","511"
"2022","8","Finger Lakes","FIDELIS HC NY","Male","6-12","Asian","14"
"2022","8","Finger Lakes","FIDELIS HC NY","Male","6-12","Black","52"
"2022","8","Finger Lakes","FIDELIS HC NY","Male","6-12","Native American","2"
"2022","8","Finger Lakes","FIDELIS HC NY","Male","6-12","Other","138"
"2022","8","Finger Lakes","FIDELIS HC NY","Male","6-12","White","627"
"2022","8","Finger Lakes","HEALTHNOW","Female","0-5","Other","8"
"2022","8","Finger Lakes","HEALTHNOW","Female","0-5","White","68"
"2022","8","Finger Lakes","HEALTHNOW","Female","13-19","Black","2"
"2022","8","Finger Lakes","HEALTHNOW","Female","13-19","Native American","1"
"2022","8","Finger Lakes","HEALTHNOW","Female","13-19","Other","10"
"2022","8","Finger Lakes","HEALTHNOW","Female","13-19","White","73"
"2022","8","Finger Lakes","HEALTHNOW","Female","6-12","Other","8"
"2022","8","Finger Lakes","HEALTHNOW","Female","6-12","White","66"
"2022","8","Finger Lakes","HEALTHNOW","Male","0-5","Other","2"
"2022","8","Finger Lakes","HEALTHNOW","Male","0-5","White","63"
"2022","8","Finger Lakes","HEALTHNOW","Male","13-19","Black","1"
"2022","8","Finger Lakes","HEALTHNOW","Male","13-19","Native American","1"
"2022","8","Finger Lakes","HEALTHNOW","Male","13-19","Other","12"
"2022","8","Finger Lakes","HEALTHNOW","Male","13-19","White","77"
"2022","8","Finger Lakes","HEALTHNOW","Male","6-12","Black","1"
"2022","8","Finger Lakes","HEALTHNOW","Male","6-12","Other","8"
"2022","8","Finger Lakes","HEALTHNOW","Male","6-12","White","68"
"2022","8","Finger Lakes","MOLINA","Female","0-5","Other","45"
"2022","8","Finger Lakes","MOLINA","Female","0-5","White","16"
"2022","8","Finger Lakes","MOLINA","Female","13-19","Black","2"
"2022","8","Finger Lakes","MOLINA","Female","13-19","Other","20"
"2022","8","Finger Lakes","MOLINA","Female","13-19","White","9"
"2022","8","Finger Lakes","MOLINA","Female","6-12","Black","2"
"2022","8","Finger Lakes","MOLINA","Female","6-12","Other","31"
"2022","8","Finger Lakes","MOLINA","Female","6-12","White","14"
"2022","8","Finger Lakes","MOLINA","Male","0-5","Other","43"
"2022","8","Finger Lakes","MOLINA","Male","0-5","White","12"
"2022","8","Finger Lakes","MOLINA","Male","13-19","Black","8"
"2022","8","Finger Lakes","MOLINA","Male","13-19","Other","29"
"2022","8","Finger Lakes","MOLINA","Male","13-19","White","13"
"2022","8","Finger Lakes","MOLINA","Male","6-12","Black","1"
"2022","8","Finger Lakes","MOLINA","Male","6-12","Other","33"
"2022","8","Finger Lakes","MOLINA","Male","6-12","White","14"
"2022","8","Finger Lakes","MVP","Female","0-5","Asian","3"
"2022","8","Finger Lakes","MVP","Female","0-5","Black","20"
"2022","8","Finger Lakes","MVP","Female","0-5","Native American","3"
"2022","8","Finger Lakes","MVP","Female","0-5","Other","32"
"2022","8","Finger Lakes","MVP","Female","0-5","White","157"
"2022","8","Finger Lakes","MVP","Female","13-19","Asian","8"
"2022","8","Finger Lakes","MVP","Female","13-19","Black","36"
"2022","8","Finger Lakes","MVP","Female","13-19","Other","59"
"2022","8","Finger Lakes","MVP","Female","13-19","White","224"
"2022","8","Finger Lakes","MVP","Female","6-12","Asian","7"
"2022","8","Finger Lakes","MVP","Female","6-12","Black","40"
"2022","8","Finger Lakes","MVP","Female","6-12","Other","72"
"2022","8","Finger Lakes","MVP","Female","6-12","White","282"
"2022","8","Finger Lakes","MVP","Male","0-5","Asian","2"
"2022","8","Finger Lakes","MVP","Male","0-5","Black","13"
"2022","8","Finger Lakes","MVP","Male","0-5","Other","42"
"2022","8","Finger Lakes","MVP","Male","0-5","White","159"
"2022","8","Finger Lakes","MVP","Male","13-19","Asian","2"
"2022","8","Finger Lakes","MVP","Male","13-19","Black","47"
"2022","8","Finger Lakes","MVP","Male","13-19","Other","53"
"2022","8","Finger Lakes","MVP","Male","13-19","White","212"
"2022","8","Finger Lakes","MVP","Male","6-12","Asian","3"
"2022","8","Finger Lakes","MVP","Male","6-12","Black","41"
"2022","8","Finger Lakes","MVP","Male","6-12","Native American","3"
"2022","8","Finger Lakes","MVP","Male","6-12","Other","72"
"2022","8","Finger Lakes","MVP","Male","6-12","White","309"
"2022","8","Finger Lakes","UNITED HEALTHCARE COMM PLAN","Female","0-5","Asian","3"
"2022","8","Finger Lakes","UNITED HEALTHCARE COMM PLAN","Female","0-5","Black","2"
"2022","8","Finger Lakes","UNITED HEALTHCARE COMM PLAN","Female","0-5","Other","19"
"2022","8","Finger Lakes","UNITED HEALTHCARE COMM PLAN","Female","0-5","White","74"
"2022","8","Finger Lakes","UNITED HEALTHCARE COMM PLAN","Female","13-19","Asian","8"
"2022","8","Finger Lakes","UNITED HEALTHCARE COMM PLAN","Female","13-19","Black","7"
"2022","8","Finger Lakes","UNITED HEALTHCARE COMM PLAN","Female","13-19","Other","28"
"2022","8","Finger Lakes","UNITED HEALTHCARE COMM PLAN","Female","13-19","White","37"
"2022","8","Finger Lakes","UNITED HEALTHCARE COMM PLAN","Female","6-12","Asian","11"
"2022","8","Finger Lakes","UNITED HEALTHCARE COMM PLAN","Female","6-12","Black","10"
"2022","8","Finger Lakes","UNITED HEALTHCARE COMM PLAN","Female","6-12","Other","22"
"2022","8","Finger Lakes","UNITED HEALTHCARE COMM PLAN","Female","6-12","White","61"
"2022","8","Finger Lakes","UNITED HEALTHCARE COMM PLAN","Male","0-5","Asian","3"
"2022","8","Finger Lakes","UNITED HEALTHCARE COMM PLAN","Male","0-5","Black","4"
"2022","8","Finger Lakes","UNITED HEALTHCARE COMM PLAN","Male","0-5","Other","16"
"2022","8","Finger Lakes","UNITED HEALTHCARE COMM PLAN","Male","0-5","White","67"
"2022","8","Finger Lakes","UNITED HEALTHCARE COMM PLAN","Male","13-19","Asian","4"
"2022","8","Finger Lakes","UNITED HEALTHCARE COMM PLAN","Male","13-19","Black","6"
"2022","8","Finger Lakes","UNITED HEALTHCARE COMM PLAN","Male","13-19","Other","22"
"2022","8","Finger Lakes","UNITED HEALTHCARE COMM PLAN","Male","13-19","White","56"
"2022","8","Finger Lakes","UNITED HEALTHCARE COMM PLAN","Male","6-12","Asian","4"
"2022","8","Finger Lakes","UNITED HEALTHCARE COMM PLAN","Male","6-12","Black","4"
"2022","8","Finger Lakes","UNITED HEALTHCARE COMM PLAN","Male","6-12","Native American","1"
"2022","8","Finger Lakes","UNITED HEALTHCARE COMM PLAN","Male","6-12","Other","21"
"2022","8","Finger Lakes","UNITED HEALTHCARE COMM PLAN","Male","6-12","White","66"
"2022","8","Long Island","AMERIGROUP NY","Female","0-5","Asian","88"
"2022","8","Long Island","AMERIGROUP NY","Female","0-5","Black","34"
"2022","8","Long Island","AMERIGROUP NY","Female","0-5","Native American","2"
"2022","8","Long Island","AMERIGROUP NY","Female","0-5","Other","247"
"2022","8","Long Island","AMERIGROUP NY","Female","0-5","White","384"
"2022","8","Long Island","AMERIGROUP NY","Female","13-19","Asian","288"
"2022","8","Long Island","AMERIGROUP NY","Female","13-19","Black","82"
"2022","8","Long Island","AMERIGROUP NY","Female","13-19","Hispanic","27"
"2022","8","Long Island","AMERIGROUP NY","Female","13-19","Other","528"
"2022","8","Long Island","AMERIGROUP NY","Female","13-19","White","909"
"2022","8","Long Island","AMERIGROUP NY","Female","6-12","Asian","266"
"2022","8","Long Island","AMERIGROUP NY","Female","6-12","Black","80"
"2022","8","Long Island","AMERIGROUP NY","Female","6-12","Hispanic","29"
"2022","8","Long Island","AMERIGROUP NY","Female","6-12","Native American","1"
"2022","8","Long Island","AMERIGROUP NY","Female","6-12","Other","451"
"2022","8","Long Island","AMERIGROUP NY","Female","6-12","White","871"
"2022","8","Long Island","AMERIGROUP NY","Male","0-5","Asian","83"
"2022","8","Long Island","AMERIGROUP NY","Male","0-5","Black","35"
"2022","8","Long Island","AMERIGROUP NY","Male","0-5","Native American","1"
"2022","8","Long Island","AMERIGROUP NY","Male","0-5","Other","253"
"2022","8","Long Island","AMERIGROUP NY","Male","0-5","White","415"
"2022","8","Long Island","AMERIGROUP NY","Male","13-19","Asian","319"
"2022","8","Long Island","AMERIGROUP NY","Male","13-19","Black","81"
"2022","8","Long Island","AMERIGROUP NY","Male","13-19","Hispanic","28"
"2022","8","Long Island","AMERIGROUP NY","Male","13-19","Other","599"
"2022","8","Long Island","AMERIGROUP NY","Male","13-19","White","1035"
"2022","8","Long Island","AMERIGROUP NY","Male","6-12","Asian","266"
"2022","8","Long Island","AMERIGROUP NY","Male","6-12","Black","71"
"2022","8","Long Island","AMERIGROUP NY","Male","6-12","Hispanic","18"
"2022","8","Long Island","AMERIGROUP NY","Male","6-12","Other","462"
"2022","8","Long Island","AMERIGROUP NY","Male","6-12","White","954"
"2022","8","Long Island","FIDELIS HC NY","Female","0-5","Asian","162"
"2022","8","Long Island","FIDELIS HC NY","Female","0-5","Black","47"
"2022","8","Long Island","FIDELIS HC NY","Female","0-5","Hispanic","1"
"2022","8","Long Island","FIDELIS HC NY","Female","0-5","Native American","1"
"2022","8","Long Island","FIDELIS HC NY","Female","0-5","Other","1137"
