"report_year","measurement_year","payer","plan_id","plan_name","region","county","member_services","website","product_availability","ncqa_accreditation","statewide_enrollment"
"2020-2021","2020","Commercial HMO","1050178","HIP (EmblemHealth)","Northeast","Rensselaer","1-800-447-8255","http://www.emblemhealth.com","Yes","Accredited","276526"
"2020-2021","2020","Commercial HMO","1050178","HIP (EmblemHealth)","Hudson Valley","Dutchess","1-800-447-8255","http://www.emblemhealth.com","Yes","Accredited","276526"
"2020-2021","2020","Commercial HMO","1050178","HIP (EmblemHealth)","Central","Broome","1-800-447-8255","http://www.emblemhealth.com","Yes","Accredited","276526"
"2020-2021","2020","Commercial HMO","1050178","HIP (EmblemHealth)","NYC","Brooklyn","1-800-447-8255","http://www.emblemhealth.com","Yes","Accredited","276526"
"2020-2021","2020","Commercial HMO","1050178","HIP (EmblemHealth)","Northeast","Warren","1-800-447-8255","http://www.emblemhealth.com","Yes","Accredited","276526"
"2020-2021","2020","Commercial HMO","1050178","HIP (EmblemHealth)","Northeast","Columbia","1-800-447-8255","http://www.emblemhealth.com","Yes","Accredited","276526"
"2020-2021","2020","Commercial HMO","1050178","HIP (EmblemHealth)","Central","Lewis","1-800-447-8255","http://www.emblemhealth.com",,"Accredited","276526"
"2020-2021","2020","Commercial HMO","1050178","HIP (EmblemHealth)","Northeast","Essex","1-800-447-8255","http://www.emblemhealth.com",,"Accredited","276526"
"2020-2021","2020","Commercial HMO","1050178","HIP (EmblemHealth)","Northeast","Schoharie","1-800-447-8255","http://www.emblemhealth.com","Yes","Accredited","276526"
"2020-2021","2020","Commercial HMO","1050178","HIP (EmblemHealth)","Central","Madison","1-800-447-8255","http://www.emblemhealth.com",,"Accredited","276526"
"2020-2021","2020","Commercial HMO","1050178","HIP (EmblemHealth)","Long Island","Nassau","1-800-447-8255","http://www.emblemhealth.com","Yes","Accredited","276526"
"2020-2021","2020","Commercial HMO","1050178","HIP (EmblemHealth)","Hudson Valley","Westchester","1-800-447-8255","http://www.emblemhealth.com","Yes","Accredited","276526"
"2020-2021","2020","Commercial HMO","1050178","HIP (EmblemHealth)","Northeast","Hamilton","1-800-447-8255","http://www.emblemhealth.com",,"Accredited","276526"
"2020-2021","2020","Commercial HMO","1050178","HIP (EmblemHealth)","Hudson Valley","Ulster","1-800-447-8255","http://www.emblemhealth.com","Yes","Accredited","276526"
"2020-2021","2020","Commercial HMO","1050178","HIP (EmblemHealth)","Hudson Valley","Orange","1-800-447-8255","http://www.emblemhealth.com","Yes","Accredited","276526"
"2020-2021","2020","Commercial HMO","1050178","HIP (EmblemHealth)","NYC","Statenisland","1-800-447-8255","http://www.emblemhealth.com","Yes","Accredited","276526"
"2020-2021","2020","Commercial HMO","1050178","HIP (EmblemHealth)","Long Island","Suffolk","1-800-447-8255","http://www.emblemhealth.com","Yes","Accredited","276526"
"2020-2021","2020","Commercial HMO","1050178","HIP (EmblemHealth)","Northeast","Saratoga","1-800-447-8255","http://www.emblemhealth.com","Yes","Accredited","276526"
"2020-2021","2020","Commercial HMO","1050178","HIP (EmblemHealth)","Central","Cortland","1-800-447-8255","http://www.emblemhealth.com",,"Accredited","276526"
"2020-2021","2020","Commercial HMO","1050178","HIP (EmblemHealth)","Central","Chenango","1-800-447-8255","http://www.emblemhealth.com",,"Accredited","276526"
"2020-2021","2020","Commercial HMO","1050178","HIP (EmblemHealth)","NYC","Queens","1-800-447-8255","http://www.emblemhealth.com","Yes","Accredited","276526"
"2020-2021","2020","Commercial HMO","1050178","HIP (EmblemHealth)","Hudson Valley","Putnam","1-800-447-8255","http://www.emblemhealth.com","Yes","Accredited","276526"
"2020-2021","2020","Commercial HMO","1050178","HIP (EmblemHealth)","Central","Stlawrence","1-800-447-8255","http://www.emblemhealth.com",,"Accredited","276526"
"2020-2021","2020","Commercial HMO","1050178","HIP (EmblemHealth)","Central","Onondaga","1-800-447-8255","http://www.emblemhealth.com",,"Accredited","276526"
"2020-2021","2020","Commercial HMO","1050178","HIP (EmblemHealth)","Central","Jefferson","1-800-447-8255","http://www.emblemhealth.com",,"Accredited","276526"
"2020-2021","2020","Commercial HMO","1050178","HIP (EmblemHealth)","NYC","Bronx","1-800-447-8255","http://www.emblemhealth.com","Yes","Accredited","276526"
"2020-2021","2020","Commercial HMO","1050178","HIP (EmblemHealth)","Northeast","Schenectady","1-800-447-8255","http://www.emblemhealth.com","Yes","Accredited","276526"
"2020-2021","2020","Commercial HMO","1050178","HIP (EmblemHealth)","Hudson Valley","Rockland","1-800-447-8255","http://www.emblemhealth.com","Yes","Accredited","276526"
"2020-2021","2020","Commercial HMO","1050178","HIP (EmblemHealth)","Central","Cayuga","1-800-447-8255","http://www.emblemhealth.com",,"Accredited","276526"
"2020-2021","2020","Commercial HMO","1050178","HIP (EmblemHealth)","Central","Tompkins","1-800-447-8255","http://www.emblemhealth.com",,"Accredited","276526"
"2020-2021","2020","Commercial HMO","1050178","HIP (EmblemHealth)","Northeast","Washington","1-800-447-8255","http://www.emblemhealth.com","Yes","Accredited","276526"
"2020-2021","2020","Commercial HMO","1070680","Independent Health","Western","Chautauqua","1-800-501-3439","http://www.independenthealth.com","Yes","Accredited","84813"
"2020-2021","2020","Commercial HMO","1070680","Independent Health","Western","Cattaraugus","1-800-501-3439","http://www.independenthealth.com","Yes","Accredited","84813"
"2020-2021","2020","Commercial HMO","1070680","Independent Health","Western","Yates","1-800-501-3439","http://www.independenthealth.com",,"Accredited","84813"
"2020-2021","2020","Commercial HMO","1070680","Independent Health","Western","Genesee","1-800-501-3439","http://www.independenthealth.com","Yes","Accredited","84813"
"2020-2021","2020","Commercial HMO","1070680","Independent Health","Western","Seneca","1-800-501-3439","http://www.independenthealth.com",,"Accredited","84813"
"2020-2021","2020","Commercial HMO","1070680","Independent Health","Western","Livingston","1-800-501-3439","http://www.independenthealth.com",,"Accredited","84813"
"2020-2021","2020","Commercial HMO","1070680","Independent Health","Western","Wayne","1-800-501-3439","http://www.independenthealth.com",,"Accredited","84813"
"2020-2021","2020","Commercial HMO","1070680","Independent Health","Western","Monroe","1-800-501-3439","http://www.independenthealth.com",,"Accredited","84813"
"2020-2021","2020","Commercial HMO","1070680","Independent Health","Western","Chemung","1-800-501-3439","http://www.independenthealth.com",,"Accredited","84813"
"2020-2021","2020","Commercial HMO","1070680","Independent Health","Western","Orleans","1-800-501-3439","http://www.independenthealth.com","Yes","Accredited","84813"
"2020-2021","2020","Commercial HMO","1070680","Independent Health","Western","Niagara","1-800-501-3439","http://www.independenthealth.com","Yes","Accredited","84813"
"2020-2021","2020","Commercial HMO","1070680","Independent Health","Western","Ontario","1-800-501-3439","http://www.independenthealth.com",,"Accredited","84813"
"2020-2021","2020","Commercial HMO","1070680","Independent Health","Western","Schuyler","1-800-501-3439","http://www.independenthealth.com",,"Accredited","84813"
"2020-2021","2020","Commercial HMO","1070680","Independent Health","Western","Erie","1-800-501-3439","http://www.independenthealth.com","Yes","Accredited","84813"
"2020-2021","2020","Commercial HMO","1070680","Independent Health","Western","Steuben","1-800-501-3439","http://www.independenthealth.com",,"Accredited","84813"
"2020-2021","2020","Commercial HMO","1070680","Independent Health","Western","Allegany","1-800-501-3439","http://www.independenthealth.com","Yes","Accredited","84813"
"2020-2021","2020","Commercial HMO","1070680","Independent Health","Western","Wyoming","1-800-501-3439","http://www.independenthealth.com","Yes","Accredited","84813"
"2020-2021","2020","Commercial HMO","1080383","MVP Health Care","Western","Cattaraugus","1-888-687-6277","http://www.mvphealthcare.com",,"Accredited","58511"
"2020-2021","2020","Commercial HMO","1080383","MVP Health Care","Western","Schuyler","1-888-687-6277","http://www.mvphealthcare.com",,"Accredited","58511"
"2020-2021","2020","Commercial HMO","1080383","MVP Health Care","Hudson Valley","Putnam","1-888-687-6277","http://www.mvphealthcare.com","Yes","Accredited","58511"
"2020-2021","2020","Commercial HMO","1080383","MVP Health Care","Central","Broome","1-888-687-6277","http://www.mvphealthcare.com","Yes","Accredited","58511"
"2020-2021","2020","Commercial HMO","1080383","MVP Health Care","Central","Jefferson","1-888-687-6277","http://www.mvphealthcare.com","Yes","Accredited","58511"
"2020-2021","2020","Commercial HMO","1080383","MVP Health Care","Northeast","Clinton","1-888-687-6277","http://www.mvphealthcare.com","Yes","Accredited","58511"
"2020-2021","2020","Commercial HMO","1080383","MVP Health Care","Western","Monroe","1-888-687-6277","http://www.mvphealthcare.com","Yes","Accredited","58511"
"2020-2021","2020","Commercial HMO","1080383","MVP Health Care","Northeast","Hamilton","1-888-687-6277","http://www.mvphealthcare.com","Yes","Accredited","58511"
"2020-2021","2020","Commercial HMO","1080383","MVP Health Care","Western","Steuben","1-888-687-6277","http://www.mvphealthcare.com","Yes","Accredited","58511"
"2020-2021","2020","Commercial HMO","1080383","MVP Health Care","Northeast","Saratoga","1-888-687-6277","http://www.mvphealthcare.com","Yes","Accredited","58511"
"2020-2021","2020","Commercial HMO","1080383","MVP Health Care","Northeast","Essex","1-888-687-6277","http://www.mvphealthcare.com","Yes","Accredited","58511"
"2020-2021","2020","Commercial HMO","1080383","MVP Health Care","Central","Oneida","1-888-687-6277","http://www.mvphealthcare.com","Yes","Accredited","58511"
"2020-2021","2020","Commercial HMO","1080383","MVP Health Care","Western","Livingston","1-888-687-6277","http://www.mvphealthcare.com","Yes","Accredited","58511"
"2020-2021","2020","Commercial HMO","1080383","MVP Health Care","Western","Allegany","1-888-687-6277","http://www.mvphealthcare.com",,"Accredited","58511"
"2020-2021","2020","Commercial HMO","1080383","MVP Health Care","Central","Madison","1-888-687-6277","http://www.mvphealthcare.com","Yes","Accredited","58511"
"2020-2021","2020","Commercial HMO","1080383","MVP Health Care","Western","Chautauqua","1-888-687-6277","http://www.mvphealthcare.com",,"Accredited","58511"
"2020-2021","2020","Commercial HMO","1080383","MVP Health Care","Western","Wyoming","1-888-687-6277","http://www.mvphealthcare.com","Yes","Accredited","58511"
"2020-2021","2020","Commercial HMO","1080383","MVP Health Care","Western","Genesee","1-888-687-6277","http://www.mvphealthcare.com","Yes","Accredited","58511"
"2020-2021","2020","Commercial HMO","1080383","MVP Health Care","Central","Tioga","1-888-687-6277","http://www.mvphealthcare.com","Yes","Accredited","58511"
"2020-2021","2020","Commercial HMO","1080383","MVP Health Care","Northeast","Rensselaer","1-888-687-6277","http://www.mvphealthcare.com","Yes","Accredited","58511"
"2020-2021","2020","Commercial HMO","1080383","MVP Health Care","Northeast","Otsego","1-888-687-6277","http://www.mvphealthcare.com","Yes","Accredited","58511"
"2020-2021","2020","Commercial HMO","1080383","MVP Health Care","Central","Lewis","1-888-687-6277","http://www.mvphealthcare.com","Yes","Accredited","58511"
"2020-2021","2020","Commercial HMO","1080383","MVP Health Care","Central","Herkimer","1-888-687-6277","http://www.mvphealthcare.com","Yes","Accredited","58511"
"2020-2021","2020","Commercial HMO","1080383","MVP Health Care","Hudson Valley","Sullivan","1-888-687-6277","http://www.mvphealthcare.com","Yes","Accredited","58511"
"2020-2021","2020","Commercial HMO","1080383","MVP Health Care","Northeast","Columbia","1-888-687-6277","http://www.mvphealthcare.com","Yes","Accredited","58511"
"2020-2021","2020","Commercial HMO","1080383","MVP Health Care","Western","Yates","1-888-687-6277","http://www.mvphealthcare.com","Yes","Accredited","58511"
"2020-2021","2020","Commercial HMO","1080383","MVP Health Care","Northeast","Albany","1-888-687-6277","http://www.mvphealthcare.com","Yes","Accredited","58511"
"2020-2021","2020","Commercial HMO","1080383","MVP Health Care","Western","Wayne","1-888-687-6277","http://www.mvphealthcare.com","Yes","Accredited","58511"
"2020-2021","2020","Commercial HMO","1080383","MVP Health Care","Hudson Valley","Rockland","1-888-687-6277","http://www.mvphealthcare.com","Yes","Accredited","58511"
"2020-2021","2020","Commercial HMO","1080383","MVP Health Care","Western","Orleans","1-888-687-6277","http://www.mvphealthcare.com","Yes","Accredited","58511"
"2020-2021","2020","Commercial HMO","1080383","MVP Health Care","Western","Erie","1-888-687-6277","http://www.mvphealthcare.com",,"Accredited","58511"
"2020-2021","2020","Commercial HMO","1080383","MVP Health Care","Central","Cayuga","1-888-687-6277","http://www.mvphealthcare.com","Yes","Accredited","58511"
"2020-2021","2020","Commercial HMO","1080383","MVP Health Care","Western","Seneca","1-888-687-6277","http://www.mvphealthcare.com","Yes","Accredited","58511"
"2020-2021","2020","Commercial HMO","1080383","MVP Health Care","Central","Stlawrence","1-888-687-6277","http://www.mvphealthcare.com","Yes","Accredited","58511"
"2020-2021","2020","Commercial HMO","1080383","MVP Health Care","Northeast","Montgomery","1-888-687-6277","http://www.mvphealthcare.com","Yes","Accredited","58511"
"2020-2021","2020","Commercial HMO","1080383","MVP Health Care","Western","Ontario","1-888-687-6277","http://www.mvphealthcare.com","Yes","Accredited","58511"
"2020-2021","2020","Commercial HMO","1080383","MVP Health Care","Central","Tompkins","1-888-687-6277","http://www.mvphealthcare.com","Yes","Accredited","58511"
"2020-2021","2020","Commercial HMO","1080383","MVP Health Care","Hudson Valley","Ulster","1-888-687-6277","http://www.mvphealthcare.com","Yes","Accredited","58511"
"2020-2021","2020","Commercial HMO","1080383","MVP Health Care","Northeast","Delaware","1-888-687-6277","http://www.mvphealthcare.com","Yes","Accredited","58511"
"2020-2021","2020","Commercial HMO","1080383","MVP Health Care","Northeast","Franklin","1-888-687-6277","http://www.mvphealthcare.com","Yes","Accredited","58511"
"2020-2021","2020","Commercial HMO","1080383","MVP Health Care","Hudson Valley","Dutchess","1-888-687-6277","http://www.mvphealthcare.com","Yes","Accredited","58511"
"2020-2021","2020","Commercial HMO","1080383","MVP Health Care","Central","Chenango","1-888-687-6277","http://www.mvphealthcare.com","Yes","Accredited","58511"
"2020-2021","2020","Commercial HMO","1080383","MVP Health Care","Hudson Valley","Orange","1-888-687-6277","http://www.mvphealthcare.com","Yes","Accredited","58511"
"2020-2021","2020","Commercial HMO","1080383","MVP Health Care","Northeast","Schoharie","1-888-687-6277","http://www.mvphealthcare.com","Yes","Accredited","58511"
"2020-2021","2020","Commercial HMO","1080383","MVP Health Care","Northeast","Greene","1-888-687-6277","http://www.mvphealthcare.com","Yes","Accredited","58511"
"2020-2021","2020","Commercial HMO","1080383","MVP Health Care","Northeast","Warren","1-888-687-6277","http://www.mvphealthcare.com","Yes","Accredited","58511"
"2020-2021","2020","Commercial HMO","1080383","MVP Health Care","Central","Oswego","1-888-687-6277","http://www.mvphealthcare.com","Yes","Accredited","58511"
"2020-2021","2020","Commercial HMO","1080383","MVP Health Care","Western","Niagara","1-888-687-6277","http://www.mvphealthcare.com",,"Accredited","58511"
"2020-2021","2020","Commercial HMO","1080383","MVP Health Care","Northeast","Schenectady","1-888-687-6277","http://www.mvphealthcare.com","Yes","Accredited","58511"
"2020-2021","2020","Commercial HMO","1080383","MVP Health Care","Central","Cortland","1-888-687-6277","http://www.mvphealthcare.com","Yes","Accredited","58511"
"2020-2021","2020","Commercial HMO","1080383","MVP Health Care","Northeast","Fulton","1-888-687-6277","http://www.mvphealthcare.com","Yes","Accredited","58511"
"2020-2021","2020","Commercial HMO","1080383","MVP Health Care","Hudson Valley","Westchester","1-888-687-6277","http://www.mvphealthcare.com","Yes","Accredited","58511"
"2020-2021","2020","Commercial HMO","1080383","MVP Health Care","Central","Onondaga","1-888-687-6277","http://www.mvphealthcare.com","Yes","Accredited","58511"
"2020-2021","2020","Commercial HMO","1080383","MVP Health Care","Northeast","Washington","1-888-687-6277","http://www.mvphealthcare.com","Yes","Accredited","58511"
"2020-2021","2020","Commercial HMO","1080383","MVP Health Care","Western","Chemung","1-888-687-6277","http://www.mvphealthcare.com",,"Accredited","58511"
"2020-2021","2020","Commercial HMO","1090384","CDPHP","Central","Onondaga","1-800-777-2273","http://www.cdphp.com",,"Accredited","95102"
"2020-2021","2020","Commercial HMO","1090384","CDPHP","Central","Broome","1-800-777-2273","http://www.cdphp.com","Yes","Accredited","95102"
"2020-2021","2020","Commercial HMO","1090384","CDPHP","Central","Lewis","1-800-777-2273","http://www.cdphp.com",,"Accredited","95102"
"2020-2021","2020","Commercial HMO","1090384","CDPHP","Hudson Valley","Putnam","1-800-777-2273","http://www.cdphp.com",,"Accredited","95102"
"2020-2021","2020","Commercial HMO","1090384","CDPHP","Northeast","Saratoga","1-800-777-2273","http://www.cdphp.com","Yes","Accredited","95102"
"2020-2021","2020","Commercial HMO","1090384","CDPHP","Northeast","Rensselaer","1-800-777-2273","http://www.cdphp.com","Yes","Accredited","95102"
"2020-2021","2020","Commercial HMO","1090384","CDPHP","Northeast","Otsego","1-800-777-2273","http://www.cdphp.com","Yes","Accredited","95102"
"2020-2021","2020","Commercial HMO","1090384","CDPHP","Central","Cayuga","1-800-777-2273","http://www.cdphp.com",,"Accredited","95102"
"2020-2021","2020","Commercial HMO","1090384","CDPHP","Central","Herkimer","1-800-777-2273","http://www.cdphp.com","Yes","Accredited","95102"
"2020-2021","2020","Commercial HMO","1090384","CDPHP","Northeast","Montgomery","1-800-777-2273","http://www.cdphp.com","Yes","Accredited","95102"
"2020-2021","2020","Commercial HMO","1090384","CDPHP","Northeast","Essex","1-800-777-2273","http://www.cdphp.com","Yes","Accredited","95102"
"2020-2021","2020","Commercial HMO","1090384","CDPHP","Northeast","Schenectady","1-800-777-2273","http://www.cdphp.com","Yes","Accredited","95102"
"2020-2021","2020","Commercial HMO","1090384","CDPHP","Central","Jefferson","1-800-777-2273","http://www.cdphp.com",,"Accredited","95102"
"2020-2021","2020","Commercial HMO","1090384","CDPHP","Central","Oneida","1-800-777-2273","http://www.cdphp.com","Yes","Accredited","95102"
"2020-2021","2020","Commercial HMO","1090384","CDPHP","Central","Tioga","1-800-777-2273","http://www.cdphp.com","Yes","Accredited","95102"
"2020-2021","2020","Commercial HMO","1090384","CDPHP","Central","Madison","1-800-777-2273","http://www.cdphp.com","Yes","Accredited","95102"
"2020-2021","2020","Commercial HMO","1090384","CDPHP","Northeast","Fulton","1-800-777-2273","http://www.cdphp.com","Yes","Accredited","95102"
"2020-2021","2020","Commercial HMO","1090384","CDPHP","Northeast","Schoharie","1-800-777-2273","http://www.cdphp.com","Yes","Accredited","95102"
"2020-2021","2020","Commercial HMO","1090384","CDPHP","Central","Tompkins","1-800-777-2273","http://www.cdphp.com",,"Accredited","95102"
"2020-2021","2020","Commercial HMO","1090384","CDPHP","Hudson Valley","Orange","1-800-777-2273","http://www.cdphp.com","Yes","Accredited","95102"
"2020-2021","2020","Commercial HMO","1090384","CDPHP","Hudson Valley","Ulster","1-800-777-2273","http://www.cdphp.com","Yes","Accredited","95102"
"2020-2021","2020","Commercial HMO","1090384","CDPHP","Hudson Valley","Westchester","1-800-777-2273","http://www.cdphp.com",,"Accredited","95102"
"2020-2021","2020","Commercial HMO","1090384","CDPHP","Northeast","Warren","1-800-777-2273","http://www.cdphp.com","Yes","Accredited","95102"
"2020-2021","2020","Commercial HMO","1090384","CDPHP","Northeast","Columbia","1-800-777-2273","http://www.cdphp.com","Yes","Accredited","95102"
"2020-2021","2020","Commercial HMO","1090384","CDPHP","Hudson Valley","Sullivan","1-800-777-2273","http://www.cdphp.com",,"Accredited","95102"
"2020-2021","2020","Commercial HMO","1090384","CDPHP","Northeast","Greene","1-800-777-2273","http://www.cdphp.com","Yes","Accredited","95102"
"2020-2021","2020","Commercial HMO","1090384","CDPHP","Northeast","Franklin","1-800-777-2273","http://www.cdphp.com","Yes","Accredited","95102"
"2020-2021","2020","Commercial HMO","1090384","CDPHP","Northeast","Hamilton","1-800-777-2273","http://www.cdphp.com","Yes","Accredited","95102"
"2020-2021","2020","Commercial HMO","1090384","CDPHP","Northeast","Albany","1-800-777-2273","http://www.cdphp.com","Yes","Accredited","95102"
"2020-2021","2020","Commercial HMO","1090384","CDPHP","Central","Cortland","1-800-777-2273","http://www.cdphp.com",,"Accredited","95102"
"2020-2021","2020","Commercial HMO","1090384","CDPHP","Northeast","Clinton","1-800-777-2273","http://www.cdphp.com","Yes","Accredited","95102"
"2020-2021","2020","Commercial HMO","1090384","CDPHP","Northeast","Delaware","1-800-777-2273","http://www.cdphp.com","Yes","Accredited","95102"
"2020-2021","2020","Commercial HMO","1090384","CDPHP","Northeast","Washington","1-800-777-2273","http://www.cdphp.com","Yes","Accredited","95102"
"2020-2021","2020","Commercial HMO","1090384","CDPHP","Central","Chenango","1-800-777-2273","http://www.cdphp.com","Yes","Accredited","95102"
"2020-2021","2020","Commercial HMO","1090384","CDPHP","Hudson Valley","Rockland","1-800-777-2273","http://www.cdphp.com",,"Accredited","95102"
"2020-2021","2020","Commercial HMO","1090384","CDPHP","Central","Stlawrence","1-800-777-2273","http://www.cdphp.com",,"Accredited","95102"
"2020-2021","2020","Commercial HMO","1090384","CDPHP","Hudson Valley","Dutchess","1-800-777-2273","http://www.cdphp.com","Yes","Accredited","95102"
"2020-2021","2020","Commercial HMO","1090384","CDPHP","Central","Oswego","1-800-777-2273","http://www.cdphp.com",,"Accredited","95102"
"2020-2021","2020","Commercial HMO","1140685","Highmark Western and Northeastern New York, Inc.","Northeast","Columbia","1-866-231-0847","http://www.highmarkbcbs.com","Yes","Accredited","352989"
"2020-2021","2020","Commercial HMO","1140685","Highmark Western and Northeastern New York, Inc.","Northeast","Schenectady","1-866-231-0847","http://www.highmarkbcbs.com","Yes","Accredited","352989"
"2020-2021","2020","Commercial HMO","1140685","Highmark Western and Northeastern New York, Inc.","Northeast","Schoharie","1-866-231-0847","http://www.highmarkbcbs.com",,"Accredited","352989"
"2020-2021","2020","Commercial HMO","1140685","Highmark Western and Northeastern New York, Inc.","Northeast","Otsego","1-866-231-0847","http://www.highmarkbcbs.com",,"Accredited","352989"
"2020-2021","2020","Commercial HMO","1140685","Highmark Western and Northeastern New York, Inc.","Northeast","Delaware","1-866-231-0847","http://www.highmarkbcbs.com",,"Accredited","352989"
"2020-2021","2020","Commercial HMO","1140685","Highmark Western and Northeastern New York, Inc.","Northeast","Greene","1-866-231-0847","http://www.highmarkbcbs.com","Yes","Accredited","352989"
"2020-2021","2020","Commercial HMO","1140685","Highmark Western and Northeastern New York, Inc.","Northeast","Albany","1-866-231-0847","http://www.highmarkbcbs.com","Yes","Accredited","352989"
"2020-2021","2020","Commercial HMO","1140685","Highmark Western and Northeastern New York, Inc.","Northeast","Essex","1-866-231-0847","http://www.highmarkbcbs.com","Yes","Accredited","352989"
"2020-2021","2020","Commercial HMO","1140685","Highmark Western and Northeastern New York, Inc.","Western","Ontario","1-866-231-0847","http://www.highmarkbcbs.com",,"Accredited","352989"
"2020-2021","2020","Commercial HMO","1140685","Highmark Western and Northeastern New York, Inc.","Northeast","Warren","1-866-231-0847","http://www.highmarkbcbs.com","Yes","Accredited","352989"
"2020-2021","2020","Commercial HMO","1140685","Highmark Western and Northeastern New York, Inc.","Western","Steuben","1-866-231-0847","http://www.highmarkbcbs.com",,"Accredited","352989"
"2020-2021","2020","Commercial HMO","1140685","Highmark Western and Northeastern New York, Inc.","Northeast","Washington","1-866-231-0847","http://www.highmarkbcbs.com","Yes","Accredited","352989"
