LOCAL HEALTH UNIT,OPERATION NAME,CITY,STATE,ZIP,MUNICIPALITY,COUNTY,VENDOR TYPE,CREATION DATE,LOCATION,New York Zip Codes,Counties,NYS Senate Districts,Local Waterfront Revitalization Program (LWRP) Communities,School Districts 2016.shp
ALBANY,MAPLE LEAF MARKET,ALBANY,NY,12208,ALBANY,ALBANY,CONVENIENCE STORE,11/10/2020,"323 ONTARIO  STREET
ALBANY, NY 12208
(42.65951499500005, -73.78345502299999)",45,2030,34,1,573
ALBANY,SUNCO-COBBLE PONDS FARMS,ALTAMONT,NY,12009,GUILDERLAND,ALBANY,CONVENIENCE/GAS,11/10/2020,"200 MAIN STREET
ALTAMONT, NY 12009
(42.70108198400004, -74.03384996299997)",1142,2030,36,,566
ALBANY,U.S. NEWS,ALBANY,NY,12210,ALBANY,ALBANY,CONVENIENCE STORE,11/10/2020,"80 SOUTH SWAN A.E.SMITH BLDG STREET
ALBANY, NY 12210
(42.65699500000005, -73.75789499999996)",47,2030,34,1,573
ALBANY,SPEEDWAY #07647,ALBANY,NY,12205,COLONIE,ALBANY,CONVENIENCE/GAS,11/10/2020,"156 WOLF ROAD ROAD
ALBANY, NY 12205
(42.721142016000044, -73.80359103599994)",42,2030,34,,611
ALBANY,ALBANY BEVERAGE,SCHENECTADY,NY,12303,GUILDERLAND,ALBANY,LIQUOR/BEVERAGE STORE,11/10/2020,"3899 CARMAN ROAD
SCHENECTADY, NY 12303
(42.716293001000054, -73.93163399499997)",72,2030,36,,566
ALBANY,CUMBERLAND FARMS #1676,RAVENA,NY,12143,COEYMANS,ALBANY,CONVENIENCE/GAS,11/10/2020,"ROUTE 9W & ROUTE 143
RAVENA, NY 12143
(42.46814005200008, -73.81621988199998)",1308,2030,36,,516
ALBANY,MOBILE DELMAR,DELMAR,NY,12054,ALBANY,ALBANY,BAR/LOUNGE,11/10/2020,"317 DELAWARE AVENUE
DELMAR, NY 12054
(42.62431800000007, -73.82799402499995)",1180,2030,34,,539
ALBANY,OLIVERS BEVERAGE CENTER,ALBANY,NY,12206,ALBANY,ALBANY,LIQUOR/BEVERAGE STORE,11/10/2020,"105 COLVIN  AVENUE
ALBANY, NY 12206
(42.68061400500005, -73.79234000799994)",43,2030,34,1,573
ALBANY,RICK'S EXPRESS SHOP,ALBANY,NY,12230,ALBANY,ALBANY,CONVENIENCE STORE,11/10/2020,"89 WASHINGTON AVENUE
ALBANY, NY 12230
(42.65393101300003, -73.75736299599998)",47,2030,34,1,573
ALBANY,SHOPRITE OF SLINGERLANDS,SLINGERLANDS,NY,12159,BETHLEHEM,ALBANY,GROCERY SUPERMARKET,11/10/2020,"41 VISTA BOULEVARD
SLINGERLANDS, NY 12159
(42.642063998000026, -73.86302702799998)",1406,2030,34,,539
ALBANY,CHICHO CHICKEN DELI & GROCERY,ALBANY,NY,12202,ALBANY,ALBANY,CONVENIENCE STORE,11/10/2020,"333 SOUTH PEARL  STREET
ALBANY, NY 12202
(42.64042500100004, -73.75781796599995)",39,2030,34,1,573
ALBANY,BERNE GENERAL STORE,E. BERNE,NY,12059,BERNE,ALBANY,CONVENIENCE/GAS,11/10/2020,"788 HELDERBERG TRAIL #6 TRAIL
E. BERNE, NY 12059
(42.61334801700008, -74.06653603299998)",1184,2030,36,,577
ALBANY,CAP RETAIL LLC,SCHENECTADY,NY,12303,GUILDERLAND,ALBANY,CONVENIENCE/GAS,11/10/2020,"103 BROOKVIEW DRIVE
SCHENECTADY, NY 12303
(42.742281631000026, -73.91511442899997)",72,2030,36,,593
ALBANY,BEVERAGE & SMOKE CONVENIENT LLC,NISKAYUNA,NY,12309,COLONIE,ALBANY,CONVENIENCE STORE,11/10/2020,"214 LISHA KILL  ROAD
NISKAYUNA, NY 12309
(42.764154003000044, -73.85419996199994)",78,2030,34,,601
ALBANY,SUNOCO-A-PLUS,COHOES,NY,12047,COHOES,ALBANY,CONVENIENCE/GAS,11/10/2020,"245 ONTARIO STREET
COHOES, NY 12047
(42.77455301200007, -73.69817100199998)",1176,2030,34,,605
ALBANY,CUMBERLAND FARMS #1615,ALBANY,NY,12205,COLONIE,ALBANY,CONVENIENCE/GAS,11/10/2020,"1175 CENTRAL AVENUE
ALBANY, NY 12205
(42.693550006000066, -73.80450801599994)",42,2030,34,,601
ALBANY,ALBANY NEWS DELI EXPRESS,ALBANY,NY,12206,ALBANY,ALBANY,CONVENIENCE STORE,11/10/2020,"396 CENTRAL  AVENUE
ALBANY, NY 12206
(42.667204008000056, -73.77569296099995)",43,2030,34,1,573
ALBANY,SHOPRITE OF COLONIE #214,ALBANY,NY,12205,COLONIE,ALBANY,GROCERY SUPERMARKET,11/10/2020,"1730 CENTRAL AVENUE
ALBANY, NY 12205
(42.72495201000004, -73.84316702999996)",42,2030,34,,601
ALBANY,LIVINGSTON MARKET,ALBANY,NY,12206,ALBANY,ALBANY,CONVENIENCE STORE,11/10/2020,"367 LIVINGSTON AVENUE
ALBANY, NY 12206
(42.66545998500004, -73.76132503799994)",43,2030,34,1,573
ALBANY,MILLIES SNACKS,ALBNAY,NY,12223,ALBANY,ALBANY,STAND,11/10/2020,"ESP/ BETWEEN AGENCY 1 & 2
ALBNAY, NY 12223
(42.64881500000007, -73.76129999999995)",39,2030,34,1,573
ALBANY,SMOKERS CHOICE-SAND CREEK,ALBANY,NY,12205,COLONIE,ALBANY,TOBACCO RETAIL,11/10/2020,"448 SAND CREEK ROAD
ALBANY, NY 12205
(42.71423000500005, -73.81029395999997)",42,2030,34,,601
ALBANY,"ORCHARD CREEK COURSE, INC.",ALTAMONT,NY,12009,GUILDERLAND,ALBANY,OTHER,11/10/2020,"6700 DUNNSVILLE ROAD
ALTAMONT, NY 12009
(42.72304500100006, -74.01402298999994)",1142,2030,36,,566
ALBANY,SKY BLUE DELI & GROCERY,COLONIE,NY,12205,ALBANY,ALBANY,CONVENIENCE STORE,11/10/2020,"294 SANDCREEK ROAD
COLONIE, NY 12205
(42.703060993000065, -73.79827095799999)",42,2030,34,,601
ALBANY,ANDY & SONS IMPORT CO.,ALBANY,NY,12209,ALBANY,ALBANY,DELICATESSEN,11/10/2020,"256 DELAWARE AVENUE
ALBANY, NY 12209
(42.64358200300006, -73.77515903399996)",46,2030,34,1,573
ALBANY,COLONIE GOLF & COUNTRY CLUB,VOORHEESVILLE,NY,12186,NEW SCOTLAND,ALBANY,BAR/LOUNGE,11/10/2020,"141 MAPLE ROAD
VOORHEESVILLE, NY 12186
(42.64593233900007, -73.91145443799996)",16,2030,36,,557
ALBANY,GULF-MEGA MART,ALBANY,NY,12205,COLONIE,ALBANY,CONVENIENCE/GAS,11/10/2020,"1560 CENTRAL  AVENUE
ALBANY, NY 12205
(42.71554998700003, -73.83099198099995)",42,2030,34,,601
ALBANY,WESTMERE BEVERAGE,ALBANY,NY,12203,ALBANY,ALBANY,LIQUOR/BEVERAGE STORE,11/10/2020,"1756 WESTERN  AVENUE
ALBANY, NY 12203
(42.68890500700007, -73.86309701699997)",40,2030,36,,566
ALBANY,NUTTINGS,WATERVLIET,NY,12189,WATERVLIET,ALBANY,BAR/LOUNGE,11/10/2020,"1359 5TH AVENUE
WATERVLIET, NY 12189
(42.725447003000056, -73.70642901999997)",19,2030,34,63,580
ALBANY,STEWART'S SHOP #304,FEURA BUSH,NY,12067,BETHLEHEM,ALBANY,CONVENIENCE/GAS,11/10/2020,"1360 INDIAN FIELDS  ROAD
FEURA BUSH, NY 12067
(42.57952699600003, -73.87519403099998)",1192,2030,36,,516
ALBANY,CUMBERLAND FARMS 1586,COHOES,NY,12047,COHOES,ALBANY,CONVENIENCE/GAS,11/10/2020,"30 ONTARIO STREET
COHOES, NY 12047
(42.77215986700003, -73.68422923099996)",1176,2030,34,,605
ALBANY,FABER CONVENIENCE@MILE POST 153,SCHENECTADY,NY,12303,GUILDERLAND,ALBANY,CONVENIENCE STORE,11/10/2020,"103 BROOKVIEW DRIVE
SCHENECTADY, NY 12303
(42.742281631000026, -73.91511442899997)",72,2030,36,,593
ALBANY,THAT STORE,ALBANY,NY,12210,ALBANY,ALBANY,TOBACCO RETAIL,11/10/2020,"247 LARK STREET
ALBANY, NY 12210
(42.65453501300004, -73.76602301099996)",47,2030,34,1,573
ALBANY,BRENT'S NEWS,ALBANY,NY,12223,ALBANY,ALBANY,STAND,11/10/2020,"30 WASHINGTON (THE CAPITOL) AVENUE
ALBANY, NY 12223
(42.64881500000007, -73.76129999999995)",39,2030,34,1,573
ALBANY,STEWART'S SHOP #176,GLENMONT,NY,12077,BETHLEHEM,ALBANY,CONVENIENCE/GAS,11/10/2020,"33 FRONTAGE  ROAD
GLENMONT, NY 12077
(42.619732010000064, -73.78379599799996)",1225,2030,34,,539
ALBANY,PRICE CHOPPER # 36,COHOES,NY,12047,COHOES,ALBANY,GROCERY SUPERMARKET,11/10/2020,"240 CONGRESS STREET
COHOES, NY 12047
(42.76526401900003, -73.70069898399998)",1176,2030,34,,605
ALBANY,SHAN MINI MART,ALBANY,NY,12206,ALBANY,ALBANY,CONVENIENCE STORE,11/10/2020,"438 CENTRAL AVE AVENUE
ALBANY, NY 12206
(42.66818402000007, -73.77679702499995)",43,2030,34,1,573
ALBANY,STEWART'S SHOP #122,COHOES,NY,12047,COHOES,ALBANY,CONVENIENCE/GAS,11/10/2020,"94 COLUMBIA STREET
COHOES, NY 12047
(42.76952898300004, -73.70419197399997)",1176,2030,34,,605
ALBANY,SUNOCO -TROY SCHE. ROAD,LATHAM,NY,12110,COLONIE,ALBANY,CONVENIENCE/GAS,11/10/2020,"993 TROY SCHENECTADY  ROAD
LATHAM, NY 12110
(42.76406301800006, -73.80136203699993)",1288,2030,34,,611
ALBANY,LASTING IMPRESSIONS (ANGELAS),ALBANY,NY,12223,ALBANY,ALBANY,STAND,11/10/2020,"BTWN 3&4 E.S.P. CONCOURSE
ALBANY, NY 12223
(42.639888745000064, -73.76183318299996)",39,2030,34,1,573
ALBANY,STEWARTS SHOP #152,ALBANY,NY,12208,ALBANY,ALBANY,CONVENIENCE STORE,11/10/2020,"10 NEW SCOTLAND AVENUE
ALBANY, NY 12208
(42.65405301100003, -73.77263599699995)",45,2030,34,1,573
ALBANY,MENANDS 20/20 MARKET,MENANDS,NY,12204,COLONIE,ALBANY,CONVENIENCE/GAS,11/10/2020,"703 NORTH PEARL STREET
MENANDS, NY 12204
(42.67728701800007, -73.73662599999994)",41,2030,34,,484
ALBANY,FAMILY DOLLAR 3696,MENANDS,NY,12204,COLONIE,ALBANY,DISCOUNT STORE,11/10/2020,"28 BROADWAY
MENANDS, NY 12204
(42.67864899400007, -73.73491198499994)",41,2030,34,,484
ALBANY,NAS TAKEOUT,ALBANY,NY,12202,ALBANY,ALBANY,CONVENIENCE STORE,11/10/2020,"58 MORTON AVENUE
ALBANY, NY 12202
(42.64262101700007, -73.76116896699995)",39,2030,34,1,573
ALBANY,W.J. COULSON,ALBANY,NY,12207,ALBANY,ALBANY,CONVENIENCE STORE,11/10/2020,"420 BROADWAY
ALBANY, NY 12207
(42.64850000000007, -73.75108503399997)",44,2030,34,1,573
ALBANY,D-TOWN MINI MART INC.,ALBANY,NY,12207,ALBANY,ALBANY,CONVENIENCE STORE,11/10/2020,"117 SOUTH PEARL  STREET
ALBANY, NY 12207
(42.64619698900003, -73.75485697499994)",39,2030,34,1,573
ALBANY,STEWART'S SHOP #231,ALBANY,NY,12208,ALBANY,ALBANY,CONVENIENCE/GAS,11/10/2020,"875 NEW SCOTLAND AVENUE
ALBANY, NY 12208
(42.65508201600005, -73.81774798699996)",45,2030,34,1,573
ALBANY,MOBIL-DEB GAS STATION,SCHENECTADY,NY,12303,GUILDERLAND,ALBANY,CONVENIENCE/GAS,11/10/2020,"3605 CARMEN  ROAD
SCHENECTADY, NY 12303
(42.73556898900006, -73.93937199999993)",72,2030,36,,566
ALBANY,FRIENDSHIP BEVERAGE CENTER,RAVENA,NY,12143,COEYMANS,ALBANY,LIQUOR/BEVERAGE STORE,11/10/2020,"2504  9W ROUTE
RAVENA, NY 12143
(42.465375994000055, -73.81631602199997)",1308,2030,36,,516
ALBANY,MOBIL-DUNBROOK LTD,ALBANY,NY,12208,ALBANY,ALBANY,CONVENIENCE/GAS,11/10/2020,"442 MADISON  AVENUE
ALBANY, NY 12208
(42.65234901200006, -73.76829903299995)",45,2030,34,1,573
ALBANY,MADISON MART,ALBANY,NY,12208,ALBANY,ALBANY,CONVENIENCE STORE,11/10/2020,"870 MADISON  AVENUE
ALBANY, NY 12208
(42.661013008000054, -73.78307699899995)",45,2030,34,1,573
ALBANY,STEWARTS'S #457,WATERVLIET,NY,12189,WATERVLIET,ALBANY,CONVENIENCE/GAS,11/10/2020,"2000 2ND  AVENUE
WATERVLIET, NY 12189
(42.730847002000075, -73.70085396499996)",19,2030,34,63,580
ALBANY,212 MARKET PLACE,ALBANY,NY,12203,ALBANY,ALBANY,CONVENIENCE STORE,11/10/2020,"212 QUAIL STREET
ALBANY, NY 12203
(42.661094983000055, -73.77775398699998)",40,2030,34,1,573
ALBANY,THE PRINCE DELI & GROCERY,ALBANY,NY,12206,ALBANY,ALBANY,CONVENIENCE STORE,11/10/2020,"20 N. MANNING  BOULEVARD
ALBANY, NY 12206
(42.67355698800003, -73.77737504099997)",43,2030,34,1,573
ALBANY,EMILS NEWSROOM,ALBANY,NY,12210,ALBANY,ALBANY,STAND,11/10/2020,"99 WASHINGTON  AVENUE
ALBANY, NY 12210
(42.65499601700003, -73.75907600599999)",47,2030,34,1,573
ALBANY,SPEEDWAY LLC # 07892,LATHAM,NY,12110,COLONIE,ALBANY,CONVENIENCE/GAS,11/10/2020,"951 NEW LOUDON ROAD
LATHAM, NY 12110
(42.76549087800004, -73.75479938099994)",1288,2030,34,,611
ALBANY,STEWART'S SHOP #406,ALBANY,NY,12205,ALBANY,ALBANY,CONVENIENCE/GAS,11/10/2020,"1024 WATERVLIET-SHAKER  ROAD
ALBANY, NY 12205
(42.74293798100007, -73.83755802799999)",42,2030,34,,601
ALBANY,99 CENTS DISCOUNT WIRELESS LLC,ALBANY,NY,12206,ALBANY,ALBANY,CONVENIENCE STORE,11/10/2020,"632 CENTRAL AVENUE
ALBANY, NY 12206
(42.673521993000065, -73.78287901799996)",43,2030,34,1,573
ALBANY,SUNCON A-PLUS,ALBANY,NY,12205,ALBANY,ALBANY,CONVENIENCE/GAS,11/10/2020,"2071 CENTRAL  AVENUE
ALBANY, NY 12205
(42.751081000000056, -73.87041902799996)",42,2030,34,,601
ALBANY,D & D NEWS,ALBANY,NY,12227,ALBANY,ALBANY,STAND,11/10/2020,"HARRIMAN PLAZA BUILDING 8
ALBANY, NY 12227
(42.651560000000075, -73.75520999999998)",44,2030,34,1,573
ALBANY,MADISON MART,ALBANY,NY,12202,ALBANY,ALBANY,CONVENIENCE STORE,11/10/2020,"145 MADISON AVENUE
ALBANY, NY 12202
(42.646413996000035, -73.75657098999994)",39,2030,34,1,573
ALBANY,UNKNOWN,ALBANY,NY,12206,ALBANY,ALBANY,CONVENIENCE STORE,11/10/2020,"1  PROSPECT ROAD
ALBANY, NY 12206
(42.67309371500005, -73.77187329799995)",43,2030,34,1,573
ALBANY,FAMILY DOLLAR-COHOES,COHOES,NY,12047,ALBANY,ALBANY,DISCOUNT STORE,11/10/2020,"103 SARATOGA  STREET
COHOES, NY 12047
(42.77353533200005, -73.69770944299995)",1176,2030,34,,605
ALBANY,SPEEDWAY  #07586,ALBANY,NY,12206,ALBANY,ALBANY,CONVENIENCE/GAS,11/10/2020,"812 CENTRAL AVENUE
ALBANY, NY 12206
(42.67900799100005, -73.78932403099998)",43,2030,34,1,573
ALBANY,L AND B GROCERY,ALBANY,NY,12206,ALBANY,ALBANY,CONVENIENCE STORE,11/10/2020,"60-62 ROBIN STREET
ALBANY, NY 12206
(42.66237354100008, -73.76884099899996)",43,2030,34,1,573
ALBANY,STEWART'S SHOP #210,LATHAM,NY,12110,COLONIE,ALBANY,CONVENIENCE/GAS,11/10/2020,"605 LOUDON ROAD
LATHAM, NY 12110
(42.72917598600003, -73.75990396999998)",1288,2030,34,,611
ALBANY,"SUNOCO-QURESHI'S PETROLEUM,LLC",ALBANY NY,NY,12206,ALBANY,ALBANY,CONVENIENCE/GAS,11/10/2020,"1029 WASHINGTON  AVENUE
ALBANY NY, NY 12206
(42.67673301600007, -73.79706203599994)",43,2030,34,1,573
ALBANY,BOULEVARD GROCERY,ALBANY,NY,12210,ALBANY,ALBANY,CONVENIENCE STORE,11/10/2020,"139 HENRY JOHNSON BOULEVARD
ALBANY, NY 12210
(42.66182198800004, -73.76091901899997)",43,2030,34,1,573
ALBANY,CENTRAL DELI & GROCERY,ALBANY,NY,12210,ALBANY,ALBANY,CONVENIENCE STORE,11/10/2020,"20 CENTRAL AVENUE
ALBANY, NY 12210
(42.657656014000054, -73.76407899599997)",47,2030,34,1,573
ALBANY,PEARL MARKET,ALBANY,NY,12202,ALBANY,ALBANY,DELICATESSEN,11/10/2020,"213 SOUTH PEARL STREET
ALBANY, NY 12202
(42.64360098800006, -73.75610503999997)",39,2030,34,1,573
ALBANY,DOLLAR GENERAL STORE #16872,ALBANY,NY,12205,ALBANY COUNTY,ALBANY,CONVENIENCE STORE,11/10/2020,"1939 1939 CENTRAL AVE  AVENUE
ALBANY, NY 12205
(42.73866122800007, -73.85673623199995)",42,2030,34,,601
ALBANY,SMOKERS CHOICE,ALBANY,NY,12205,ALBANY,ALBANY,TOBACCO RETAIL,11/10/2020,"38 FULLER ROAD
ALBANY, NY 12205
(42.70124340700005, -73.81955379299995)",42,2030,34,,601
ALBANY,USA GROCERY,ALBANY,NY,12210,ALBANY,ALBANY,CONVENIENCE STORE,11/10/2020,"335 CLINTON AVENUE
ALBANY, NY 12210
(42.66094201400006, -73.76115899199993)",47,2030,34,1,573
ALBANY,ANDY'S PLACE,ALBANY,NY,12208,ALBANY,ALBANY,BAR/LOUNGE,11/10/2020,"605 NEW SCOTLAND AVENUE
ALBANY, NY 12208
(42.657294000000036, -73.80318099299996)",45,2030,34,1,573
ALBANY,MOBIL-MAPLE AVE. MOBIL,VOORHEESVILLE,NY,12186,NEW SCOTLAND,ALBANY,CONVENIENCE/GAS,11/10/2020,"106 MAPLE AVENUE
VOORHEESVILLE, NY 12186
(42.649376999000026, -73.93384103399995)",16,2030,36,,557
ALBANY,PRICE CHOPPER #133,ALBANY,NY,12206,ALBANY,ALBANY,GROCERY SUPERMARKET,11/10/2020,"911 CENTRAL  AVENUE
ALBANY, NY 12206
(42.68255097900004, -73.78885196199997)",43,2030,34,1,573
ALBANY,C&C TOBACCO HOUSE,ALBANY,NY,12205,ALBANY,ALBANY,TOBACCO RETAIL,11/10/2020,"1014 CENTRAL AVENUE
ALBANY, NY 12205
(42.68451100300007, -73.79555103099995)",42,2030,34,1,573
ALBANY,GUILDERLAND XTRA MART,ALTAMONT,NY,12303,GUILDERLAND,ALBANY,CONVENIENCE/GAS,11/10/2020,"3903 CARMAN ROAD
ALTAMONT, NY 12303
(42.715145015000076, -73.93138697999996)",72,2030,36,,566
ALBANY,STEWART'S SHOP #334,COLONIE,NY,12205,COLONIE,ALBANY,CONVENIENCE STORE,11/10/2020,"219 SANDCREEK ROAD
COLONIE, NY 12205
(42.697839990000034, -73.79143400799995)",42,2030,34,,601
ALBANY,SUNOCO (A-PLUS #40417H),ALBANY,NY,12206,ALBANY,ALBANY,CONVENIENCE/GAS,11/10/2020,"1465  WASHINGTON AVENUE
ALBANY, NY 12206
(42.69079600600003, -73.82165797699997)",43,2030,34,1,573
ALBANY,SONA SONY QUICK MART CORP.,ALBANY,NY,12205,COLONIE,ALBANY,CONVENIENCE/GAS,11/10/2020,"52 FULLER ROAD
ALBANY, NY 12205
(42.70006701900007, -73.82102497599993)",42,2030,34,,601
ALBANY,DELI QUEEN & GROCERY,ALBANY,NY,12206,ALBANY,ALBANY,CONVENIENCE STORE,11/10/2020,"484 CLINTON AVENUE
ALBANY, NY 12206
(42.66374999300007, -73.76693102199994)",43,2030,34,1,573
ALBANY,HOUSE OF GLASS ALBANY,ALBANY,NY,12208,ALBANY,ALBANY,TOBACCO RETAIL,11/10/2020,"845 MADISON AVENUE
ALBANY, NY 12208
(42.66089599700007, -73.78202699799994)",40,2030,34,1,573
ALBANY,WESTMERE SUNOCO MART,ALBANY,NY,12203,ALBANY,ALBANY,CONVENIENCE/GAS,11/10/2020,"1979 WESTERN AVENUE
ALBANY, NY 12203
(42.69550650100007, -73.88124572099997)",40,2030,36,,566
ALBANY,STEWART'S SHOP #267,ALBANY,NY,12210,ALBANY,ALBANY,CONVENIENCE/GAS,11/10/2020,"204 HENRY JOHNSON BOULEVARD
ALBANY, NY 12210
(42.663219000000026, -73.75857300799998)",47,2030,34,1,573
ALBANY,ONTARIO SUPER MARKET,ALBANY,NY,12206,ALBANY,ALBANY,CONVENIENCE STORE,11/10/2020,"46 ONTARIO  STREET
ALBANY, NY 12206
(42.67025559000007, -73.77185638499998)",43,2030,34,1,573
ALBANY,AL-AQSA MEAT & GROCERY IMPORTS,LATHAM,NY,12110,COLONIE,ALBANY,GROCERY SUPERMARKET,11/10/2020,"200 TROY-SCHENECTADY  ROAD
LATHAM, NY 12110
(42.73935098800007, -73.73622199199997)",1288,2030,34,,611
ALBANY,"SIRAJCO, INC.",COHOES,NY,12047,COHOES,ALBANY,CONVENIENCE STORE,11/10/2020,"199 COLUMBIA  STREET
COHOES, NY 12047
(42.772153985000045, -73.71222996799997)",1176,2030,34,,605
ALBANY,CUMBERLAND FARMS #1618,GUILDERLAND,NY,12084,GUILDERLAND,ALBANY,CONVENIENCE/GAS,11/10/2020,"1817 WESTERN AVENUE  AVENUE
GUILDERLAND, NY 12084
(42.69097265600004, -73.86849510299999)",40,2030,36,,566
ALBANY,R & J GROCERY AND DELI,ALBANY,NY,12210,ALBANY,ALBANY,CONVENIENCE STORE,11/10/2020,"277  CLINTON AVENUE
ALBANY, NY 12210
(42.65987600300008, -73.75939895999994)",47,2030,34,1,573
ALBANY,MOBIL-WOLF ROAD,ALBANY,NY,12205,COLONIE,ALBANY,CONVENIENCE STORE,11/10/2020,"88 WOLF ROAD
ALBANY, NY 12205
(42.71580798200006, -73.81234199499994)",42,2030,34,,601
ALBANY,LEXI DELI,ALBANY,NY,12206,ALBANY,ALBANY,CONVENIENCE STORE,11/10/2020,"46 LEXINGTON  AVENUE
ALBANY, NY 12206
(42.661908992000065, -73.76454100699993)",43,2030,34,1,573
ALBANY,SUNOCO- B-WAY,ALBANY,NY,12207,ALBANY,ALBANY,CONVENIENCE/GAS,11/10/2020,"795 BROADWAY BOULEVARD
ALBANY, NY 12207
(42.65775898600003, -73.74751601999998)",44,2030,34,1,573
ALBANY,MIKE DELI,ALBANY,NY,12209,ALBANY,ALBANY,CONVENIENCE STORE,11/10/2020,"91 SOUTHERN  BOULEVARD
ALBANY, NY 12209
(42.63693699700008, -73.78365400899997)",46,2030,34,1,573
ALBANY,STEWART'S SHOP #277,VOORHEESVILLE,NY,12186,NEW SCOTLAND,ALBANY,CONVENIENCE/GAS,11/10/2020,"2475 DELAWARE  TURNPIKE
VOORHEESVILLE, NY 12186
(42.59271998500003, -73.98694298899994)",16,2030,36,,557
ALBANY,EXXON-WASHINGTON FOOD MART,ALBANY,NY,12206,ALBANY,ALBANY,CONVENIENCE/GAS,11/10/2020,"553 WASHINGTON  AVENUE
ALBANY, NY 12206
(42.66496298000004, -73.77684102999996)",43,2030,34,1,573
ALBANY,SMOKERS CHOICE,LATHAM,NY,12110,COLONIE,ALBANY,TOBACCO RETAIL,11/10/2020,"671 LOUDON  ROAD
LATHAM, NY 12110
(42.737221985000076, -73.76173097299994)",1288,2030,34,,611
ALBANY,STEWART'S SHOP #133,ALBANY,NY,12203,ALBANY,ALBANY,CONVENIENCE STORE,11/10/2020,"1050 WESTERN AVENUE
ALBANY, NY 12203
(42.67412398100004, -73.81656597099999)",40,2030,34,1,573
ALBANY,HOUSE OF GLASS 2,ALBANY,NY,12208,ALBANY,ALBANY,TOBACCO RETAIL,11/10/2020,"1078 MADISON  AVENUE
ALBANY, NY 12208
(42.66535998900008, -73.79096403399996)",45,2030,34,1,573
ALBANY,REMSEN MINI MART,COHOES,NY,12047,COHOES,ALBANY,CONVENIENCE STORE,11/10/2020,"203 REMSEN  STREET
COHOES, NY 12047
(42.771449989000075, -73.70045498699994)",1176,2030,34,,605
