"measurement_year","payer","plan_id","plan_name","measure","measure_description","age_category","gender","rate","percentile_10th","percentile_25th","percentile_50th","percentile_75th","percentile_90th","level_of_significance","membermonths","events","days"
"2018","Commercial PPO","1000001","Statewide","Alcohol/Drug-Telehealth","Identification of Alcohol and Other Drug Services- Telehealth","All","Female","0",,,,,,,"15374763","62",
"2018","Commercial PPO","1000001","Statewide","Alcohol/Drug-Telehealth","Identification of Alcohol and Other Drug Services- Telehealth","All","Male","0",,,,,,,"14684102","101",
"2018","Health and Recovery Plans","1000001","Statewide","Alcohol/Drug-Any","Identification of Alcohol and Other Drug Services- Any Service","All","Male","46.9",,,,,,,"671519","26222",
"2018","Health and Recovery Plans","1000001","Statewide","Alcohol/Drug-Any","Identification of Alcohol and Other Drug Services- Any Service","All","Female","31.2",,,,,,,"679356","17637",
"2018","Health and Recovery Plans","1000001","Statewide","Alcohol/Drug-ER","Identification of Alcohol and Other Drug Services- ED","All","Female","10.8",,,,,,,"679356","6101",
"2018","Health and Recovery Plans","1000001","Statewide","Alcohol/Drug-ER","Identification of Alcohol and Other Drug Services- ED","All","Male","19.2",,,,,,,"671519","10729",
"2018","Health and Recovery Plans","1000001","Statewide","Alcohol/Drug-IP","Identification of Alcohol and Other Drug Services- Inpatient","All","Female","12.3",,,,,,,"679356","6936",
"2018","Health and Recovery Plans","1000001","Statewide","Alcohol/Drug-IP","Identification of Alcohol and Other Drug Services- Inpatient","All","Male","20.9",,,,,,,"671519","11681",
"2018","Health and Recovery Plans","1000001","Statewide","Alcohol/Drug-OP","Identification of Alcohol and Other Drug Services- Outpatient","All","Female","26.2",,,,,,,"679356","14806",
"2018","Health and Recovery Plans","1000001","Statewide","Alcohol/Drug-OP","Identification of Alcohol and Other Drug Services- Outpatient","All","Male","39.1",,,,,,,"671519","21860",
"2018","Health and Recovery Plans","1000001","Statewide","Alcohol/Drug-Telehealth","Identification of Alcohol and Other Drug Services- Telehealth","All","Female","0.1",,,,,,,"679356","63",
"2018","Health and Recovery Plans","1000001","Statewide","Alcohol/Drug-Telehealth","Identification of Alcohol and Other Drug Services- Telehealth","All","Male","0.2",,,,,,,"671519","118",
"2018","HIV Special Needs Plans","1000001","Statewide","Alcohol/Drug-Any","Identification of Alcohol and Other Drug Services- Any Service","All","Female","31.7",,,,,,,"59496","1570",
"2018","HIV Special Needs Plans","1000001","Statewide","Alcohol/Drug-Any","Identification of Alcohol and Other Drug Services- Any Service","All","Male","38.6",,,,,,,"110875","3567",
"2018","HIV Special Needs Plans","1000001","Statewide","Alcohol/Drug-ER","Identification of Alcohol and Other Drug Services- ED","All","Female","7.3",,,,,,,"59496","360",
"2018","HIV Special Needs Plans","1000001","Statewide","Alcohol/Drug-ER","Identification of Alcohol and Other Drug Services- ED","All","Male","9.6",,,,,,,"110875","884",
"2018","HIV Special Needs Plans","1000001","Statewide","Alcohol/Drug-IP","Identification of Alcohol and Other Drug Services- Inpatient","All","Female","9.8",,,,,,,"59496","485",
"2018","HIV Special Needs Plans","1000001","Statewide","Alcohol/Drug-IP","Identification of Alcohol and Other Drug Services- Inpatient","All","Male","9.7",,,,,,,"110875","899",
"2018","HIV Special Needs Plans","1000001","Statewide","Alcohol/Drug-OP","Identification of Alcohol and Other Drug Services- Outpatient","All","Female","27.6",,,,,,,"59496","1370",
"2018","HIV Special Needs Plans","1000001","Statewide","Alcohol/Drug-OP","Identification of Alcohol and Other Drug Services- Outpatient","All","Male","33.6",,,,,,,"110875","3103",
"2018","HIV Special Needs Plans","1000001","Statewide","Alcohol/Drug-Telehealth","Identification of Alcohol and Other Drug Services- Telehealth","All","Male","0.1",,,,,,,"110875","8",
"2018","HIV Special Needs Plans","1000001","Statewide","Alcohol/Drug-Telehealth","Identification of Alcohol and Other Drug Services- Telehealth","All","Female","0",,,,,,,"59496","1",
"2018","Medicaid Managed Care","1000001","Statewide","Alcohol/Drug-Any","Identification of Alcohol and Other Drug Services- Any Service","All","Female","3.6",,,,,,,"29863199","88817",
"2018","Medicaid Managed Care","1000001","Statewide","Alcohol/Drug-Any","Identification of Alcohol and Other Drug Services- Any Service","All","Male","6.4",,,,,,,"26498172","142188",
"2018","Medicaid Managed Care","1000001","Statewide","Alcohol/Drug-ER","Identification of Alcohol and Other Drug Services- ED","All","Male","1.7",,,,,,,"26498172","37240",
"2018","Medicaid Managed Care","1000001","Statewide","Alcohol/Drug-ER","Identification of Alcohol and Other Drug Services- ED","All","Female","0.9",,,,,,,"29863199","23288",
"2018","Medicaid Managed Care","1000001","Statewide","Alcohol/Drug-IP","Identification of Alcohol and Other Drug Services- Inpatient","All","Female","0.8",,,,,,,"29863199","19503",
"2018","Medicaid Managed Care","1000001","Statewide","Alcohol/Drug-IP","Identification of Alcohol and Other Drug Services- Inpatient","All","Male","1.5",,,,,,,"26498172","32266",
"2018","Medicaid Managed Care","1000001","Statewide","Alcohol/Drug-OP","Identification of Alcohol and Other Drug Services- Outpatient","All","Female","2.8",,,,,,,"29863199","69213",
"2018","Medicaid Managed Care","1000001","Statewide","Alcohol/Drug-OP","Identification of Alcohol and Other Drug Services- Outpatient","All","Male","5.2",,,,,,,"26498172","114073",
"2018","Medicaid Managed Care","1000001","Statewide","Alcohol/Drug-Telehealth","Identification of Alcohol and Other Drug Services- Telehealth","All","Female","0",,,,,,,"29863199","179",
"2018","Medicaid Managed Care","1000001","Statewide","Alcohol/Drug-Telehealth","Identification of Alcohol and Other Drug Services- Telehealth","All","Male","0",,,,,,,"26498172","268",
