"sitename_std","roomno","address1_std","city_std","truecountyfips","truecountyname","state_std","zip_std","latitude","longitude","desser","npi","licno","pfi","mmisno","commind","mcaidind","chpind","harpind","maind","pcapind","mapind","paceind","fidaind","fidaiddind","hivsnpind","bhpind","bhpaind","nonmcomedind","servtype01","servtype02","servtype03","servtype04","servtype05","servtype06","servtype07","servtype08","servtype09","servtype10","servtype11","servtype12","servtype13","servtype14","servtype15","servtype16","servtype17","servtype18","servtype19","servtype20","servtype21","servtype22","servtype23","servtype24","servtype25","hx_indv_med_ind_1","hx_indv_med_ind_2","hx_indv_med_ind_3","hx_indv_med_ind_4","hx_indv_med_ind_5","hx_indv_med_ind_6","hx_indv_med_ind_7","hx_indv_med_ind_8","hx_indv_med_ind_9","hx_indv_med_ind_10","hx_shp_med_ind_1","hx_shp_med_ind_2","hx_shp_med_ind_3","hx_shp_med_ind_4","hx_shp_med_ind_5","hx_shp_med_ind_6","hx_shp_med_ind_7","hx_shp_med_ind_8","hx_shp_med_ind_9","hx_shp_med_ind_10","servcnty1","servcnty2","servcnty3","servcnty4","servcnty5","oasaspru","oasasprovider","omhid","planname","pndsid","quarter"
"1 NATURAL WAY, LLC","NA","4064 TECHNOLOGY DR","MAUMEE","39095","Lucas","OH","43537","41.567356","-83.700214","307","1740606409","48181774","999999","99999999","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","999","999","999","999","999",,,,"HealthNow New York Inc. : Focus Select","213","Quarter1 2019"
"1 NATURAL WAY, LLC","C","4064 TECHNOLOGY DR","MAUMEE","39095","Lucas","OH","43537","41.567356","-83.700214","307","1740606409",,"999999","99999999","1","0","0","0","0","0","0","0","0","0","0","0","1","0","307","969","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","999","999","999","999",,,,"Crystal Run Health Plan, LLC","23","Quarter1 2019"
"1 STOP PHARMACY","NA","1220 AVENUE P","BROOKLYN","36047","Kings","NY","11229","40.609918","-73.960557","760","1740344795","00028112","999999","99999999","0","0","0","0","0","0","0","0","0","0","0","0","0","1","760","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","999","999","999","999","999",,,,"United Healthcare Insurance Company: Choice","118","Quarter1 2019"
"1 STOP PHARMACY","NA","1220 AVENUE P","BROOKLYN","36047","Kings","NY","11229","40.609918","-73.960557","760","1740344795","00028112","999999","99999999","1","0","0","0","0","0","0","0","0","0","0","0","1","0","760","760","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","999","999","999","999","999",,,,"Crystal Run Health Plan, LLC","23","Quarter1 2019"
"1 STOP PHARMACY","NA","1220 AVENUE P","BROOKLYN","36047","Kings","NY","11229","40.609918","-73.960557","760","1740344795","00028112","999999","99999999","0","0","0","0","0","0","0","0","0","0","0","0","0","1","760","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","999","999","999","999","999",,,,"Oxford Health Plans (NY), Inc.: Liberty","76","Quarter1 2019"
"1 STOP PHARMACY","NA","1220 AVENUE P","BROOKLYN","36047","Kings","NY","11229","40.609918","-73.960557","760","1740344795","00028112","999999","99999999","1","0","0","0","0","0","0","0","0","0","0","0","0","0","760","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","999","999","999","999","999",,,,"Oxford Health Plans of New York Inc.","112","Quarter1 2019"
"1 STOP PHARMACY","NA","1220 AVENUE P","BROOKLYN","36047","Kings","NY","11229","40.609918","-73.960557","760","1740344795","00028112","999999","99999999","0","0","0","0","0","0","0","0","0","0","0","0","0","1","760","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","999","999","999","999","999",,,,"United Healthcare Insurance Company: Core","121","Quarter1 2019"
"1 STOP PHARMACY","NA","1220 AVENUE P","BROOKLYN","36047","Kings","NY","11229","40.609918","-73.960557","760","1740344795","00028112","999999","99999999","0","0","0","0","0","0","0","0","0","0","0","0","0","1","760","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","999","999","999","999","999",,,,"United Healthcare Insurance Company: Choice Plus","119","Quarter1 2019"
"1 STOP PHARMACY","NA","1220 AVENUE P","BROOKLYN","36047","Kings","NY","11229","40.609918","-73.960557","760","1740344795","00028112","999999","99999999","0","0","0","0","0","0","0","0","0","0","0","0","0","1","760","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","999","999","999","999","999",,,,"United Healthcare Insurance Company: Charter","117","Quarter1 2019"
"1 STOP PHARMACY","NA","1220 AVENUE P","BROOKLYN","36047","Kings","NY","11229","40.609918","-73.960557","760","1740344795","00028112","999999","99999999","0","0","0","0","0","0","0","0","0","0","0","0","0","1","760","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","999","999","999","999","999",,,,"Jefferson-Lewis Et. Al. School Employees’ Healthcare Plan DBA Jefferson Lewis Choice Plus Network","212","Quarter1 2019"
"1 STOP PHARMACY","NA","1220 AVENUE P","BROOKLYN","36047","Kings","NY","11229","40.609918","-73.960557","760","1740344795",,,"02848520","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","999","999","999","999","999",,,,"VNS Choice SNP","126","Quarter1 2019"
"1 STOP PHARMACY","NA","1220 AVENUE P","BROOKLYN","36047","Kings","NY","11229","40.609918","-73.960557","760","1740344795",,,"02848520","0","1","0","0","0","0","0","0","0","1","0","0","0","0","760","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","999","999","999","999","999",,,,"Partners Health Plan","78","Quarter1 2019"
"1 STOP PHARMACY","NA","1220 AVENUE P","BROOKLYN","36047","Kings","NY","11229","40.609918","-73.960557","760","1740344795",,,"02848520","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","999","999","999","999","999",,,,"VNS Choice, Inc.","92","Quarter1 2019"
"1 STOP PHARMACY","NA","1220 AVENUE P","BROOKLYN","36047","Kings","NY","11229","40.609918","-73.960557","760","1740344795",,,"02848520","0","1","1","1","1","1","0","0","0","0","0","0","1","0","760","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","999","999","999","999","999",,,,"UnitedHealthcare of New York, Inc.","148","Quarter1 2019"
"1 STOP PHARMACY","NA","1220 AVENUE P","BROOKLYN","36047","Kings","NY","11229","40.609918","-73.960557","760","1740344795","00028112",,"02848520","0","0","0","0","0","0","0","1","0","0","0","0","0","0","11","321","760","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","999","999","999","999","999",,,,"ArchCare","12","Quarter1 2019"
"1 STOP PHARMACY","NA","1220 AVENUE P","BROOKLYN","36047","Kings","NY","11229","40.609918","-73.960557","760","1740344795","00099999",,"03352806","0","0","0","0","0","1","1","0","1","0","0","0","0","0","760","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","999","999","999","999","999",,,,"Elderplan Inc.","30","Quarter1 2019"
"1 STOP PHARMACY","NA","1220 AVENUE P","BROOKLYN","36047","Kings","NY","11229","40.609918","-73.960557","760","1740344795",,,"99999999","0","0","0","0","0","0","0","0","0","0","0","0","0","0","760","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","1","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","999","999","999","999","999",,,,"Oscar Insurance Corp.","75","Quarter1 2019"
"1 STOP PHARMACY","NA","1220 AVENUE P","BROOKLYN","36047","Kings","NY","11229","40.609918","-73.960557","760","1740344795","99999999","999999","99999999","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","999","999","999","999","999",,,,"Aetna Life Insurance Company: Managed Pharmacy PPO","197","Quarter1 2019"
"1 STOP PHARMACY","NA","1220 AVENUE P","BROOKLYN","36047","Kings","NY","11229","40.609918","-73.960557","760","1740344795","99999999","999999","99999999","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","999","999","999","999","999",,,,"Aetna Life Insurance Company: Aetna Whole Health Two","189","Quarter1 2019"
"1 STOP PHARMACY","NA","1220 AVENUE P","BROOKLYN","36047","Kings","NY","11229","40.609918","-73.960557","760","1740344795","99999999","999999","99999999","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","999","999","999","999","999",,,,"Aetna Life Insurance Company: Broad PPO","2","Quarter1 2019"
"1 STOP PHARMACY","NA","1220 AVENUE P","BROOKLYN","36047","Kings","NY","11229","40.609918","-73.960557","760","1740344795","99999999","999999","99999999","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","999","999","999","999","999",,,,"Aetna Life Insurance Company: Savings Plus","4","Quarter1 2019"
"1 STOP PHARMACY","NA","1220 AVENUE P","BROOKLYN","36047","Kings","NY","11229","40.609918","-73.960557","760","1740344795","00028112",,"02848520","0","1","1","1","1","1","1","0","0","0","0","1","0","0","760","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","999","999","999","999","999",,,,"New York Quality Healthcare Corporation","44","Quarter1 2019"
"1 STOP PHARMACY","NA","1220 AVENUE P","BROOKLYN","36047","Kings","NY","11229","40.609918","-73.960557","760","1740344795","00028112",,"02848520","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","999","999","999","999","999",,,,"MetroPlus Health Plan, Inc. (HIV/SNP)","95","Quarter1 2019"
"1 STOP PHARMACY","NA","1220 AVENUE P","BROOKLYN","36047","Kings","NY","11229","40.609918","-73.960557","760","1740344795","00028112",,"02848520","1","1","1","1","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","999","999","999","999","999",,,,"MetroPlus Health Plan, Inc.","66","Quarter1 2019"
"1 STOP PHARMACY","N/A","1220 AVENUE P","BROOKLYN","36047","Kings","NY","11229","40.609918","-73.960557","760","1740344795","00028112","999999","02848520","0","1","1","0","1","1","0","0","0","0","0","0","1","0","760","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","999","999","999","999","999",,,,"WellCare of New York, Inc.","93","Quarter1 2019"
"1 STOP PHARMACY","NA","1220 AVENUE P","BROOKLYN","36047","Kings","NY","11229","40.609918","-73.960557","760","1740344795","00028112","999999","02848520","0","1","1","1","0","0","0","0","0","0","0","0","1","0","760","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","999","999","999","999","999",,,,"Affinity Health Plan, Inc.","6","Quarter1 2019"
"1 STOP PHARMACY","NA","1220 AVENUE P","BROOKLYN","36047","Kings","NY","11229","40.609918","-73.960557","760","1740344795","00028112",,"02848520","1","1","1","1","0","0","0","0","0","0","0","1","0","0","760","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","999","999","999","999","999",,,,"MVP Health Plan, Inc.","69","Quarter1 2019"
"1 STOP PHARMACY *","NA","1220 AVENUE P","BROOKLYN","36047","Kings","NY","11229","40.609918","-73.960557","81","1740344795","00000000",,"00000000","0","0","0","0","0","0","0","1","0","0","0","0","0","0","999","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","999","999","999","999","999",,,,"Centerlight Healthcare","20","Quarter1 2019"
"10 MINUTE PHARMACY","NA","18 GRUENE PARK DR","NEW BRAUNFELS","48091","Comal","TX","78130","29.726509","-98.094809","760","1770984833","00029481","999999","99999999","1","0","0","0","0","0","0","0","0","0","0","0","1","0","760","760","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","999","999","999","999","999",,,,"Crystal Run Health Plan, LLC","23","Quarter1 2019"
"ELDERWOOD AT TICONDEROGA","NA","1019 WICKER ST","TICONDEROGA","36031","Essex","NY","12883","43.849413","-73.437283","663","1871035485","1527301N","000310","99999999","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","999","999","999","999","999",,,,"Empire Healthchoice Assurance, Inc: PPO","100","Quarter1 2019"
"ELDERWOOD AT TICONDEROGA","NA","1019 WICKER ST","TICONDEROGA","36031","Essex","NY","12883","43.849413","-73.437283","660","1871035485","1527301N","000310","99999999","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","999","999","999","999","999",,,,"Empire Healthchoice Assurance, Inc: Blue Priority","35","Quarter1 2019"
"ELDERWOOD AT TICONDEROGA","NA","1019 WICKER ST","TICONDEROGA","36031","Essex","NY","12883","43.849413","-73.437283","660","1871035485","1527301N","000310","99999999","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","999","999","999","999","999",,,,"Empire BC/ Empire BCBS/ Empire HealthChoice HMO Inc","57","Quarter1 2019"
"ELDERWOOD AT TICONDEROGA","NA","1019 WICKER ST","TICONDEROGA","36031","Essex","NY","12883","43.849413","-73.437283","663","1871035485","1527301N","000310","99999999","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","999","999","999","999","999",,,,"Empire BC/ Empire BCBS/ Empire HealthChoice HMO Inc: Empire Plan","211","Quarter1 2019"
"ELDERWOOD AT TICONDEROGA","NA","1019 WICKER ST","TICONDEROGA","36031","Essex","NY","12883","43.849413","-73.437283","663","1871035485","1527301N","000310","99999999","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","999","999","999","999","999",,,,"Empire Healthchoice Assurance, Inc: Indemnity","99","Quarter1 2019"
"ELDERWOOD AT TICONDEROGA","NA","1019 WICKER ST","TICONDEROGA","36031","Essex","NY","12883","43.849413","-73.437283","660","1871035485","1527301N","000310","99999999","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","999","999","999","999","999",,,,"Empire BC/ Empire BCBS/ Empire HealthChoice HMO Inc: Empire Plan","211","Quarter1 2019"
"ELDERWOOD AT TICONDEROGA","NA","1019 WICKER ST","TICONDEROGA","36031","Essex","NY","12883","43.849413","-73.437283","663","1871035485","1527301N","000310","99999999","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","999","999","999","999","999",,,,"Empire Healthchoice Assurance, Inc: Blue Priority","35","Quarter1 2019"
"ELDERWOOD AT TICONDEROGA","NA","1019 WICKER ST","TICONDEROGA","36031","Essex","NY","12883","43.849413","-73.437283","663","1871035485","1527301N","000310","99999999","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","999","999","999","999","999",,,,"Empire BC/ Empire BCBS/ Empire HealthChoice HMO Inc","57","Quarter1 2019"
"ELDERWOOD AT TICONDEROGA","NA","1019 WICKER ST","TICONDEROGA","36031","Essex","NY","12883","43.849413","-73.437283","660","1871035485","1527301N","000310","99999999","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","999","999","999","999","999",,,,"Empire Healthchoice Assurance, Inc: Indemnity","99","Quarter1 2019"
"ELDERWOOD AT TICONDEROGA","NA","1019 WICKER ST","TICONDEROGA","36031","Essex","NY","12883","43.849413","-73.437283","660","1871035485","1527301N","000310","99999999","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","999","999","999","999","999",,,,"Empire Healthchoice Assurance, Inc: PPO","100","Quarter1 2019"
"101ST AVENUE FOOT CARE P.C.","NA","10214 101ST AVE","OZONE PARK","36081","Queens","NY","11416","40.68568","-73.840118","778","1407952328","0000NULL","999999","88888888","0","0","0","0","0","1","0","0","1","0","0","0","0","0","778","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","999","999","999","999","999",,,,"RiverSpring at Home","31","Quarter1 2019"
"103 PHARMACY","NA","2002 2ND AVE","NEW YORK","36061","New York","NY","10029","40.788763","-73.943494","760","1902268162",,,"04470802","0","0","0","0","0","0","0","0","0","0","1","0","0","0","760","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","999","999","999","999","999",,,,"Amida Care, Inc.","11","Quarter1 2019"
"103 PHARMACY","NA","2002 2ND AVE","NEW YORK","36061","New York","NY","10029","40.788763","-73.943494","760","1902268162",,,"04470802","0","0","0","0","0","0","0","0","0","0","0","0","0","1","760","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","999","999","999","999","999",,,,"HealthNow New York Inc. : Empire plan","208","Quarter1 2019"
"103 PHARMACY","NA","2002 2ND AVE","NEW YORK","36061","New York","NY","10029","40.788763","-73.943494","760","1902268162",,,"04470802","1","0","0","0","0","0","0","0","0","0","0","1","0","0","760","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","999","999","999","999","999",,,,"HealthNow New York Inc.","184","Quarter1 2019"
