"facility_id","facility_name","certification_number","street_address","city","state","zip","county","area_office","phone_number","website","facility_status","census_date","nursing_home_beds","nursing_home_beds_av","pediatric_beds","pediatric_beds_av","pediatric_ventilator_beds","behavioral_intervention_beds","behavioral_intervention_beds_av","ventilator_beds","ventilator_beds_av","scatter_ventilator_beds","scatter_ventilator_beds_av","traumatic_brain_injury_beds","traumatic_brain_injury_beds_av","ndg_beds","ndg_beds_av","adhc_slots","adhc_slots_av","dialysis_station_beds","dialysis_station_dens","special_circumstances","latitude","longitude"
"4328","Highbridge Woodycrest Center","7000801N","936 Woodycrest Avenue","Bronx","NY","10452","Bronx","Metropolitan Area Regional Office - New York City","718-579-8875",,"OPEN","2022-07-27T00:00:00.000","90","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"40.830883","-73.929268"
"910","Oasis Rehabilitation and Nursing, LLC","5151322N","6 Frowein Road","Center Moriches","NY","11934","Suffolk","Metropolitan Area Regional Office - Long Island","631-878-4400",,"OPEN","2022-07-27T00:00:00.000","100","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"40.808712","-72.777634"
"1405","The Phoenix Rehabilitation and Nursing Center","7001802N","140 St Edwards Street","Brooklyn","NY","11201","Kings","Metropolitan Area Regional Office - New York City","718-858-6400",,"OPEN","2022-07-27T00:00:00.000","400","24","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"40.694958","-73.978012"
"23","Teresian House Nursing Home Co Inc","0101313N","200 Washington Ave Ext","Albany","NY","12203","Albany","Capital District Regional Office","518-456-2000",,"OPEN","2022-07-27T00:00:00.000","300","58","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"42.702076","-73.854187"
"6528","Our Lady of Peace Nursing Care Residence","3121303N","5285 Lewiston Road","Lewiston","NY","14092","Niagara","Western Regional Office - Buffalo","716-298-2900",,"OPEN","2022-07-27T00:00:00.000","250","132","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"43.153564","-79.038345"
"296","Brothers of Mercy Nursing & Rehabilitation Center","1456300N","10570 Bergtold Road","Clarence","NY","14031","Erie","Western Regional Office - Buffalo","716-759-6985",,"OPEN","2022-07-27T00:00:00.000","240","72","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"42.966110","-78.594223"
"392","Conesus Lake Nursing Home","2525301N","6131 Big Tree Road, Box F","Livonia","NY","14487","Livingston","Western Regional Office - Rochester","585-346-3001",,"OPEN","2022-07-27T00:00:00.000","48","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"42.826077","-77.686272"
"1369","New York Congregational Nursing Center","7001810N","135 Linden Boulevard","Brooklyn","NY","11226","Kings","Metropolitan Area Regional Office - New York City","718-480-4026",,"OPEN","2022-07-27T00:00:00.000","200","15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"40.652481","-73.953758"
"71","The Pines Healthcare & Rehabilitation Centers Olean Campus","0401303N","2245 West State Street","Olean","NY","14760","Cattaraugus","Western Regional Office - Buffalo","716-373-1910",,"OPEN","2022-07-27T00:00:00.000","120","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12 Beds unavailable due to repairs to rooms","42.077087","-78.457413"
"30","Shaker Place Rehabilitation and Nursing Center","0153302N","100 Heritage Lane","Albany","NY","12211","Albany","Capital District Regional Office","518-869-2231",,"OPEN","2022-07-27T00:00:00.000","250","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"42.747261","-73.817245"
"161","Crown Park Rehabilitation and Nursing Center","1101312N","28 Kellogg Road","Cortland","NY","13045","Cortland","Central New York Regional Office","607-753-9631",,"OPEN","2022-07-27T00:00:00.000","200","64","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"42.595219","-76.160072"
"3295","Elderwood at Hamburg","1430303N","5775 Maelou Drive","Hamburg","NY","14075","Erie","Western Regional Office - Buffalo","716-648-2820",,"OPEN","2022-07-27T00:00:00.000","166","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"42.730587","-78.833969"
"3156","Bezalel Rehabilitation and Nursing Center","7003352N","29-38 Far Rockaway Blvd","Far Rockaway","NY","11691","Queens","Metropolitan Area Regional Office - New York City","718-471-2600",,"OPEN","2022-07-27T00:00:00.000","120","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"40.598469","-73.764702"
"504","South Shore Rehabilitation and Nursing Center","2904302N","275 W Merrick Road","Freeport","NY","11520","Nassau","Metropolitan Area Regional Office - Long Island","516-623-4000",,"OPEN","2022-07-27T00:00:00.000","100","3","0","0","0","0","0","24","14","0","0","0","0","0","0","0","0","0","0",,"40.652256","-73.591904"
"300","Seneca Health Care Center","1474301N","2987 Seneca Street","West Seneca","NY","14224","Erie","Western Regional Office - Buffalo","716-828-0500",,"OPEN","2022-07-27T00:00:00.000","160","28","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"42.839550","-78.782463"
"1146","Sunshine Children's Home and Rehab Center","5961303N","15 Spring Valley Road","Ossining","NY","10562","Westchester","Metropolitan Area Regional Office - New Rochelle","914-333-7061",,"OPEN","2022-07-27T00:00:00.000","54","0","54","0","0","0","0","0","0","54","0","0","0","0","0","0","0","0","0",,"41.191959","-73.852051"
"1698","Park Terrace Care Center","7003374N","59-20 Van Doren Street","Rego Park","NY","11368","Queens","Metropolitan Area Regional Office - New York City","718-592-9200",,"OPEN","2022-07-27T00:00:00.000","200","2","0","0","0","0","0","0","0","0","0","40","1","0","0","0","0","0","0",,"40.738827","-73.849312"
"282","Fiddlers Green Manor Rehabilitation and Nursing Center","1427303N","168 West Main Street","Springville","NY","14141","Erie","Western Regional Office - Buffalo","716-592-4781",,"OPEN","2022-07-27T00:00:00.000","82","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","82 Census capacity - 79 available due to construction upgrades","42.508789","-78.673546"
"1678","Fairview Nursing Care Center Inc","7003375N","69-70 Grand Central Parkway","Forest Hills","NY","11375","Queens","Metropolitan Area Regional Office - New York City","718-263-4600",,"OPEN","2022-07-27T00:00:00.000","200","1","0","0","0","0","0","0","0","0","0","0","0","0","0","200","160","0","0",,"40.724815","-73.838074"
"9198","Eddy Village Green at Beverwyck","0151301N","40 Autumn Drive","Slingerlands","NY","12159","Albany","Capital District Regional Office","518-451-2107",,"OPEN","2022-07-27T00:00:00.000","24","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"42.658390","-73.838501"
"10108","Delhi Rehabilitation and Nursing Center","1254302N","41861 State Route 10","Delhi","NY","13753","Delaware","Capital District Regional Office","607-464-4444",,"OPEN","2022-07-27T00:00:00.000","176","21","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"42.257166","-74.948713"
"6519","The Knolls","5957306N","55 Grasslands Road","Valhalla","NY","10595","Westchester","Metropolitan Area Regional Office - New Rochelle","914-739-6700",,"OPEN","2022-07-27T00:00:00.000","20","4","0","0","0","0","0","0","0","0","0","0","0","0","0","35","1","0","0",,"41.069893","-73.782356"
"533","Belair Care Center Inc","2950301N","2478 Jerusalem Ave","No Bellmore","NY","11710","Nassau","Metropolitan Area Regional Office - Long Island","516-826-1160",,"OPEN","2022-07-27T00:00:00.000","102","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"40.691135","-73.540489"
"1401","Sea Crest Nursing and Rehabilitation Center","7001806N","3035 West 24th St","Brooklyn","NY","11224","Kings","Metropolitan Area Regional Office - New York City","718-372-4500",,"OPEN","2022-07-27T00:00:00.000","305","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","21","Dialysis center can provide 84 treatments per day.  On 8/1/22 there was 49 treatments completed.  There was 35 treatments available for the day.","40.572155","-73.990364"
"524","Daleview Care Center","5150302N","574 Fulton Street","Farmingdale","NY","11735","Nassau","Metropolitan Area Regional Office - Long Island","516-694-9800",,"OPEN","2022-07-27T00:00:00.000","142","17","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"40.728416","-73.448219"
"337","Fulton Center for Rehabilitation and Healthcare","1754301N","847 Cohwy 122","Gloversville","NY","12078","Fulton","Capital District Regional Office","518-773-3400",,"OPEN","2022-07-27T00:00:00.000","176","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"43.072311","-74.370544"
"1022","Granville Center for Rehabilitation and Nursing","5725306N","17 Madison Street","Granville","NY","12832","Washington","Capital District Regional Office","518-642-2710",,"OPEN","2022-07-27T00:00:00.000","122","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"43.404465","-73.271011"
"440","Monroe Community Hospital","2701006N","435 East Henrietta Road","Rochester","NY","14620","Monroe","Western Regional Office - Rochester","585-760-6500",,"OPEN","2022-07-27T00:00:00.000","566","173","5","0","0","0","0","20","9","0","0","0","0","0","0","0","0","0","0",,"43.112251","-77.616165"
"664","Sunnyside Care Center","3321301N","7000 Collamer Rd","East Syracuse","NY","13057","Onondaga","Central New York Regional Office","315-656-7218",,"OPEN","2022-07-27T00:00:00.000","80","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"43.109051","-76.037949"
"4156","Ira Davenport Memorial Hospital SNF/HRF","5022301N","7571 State Route 54","Bath","NY","14810","Steuben","Western Regional Office - Rochester","607-776-8500",,"OPEN","2022-07-27T00:00:00.000","120","27","0","0","0","0","0","0","0","0","0","0","0","0","0","12","12","0","0","adc is closed","42.372952","-77.278656"
"4000","Eddy Village Green","0102001N","421 W Columbia Street","Cohoes","NY","12047","Albany","Capital District Regional Office","518-237-5630",,"OPEN","2022-07-27T00:00:00.000","192","39","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"42.772724","-73.725082"
"3993","Manhattanville Health Care Center","7000387N","311 W 231st Street","Bronx","NY","10463","Bronx","Metropolitan Area Regional Office - New York City","718-601-8400",,"OPEN","2022-07-27T00:00:00.000","188","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"40.880962","-73.908524"
"1249","Triboro Center for Rehabilitation and Nursing","7000398N","1160 Teller Ave","Bronx","NY","10456","Bronx","Metropolitan Area Regional Office - New York City","718-293-1500",,"OPEN","2022-07-27T00:00:00.000","405","13","0","0","0","0","0","24","8","0","0","0","0","0","0","0","0","0","0",,"40.831406","-73.912041"
"434","The Brook at High Falls Nursing Home and Rehabilitation Center","2701365N","2150 St. Paul Street","Rochester","NY","14621","Monroe","Western Regional Office - Rochester","585-342-5540",,"OPEN","2022-07-27T00:00:00.000","28","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"43.195732","-77.617790"
"3370","Absolut Center for Nursing and Rehabilitation at Westfield, LLC","0675302N","26 Cass Street","Westfield","NY","14787","Chautauqua","Western Regional Office - Buffalo","716-326-4646",,"OPEN","2022-07-27T00:00:00.000","120","36","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"42.328117","-79.572411"
"1236","Mosholu Parkway Nursing & Rehabilitation Center","7000329N","3356 Perry Avenue","Bronx","NY","10467","Bronx","Metropolitan Area Regional Office - New York City","718-655-3568",,"OPEN","2022-07-27T00:00:00.000","122","10","0","0","0","122","10","0","0","0","0","122","10","122","10","0","0","0","0",,"40.878490","-73.874489"
"509","Mayfair Care Center","2906302N","100 Baldwin Road","Hempstead","NY","11550","Nassau","Metropolitan Area Regional Office - Long Island","516-538-7171",,"OPEN","2022-07-27T00:00:00.000","200","42","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"40.697823","-73.615936"
"778","Pine Valley Center for Rehabilitation and Nursing","4353303N","661 N Main St","Spring Valley","NY","10977","Rockland","Metropolitan Area Regional Office - New Rochelle","845-356-0567",,"OPEN","2022-07-27T00:00:00.000","160","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"41.136238","-74.037163"
"1255","Bethany Nursing Home & Health Related Facility Inc","0722301N","3005 Watkins Road","Horseheads","NY","14845","Chemung","Western Regional Office - Rochester","607-739-8711",,"OPEN","2022-07-27T00:00:00.000","120","41","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"42.183548","-76.832710"
"743","Chestnut Park Rehabilitation and Nursing Center","3801304N","330 Chestnut Street","Oneonta","NY","13820","Otsego","Capital District Regional Office","607-432-8501",,"OPEN","2022-07-27T00:00:00.000","80","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"42.452911","-75.085541"
"1216","Providence Rest, Inc.","7000306N","3304 Waterbury Avenue","Bronx","NY","10465","Bronx","Metropolitan Area Regional Office - New York City","718-514-8457",,"OPEN","2022-07-27T00:00:00.000","200","14","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"40.837490","-73.817528"
"1156","East Side Nursing Home","6027303N","62 Prospect St","Warsaw","NY","14569","Wyoming","Western Regional Office - Buffalo","585-786-8151",,"OPEN","2022-07-27T00:00:00.000","80","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"42.738979","-78.128670"
"1731","Horizon Care Center","7003389N","64-11 Beach Channel Drive","Arverne","NY","11692","Queens","Metropolitan Area Regional Office - New York City","718-945-0700",,"OPEN","2022-07-27T00:00:00.000","280","79","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"40.592949","-73.793602"
"442","St Johns Health Care Corporation","2701353N","150 Highland Avenue","Rochester","NY","14620","Monroe","Western Regional Office - Rochester","585-271-5413",,"OPEN","2022-07-27T00:00:00.000","455","171","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"43.130035","-77.609718"
"1707","Lawrence Nursing Care Center, Inc","7003385N","350 Beach 54th Street","Arverne","NY","11692","Queens","Metropolitan Area Regional Office - New York City","718-945-0400",,"OPEN","2022-07-27T00:00:00.000","200","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"40.594040","-73.784370"
"5716","Highlands Living Center","2763300N","500 Hahnemann Trail","Pittsford","NY","14534","Monroe","Western Regional Office - Rochester","585-383-1700",,"OPEN","2022-07-27T00:00:00.000","122","14","0","0","0","0","0","0","0","0","0","0","0","0","0","20","0","0","0","Adult Day Program not in operation due to COVID.","43.087677","-77.498650"
"1693","Rego Park Nursing Home","7003392N","111-26 Corona Avenue","Flushing","NY","11368","Queens","Metropolitan Area Regional Office - New York City","718-592-6400",,"OPEN","2022-07-27T00:00:00.000","200","28","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"40.740398","-73.849472"
"6083","Nottingham RHCF","3353301N","1305 Nottingham Road","Jamesville","NY","13078","Onondaga","Central New York Regional Office","315-446-0123",,"OPEN","2022-07-27T00:00:00.000","40","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"43.010296","-76.086212"
"133","NYS Veterans Home","0825301N","4211 State Highway 220","Oxford","NY","13830","Chenango","Central New York Regional Office","607-843-3100",,"OPEN","2022-07-27T00:00:00.000","242","138","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"42.450512","-75.605316"
"1068","The Wartburg Home","5903309N","Bradley Avenue","Mount Vernon","NY","10552","Westchester","Metropolitan Area Regional Office - New Rochelle","914-699-0800",,"OPEN","2022-07-27T00:00:00.000","210","84","0","0","0","0","0","0","0","0","0","0","0","0","0","100","74","0","0",,"40.919727","-73.813927"
"64","Willow Point Rehabilitation and Nursing Center","0364301N","3700 Old Vestal Road","Vestal","NY","13850","Broome","Central New York Regional Office","607-763-4400",,"OPEN","2022-07-27T00:00:00.000","300","103","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"42.100857","-75.985847"
"871","Hornell Gardens, LLC","5002302N","434 Monroe Avenue","Hornell","NY","14843","Steuben","Western Regional Office - Rochester","607-324-7740",,"OPEN","2022-07-27T00:00:00.000","114","56","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"42.312862","-77.658585"
"7789","Canterbury Woods","1421305N","725 Renaissance Drive","Williamsville","NY","14221","Erie","Western Regional Office - Buffalo","716-929-5800",,"OPEN","2022-07-27T00:00:00.000","50","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"42.996490","-78.722878"
"9952","The Steven and Alexandra Cohen Pediatric Long Term Care Pavilion","5957305N","95 Bradhurst Avenue","Valhalla","NY","10595","Westchester","Metropolitan Area Regional Office - New Rochelle","914-831-2582",,"OPEN","2022-07-27T00:00:00.000","24","0","24","0","24","0","0","24","0","0","0","0","0","0","0","0","0","0","0",,"41.074072","-73.800032"
"470","Rochester Center for Rehabilitation and Nursing","2753302N","525 Beahan Road","Rochester","NY","14624","Monroe","Western Regional Office - Rochester","585-247-7880",,"OPEN","2022-07-27T00:00:00.000","124","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"43.128445","-77.686188"
"1578","New East Side Nursing Home","7002358N","25 Bialystoker Place","New York","NY","10002","New York","Metropolitan Area Regional Office - New York City","212-673-8500",,"OPEN","2022-07-27T00:00:00.000","58","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"40.715988","-73.982857"
"469","Elderwood of Lakeside at Brockport","2728300N","170 West Avenue","Brockport","NY","14420","Monroe","Western Regional Office - Rochester","585-395-6052",,"OPEN","2022-07-27T00:00:00.000","120","21","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"43.220108","-77.945473"
"1408","Downtown Brooklyn Nursing & Rehabilitation Center","7001809N","520 Prospect Place","Brooklyn","NY","11238","Kings","Metropolitan Area Regional Office - New York City","718-636-1000",,"OPEN","2022-07-27T00:00:00.000","320","41","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","41 available licensed beds, 41 are vacant and 0 bed hold(s).","40.675587","-73.959229"
"6171","Putnam Ridge","3950302N","46 Mt Ebo Road North","Brewster","NY","10509","Putnam","Metropolitan Area Regional Office - New Rochelle","845-278-3636",,"OPEN","2022-07-27T00:00:00.000","160","22","0","0","0","0","0","0","0","0","0","0","0","0","0","30","30","0","8",,"41.439941","-73.572128"
"6037","Union Plaza Care Center","7003393N","33-23 Union Street","Flushing","NY","11354","Queens","Metropolitan Area Regional Office - New York City","718-670-0700",,"OPEN","2022-07-27T00:00:00.000","280","15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"40.767384","-73.827042"
"5904","Queens Boulevard Extended Care Facility","7003410N","61-11 Queens Boulevard","Woodside","NY","11377","Queens","Metropolitan Area Regional Office - New York City","718-205-0287",,"OPEN","2022-07-27T00:00:00.000","280","13","0","0","0","0","0","0","0","0","0","0","0","0","0","30","30","0","0",,"40.741615","-73.903488"
"681","M.M. Ewing Continuing Care Center","3429300N","350 Parrish Street","Canandaigua","NY","14424","Ontario","Western Regional Office - Rochester","585-396-6020",,"OPEN","2022-07-27T00:00:00.000","178","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"42.875027","-77.289818"
"5710","Nassau Rehabilitation & Nursing Center","2906305N","One Greenwich Street","Hempstead","NY","11550","Nassau","Metropolitan Area Regional Office - Long Island","516-565-4800",,"OPEN","2022-07-27T00:00:00.000","280","14","0","0","0","0","0","0","0","0","0","0","0","0","0","55","55","0","0",,"40.706181","-73.623581"
"1393","The Heritage Rehabilitation and Health Care Center","7001392N","5606 15th Ave","Brooklyn","NY","11219","Kings","Metropolitan Area Regional Office - New York City","718-851-1000",,"OPEN","2022-07-27T00:00:00.000","79","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"40.628391","-73.991936"
"594","Bethany Gardens Skilled Living Center","3201308N","800 West Chestnut Street","Rome","NY","13440","Oneida","Central New York Regional Office","315-339-3210",,"OPEN","2022-07-27T00:00:00.000","98","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"43.236221","-75.452438"
"590","Rome Memorial Hospital, Inc - RHCF","3201002N","1500 North James Street","Rome","NY","13440","Oneida","Central New York Regional Office","315-338-7000",,"OPEN","2022-07-27T00:00:00.000","80","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"43.229935","-75.443466"
"4755","Our Lady of Mercy Life Center","0155301N","2 Mercycare Lane","Guilderland","NY","12084","Albany","Capital District Regional Office","518-464-8100",,"OPEN","2022-07-27T00:00:00.000","160","23","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"42.701206","-73.904831"
"1373","Seagate Rehabilitation and Nursing Center","7001801N","3015 W 29 St","Brooklyn","NY","11224","Kings","Metropolitan Area Regional Office - New York City","718-266-5700",,"OPEN","2022-07-27T00:00:00.000","355","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"40.573448","-73.994919"
"582","Degraff Memorial Hospital-Skilled Nursing Facility","3103000N","445 Tremont Street","North Tonawanda","NY","14120","Niagara","Western Regional Office - Buffalo","716-694-4500",,"OPEN","2022-07-27T00:00:00.000","80","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"43.026154","-78.862457"
"787","Friedwald Center for Rehabilitation and Nursing, LLC","4350305N","475 New Hempstead Road","New City","NY","10956","Rockland","Metropolitan Area Regional Office - New Rochelle","845-354-7000",,"OPEN","2022-07-27T00:00:00.000","180","4","0","0","0","0","0","12","0","17","10","0","0","0","0","102","102","8","10","Adult Day is still closed. Dialysis Daily Capacity is 36.10 Beds are available.","41.149361","-74.031448"
"4418","Saints Joachim & Anne Nursing and Rehabilitation Center","7001371N","2720 Surf Avenue","Brooklyn","NY","11224","Kings","Metropolitan Area Regional Office - New York City","718-714-4800",,"OPEN","2022-07-27T00:00:00.000","200","46","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"40.573044","-73.993019"
"152","Pine Haven Home","1021301N","NY Route 217","Philmont","NY","12565","Columbia","Capital District Regional Office","518-672-4021",,"OPEN","2022-07-27T00:00:00.000","120","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"42.248978","-73.649857"
"123","Chemung County Health Center-Nursing Facility","0701301N","103 Washington Street","Elmira","NY","14901","Chemung","Western Regional Office - Rochester","607-737-2001",,"OPEN","2022-07-27T00:00:00.000","200","83","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","80 residential beds closed due to staffing and Covid.","42.093357","-76.796593"
"91","Auburn Rehabilitation & Nursing Center","0501310N","85 Thornton Avenue","Auburn","NY","13021","Cayuga","Central New York Regional Office","315-253-7351",,"OPEN","2022-07-27T00:00:00.000","92","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"42.913609","-76.579185"
"3989","Gurwin Jewish Nursing and Rehabilitation Center","5153307N","68 Hauppauge Road","Commack","NY","11725","Suffolk","Metropolitan Area Regional Office - Long Island","631-499-6500",,"OPEN","2022-07-27T00:00:00.000","460","92","0","0","0","0","0","28","4","0","0","0","0","0","0","133","94","0","12",,"40.828209","-73.299896"
"998","Golden Hill Nursing and Rehabilitation Center","5501311N","99 Golden Hill Drive","Kingston","NY","12401","Ulster","Metropolitan Area Regional Office - New Rochelle","845-340-3390",,"OPEN","2022-07-27T00:00:00.000","280","39","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"41.917107","-74.022675"
"1250","Kings Harbor Multicare Center","7000372N","2000 E Gunhill Road","Bronx","NY","10469","Bronx","Metropolitan Area Regional Office - New York City","718-320-0400",,"OPEN","2022-07-27T00:00:00.000","720","169","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","Kings Harbor lists amount of dialysis stations which we were directed to do by the DOH for Emergency Preparedness Purposes.  The dialysis unit is under separate ownership and license.  Please note that a few units are temporarily closed due to low census.","40.859940","-73.829659"
"521","The Grand Rehabilitation and Nursing at Great Neck","2913302N","15 St Pauls Place","Great Neck","NY","11021","Nassau","Metropolitan Area Regional Office - Long Island","516-466-3001",,"OPEN","2022-07-27T00:00:00.000","214","42","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"40.788807","-73.722359"
