"id","report_number","origin","committee_id","filer_id","filer_type","filer_name","office","legislative_district","position","party","jurisdiction","jurisdiction_county","jurisdiction_type","election_year","amount","record_type","from_date","thru_date","debt_date","code","description","vendor_name","vendor_address","vendor_city","vendor_state","vendor_zip","url"
"43144","100990577","B.3","24984","SOMED  272","CA","SOMERS DAVID J","COUNTY EXECUTIVE",,,"DEMOCRATIC","SNOHOMISH CO","SNOHOMISH","Local","2023","1780.00","DEBT","2020-07-01T00:00:00.000","2020-07-31T00:00:00.000","2020-01-01T00:00:00.000",,"CARRY FORWARD DEBT","DMA MARKET RESEARCH","1603 GRAND AVE","EVERETT","WA","98201","https://web.pdc.wa.gov/rptimg/default.aspx?repno=100990577"
"43145","100966434","B.3","24984","SOMED  272","CA","SOMERS DAVID J","COUNTY EXECUTIVE",,,"DEMOCRATIC","SNOHOMISH CO","SNOHOMISH","Local","2023","1780.00","DEBT","2020-04-01T00:00:00.000","2020-04-30T00:00:00.000","2020-01-01T00:00:00.000",,"CARRY FORWARD DEBT","DMA MARKET RESEARCH","1603 GRAND AVE","EVERETT","WA","98201","https://web.pdc.wa.gov/rptimg/default.aspx?repno=100966434"
"43146","100997311","B.3","24984","SOMED  272","CA","SOMERS DAVID J","COUNTY EXECUTIVE",,,"DEMOCRATIC","SNOHOMISH CO","SNOHOMISH","Local","2023","1780.00","DEBT","2020-08-01T00:00:00.000","2020-08-31T00:00:00.000","2020-01-01T00:00:00.000",,"CARRY FORWARD DEBT","DMA MARKET RESEARCH","1603 GRAND AVE","EVERETT","WA","98201","https://web.pdc.wa.gov/rptimg/default.aspx?repno=100997311"
"44321","100962570","B.3","24760","SULLB  275","CA","SULLIVAN BRIAN JAMES","COUNTY TREASURER",,,,"SNOHOMISH CO","SNOHOMISH","Local","2023","2729.75","DEBT","2020-03-01T00:00:00.000","2020-03-31T00:00:00.000","2020-01-01T00:00:00.000",,"CARRY FORWARD DEBT","BRIAN SULLIVAN","401 2ND AVE S STE 303","SEATTLE","WA","98104","https://web.pdc.wa.gov/rptimg/default.aspx?repno=100962570"
"44322","100962570","B.3","24760","SULLB  275","CA","SULLIVAN BRIAN JAMES","COUNTY TREASURER",,,,"SNOHOMISH CO","SNOHOMISH","Local","2023","9325.60","DEBT","2020-03-01T00:00:00.000","2020-03-31T00:00:00.000","2020-01-01T00:00:00.000",,"CARRY FORWARD DEBT","NWP CONSULTING","105 S MAIN ST STE 332","SEATTLE","WA","98104","https://web.pdc.wa.gov/rptimg/default.aspx?repno=100962570"
"44323","101006948","B.3","24760","SULLB  275","CA","SULLIVAN BRIAN JAMES","COUNTY TREASURER",,,,"SNOHOMISH CO","SNOHOMISH","Local","2023","2729.75","DEBT","2020-08-01T00:00:00.000","2020-08-31T00:00:00.000","2020-01-01T00:00:00.000",,"CARRY FORWARD DEBT","BRIAN SULLIVAN","401 2ND AVE S STE 303","SEATTLE","WA","98104","https://web.pdc.wa.gov/rptimg/default.aspx?repno=101006948"
"44324","101006948","B.3","24760","SULLB  275","CA","SULLIVAN BRIAN JAMES","COUNTY TREASURER",,,,"SNOHOMISH CO","SNOHOMISH","Local","2023","8000.00","DEBT","2020-08-01T00:00:00.000","2020-08-31T00:00:00.000","2020-01-01T00:00:00.000",,"CARRY FORWARD DEBT","NWP CONSULTING","105 S MAIN ST STE 332","SEATTLE","WA","98104","https://web.pdc.wa.gov/rptimg/default.aspx?repno=101006948"
"44325","100981570","B.3","24760","SULLB  275","CA","SULLIVAN BRIAN JAMES","COUNTY TREASURER",,,,"SNOHOMISH CO","SNOHOMISH","Local","2023","2729.75","DEBT","2020-06-01T00:00:00.000","2020-06-30T00:00:00.000","2020-01-01T00:00:00.000",,"CARRY FORWARD DEBT","BRIAN SULLIVAN","401 2ND AVE S STE 303","SEATTLE","WA","98104","https://web.pdc.wa.gov/rptimg/default.aspx?repno=100981570"
"44326","100981570","B.3","24760","SULLB  275","CA","SULLIVAN BRIAN JAMES","COUNTY TREASURER",,,,"SNOHOMISH CO","SNOHOMISH","Local","2023","8000.00","DEBT","2020-06-01T00:00:00.000","2020-06-30T00:00:00.000","2020-01-01T00:00:00.000",,"CARRY FORWARD DEBT","NWP CONSULTING","105 S MAIN ST STE 332","SEATTLE","WA","98104","https://web.pdc.wa.gov/rptimg/default.aspx?repno=100981570"
"44327","100959416","B.3","24760","SULLB  275","CA","SULLIVAN BRIAN JAMES","COUNTY TREASURER",,,,"SNOHOMISH CO","SNOHOMISH","Local","2023","2729.75","DEBT","2020-02-01T00:00:00.000","2020-02-29T00:00:00.000","2020-01-01T00:00:00.000",,"CARRY FORWARD DEBT","BRIAN SULLIVAN","401 2ND AVE S STE 303","SEATTLE","WA","98104","https://web.pdc.wa.gov/rptimg/default.aspx?repno=100959416"
"44328","100959416","B.3","24760","SULLB  275","CA","SULLIVAN BRIAN JAMES","COUNTY TREASURER",,,,"SNOHOMISH CO","SNOHOMISH","Local","2023","9325.60","DEBT","2020-02-01T00:00:00.000","2020-02-29T00:00:00.000","2020-01-01T00:00:00.000",,"CARRY FORWARD DEBT","NWP CONSULTING","105 S MAIN ST STE 332","SEATTLE","WA","98104","https://web.pdc.wa.gov/rptimg/default.aspx?repno=100959416"
"44329","100974903","B.3","24760","SULLB  275","CA","SULLIVAN BRIAN JAMES","COUNTY TREASURER",,,,"SNOHOMISH CO","SNOHOMISH","Local","2023","2729.75","DEBT","2020-05-01T00:00:00.000","2020-05-31T00:00:00.000","2020-01-01T00:00:00.000",,"CARRY FORWARD DEBT","BRIAN SULLIVAN","401 2ND AVE S STE 303","SEATTLE","WA","98104","https://web.pdc.wa.gov/rptimg/default.aspx?repno=100974903"
"44330","100974903","B.3","24760","SULLB  275","CA","SULLIVAN BRIAN JAMES","COUNTY TREASURER",,,,"SNOHOMISH CO","SNOHOMISH","Local","2023","8000.00","DEBT","2020-05-01T00:00:00.000","2020-05-31T00:00:00.000","2020-01-01T00:00:00.000",,"CARRY FORWARD DEBT","NWP CONSULTING","105 S MAIN ST STE 332","SEATTLE","WA","98104","https://web.pdc.wa.gov/rptimg/default.aspx?repno=100974903"
"44331","100991486","B.3","24760","SULLB  275","CA","SULLIVAN BRIAN JAMES","COUNTY TREASURER",,,,"SNOHOMISH CO","SNOHOMISH","Local","2023","2729.75","DEBT","2020-07-01T00:00:00.000","2020-07-31T00:00:00.000","2020-01-01T00:00:00.000",,"CARRY FORWARD DEBT","BRIAN SULLIVAN","401 2ND AVE S STE 303","SEATTLE","WA","98104","https://web.pdc.wa.gov/rptimg/default.aspx?repno=100991486"
"44332","100991486","B.3","24760","SULLB  275","CA","SULLIVAN BRIAN JAMES","COUNTY TREASURER",,,,"SNOHOMISH CO","SNOHOMISH","Local","2023","8000.00","DEBT","2020-07-01T00:00:00.000","2020-07-31T00:00:00.000","2020-01-01T00:00:00.000",,"CARRY FORWARD DEBT","NWP CONSULTING","105 S MAIN ST STE 332","SEATTLE","WA","98104","https://web.pdc.wa.gov/rptimg/default.aspx?repno=100991486"
"44333","101014876","B.3","24760","SULLB  275","CA","SULLIVAN BRIAN JAMES","COUNTY TREASURER",,,,"SNOHOMISH CO","SNOHOMISH","Local","2023","2729.75","DEBT","2020-10-01T00:00:00.000","2020-10-31T00:00:00.000","2020-01-01T00:00:00.000",,"CARRY FORWARD DEBT","BRIAN SULLIVAN","401 2ND AVE S STE 303","SEATTLE","WA","98104","https://web.pdc.wa.gov/rptimg/default.aspx?repno=101014876"
"44334","101014876","B.3","24760","SULLB  275","CA","SULLIVAN BRIAN JAMES","COUNTY TREASURER",,,,"SNOHOMISH CO","SNOHOMISH","Local","2023","8000.00","DEBT","2020-10-01T00:00:00.000","2020-10-31T00:00:00.000","2020-01-01T00:00:00.000",,"CARRY FORWARD DEBT","NWP CONSULTING","105 S MAIN ST STE 332","SEATTLE","WA","98104","https://web.pdc.wa.gov/rptimg/default.aspx?repno=101014876"
"44335","100959407","B.3","24760","SULLB  275","CA","SULLIVAN BRIAN JAMES","COUNTY TREASURER",,,,"SNOHOMISH CO","SNOHOMISH","Local","2023","2729.75","DEBT","2020-01-01T00:00:00.000","2020-01-31T00:00:00.000","2020-01-01T00:00:00.000",,"CARRY FORWARD DEBT","BRIAN SULLIVAN","401 2ND AVE S STE 303","SEATTLE","WA","98104","https://web.pdc.wa.gov/rptimg/default.aspx?repno=100959407"
"44336","100959407","B.3","24760","SULLB  275","CA","SULLIVAN BRIAN JAMES","COUNTY TREASURER",,,,"SNOHOMISH CO","SNOHOMISH","Local","2023","9325.60","DEBT","2020-01-01T00:00:00.000","2020-01-31T00:00:00.000","2020-01-01T00:00:00.000",,"CARRY FORWARD DEBT","NWP CONSULTING","105 S MAIN ST STE 332","SEATTLE","WA","98104","https://web.pdc.wa.gov/rptimg/default.aspx?repno=100959407"
"44337","100967273","B.3","24760","SULLB  275","CA","SULLIVAN BRIAN JAMES","COUNTY TREASURER",,,,"SNOHOMISH CO","SNOHOMISH","Local","2023","2729.75","DEBT","2020-04-01T00:00:00.000","2020-04-30T00:00:00.000","2020-01-01T00:00:00.000",,"CARRY FORWARD DEBT","BRIAN SULLIVAN","401 2ND AVE S STE 303","SEATTLE","WA","98104","https://web.pdc.wa.gov/rptimg/default.aspx?repno=100967273"
"44338","100967273","B.3","24760","SULLB  275","CA","SULLIVAN BRIAN JAMES","COUNTY TREASURER",,,,"SNOHOMISH CO","SNOHOMISH","Local","2023","8000.00","DEBT","2020-04-01T00:00:00.000","2020-04-30T00:00:00.000","2020-01-01T00:00:00.000",,"CARRY FORWARD DEBT","NWP CONSULTING","105 S MAIN ST STE 332","SEATTLE","WA","98104","https://web.pdc.wa.gov/rptimg/default.aspx?repno=100967273"
"44339","101006950","B.3","24760","SULLB  275","CA","SULLIVAN BRIAN JAMES","COUNTY TREASURER",,,,"SNOHOMISH CO","SNOHOMISH","Local","2023","2729.75","DEBT","2020-09-01T00:00:00.000","2020-09-30T00:00:00.000","2020-01-01T00:00:00.000",,"CARRY FORWARD DEBT","BRIAN SULLIVAN","401 2ND AVE S STE 303","SEATTLE","WA","98104","https://web.pdc.wa.gov/rptimg/default.aspx?repno=101006950"
"44340","101006950","B.3","24760","SULLB  275","CA","SULLIVAN BRIAN JAMES","COUNTY TREASURER",,,,"SNOHOMISH CO","SNOHOMISH","Local","2023","8000.00","DEBT","2020-09-01T00:00:00.000","2020-09-30T00:00:00.000","2020-01-01T00:00:00.000",,"CARRY FORWARD DEBT","NWP CONSULTING","105 S MAIN ST STE 332","SEATTLE","WA","98104","https://web.pdc.wa.gov/rptimg/default.aspx?repno=101006950"
"45741","100991047","B.3","24746","ZAHIG  102","CA","Girmay Zahilay (ZAHILAY GIRMAY)","COUNTY COUNCIL MEMBER",,"County Council Member Position 2",,"KING CO","KING","Local","2023","1500.00","DEBT","2020-07-01T00:00:00.000","2020-07-31T00:00:00.000","2020-01-01T00:00:00.000",,"CARRY FORWARD DEBT","CD STRATEGIC","506 2ND AVE #1400","SEATTLE","WA","98104","https://web.pdc.wa.gov/rptimg/default.aspx?repno=100991047"
"45742","100960599","B.3","24746","ZAHIG  102","CA","Girmay Zahilay (ZAHILAY GIRMAY)","COUNTY COUNCIL MEMBER",,"County Council Member Position 2",,"KING CO","KING","Local","2023","4000.00","DEBT","2020-02-01T00:00:00.000","2020-02-29T00:00:00.000","2020-01-01T00:00:00.000",,"CARRY FORWARD DEBT","CD STRATEGIC","506 2ND AVE #1400","SEATTLE","WA","98104","https://web.pdc.wa.gov/rptimg/default.aspx?repno=100960599"
"45743","100967481","B.3","24746","ZAHIG  102","CA","Girmay Zahilay (ZAHILAY GIRMAY)","COUNTY COUNCIL MEMBER",,"County Council Member Position 2",,"KING CO","KING","Local","2023","2500.00","DEBT","2020-04-01T00:00:00.000","2020-04-30T00:00:00.000","2020-01-01T00:00:00.000",,"CARRY FORWARD DEBT","CD STRATEGIC","506 2ND AVE #1400","SEATTLE","WA","98104","https://web.pdc.wa.gov/rptimg/default.aspx?repno=100967481"
"45744","100956763","B.3","24746","ZAHIG  102","CA","Girmay Zahilay (ZAHILAY GIRMAY)","COUNTY COUNCIL MEMBER",,"County Council Member Position 2",,"KING CO","KING","Local","2023","4000.00","DEBT","2020-01-01T00:00:00.000","2020-01-31T00:00:00.000","2020-01-01T00:00:00.000",,"CARRY FORWARD DEBT","CD STRATEGIC","506 2ND AVE #1400","SEATTLE","WA","98104","https://web.pdc.wa.gov/rptimg/default.aspx?repno=100956763"
"45745","100963794","B.3","24746","ZAHIG  102","CA","Girmay Zahilay (ZAHILAY GIRMAY)","COUNTY COUNCIL MEMBER",,"County Council Member Position 2",,"KING CO","KING","Local","2023","3000.00","DEBT","2020-03-01T00:00:00.000","2020-03-31T00:00:00.000","2020-01-01T00:00:00.000",,"CARRY FORWARD DEBT","CD STRATEGIC","506 2ND AVE #1400","SEATTLE","WA","98104","https://web.pdc.wa.gov/rptimg/default.aspx?repno=100963794"
"45746","100974698","B.3","24746","ZAHIG  102","CA","Girmay Zahilay (ZAHILAY GIRMAY)","COUNTY COUNCIL MEMBER",,"County Council Member Position 2",,"KING CO","KING","Local","2023","2000.00","DEBT","2020-05-01T00:00:00.000","2020-05-31T00:00:00.000","2020-01-01T00:00:00.000",,"CARRY FORWARD DEBT","CD STRATEGIC","506 2ND AVE #1400","SEATTLE","WA","98104","https://web.pdc.wa.gov/rptimg/default.aspx?repno=100974698"
"45747","100981629","B.3","24746","ZAHIG  102","CA","Girmay Zahilay (ZAHILAY GIRMAY)","COUNTY COUNCIL MEMBER",,"County Council Member Position 2",,"KING CO","KING","Local","2023","1500.00","DEBT","2020-06-01T00:00:00.000","2020-06-30T00:00:00.000","2020-01-01T00:00:00.000",,"CARRY FORWARD DEBT","CD STRATEGIC","506 2ND AVE #1400","SEATTLE","WA","98104","https://web.pdc.wa.gov/rptimg/default.aspx?repno=100981629"
"45748","100997445","B.3","24746","ZAHIG  102","CA","Girmay Zahilay (ZAHILAY GIRMAY)","COUNTY COUNCIL MEMBER",,"County Council Member Position 2",,"KING CO","KING","Local","2023","1000.00","DEBT","2020-08-01T00:00:00.000","2020-08-31T00:00:00.000","2020-01-01T00:00:00.000",,"CARRY FORWARD DEBT","CD STRATEGIC","506 2ND AVE #1400","SEATTLE","WA","98104","https://web.pdc.wa.gov/rptimg/default.aspx?repno=100997445"
"46657","100893984","B.3","2501","CAMPM  402","CA","Marty Campbell","COUNTY COUNCIL MEMBER",,"County Council Member Position 5","DEMOCRATIC","PIERCE CO","PIERCE","Local","2022","2000.00","DEBT","2019-02-01T00:00:00.000","2019-02-28T00:00:00.000","2019-01-01T00:00:00.000",,"CARRY FORWARD DEBT","PROGRESSIVE STRATEGIES NW","25 N BROADWAY #108","TACOMA","WA","98403","https://web.pdc.wa.gov/rptimg/default.aspx?repno=100893984"
"46658","100884574","B.3","2501","CAMPM  402","CA","Marty Campbell","COUNTY COUNCIL MEMBER",,"County Council Member Position 5","DEMOCRATIC","PIERCE CO","PIERCE","Local","2022","4000.00","DEBT","2019-01-01T00:00:00.000","2019-01-31T00:00:00.000","2019-01-01T00:00:00.000",,"CARRY FORWARD DEBT","PROGRESSIVE STRATEGIES NW","25 N BROADWAY #108","TACOMA","WA","98403","https://web.pdc.wa.gov/rptimg/default.aspx?repno=100884574"
"47378","100997205","B.3","2594","CARLR  119","CA","CARLYLE REUVEN M (REUVEN CARLYLE)","STATE SENATOR","36",,"DEMOCRATIC","LEG DISTRICT 36 - SENATE","KING","Legislative","2022","295.00","DEBT","2020-08-01T00:00:00.000","2020-08-31T00:00:00.000","2020-06-30T00:00:00.000","Utilities, phone, and other overhead costs","JUNE TREASURY/COMPLIANCE","ARGO STRATEGIES","PO BOX 9100","SEATTLE","WA","981090100","https://web.pdc.wa.gov/rptimg/default.aspx?repno=100997205"
"47379","100997205","B.3","2594","CARLR  119","CA","CARLYLE REUVEN M (REUVEN CARLYLE)","STATE SENATOR","36",,"DEMOCRATIC","LEG DISTRICT 36 - SENATE","KING","Legislative","2022","295.00","DEBT","2020-08-01T00:00:00.000","2020-08-31T00:00:00.000","2020-08-09T00:00:00.000","Utilities, phone, and other overhead costs","JULY TREASURY/COMPLIANCE","ARGO STRATEGIES","PO BOX 9100","SEATTLE","WA","981090100","https://web.pdc.wa.gov/rptimg/default.aspx?repno=100997205"
"47380","100997205","B.3","2594","CARLR  119","CA","CARLYLE REUVEN M (REUVEN CARLYLE)","STATE SENATOR","36",,"DEMOCRATIC","LEG DISTRICT 36 - SENATE","KING","Legislative","2022","295.00","DEBT","2020-08-01T00:00:00.000","2020-08-31T00:00:00.000","2020-08-31T00:00:00.000","Utilities, phone, and other overhead costs","AUG TREASURY/COMPLIANCE","ARGO STRATEGIES","PO BOX 9100","SEATTLE","WA","981090100","https://web.pdc.wa.gov/rptimg/default.aspx?repno=100997205"
"47381","100944908","B.3","2594","CARLR  119","CA","CARLYLE REUVEN M (REUVEN CARLYLE)","STATE SENATOR","36",,"DEMOCRATIC","LEG DISTRICT 36 - SENATE","KING","Legislative","2022","295.00","DEBT","2019-10-01T00:00:00.000","2019-10-31T00:00:00.000","2019-08-30T00:00:00.000","Utilities, phone, and other overhead costs","AUGUST TREASURY/COMPLIANCE","ARGO STRATEGIES","PO BOX 9100","SEATTLE","WA","981090100","https://web.pdc.wa.gov/rptimg/default.aspx?repno=100944908"
"47382","100944908","B.3","2594","CARLR  119","CA","CARLYLE REUVEN M (REUVEN CARLYLE)","STATE SENATOR","36",,"DEMOCRATIC","LEG DISTRICT 36 - SENATE","KING","Legislative","2022","295.00","DEBT","2019-10-01T00:00:00.000","2019-10-31T00:00:00.000","2019-09-30T00:00:00.000","Utilities, phone, and other overhead costs","SEPTEMBER TREASURY/COMPLIANCE","ARGO STRATEGIES","PO BOX 9100","SEATTLE","WA","981090100","https://web.pdc.wa.gov/rptimg/default.aspx?repno=100944908"
"47383","100944908","B.3","2594","CARLR  119","CA","CARLYLE REUVEN M (REUVEN CARLYLE)","STATE SENATOR","36",,"DEMOCRATIC","LEG DISTRICT 36 - SENATE","KING","Legislative","2022","375.95","DEBT","2019-10-01T00:00:00.000","2019-10-31T00:00:00.000","2019-10-31T00:00:00.000","Utilities, phone, and other overhead costs","OCTOBER TREASURY, CHECK ORDER","ARGO STRATEGIES","PO BOX 9100","SEATTLE","WA","981090100","https://web.pdc.wa.gov/rptimg/default.aspx?repno=100944908"
"54795","100886746","B.3","4570","DAS M  104","CA","Mona Das (MONA DAS)","STATE SENATOR","47",,"DEMOCRATIC","LEG DISTRICT 47 - SENATE","KING","Legislative","2022","600.00","DEBT","2019-02-01T00:00:00.000","2019-02-28T00:00:00.000","2018-12-31T00:00:00.000",,"COMPLIANCE CONSULTING","BLUE WAVE POLITICAL PARTNERS","119 1ST AVE S STE 320","SEATTLE","WA","98104","https://web.pdc.wa.gov/rptimg/default.aspx?repno=100886746"
"54796","100921598","B.3","4570","DAS M  104","CA","Mona Das (MONA DAS)","STATE SENATOR","47",,"DEMOCRATIC","LEG DISTRICT 47 - SENATE","KING","Legislative","2022","600.00","DEBT","2019-07-01T00:00:00.000","2019-07-31T00:00:00.000","2019-07-31T00:00:00.000",,"COMPLIANCE CONSULTING","BLUE WAVE POLITICAL PARTNERS","119 1ST AVE S STE 320","SEATTLE","WA","98104","https://web.pdc.wa.gov/rptimg/default.aspx?repno=100921598"
"54797","100953455","B.3","4570","DAS M  104","CA","Mona Das (MONA DAS)","STATE SENATOR","47",,"DEMOCRATIC","LEG DISTRICT 47 - SENATE","KING","Legislative","2022","600.00","DEBT","2019-12-01T00:00:00.000","2019-12-31T00:00:00.000","2019-07-31T00:00:00.000",,"COMPLIANCE CONSULTING","BLUE WAVE POLITICAL PARTNERS","119 1ST AVE S STE 320","SEATTLE","WA","98104","https://web.pdc.wa.gov/rptimg/default.aspx?repno=100953455"
"54798","100883472","B.3","4570","DAS M  104","CA","Mona Das (MONA DAS)","STATE SENATOR","47",,"DEMOCRATIC","LEG DISTRICT 47 - SENATE","KING","Legislative","2022","600.00","DEBT","2019-01-01T00:00:00.000","2019-01-31T00:00:00.000","2018-12-31T00:00:00.000",,"COMPLIANCE CONSULTING","BLUE WAVE POLITICAL PARTNERS","119 1ST AVE S STE 320","SEATTLE","WA","98104","https://web.pdc.wa.gov/rptimg/default.aspx?repno=100883472"
"54799","100901008","B.3","4570","DAS M  104","CA","Mona Das (MONA DAS)","STATE SENATOR","47",,"DEMOCRATIC","LEG DISTRICT 47 - SENATE","KING","Legislative","2022","600.00","DEBT","2019-04-01T00:00:00.000","2019-04-30T00:00:00.000","2018-12-31T00:00:00.000",,"COMPLIANCE CONSULTING","BLUE WAVE POLITICAL PARTNERS","119 1ST AVE S STE 320","SEATTLE","WA","98104","https://web.pdc.wa.gov/rptimg/default.aspx?repno=100901008"
"54800","100907393","B.3","4570","DAS M  104","CA","Mona Das (MONA DAS)","STATE SENATOR","47",,"DEMOCRATIC","LEG DISTRICT 47 - SENATE","KING","Legislative","2022","600.00","DEBT","2019-05-01T00:00:00.000","2019-05-31T00:00:00.000","2018-12-31T00:00:00.000",,"COMPLIANCE CONSULTING","BLUE WAVE POLITICAL PARTNERS","119 1ST AVE S STE 320","SEATTLE","WA","98104","https://web.pdc.wa.gov/rptimg/default.aspx?repno=100907393"
"54801","100895874","B.3","4570","DAS M  104","CA","Mona Das (MONA DAS)","STATE SENATOR","47",,"DEMOCRATIC","LEG DISTRICT 47 - SENATE","KING","Legislative","2022","600.00","DEBT","2019-03-01T00:00:00.000","2019-03-31T00:00:00.000","2018-12-31T00:00:00.000",,"COMPLIANCE CONSULTING","BLUE WAVE POLITICAL PARTNERS","119 1ST AVE S STE 320","SEATTLE","WA","98104","https://web.pdc.wa.gov/rptimg/default.aspx?repno=100895874"
"54802","100895874","B.3","4570","DAS M  104","CA","Mona Das (MONA DAS)","STATE SENATOR","47",,"DEMOCRATIC","LEG DISTRICT 47 - SENATE","KING","Legislative","2022","17.60","DEBT","2019-03-01T00:00:00.000","2019-03-31T00:00:00.000","2019-03-17T00:00:00.000",,"SOFTWARE RENTAL: SQUARESPACE","DAS MONA","PO BOX 7792","COVINGTON","WA","98042","https://web.pdc.wa.gov/rptimg/default.aspx?repno=100895874"
"54803","100895874","B.3","4570","DAS M  104","CA","Mona Das (MONA DAS)","STATE SENATOR","47",,"DEMOCRATIC","LEG DISTRICT 47 - SENATE","KING","Legislative","2022","25.98","DEBT","2019-03-01T00:00:00.000","2019-03-31T00:00:00.000","2019-03-24T00:00:00.000",,"WEBHOSTING: CANVAS HOST","DAS MONA","PO BOX 7792","COVINGTON","WA","98042","https://web.pdc.wa.gov/rptimg/default.aspx?repno=100895874"
