"year","county","pop_f_0to11","pop_f_12to17","pop_f_18to39","pop_f_40up","pop_f_total","pop_m_0to11","pop_m_12to17","pop_m_18to39","pop_m_40up","pop_m_total","ucr_ag_asslt","ucr_arson","ucr_burglary","ucr_murder","ucr_mvt","ucr_rape","ucr_robbery","ucr_theft","ucr_total","arr_ag_asslt","arr_arson","arr_burglary","arr_drug_cr","arr_murder","arr_mvt","arr_othcrime","arr_rape","arr_robbery","arr_theft","arr_total","scf_assault","scf_drug_cr","scf_homicide","scf_othfelon","scf_propcr","scf_robbery","scf_sexcr","scf_total","jdp_othradp","jdp_post_adp","jdp_pre_adp","jdp_capacity","jdp_totaladp","jst_assault","jst_burglary","jst_drug_cr","jst_mnslghtr","jst_murder","jst_othcrime","jst_othpropcr","jst_robbery","jst_sexcr","jst_total","jst_unknown","ajs_assault","ajs_avg_sent","ajs_burglary","ajs_drug_cr","ajs_mnslghtr","ajs_murder","ajs_othcrime","ajs_othpropcr","ajs_robbery","ajs_sexcr","ajs_unknown","pdp_new_adm","pdp_other","pdp_parole_v","pdp_readm","pdp_total","pst_assault","pst_burglary","pst_drug_cr","pst_mnslghtr","pst_murder","pst_othcrime","pst_othpropcr","pst_robbery","pst_sexcr","pst_total","pst_unknown","aps_assault","aps_avg_sent","aps_burglary","aps_drug_cr","aps_mnslghtr","aps_murder","aps_othcrime","aps_othpropcr","aps_robbery","aps_sexcr","aps_unknown","jrr_ag_asslt","jrr_arson","jrr_burglary","jrr_drug_cr","jrr_murder","jrr_mvt","jrr_othfelcrime","jrr_rape","jrr_robbery","jrr_theft","jrr_total","jad_doc_adm","jad_new_adm","jad_readm","jad_parole_r","jad_total","juv_assault","juv_burglary","juv_drug_cr","juv_g_msdmnr","juv_mnslghtr","juv_msdmnr","juv_murder","juv_othfelcrime","juv_othpropcr","juv_robbery","juv_sexcr","juv_total","min_assault","min_avg_min_disp","min_burglary","min_drug_cr","min_g_msdmnr","min_mnslghtr","min_msdmnr","min_murder","min_othfelcrime","min_othpropcr","min_robbery","min_sexcr","max_assault","max_avg_max_disp","max_burglary","max_drug_cr","max_g_msdmnr","max_mnslghtr","max_msdmnr","max_murder","max_othfelcrime","max_othpropcr","max_robbery","max_sexcr","pop_total"
"2000-01-01T00:00:00.000","ADAMS","1814","869","2307","3043","8033","1950","980","2559","2906","8395","21","7","161","0","34","14","5","429","671","16","0","21","40","0","6","624","3","5","39","754","22","27","2","32","42","6","7","138","0","10","9","28","19","9","3","15","0","0","0","10","1","1","39","0","3.3","2.9","4.7","2.9","0","0","0","2.2","3","2","0","9","0","2","3","12","1","4","1","0","0","0","5","0","0","11","0","24","24.6","35","18","0","0","0","17.6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","16428"
"2001-01-01T00:00:00.000","ADAMS","1812","879","2310","3117","8116","1946","988","2569","2981","8484","25","10","109","0","42","12","7","490","695","18","0","20","25","0","8","640","10","4","56","781","13","21","0","27","51","3","12","127","1","9","8","28","18","6","2","11","0","0","6","19","0","0","44","0","3","2","3","1.4","0","0","2.8","1.5","0","0","0","12","0","1","7","19","0","9","2","2","0","2","1","3","0","19","0","0","32.5","31.4","21.5","42.3","0","14","29","49.7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","16600"
"2002-01-01T00:00:00.000","ADAMS","1789","878","2288","3160","8115","1921","984","2551","3028","8485","16","8","173","0","49","5","4","575","830","12","2","25","30","0","0","636","3","5","65","778","13","36","0","26","41","4","6","126","1","11","10","28","22","2","6","7","0","0","1","16","0","1","33","0","3","2.3","3","0.6","0","0","9","2.1","0","4","0","13","0","1","4","17","3","2","1","0","0","0","5","0","7","18","0","23.7","51.8","27.5","20","0","0","0","18.6","0","99.1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","16600"
"2003-01-01T00:00:00.000","ADAMS","1765","873","2270","3207","8115","1893","979","2532","3079","8485","22","8","226","0","77","16","4","700","1053","17","0","18","39","0","8","757","6","0","59","904","19","35","0","25","35","1","7","122","1","10","8","28","19","5","6","18","0","0","7","23","0","1","60","0","3.2","2.4","5.7","1.5","0","0","1.8","2.2","0","0.3","0","14","0","0","4","18","6","3","8","0","0","0","5","0","2","24","0","31.7","29.1","40","31.9","0","0","0","20.9","0","14","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","16600"
"2004-01-01T00:00:00.000","ADAMS","1760","869","2271","3265","8165","1887","975","2534","3142","8535","41","8","265","0","50","9","11","624","1008","24","0","20","86","0","8","761","9","6","45","959","34","65","0","50","32","3","11","195","1","11","12","28","24","15","2","27","0","0","10","25","0","1","80","0","4.9","3.1","4.5","2.2","0","0","3","2.6","0","7","0","14","0","4","4","18","6","5","3","0","0","0","4","0","2","20","0","21.4","30.4","21.3","14","0","0","0","21.8","0","122.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","16700"
"2005-01-01T00:00:00.000","ADAMS","1776","880","2298","3357","8310","1903","987","2562","3239","8690","29","7","158","1","64","14","13","505","791","20","0","24","78","0","6","647","7","6","60","848","19","57","2","42","26","5","14","165","1","8","14","28","23","9","2","27","0","0","8","18","0","2","67","1","5.2","3.1","7.5","2.3","0","0","4.7","2","0","3.3","0.7","18","0","1","8","26","4","0","4","0","0","7","9","2","3","29","0","29.5","22.7","0","24.5","0","0","19.7","14.9","24","40.3","0","4","0","31","9","1","9","216","1","0","27","298","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","17000"
"2006-01-01T00:00:00.000","ADAMS","1796","887","2341","3430","8455","1923","996","2611","3312","8845","24","5","172","1","49","7","1","591","850","17","0","36","66","1","1","691","4","0","51","867","23","54","0","51","49","0","9","186","13.2","6.4","9.4","28","29","12","7","25","0","0","11","9","1","5","70","0","4.5","3.7","2.4","3.4","0","0","4.5","1.8","12","4.8","0","11","0","7","11","22","4","4","8","1","1","3","3","1","2","27","0","29.5","49.3","37.5","18","15","630","12","21","42","66.5","0","2","1","13","14","0","3","224","0","0","44","301","0","1","1","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","17300"
"2007-01-01T00:00:00.000","ADAMS","1818","894","2387","3504","8601","1946","1003","2662","3390","8999","26","9","255","2","72","9","4","675","1052","15","0","38","67","1","3","730","9","1","60","924","24","50","1","49","56","1","18","202","-99","-99","-99","-99","-99","15","10","21","0","0","8","13","1","4","72","0","4","3.7","3.3","3.3","0","0","4.4","2.7","12","6.3","0","15","0","16","10","25","9","8","7","1","0","3","4","1","6","39","0","33.3","32.3","32.1","14.6","108","0","12","15.8","42","58.3","0","2","0","37","16","0","11","172","1","0","69","308","0","6","4","4","10","3","6","1","26","0","14","0","0","34","0","0","84","20","43.4","41.3","20","16","0","18.8","0","0","77.7","0","0","20","54.6","78","20","16","0","18.8","0","0","98.7","0","0","17600"
"2008-01-01T00:00:00.000","ADAMS","1837","886","2413","3560","8697","1965","994","2692","3453","9103","43","5","183","0","82","9","5","631","958","15","1","21","73","0","5","771","7","0","55","948","31","57","0","45","45","0","15","198","-99","-99","-99","-99","-99","11","7","28","0","0","7","15","1","4","73","0","4.4","3","3.8","2.7","0","0","1.6","2.6","12","2.1","0","12","0","34","7","19","2","1","4","0","0","2","5","0","6","20","0","22","37.5","13","39.5","0","0","14.5","17.7","0","69.7","0","12","0","21","10","0","9","134","2","1","31","220","0","0","2","4","2","1","8","0","15","0","14","0","0","22","0","5","65","10","45.8","175","0","17.5","0","18.8","0","0","29.3","0","80","10","63.6","246.8","0","17.5","0","18.8","0","0","50.3","0","103.3","17800"
"2009-01-01T00:00:00.000","ADAMS","1852","878","2437","3626","8795","1981","984","2717","3525","9205","31","10","185","1","75","6","19","525","852","17","0","23","46","0","8","740","4","10","54","902","25","31","2","44","44","7","10","166","-99","-99","21","28","32","12","0","16","0","0","6","9","0","4","47","0","5.9","4","0","2.7","0","0","2.6","2.9","0","7.6","0","12","1","22","2","15","3","4","3","0","0","1","3","0","3","17","0","47.7","27.3","14.7","12","0","0","12","14.7","0","56.7","0","3","1","11","12","0","4","125","0","0","37","193","1","2","1","0","4","0","3","0","13","0","5","0","1","12","0","0","34","0","23.7","15","0","22.5","0","13.3","0","5","33","0","0","0","34.1","15","0","22.5","0","13.3","0","5","62.4","0","0","18000"
"2010-01-01T00:00:00.000","ADAMS","1879","874","2464","3724","8943","2007","980","2743","3628","9357","37","6","229","1","72","8","10","566","929","14","0","17","42","0","4","597","2","8","77","761","13","25","0","32","19","7","6","105","-99","-99","25","28","27","10","7","10","0","0","7","15","0","2","51","0","3.9","2.9","2","2.2","0","0","1.4","3.1","0","7.5","0","20","0","15","9","29","4","3","4","0","0","3","4","0","5","23","0","38.5","27.9","14.3","25.3","0","0","17.4","33.3","0","31.8","0","6","0","13","20","1","20","138","1","3","33","235","1","2","1","1","4","2","2","0","7","0","6","0","1","4","0","0","22","682.5","80.7","20","0","20","0","7.5","0","105","20","0","0","682.5","87.4","20","0","20","0","7.5","0","252","20","0","0","18300"
"2011-01-01T00:00:00.000","ADAMS","2172","964","2693","3462","9292","2341","1055","2853","3409","9658","39","9","209","0","65","4","10","537","873","18","0","31","43","0","3","297","2","1","88","483","25","28","1","32","46","3","7","146","-99","-99","-99","-99","-99","15","2","9","0","0","9","11","2","2","50","0","4.3","3.7","4.5","2.5","0","0","4.2","2.3","4.5","9","0","11","1","16","6","18","5","1","4","0","0","6","3","7","0","26","0","21.2","24.9","12","12","0","0","26.2","21","37.1","0","0","4","0","15","29","0","12","87","0","0","42","189","0","1","0","0","1","3","1","0","25","0","11","0","0","7","2","2","51","54.3","45.1","15","0","18.8","0","13.8","0","0","27","640.5","15","68.3","52.2","15","0","18.8","0","13.8","0","0","27","801.5","15","18950"
"1990-01-01T00:00:00.000","ASOTIN","1621","800","2768","4039","9228","1684","788","2518","3387","8377","45","5","157","3","28","4","3","537","782","10","2","11","18","2","5","338","2","0","68","456","9","17","1","21","25","0","5","78","1","12","6","21","19","3","10","9","0","0","3","6","1","3","35","0","3.7","3.2","2.8","3.9","0","0","1.5","1.6","5.9","6","0","5","0","0","0","5","0","1","0","0","1","0","0","1","2","5","0","0","233.2","43","0","0","780","0","0","48","147.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","17605"
"1991-01-01T00:00:00.000","ASOTIN","1647","814","2787","4147","9397","1723","807","2536","3477","8544","67","6","185","0","33","9","4","617","921","24","0","19","47","0","2","399","1","2","64","558","17","24","1","24","37","4","9","116","3","9","7","21","19","4","2","4","0","0","4","17","0","1","32","0","4.9","3.1","3.5","3","0","0","3","2.4","0","5.9","0","14","0","1","2","16","2","5","9","1","1","0","0","0","1","19","0","17","35.9","30.4","20.4","120","178","0","0","0","14","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","17941"
"1992-01-01T00:00:00.000","ASOTIN","1664","831","2793","4250","9540","1753","822","2546","3561","8682","97","3","157","0","36","17","3","631","944","43","0","6","33","0","0","426","3","0","87","598","23","17","0","42","30","0","11","123","2","12","9","21","23","5","10","12","0","0","2","17","1","3","50","0","1.8","3.7","6.6","2.3","0","0","3.5","3.2","6","5","0","12","0","1","1","13","2","4","2","1","0","0","2","0","3","14","0","22.5","31.9","28.8","36","27","0","0","18","0","50.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","18222"
"1993-01-01T00:00:00.000","ASOTIN","1689","859","2817","4410","9778","1793","850","2575","3691","8908","36","3","97","0","28","5","5","613","787","6","0","6","63","0","10","599","1","1","67","753","8","23","0","23","13","3","4","74","6","8","7","21","21","5","4","5","0","0","2","13","0","5","34","0","4.3","3.3","2.3","1.5","0","0","1.7","2.9","0","6.6","0","7","0","0","1","8","2","1","0","0","0","0","0","0","3","6","0","55.3","62.4","12","0","0","0","0","0","0","84","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","18686"
"1994-01-01T00:00:00.000","ASOTIN","1721","892","2860","4612","10086","1838","881","2621","3852","9193","62","4","156","1","34","6","3","662","928","26","1","8","95","1","2","573","0","2","62","770","12","43","1","10","18","1","8","93","4","9","11","21","24","5","0","5","0","0","2","9","2","2","25","0","6.9","3.8","0","1.5","0","0","4.9","1.9","7.4","5.9","0","11","0","1","0","11","1","2","3","0","0","0","1","1","2","10","0","108","45.1","17","32.3","0","0","0","13","36","81.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","19279"
"1995-01-01T00:00:00.000","ASOTIN","1717","912","2857","4749","10238","1847","900","2625","3964","9336","49","7","217","0","82","12","3","901","1271","14","0","8","78","0","4","573","3","1","111","792","6","19","0","25","17","1","6","74","2","8","10","21","20","3","2","12","0","0","2","6","0","2","27","0","3","3.1","6","1.8","0","0","2.3","4.7","0","4.4","0","8","0","0","4","12","3","1","3","0","1","0","1","1","2","12","0","37.7","102.1","17","32","0","720","0","12","31","118","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","19574"
"1996-01-01T00:00:00.000","ASOTIN","1725","940","2882","4938","10486","1868","927","2649","4122","9567","42","3","190","0","73","15","4","880","1207","10","1","7","60","0","1","467","4","4","80","634","7","40","0","11","19","3","9","89","1","9","11","21","21","2","2","5","0","0","5","5","0","2","21","0","6.5","3.4","4.4","2.3","0","0","2.5","2.5","0","6","0","5","0","0","1","6","4","1","1","0","0","0","1","1","0","8","0","29.8","35.1","68","24","0","0","0","29","41","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20053"
"1997-01-01T00:00:00.000","ASOTIN","1714","946","2876","5063","10600","1871","932","2649","4220","9673","25","4","172","0","50","10","3","861","1125","13","1","6","57","0","4","680","1","1","74","837","15","18","1","31","25","1","4","95","0","13","12","21","25","2","0","7","0","0","2","5","1","4","21","0","4.5","3.9","0","3.1","0","0","2.1","3.6","6","6","0","16","0","1","4","20","4","1","8","0","0","1","3","1","3","21","0","28","32.4","17","28.8","0","0","12","27","15","71.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20273"
"1998-01-01T00:00:00.000","ASOTIN","1723","957","2911","5272","10866","1893","940","2689","4396","9918","29","7","208","1","60","10","7","679","1001","14","0","19","85","0","5","645","8","3","92","871","15","28","4","33","34","1","7","122","3","7","15","21","25","3","4","3","0","0","3","6","0","0","19","0","4.2","3.5","5.5","2.6","0","0","3.1","2.3","0","0","0","10","0","1","3","13","2","1","7","2","0","0","1","1","0","14","0","14.5","26.2","43","25","31","0","0","13","49","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20784"
"1999-01-01T00:00:00.000","ASOTIN","1673","934","2861","5309","10777","1850","916","2648","4424","9837","27","2","184","1","33","7","3","645","902","15","0","20","69","0","2","728","2","1","125","962","11","37","1","28","45","1","12","135","0","4","19","21","23","7","3","5","0","0","3","7","0","4","29","0","3.4","3.9","1.2","3.2","0","0","5.6","2.9","0","7.8","0","19","0","2","3","22","3","5","9","3","0","2","2","1","1","26","0","39","46.6","26.9","49.3","106.3","0","26","40.5","50","13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20614"
"2000-01-01T00:00:00.000","ASOTIN","1617","920","2840","5376","10753","1804","900","2614","4480","9798","28","2","125","1","41","9","5","686","897","17","0","11","50","0","3","724","3","4","83","895","13","41","0","41","30","4","9","138","1","1","25","21","27","0","4","10","0","0","5","16","0","4","39","0","0","2.7","4.3","2.6","0","0","3.6","1.9","0","3.7","0","21","0","1","5","26","5","2","19","1","0","0","1","0","1","29","0","31.2","30.5","26","25.2","65","0","0","12","0","120","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20551"
