"vendor_num","vendor_num_suffix","vendor_name","addr1","addr2","addr3","city","state","zip_code","zip_plus_4","phone","vendor_status","vendor_type","billing_agency","billing_subagency","billing_fund","billing_fund_breakout","ccd_ctx_flag","email","remarks","last_process_date"
"SWV0246012","00","100K INVESTING LLC","2400 N WILBUR RD UNIT 55"," "," ","SPOKANE VALLEY","WA","99206",,"5092657401","A","C",,,,,"C","ALLSTARR@CONTRACTOR.NET",,"2018-12-20T00:00:00.000"
"SWV0210893","00","10115 HOLLY DR ASSOCIATES LLC","DBA OLIN FIELDS APARTMENTS","10115 HOLLY DR",,"EVERETT","WA","98204",,"4253486500","B","S",,,,,,"OLINFIELDS@GREYSTAR.COM","**LANDLORD**","2018-08-13T00:00:00.000"
"SWV0260612","00","1015 NORTH GARRISON LLC","DBA VANCOUVER SPECIALTY AND REHA","1015 N GARRISON RD"," ","VANCOUVER","WA","98664",,"0","B","M",,,,,,,"**TAX MASTER**","2020-02-14T00:00:00.000"
"SWV0260612","01","1015 NORTH GARRISON LLC","DBA VANCOUVER SPECIALTY AND REHA","1015 N GARRISON RD"," ","VANCOUVER","WA","98664",,"3606947501","A","M",,,,,,"DLEONARD@VANCOUVERSPECIALTY.COM","0418067 LNI","2020-02-14T00:00:00.000"
"SWV0012785","00","101 AUTO BODY","10059 AURORA AVE N",,,"SEATTLE","WA","98133",,"2065255778","B","C",,,,,"C",,"CONTACT: RANDY HO","2014-07-24T00:00:00.000"
"SWV0276488","00","101 BROADWAY LLC","840 E DENNY WAY"," "," ","SEATTLE","WA","98122",,"2063251010","B","C",,,,,,"BCOLOSIMO@BLANTONTURNER.COM",,"2021-07-20T00:00:00.000"
"SWV0253704","00","101 DENNY LLC","DBA MINNIE FLATS","3028 1ST AVE OFC"," ","SEATTLE","WA","98121",,"4256776629","A","P",,,,,,"MINNIEFLATS@THRIVECOMMUNITIES.COM",,"2020-04-21T00:00:00.000"
"SWV0112738","00","101 PIPE & CASING INC","30101 AGOURA CT STE 201",,,"AGOURA HILLS","CA","91301","4311",,"B","C",,,,,,,"000002087001 477  AGY VEN NO","2017-07-10T00:00:00.000"
"SWV0290283","00","101 S 1ST STREET SHELTON LLC","2715 64TH AVE NE STE A"," "," ","TACOMA","WA","98422",,"3604641031","A","S",,,,,"C","ACCOUNTING@FULCRUMRE.COM",,"2022-08-15T00:00:00.000"
"SWV0234719","00","101 TELCO SOLUTIONS INC","3905 STATE ST STE 7-278",,,"SANTA BARBARA","CA","93105",,"4697323570","A","C",,,,,"C","ACCOUNTING@101TELCO.COM",,"2018-02-26T00:00:00.000"
"SWV0211224","00","1020 0 RENTALS LLC","2824 196TH AVE CT E",,,"LAKE TAPPS","WA","98391",,,"B","S",,,,,"C","TIFFINIETOLLEN@GMAIL.COM","**LANDLORD**","2018-08-13T00:00:00.000"
"SWV0282862","00","10306 MERIDIAN AVE NORTH LLC","PO BOX 2422"," "," ","LYNNWOOD","WA","98036",,"8334431961","A","C",,,,,,"BILLING@AVENUE5.COM",,"2022-01-25T00:00:00.000"
"SWV0275461","00","10431 AVONDALE ROAD NE LLC","PO BOX 1010"," "," ","WOODINVILLE","WA","98072",,"4254452310","A","C",,,,,"C","SJHA@PIERSIXTYSEVEN.COM",,"2021-07-26T00:00:00.000"
"SWV0092302","00","104TH AVENUE MEDICAL CLINIC INC","ATTN RANU CHOUDHARY MD","PO BOX 1968",,"MILTON","WA","98354","8882","2539225623","B","M",,,,,,,"DDS","2019-10-06T00:00:00.000"
"SWV0092302","01","104TH AVENUE MEDICAL CLINIC INC","PO BOX 1968"," "," ","MILTON","WA","98354","1968","2538598371","B","M",,,,,,,"TAX MASTER   235E AGY VEN NO","2014-10-07T00:00:00.000"
"SWV0092302","02","104TH AVENUE MEDICAL CLINIC INC","PO BOX 1968"," "," ","MILTON","WA","98354","1968","2539225623","A","M",,,,,"C","MANAGER@AFSBILLING.COM","0137560      235E AGY VEN NO","2014-10-16T00:00:00.000"
"SWV0274953","00","1090 ROSS HOLDINGS LLC","DBA 1090 ROSS CLOCK TOWER LLC","1090 ROSS AVE"," ","DUPONT","WA","98327",,"2539645555","A","P",,,,,,"CLOCKTOWERMGR@GREYSTAR.COM",,"2021-06-16T00:00:00.000"
"SWV0143370","00","10GEN INC","555 UNIVERSITY AVE",,,"PALO ALTO","CA","94301",,,"B","C",,,,,"C","BILLING@10GEN.COM",,"2013-04-24T00:00:00.000"
"SWV0053778","00","10 MINUTE CLINIC PS","540 N WEST AVE",,,"ARLINGTON","WA","98223",,"3604358262","B","M",,,,,"C","HOLSON@ARLINGTONPHARMACY.COM",,"2016-06-08T00:00:00.000"
"SWV0280204","00","10 SOUTH LLC","16128 CEDAR FALLS RD SE"," "," ","NORTH BEND","WA","98045",,"4254459755","A","S",,,,,,"FLEMING1010@YAHOO.COM",,"2021-10-28T00:00:00.000"
"SWV0129491","01","10 X 10 LLC","ATTN: REYNOLDS MICHELLE J DMD","TOOTH FERRY DENTAL OFFICE","305 BLAIR AVE","FRIDAY HARBOR","WA","98250","8076","3603785300","B","C",,,,,,,"0263505      235E AGY VEN NO","2014-01-29T00:00:00.000"
"SWV0129491","00","10 X 10 LLC","TOOTH FERRY DENTAL OFFICE","305 BLAIR AVE"," ","FRIDAY HARBOR","WA","98250","0000","3603785300","B","C",,,,,,,"TAX MASTER   235E AGY VEN NO","2012-11-22T00:00:00.000"
"SWV0277281","00","1102 LLC","DBA HOTEL WINDROW","502 N MAIN ST"," ","ELLENSBURG","WA","98926",,"5099628000","A","C",,,,,,"CINDYD@HOTELWINDROW.COM",,"2021-08-09T00:00:00.000"
"SWV0161188","01","1105 MEDIA INC","DBA TECH MENTOR","399 GRAHAM DR",,"COPPELL","TX","75019",,"9723045380","B","C",,,,,"C","SROSS@1105MEDIA.COM","WDOT","2017-12-11T00:00:00.000"
"SWV0161188","02","1105 MEDIA INC","DBA TECHMENTOR","9201 OAKDALE AVE STE 101",,"CHATSWORTH","CA","91311",,"9723045380","B","C",,,,,"C","ESHIRLEY@1105MEDIA.COM","WDOT","2017-08-15T00:00:00.000"
"SWV0161188","00","1105 MEDIA INC","DBA VS LIVE","9201 OAKDALE AVE STE 101"," ","CHATSWORTH","CA","91311",,"9723045380","A","C",,,,,"C","SROSS@1105MEDIA.COM",,"2015-05-13T00:00:00.000"
"SWV0168722","00","1111 ISRAEL RD LLC","2600 CORDOVA ST STE 201"," "," ","ANCHORAGE","AK","99503",,"9072696070","A","C",,,,,"C","MARISOL.MILLER@ALASKA.GOV",,"2022-04-11T00:00:00.000"
"SWV0152640","00","1121 BRIDGEVIEW LLC","C/O TJ GUYER PROPERTY MANAGEMENT","1646 S MARKET BLVD",,"CHEHALIS","WA","98532",,"3607484683","B","P",,,,,"C","TJGUYER@TJGUYER.COM",,"2015-04-21T00:00:00.000"
"SWV0259038","00","1122 SOUTH HIGHLAND STREET LLC","DBA HIGHLAND COURT","3012 S 47TH STE 2"," ","TACOMA","WA","98409",,"2534752405","A","C",,,,,,"JEFFC@DMCIMAIL.COM",,"2020-01-12T00:00:00.000"
"SWV0280205","00","112 PROPERTY LLC","16128 CEDAR FALLS RD SE"," "," ","NORTH BEND","WA","98045",,"4254459755","A","S",,,,,,"FLEMING1010@YAHOO.COM",,"2021-10-28T00:00:00.000"
"SWV0189220","00","11302 10TH AVE LLC","DBA NANTUCKET GATE","PO BOX 111088",,"TACOMA","WA","98445",,"2535389800","B","C",,,,,"C","NANTUCKETGATE@DMCIMAIL.COM","LANDLORD","2019-10-06T00:00:00.000"
"SWV0189220","01","11302 10TH AVENUE LLC","3012 S 47TH STE 2"," "," ","TACOMA","WA","98409",,"2534752405","A","C",,,,,,"JEFFC@DMCIMAIL.COM",,"2020-02-04T00:00:00.000"
"SWV0197690","00","113 WASA","DBA WASA REGION 113","6005 TYEE DR SW",,"TUMWATER","WA","98512",,"3604646702","B","S",,,,,"C","MMILLS@ESD113.ORG",,"2015-12-02T00:00:00.000"
"SWV0285334","00","11613 LLC","DBA ONE ONE 6","9805 NE 116TH ST STE 7447"," ","KIRKLAND","WA","98034",,"2062403024","A","C",,,,,,"KENNETH@REVELREALTYMGMT.COM",,"2022-04-07T00:00:00.000"
"SWV0287171","00","116 14TH AVE EAST ASSOCIATES LLC","DBA ALPINE CHALET APARTMENTS","PO BOX 1448"," ","EDMONDS","WA","98020","1448","2063697320","A","C",,,,,,"JOHN@CAPSTONEREA.COM",,"2022-05-27T00:00:00.000"
"SWV0280813","00","11TH AVE AND 47TH ST LLC A WA LC","DBA TRAVIGNE APARTMENTS","4726 11TH AVE NE"," ","SEATTLE","WA","98105",,"2062309874","A","C",,,,,,"DONNAR@INDIGOREALESTATE.COM",,"2021-11-16T00:00:00.000"
"SWV0111703","00","11 X 17 INC","PO BOX 117",,,"JACKSONVILLE","TX","75766",,,"B","C",,,,,,,"000002274501 477  AGY VEN NO","2013-09-10T00:00:00.000"
"SWV0276112","00","1200 MADISON ASSOCIATES LP","DBA COPPINS WELL","1000 MINOR AVE"," ","SEATTLE","WA","98104",,"2068121882","A","P",,,,,,"SHUHMAN@HOLLANDPARTNERGROUP.COM",,"2021-07-10T00:00:00.000"
"SWV0089824","00","1201 BUILDING LLC","7900 SE 28TH STE 310",,,"MERCER ISLAND","WA","98040",,,"B","P",,,,,,,"**LEGAL ADDRESS**","2013-07-29T00:00:00.000"
"SWV0089824","01","1201 BUILDING LLC","PO BOX 700",,,"MERCER ISLAND","WA","98040",,"2062327502","B","P",,,,,,"JOHNP@HRPPROPERTIES.COM","WDOT","2015-12-03T00:00:00.000"
"SWV0274825","00","1202 NORTH 10TH LLC","DBA GRIFFIS LAKE WASHINGTON","6400 S FIDDLERS GRN CIR STE 1200"," ","GREENWOOD VILLAGE","CO","80111",,"3032682121","A","P",,,,,,"JTIRPAK@GRIFFISRESIDENTIAL.COM",,"2021-06-13T00:00:00.000"
"SWV0278846","00","1202 PINE STREET LLC","DBA PINE STREET APARTMENTS","200 1ST AVE W STE 520"," ","SEATTLE","WA","98119",,"2068129149","A","P",,,,,,"ANGIE@PACIFICCRESTRE.COM",,"2022-07-27T00:00:00.000"
"SWV0253313","00","12040 28TH AVE LLC","12040 28TH AVE NE",,,"SEATTLE","WA","98125",,"2064539909","A","S",,,,,,"KBUCK@MHEREALESTATE.COM","**LANDLORD**","2019-07-12T00:00:00.000"
"SWV0275203","00","1207 TACOMA LLC","DBA ARAMAIP","14150 NE 20TH ST STE F1-195"," ","BELLEVUE","WA","98007",,"4257867542","A","C",,,,,,"LIAT@ARAMAIP.COM",,"2021-07-07T00:00:00.000"
"SWV0246727","00","120 CHIROPRACTIC INC","1836 NE 7TH AVE STE 109",,,"PORTLAND","OR","97212",,"5035065120","A","C",,,,,"C","DR.HJA@120CHIRO.COM",,"2019-01-04T00:00:00.000"
"SWV0276675","00","120 HARVARD AVE EAST LLC","159 S JACKSON ST"," "," ","SEATTLE","WA","98104",,"2069731983","A","S",,,,,"C","CFULBRIGHT@BLANTONTURNER.COM",,"2021-08-17T00:00:00.000"
"SWV0190442","00","120 MAIN STREET LLC","5290 GRAVELINE ROAD",,,"BELLINGHAM","WA","98226",,"3603802120","B","C",,,,,"C","SHELLEY@120MAINSTREETLLC.COM",,"2017-01-17T00:00:00.000"
"SWV0255420","00","120VC","11601 WILSHIRE BLVD 5TH FL"," "," ","LOS ANGELES","CA","90025",,"8188428041","A","C",,,,,"C","FINANCE@120VC.COM",,"2020-11-20T00:00:00.000"
"SWV0105549","00","1211 EVERETT AVE LLC","PO BOX 13125",,,"MILL CREEK","WA","98082",,"4257785297","B","C",,,,,"C","JERRYFRO@AOL.COM",,"2014-07-25T00:00:00.000"
"SWV0286126","00","1212 LLC","PO BOX 1148"," "," ","PUYALLUP","WA","98371",,"2064144973","A","C",,,,,,"DEVELOPERSLLC5@HOTMAIL.COM",,"2022-04-27T00:00:00.000"
"SWV0274592","00","1222 E MADISON LLC","1518 1ST AVE S STE 500"," "," ","SEATTLE","WA","98134",,"2068001981","A","C",,,,,,"WILLIAMJ@THRIVECOMMUNITIES.COM",,"2021-06-08T00:00:00.000"
"SWV0275038","00","1222 NE 65TH LLC","DBA BROOKLYN 65","1620 BROADWAY STE 201"," ","SEATTLE","WA","98122",,"2063231771","A","C",,,,,"C","JENNIFER@REDSIDEPARTNERS.COM",,"2021-06-21T00:00:00.000"
"SWV0197436","00","123123 LLC","DBA PROPERTY MANAGEMENT PLUS","123 MOUNTAIN VIEW AVE",,"COLVILLE","WA","99114",,"5076848674","B","S",,,,,"C","JDEMSKI@PROPERTYMANAGEMENTPLUS.BIZ","LANDLORD","2020-01-05T00:00:00.000"
"SWV0198179","00","123RF LLC","33 N DEARBORN STE 1830"," "," ","CHICAGO","IL","60602",,"3129292581","A","C",,,,,"C","ACCOUNTS@INMAGINE.COM","AGR","2015-11-04T00:00:00.000"
"SWV0102601","00","123SIGNUP ASSOC MGMT SOLUTIONS","111 N MARKET ST STE 990"," "," ","SAN JOSE","CA","95113",,"4083821407","A","C",,,,,"C","ACCOUNTING@123SIGNUP.COM","011000111900 MIL DEPT VEN NO","2015-12-19T00:00:00.000"
"SWV0114547","00","123 SPIRITS","PO BOX 6715",,,"BEVERLY HILLS","CA","90212",,"3103953455","B","C",,,,,"C","DAVID@123SPIRITS.COM",,"2014-07-25T00:00:00.000"
"SWV0262336","00","12502 ADDISON ST LLC","12804 132ND AVE NE"," "," ","KIRKLAND","WA","98034",,"4254433192","A","C",,,,,,"ROSS@MLJRE.COM",,"2020-04-02T00:00:00.000"
"SWV0262581","00","1250 CENTRAL AVE LLC","DBA PARKVIEW APARTMENTS","1250 CENTRAL AVE OFFICE"," ","WENATCHEE","WA","98801",,"4252304603","A","P",,,,,,"PARKVIEW@PLPINC.NET",,"2020-04-13T00:00:00.000"
"SWV0116073","00","125 EAST MISSION AVE LLC","400 S JEFFERSON ST STE 200A"," "," ","SPOKANE","WA","99204","3142","5092163482","B","C",,,,,"C","TR@WILKENINGLLC.COM","WDOC","2020-10-02T00:00:00.000"
"SWV0195923","00","128 PARTNERS LLC","DBA HANGAR 128","13031 8TH AVE W",,"EVERETT","WA","98204",,"4253470900","B","P",,,,,"C","HANGAR128@GREYSTAR.COM",,"2018-02-06T00:00:00.000"
"SWV0274826","00","128 STATE STREET LLC","128 STATE ST S"," "," ","KIRKLAND","WA","98033",,"4258272090","A","P",,,,,,"128ONSTATE-MGMT@PROMETHEUSREG.COM",,"2021-06-13T00:00:00.000"
"SWV0061518","00","128TH STREET CHIROPRACTIC CLINIC","4227 S MERIDIAN STE 132",,,"PUYALLUP","WA","98373",,"2538414457","B","M",,,,,,"SARABCHIRO@GMAIL.COM","020361885500 DSHS AGY VEN NO","2016-06-08T00:00:00.000"
"SWV0273812","00","12 BELLEVUE INTERNATIONAL INVEST","DBA AVANT APARTMENTS","2112 E DENNY WAY"," ","SEATTLE","WA","98112",,"2069634176","A","C",,,,,,"MHUTCHESON@ALLIEDRESIDENTIAL.COM",,"2021-05-17T00:00:00.000"
"SWV0216703","00","12 BIRCHES FARM","3340 CRAW RD"," "," ","LANGLEY","WA","98260",,"3609290219","A","S",,,,,"C","12BIRCHESFARM@GMAIL.COM","AGR","2016-12-20T00:00:00.000"
"SWV0274762","00","12 MADISON INVESTMENT LLC","DBA AVANT","2112 E DENNY WAY"," ","SEATTLE","WA","98112",,"4253922580","A","S",,,,,"C","JOHNSONHILL@ALLIEDRESIDENTIAL.COM",,"2021-06-12T00:00:00.000"
"SWV0276489","00","12TH AVENUE PROPERTIES LLC","DBA OVERLOOK ON 12TH APARTMENTS","900 SW 16TH ST STE 210"," ","RENTON","WA","98057",,"2064484100","A","P",,,,,,"LINDAC@TECTON.COM",,"2021-07-19T00:00:00.000"
"SWV0249539","00","12TH AVENUE PROPTERIES LLC","DBA OVERLOOK ON 12TH APARTMENTS","14240 INTERURBAN AVE S STE 212",,"TUKWILA","WA","98168",,"2064484100","A","P",,,,,"C","LINDAC@TECTON.COM","**LANDLORD**","2019-03-29T00:00:00.000"
"SWV0262140","00","12TH STREET EAST DEVELOPMENT LLC","6021 12TH ST E STE 201"," "," ","TACOMA","WA","98424",,"2539229037","A","P",,,,,"C","NANCYD@HELIXDESIGNGROUP.NET","WDOT","2020-03-30T00:00:00.000"
"SWV0154427","00","12 TRANSLATORS LLC","10700 NE 4TH ST UNIT 1602",,,"BELLEVUE","WA","98004",,"4259995888","B","S",,,,,"C","MILESTONE@OUTLOOK.COM",,"2016-04-06T00:00:00.000"
"SWV0252216","00","1305 TACOMA BUILDING LLC","13100 NE 359TH ST"," "," ","LA CENTER","WA","98629",,"3609101958","A","S",,,,,"C","EMILYMAIER@JSQUARED-INVESTMENTS.COM","DOC","2019-06-12T00:00:00.000"
"SWV0278830","00","1307 APARTMENTS LLC","PO BOX 77682"," "," ","SEATTLE","WA","98177",,"2064015039","A","C",,,,,,"JESSIE.BROWN@NEXGENHP.COM",,"2021-09-17T00:00:00.000"
"SWV0203929","00","1312 FONES RD LLC","PO BOX 1693"," "," ","TACOMA","WA","98401",,"2537538104","A","P",,,,,"C","MEGAN@X2PCAPITAL.COM",,"2016-10-17T00:00:00.000"
"SWV0078315","00","13133 BEL-RED LLC","C/O COLUMBIA WEST PROPERTIES INC","155 108TH AVE NE STE 500",,"BELLEVUE","WA","98004",,"4254555825","B","C",,,,,"C","ACCOUNTING@COLUMBIAWEST.COM",,"2020-01-05T00:00:00.000"
"SWV0026608","00","132 SO SPOKANE STREET BUILDINGS","C/O PRIUM COMPANIES","ATTN:  HYUN UM","820 A ST  STE 300","TACOMA","WA","98402",,"2535651418","B","C",,,,,"C","HYUN@PRIUMDEVELOPMENT.COM","*CLOSED - NOW SWV0028510-00*","2014-07-24T00:00:00.000"
"SWV0137810","00","13319 HWY 99 LLC","13319 HWY 99",,,"EVERETT","WA","98204","5423","4257421102","B","S",,,,,"C",,,"2014-07-25T00:00:00.000"
"SWV0279785","00","13955 LLC","PO BOX 59415"," "," ","RENTON","WA","98058",,"4252712383","A","S",,,,,,"FKIMURA@COMCAST.NET",,"2021-10-13T00:00:00.000"
"SWV0068319","00","139 EDUCATION LLC","DBA:HOPE 139","101 WASHINGTON AVE  #209",,"GRAND HAVEN","MI","49417",,"8889687139","B","M",,,,,,,"056258411300 DSHS AGY VEN NO","2012-02-28T00:00:00.000"
"SWV0097123","00","139TH & PACIFIC ASSOCIATES","P O BOX 44017",,,"TACOMA","WA","98444","0017","2535371300","B","P",,,,,,,"0000060264RT LIQ  AGY VEN NO","2013-04-19T00:00:00.000"
"SWV0114871","00","13TH FLOOR LLP  THE","DBA COLUMBIA RIVER CONSUL SERV","1515 N 16TH AVE",,"PASCO","WA","99301",,,"B","P",,,,,"C",,,"2014-07-25T00:00:00.000"
"SWV0251197","00","13 WEST LLC","DBA 13 WEST APARTMENTS","1300 W COLUMBIA ST"," ","VANCOUVER","WA","98660",,"5039446510","A","P",,,,,,"MWHITE@GSLPROPERTIES.COM","WDOT","2021-06-30T00:00:00.000"
"SWV0238694","00","1400 ALASKAN PARTNERS LLC","1425 WESTERN AVE STE 305",,,"SEATTLE","WA","98101",,"2066047645","A","C",,,,,"C","REYN@NB12.NET","WDOT","2018-06-07T00:00:00.000"
"SWV0241088","00","1402 EARNEST APTS LLC","1807 17TH AVE S",,,"SEATTLE","WA","98144",,,"A","P",,,,,"C",,"W9 ONLY","2018-08-07T00:00:00.000"
"SWV0275880","00","1415 E JOHN LLC","PO BOX 18379"," "," ","SEATTLE","WA","98118",,"2063251166","A","P",,,,,,"ACCOUNTING@MILESTONEPROPERTIES.NET",,"2021-07-06T00:00:00.000"
"SWV0238695","00","1415 WESTERN LLC","2607 2ND AVE STE 300",,,"SEATTLE","WA","98121",,"2064438441","A","C",,,,,"C","AMANDA@STAREQUITYLLC.COM","WDOT","2018-08-28T00:00:00.000"
"SWV0124405","01","1416 ASSOCIATION","4210 198TH ST SW STE 201",,,"LYNNWOOD","WA","98036",,,"A","X",,,,,,,"**W9 ONLY**","2018-10-09T00:00:00.000"
"SWV0124405","00","1416 ASSOCIATION","1413 S J ST",,,"TACOMA","WA","98405",,"2536276458","A","X",,,,,,"14161419@COMCAST.NET",,"2018-10-14T00:00:00.000"
"SWV0118417","00","1419 ASSOCIATION","DBA CHRISTINE APARTMENTS","1413 S J ST",,"TACOMA","WA","98405",,"2536276458","A","X",,,,,,"14161419@COMCAST.NET","DVA000440900 305  AGY VEN NO","2017-03-30T00:00:00.000"
"SWV0276736","00","1420 EAST MADISON STREET LLC","DBA BROADCAST APARTMENTS","1420 E MADISON ST"," ","SEATTLE","WA","98122",,"2063221326","A","C",,,,,,"EBITTLE@BLANTONTURNER.COM",,"2021-07-26T00:00:00.000"
"SWV0276657","00","14507-H LLC","718 RAINIER AVE S STE G"," "," ","SEATTLE","WA","98144",,"2067745425","A","S",,,,,,"KATE@FOUNDATIONGROUPRE.COM",,"2021-07-21T00:00:00.000"
"SWV0062391","00","145TH AND LINDEN AVE LLC","DBA:LINDEN TREE APARTMENTS","14355 LINDEN AVE N #110",,"SEATTLE","WA","98133",,"2063658790","B","P",,,,,,,"026073392400 DSHS AGY VEN NO","2012-02-28T00:00:00.000"
"SWV0196709","00","14FOUR INC","244 W MAIN",,,"SPOKANE","WA","99223",,"5094484070","B","C",,,,,"C","MIKE@14FOUR.COM",,"2017-12-13T00:00:00.000"
"SWV0228943","00","14 NORTH INC","62501 N MISSIMER RD"," "," ","GRADVIEW","WA","98930",,"5098402668","A","C",,,,,"C","ARTHURJDENHOEDINC@GMAIL.COM","AGR","2017-09-29T00:00:00.000"
"SWV0280012","00","14TH AVENUE NORTHWEST LLC","4111 E MADISON ST STE 490"," "," ","SEATTLE","WA","98112",,"2062821103","A","C",,,,,,"LAUREN@METMGMT.NET",,"2021-10-22T00:00:00.000"
"SWV0258317","00","1500 BLOCK LAND INVESTORS LLC","MILESTONE PROPERTY MGMT","6823 SW CANYON RD"," ","PORTLAND","OR","97225",,"5032972542","A","C",,,,,"C","CHARLIE@MILESTONEPM.NET","WDOT","2021-07-24T00:00:00.000"
"SWV0258317","01","1500 BLOCK LAND INVESTORS LLC","3411 NE 65TH ST STE 102"," "," ","VANCOUVER","WA","98661",,"5034772870","A","C",,,,,"C",,"WDOT","2020-04-01T00:00:00.000"
"SWV0206736","00","1502 4TH AVE OLYMPIA LLC","416 WASHINGTON ST SE STE 201B",,,"OLYMPIA","WA","98501",,"3605296036","B","P",,,,,"C","AARONRODRIGUEZ@GMAIL.COM",,"2018-05-24T00:00:00.000"
"SWV0227003","00","1505 LEWIS LLC","C/O TJ GUYER INC","1646 S MARKET BLVD",,"CHEHALIS","WA","98532",,"3607484683","B","P",,,,,,"MAG@TJGUYER.COM","**LANDLORD**","2019-10-06T00:00:00.000"
"SWV0202979","01","150 RIVERSIDE OP LLC","DBA RIVERSIDE  THE","150 RIVERSIDE DR",,"NEW YORK","NY","10024",,"8779424558","B","M",,,,,"C","BLIMA@COMPHCS.COM","0350474 LNI","2018-08-25T00:00:00.000"
"SWV0202979","00","150 RIVERSIDE OP LLC","DBA RIVERSIDE  THE","150 RIVERSIDE DR"," ","NEW YORK","NY","10024",,"0","B","M",,,,,"C",,"TAX MASTER","2016-02-26T00:00:00.000"
"SWV0262330","00","1510 LEWIS ST LLC","12804 132ND AVE NE"," "," ","KIRKLAND","WA","98034",,"4254433192","A","C",,,,,,"ROSS@MLJRE.COM",,"2020-04-02T00:00:00.000"
"SWV0278678","00","1510 LLC","2371 EASTLAKE AVE E STE 100"," "," ","SEATTLE","WA","98102",,"2063105706","A","P",,,,,,"SANDRA@APODMENT.COM",,"2021-09-15T00:00:00.000"
"SWV0258440","00","1511 DEXTER LP","DBA ANCHOR FLATS","433 MINOR AVE N",,"SEATTLE","WA","98109",,"2069572716","A","P",,,,,"C","LDORN@BELLWETHERHOUSING.ORG",,"2020-01-03T00:00:00.000"
"SWV0270783","00","1515 BELLEVUE LLC","DBA MUSE APARTMENTS","2801 ALASKAN WAY STE 310"," ","SEATTLE","WA","98121",,"2064386906","A","C",,,,,,"OPERATIONS@GOODMANRE.COM",,"2021-02-16T00:00:00.000"
"SWV0277282","00","1515 BELLEVUE WAY LP","PO BOX 2422"," "," ","LYNNWOOD","WA","98036",,"8334431961","A","P",,,,,,"BILLING@AVENUE5.COM",,"2021-08-09T00:00:00.000"
