"id","report_number","origin","filer_id","person_id","type","filer_name","election_year","amount","itemized_or_non_itemized","expenditure_date","description","code","recipient_name","recipient_address","recipient_city","recipient_state","recipient_zip","url","recipient_location"
"16353249","110104030","A/GT50","NASSC *110","27216","Candidate","ROLFES CHRISTINE N SURPLUS ACCT","2021","750.00","Itemized","2022-07-30T00:00:00.000","Donation to National Caucus of Environmental Legislators","Charity","NCEL","1100 H Street NW, Suite 600","Washington","DC","20005","https://apollo.pdc.wa.gov/public/registrations/campaign-finance-surplus-report/110104030",
"16357822","110104354","A/GT50","SCHMJ *111","30414","Candidate","SCHMICK JOSEPH S SURPLUS ACCT","2008","0.00","Itemized","2022-07-01T00:00:00.000",,,"EXPENSES OF $50 OR LESS",,,,,"https://apollo.pdc.wa.gov/public/registrations/campaign-finance-surplus-report/110104354",
"16357821","110104354","A/GT50","SCHMJ *111","30414","Candidate","SCHMICK JOSEPH S SURPLUS ACCT","2008","550.00","Itemized","2022-07-03T00:00:00.000","TRAILER SPACE RENT","Rent, lease, mortgage, PO box rental","SCHMICK JOE","P.O. BOX 620","COLFAX","WA","99111","https://apollo.pdc.wa.gov/public/registrations/campaign-finance-surplus-report/110104354","POINT (-117.3631 46.87837)"
"16360313","110104523","A/GT50","HOLYJ *004","30377","Candidate","HOLY JEFFREY M SURPLUS ACCT","2017","32.78","Itemized","2022-07-01T00:00:00.000",,,"EXPENSES OF $50 OR LESS",,,,,"https://apollo.pdc.wa.gov/public/registrations/campaign-finance-surplus-report/110104523",
"16360312","110104523","A/GT50","HOLYJ *004","30377","Candidate","HOLY JEFFREY M SURPLUS ACCT","2017","152.00","Itemized","2022-07-15T00:00:00.000","Renewal of Subscription","Utilities, phone, and other overhead costs","SPOKESMAN-REVIEW","999 W Riverside","Spokane","WA","99201","https://apollo.pdc.wa.gov/public/registrations/campaign-finance-surplus-report/110104523","POINT (-117.42629 47.6577)"
"16360311","110104523","A/GT50","HOLYJ *004","30377","Candidate","HOLY JEFFREY M SURPLUS ACCT","2017","114.24","Itemized","2022-07-07T00:00:00.000","Reimb for June Mileage","Mileage reimbursement","HOLY JEFF","PO Box 40285","Spokane","WA","99220","https://apollo.pdc.wa.gov/public/registrations/campaign-finance-surplus-report/110104523","POINT (-117.38646 47.65725)"
"16362479","110104694","A/GT50","GREEL *513","1236","Candidate","GREENSTEIN LENNY SURPLUS ACCT","2015","44.36","Itemized","2020-01-01T00:00:00.000",,,"EXPENSES OF $50 OR LESS",,,,,"https://apollo.pdc.wa.gov/public/registrations/campaign-finance-surplus-report/110104694",
"16362550","110104698","A/GT50","GREEL *513","1236","Candidate","GREENSTEIN LENNY SURPLUS ACCT","2015","0.99","Itemized","2020-08-01T00:00:00.000",,,"EXPENSES OF $50 OR LESS",,,,,"https://apollo.pdc.wa.gov/public/registrations/campaign-finance-surplus-report/110104698",
"16362549","110104698","A/GT50","GREEL *513","1236","Candidate","GREENSTEIN LENNY SURPLUS ACCT","2015","160.98","Itemized","2020-11-06T00:00:00.000","Newspaper subscription",,"THE OLYMPIAN",,"Olympia","WA",,"https://apollo.pdc.wa.gov/public/registrations/campaign-finance-surplus-report/110104698",
"16362633","110104704","A/GT50","BROWS**337","359","Candidate","SHARON BROWN SURPLUS ACCOUNT","2023","0.00","Itemized","2022-04-01T00:00:00.000",,,"EXPENSES OF $50 OR LESS",,,,,"https://apollo.pdc.wa.gov/public/registrations/campaign-finance-surplus-report/110104704",
"16362632","110104704","A/GT50","BROWS**337","359","Candidate","SHARON BROWN SURPLUS ACCOUNT","2023","86.43","Itemized","2022-05-13T00:00:00.000","Uber - to and from airport for an award venue","Utilities, phone, and other overhead costs","BROWN SHARON","7620 West 21st Avenue","Kennewick","WA","99338","https://apollo.pdc.wa.gov/public/registrations/campaign-finance-surplus-report/110104704","POINT (-119.22495 46.19455)"
"16362631","110104704","A/GT50","BROWS**337","359","Candidate","SHARON BROWN SURPLUS ACCOUNT","2023","8800.00","Itemized","2022-05-13T00:00:00.000","Monetary contributions to PAC or candidate","Monetary contributions to PAC or candidate","SENATE REPUBLICAN CAMPAIGN COMMITTEE (SRCC)","PO Box 11025","Olympia","WA","98508","https://apollo.pdc.wa.gov/public/registrations/campaign-finance-surplus-report/110104704","POINT (-122.94124 47.04497)"
"16352752","110104000","A/GT50","FUNDR-*808","32209","Candidate","Rosete for Renton Surplus Funds","2021","0.00","Itemized","2022-07-01T00:00:00.000",,,"EXPENSES OF $50 OR LESS",,,,,"https://apollo.pdc.wa.gov/public/registrations/campaign-finance-surplus-report/110104000",
"16352942","110104014","A/GT50","SANTS *118","476","Candidate","Friends of Santos Surplus Account","2020","0.00","Itemized","2022-06-01T00:00:00.000",,,"EXPENSES OF $50 OR LESS",,,,,"https://apollo.pdc.wa.gov/public/registrations/campaign-finance-surplus-report/110104014",
"16352941","110104014","A/GT50","SANTS *118","476","Candidate","Friends of Santos Surplus Account","2020","204.00","Itemized","2022-07-27T00:00:00.000","Half page ad in Chinese Post","Newspaper/periodical advertising","NW ASIAN WEEKLY","412 Maynard Ave S","Seattle","WA","98114","https://apollo.pdc.wa.gov/public/registrations/campaign-finance-surplus-report/110104014",
"16352940","110104014","A/GT50","SANTS *118","476","Candidate","Friends of Santos Surplus Account","2020","155.00","Itemized","2022-07-21T00:00:00.000","Payment for Double Cup Fundraising Event","Charity","DOUBLE CUP","6722 Apricot Ln SW","Rochester","WA","98579","https://apollo.pdc.wa.gov/public/registrations/campaign-finance-surplus-report/110104014",
"16352939","110104014","A/GT50","SANTS *118","476","Candidate","Friends of Santos Surplus Account","2020","1266.13","Itemized","2022-06-28T00:00:00.000","Campaign laptop","Office supplies, furniture, staff food & beverages, etc.","TOMIKO SANTOS SHARON","9806 61st Ave S","Seattle","WA","98118","https://apollo.pdc.wa.gov/public/registrations/campaign-finance-surplus-report/110104014","POINT (-122.2567 47.51306)"
"16352986","110104016","A/GT50","DUERD-*104","30267","Candidate","Davina Duerr Surplus Funds","2020","0.00","Itemized","2022-02-01T00:00:00.000",,,"EXPENSES OF $50 OR LESS",,,,,"https://apollo.pdc.wa.gov/public/registrations/campaign-finance-surplus-report/110104016",
"16353113","110104022","A/GT50","LIIAM *275","26669","Candidate","MARKO LIIAS SURPLUS FUNDS ACCOUNT","2005","0.00","Itemized","2022-07-01T00:00:00.000",,,"EXPENSES OF $50 OR LESS",,,,,"https://apollo.pdc.wa.gov/public/registrations/campaign-finance-surplus-report/110104022",
"16362528","110104697","A/GT50","GREEL *513","1236","Candidate","GREENSTEIN LENNY SURPLUS ACCT","2015","0.00","Itemized","2020-03-01T00:00:00.000",,,"EXPENSES OF $50 OR LESS",,,,,"https://apollo.pdc.wa.gov/public/registrations/campaign-finance-surplus-report/110104697",
"16362527","110104697","A/GT50","GREEL *513","1236","Candidate","GREENSTEIN LENNY SURPLUS ACCT","2015","190.00","Itemized","2020-07-31T00:00:00.000","membership","Charity","LACEY CHAMBER OF COMMERCE",,"Lacey","WA",,"https://apollo.pdc.wa.gov/public/registrations/campaign-finance-surplus-report/110104697",
"16363175","110104747","A/GT50","FELLF-*165","1180","Candidate","Fred Felleman Surplus Funds Account","2019","6.63","Itemized","2022-07-01T00:00:00.000",,,"EXPENSES OF $50 OR LESS",,,,,"https://apollo.pdc.wa.gov/public/registrations/campaign-finance-surplus-report/110104747",
"16363174","110104747","A/GT50","FELLF-*165","1180","Candidate","Fred Felleman Surplus Funds Account","2019","60.00","Itemized","2022-07-04T00:00:00.000","Treasury services","Accounting, legal, regulatory compliance, etc.","LO ANDY","PO BOX 15855","SEATTLE","WA","98115","https://apollo.pdc.wa.gov/public/registrations/campaign-finance-surplus-report/110104747","POINT (-122.31969 47.6795)"
"16179443","110094880","A/GT50","HARGJ *550","30282","Candidate","James Hargrove Surplus Funds Account","2026","0.00","Itemized","2021-07-01T00:00:00.000",,,"EXPENSES OF $50 OR LESS",,,,,"https://apollo.pdc.wa.gov/public/registrations/campaign-finance-surplus-report/110094880",
"16179442","110094880","A/GT50","HARGJ *550","30282","Candidate","James Hargrove Surplus Funds Account","2026","1000.00","Itemized","2022-06-16T00:00:00.000","Charity","Charity","ARC OF GRAYS HARBOR","PO BOX 1794","Aberdeen","WA","98520","https://apollo.pdc.wa.gov/public/registrations/campaign-finance-surplus-report/110094880","POINT (-123.83432 46.97418)"
"16353007","110104017","A/GT50","DUERD-*104","30267","Candidate","Davina Duerr Surplus Funds","2020","0.00","Itemized","2022-03-01T00:00:00.000",,,"EXPENSES OF $50 OR LESS",,,,,"https://apollo.pdc.wa.gov/public/registrations/campaign-finance-surplus-report/110104017",
"16362506","110104696","A/GT50","GREEL *513","1236","Candidate","GREENSTEIN LENNY SURPLUS ACCT","2015","0.99","Itemized","2020-02-01T00:00:00.000",,,"EXPENSES OF $50 OR LESS",,,,,"https://apollo.pdc.wa.gov/public/registrations/campaign-finance-surplus-report/110104696",
"16363198","110104748","A/GT50","MEJIC-*507","30383","Candidate","Carolina Mejia Surplus Funds Account","2020","0.00","Itemized","2022-07-01T00:00:00.000",,,"EXPENSES OF $50 OR LESS",,,,,"https://apollo.pdc.wa.gov/public/registrations/campaign-finance-surplus-report/110104748",
"16363197","110104748","A/GT50","MEJIC-*507","30383","Candidate","Carolina Mejia Surplus Funds Account","2020","87.50","Itemized","2022-07-05T00:00:00.000","Treasury services","Accounting, legal, regulatory compliance, etc.","LO ANDY","PO BOX 15855","SEATTLE","WA","98115","https://apollo.pdc.wa.gov/public/registrations/campaign-finance-surplus-report/110104748","POINT (-122.31969 47.6795)"
"16353029","110104018","A/GT50","DUERD-*104","30267","Candidate","Davina Duerr Surplus Funds","2020","0.00","Itemized","2022-04-01T00:00:00.000",,,"EXPENSES OF $50 OR LESS",,,,,"https://apollo.pdc.wa.gov/public/registrations/campaign-finance-surplus-report/110104018",
"16353028","110104018","A/GT50","DUERD-*104","30267","Candidate","Davina Duerr Surplus Funds","2020","127.15","Itemized","2022-04-27T00:00:00.000","Office Supplies","Office supplies, furniture, staff food & beverages, etc.","BROTHER USA","200 Crossing Blvd","Bridgewater","NJ","08807","https://apollo.pdc.wa.gov/public/registrations/campaign-finance-surplus-report/110104018","POINT (-74.61197 40.58254)"
"16353050","110104019","A/GT50","DUERD-*104","30267","Candidate","Davina Duerr Surplus Funds","2020","100.00","Itemized","2022-05-01T00:00:00.000",,,"EXPENSES OF $50 OR LESS",,,,,"https://apollo.pdc.wa.gov/public/registrations/campaign-finance-surplus-report/110104019",
"16363228","110104750","A/GT50","YAMBB-*424","30410","Candidate","Bryan Yambe Surplus Funds Account","2020","0.00","Itemized","2022-07-01T00:00:00.000",,,"EXPENSES OF $50 OR LESS",,,,,"https://apollo.pdc.wa.gov/public/registrations/campaign-finance-surplus-report/110104750",
"16179441","110094880","A/GT50","HARGJ *550","30282","Candidate","James Hargrove Surplus Funds Account","2026","1000.00","Itemized","2022-04-14T00:00:00.000","Charity","Charity","HARBOR MINISTRIES FELLOWSHIP","PO BOX 257","OLYMPIA","WA","98507","https://apollo.pdc.wa.gov/public/registrations/campaign-finance-surplus-report/110094880","POINT (-122.89601 47.04057)"
"16179440","110094880","A/GT50","HARGJ *550","30282","Candidate","James Hargrove Surplus Funds Account","2026","1000.00","Itemized","2022-03-30T00:00:00.000","Charity","Charity","CHRISTIAN CABLE MINISTRIES","PO BOX  690","ABERDEEN","WA","98520","https://apollo.pdc.wa.gov/public/registrations/campaign-finance-surplus-report/110094880","POINT (-123.83432 46.97418)"
"14972521","110033601","A/GT50","HARGJ *550","30282","Candidate","James Hargrove Surplus Funds Account","2026","0.00","Itemized","2020-08-01T00:00:00.000",,,"EXPENSES OF $50 OR LESS",,,,,"https://web.pdc.wa.gov/rptimg/default.aspx?repno=110033601",
"16461748","110110993","A/GT50","JACOC-*371","2195","Candidate","Cynthia P. Jacobsen Surplus Account","2026","0.00","Itemized","2022-08-01T00:00:00.000",,,"EXPENSES OF $50 OR LESS",,,,,"https://apollo.pdc.wa.gov/public/registrations/campaign-finance-surplus-report/110110993",
"14972520","110033601","A/GT50","HARGJ *550","30282","Candidate","James Hargrove Surplus Funds Account","2026","1000.00","Itemized","2021-06-12T00:00:00.000","CHARITABLE DONATION",,"GH SPORTS ASSOCIATION","PO BOX 507","HOQUIAM","WA","98550","https://web.pdc.wa.gov/rptimg/default.aspx?repno=110033601","POINT (-123.88924 46.98077)"
"14972519","110033601","A/GT50","HARGJ *550","30282","Candidate","James Hargrove Surplus Funds Account","2026","1000.00","Itemized","2021-05-06T00:00:00.000","CHARITABLE DONATION",,"HARBOR MINISTRIES FELLOWSHIP","PO BOX 257","OLYMPIA","WA","98507","https://web.pdc.wa.gov/rptimg/default.aspx?repno=110033601","POINT (-122.89601 47.04057)"
"14972518","110033601","A/GT50","HARGJ *550","30282","Candidate","James Hargrove Surplus Funds Account","2026","1000.00","Itemized","2021-05-05T00:00:00.000","CHARITABLE DONATION",,"YOUNG LIFE","PO BOX 520","COLORADO SPRINGS","CO","80906","https://web.pdc.wa.gov/rptimg/default.aspx?repno=110033601","POINT (-104.80992 38.77498)"
"14972517","110033601","A/GT50","HARGJ *550","30282","Candidate","James Hargrove Surplus Funds Account","2026","1000.00","Itemized","2021-04-09T00:00:00.000","Charitable donation",,"CHRISTIAN CABLE MINISTRIES","PO BOX  690","ABERDEEN","WA","98520","https://web.pdc.wa.gov/rptimg/default.aspx?repno=110033601","POINT (-123.83432 46.97418)"
"1388","100994080","A/LE50","HARGJ *550","30282","Candidate","James Hargrove Surplus Funds Account","2026","0.00","Non-itemized","2019-01-01T00:00:00.000",,,"EXPENSES OF $50 OR LESS",,,,,"https://web.pdc.wa.gov/rptimg/default.aspx?repno=100994080",
"1389","100994080","A/GT50","HARGJ *550","30282","Candidate","James Hargrove Surplus Funds Account","2026","1000.00","Itemized","2020-05-01T00:00:00.000","CHARITABLE CONTRIBUTION",,"CHRISTIAN CABLE MINISTRIES","PO BOX  690","ABERDEEN","WA","98520","https://web.pdc.wa.gov/rptimg/default.aspx?repno=100994080","POINT (-123.83432 46.97418)"
"1390","100994080","A/GT50","HARGJ *550","30282","Candidate","James Hargrove Surplus Funds Account","2026","1000.00","Itemized","2020-07-15T00:00:00.000","CHARITABLE CONTRIBUTION",,"JAB CLUB","1007 N J ST","ABERDEEN","WA","98520","https://web.pdc.wa.gov/rptimg/default.aspx?repno=100994080","POINT (-123.82627 46.98101)"
"16216875","110097272","A/GT50","STOBT* 660","1601","Candidate","Ty Stober for Vancouver Surplus Funds Account","2026","0.00","Itemized","2022-06-01T00:00:00.000",,,"EXPENSES OF $50 OR LESS",,,,,"https://apollo.pdc.wa.gov/public/registrations/campaign-finance-surplus-report/110097272",
"16084549","110089415","A/GT50","STOBT* 660","1601","Candidate","Ty Stober for Vancouver Surplus Funds Account","2026","0.00","Itemized","2022-05-01T00:00:00.000",,,"EXPENSES OF $50 OR LESS",,,,,"https://apollo.pdc.wa.gov/public/registrations/campaign-finance-surplus-report/110089415",
"15997175","110084069","A/GT50","STOBT* 660","1601","Candidate","Ty Stober for Vancouver Surplus Funds Account","2026","0.00","Itemized","2022-04-01T00:00:00.000",,,"EXPENSES OF $50 OR LESS",,,,,"https://apollo.pdc.wa.gov/public/registrations/campaign-finance-surplus-report/110084069",
"15897908","110078514","A/GT50","STOBT* 660","1601","Candidate","Ty Stober for Vancouver Surplus Funds Account","2026","0.00","Itemized","2022-03-01T00:00:00.000",,,"EXPENSES OF $50 OR LESS",,,,,"https://apollo.pdc.wa.gov/public/registrations/campaign-finance-surplus-report/110078514",
"15057532","110038554","A/GT50","STOBT* 660","1601","Candidate","Ty Stober for Vancouver Surplus Funds Account","2026","0.00","Itemized","2021-07-01T00:00:00.000",,,"EXPENSES OF $50 OR LESS",,,,,"https://web.pdc.wa.gov/rptimg/default.aspx?repno=110038554",
"15057531","110038554","A/GT50","STOBT* 660","1601","Candidate","Ty Stober for Vancouver Surplus Funds Account","2026","500.00","Itemized","2021-07-28T00:00:00.000","Monetary contributions to PAC or candidate","Monetary contributions to PAC or candidate","TY STOBER FOR VANCOUVER","PO Box 131","Vancouver","WA","98666","https://web.pdc.wa.gov/rptimg/default.aspx?repno=110038554","POINT (-122.67487 45.63069)"
"15169080","110044667","A/GT50","STOBT* 660","1601","Candidate","Ty Stober for Vancouver Surplus Funds Account","2026","0.00","Itemized","2021-08-01T00:00:00.000",,,"EXPENSES OF $50 OR LESS",,,,,"https://web.pdc.wa.gov/rptimg/default.aspx?repno=110044667",
"15169079","110044667","A/GT50","STOBT* 660","1601","Candidate","Ty Stober for Vancouver Surplus Funds Account","2026","150.00","Itemized","2021-08-17T00:00:00.000","Annual membership","Charity","VANCOUVER DOWNTOWN ASSOC","811 MAIN ST","VANCOUVER","WA","98660","https://web.pdc.wa.gov/rptimg/default.aspx?repno=110044667","POINT (-122.67129 45.62767)"
"14802886","110024587","A/GT50","STOBT* 660","1601","Candidate","Ty Stober for Vancouver Surplus Funds Account","2026","0.00","Itemized","2021-05-01T00:00:00.000",,,"EXPENSES OF $50 OR LESS",,,,,"https://web.pdc.wa.gov/rptimg/default.aspx?repno=110024587",
"14802885","110024587","A/GT50","STOBT* 660","1601","Candidate","Ty Stober for Vancouver Surplus Funds Account","2026","1000.00","Itemized","2021-05-23T00:00:00.000","transfer to campaign acct",,"TY STOBER FOR VANCOUVER","PO Box 131","Vancouver","WA","98666","https://web.pdc.wa.gov/rptimg/default.aspx?repno=110024587","POINT (-122.67487 45.63069)"
"16353071","110104020","A/GT50","DUERD-*104","30267","Candidate","Davina Duerr Surplus Funds","2020","0.00","Itemized","2022-06-01T00:00:00.000",,,"EXPENSES OF $50 OR LESS",,,,,"https://apollo.pdc.wa.gov/public/registrations/campaign-finance-surplus-report/110104020",
"16353092","110104021","A/GT50","DUERD-*104","30267","Candidate","Davina Duerr Surplus Funds","2020","0.00","Itemized","2022-07-01T00:00:00.000",,,"EXPENSES OF $50 OR LESS",,,,,"https://apollo.pdc.wa.gov/public/registrations/campaign-finance-surplus-report/110104021",
"16363227","110104750","A/GT50","YAMBB-*424","30410","Candidate","Bryan Yambe Surplus Funds Account","2020","60.00","Itemized","2022-07-05T00:00:00.000","Treasury services","Accounting, legal, regulatory compliance, etc.","LO ANDY","PO BOX 15855","SEATTLE","WA","98115","https://apollo.pdc.wa.gov/public/registrations/campaign-finance-surplus-report/110104750","POINT (-122.31969 47.6795)"
"1733","100959155","A/LE50","STOBT* 660","1601","Candidate","Ty Stober for Vancouver Surplus Funds Account","2026","38.77","Non-itemized","2020-02-01T00:00:00.000",,,"EXPENSES OF $50 OR LESS",,,,,"https://web.pdc.wa.gov/rptimg/default.aspx?repno=100959155",
"16353155","110104025","A/GT50","CHAPM-*362","30363","Candidate","Michael Chapman Surplus Funds Account","2026","0.00","Itemized","2022-07-01T00:00:00.000",,,"EXPENSES OF $50 OR LESS",,,,,"https://apollo.pdc.wa.gov/public/registrations/campaign-finance-surplus-report/110104025",
"16364207","110104812","A/GT50","HUNTR *039","3803","Candidate","Friends of Ross Hunter Surplus Account","2017","0.00","Itemized","2022-06-01T00:00:00.000",,,"EXPENSES OF $50 OR LESS",,,,,"https://apollo.pdc.wa.gov/public/registrations/campaign-finance-surplus-report/110104812",
"16364206","110104812","A/GT50","HUNTR *039","3803","Candidate","Friends of Ross Hunter Surplus Account","2017","20000.00","Itemized","2022-07-12T00:00:00.000","Charity","Charity","TREEHOUSE","2100 24TH AVE S STE 200","SEATTLE","WA","98144","https://apollo.pdc.wa.gov/public/registrations/campaign-finance-surplus-report/110104812","POINT (-122.30125 47.58418)"
"16364481","110104837","A/GT50","PEDEJ *104","26712","Candidate","PEDERSEN JAMIE D SURPLUS ACCT","2023","0.00","Itemized","2022-07-01T00:00:00.000",,,"EXPENSES OF $50 OR LESS",,,,,"https://apollo.pdc.wa.gov/public/registrations/campaign-finance-surplus-report/110104837",
"16364674","110104847","A/GT50","VICKB *687","440","Candidate","BRANDON VICK - SURPLUS ACCOUNT","2020","62.95","Itemized","2022-07-01T00:00:00.000",,,"EXPENSES OF $50 OR LESS",,,,,"https://apollo.pdc.wa.gov/public/registrations/campaign-finance-surplus-report/110104847",
"1734","100959155","A/GT50","STOBT* 660","1601","Candidate","Ty Stober for Vancouver Surplus Funds Account","2026","250.00","Itemized","2020-02-19T00:00:00.000","DONATION",,"SEAMAR CSNW","1601 E 4TH PLAIN BLVD, 3RD FL","VANCOUVER","WA","98661","https://web.pdc.wa.gov/rptimg/default.aspx?repno=100959155","POINT (-122.65874 45.63888)"
"1735","100995841","A/LE50","STOBT* 660","1601","Candidate","Ty Stober for Vancouver Surplus Funds Account","2026","0.00","Non-itemized","2020-08-01T00:00:00.000",,,"EXPENSES OF $50 OR LESS",,,,,"https://web.pdc.wa.gov/rptimg/default.aspx?repno=100995841",
"1736","100995841","A/GT50","STOBT* 660","1601","Candidate","Ty Stober for Vancouver Surplus Funds Account","2026","150.00","Itemized","2020-08-07T00:00:00.000","ANNUAL DUES",,"VANCOUVER DOWNTOWN ASSOC","811 MAIN ST","VANCOUVER","WA","98660","https://web.pdc.wa.gov/rptimg/default.aspx?repno=100995841","POINT (-122.67129 45.62767)"
"14428659","110008406","A/GT50","STOBT* 660","1601","Candidate","Ty Stober for Vancouver Surplus Funds Account","2026","0.00","Itemized","2021-01-01T00:00:00.000",,,"EXPENSES OF $50 OR LESS",,,,,"https://web.pdc.wa.gov/rptimg/default.aspx?repno=110008406",
"14428658","110008406","A/GT50","STOBT* 660","1601","Candidate","Ty Stober for Vancouver Surplus Funds Account","2026","500.00","Itemized","2021-01-04T00:00:00.000","Transfer to campaign acct",,"TY STOBER FOR VANCOUVER","PO Box 131","Vancouver","WA","98666","https://web.pdc.wa.gov/rptimg/default.aspx?repno=110008406","POINT (-122.67487 45.63069)"
"1737","101003460","A/LE50","STOBT* 660","1601","Candidate","Ty Stober for Vancouver Surplus Funds Account","2026","0.00","Non-itemized","2020-09-01T00:00:00.000",,,"EXPENSES OF $50 OR LESS",,,,,"https://web.pdc.wa.gov/rptimg/default.aspx?repno=101003460",
"1738","101003460","A/GT50","STOBT* 660","1601","Candidate","Ty Stober for Vancouver Surplus Funds Account","2026","1000.00","Itemized","2020-09-21T00:00:00.000","TRANSFER TO CAMPAIGN ACCT",,"TY STOBER FOR VANCOUVER","PO BOX 131","VANCOUVER","WA","98666","https://web.pdc.wa.gov/rptimg/default.aspx?repno=101003460","POINT (-122.67487 45.63069)"
"14236585","110001561","A/GT50","STOBT* 660","1601","Candidate","Ty Stober for Vancouver Surplus Funds Account","2026","1000.00","Itemized","2020-11-30T00:00:00.000","transfer from surplus to campaign",,"TY STOBER FOR VANCOUVER","PO Box 131","Vancouver","WA","98666","https://web.pdc.wa.gov/rptimg/default.aspx?repno=110001561","POINT (-122.67487 45.63069)"
"14236586","110001561","A/GT50","STOBT* 660","1601","Candidate","Ty Stober for Vancouver Surplus Funds Account","2026","0.00","Itemized","2020-11-01T00:00:00.000",,,"EXPENSES OF $50 OR LESS",,,,,"https://web.pdc.wa.gov/rptimg/default.aspx?repno=110001561",
"16235027","110098198","A/GT50","THAIM-*102","30272","Candidate","My-Linh Thai Surplus Fund","2026","0.00","Itemized","2022-02-01T00:00:00.000",,,"EXPENSES OF $50 OR LESS",,,,,"https://apollo.pdc.wa.gov/public/registrations/campaign-finance-surplus-report/110098198",
"16235026","110098198","A/GT50","THAIM-*102","30272","Candidate","My-Linh Thai Surplus Fund","2026","1000.00","Itemized","2022-06-16T00:00:00.000","DONATION","Transfer to political party or legislative caucus committee","WA STATE DEMOCRATS","PO BOX 4027","SEATTLE","WA","98194","https://apollo.pdc.wa.gov/public/registrations/campaign-finance-surplus-report/110098198","POINT (-122.33543 47.59919)"
"15739325","110073215","A/GT50","THAIM-*102","30272","Candidate","My-Linh Thai Surplus Fund","2026","0.00","Itemized","2021-11-01T00:00:00.000",,,"EXPENSES OF $50 OR LESS",,,,,"https://web.pdc.wa.gov/rptimg/default.aspx?repno=110073215",
"15739324","110073215","A/GT50","THAIM-*102","30272","Candidate","My-Linh Thai Surplus Fund","2026","650.00","Itemized","2022-01-27T00:00:00.000","DONATION","Transfer to political party or legislative caucus committee","KING COUNTY DEMOCRATS","PO BOX 9100","SEATTLE","WA","98109","https://web.pdc.wa.gov/rptimg/default.aspx?repno=110073215","POINT (-122.34933 47.634)"
