"title","url","course_id","ceu_minimum","ceu_maximum","online","correspondence","training_day","review_day","expiration_day","submitted_by","contact_phone","contact_website","contact_email","notes"
"Restoring Barscreens to Service",,"ECYS14-875","0.2","0.2","false","false","4/19/2014","2014-04-30T00:00:00.000","2017-04-30T00:00:00.000","King County","206-684-2400",,,
"DOE Overflow Reporting Compliance",,"ECYS14-877","0.1","0.1","false","false","3/21/2014","2014-04-30T00:00:00.000","2017-04-30T00:00:00.000","King County","206-684-2400",,,
"RAS System, POD #1 Separation",,"ECYS14-915","0.1","0.1","false","false","Various","2014-06-23T00:00:00.000","2017-06-23T00:00:00.000","King County","206-684-2400",,,
"Air Systems",,"ECYS14-907","0.1","0.1","false","false","Various","2014-05-30T00:00:00.000","2017-05-30T00:00:00.000","King County","206-684-2404",,,
"Master Shutdown Training",,"ECYS14-906","0.1","0.1","false","false","Various","2014-05-30T00:00:00.000","2017-05-30T00:00:00.000","King County","206-684-2404",,,
"Wastewater Treatment Plant Influent Flushing",,"ECYS14-960","0.1","0.1","false","false","9/28/2014","2014-10-06T00:00:00.000","2017-10-06T00:00:00.000","King County","206-684-2404",,,
"Water Reuse Lift Pump Review",,"ECY15-1079","0.1","0.1","false","false","5/4/2015","2015-05-18T00:00:00.000","2018-05-18T00:00:00.000","King County","206-684-2404",,,
"HACH Water Information Management System (WIMS)",,"ECYS14-968","1.2","1.2","false","false","11/22-26/2013","2014-10-08T00:00:00.000","2017-10-08T00:00:00.000","King County","206-684-2460",,,
"NPDES Requirements for CSO Treatment",,"ECYS12-500","0.1","0.2","false","false","9/25/2012","2012-10-19T00:00:00.000","2015-10-19T00:00:00.000","King County","206-684-2467",,,
"NPDES Compliant Sampling & Laboratory Techniques",,"ECYS12-479","12.0","12.0","false","false","10/3/11 - 11/11/11","2012-09-18T00:00:00.000","2014-11-11T00:00:00.000","King County","206-684-2467",,,
"Electrochemistry Seminar",,"ECYS12-499","0.1","0.1","false","false","9/5/2012","2012-10-19T00:00:00.000","2015-10-19T00:00:00.000","King County","206-684-2467.",,,
"PNCWA Olympic Section Meeting (with tour)",,"ECYS13-622","0.7","0.7","false","false","6/21/2013","2013-06-10T00:00:00.000","2013-06-22T00:00:00.000","Northwest/Puget Sound PNCWA Sections","206-684-2477 or 425-591-8436",,,
"Carollo Engineering CAMP",,"ECYS13-691","3.9","3.9","false","false","5/13-17/2013","2013-07-30T00:00:00.000","2016-07-30T00:00:00.000","Carollo Engineers","206-684-6532",,,
"Foundations of Strategic Management",,"ECYS13-683","3.5","3.5","false","false","7/15-19/2013","2013-07-26T00:00:00.000","2016-07-26T00:00:00.000","Cascade Executive Programs","206-685-0523",,,
"Cooling System & Sludge Heat Exchanger Design for Blue Plains ATP",,"ECYS14-859","0.1","0.1","false","false","1/15/2014","2014-04-08T00:00:00.000","2017-04-08T00:00:00.000","Brown & Caldwell","206-749-2325",,,
"Puget Sound Operator Short School",,"ECYS14-869","2.4","2.4","false","false","6/17-19/2014","2014-04-10T00:00:00.000","2017-06-19T00:00:00.000","Brown & Caldwell","206-749-2327",,,
"An Introduction to Wastewater Treatment ",,"ECYS12-467","0.5","0.5","false","false","8/16/2012","2012-08-02T00:00:00.000","2015-08-16T00:00:00.000","Brown & Caldwell","206-749-2327",,,
"Advanced Treatment Short Course & Tour",,"ECYS10-143","0.4","0.4","false","false","11/16/2010","2010-10-05T00:00:00.000","2013-11-16T00:00:00.000","PNCWA/Brown & Caldwell","206-749-2327",,,
"Trickling Filter Solids Contact Process",,"ECYS11-225","0.2","0.2","false","false","10/24/2011","2011-09-26T00:00:00.000","2014-10-24T00:00:00.000","Brown & Caldwell","206-749-2327",,,
"Rapid Rise & Expansion of Sludge in Digesters",,"ECYS12-468","0.1","0.1","false","false","7/31/2012","2012-08-03T00:00:00.000","2015-07-31T00:00:00.000","Brown & Caldwell","206-749-2886",,,
"Nitrogen Removal",,"ECYS14-962","0.3","0.3","false","false","9/10/2014","2014-10-07T00:00:00.000","2017-10-07T00:00:00.000","Brown & Caldwell","206-749-2888",,,
"Advanced Level & Flow Measurement",,"ECYS14-894","0.7","0.7","false","false","6/5/2014","2014-05-08T00:00:00.000","2017-06-05T00:00:00.000","Branom Instrument Company","206-762-6050",,,
"WAPUD 2013 Water Workshop",,"ECYS13-697","0.1","0.9","false","false","9/25-27/2013","2013-08-12T00:00:00.000","2013-09-28T00:00:00.000","WAPUD","206-841-4199",,,
"Variable Frequency Drives - Demystified",,"ECYS11-201","0.6","0.6","false","false","Various","2011-06-21T00:00:00.000","2014-06-21T00:00:00.000","Control Components Northwest","206-890-2525",,,
"Variable Frequency Drives - Demystified",,"ECYS11-200","0.4","0.4","false","false","Various","2011-06-21T00:00:00.000","2014-06-21T00:00:00.000","Control Components Northwest","206-890-2525",,,
"Bacterial Testing for Fecal Coliforms and E. coli in Wastewater",,"ECY15-1165","0.1","0.1","false","false","various","2015-10-23T00:00:00.000","2018-10-23T00:00:00.000","IDEXX ","207-556-3312",,,
"Lessons Learned from Renewable Energy Projects at WWTP",,"ECYS12-285","0.2","0.2","false","false","2/14/2012","2012-02-09T00:00:00.000","2015-02-14T00:00:00.000","PNCWA","208 455-8381",,,
"Lockout/Tagout",,"ECYS12-510","0.1","0.1","false","false","11/15/2012","2012-11-15T00:00:00.000","2015-11-15T00:00:00.000","PNCWA","208 455-8381",,,
"CUPPS Asset Management",,"ECYS11-167","0.6","0.6","false","false","Various","2011-03-14T00:00:00.000","2014-03-14T00:00:00.000","Advanced Control Systems LLC","208-362-5858",,,
"SCADA for Water & Wastewater",,"ECYS11-168","0.3","0.3","false","false","Various","2011-03-14T00:00:00.000","2014-03-14T00:00:00.000","Advanced Control Systems LLC","208-362-5858",,,
"SCADA in the CLOUD",,"ECYS14-964","0.3","0.3","false","false","Various","2014-10-07T00:00:00.000","2017-10-07T00:00:00.000","Advanced Control Systems","208-362-5858",,,
"SECURE in the CLOUD",,"ECYS14-965","0.2","0.2","false","false","Various","2014-10-07T00:00:00.000","2017-10-07T00:00:00.000","Advanced Control Systems","208-362-5858",,,
"VFD Harmonics in Power Distribution Systems",,"ECYS11-166","0.2","0.2","false","false","Various","2011-03-14T00:00:00.000","2014-03-14T00:00:00.000","Advanced Control Systems LLC","208-362-5858",,,
"2014 Water Reuse Conference",,"ECYS14-900","0.1","1.4","false","false","5/21-22/2014","2014-05-14T00:00:00.000","2014-05-23T00:00:00.000","Idaho Dept. of Environmental Quality","208-373-0116",,,
"Basics of Biosolids Management",,"ECYS14-920","0.1","1.0","false","false","7/30-31/2014","2014-06-26T00:00:00.000","2014-08-01T00:00:00.000","Idaho Dept. of Environmental Quality","208-373-0116",,,
"The Fundamentals of Process Instrumentation & Control Systems",,"ECYS11-261","0.8","0.8","false","false","Various","2011-10-20T00:00:00.000","2014-10-20T00:00:00.000","Instrument Technologies, Inc.","208-376-4502",,,
"PNCWA 2014 Annual Conference",,"ECYS14-974","0.1","2.6","false","false","10/26-29/2014","2014-10-24T00:00:00.000","2014-10-30T00:00:00.000","PNCWA","208-455-8381",,,
"Public Communications Camp",,"ECYS14-870","0.7","0.7","false","false","4/11/2014","2014-04-10T00:00:00.000","2017-04-11T00:00:00.000","PNCWA","208-455-8381",,,
"Public Communications Camp",,"ECYS11-160","0.6","0.6","false","false","4/15/2011","2011-03-01T00:00:00.000","2014-04-15T00:00:00.000","PNCWA ","208-455-8381",,,
"Public Communications Camp: Tools to Engage, Motivate, & Reassure your Community",,"ECYS12-373","0.6","0.6","false","false","4/12/2012","2012-04-24T00:00:00.000","2015-04-12T00:00:00.000","PNCWA","208-455-8381",,,
"Computerized Maintenance Management Systems (CMMS): What You and Your O&M Staff Should Know",,"ECYS10-105","0.2","0.2","false","false","7/15/2010","2010-07-06T00:00:00.000","2013-07-15T00:00:00.000","PNCWA","208-455-8381",,,
"Computerized Maintenance Management Systems 101 for Small-to-Medium Agencies",,"ECY15-1010","0.2","0.2","false","false","1/20/2015","2015-02-24T00:00:00.000","2018-02-24T00:00:00.000","PNCWA - Webinar","208-455-8381",,,
"How to Avoid Enforcement for Safety & Health Infractions",,"ECYS10-86","0.2","0.2","false","false","5/6/2010","2010-05-03T00:00:00.000","2013-05-06T00:00:00.000","PNCWA","208-455-8381",,,
"Optimizing Your Plant for Wet Weather",,"ECYS11-199","0.2","0.2","false","false","7/14/2011","2011-06-16T00:00:00.000","2014-07-14T00:00:00.000","PNCWA","208-455-8381",,,
"Personal Protective Equipment",,"ECYS11-274","0.2","0.2","false","false","11/17/2011","2011-12-29T00:00:00.000","2014-12-29T00:00:00.000","PNCWA","208-455-8381",,,
"PLC Basics",,"ECYS14-918","0.2","0.2","false","false","6/19/2014","2014-06-24T00:00:00.000","2017-06-24T00:00:00.000","PNCWA - Webinar","208-455-8381",,,
"Pretreatment 101 Series: Industrial User Waste Survey Procedures",,"ECYS10-144","0.2","0.2","false","false","9/21/2010","2010-10-05T00:00:00.000","2013-09-21T00:00:00.000","PNCWA","208-455-8381",,,
"Supervisory Development for Safety & Health Management ",,"ECYS11-163","0.2","0.2","false","false","9/30/2010","2011-03-08T00:00:00.000","2014-03-08T00:00:00.000","PNCWA","208-455-8381",,,
"Thinking of Co-digestion? Learn from the Experiences of Other Agencies",,"ECYS14-1002","0.2","0.2","false","false","12/11/2014","2014-12-15T00:00:00.000","2017-12-15T00:00:00.000","PNCWA - Webinar","208-455-8381",,,
"WWTP Energy Efficiency for Operators Webinar",,"ECYS12-419","0.2","0.2","false","false","7/18/2012","2012-07-02T00:00:00.000","2015-07-18T00:00:00.000","PNCWA","208-455-8381",,,
"Biogas Utilization Opportunities for Small & Medium Facilities",,"ECYS14-917","0.1","0.1","false","false","6/18/2014","2014-06-24T00:00:00.000","2017-06-24T00:00:00.000","PNCWA - Webinar","208-455-8381",,,
"NWMOA 2013 Annual Symposium",,"ECYS13-724","0.1","1.2","false","false","9/23-25/2013","2013-08-14T00:00:00.000","2013-09-26T00:00:00.000","Northwest Membrane Operators Association","208-577-6519",,,
"NWMOA Annual Symposium ""Back to Basics""",,"ECYS14-928","0.9","0.9","false","false","8/4-6/2014","2014-07-21T00:00:00.000","2014-08-07T00:00:00.000","Northwest Membrane Operators Association","208-577-6519",,,
"Membrane Bioreactors - Operator Training",,"ECYS12-475","0.6","0.6","false","false","9/18/2012","2012-08-20T00:00:00.000","2015-09-18T00:00:00.000","Northwest Membrane Operators Assoc.","208-577-6519",,,
"Membrane Plant Maintenance",,"ECYS13-726","0.6","0.6","false","false","4/5/2013","2013-08-15T00:00:00.000","2013-04-06T00:00:00.000","Northwest Membrane Operators Association","208-577-6519",,,
"Membrane Replacement",,"ECYS13-725","0.5","0.5","false","false","4/3/2013","2013-08-15T00:00:00.000","2013-04-04T00:00:00.000","Northwest Membrane Operators Association","208-577-6519",,,
