"id","report_number","origin","document_description","filer_id","type","filer_name","office","legislative_district","party","election_year","receipt_date","processed_date","filing_method","report_from","report_to","url"
"4650031.image","100765337","C1 AMENDED","Amended Form C1, candidate registration","ROLLR  501","LOCAL CANDIDATES","ROLLINS RENATA L","CITY COUNCIL MEMBER",,"NONE","2017","2017-06-03T00:00:00.000","2017-06-03T00:00:00.000","Electronic",,,"View document (https://web.pdc.wa.gov/rptimg/default.aspx?docid=4650031)"
"4756409.image","100862289","C3","Form C3, campaign cash receipts","SMITJ  373","STATE LEGISLATIVE","SMITH JAMIE L","STATE REPRESENTATIVE","25","DEMOCRAT","2018","2018-10-01T00:00:00.000","2018-10-01T00:00:00.000","Electronic","2018-09-26T00:00:00.000","2018-09-26T00:00:00.000","View document (https://web.pdc.wa.gov/rptimg/default.aspx?docid=4756409)"
"4797737.image","100899279","C3","Form C3, campaign cash receipts","KRUEF  145","LOCAL CANDIDATES","KRUEGER FRANK A","CITY COUNCIL MEMBER",,"NON PARTISAN","2019","2019-04-15T00:00:00.000","2019-04-15T00:00:00.000","Electronic","2019-04-15T00:00:00.000","2019-04-15T00:00:00.000","View document (https://web.pdc.wa.gov/rptimg/default.aspx?docid=4797737)"
"4833032.image","100931610","C3","Form C3, campaign cash receipts","BODIF--028","LOCAL CANDIDATES","F Lorraine Bodi (Lorri Bodi)","CITY COUNCIL MEMBER",,"NON PARTISAN","2019","2019-09-16T00:00:00.000","2019-09-16T00:00:00.000","Electronic","2019-09-16T00:00:00.000","2019-09-16T00:00:00.000","View document (https://web.pdc.wa.gov/rptimg/default.aspx?docid=4833032)"
"4058136.image","100603607","C1 AMENDED","Amended Form C1, candidate registration","BRANR  208","JUDICIAL","BRANDT RANDY A","DISTRICT COURT JUDGE",,"NON PARTISAN","2014","2014-09-26T00:00:00.000","2014-09-26T00:00:00.000","Electronic",,,"View document (https://web.pdc.wa.gov/rptimg/default.aspx?docid=4058136)"
"4721286.image","100829316","C3 AMENDED","Amended Form C3, campaign cash receipts","KUNEM  213","LOCAL CANDIDATES","KUNEY MARY L","COUNTY COMMISSIONER",,"REPUBLICAN","2018","2018-05-10T00:00:00.000","2018-05-10T00:00:00.000","Electronic","2018-03-27T00:00:00.000","2018-03-27T00:00:00.000","View document (https://web.pdc.wa.gov/rptimg/default.aspx?docid=4721286)"
"4782908.image","100886866","C3","Form C3, campaign cash receipts","REYNC  040","LOCAL CANDIDATES","REYNOLDS CRAIG W","CITY COUNCIL MEMBER",,"NON PARTISAN","2019","2019-03-05T00:00:00.000","2019-03-05T00:00:00.000","Electronic","2019-02-13T00:00:00.000","2019-02-13T00:00:00.000","View document (https://web.pdc.wa.gov/rptimg/default.aspx?docid=4782908)"
"4804474.image","100904447","C3","Form C3, campaign cash receipts","MYERE  228","LOCAL CANDIDATES","MYERS EMILY J","CITY COUNCIL MEMBER",,"NON PARTISAN","2019","2019-05-19T00:00:00.000","2019-05-19T00:00:00.000","Electronic","2019-05-14T00:00:00.000","2019-05-14T00:00:00.000","View document (https://web.pdc.wa.gov/rptimg/default.aspx?docid=4804474)"
"4608401.image","100727237","C3","Form C3, campaign cash receipts","BRYAW  111","STATE EXECUTIVE","BRYANT WILLIAM L","GOVERNOR",,"REPUBLICAN","2016","2016-10-17T00:00:00.000","2016-10-17T00:00:00.000","Electronic","2016-10-14T00:00:00.000","2016-10-14T00:00:00.000","View document (https://web.pdc.wa.gov/rptimg/default.aspx?docid=4608401)"
"4662858.image","100776346","C3","Form C3, campaign cash receipts","FRALA  026","LOCAL CANDIDATES","FRALEY-MONILLAS ADRIENNE","CITY COUNCIL MEMBER",,"NON PARTISAN","2017","2017-07-21T00:00:00.000","2017-07-21T00:00:00.000","Electronic","2017-07-21T00:00:00.000","2017-07-21T00:00:00.000","View document (https://web.pdc.wa.gov/rptimg/default.aspx?docid=4662858)"
"4643890.image","100757543","C1","Form C1, candidate registration","ROBIK  110","LOCAL CANDIDATES","ROBINSON KIRK B","PARK & RECREATION COMMISSIONER",,"NON PARTISAN","2017","2017-04-28T00:00:00.000","2017-04-28T00:00:00.000","Electronic",,,"View document (https://web.pdc.wa.gov/rptimg/default.aspx?docid=4643890)"
"4739457.image","100846429","C3","Form C3, campaign cash receipts","BAUMM2 228","LOCAL CANDIDATES","BAUMGARTNER MICHAEL J","COUNTY TREASURER",,"REPUBLICAN","2018","2018-07-22T00:00:00.000","2018-07-22T00:00:00.000","Electronic","2018-07-17T00:00:00.000","2018-07-17T00:00:00.000","View document (https://web.pdc.wa.gov/rptimg/default.aspx?docid=4739457)"
"3698573.image","100561576","C3","Form C3, campaign cash receipts","MYERS  501","LOCAL CANDIDATES","MYERS SHAWN D","COUNTY TREASURER",,"DEMOCRAT","2014","2014-01-22T00:00:00.000","2014-01-22T00:00:00.000","Electronic","2014-01-17T00:00:00.000","2014-01-17T00:00:00.000","View document (https://web.pdc.wa.gov/rptimg/default.aspx?docid=3698573)"
"3882548.image","100585519","C3","Form C3, campaign cash receipts","WALSM  362","STATE LEGISLATIVE","WALSH MAUREEN S","STATE REPRESENTATIVE","16","REPUBLICAN","2014","2014-06-16T00:00:00.000","2014-06-16T00:00:00.000","Electronic","2014-06-16T00:00:00.000","2014-06-16T00:00:00.000","View document (https://web.pdc.wa.gov/rptimg/default.aspx?docid=3882548)"
"4670883.image","100784235","C3","Form C3, campaign cash receipts","WALEL  092","LOCAL CANDIDATES","WALES LARGO A","MAYOR",,"NON PARTISAN","2017","2017-08-30T00:00:00.000","2017-08-30T00:00:00.000","Electronic","2017-08-22T00:00:00.000","2017-08-22T00:00:00.000","View document (https://web.pdc.wa.gov/rptimg/default.aspx?docid=4670883)"
"4617264.image","100735317","C3","Form C3, campaign cash receipts","LANEC  507","JUDICIAL","LANESE CHRISTOPHER B","SUPERIOR COURT JUDGE",,"NON PARTISAN","2016","2016-11-14T00:00:00.000","2016-11-14T00:00:00.000","Electronic","2016-11-11T00:00:00.000","2016-11-11T00:00:00.000","View document (https://web.pdc.wa.gov/rptimg/default.aspx?docid=4617264)"
"3582898.image","100549438","C3 AMENDED","Amended Form C3, campaign cash receipts","BOOTS  011","LOCAL CANDIDATES","BOOTH STEVEN A","CITY COUNCIL MEMBER",,"NON PARTISAN","2013","2013-10-21T00:00:00.000","2013-10-21T00:00:00.000","Electronic","2013-10-15T00:00:00.000","2013-10-15T00:00:00.000","View document (https://web.pdc.wa.gov/rptimg/default.aspx?docid=3582898)"
"4800703.image","100900994","C3","Form C3, campaign cash receipts","FELLF  109","LOCAL CANDIDATES","FELLEMAN FREDERIC L","PORT COMMISSIONER",,"NON PARTISAN","2019","2019-05-03T00:00:00.000","2019-05-03T00:00:00.000","Electronic","2019-04-17T00:00:00.000","2019-04-17T00:00:00.000","View document (https://web.pdc.wa.gov/rptimg/default.aspx?docid=4800703)"
"3938861.image","100591330","C3","Form C3, campaign cash receipts","MESSM  591","LOCAL CANDIDATES","MESSMORE MICHAEL","COUNTY COMMISSIONER",,"REPUBLICAN","2014","2014-07-18T00:00:00.000","2014-07-18T00:00:00.000","Electronic","2014-07-18T00:00:00.000","2014-07-18T00:00:00.000","View document (https://web.pdc.wa.gov/rptimg/default.aspx?docid=3938861)"
"4767596.image","100873015","C3","Form C3, campaign cash receipts","SMITJ  373","STATE LEGISLATIVE","SMITH JAMIE L","STATE REPRESENTATIVE","25","DEMOCRAT","2018","2018-11-05T00:00:00.000","2018-11-05T00:00:00.000","Electronic","2018-11-06T00:00:00.000","2018-11-06T00:00:00.000","View document (https://web.pdc.wa.gov/rptimg/default.aspx?docid=4767596)"
"4590617.image","100711076","C3","Form C3, campaign cash receipts","MACED  592","STATE LEGISLATIVE","MACEWEN DREW C","STATE REPRESENTATIVE","35","REPUBLICAN","2016","2016-07-26T00:00:00.000","2016-07-26T00:00:00.000","Electronic","2016-07-25T00:00:00.000","2016-07-25T00:00:00.000","View document (https://web.pdc.wa.gov/rptimg/default.aspx?docid=4590617)"
"4814515.image","100913900","C3","Form C3, campaign cash receipts","LUNDS  902","LOCAL CANDIDATES","LUND SONEYA L (SONEYA LUND)","CITY COUNCIL MEMBER",,"NON PARTISAN","2019","2019-07-01T00:00:00.000","2019-07-01T00:00:00.000","Electronic","2019-06-27T00:00:00.000","2019-06-27T00:00:00.000","View document (https://web.pdc.wa.gov/rptimg/default.aspx?docid=4814515)"
"4683039.image","100796044","C3","Form C3, campaign cash receipts","SWAIR  028","LOCAL CANDIDATES","SWAIN ROBERT V","SCHOOL DIRECTOR",,"NON PARTISAN","2017","2017-10-26T00:00:00.000","2017-10-26T00:00:00.000","Electronic","2017-10-25T00:00:00.000","2017-10-25T00:00:00.000","View document (https://web.pdc.wa.gov/rptimg/default.aspx?docid=4683039)"
"4596533.image","100716291","C4 AMENDED","Amended Form C4, campaign summary report","DAMMB2 374","LOCAL CANDIDATES","DAMMEIER BRUCE F","COUNTY EXECUTIVE",,"REPUBLICAN","2016","2016-08-19T00:00:00.000","2016-08-19T00:00:00.000","Electronic","2016-06-01T00:00:00.000","2016-07-11T00:00:00.000","View document (https://web.pdc.wa.gov/rptimg/default.aspx?docid=4596533)"
"4811583.image","100911108","C3","Form C3, campaign cash receipts","ANDES  115","LOCAL CANDIDATES","ANDERSON SASHA","CITY COUNCIL MEMBER",,"NON PARTISAN","2019","2019-06-17T00:00:00.000","2019-06-17T00:00:00.000","Electronic","2019-06-07T00:00:00.000","2019-06-07T00:00:00.000","View document (https://web.pdc.wa.gov/rptimg/default.aspx?docid=4811583)"
"4634541.image","100753489","C3","Form C3, campaign cash receipts","WHEEG  337","LOCAL CANDIDATES","WHEELER GREG J","MAYOR",,"NON PARTISAN","2017","2017-03-27T00:00:00.000","2017-03-27T00:00:00.000","Electronic","2017-03-27T00:00:00.000","2017-03-27T00:00:00.000","View document (https://web.pdc.wa.gov/rptimg/default.aspx?docid=4634541)"
"4665556.image","100779472","C3","Form C3, campaign cash receipts","WAGND  166","LOCAL CANDIDATES","WAGNER DEBORAH L","CITY COUNCIL MEMBER",,"NON PARTISAN","2017","2017-07-28T00:00:00.000","2017-07-28T00:00:00.000","Electronic","2017-07-27T00:00:00.000","2017-07-27T00:00:00.000","View document (https://web.pdc.wa.gov/rptimg/default.aspx?docid=4665556)"
"4530457.image","100665125","C3","Form C3, campaign cash receipts","WIITR  294","LOCAL CANDIDATES","WIITA RUSSELL","CITY COUNCIL MEMBER",,"NON PARTISAN","2015","2015-10-26T00:00:00.000","2015-10-26T00:00:00.000","Electronic","2015-10-22T00:00:00.000","2015-10-22T00:00:00.000","View document (https://web.pdc.wa.gov/rptimg/default.aspx?docid=4530457)"
"4805350.image","100905191","C3","Form C3, campaign cash receipts","WILLK--352","LOCAL CANDIDATES","Kari Williams (Kari Williams)","SCHOOL DIRECTOR",,,"2019","2019-05-27T00:00:00.000","2019-05-27T00:00:00.000","Electronic","2019-05-24T00:00:00.000","2019-05-24T00:00:00.000","View document (https://web.pdc.wa.gov/rptimg/default.aspx?docid=4805350)"
"3833699.image","100580613","C3","Form C3, campaign cash receipts","GARDS  683","LOCAL CANDIDATES","GARDNER SHANE K","COUNTY SHERIFF",,"NON PARTISAN","2014","2014-05-23T00:00:00.000","2014-05-23T00:00:00.000","Electronic","2014-05-16T00:00:00.000","2014-05-16T00:00:00.000","View document (https://web.pdc.wa.gov/rptimg/default.aspx?docid=3833699)"
"4647756.image","100761153","C3 AMENDED","Amended Form C3, campaign cash receipts","PURCT  632","STATE LEGISLATIVE","PURCELL TERESA M","STATE REPRESENTATIVE","19","DEMOCRAT","2016","2017-05-18T00:00:00.000","2017-05-18T00:00:00.000","Electronic","2016-05-19T00:00:00.000","2016-05-19T00:00:00.000","View document (https://web.pdc.wa.gov/rptimg/default.aspx?docid=4647756)"
"3544060.image","100545514","C3","Form C3, campaign cash receipts","FERRJ  063","LOCAL CANDIDATES","FERRELL JAMES A","MAYOR",,"NON PARTISAN","2013","2013-10-01T00:00:00.000","2013-10-01T00:00:00.000","Electronic","2013-09-30T00:00:00.000","2013-09-30T00:00:00.000","View document (https://web.pdc.wa.gov/rptimg/default.aspx?docid=3544060)"
"4262862.image","100629055","C3","Form C3, campaign cash receipts","BAGSS  111","LOCAL CANDIDATES","BAGSHAW SALLY G","CITY COUNCIL MEMBER",,"NON PARTISAN","2015","2015-03-04T00:00:00.000","2015-03-04T00:00:00.000","Electronic","2015-02-13T00:00:00.000","2015-02-13T00:00:00.000","View document (https://web.pdc.wa.gov/rptimg/default.aspx?docid=4262862)"
"4018787.image","PDC-000000056496","C3","Form C3, campaign cash receipts","HANNR  277","LOCAL CANDIDATES","HANNOLD RICHARD M","COUNTY COMMISSIONER",,"REPUBLICAN","2014","2014-09-04T00:00:00.000","2014-09-04T00:00:00.000","Other","2014-06-17T00:00:00.000","2014-06-17T00:00:00.000","View document (https://web.pdc.wa.gov/rptimg/default.aspx?docid=4018787)"
"4643029.image","100757021","C3","Form C3, campaign cash receipts","HUNTL  403","LOCAL CANDIDATES","HUNTER LILLIAN","CITY COUNCIL MEMBER",,"NON PARTISAN","2017","2017-04-20T00:00:00.000","2017-04-20T00:00:00.000","Electronic","2017-04-10T00:00:00.000","2017-04-10T00:00:00.000","View document (https://web.pdc.wa.gov/rptimg/default.aspx?docid=4643029)"
"4271139.image","03/10/2015 11:02:00 AM","C1","Form C1, candidate registration","QUIND  188","LOCAL CANDIDATES","QUINN DE'SEAN A","MAYOR",,"NON PARTISAN","2015","2015-03-10T00:00:00.000","2015-03-10T00:00:00.000","Other",,,"View document (https://web.pdc.wa.gov/rptimg/default.aspx?docid=4271139)"
"3907178.image","100588029","C3","Form C3, campaign cash receipts","SCHEJ  046","STATE LEGISLATIVE","SCHERRER JEFFERY O","STATE REPRESENTATIVE","21","REPUBLICAN","2014","2014-07-07T00:00:00.000","2014-07-07T00:00:00.000","Electronic","2014-07-01T00:00:00.000","2014-07-01T00:00:00.000","View document (https://web.pdc.wa.gov/rptimg/default.aspx?docid=3907178)"
"4825000.image","100923943","C3","Form C3, campaign cash receipts","SAWAK  102","LOCAL CANDIDATES","SAWANT KSHAMA V (KSHAMA SAWANT)","CITY COUNCIL MEMBER",,"NON PARTISAN","2019","2019-08-12T00:00:00.000","2019-08-12T00:00:00.000","Electronic","2019-08-05T00:00:00.000","2019-08-05T00:00:00.000","View document (https://web.pdc.wa.gov/rptimg/default.aspx?docid=4825000)"
"4606115.image","100725272","C3","Form C3, campaign cash receipts","WYSSJ  812","STATE LEGISLATIVE","WYSS JON C","STATE SENATOR","12","REPUBLICAN","2016","2016-10-10T00:00:00.000","2016-10-10T00:00:00.000","Electronic","2016-10-07T00:00:00.000","2016-10-07T00:00:00.000","View document (https://web.pdc.wa.gov/rptimg/default.aspx?docid=4606115)"
"3899340.image","100587229","C3","Form C3, campaign cash receipts","PAULD  685","LOCAL CANDIDATES","PAULI-HAMMOND DEANNA","COUNTY CLERK",,"DEMOCRAT","2014","2014-06-30T00:00:00.000","2014-06-30T00:00:00.000","Electronic","2014-06-30T00:00:00.000","2014-06-30T00:00:00.000","View document (https://web.pdc.wa.gov/rptimg/default.aspx?docid=3899340)"
"4727882.image","100835326","C3","Form C3, campaign cash receipts","RYU C  133","STATE LEGISLATIVE","RYU CINDY S","STATE REPRESENTATIVE","32","DEMOCRAT","2018","2018-06-07T00:00:00.000","2018-06-07T00:00:00.000","Electronic","2018-05-24T00:00:00.000","2018-05-24T00:00:00.000","View document (https://web.pdc.wa.gov/rptimg/default.aspx?docid=4727882)"
"3963813.image","100593850","C3","Form C3, campaign cash receipts","NEWTT  524","STATE LEGISLATIVE","NEWTON TAMMEY S","STATE REPRESENTATIVE","35","DEMOCRAT","2014","2014-07-29T00:00:00.000","2014-07-29T00:00:00.000","Electronic","2014-07-24T00:00:00.000","2014-07-24T00:00:00.000","View document (https://web.pdc.wa.gov/rptimg/default.aspx?docid=3963813)"
