"fiscal_year","region","country","supports_digital_finance"
"2014","Africa","Zambia",
"2014","Africa","Zimbabwe",
"2014","Asia","Bangladesh","1"
"2014","Asia","Burma",
"2014","Asia","Cambodia",
"2014","Asia","Central Asia Regional",
"2014","Asia","India",
"2014","Asia","Indonesia",
"2014","Asia","Kyrgyzstan",
"2014","Asia","Mongolia",
"2014","Asia","Nepal",
"2014","Asia","Philippines","1"
"2014","Asia","Regional Development Mission Asia",
"2014","Asia","Sri Lanka",
"2014","Asia","Timor-Leste",
"2014","Asia","Vietnam",
"2014","Europe and Eurasia","Albania",
"2014","Europe and Eurasia","Armenia",
"2014","Europe and Eurasia","Azerbaijan",
"2014","Europe and Eurasia","Belarus",
"2014","Europe and Eurasia","Bosnia",
"2014","Europe and Eurasia","Georgia",
"2014","Europe and Eurasia","Kosovo",
"2014","Europe and Eurasia","Macedonia",
"2014","Europe and Eurasia","Moldova",
"2014","Europe and Eurasia","Montenegro",
"2014","Europe and Eurasia","Russia",
"2014","Europe and Eurasia","Serbia",
"2014","Europe and Eurasia","Ukraine",
"2014","Latin America and Caribbean","Barbados",
"2014","Latin America and Caribbean","Bolivia",
"2014","Latin America and Caribbean","Brazil",
"2014","Latin America and Caribbean","Central America and Mexico",
"2014","Latin America and Caribbean","Colombia","1"
"2014","Latin America and Caribbean","Dominican Republic",
"2014","Latin America and Caribbean","Ecuador",
"2014","Latin America and Caribbean","El Salvador",
"2014","Latin America and Caribbean","Guatemala",
"2014","Latin America and Caribbean","Haiti","1"
"2014","Latin America and Caribbean","Honduras",
"2014","Latin America and Caribbean","Jamaica",
"2014","Latin America and Caribbean","Mexico",
"2014","Latin America and Caribbean","Nicaragua",
"2014","Latin America and Caribbean","Paraguay",
"2014","Latin America and Caribbean","Peru",
"2014","Latin America and Caribbean","South America Regional",
"2014","Middle East","Egypt",
"2014","Middle East","Iraq",
"2014","Middle East","Jordan",
"2014","Middle East","Lebanon",
"2014","Middle East","Morocco",
"2014","Middle East","West Bank and Gaza",
"2014","Middle East","Yemen",
"2013","Afghanistan and Pakistan","Afghanistan",
"2013","Afghanistan and Pakistan","Pakistan","1"
"2013","Africa","Angola",
"2013","Africa","Benin",
"2013","Africa","Democratic Republic of Congo",
"2013","Africa","East Africa Regional",
"2013","Africa","Ethiopia",
"2013","Africa","Ghana",
"2013","Africa","Guinea",
"2013","Africa","Kenya",
"2013","Africa","Liberia","1"
"2013","Africa","Madagascar",
"2013","Africa","Malawi","1"
"2013","Africa","Mali",
"2013","Africa","Mozambique",
"2013","Africa","Namibia",
"2013","Africa","Nigeria",
"2013","Africa","Rwanda",
"2013","Africa","Senegal",
"2013","Africa","South Africa",
"2013","Africa","Southern Africa",
"2013","Africa","South Sudan",
"2013","Africa","Sudan",
"2013","Africa","Tanzania","1"
"2013","Africa","Uganda",
"2013","Africa","West Africa Regional Program",
"2013","Africa","Zambia",
"2013","Africa","Zimbabwe",
"2013","Asia","Bangladesh","1"
"2013","Asia","Burma",
"2013","Asia","Cambodia",
"2013","Asia","Central Asia Regional",
"2013","Asia","India",
"2013","Asia","Indonesia",
"2013","Asia","Kyrgyzstan",
"2013","Asia","Mongolia",
"2013","Asia","Nepal",
"2013","Asia","Philippines","1"
"2013","Asia","Regional Development Mission Asia",
"2013","Asia","Sri Lanka",
"2013","Asia","Timor-Leste",
"2013","Asia","Vietnam",
"2013","Europe and Eurasia","Albania",
"2013","Europe and Eurasia","Armenia",
"2013","Europe and Eurasia","Azerbaijan",
"2013","Europe and Eurasia","Belarus",
"2013","Europe and Eurasia","Bosnia",
"2013","Europe and Eurasia","Georgia",
"2013","Europe and Eurasia","Kosovo",
"2013","Europe and Eurasia","Macedonia",
"2013","Europe and Eurasia","Moldova",
"2013","Europe and Eurasia","Montenegro",
"2013","Europe and Eurasia","Russia",
"2013","Europe and Eurasia","Serbia",
"2013","Europe and Eurasia","Ukraine",
"2013","Latin America and Caribbean","Barbados",
"2013","Latin America and Caribbean","Bolivia",
"2013","Latin America and Caribbean","Brazil",
"2013","Latin America and Caribbean","Central America and Mexico",
"2013","Latin America and Caribbean","Colombia","1"
"2013","Latin America and Caribbean","Dominican Republic",
"2013","Latin America and Caribbean","Ecuador",
"2013","Latin America and Caribbean","El Salvador",
"2013","Latin America and Caribbean","Guatemala",
"2013","Latin America and Caribbean","Haiti","1"
"2013","Latin America and Caribbean","Honduras",
"2013","Latin America and Caribbean","Jamaica",
"2013","Latin America and Caribbean","Mexico",
"2013","Latin America and Caribbean","Nicaragua",
"2013","Latin America and Caribbean","Paraguay",
"2013","Latin America and Caribbean","Peru",
"2013","Latin America and Caribbean","South America Regional",
"2013","Middle East","Egypt",
"2013","Middle East","Iraq",
"2013","Middle East","Jordan",
"2013","Middle East","Lebanon",
"2013","Middle East","Morocco",
"2013","Middle East","West Bank and Gaza",
"2013","Middle East","Yemen",
"2012","Africa","Angola",
"2012","Africa","Benin",
"2012","Africa","Democratic Republic of Congo",
"2012","Africa","East Asia Regional",
"2012","Africa","Ethiopia",
"2012","Africa","Ghana",
"2012","Africa","Guinea",
"2012","Africa","Kenya",
"2012","Africa","Liberia",
"2012","Africa","Madagascar",
"2012","Africa","Malawi","1"
"2012","Africa","Mali",
"2012","Africa","Mozambique","1"
"2012","Africa","Namibia",
"2012","Africa","Nigeria",
"2012","Africa","Rwanda",
"2012","Africa","Senegal",
"2012","Africa","South Africa",
"2012","Africa","South Sudan",
"2012","Africa","Sudan",
"2012","Africa","Tanzania",
"2012","Africa","Uganda",
"2012","Africa","West Africa Regional Program",
"2012","Africa","Zambia",
"2012","Africa","Zimbabwe",
"2012","Asia","Cambodia",
"2012","Asia","Indonesia","1"
"2012","Asia","Mongolia",
"2012","Asia","Philippines","1"
"2012","Asia","Timor-Leste",
"2012","Asia","Vietnam",
"2012","Asia","Regional Development Mission Asia",
"2012","Asia","Bangladesh",
"2012","Asia","India",
"2012","Asia","Nepal",
"2012","Asia","Sri Lanka",
"2012","Asia","Central Asia Regional",
"2012","Asia","Kyrgyzstan",
"2012","Europe and Eurasia","Albania",
"2012","Europe and Eurasia","Armenia",
"2012","Europe and Eurasia","Azerbaijan",
"2012","Europe and Eurasia","Belarus",
"2012","Europe and Eurasia","Bosnia",
"2012","Europe and Eurasia","Georgia",
"2012","Europe and Eurasia","Kosovo",
"2012","Europe and Eurasia","Macedonia",
"2012","Europe and Eurasia","Moldova",
"2012","Europe and Eurasia","Montenegro",
"2012","Europe and Eurasia","Russia",
"2012","Europe and Eurasia","Serbia",
"2012","Europe and Eurasia","Ukraine",
"2012","Latin America","Barbados",
"2012","Latin America","Bolivia",
"2012","Latin America","Brazil",
"2012","Latin America","Central America and Mexico",
"2012","Latin America","Colombia",
"2012","Latin America","Dominican Republic",
"2012","Latin America","Ecuador",
"2012","Latin America","El Salvador",
"2012","Latin America","Guatemala",
"2012","Latin America","Haiti","1"
"2012","Latin America","Honduras",
"2012","Latin America","Jamaica",
"2012","Latin America","Mexico",
"2012","Latin America","Nicaragua",
"2012","Latin America","Paraguay",
"2012","Latin America","Peru",
"2012","Latin America","South America Regional",
"2012","Middle East","Egypt",
"2012","Middle East","Iraq",
"2012","Middle East","Lebanon",
"2012","Middle East","Jordan",
"2012","Middle East","Morocco",
"2012","Middle East","West Bank/Gaza",
"2012","Middle East","Yemen",
"2012","Afghanistan and Pakistan","Afghanistan","1"
"2012","Afghanistan and Pakistan","Pakistan",
