"constituency","age","relationship_hh","beneficiary_gender","beneficiary_marital_status","beneficiary_household_status","other_household_status","household_head_employment","less_than_5_males","less_than_5_females","total_under_5","less_than_11_males","less_than_11_females","less_than_18_males","less_than_18_females","total_children","over_18_males","over_18_females","total_adults","total_family_size","chronically_ill_members","disabled_members","primary_income","household_monthly_income","household_main_expence","household_source_food","last_yield","household_livestock_assets","under_5_meals","from_5_18_meals","from_18_over_meals","monthly_entittlement_value","entittlemnt_value","times_cash_received","other_times_cash_received","last_time_cash_received","last_full_entittlement","reasons_not_receiving","other_reasons_for_not","understanding_cash_collection","completion_transaction","pin_enterer","used_cash_cereals","used_cash_vegetable_oil","used_cash_pulses","used_cash_fruits_vegetables","used_cash_education_expences","used_cash_repaid_cash_food","used_cash_excanged_food_items","used_cash_health_services","used_cash_shared_relatives","used_cash_building","used_cash_not_spent_yet","used_cash_lost_cash","used_cash_saved_cash","used_cash_inveted","used_cash_other_cash_usage","cash_purchase_discouraged","knowledge_free_withdrawal","knowledge_withdrawal_anywhere","average_amount_spent_transport","satisfaction_scale_mobile","explain_satisfaction","reasons_delay","other_reason_of_delay","impact_cash_acquire_more","impact_cash_more_food","impact_cash_more_meals","impact_cash_reduced_food","impact_cash_more_education","impact_cash_no_impact","impact_cash_other_impact","impact_cash_dont_know","impact_other_specify","decision_purchase_money","starch_7days","day_before_starch_consumption","main_source_starch_consumed","tubers_7days","day_before_tuber_consumption","main_source_tuber_consumed","pulses_7days","day_before_legume_consumption","main_source_legume_consumed","vegetables_7days","day_before_vegetables","main_source_vegetables","meat_7days","day_before_meat_consumption","main_source_meat_consumed","milk_7days","day_before_milk_consumption","main_source_milk_consumed","sugar_7days","day_before_sugar_consumption","main_source_sugar_consumed","oil_7days","day_before_oil_consumption","main_source_oil_consumed","fruits_7days","day_before_fruit_consumption","main_source_fruit_consumed","coping_limit_portion_size","coping_reduce_number_of_meals","coping_skip_day_without_eating","copingborrow_food","coping_rely_on_less_expensive","coping_purchase_food_on_credit","coping_gather_unusual_food","coping_havest_immature_crops","coping_send_hh_members_to","coping_send_hh_members_to_1","coping_restrict_consumption","coping_rely_on_casual_labour","attendance_registration","reasons_unattendance","who_selected_beneficiary","satisfaction_registration","reason_disatisfaction","second_reason_disastisfaction","third_reasons_disatisfaction","fourth_reason_disatisfaction","fifth_reason_disatisfaction","sixth_reason_disatisfaction","other_reason_disatisfaction","complaint_mechanism_awareness","type_complaint_known","known_favours","favours_given_known","other_favours_known","observed_abuse","form_abuse_observed","other_form_abuse_observed","project_aspect_violence","aspect_likely_domestic_abuse","bt10","satisfied_date_time","satisfied_amount_cash","satisfied_distance_withdrawal","satisfaction_network","satisfaction_customer_care","time_tacken_withdrawal_point","safety_withdrawal_point","safety_waiting_withdrawal","safety_from_withthdrawal","knowlegde_faw","knowledge_source_faw","training_attendance","faw_facilitator","name_ngo_facilitator","other_trainer","spending_health_care","reduce_expenditure_education","avoid_spending_agriculture","coping_reduce_number_of_meals_1","coping_skip_day_without_eating_1","copingborrow_food_index","coping_rely_on_less_expensive_1","coping_purchase_food_on_credit_1","coping_gather_unusual_food_1","coping_send_hh_members_to_2","coping_restrict_consumption_1","coping_rely_on_casual_labour_1","coping_limit_portion_size_1","coping_havest_immature_crops_1","coping_send_hh_members_to_3","coping_index_sum","coping_index_sum_grouping","fcs","fcg","starch_dummy","tubers_dummy","pulses_dummy","vegetables_dummy","meat_dummy","milk_dummy","sugar_dummy","oil_dummy","fruits_dummy","number_of_foodtypes","diet_diversity","hh_size_categories","number_of_meals","meals_categories","yield_categories","livestock_categories","vulnerability_score","vulnerability_categories"
"Matsanjeni","33","Spouse","Female","Married","Other (spe",,"Seasonal/c","0","1","1","0","0","1","1","3","1","1","2","6","0","0","No income","501-1000","Food purch","Market pur","0","0","4","2","2","true","612","twice",,"1-2 weeks","true","NA",,"Yes","true","Family mem","true","true","true","false","false","false","false","false","false","false","false","false","false","false",,"Alcohol or","true","1","12","4","Money always available","Network pr",,"true","NA","NA","NA","NA","NA","NA","NA",,"Both husba","7","true","Market/Sho","0","false","Not Applic","0","false","Not Applic","5","true","Gathering","3","true","Market/Sho","0","false","Not Applic","7","true","Market/Sho","3","false","Market/Sho","4","true","Market/Sho","Seldom (<1","Never","Never","Seldom (<1","Once in a","Never","Seldom (<1","Never","Seldom (<1","Never","Never","Pretty oft","true",,"Community","true","false","false","false","false","false","false",,"true","Hotline","false",,,"NA","Other, spe","No abuse","false",,"1","true","true","false","true","true","30 minutes","true","true","true","true","2","false","NA",,,"false","true","true","2.9","3.7","4.6","9","2.3","6.2","6","3.1","9.2","4.6","3.1","3.5","58.2","2","40","3","1","0","0","1","1","0","1","1","1","6","1","1","8","3","1","1","8","2"
"Matsanjeni","29","Spouse","Female","Married","Other (spe",,"Seasonal/c","0","0","0","1","0","0","0","1","1","1","2","3","0","0","No income","501-1000","Food purch","Market pur","0","0","0","2","2","true","360","twice",,"1-2 weeks","true","NA",,"Yes","true","Family mem","true","true","true","false","false","false","false","false","false","false","false","false","false","true","Sugar ,beans","Alcohol or","false","1","32","3","Long queues","Long ques","Long queue","true","NA","NA","NA","NA","NA","NA","NA",,"Both husba","7","true","Market/Sho","3","false","Market/Sho","2","false","Market/Sho","4","true","Gathering","3","true","Market/Sho","2","false","Market/Sho","7","true","Market/Sho","4","true","Market/Sho","0","false","Not Applic","Never","Never","Never","Seldom (<1","Once in a","Seldom (<1","Once in a","Never","Never","Seldom (<1","Seldom (<1","Pretty oft","true",,"Community","false","false","false","true","false","false","false",,"true","Hotline","false",,,"NA","Other, spe","No abuse","false",,"1","true","true","false","true","true","2 - 3 hour","true","true","true","true","2","false","NA",,,"false","false","true","2.9","3.7","4.6","9","4.6","9.3","3","6.2","9.2","2.3","3.1","7","64.9","2","55.5","3","1","1","1","1","1","1","1","1","0","8","1","1","4","3","1","1","8","2"
"Matsanjeni","42","Household","Female","Widowed/Separated","Widow/er h",,"Not employ","1","0","1","0","0","1","1","3","1","0","1","5","0","0","No income","501-1000","Food purch","Market pur","0","0","4","4","2","true","440","twice",,"1-2 weeks","true","NA",,"Yes","true","Family mem","true","true","true","false","false","false","false","false","false","false","false","false","false","true","Sugar, beans","Alcohol or","false","1","12","4","Not different from the agents in have been using","Network pr",,"true","NA","NA","NA","NA","NA","NA","NA",,"Other fami","7","true","Market/Sho","3","false","Market/Sho","2","true","Market/Sho","2","false","Gathering","3","true","Market/Sho","0","false","Not Applic","7","true","Market/Sho","3","true","Market/Sho","0","false","Not Applic","Never","Never","Never","Seldom (<1","Once in a","Seldom (<1","Once in a","Never","Never","Never","Seldom (<1","Pretty oft","true",,"Community","true","false","false","false","false","false","false",,"false",,"false",,,"NA","Other, spe","No abuse","false",,"1","true","true","false","true","true","30 minutes","true","true","true","false","NA","false","NA",,,"false","true","true","2.9","3.7","4.6","9","4.6","9.3","3","6.2","9.2","2.3","3.1","3.5","61.4","2","45","3","1","1","1","1","1","0","1","1","0","7","1","1","10","3","1","1","8","2"
"Mpolonjeni","62","Household","Female","Widowed/Separated","Elderly -",,"Not employ","0","2","2","1","1","2","0","6","1","1","2","10","0","0","No income","1-500","Food purch","Market pur","0","0","3","3","3","true","490","twice",,"2-3 weeks","false","4",,"Yes","true",,"true","true","true","true","false","false","false","false","false","false","false","false","false","false",,"Clothing","false","1","34","4","I also buy the food at the outlet","Network pr",,"true","TRUE","TRUE","TRUE","FALSE","FALSE","0","FALSE",,"Wife","7","true","Market/Sho","3","true","Market/Sho","7","true","Market/Sho","5","true","Gathering","2","false","Market/Sho","2","true","Market/Sho","7","true","Market/Sho","5","true","Market/Sho","0","false","Not Applic","Seldom (<1","Never","Never","Never","Once in a","Seldom (<1","Seldom (<1","Never","Never","Never","Never","Seldom (<1","true",,"Community","true","false","false","false","false","false","false",,"true","Hotline","false",,,"FALSE",,,"false",,"NA","true","true","true","true","true","Less than","true","true","true","true","2","false","NA",,,"true","true","true","2.9","3.7","2.3","9","4.6","6.2","3","3.1","4.6","4.6","3.1","3.5","50.6","2","68","3","1","1","1","1","1","1","1","1","0","8","1","1","9","3","1","1","7","1"
"Lubulini","45","Spouse","Female","Married","Elderly -",,"Not employ","0","1","1","1","1","0","3","6","1","1","2","9","0","0","No income","501-1000","Food purch","Market pur","0","0","5","3","3","true","732","twice",,"1-2 weeks","true","NA",,"Yes","true",,"true","true","true","true","false","false","false","false","false","false","false","false","false","false",,"Alcohol or","true","1","60","2","Agent runs out of cash","Network pr",,"true","TRUE","TRUE","FALSE","FALSE","FALSE","0","FALSE",,"Both husba","7","true","Market/Sho","0","false","Market/Sho","5","true","Market/Sho","4","true","Gathering","3","true","Market/Sho","0","false","Not Applic","7","true","Market/Sho","6","true","Market/Sho","0","false","Not Applic","Never","Never","Never","Never","Seldom (<1","Seldom (<1","Once in a","Never","Never","Never","Never","Seldom (<1","true",,"Community","true","false","false","false","false","false","false",,"true","Suggestion","false",,,"FALSE","Emotional",,"false",,"NA","true","true","false","false","true","2 - 3 hour","true","true","true","true","2","false","NA",,,"true","true","true","2.9","3.7","2.3","6","4.6","9.3","3","3.1","4.6","2.3","3.1","3.5","48.4","1","51.5","3","1","0","1","1","1","0","1","1","0","6","1","1","11","3","1","1","8","2"
"Lubulini","63","child or or Father/Mother","Female","Married","Elderly -",,"Not employ","0","0","0","0","0","0","0","0","3","2","5","5","0","0","No income","501-1000","Food purch","Market pur","0","0","0","0","2","true","612","twice",,"1-2 weeks","true","NA",,"Yes","true",,"true","true","true","false","false","false","false","false","false","false","false","false","false","false",,"Clothing","true","1","40","4","Money is always available","Network pr",,"true","FALSE","FALSE","FALSE","FALSE","FALSE","0","FALSE",,"Both husba","7","true","Market/Sho","3","true","Market/Sho","4","true","Market/Sho","3","false","Gathering","3","false","Market/Sho","2","false","Market/Sho","7","true","Market/Sho","6","true","Market/Sho","2","false","Market/Sho","Seldom (<1","Never","Never","Never","Once in a","Never","Seldom (<1","Never","Never","Never","Never","Pretty oft","true",,"Community","true","false","false","false","false","false","false",,"true","Hotline","false",,,"FALSE","Emotional",,"false",,"NA","true","false","false","true","true","2 - 3 hour","true","true","true","true","2","false","NA",,,"false","false","true","2.9","3.7","2.3","9","2.3","6.2","3","3.1","9.2","4.6","3.1","3.5","52.9","2","63.5","3","1","1","1","1","1","1","1","1","1","9","1","1","2","2","1","1","7","1"
"Lubulini","72","Household","Female","Widowed/Separated","Elderly -",,"Not employ","1","2","3","1","0","0","2","6","0","2","2","11","0","0","No income","501-1000","Food purch","Market pur","0","0","3","2","2","true","700","twice",,"1-2 weeks","true","NA",,"Yes","true",,"true","true","true","false","false","false","false","false","false","false","false","false","false","false",,"Alcohol or","true","1","30","2","Too far","Network pr",,"true","TRUE","TRUE","FALSE","FALSE","FALSE","0","FALSE",,"Wife","7","true","Market/Sho","3","true","Market/Sho","3","true","Market/Sho","4","true","Gathering","2","false","Market/Sho","2","false","Market/Sho","7","true","Market/Sho","4","true","Market/Sho","0","false","Not Applic","Never","Never","Never","Never","Once in a","Never","Seldom (<1","Never","Never","Never","Never","Once in a","true",,"Community","true","false","false","false","false","false","false",,"true","Hotline","false",,,"FALSE","Emotional",,"false",,"NA","true","true","false","false","true","2 - 3 hour","true","true","true","true","2","false","NA",,,"true","true","true","2.9","3.7","2.3","9","2.3","6.2","3","3.1","6.9","2.3","3.1","3.5","48.3","1","54.5","3","1","1","1","1","1","1","1","1","0","8","1","1","7","3","1","1","8","2"
"Lubulini","59","Household","Female","Widowed/Separated","Widow/er h",,"Not employ","0","0","0","1","0","0","3","4","0","1","1","5","0","0","No income","501-1000","Food purch","Market pur","0","0","0","3","3","true","611","twice",,"1-2 weeks","true","NA",,"Yes","true",,"true","true","true","true","false","false","false","false","false","false","false","false","false","false",,"Alcohol or","false","1","16","4","Money always available","Network pr",,"true","TRUE","TRUE","TRUE","FALSE","FALSE","0","FALSE",,"Wife","7","true","Market/Sho","3","false","Market/Sho","5","true","Market/Sho","5","true","Gathering","3","true","Market/Sho","2","false","Market/Sho","7","true","Market/Sho","3","true","Market/Sho","0","false","Not Applic","Never","Never","Never","Never","Once in a","Never","Once in a","Never","Never","Never","Never","Seldom (<1","true",,"Community","true","false","false","false","false","false","false",,"true","Hotline","false",,,"FALSE","Other, spe","No abuse","false",,"NA","true","true","true","true","true","30 minutes","true","true","true","true","2","false","NA",,,"true","true","true","2.9","3.7","2.3","9","2.3","9.3","3","3.1","4.6","2.3","3.1","3.5","49.1","1","65","3","1","1","1","1","1","1","1","1","0","8","1","1","6","3","1","1","8","2"
"Lubulini","56","child or or Father/Mother","Female","Widowed/Separated","Elderly -",,"Not employ","0","0","0","2","0","0","0","2","1","1","2","4","1","0","No income","501-1000","Food purch","Market pur","0","0","0","3","3","true","600","twice",,"1-2 weeks","true","NA",,"Yes","true",,"true","true","true","true","false","false","false","false","false","false","false","false","false","false",,"Alcohol or","true","1","0","4","Close to my place","Long ques","Too many people on the first day","true","TRUE","TRUE","TRUE","FALSE","FALSE","0","FALSE",,"Wife","7","true","Market/Sho","3","false","Market/Sho","5","true","Market/Sho","5","true","Market/Sho","3","true","Market/Sho","0","false","Not Applic","7","true","Market/Sho","4","true","Market/Sho","0","false","Not Applic","Never","Never","Never","Never","Once in a","Never","Never","Never","Never","Never","Never","Seldom (<1","true",,"Community","true","false","false","false","false","false","false",,"true","Hotline","false",,,"FALSE","Other, spe","No abuse","false",,"NA","true","true","true","false","true","30 minutes","true","true","true","true","2","false","NA",,,"true","true","true","2.9","3.7","2.3","9","2.3","3.1","3","3.1","4.6","2.3","3.1","3.5","42.9","1","57.5","3","1","1","1","1","1","0","1","1","0","7","1","1","6","3","1","1","8","2"
"Lubulini","62","Household","Female","Widowed/Separated","Elderly -",,"Not employ","0","1","1","0","0","0","0","1","0","1","1","3","0","0","No income","1-500","Food purch","Market pur","0","0","3","0","2","true","240","twice",,"1-2 weeks","true","NA",,"Yes","true",,"true","true","true","true","false","false","false","false","false","false","false","false","false","false",,"Clothing","true","1","0","4","Good customer care","Network pr",,"true","TRUE","TRUE","TRUE","FALSE","FALSE","0","FALSE",,"Wife","7","true","Market/Sho","3","true","Market/Sho","5","true","Market/Sho","4","true","Gathering","3","true","Market/Sho","2","false","Market/Sho","7","true","Market/Sho","5","true","Market/Sho","0","false","Not Applic","Never","Never","Never","Seldom (<1","Seldom (<1","Never","Never","Never","Never","Never","Never","Seldom (<1","true",,"Community","true","false","false","false","false","false","false",,"true","Hotline","false",,,"FALSE","Other, spe","No abuse","false",,"NA","true","true","true","false","true","30 minutes","true","true","true","true","2","false","NA",,,"true","true","true","2.9","3.7","4.6","6","2.3","3.1","3","3.1","4.6","2.3","3.1","3.5","42.2","1","65","3","1","1","1","1","1","1","1","1","0","8","1","1","5","3","1","1","7","1"
"Lubulini","85","Household","Female","Widowed/Separated","Elderly -",,"Not employ","0","0","0","0","0","0","0","0","0","3","3","3","0","0","No income","1-500","Food purch","Market pur","0","0","0","0","3","false","NA","twice",,"1-2 weeks","true","NA",,"Yes","true",,"true","true","true","true","false","false","false","false","false","false","false","false","false","false",,"Alcohol or","false","1","0","2","Not sure whether the agent gives me all my money because I get only E100.","Network pr",,"true","TRUE","FALSE","TRUE","FALSE","FALSE","0","FALSE",,"Wife","7","true","Market/Sho","3","false","Market/Sho","4","true","Market/Sho","5","true","Gathering","3","true","Market/Sho","0","false","Not Applic","7","true","Market/Sho","3","true","Market/Sho","0","false","Not Applic","Never","Never","Never","Never","Seldom (<1","Never","Seldom (<1","Never","Never","Never","Never","Never","true",,"Community","true","false","false","false","false","false","false",,"true","Hotline","false",,,"TRUE","Emotional",,"false",,"NA","true","true","true","false","true","2 - 3 hour","true","true","true","true","2","false","NA",,,"true","true","true","2.9","3.7","2.3","6","2.3","6.2","3","3.1","2.3","2.3","3.1","3.5","40.7","1","54","3","1","1","1","1","1","0","1","1","0","7","1","1","3","2","1","1","6","1"
"Lubulini","74","Spouse","Female","Married","Elderly -",,"Not employ","0","0","0","1","1","4","0","6","1","1","2","8","1","0","No income","501-1000","Food purch","Market pur","0","0","0","3","3","true","730","twice",,"1-2 weeks","true","NA",,"Yes","true",,"true","true","true","true","false","false","false","false","false","false","false","false","false","false",,"Alcohol or","true","1","30","4","Money always available","Long ques","Long queue","true","TRUE","TRUE","TRUE","FALSE","FALSE","0","FALSE",,"Wife","7","true","Market/Sho","3","true","Market/Sho","5","true","Market/Sho","3","true","Gathering","3","false","Market/Sho","2","false","Market/Sho","7","true","Market/Sho","6","true","Market/Sho","0","false","Not Applic","Never","Never","Never","Never","Once in a","Never","Once in a","Never","Never","Never","Never","Seldom (<1","true",,"Community","true","false","false","false","false","false","false",,"true","Hotline","false",,,"FALSE","Other, spe","No abuse","false",,"NA","true","true","false","false","true","2 - 3 hour","true","true","true","true","2","false","NA",,,"true","true","true","2.9","3.7","2.3","9","2.3","9.3","3","3.1","4.6","2.3","3.1","3.5","49.1","1","64.5","3","1","1","1","1","1","1","1","1","0","8","1","1","6","3","1","1","8","2"
"Sithobela","65","Household","Female","Widowed/Separated","Elderly -",,"Not employ","2","0","2","3","1","1","0","7","0","2","2","11","0","0","No income","501-1000","Food purch","Market pur","0","0","3","2","3","true","730","twice",,"2-3 weeks","true","NA",,"Yes","true",,"true","true","true","true","false","false","false","false","false","false","false","false","false","false",,"Alcohol or","true","2","0","4","Cash Always available","Network pr",,"true","TRUE","TRUE","TRUE","FALSE","FALSE","0","FALSE",,"Other fami","7","true","Market/Sho","3","false","Market/Sho","5","true","Market/Sho","3","false","Gathering","3","true","Market/Sho","0","false","Not Applic","7","true","Market/Sho","5","true","Market/Sho","2","false","Market/Sho","Seldom (<1","Seldom (<1","Never","Never","Seldom (<1","Seldom (<1","Once in a","Never","Never","Never","Never","Once in a","true",,"Community","true","false","false","false","false","false","false",,"true","Hotline","false",,,"FALSE","Other, spe","No abuse","false",,"NA","true","true","true","true","true","30 minutes","true","true","true","true","2","false","NA",,,"true","true","true","5.8","3.7","2.3","6","4.6","9.3","3","3.1","6.9","4.6","3.1","3.5","55.9","2","58","3","1","1","1","1","1","0","1","1","1","8","1","1","8","3","1","1","8","2"
"Sithobela","35","Spouse","Male","Married","Other (spe",,"Not employ","1","0","1","0","2","0","0","3","1","1","2","6","0","0","No income","501-1000","Food purch","Market pur","0","0","3","2","3","true","610","twice",,"2-3 weeks","true","NA",,"Yes","true",,"true","true","true","true","false","false","false","false","false","false","false","false","false","false",,"Alcohol or","true","1","60","3","At times agent runs out of cash","Network pr",,"true","TRUE","TRUE","TRUE","FALSE","FALSE","0","FALSE",,"Both husba","7","true","Market/Sho","3","false","Market/Sho","5","true","Market/Sho","5","true","Gathering","3","true","Market/Sho","2","false","Market/Sho","7","true","Market/Sho","5","true","Market/Sho","0","false","Not Applic","Never","Never","Never","Never","Seldom (<1","Seldom (<1","Once in a","Never","Never","Never","Never","Once in a","true",,"Community","true","false","false","false","false","false","false",,"true","Hotline","false",,,"FALSE","Other, spe","No abuse","false",,"NA","true","true","false","false","true","2 - 3 hour","true","true","true","true","2","false","NA",,,"true","true","true","2.9","3.7","2.3","6","4.6","9.3","3","3.1","6.9","2.3","3.1","3.5","50.7","2","66","3","1","1","1","1","1","1","1","1","0","8","1","1","8","3","1","1","8","2"
"Sithobela","69","Household","Male","Married","Elderly -",,"Not employ","1","1","2","1","0","0","0","3","1","1","2","7","0","0","No income","501-1000","Food purch","Market pur","0","0","3","2","3","true","612","twice",,"2-3 weeks","true","NA",,"Yes","true",,"true","true","true","true","false","false","false","false","false","false","false","false","false","false",,"Alcohol or","true","1","0","3","Because at times cash is not available","Long ques","Long queue","true","TRUE","TRUE","TRUE","FALSE","FALSE","0","FALSE",,"Both husba","7","true","Market/Sho","3","true","Market/Sho","5","true","Market/Sho","5","true","Gathering","3","true","Gifts from","0","false","Not Applic","7","true","Market/Sho","0","false","Not Applic","2","true","Market/Sho","Never","Never","Never","Seldom (<1","Once in a","Never","Once in a","Never","Never","Never","Never","Seldom (<1","true",,"Community","true","false","false","false","false","false","false",,"true","Hotline","false",,,"TRUE","Verbal/ins",,"false",,"NA","true","true","true","true","true","30 minutes","true","true","true","true","2","false","NA",,,"true","true","true","2.9","3.7","4.6","9","2.3","9.3","3","3.1","4.6","2.3","3.1","3.5","51.4","2","57.5","3","1","1","1","1","1","0","1","0","1","7","1","1","8","3","1","1","8","2"
"Sithobela","36","Spouse","Female","Married","Elderly -",,"Not employ","1","1","2","1","4","0","0","7","1","2","3","12","0","0","No income","501-1000","Food purch","Market pur","0","0","3","3","3","true","732","twice",,"2-3 weeks","true","NA",,"Yes","true",,"true","true","true","true","false","false","false","false","false","false","false","false","false","false",,"Alcohol or","true","1","50","4","Always available","Network pr",,"true","TRUE","TRUE","TRUE","FALSE","FALSE","0","FALSE",,"Both husba","7","true","Market/Sho","2","true","Market/Sho","5","true","Market/Sho","5","true","Gathering","3","true","Market/Sho","0","false","Not Applic","7","true","Market/Sho","0","false","Not Applic","0","false","Not Applic","Never","Never","Never","Never","Once in a","Never","Seldom (<1","Never","Never","Never","Never","Once in a","true",,"Community","true","false","false","false","false","false","false",,"true","Hotline","false",,,"FALSE","Other, spe","No abuse","false",,"NA","true","true","false","true","true","2 - 3 hour","true","true","true","true","2","false","NA",,,"true","true","true","2.9","3.7","2.3","9","2.3","6.2","3","3.1","6.9","2.3","3.1","3.5","48.3","1","53.5","3","1","1","1","1","1","0","1","0","0","6","1","1","9","3","1","1","8","2"
"Sithobela","53","Spouse","Male","Married","Elderly -",,"Not employ","0","0","0","2","2","0","0","4","2","1","3","7","0","0","No income","501-1000","Food purch","Market pur","0","0","3","3","3","true","730","twice",,"2-3 weeks","true","NA",,"Yes","true",,"true","true","true","true","false","false","false","false","false","false","false","false","false","false",,"Alcohol or","true","1","40","4","Cash is available and it is where I buy food","Network pr",,"true","TRUE","TRUE","TRUE","FALSE","FALSE","0","FALSE",,"Both husba","7","true","Market/Sho","3","false","Market/Sho","5","true","Market/Sho","3","false","Gathering","2","true","Market/Sho","0","false","Not Applic","7","true","Market/Sho","3","true","Market/Sho","0","false","Not Applic","Never","Never","Never","Never","Never","Seldom (<1","Once in a","Never","Never","Never","Never","Once in a","true",,"Community","true","false","false","false","false","false","false",,"true","Hotline","false",,,"TRUE","Emotional",,"false",,"NA","true","true","true","true","true","2 - 3 hour","true","true","true","true","2","false","NA",,,"true","true","true","2.9","3.7","2.3","3","4.6","9.3","3","3.1","6.9","2.3","3.1","3.5","47.7","1","51","3","1","1","1","1","1","0","1","1","0","7","1","1","9","3","1","1","8","2"
"Sithobela","55","Spouse","Female","Married","Other (spe",,"Not employ","0","0","0","1","0","1","0","2","2","1","3","5","0","1","No income","1-500","Food purch","Market pur","0","0","0","0","2","true","600","twice",,"1-2 weeks","true","NA",,"No, im sti","false","Money Agen","true","true","true","false","false","false","false","false","false","false","false","false","false","false",,"Clothing","false","1","0","4","Good service","Network pr",,"true","FALSE","FALSE","FALSE","FALSE","FALSE","0","FALSE",,"Wife","7","true","Market/Sho","2","false","Market/Sho","3","false","Market/Sho","3","true","Gathering","1","false","Market/Sho","2","false","Own produc","7","true","Gifts from","6","false","Market/Sho","0","false","Not Applic","Never","Never","Never","Seldom (<1","Seldom (<1","Seldom (<1","Seldom (<1","Never","Never","Never","Never","Never","true",,"Community","true","false","false","false","false","false","false",,"true","Suggestion","false",,,"FALSE","Other, spe","None","false",,"NA","false","true","true","true","true","Less than","true","true","true","true","77","false","NA",,,"false","false","false","2.9","3.7","4.6","6","4.6","6.2","3","3.1","2.3","2.3","3.1","3.5","45.3","1","48.5","3","1","1","1","1","1","1","1","1","0","8","1","1","2","2","1","1","6","1"
"Mpolonjeni","48","Household","Male","Married","Other (spe",,"Not employ","2","1","3","2","1","0","0","6","1","2","3","12","0","1","No income","501-1000","Food purch","Market pur","0","0","2","2","2","true","720","twice",,"1-2 weeks","true","NA",,"Yes","false","Money Agen","true","true","true","false","false","false","false","false","false","false","false","false","false","true","Meat","Alcohol or","false","2","40","4","Good service","Network pr",,"true","FALSE","FALSE","TRUE","FALSE","FALSE","0","FALSE",,"Both husba","7","true","Market/Sho","1","true","Market/Sho","4","true","Market/Sho","3","false","Gathering","0","false","Not Applic","3","false","Gifts from","7","true","Market/Sho","4","true","Market/Sho","0","false","Not Applic","Seldom (<1","Seldom (<1","Never","Never","Seldom (<1","Never","Once in a","Never","Never","Never","Never","Seldom (<1","true",,"Community","true","false","false","false","false","false","false",,"true","Hotline","false",,,"FALSE","Other, spe","None","false",,"NA","true","true","true","true","true","30 minutes","true","true","true","true","77","false","NA",,,"false","false","false","5.8","3.7","2.3","6","2.3","9.3","3","3.1","4.6","4.6","3.1","3.5","51.3","2","48.5","3","1","1","1","1","0","1","1","1","0","7","1","1","6","3","1","1","8","2"
"Mpolonjeni","58","Spouse","Female","Married","Other (spe",,"Not employ","0","3","3","5","0","0","4","12","2","2","4","16.875","0","0","No income","501-1000","Food purch","Market pur","0","0","2","2","2","true","720","twice",,"1-2 weeks","true","NA",,"No, im sti","false","Money Agen","true","true","true","false","false","false","false","false","false","false","false","false","false","true","School shoes, school polish and soap","Alcohol or","false","1","0","4","Good service","Network pr",,"false","FALSE","FALSE","TRUE","FALSE","FALSE","0","FALSE",,"Both husba","7","true","Market/Sho","0","false","Not Applic","7","true","Market/Sho","5","false","Gathering","0","false","Not Applic","0","false","Not Applic","7","true","Market/Sho","7","true","Market/Sho","0","false","Not Applic","Seldom (<1","Seldom (<1","Never","Never","Never","Never","Pretty oft","Never","Seldom (<1","Never","Never","Seldom (<1","true",,"Community","true","false","false","false","false","false","false",,"false",,"false",,,"FALSE","Other, spe","None","false",,"NA","true","true","true","true","true","Less than","true","true","true","false","NA","false","NA",,,"false","false","false","5.8","3.7","2.3","3","2.3","12.4","6","3.1","4.6","4.6","3.1","3.5","54.4","2","47","3","1","0","1","1","0","0","1","1","0","5","1","1","6","3","1","1","8","2"
"Sithobela","45","Household","Female","Widowed/Separated","Widow/er h",,"Not employ","0","1","1","2","2","1","0","6","1","2","3","10","0","0","No income","501-1000","Food purch","Market pur","0","0","3","3","3","true","720","twice",,"1-2 weeks","true","NA",,"Partially","false","Money Agen","true","true","true","false","false","false","false","false","true","false","false","false","false","false",,"Alcohol or","false","2","0","4","Good service","Long ques","Long queue","true","TRUE","FALSE","FALSE","FALSE","FALSE","0","FALSE",,"Wife","7","true","Market/Sho","0","false","Not Applic","2","false","Market/Sho","4","true","Market/Sho","3","true","Market/Sho","2","false","Gifts from","7","true","Market/Sho","7","true","Market/Sho","3","false","Market/Sho","Never","Never","Never","Never","Seldom (<1","Seldom (<1","Once in a","Never","Never","Never","Seldom (<1","Seldom (<1","true",,"Community","true","false","false","false","false","false","false",,"true","Hotline","false",,,"FALSE","Other, spe","None","false",,"NA","true","true","true","true","true","Less than","true","true","true","true","77","false","NA",,,"false","false","false","2.9","3.7","2.3","6","4.6","9.3","3","6.2","4.6","2.3","3.1","3.5","51.5","2","54","3","1","0","1","1","1","1","1","1","1","8","1","1","9","3","1","1","8","2"
