"sbjnum","gender","genderweight","manderaweight","age","highest_ed","marital_status","county","q1_month","q1_year","q2","q3","q4","q5","q6_1","q6_2","q6_3","q6_4","q7_1","q7_2","q7_3","q7_4","q7_5","q7_6","q8_1","q8_2","q8_3","q8_4","q8_5","q8b","q9_1","q9_2","q9_3","q9_4","q9_5","q9_6","q10_1","q10_2","q10_3","q10_4","q10_5","q11_1","q11_2","q11_3","q11_4","q11_5","q12_1","q12_2","q12_3","q12_4","q13","q14","q15_o1","q15_o2","q16","q17","q18","q19","q20","q21","q22","q23","q24","q25","q26","q27","q28","q29","baseline"
"27880347","1","0.785507077","0","24","certificate/diploma holder","Married","1","2","2015","2","-1","5","3","4","3","3","4","3","3","3","2","1","3","2","3","3","1","1","NA","4","4","4","5","5","5","2","4","4","2","2","2","3","4","4","3","3","1","4","3","1","2","6","12","8","6","2","2","2","2","2","1","2","3","1","3","-1","-1","2"
"27839999","1","0.785507077","0","21","high school","Single","1","4","2014","2","-1","2","2","5","5","4","4","5","4","5","4","3","3","4","2","2","3","1","NA","2","1","3","2","3","3","2","1","3","3","4","1","5","4","5","4","5","4","5","4","1","1","6","-1","6","7","2","3","3","3","1","1","3","3","2","-1","-1","-1","2"
"27880131","1","0.785507077","0","21","certificate/diploma holder","Single","1","1","2014","2","-1","3","2","5","4","5","4","3","4","5","4","4","5","2","3","2","3","1","NA","5","4","5","3","5","4","1","1","3","4","2","4","5","4","5","4","4","2","4","5","1","2","4","6","8","6","2","2","2","3","1","1","3","3","2","-1","-1","-1","2"
"27914840","1","0.785507077","0","23","certificate/diploma holder","Single","1","6","2014","2","-1","2","2","4","5","4","4","4","3","5","4","4","3","2","3","3","3","1","NA","3","2","4","3","5","5","3","1","2","3","4","4","2","4","5","4","4","1","4","5","1","2","6","12","8","5","1","2","2","3","1","1","2","3","1","5","-1","-1","2"
"27840001","1","0.785507077","0","21","high school","Single","1","6","2013","2","-1","4","2","4","5","4","4","4","5","4","5","4","5","2","3","2","3","1","NA","2","2","4","5","2","5","3","1","3","4","3","4","5","4","4","5","4","2","4","5","2","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","1","-1","2"
"27840003","1","0.785507077","0","26","high school","Single","1","6","2013","1","1","4","2","4","5","4","4","4","5","4","5","4","5","2","3","2","2","1","NA","4","3","4","5","4","3","3","1","4","3","3","4","5","4","5","5","4","5","4","5","1","1","6","7","6","6","2","2","2","3","1","1","2","3","2","-1","-1","-1","2"
"27759219","1","0.785507077","0","22","certificate/diploma holder","Single","1","7","2013","2","-1","3","2","4","4","5","4","5","4","4","5","3","3","2","2","3","3","1","NA","3","2","3","5","4","5","1","1","3","3","4","5","4","5","2","4","5","2","4","2","2","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","1","-1","2"
"27777738","1","0.785507077","0","20","certificate/diploma holder","Single","1","5","2013","2","-1","3","2","4","4","5","5","3","4","4","5","4","5","2","3","4","3","1","NA","3","4","5","5","5","4","2","1","3","4","2","2","4","5","4","5","4","2","2","5","1","3","5","12","6","5","1","1","3","3","1","1","3","3","2","-1","-1","-1","2"
"27759216","1","0.785507077","0","20","high school","Single","1","10","2015","2","-1","3","1","4","4","4","4","3","4","4","5","4","3","3","2","3","2","1","NA","3","5","4","4","4","5","3","1","2","2","1","4","4","5","4","4","4","1","2","2","2","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","1","-1","2"
"27759221","1","0.785507077","0","24","certificate/diploma holder","Single","1","1","2012","2","-1","3","1","5","4","5","4","4","3","4","4","3","4","2","3","4","2","1","NA","3","4","3","5","3","4","2","1","3","4","4","5","4","5","5","5","1","5","2","4","1","1","6","-1","12","6","2","1","2","3","1","1","3","3","2","-1","-1","-1","2"
"27777741","1","0.785507077","0","23","certificate/diploma holder","Single","1","3","2014","2","-1","2","2","4","5","4","5","4","3","4","5","4","5","2","3","2","3","1","NA","3","2","3","5","5","3","2","1","3","4","3","4","5","4","4","5","2","4","5","1","2","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","1","-1","2"
"27880133","1","0.785507077","0","23","high school","Single","1","3","2015","2","-1","2","2","4","5","3","4","4","3","4","5","4","5","2","2","3","3","1","NA","3","2","4","5","4","5","2","1","3","4","2","4","5","3","5","4","4","2","4","5","2","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","2","4","2"
"27759215","1","0.785507077","0","20","certificate/diploma holder","Single","1","8","2015","2","-1","5","1","4","2","4","4","4","3","4","5","5","4","2","2","4","1","1","NA","4","4","3","5","4","4","3","1","3","3","2","4","5","4","2","4","4","2","2","1","2","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","1","-1","2"
"27914842","1","0.785507077","0","20","primary","Single","1","4","2015","2","-1","2","2","4","5","3","4","2","3","4","5","4","4","2","3","2","3","1","NA","4","2","4","5","3","5","1","1","3","4","4","4","4","5","2","5","4","2","4","5","1","2","5","6","9","5","1","2","3","4","1","1","3","3","2","-1","-1","-1","2"
"27914843","1","0.785507077","0","21","high school","Single","1","9","2014","2","-1","3","2","4","2","4","5","3","2","4","5","4","5","2","3","2","2","1","NA","3","2","4","5","3","4","3","1","3","4","3","4","3","4","5","5","3","2","4","5","2","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","1","-1","2"
"27759224","1","0.785507077","0","24","primary","Single","1","12","2014","2","-1","3","1","4","5","4","4","4","3","3","4","5","4","2","3","2","3","1","NA","4","3","4","5","3","3","2","1","3","3","4","4","5","4","4","5","4","2","2","4","2","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","1","-1","2"
"27759217","1","0.785507077","0","20","certificate/diploma holder","Single","1","8","2015","2","-1","5","2","4","4","2","4","4","3","2","5","4","2","3","2","3","2","1","NA","3","2","5","4","5","5","3","1","2","3","4","5","4","5","2","4","1","1","2","2","2","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","1","-1","2"
"27880346","1","0.785507077","0","24","certificate/diploma holder","Single","1","7","2014","2","-1","3","1","4","4","4","4","4","4","4","5","4","4","4","2","2","1","2","world health organization/ministry of health.about issue of polio","4","4","4","3","4","4","3","1","2","2","2","4","4","4","1","3","2","1","4","4","1","1","4","11","8","5","1","2","1","4","1","1","3","3","2","-1","-1","-1","2"
"27880343","1","0.785507077","0","19","high school","Single","1","6","2014","2","-1","4","2","4","5","4","4","1","1","4","4","5","4","1","2","1","2","2","madogashe youth group","2","3","3","2","5","5","3","3","2","3","1","4","4","4","2","1","4","1","4","1","2","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","1","-1","2"
"27759085","1","0.785507077","0","33","certificate/diploma holder","Married","1","2","2014","2","-1","3","1","5","4","4","4","4","5","5","4","5","5","3","3","2","1","2","ijara water users group","4","4","4","4","3","3","4","1","1","4","4","4","5","5","4","2","5","1","5","4","2","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","1","-1","2"
"27758817","1","0.785507077","0","22","high school","Single","1","8","2014","2","-1","3","1","4","5","5","5","4","3","4","4","4","4","2","3","2","1","2","Grand synergy unison","3","3","5","2","4","4","2","1","3","1","4","1","4","4","2","4","2","4","4","4","1","1","5","-1","8","7","3","3","2","3","2","2","2","3","2","-1","-1","-1","2"
"27758791","1","0.785507077","0","23","certificate/diploma holder","Single","1","8","2014","1","1","5","3","2","4","5","1","5","5","5","5","5","5","4","4","4","4","1","NA","4","4","4","4","4","4","4","3","4","4","4","5","4","4","5","4","1","1","2","4","1","1","7","-1","8","5","4","4","2","3","2","2","3","3","1","4","-1","-1","2"
"27758813","1","0.785507077","0","22","certificate/diploma holder","Single","1","2","2015","2","-1","2","1","4","2","5","4","4","5","4","5","1","2","4","4","1","4","2","earth green volunteers","3","2","4","3","4","4","1","1","4","3","1","2","4","5","1","5","2","1","4","2","1","1","2","-1","4","5","2","2","2","3","1","1","2","3","1","3","-1","-1","2"
"27759235","1","0.785507077","0","21","certificate/diploma holder","Single","1","11","2015","1","7","3","2","3","4","5","5","5","4","4","5","4","3","2","4","2","2","2","County Board Forum","3","1","5","1","4","5","1","1","4","4","4","2","4","4","2","3","4","1","2","3","2","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","1","-1","2"
"27880280","1","0.785507077","0","20","primary","Single","1","1","2013","2","-1","5","3","3","3","4","4","3","5","5","4","5","3","2","3","3","1","1","-1","4","1","5","5","5","3","1","1","3","4","1","4","3","3","4","3","3","3","4","4","2","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","1","-1","2"
"27839697","1","0.785507077","0","21","high school","Single","1","2","2014","2","-1","4","2","5","4","4","4","5","4","5","2","4","5","2","3","3","3","1","-1","1","2","5","5","5","3","2","1","2","1","2","5","3","4","2","1","4","1","3","3","2","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","1","-1","2"
"27759082","1","0.785507077","0","20","high school","Single","1","6","2014","2","-1","3","3","4","3","5","5","5","4","5","5","4","2","2","3","2","2","1","-1","5","2","5","4","4","5","1","3","4","4","3","4","5","5","2","2","1","1","5","1","2","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","1","-1","2"
"27758818","1","0.785507077","0","32","Other","Married","1","1","2013","1","1","4","1","4","4","4","5","4","4","5","5","5","4","3","4","4","2","1","-1","1","2","4","4","4","4","3","1","3","4","1","4","4","5","4","4","3","4","4","4","2","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","1","-1","2"
"27777865","1","0.785507077","0","19","high school","Single","1","2","2014","2","-1","3","1","4","4","4","4","4","4","5","5","4","4","2","2","2","2","1","-1","4","4","4","4","4","4","3","1","3","3","3","2","4","4","4","5","4","4","5","4","2","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","1","-1","2"
"27777888","1","0.785507077","0","19","high school","Single","1","1","2014","2","-1","3","1","5","4","4","4","3","4","5","4","4","5","4","2","2","1","1","-1","1","1","4","4","4","5","1","1","3","4","3","1","4","2","2","2","1","1","4","4","2","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","1","-1","2"
"27758821","1","0.785507077","0","32","certificate/diploma holder","Single","1","1","2014","1","1","3","2","4","4","4","4","3","4","5","4","4","1","4","2","1","2","1","-1","2","4","4","4","4","4","3","1","4","3","1","2","2","4","3","4","4","2","4","4","2","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","1","-1","2"
"27758797","1","0.785507077","0","22","certificate/diploma holder","Single","1","2","2014","2","-1","3","3","3","4","4","4","3","4","5","5","5","5","1","2","3","3","1","-1","4","4","5","4","4","4","3","1","3","3","1","4","4","1","3","4","4","2","4","4","2","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","2","4","2"
"27840091","1","0.785507077","0","21","high school","Single","1","5","2014","2","-1","4","2","2","4","5","4","2","4","5","3","2","1","2","1","1","2","1","-1","3","2","4","2","2","2","1","1","3","1","2","2","4","5","4","4","2","1","4","2","2","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","1","-1","2"
"27758814","1","0.785507077","0","22","high school","Single","1","2","2013","2","-1","3","2","4","2","5","5","5","3","5","5","3","4","2","2","1","2","1","-1","3","3","4","4","4","3","1","1","3","1","3","5","4","4","2","5","5","2","4","2","1","1","6","-1","8","5","4","2","3","3","1","2","3","3","2","-1","-1","-1","2"
"27880295","1","0.785507077","0","29","certificate/diploma holder","Single","1","6","2014","2","-1","4","3","3","5","4","4","4","3","5","3","3","2","2","1","3","1","1","-1","3","5","4","3","3","4","3","1","2","1","4","1","4","4","2","4","4","2","4","2","2","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","1","-1","2"
"27759086","1","0.785507077","0","28","Other","Married","1","4","2014","2","-1","3","2","3","4","4","4","4","5","4","4","5","5","3","3","3","3","1","-1","4","4","4","4","4","4","4","1","4","4","4","5","5","2","5","2","4","1","4","4","2","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","1","-1","2"
"27839701","1","0.785507077","0","20","high school","Single","1","2","2014","2","-1","3","3","4","4","4","4","4","4","4","4","3","4","2","3","3","3","1","-1","4","3","3","3","4","3","3","1","2","2","4","4","4","4","2","1","4","1","3","3","2","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","2","5","2"
"27880224","1","0.785507077","0","21","high school","Single","1","2","2014","2","-1","2","3","4","4","4","4","4","4","4","4","3","2","4","1","1","1","1","-1","1","1","2","3","3","4","1","1","4","1","1","4","2","4","4","5","4","1","4","1","2","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","1","-1","2"
"27913460","1","0.785507077","0","21","high school","Single","1","9","2014","2","-1","4","2","4","3","4","4","4","4","4","4","4","3","2","3","3","3","1","-1","3","5","5","5","4","5","2","1","3","4","1","4","2","4","3","2","4","1","2","2","2","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","1","-1","2"
"27777678","1","0.785507077","0","27","certificate/diploma holder","Married","1","1","2014","1","1","4","1","4","3","4","5","4","4","4","5","4","5","2","4","4","3","1","-1","3","4","3","3","3","3","2","2","3","3","4","2","4","4","4","3","4","1","4","4","1","1","12","-1","8","5","1","3","2","2","2","2","2","3","2","-1","-1","-1","2"
"27759087","1","0.785507077","0","23","certificate/diploma holder","Single","1","5","2014","2","-1","3","1","4","4","4","5","4","4","4","4","4","1","3","2","2","2","1","-1","2","2","2","2","4","4","2","1","4","3","4","4","4","5","3","5","4","1","4","4","2","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","1","-1","2"
"27758819","1","0.785507077","0","23","NA","Single","1","2","2014","1","1","3","1","4","4","4","5","4","4","4","4","4","4","2","2","2","1","1","-1","4","1","4","4","4","4","1","1","4","4","1","5","1","5","4","5","4","1","5","4","1","1","12","-1","8","5","1","3","2","2","2","2","2","3","1","3","-1","-1","2"
"27758924","1","0.785507077","0","19","certificate/diploma holder","Single","1","5","2013","2","-1","2","2","5","2","4","4","3","4","4","5","5","3","2","1","2","3","1","-1","3","2","4","3","2","1","1","1","3","1","1","2","4","4","4","5","5","2","4","4","2","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","1","-1","2"
"27758927","1","0.785507077","0","20","high school","Single","1","2","2014","2","-1","3","2","4","4","3","4","3","4","4","3","3","2","3","1","3","2","1","-1","2","2","3","5","5","5","1","1","4","3","1","4","4","5","1","3","4","2","3","2","2","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","1","-1","2"
"27913572","1","0.785507077","0","25","certificate/diploma holder","Married","1","1","2014","2","-1","3","1","4","4","3","5","3","4","4","3","4","3","2","3","3","2","1","-1","3","2","4","3","5","5","2","4","3","2","1","2","4","5","2","4","2","2","4","2","1","2","8","-1","9","6","4","2","3","3","1","1","3","3","1","4","-1","-1","2"
"27758922","1","0.785507077","0","20","NA","Single","1","8","2015","2","-1","3","2","5","4","5","4","5","3","4","5","4","1","3","4","2","1","1","-1","3","4","4","3","4","4","4","1","4","4","3","4","4","4","2","5","2","4","2","4","1","2","6","-1","6","5","2","2","3","3","1","1","3","3","1","5","-1","-1","2"
"27880296","1","0.785507077","0","19","high school","Single","1","10","2015","2","-1","2","3","5","3","4","5","4","3","4","3","4","2","2","2","4","3","1","-1","3","2","5","3","2","4","2","1","4","3","1","4","4","5","2","4","4","2","4","3","2","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","1","-1","2"
"27777798","1","0.785507077","0","23","high school","Single","1","3","2014","2","-1","4","2","5","4","4","5","4","3","4","5","4","2","2","1","3","2","1","-1","2","2","3","5","2","5","2","1","4","3","1","2","4","5","2","5","5","1","5","2","1","2","5","-1","8","6","2","2","3","3","1","1","3","3","1","3","-1","-1","2"
"27840233","1","0.785507077","0","22","high school","Single","1","2","2013","2","-1","3","2","4","4","4","4","4","3","4","4","3","2","2","1","2","1","1","-1","1","1","2","3","2","4","1","1","4","1","2","4","2","3","2","4","4","2","4","2","2","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","1","-1","2"
"27777795","1","0.785507077","0","20","high school","Single","1","5","2014","1","4","2","2","4","3","5","4","4","3","4","5","4","2","4","2","4","2","1","-1","4","2","3","5","4","5","1","1","3","4","2","5","4","4","2","2","5","5","4","2","2","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","1","-1","2"
"27880225","1","0.785507077","0","21","high school","Single","1","5","2014","2","-1","4","1","4","4","4","4","4","3","4","5","3","2","4","2","2","1","1","-1","1","1","2","3","3","4","1","1","4","1","1","4","3","4","2","5","4","1","5","2","2","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","1","-1","2"
"27777677","1","0.785507077","0","18","high school","Single","1","5","2014","2","-1","2","3","3","4","5","5","4","3","4","5","3","1","2","2","3","2","1","-1","3","5","5","5","4","5","2","4","4","4","4","2","4","3","2","1","4","1","4","4","2","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","2","4","2"
"27913459","1","0.785507077","0","20","high school","Single","1","6","2014","2","-1","4","3","4","4","4","4","3","3","4","3","3","3","2","3","3","3","1","-1","2","2","5","5","5","5","2","1","2","4","1","4","4","3","4","1","4","1","2","3","2","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","1","-1","2"
"27777680","1","0.785507077","0","32","NA","Married","1","4","2014","2","-1","3","3","4","3","4","4","3","3","4","4","3","3","2","3","3","3","1","-1","3","2","4","4","4","5","2","3","3","4","4","4","3","4","5","1","4","1","4","4","2","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","2","4","2"
"27840092","1","0.785507077","0","18","high school","Single","1","2","2015","2","-1","4","2","4","4","2","5","3","3","4","3","3","4","3","1","1","2","1","-1","2","2","3","5","2","5","1","1","3","4","2","4","4","5","2","5","4","2","4","2","2","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","1","-1","2"
"27777796","1","0.785507077","0","23","certificate/diploma holder","Single","1","6","2013","1","4","3","2","4","4","5","5","3","3","4","4","4","4","2","1","2","3","1","-1","2","2","3","4","2","4","2","1","4","3","1","4","4","5","5","4","4","2","4","2","2","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","1","-1","2"
"27913570","1","0.785507077","0","25","certificate/diploma holder","Single","1","8","2013","1","4","2","2","4","2","3","4","3","3","4","4","3","1","4","2","3","2","1","-1","3","5","4","3","5","4","3","4","3","4","1","2","4","4","4","5","1","2","4","3","1","2","6","-1","8","6","4","2","3","3","1","1","3","3","1","4","-1","-1","2"
"27777866","1","0.785507077","0","22","high school","Single","1","4","2014","1","3","2","2","4","4","4","4","3","3","4","3","4","3","2","1","2","1","1","-1","4","3","2","4","4","4","3","3","1","3","3","2","4","4","4","4","4","4","5","5","2","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","1","-1","2"
"27880294","1","0.785507077","0","27","certificate/diploma holder","Single","1","9","2013","2","-1","3","2","4","4","4","5","2","3","4","3","3","2","2","3","3","2","1","-1","2","2","3","5","3","4","2","1","3","2","1","4","2","5","5","4","4","2","4","3","2","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","1","-1","2"
"27880297","1","0.785507077","0","22","certificate/diploma holder","Single","1","4","2014","2","-1","5","2","4","2","4","5","4","2","4","4","4","1","2","1","2","1","1","-1","1","2","4","5","2","2","1","1","3","4","1","4","4","5","4","4","2","2","4","3","2","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","1","-1","2"
"27758796","1","0.785507077","0","32","high school","Single","1","1","2015","2","-1","3","2","5","4","4","5","4","1","4","5","1","4","4","2","1","1","1","-1","4","3","4","4","5","3","3","1","3","4","4","4","4","4","4","5","4","4","4","4","1","2","12","-1","9","5","1","2","3","3","1","1","3","1","2","-1","-1","-1","2"
"27839699","1","0.785507077","0","20","high school","Single","1","4","2014","2","-1","3","3","5","4","5","4","5","4","3","4","4","3","2","2","3","2","1","-1","3","3","4","5","5","5","2","2","3","3","4","5","4","4","4","2","4","1","4","1","2","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","1","-1","2"
"27759083","1","0.785507077","0","23","high school","Single","1","8","2014","2","-1","1","1","4","4","4","5","5","4","3","3","4","3","2","2","2","3","1","-1","2","2","4","3","5","5","2","3","2","2","4","4","4","3","4","1","3","1","4","4","2","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","1","-1","2"
"27759088","1","0.785507077","0","27","NA","Married","1","4","2014","2","-1","3","2","4","4","4","4","4","4","3","5","1","5","2","2","4","2","1","-1","2","2","3","2","4","3","2","1","3","3","4","5","4","4","3","4","5","1","4","4","2","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","1","-1","2"
"27758925","1","0.785507077","0","21","high school","Single","1","1","2012","2","-1","3","1","4","4","4","5","4","4","3","4","3","4","2","4","2","3","1","-1","3","5","3","5","2","3","3","1","4","3","1","2","4","4","2","4","5","2","4","4","2","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","1","-1","2"
"27913613","1","0.785507077","0","23","certificate/diploma holder","Single","1","8","2014","2","-1","4","2","4","4","4","4","5","3","3","4","3","1","3","2","2","1","1","-1","2","2","2","5","3","4","1","1","3","1","2","4","4","4","4","5","4","1","5","3","2","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","1","-1","2"
"27880227","1","0.785507077","0","27","high school","Single","1","4","2015","2","-1","4","3","4","4","4","4","4","3","3","4","4","1","4","2","1","1","1","-1","2","2","2","4","4","4","4","1","4","1","1","4","2","4","3","4","4","1","4","2","2","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","1","-1","2"
"27880226","1","0.785507077","0","35","NA","Married","1","9","2013","2","-1","2","2","4","4","4","4","4","3","3","5","4","2","4","1","1","1","1","-1","1","1","2","3","2","4","1","1","4","1","2","1","2","4","4","4","4","1","5","2","2","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","1","-1","2"
"27777889","1","0.785507077","0","29","certificate/diploma holder","Married","1","2","2014","2","-1","3","2","4","4","4","4","4","2","3","4","4","2","2","2","2","1","1","-1","1","1","2","3","3","3","1","1","3","1","1","4","2","4","3","4","4","2","4","2","2","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","1","-1","2"
"27840232","1","0.785507077","0","19","high school","Single","1","12","2013","2","-1","3","1","5","4","4","4","4","4","2","4","4","4","3","1","2","1","1","-1","4","3","2","2","5","3","2","2","3","3","1","4","5","4","3","4","2","2","4","2","2","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","1","-1","2"
