"country","survey","stratum","urbrur","zoi","pbs_id","e101","e102","e103a","e103b","e104a","e104b","e105","e106a","e106b","e106c","e107a","e107b","e107c","dailyfood","dailyfood_r","dropflag","imp_flag","cluster","exp_class"
"Mozambique","Interim ZOI Survey 2015","42","rural","data collected by westat","85","cassava leaves, fresh or processed","true","14","heap","0","non-response/na",,"14","heap","28","0","non-response/na",".","15","13.4079907225","not to be dropped","imputed","17","food"
"Mozambique","Interim ZOI Survey 2015","61","urban","data collected by westat","89","other cultivated green leafy vegetables, fresh or processed","true","6","piece","6","piece","60","0","non-response/na",,"0","non-response/na",".","8.5714285714","8.169362505","not to be dropped","imputed","4","food"
"Mozambique","Interim ZOI Survey 2015","32","rural","data collected by westat","90","fresh fish","true","1","cup","1","piece","100","0","non-response/na",,"0","non-response/na",".","2","2.1199268745","not to be dropped","imputed","41","food"
"Mozambique","Interim ZOI Survey 2015","62","rural","data collected by westat","91","salt","true","1","sachet/tube","1","sachet/tube","50","0","non-response/na",,"0","non-response/na",".","0.2857142857","0.2711332217","not to be dropped","imputed","19","food"
"Mozambique","Interim ZOI Survey 2015","42","rural","data collected by westat","95","rice","true","1","pail (small)","1","pail (small)","250","0","non-response/na",,"0","non-response/na",".","4.2857142857","4.93275","not to be dropped","imputed","9","food"
"Mozambique","Interim ZOI Survey 2015","42","rural","data collected by westat","95","dried fish","true","7","heap","7","heap","140","0","non-response/na",,"0","non-response/na",".","20","23.0194999999","not to be dropped","imputed","9","food"
"Mozambique","Interim ZOI Survey 2015","32","rural","data collected by westat","103","maize  (bran flour)","true","1","12.5 kg. bag","0","non-response/na",,"1","12.5 kg. bag","120","0","non-response/na",".","3.4285714286","3.7363707465","not to be dropped","imputed","8","food"
"Mozambique","Interim ZOI Survey 2015","32","rural","data collected by westat","109","tomato, fresh or processed","true","1","heap","1","heap","20","0","non-response/na",,"0","non-response/na",".","0.7142857143","0.7778681685","not to be dropped","imputed","8","food"
"Mozambique","Interim ZOI Survey 2015","32","rural","data collected by westat","119","sorghum","true","1","basin","0","non-response/na",,"1","basin","350","0","non-response/na",".","4.2857142857","4.2857142857","not to be dropped","imputed","37","food"
"Mozambique","Interim ZOI Survey 2015","32","rural","data collected by westat","121","smoked fish","true","10","piece","0","non-response/na",,"0","non-response/na",,"10","piece","50","71.4285714286","71.4285714286","not to be dropped","imputed","40","food"
"Mozambique","Interim ZOI Survey 2015","32","rural","data collected by westat","121","cooking oil","true","1","500 ml plastic bottle","1","500 ml plastic bottle","75","0","non-response/na",,"0","non-response/na",".","10.7142857143","10.6424697625","not to be dropped","imputed","40","food"
"Mozambique","Interim ZOI Survey 2015","32","rural","data collected by westat","123","cassava tubers","true","10","heap","0","non-response/na",,"10","heap","50","0","non-response/na",".","28.5714285714","28.5273184887","not to be dropped","imputed","42","food"
"Mozambique","Interim ZOI Survey 2015","62","rural","data collected by westat","128","eggs","true","32","piece","32","piece","180","0","non-response/na",,"0","non-response/na",".","25.7142857143","23.8179831873","not to be dropped","imputed","28","food"
"Mozambique","Interim ZOI Survey 2015","32","rural","data collected by westat","129","hot sauce","true","2","teaspoon","0","non-response/na",,"0","non-response/na",,"0","non-response/na",".","0.4285714286","0.4285714286","not to be dropped","imputed","42","food"
"Mozambique","Interim ZOI Survey 2015","41","urban","data collected by westat","130","dried fish","true","5","heap","5","heap","50","0","non-response/na",,"0","non-response/na",".","0.9523809524","0.9113166939","not to be dropped","imputed","16","food"
"Mozambique","Interim ZOI Survey 2015","62","rural","data collected by westat","131","coconuts","true","1","cup","1","cup","25","0","non-response/na",,"0","non-response/na",".","1.0714285714","1.0714285714","not to be dropped","imputed","28","food"
"Mozambique","Interim ZOI Survey 2015","62","rural","data collected by westat","131","banana","true","1","pail (small)","0","non-response/na",,"1","pail (small)","75","0","non-response/na",".","1.4285714286","1.3878418974","not to be dropped","imputed","28","food"
"Mozambique","Interim ZOI Survey 2015","32","rural","data collected by westat","132","cassava leaves, fresh or processed","true","8","piece","0","non-response/na",,"8","piece","10","0","non-response/na",".","2.1428571429","2.3491385938","not to be dropped","imputed","36","food"
"Mozambique","Interim ZOI Survey 2015","31","urban","data collected by westat","134","maize  (normal flour)","true","2","cup","0","non-response/na",,"0","non-response/na",,"0","non-response/na",".","14.2857142857","13.2000645068","not to be dropped","imputed","18","food"
"Mozambique","Interim ZOI Survey 2015","42","rural","data collected by westat","137","white sweet potato","true","1","basin","0","non-response/na",,"1","basin","80","0","non-response/na",".","1.4285714286","1.1173402995","not to be dropped","imputed","2","food"
"Mozambique","Interim ZOI Survey 2015","42","rural","data collected by westat","140","cocoyam","true","1","heap","0","non-response/na",,"1","heap","10","0","non-response/na",".","1.4285714286","1.4285714286","not to be dropped","imputed","17","food"
"Mozambique","Interim ZOI Survey 2015","32","rural","data collected by westat","156","cassava leaves, fresh or processed","true","14","heap","0","non-response/na",,"7","heap","20","7","heap","20","8","9.7233777817","not to be dropped","imputed","39","food"
"Mozambique","Interim ZOI Survey 2015","32","rural","data collected by westat","156","dried fish","true","7","heap","4","heap","80","0","non-response/na",,"3","heap","60","20","24.3084444542","not to be dropped","imputed","39","food"
"Mozambique","Interim ZOI Survey 2015","52","rural","data collected by westat","167","tomato, fresh or processed","true","42","piece","0","non-response/na",,"42","piece","35","0","non-response/na",".","30","27.9801449819","not to be dropped","imputed","34","food"
"Mozambique","Interim ZOI Survey 2015","52","rural","data collected by westat","175","irish potato","true","2","basin","0","non-response/na",,"2","basin","140","0","non-response/na",".","3.5714285714","3.5714285714","not to be dropped","imputed","14","food"
"Mozambique","Interim ZOI Survey 2015","52","rural","data collected by westat","175","smoked fish","true","2","heap","2","heap","40","0","non-response/na",,"0","non-response/na",".","5.7142857143","5.7142857143","not to be dropped","imputed","14","food"
"Mozambique","Interim ZOI Survey 2015","32","rural","data collected by westat","177","cassava leaves, fresh or processed","true","2","heap","0","non-response/na",,"2","piece","20","0","non-response/na",".","7.7714285714","8.367028484","not to be dropped","imputed","39","food"
"Mozambique","Interim ZOI Survey 2015","32","rural","data collected by westat","177","tomato, fresh or processed","true","25","piece","0","non-response/na",,"25","piece","30","0","non-response/na",".","17.8571428571","19.2257088326","not to be dropped","imputed","39","food"
"Mozambique","Interim ZOI Survey 2015","32","rural","data collected by westat","178","banana","true","3","piece","0","non-response/na",,"0","non-response/na",,"3","12.5 kg. bag","3","1.4742857143","1.5605260575","not to be dropped","imputed","39","food"
"Mozambique","Interim ZOI Survey 2015","61","urban","data collected by westat","186","coconuts","true","2","don't know","2","don't know","20","0","non-response/na",,"0","non-response/na",".","2.5","2.5","not to be dropped","imputed","4","food"
"Mozambique","Interim ZOI Survey 2015","32","rural","data collected by westat","189","cassava tubers","true","4","piece","0","non-response/na",,"0","non-response/na",,"0","non-response/na",".","3.0952380952","3.8286466524","not to be dropped","imputed","13","food"
"Mozambique","Interim ZOI Survey 2015","32","rural","data collected by westat","196","sugar","true","2","teaspoon","2","teaspoon","50","0","non-response/na",,"0","non-response/na",".","0.0857142857","0.0962597897","not to be dropped","imputed","33","food"
"Mozambique","Interim ZOI Survey 2015","32","rural","data collected by westat","196","cooking oil","true","1.5","1.5 litre plastic bottle","1.5","1.5 litre plastic bottle","45","0","non-response/na",,"0","non-response/na",".","2.8571428571","3.2086596562","not to be dropped","imputed","33","food"
"Mozambique","Interim ZOI Survey 2015","42","rural","data collected by westat","199","traditional beer","true","3","100 ml bottle","3","100 ml bottle","75","0","non-response/na",,"0","non-response/na",".","1.0714285714","1.0714285714","not to be dropped","imputed","22","alcohol"
"Mozambique","Interim ZOI Survey 2015","62","rural","data collected by westat","204","maize  (normal flour)","true","40","kilogramme","0","non-response/na",,"40","kilogramme","320","0","non-response/na",".","57.1428571429","62.1378862047","not to be dropped","imputed","19","food"
"Mozambique","Interim ZOI Survey 2015","62","rural","data collected by westat","204","dried fish","true","2","kilogramme","2","kilogramme","200","0","non-response/na",,"0","non-response/na",".","28.5714285714","31.0689431024","not to be dropped","imputed","19","food"
"Mozambique","Interim ZOI Survey 2015","32","rural","data collected by westat","205","cassava tubers","true","4","heap","0","non-response/na",,"4","heap","15","0","non-response/na",".","0.9285714286","0.9584351103","not to be dropped","imputed","15","food"
"Mozambique","Interim ZOI Survey 2015","42","rural","data collected by westat","210","okra, fresh or processed","true","1","heap","1","heap","10","0","non-response/na",,"0","non-response/na",".","1.4285714286","1.4285714286","not to be dropped","imputed","9","food"
"Mozambique","Interim ZOI Survey 2015","32","rural","data collected by westat","211","cassava tubers","true","3","heap","0","non-response/na",,"3","heap","15","0","non-response/na",".","0.9285714286","0.9256181542","not to be dropped","imputed","6","food"
"Mozambique","Interim ZOI Survey 2015","62","rural","data collected by westat","212","tomato, fresh or processed","true","12","piece","0","non-response/na",,"12","piece","30","0","non-response/na",".","0.9226190476","0.8406068661","not to be dropped","imputed","28","food"
"Mozambique","Interim ZOI Survey 2015","52","rural","data collected by westat","213","chinese cabbage, fresh or processed","true","14","heap","14","heap","70","0","non-response/na",,"0","non-response/na",".","1.6071428571","1.6071428571","not to be dropped","imputed","14","food"
"Mozambique","Interim ZOI Survey 2015","32","rural","data collected by westat","215","cabbage, fresh or processed","true","3","piece","0","non-response/na",,"3","piece","6","0","non-response/na",".","14.5714285714","16.4160334775","not to be dropped","imputed","36","food"
"Mozambique","Interim ZOI Survey 2015","32","rural","data collected by westat","215","cassava leaves, fresh or processed","true","1","piece","3","piece","10","3","piece","15","0","non-response/na",".","1.2857142857","1.4484735421","not to be dropped","imputed","36","food"
"Mozambique","Interim ZOI Survey 2015","32","rural","data collected by westat","219","tomato, fresh or processed","true","1","heap","1","heap","20","0","non-response/na",,"0","non-response/na",".","0.7142857143","0.7512500893","not to be dropped","imputed","8","food"
"Mozambique","Interim ZOI Survey 2015","62","rural","data collected by westat","220","cabbage, fresh or processed","true","3","piece","3","piece","15","0","non-response/na",,"0","non-response/na",".","1.1904761905","1.0327585039","not to be dropped","imputed","12","food"
"Mozambique","Interim ZOI Survey 2015","62","rural","data collected by westat","220","sugar","true","2","kilogramme","2","kilogramme","85","0","non-response/na",,"0","non-response/na",".","1.1428571429","0.9914481637","not to be dropped","imputed","12","food"
"Mozambique","Interim ZOI Survey 2015","42","rural","data collected by westat","221","rape, fresh or processed","true","1","heap","1","heap","10","0","non-response/na",,"0","non-response/na",".","1.4285714286","1.4285714286","not to be dropped","imputed","32","food"
"Mozambique","Interim ZOI Survey 2015","42","rural","data collected by westat","224","cassava leaves, fresh or processed","true","14","heap","0","non-response/na",,"14","heap","28","0","non-response/na",".","15","13.569225451","not to be dropped","imputed","22","food"
"Mozambique","Interim ZOI Survey 2015","32","rural","data collected by westat","225","cooking oil","true","1","litre","1","litre","80","0","non-response/na",,"0","non-response/na",".","11.4285714286","12.935448307","not to be dropped","imputed","33","food"
"Mozambique","Interim ZOI Survey 2015","32","rural","data collected by westat","228","rice","true","10","kilogramme","10","kilogramme","400","0","non-response/na",,"0","non-response/na",".","57.1428571429","61.8761172611","not to be dropped","imputed","26","food"
"Mozambique","Interim ZOI Survey 2015","32","rural","data collected by westat","228","cowpea","true","15","cup","0","non-response/na",,"15","cup","20","0","non-response/na",".","10.7142857143","11.6017719865","not to be dropped","imputed","26","food"
"Mozambique","Interim ZOI Survey 2015","31","urban","data collected by westat","230","cashew nuts","true","1","basin","0","non-response/na",,"1","basin","100","0","non-response/na",".","2.1428571429","2.1428571429","not to be dropped","imputed","10","food"
"Mozambique","Interim ZOI Survey 2015","32","rural","data collected by westat","232","rice","true","3","kilogramme","3","kilogramme","90","0","non-response/na",,"0","non-response/na",".","1.7857142857","1.9936989976","not to be dropped","imputed","36","food"
"Mozambique","Interim ZOI Survey 2015","32","rural","data collected by westat","232","groundnut flour","true","8","cup","0","non-response/na",,"8","cup","25","0","non-response/na",".","0.6037414966","0.6740601373","not to be dropped","imputed","36","food"
"Mozambique","Interim ZOI Survey 2015","32","rural","data collected by westat","233","cassava tubers","true","3","heap","0","non-response/na",,"3","heap","15","0","non-response/na",".","0.9285714286","1.1020527383","not to be dropped","imputed","42","food"
"Mozambique","Interim ZOI Survey 2015","32","rural","data collected by westat","235","onion, fresh or processed","true","14","piece","14","piece","70","0","non-response/na",,"0","non-response/na",".","3.2","3.46811397","not to be dropped","imputed","40","food"
"Mozambique","Interim ZOI Survey 2015","32","rural","data collected by westat","235","tomato, fresh or processed","true",,"piece",,"piece","15","0","non-response/na",,"0","non-response/na",".","1.4285714286","1.5482651652","not to be dropped","imputed","40","food"
"Mozambique","Interim ZOI Survey 2015","32","rural","data collected by westat","235","dried fish","true","7","heap","7","heap","140","0","non-response/na",,"0","non-response/na",".","20","21.6757123126","not to be dropped","imputed","40","food"
"Mozambique","Interim ZOI Survey 2015","32","rural","data collected by westat","250","cassava leaves, fresh or processed","true","7","heap","0","non-response/na",,"7","heap","35","0","non-response/na",".","0.4285714286","0.4465837478","not to be dropped","imputed","27","food"
"Mozambique","Interim ZOI Survey 2015","61","urban","data collected by westat","254","onion, fresh or processed","true","9","heap","9","heap","15","0","non-response/na",,"0","non-response/na",".","1.2755102041","1.1984838379","not to be dropped","imputed","23","food"
"Mozambique","Interim ZOI Survey 2015","52","rural","data collected by westat","255","bread","true","28","piece","28","piece","140","0","non-response/na",,"0","non-response/na",".","20","18.3939798861","not to be dropped","imputed","29","food"
"Mozambique","Interim ZOI Survey 2015","52","rural","data collected by westat","255","spaghetti, macaroni, pasta","true","5","piece","5","piece","100","0","non-response/na",,"0","non-response/na",".","14.2857142857","14.2857142857","not to be dropped","imputed","29","food"
"Mozambique","Interim ZOI Survey 2015","52","rural","data collected by westat","255","onion, fresh or processed","true","10","piece","10","piece","100","0","non-response/na",,"0","non-response/na",".","2.2857142857","2.1021691298","not to be dropped","imputed","29","food"
"Mozambique","Interim ZOI Survey 2015","52","rural","data collected by westat","255","cabbage, fresh or processed","true","12","heap","12","piece","60","0","non-response/na",,"0","non-response/na",".","1.6607142857","1.5273572584","not to be dropped","imputed","29","food"
"Mozambique","Interim ZOI Survey 2015","52","rural","data collected by westat","255","eggs","true","30","piece","30","piece","300","0","non-response/na",,"0","non-response/na",".","2.6785714286","2.463479449","not to be dropped","imputed","29","food"
"Mozambique","Interim ZOI Survey 2015","52","rural","data collected by westat","255","chips (vendor)","true","5","heap","5","heap","250",,".",,,".",".","2.8571428571","2.8571428571","can be dropped","imputed","29","food"
"Mozambique","Interim ZOI Survey 2015","32","rural","data collected by westat","257","onion, fresh or processed","true","18","piece","18","piece","54","0","non-response/na",,"0","non-response/na",".","7.7142857143","8.233340417","not to be dropped","imputed","33","food"
"Mozambique","Interim ZOI Survey 2015","42","rural","data collected by westat","258","cowpea","true","7","cup","0","non-response/na",,"7","cup","70","0","non-response/na",".","0.4285714286","0.4079920613","not to be dropped","imputed","21","food"
"Mozambique","Interim ZOI Survey 2015","62","rural","data collected by westat","261","chinese cabbage, fresh or processed","true","18","heap","18","heap","90","0","non-response/na",,"0","non-response/na",".","12.8571428571","12.8571428571","not to be dropped","imputed","5","food"
"Mozambique","Interim ZOI Survey 2015","62","rural","data collected by westat","261","tea","true","70","cup","0","non-response/na",,"70","litre","350","0","non-response/na",".","57.1428571429","57.1428571429","not to be dropped","imputed","5","food"
"Mozambique","Interim ZOI Survey 2015","42","rural","data collected by westat","270","maize  (bran flour)","true","15","kilogramme","15","kilogramme","300","0","non-response/na",,"0","non-response/na",".","42.8571428571","38.6393179994","not to be dropped","imputed","21","food"
"Mozambique","Interim ZOI Survey 2015","32","rural","data collected by westat","272","cassava flour","true","70","cup","70","cup","350","0","non-response/na",,"0","non-response/na",".","50","53.2369670489","not to be dropped","imputed","33","food"
"Mozambique","Interim ZOI Survey 2015","62","rural","data collected by westat","277","cassava tubers","true","5","heap","0","non-response/na",,"5","basket","100","0","non-response/na",".","2.8571428571","2.3789302056","not to be dropped","imputed","31","food"
"Mozambique","Interim ZOI Survey 2015","32","rural","data collected by westat","295","fresh fish","true","3","kilogramme","3","12.5 kg. bag","40","0","non-response/na",,"0","non-response/na",".","6.5306122449","7.1451734496","not to be dropped","imputed","36","food"
"Mozambique","Interim ZOI Survey 2015","32","rural","data collected by westat","296","groundnut flour","true","4","cup","0","non-response/na",,"0","non-response/na",,"0","non-response/na",".","2.8571428571","3.1588088483","not to be dropped","imputed","42","food"
"Mozambique","Interim ZOI Survey 2015","32","rural","data collected by westat","297","other cultivated green leafy vegetables, fresh or processed","true","5","heap","0","non-response/na",,"5","heap","25","0","non-response/na",".","0.4523809524","0.4878076031","not to be dropped","imputed","7","food"
"Mozambique","Interim ZOI Survey 2015","41","urban","data collected by westat","298","onion, fresh or processed","true","2","piece","2","piece","40","0","non-response/na",,"0","non-response/na",".","0.3571428571","0.330513355","not to be dropped","imputed","16","food"
"Mozambique","Interim ZOI Survey 2015","42","rural","data collected by westat","303","cassava leaves, fresh or processed","true","1","basin","0","non-response/na",,"0","non-response/na",,"0","non-response/na",".","2.1428571429","1.8691971671","not to be dropped","imputed","22","food"
"Mozambique","Interim ZOI Survey 2015","42","rural","data collected by westat","307","cocoyam","true","1","heap","0","non-response/na",,"1","heap","20","0","non-response/na",".","1.4285714286","1.4285714286","not to be dropped","imputed","32","food"
"Mozambique","Interim ZOI Survey 2015","32","rural","data collected by westat","308","salt","true","6","teaspoon","6","teaspoon","10","0","non-response/na",,"0","non-response/na",".","0.1457142857","0.1611772661","not to be dropped","imputed","8","food"
"Mozambique","Interim ZOI Survey 2015","32","rural","data collected by westat","310","cassava leaves, fresh or processed","true","1","heap","1","heap","15","1","basket","15","0","non-response/na",".","1.7142857143","1.7992953525","not to be dropped","imputed","33","food"
"Mozambique","Interim ZOI Survey 2015","52","rural","data collected by westat","316","tomato, fresh or processed","true","42","piece","0","non-response/na",,"42","piece","70","0","non-response/na",".","30","30.178581046","not to be dropped","imputed","34","food"
"Mozambique","Interim ZOI Survey 2015","42","rural","data collected by westat","328","other cultivated green leafy vegetables, fresh or processed","true","4","heap","0","non-response/na",,"4","heap","8","0","non-response/na",".","0.7142857143","0.5841682968","not to be dropped","imputed","2","food"
"Mozambique","Interim ZOI Survey 2015","42","rural","data collected by westat","328","fresh fish","true","1","heap","0","non-response/na",,"0","non-response/na",,"0","non-response/na",".","5.7142857143","4.6733463742","not to be dropped","imputed","2","food"
"Mozambique","Interim ZOI Survey 2015","32","rural","data collected by westat","329","onion, fresh or processed","true","1","piece","1","piece","5","0","non-response/na",,"0","non-response/na",".","0.2285714286","0.2454493151","not to be dropped","imputed","35","food"
"Mozambique","Interim ZOI Survey 2015","42","rural","data collected by westat","334","maize  (normal flour)","true","42","cup","42","cup","210","0","non-response/na",,"0","non-response/na",".","3.5","2.8311265969","not to be dropped","imputed","2","food"
