"pais","year","idnum","areaenum","upm","estratopri","prov","municipio","pandistrito","pansec","cluster","ur","tamano","idiomaq","sexo","hora1","entrev","q1","a4","a1","a2","a3","a4i","soct1","soct2","idio1","idio2","cp2","cp4a","cp4","np1","np2","sgl1","lgl2a","lgl2b","cp5","cp6","cp7","cp8","cp9","cp10","cp13","cp20","ls3","it1","it1a","it1b","l1","immig1","immig2","prot2","jc15","jc16","vic1","vic10","aoj1","aoj1b","vic20","vic21","vic22","vic23p","vic23","vic23a","vic24","vic25","vic26","vic27","vic28","vic29","vic30","vic31","vic32","vic33","aoj8","aoj11","vic40","vic41","vic42","vic43","vic44","vic45","aoj11a","vic11","aoj12","aoj12a","aoj16a","aoj17","aoj18","vic50","vic51","vic52a","vic52b","vic53","vic54","vic55","vic56","vol201","vol202","vol203","vol204","b1","b2","b3","b4","b6","b10a","b11","b13","b14","b18","b20","b21","b21a","b31","b32","b43","b16","b17","b19","b37","b47","b48","panb49","n1","n3","n9","n11","n12","epp1","epp2","epp3","ec1","ec2","ec3","ec4","m1","m2","pop101","pop102","pop103","pop106","pop107","pop109","pop110","pop112","pop113","eff1","eff2","ing4","pn2","dem23","ros1","ros2","ros3","ros4","pn4","pn5","e5","e8","e11","e15","e14","e2","e3","e16","d1","d2","d3","d4","d5","dem2","dem11","aut1","aut2","pp1","pp2","dc10","dc13","exc2","exc6","exc11a","exc11","exc13a","exc13","exc14a","exc14","exc15a","exc15","exc16a","exc16","exc17","exc18","exc7","gi1","gi2","gi3","gi4","gi5","vb1","vb2","vb3","vb101","vb50","vb10","vb11","vb12","w8","w10","pol1","pol2","vb20","vb21","ls6","sd1","sd2","sd3","sd4","sd5","sd6","sd7","sd8","sd9","sd10","sd11","sd12","ls4","ceg1","ceg2","ceg3","ceg4","ceg5","ceg6","ceg7","ceg9","ceg10","ceg11","paninv1","paninv2","paninv3","paninv4","pancan1","pancan2","pancan3","pancan4","ednivel","ed","edanno","q2","q3","q5a","q10","q10a","q10a1","q10b","q10c","q16","q14","q10d","q11","q12","q12a","etid","www1","r1","r3","r4","r4a","r5","r6","r7","r8","r12","r14","r15","ocup4a","ocup1","ocup1a","ocup12a","ocup12","ocup1c","ocup27","ocup28","ocup29","ocup30","ocup31","ocup31a","hora2","duracion"
"7","2008","80","6","5","701","708","801","5","0","5","1","1","1","2","2008-02-22T16:41:40.000","20","2","2.0","3.0","2.0","1.0","4.0","4.0","3.0","4.0","3.0","2.0","2.0","2.0","2.0","2.0","3.0","4.0","4.0","2.0","4.0","2.0","3.0",,,"3.0","4.0","1.0","4.0","4.0","2.0","9.0","4.0","2.0","3.0","2.0","1.0","2.0",,,,"0.0","0.0","0.0","2",,,"0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.0","3.0","0.0","0.0","0.0","1.0","1.0","0.0","1.0","2.0","3.0","3.0","2.0","1.0","3.0","1.0","1.0","1.0",,"5.0","0.0","4.0","3.0","2.0","1.0",,"3.0","4.0","3.0","1.0","5.0","6.0","7.0","7.0","7.0","7.0","7.0","7.0","7.0","7.0","7.0","7.0","7.0","7.0","7.0","7.0","7.0","7.0",,"7.0","1.0","1.0","1.0","1.0","1.0","2.0","7.0","1.0","1.0","1.0","1.0","1.0","4.0","4.0","1.0","1.0","1.0","7.0","1.0","7.0","5.0","5.0","6.0","1.0","4.0","2.0","6.0","4.0","5.0","6.0","7.0","7.0","4.0","3.0","10.0","7.0","1.0","1.0","1.0","1.0","1.0","1.0","7.0","7.0","8.0","8.0","10.0","3.0","2.0","1.0","2.0","3.0","2.0","2.0","2.0","0.0","0.0","2.0",,"2.0",,"2.0",,"2",,"1.0","1.0","1.0","1.0","2.0","1","1","1","1","9","1.0","1.0","703.0","9","3.0","1.0","702.0","5.0","3.0",,"3.0","4.0","2.0","4.0","7.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0",,,,,,,,,,,"3.0","1.0","1.0","1.0","4.0","3.0","4.0","4.0","2.0","12.0","6.0","28.0","1.0","5.0","2.0","2.0",,,"4.0",,"1.0","3.0","1.0","2.0","2.0","1.0","5.0","0.0","1.0","0.0","1.0","0.0","0.0","0.0","0.0","1.0","1.0","1.0","1","5.0","1.0","48.0","1.0","1.0","1.0",,,,,,"2008-02-22T17:04:17.000","1357"
"7","2008","81","6","5","701","708","801","5","0","5","1","1","1","2","2008-02-22T17:05:14.000","20","2","13.0","3.0","1.0","3.0","4.0","2.0","1.0","3.0","1.0","2.0","2.0","2.0","2.0","2.0","3.0","2.0","3.0","4.0","1.0","4.0","4.0","4.0","4.0","4.0","2.0","1.0","3.0","2.0","2.0","6.0","1.0","1.0","3.0","1.0","1.0","2.0",,,,"0.0","0.0","0.0","2",,,"0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","3.0","1.0","1.0","0.0","0.0","0.0","0.0","1.0","9.0","4.0","4.0","2.0","1.0","2.0","1.0","1.0","1.0",,"250.0","200.0","2.0","4.0","1.0","1.0","1.0","1.0","2.0","5.0","2.0","3.0","3.0","3.0","5.0","3.0","1.0","5.0","7.0","4.0","1.0","1.0","4.0","7.0","5.0","2.0","5.0","2.0","2.0","3.0","7.0","1.0","1.0","1.0","1.0","1.0","1.0","7.0","1.0","1.0","1.0","1.0","1.0","4.0","3.0","1.0","7.0","2.0","1.0","4.0","7.0","1.0","7.0","1.0","1.0","1.0","1.0","7.0","1.0","1.0","1.0","1.0","1.0","3.0","3.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","2.0","2.0","2.0","2.0","2.0","1.0","1.0","1.0","2.0","3.0","2.0",,,"0.0","0.0","2.0",,"1.0","0.0","2.0",,"2",,"2.0",,"0.0","0.0","4.0","1","1","1","1","1","1.0","1.0",,"9","4.0","2.0",,,"2.0","3.0","3.0","5.0","3.0","3.0","10.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0",,,,,,,,,,,"1.0","1.0","2.0","2.0","2.0","3.0","3.0","3.0","3.0","16.0","4.0","40.0","1.0","2.0","4.0","2.0",,,"1.0","2.0","1.0","2.0","1.0","0.0",,"1.0","5.0","1.0","1.0","1.0","1.0","0.0","1.0","1.0","0.0","1.0","1.0","0.0","1","1.0","2.0","8.0","2.0","1.0","2.0","1.0","5.0","1.0",,,"2008-02-22T17:23:40.000","1106"
"7","2008","82","6","5","701","708","801","5","0","5","1","1","1","2","2008-02-22T17:24:29.000","21","2","1.0","1.0","1.0","3.0","4.0","4.0","3.0","4.0","3.0","2.0","1.0","2.0","2.0","2.0","3.0","3.0","4.0","2.0","1.0","2.0","2.0","4.0","4.0","4.0","4.0","1.0","3.0","3.0","2.0",,"4.0","2.0","3.0","1.0","1.0","2.0",,,,"0.0","0.0","0.0","2",,,"0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","4.0","1.0","1.0","0.0","1.0","1.0","0.0","1.0",,"4.0","4.0","1.0","1.0","2.0","1.0","2.0",,,"0.0","0.0","3.0","4.0","2.0","2.0","2.0","2.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","7.0","1.0","1.0","1.0","1.0","7.0","7.0","7.0","7.0","7.0","7.0","7.0","7.0","1.0","1.0","1.0","1.0","1.0","4.0","4.0","4.0","4.0","4.0","4.0","4.0","3.0","3.0","2.0","2.0","5.0","6.0","2.0","6.0","6.0","2.0","6.0","2.0","5.0","6.0","6.0","6.0","6.0","6.0","6.0","6.0","2.0","1.0","8.0","8.0","8.0","8.0","2.0","2.0","2.0","2.0","2.0","10.0","2.0","2.0","2.0","2.0","1.0","2.0","2.0","4.0","2.0","1.0","1.0","0.0","0.0","2.0",,"2.0",,"2.0",,"2",,"2.0",,"0.0","0.0","1.0","1","8","1","1","8","1.0","1.0","703.0","9","4.0","2.0",,,,"3.0","4.0","5.0","4.0","4.0","7.0","2.0","2.0","2.0","2.0","1.0","1.0","1.0","2.0","1.0","2.0","2.0","2.0","2.0","4.0","4.0","4.0","4.0","4.0","4.0","4.0","4.0","4.0","4.0","1.0","4.0","1.0","1.0",,,,,"2.0","9.0","3.0","37.0","5.0","1.0","3.0","2.0",,,"4.0",,"2.0","4.0","3.0","4.0","4.0","5.0","5.0","1.0","1.0","0.0","1.0","0.0","1.0","0.0","0.0","1.0","1.0","0.0","7",,,,,,,,,,,,"2008-02-22T17:51:06.000","1597"
"7","2008","83","6","5","701","708","801","5","0","5","1","1","1","2","2008-02-22T17:51:20.000","20","2","3.0","4.0","1.0","2.0","3.0","4.0","3.0","2.0","1.0","2.0","2.0","2.0","2.0","2.0","4.0","4.0","4.0","4.0","1.0","1.0","4.0","4.0","4.0","4.0","4.0","4.0","1.0","2.0","2.0","6.0","3.0","1.0","3.0","2.0","2.0","2.0",,,,"0.0","0.0","0.0","2",,,"0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","4.0","0.0","0.0","0.0","1.0","0.0","0.0","1.0","0.0","4.0","4.0","2.0","1.0","2.0","1.0","2.0",,,"0.0","0.0","4.0","4.0","1.0","2.0","1.0","1.0","4.0","7.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","7.0","7.0","7.0","4.0","6.0","1.0","1.0","1.0","1.0","7.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","7.0","1.0","1.0","3.0","3.0","7.0","7.0","6.0","4.0","5.0","7.0","4.0","7.0","7.0","1.0","5.0","5.0","7.0","7.0","7.0","7.0","7.0","7.0","3.0","3.0","5.0","7.0","1.0","1.0","1.0","1.0","1.0","1.0","5.0","7.0","1.0","1.0","1.0","2.0","1.0","1.0","2.0","3.0","2.0","1.0","1.0","0.0","0.0","2.0",,"2.0",,"2.0",,"2",,"2.0",,"0.0","0.0","1.0","1","9","1","1","9","1.0","1.0","703.0","9","4.0","2.0",,,"2.0","3.0","4.0","3.0","3.0","3.0","10.0","2.0","2.0","2.0","1.0","1.0","2.0","1.0","1.0","2.0","1.0","1.0","2.0","2.0","1.0","3.0",,,,,,,,,"1.0","1.0","4.0","1.0","4.0","4.0","1.0","4.0","2.0","9.0","3.0","40.0","5.0","1.0","2.0","1.0","1.0","4.0","4.0",,"2.0","2.0","3.0","6.0","4.0","4.0","5.0","1.0","1.0","1.0","0.0",,"1.0","0.0","0.0","1.0","1.0","0.0","5",,,,,,,,,,,,"2008-02-22T18:07:00.000","940"
"7","2008","84","6","5","701","708","801","5","0","5","1","1","1","2","2008-02-22T18:07:38.000","21","2","5.0","4.0","1.0","3.0","4.0","4.0","3.0","3.0","2.0","2.0","2.0","2.0","2.0","2.0",,"3.0","3.0","4.0","1.0","2.0","4.0","4.0","4.0","4.0","4.0","1.0","4.0","3.0","2.0",,"3.0","2.0","3.0","2.0","2.0","2.0",,,,"0.0","0.0","0.0","2",,,"0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","4.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","9.0","4.0","4.0","1.0","1.0","2.0","1.0","2.0",,,"0.0","0.0","3.0","4.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","3.0","2.0","2.0","2.0","2.0","7.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","1.0","1.0","1.0","1.0","7.0","1.0","1.0","3.0","4.0",,,,,,,,,,,,,,,,,,,"4.0","4.0","10.0","10.0",,"1.0","1.0","1.0","1.0","1.0",,"10.0",,,,"2.0","1.0","2.0",,"4.0","2.0","1.0","1.0","0.0","0.0","2.0",,"2.0",,"2.0",,"2",,"2.0",,"0.0","0.0","1.0","8","8","1","2","8","1.0","1.0","703.0","9","4.0","1.0","702.0",,"3.0","3.0","4.0","5.0","2.0","4.0","9.0","2.0","2.0","2.0","2.0","1.0","1.0","1.0","2.0","2.0","2.0","2.0","2.0","2.0","4.0","4.0","4.0","4.0","4.0","4.0","4.0","4.0",,"4.0","1.0","4.0","1.0","1.0",,,,,"2.0","9.0","3.0","35.0","5.0","1.0","4.0","2.0",,,"4.0",,"2.0","4.0","3.0","3.0","3.0","5.0","5.0","1.0","1.0","1.0","1.0","0.0","1.0","1.0","0.0","1.0","1.0","1.0","1","5.0","1.0","48.0","1.0","1.0","2.0","1.0","3.0",,"1.0","4.0","2008-02-22T18:24:34.000","1016"
"7","2008","1489","125","1202","704","712","1202","109","0","109","2","5","1","1","2008-02-23T10:20:13.000","3","1","1.0","3.0","4.0","4.0","4.0","4.0",,"4.0",,"2.0","2.0","2.0","2.0","2.0","4.0",,,"4.0","4.0","4.0","4.0","4.0","4.0","4.0",,,"2.0","3.0","2.0",,"3.0","2.0","3.0","2.0","2.0","2.0",,,,"0.0","0.0","0.0","2",,,"0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","2.0","0.0","0.0",,"0.0","0.0","0.0","4.0","6.0","3.0","3.0","2.0","4.0","2.0","3.0","2.0",,,,,,"4.0",,"2.0","2.0","2.0",,"5.0",,,,,,,,,,,,,,"7.0",,,,,,,"6.0","3.0",,,,,,"7.0","1.0",,,,,"3.0","3.0",,,,,,,,,,"1.0",,"7.0","7.0",,,,,,"2.0","2.0","8.0","8.0","8.0","2.0","2.0","2.0","2.0","2.0","10.0",,,,"1.0","2.0","1.0",,"2.0","4.0","2.0","2.0","1.0","0.0","0.0","2.0",,"1.0","0.0","2.0",,"2",,"2.0",,"0.0","0.0",,"8","8","1","2","8","2.0","2.0",,"9",,"2.0",,,,"3.0","3.0","4.0",,"4.0","5.0",,"2.0","2.0","1.0","1.0","2.0","2.0","1.0",,"2.0","2.0","2.0","1.0",,,,,,,,,,,"2.0",,,,,"4.0","2.0","4.0","1.0","4.0","4.0","22.0","7.0","1.0","1.0","2.0",,,"4.0",,"2.0","4.0","3.0","3.0","3.0","3.0","5.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1","10.0","4.0","35.0","2.0","2.0","1.0",,,,,,"2008-02-23T11:11:03.000","3050"
"7","2008","85","6","5","701","708","801","5","0","5","1","1","1","2","2008-02-22T18:24:58.000","20","2","6.0","3.0","1.0","3.0","3.0","4.0","3.0","3.0","3.0","2.0","2.0","2.0","2.0","2.0","3.0","5.0","5.0","2.0","4.0","2.0","4.0","4.0","4.0","4.0","4.0","3.0","3.0","2.0","2.0","6.0","2.0","2.0","2.0","2.0","2.0","2.0",,,,"0.0","0.0","0.0","2",,,"0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","4.0","1.0","1.0","0.0","1.0","0.0","0.0","1.0","4.0","3.0","3.0","2.0","1.0","2.0","1.0","1.0","1.0",,"0.0","0.0","4.0","3.0","2.0","2.0","2.0","2.0","6.0","1.0","1.0","1.0","1.0","1.0","2.0","1.0","1.0","1.0","7.0","1.0","1.0","1.0","1.0","7.0","1.0","1.0","3.0","3.0","3.0","3.0","3.0","4.0","4.0","4.0","4.0","4.0","4.0","7.0","6.0","4.0","4.0","4.0","4.0","3.0","3.0","7.0","7.0","1.0","7.0","5.0","7.0","1.0","1.0","2.0","1.0","1.0","7.0","7.0","7.0","7.0","7.0","7.0","7.0",,"3.0","8.0","8.0","8.0","7.0","1.0","1.0","1.0","1.0","5.0","5.0","5.0","5.0","1.0","3.0","2.0","2.0","2.0","4.0","2.0","1.0","3.0","0.0","0.0","2.0",,"2.0",,"2.0",,"2",,"2.0",,"0.0","0.0","2.0","1","8","1","2","8","1.0","1.0","703.0","9","3.0","2.0",,,"3.0","3.0","4.0","5.0","2.0","3.0","8.0","2.0","2.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","2.0","2.0","2.0","2.0","2.0",,"2.0",,,,,,,,"4.0","2.0","1.0","2.0","2.0","3.0","1.0","1.0","1.0","6.0","6.0","38.0","1.0","4.0","8.0","2.0",,,"4.0",,"2.0","1.0","2.0","3.0","3.0","2.0","5.0","1.0","1.0","1.0","1.0","0.0","1.0","1.0","0.0","1.0","1.0","1.0","5",,,,,,,,,,,,"2008-02-22T18:40:46.000","948"
"7","2008","86","6","5","701","708","801","5","0","5","1","1","1","2","2008-02-22T18:41:15.000","21","2","3.0","3.0","1.0","3.0","4.0","3.0","2.0","4.0","3.0","2.0","1.0","2.0","2.0","1.0","3.0","3.0","4.0","4.0","1.0","2.0","3.0","4.0","4.0","4.0","4.0","2.0","3.0","3.0","2.0","8.0","2.0","2.0","2.0","1.0","1.0","2.0",,,,"0.0","0.0","0.0","2",,,"0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","3.0","0.0","0.0","0.0","1.0","0.0","0.0","1.0","5.0","3.0","3.0","1.0","1.0","2.0","1.0","2.0",,,"0.0","0.0","3.0","3.0","1.0","2.0","2.0","1.0",,"4.0","1.0","4.0","5.0","2.0","2.0","4.0","4.0","5.0","1.0","3.0","4.0","3.0","4.0","7.0","2.0","2.0","2.0","4.0","1.0","3.0","7.0","1.0","1.0","1.0","1.0","1.0","2.0","7.0","1.0","2.0","6.0","4.0","1.0","3.0","3.0","2.0","2.0","2.0","6.0","2.0","7.0","4.0","4.0","4.0","2.0","4.0","4.0","7.0","1.0","6.0","6.0","7.0","7.0","2.0","1.0","5.0","5.0","5.0","4.0","4.0","2.0","2.0","2.0","7.0","7.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","1.0","0.0","0.0","2.0",,"2.0",,"2.0",,"2",,"2.0",,"0.0","0.0","1.0","2","8","1","2","8","1.0","1.0","703.0","9","3.0","1.0","702.0","3.0","1.0","3.0","2.0","1.0","3.0",,"10.0","1.0","1.0","1.0","2.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0",,"4.0","4.0","4.0","4.0","4.0","4.0","4.0","3.0","4.0","2.0","3.0","1.0","1.0","2.0","3.0","2.0","2.0","1.0","2.0","2.0","63.0","5.0","1.0","3.0","2.0",,,"4.0",,"2.0","3.0","6.0","1.0","1.0","2.0","5.0","1.0","1.0","1.0","0.0","0.0","1.0","1.0","0.0","1.0","1.0","0.0","7",,,,,,,,,,,,"2008-02-22T18:57:09.000","954"
"7","2008","87","6","5","701","708","801","5","0","5","1","1","1","2","2008-02-22T18:57:45.000","20","2","27.0","3.0","1.0","3.0","4.0","2.0","2.0","3.0","2.0","2.0","2.0","2.0","1.0","2.0","2.0","3.0","2.0","3.0","1.0","4.0","3.0","4.0","4.0","1.0","3.0","2.0","3.0","3.0","2.0","6.0","1.0","1.0","3.0","1.0","2.0","2.0",,,,"0.0","0.0","0.0","2",,,"0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.0","3.0","0.0","0.0","0.0","0.0","1.0","0.0","1.0","9.0","1.0","2.0","2.0","1.0","1.0","2.0","2.0",,,"0.0","0.0","1.0","4.0","2.0","2.0","2.0","2.0","3.0","3.0","5.0","7.0","7.0","6.0","6.0","1.0","6.0","6.0","6.0","1.0","6.0","5.0","6.0","7.0","7.0","5.0","6.0","1.0","6.0","3.0","7.0","6.0","6.0","5.0","5.0","6.0","5.0","7.0","5.0","6.0","7.0","2.0","2.0","2.0","3.0","6.0","5.0","6.0","7.0","1.0","6.0","7.0","5.0","6.0","4.0","7.0","5.0","6.0","5.0","5.0","5.0","5.0","5.0","2.0","2.0","4.0","10.0","10.0","1.0","5.0","5.0","5.0","4.0","5.0","5.0","5.0","4.0","3.0","2.0","2.0","2.0","2.0","2.0","1.0","3.0","2.0","0.0","0.0","2.0",,"2.0",,"2.0",,"2",,"2.0",,"0.0","0.0","2.0","1","8","1","1","9","1.0","1.0","703.0","9","4.0","1.0","702.0","4.0","2.0","3.0","1.0","2.0","2.0","1.0","9.0","2.0","2.0","1.0","1.0","1.0","1.0","1.0","2.0","1.0","1.0","2.0","2.0","2.0","3.0","3.0","3.0","3.0","3.0","3.0","3.0","3.0","3.0","3.0","1.0","3.0","3.0","3.0","2.0","2.0","2.0","2.0","2.0","12.0","6.0","60.0","1.0","1.0","4.0","2.0",,,"4.0",,"2.0","1.0","2.0","2.0","0.0","1.0","5.0","1.0","1.0","1.0","1.0","0.0","1.0","1.0","0.0","1.0","1.0","0.0","6",,,,,,,,,,,,"2008-02-22T19:14:37.000","1012"
"7","2008","88","6","5","701","708","801","5","0","5","1","1","1","2","2008-02-22T19:14:56.000","20","2","2.0","4.0","1.0","3.0","4.0","5.0","3.0","3.0","3.0","2.0","2.0","2.0","2.0","2.0","3.0","4.0",,"4.0","4.0","4.0","4.0","4.0","4.0","4.0","4.0","4.0","4.0","3.0","2.0","6.0","5.0","1.0","3.0","2.0","2.0","2.0",,,,"0.0","0.0","0.0","2",,,"0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","3.0","0.0","0.0","0.0","1.0","0.0","0.0","1.0","9.0","3.0","3.0",,"1.0","1.0","1.0","1.0","4.0",,"0.0","0.0","3.0","3.0","1.0","1.0",,,"4.0","6.0","6.0","6.0","6.0",,,,,,"7.0",,,,,,,,,"7.0",,,,"6.0","6.0","6.0","6.0","6.0","6.0","6.0","6.0","6.0","6.0","6.0","6.0",,,,,,"5.0","7.0","7.0","7.0","7.0","7.0","1.0","1.0","1.0","1.0","1.0","1.0","7.0","7.0","7.0","3.0","2.0","7.0","7.0","7.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0",,,"3.0","2.0","1.0","1.0","0.0","0.0","2.0",,"2.0",,"2.0",,"2",,"2.0",,"0.0","0.0","1.0","9","9","1","1","9","1.0","2.0",,"9","1.0","2.0",,,"2.0","3.0","3.0","5.0","1.0","3.0","8.0","2.0","2.0","2.0","2.0","2.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0",,,,,,,,,,,"1.0",,"1.0",,"1.0","3.0","3.0","3.0","2.0","8.0","2.0","53.0","1.0","2.0","3.0","2.0",,,"4.0",,"2.0","3.0","1.0","2.0","1.0","2.0","5.0","1.0","1.0","1.0","0.0","0.0","1.0","1.0","0.0","1.0","1.0","0.0","3",,,,,,,,,,,,"2008-02-22T19:29:47.000","891"
"7","2008","89","7","6","701","708","801","6","0","6","1","1","1","1","2008-02-18T13:34:36.000","17","1","2.0","4.0","2.0","3.0","3.0","3.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","3.0","4.0","4.0","4.0","4.0","4.0","4.0","4.0","4.0",,"1.0","3.0","4.0","2.0","5.0","2.0","2.0","3.0","1.0","1.0","2.0",,,,"0.0","0.0","0.0","2",,,"0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.0","2.0","0.0","0.0",,"0.0","0.0",,"1.0","2.0","3.0","3.0","2.0","4.0","1.0","2.0","2.0",,,"3.0","0.0","4.0",,,,"1.0","1.0","4.0","4.0","4.0","4.0","4.0","4.0","4.0","4.0","4.0","4.0","5.0","4.0","4.0","4.0","4.0","6.0","4.0","4.0","4.0","4.0","4.0","4.0","4.0","2.0","2.0","2.0","2.0","2.0","2.0","6.0","2.0","5.0","5.0","4.0","4.0","3.0","3.0","5.0","4.0","4.0","4.0","4.0","4.0","4.0","4.0","4.0","4.0","4.0","4.0","4.0","4.0","5.0","5.0","5.0","3.0","3.0","3.0","5.0","5.0","5.0","3.0","3.0","3.0","3.0","3.0","5.0","5.0","5.0","5.0","5.0","2.0","2.0","2.0","2.0","4.0","2.0","2.0","2.0","0.0","0.0","2.0",,"2.0",,"2.0",,"2",,"2.0",,"0.0",,"2.0","1","8","1","1","8","1.0","2.0",,"9","3.0","2.0",,,"3.0","3.0","4.0","5.0",,"1.0","10.0","1.0","1.0","1.0","2.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0",,,,,,,,,"3.0",,,,,,"2.0","3.0","2.0","2.0","2.0","12.0","6.0","18.0","5.0","1.0","8.0","2.0",,,"4.0",,"2.0","2.0","1.0","0.0",,"2.0","1.0","1.0","1.0","1.0","1.0","2.0","1.0","1.0","0.0","1.0","1.0","1.0","4",,,,,,,,,,,,"2008-02-18T14:06:00.000","1884"
"7","2008","110","7","6","701","708","801","6","0","6","1","1","1","1","2005-01-08T17:50:57.000","22","1","5.0","2.0","1.0","1.0","4.0","4.0","3.0","3.0","3.0","2.0","2.0","2.0","2.0","2.0",,"3.0","3.0","4.0","4.0","4.0","4.0","4.0","4.0","4.0",,"1.0","1.0","4.0","2.0","7.0","1.0","2.0","3.0","2.0","2.0","2.0",,,,"0.0","0.0","0.0","2",,,"0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","1.0","0.0","0.0",,"0.0","0.0","0.0","2.0","2.0","2.0","2.0","2.0","4.0","1.0","3.0","2.0",,,,,,"3.0","1.0","1.0","1.0","1.0","4.0","4.0","4.0","4.0","4.0","3.0","3.0","3.0","4.0","5.0","5.0","3.0","3.0","4.0","3.0","7.0","3.0","4.0","3.0","5.0","3.0","4.0","3.0","4.0","4.0","4.0","4.0","3.0","3.0","6.0","2.0","5.0","6.0","4.0","3.0","3.0","4.0","5.0","5.0","6.0","5.0","5.0","7.0","7.0","5.0","4.0","1.0","5.0","6.0","6.0","4.0","7.0","5.0","5.0","7.0","2.0","2.0","1.0","10.0","5.0","1.0","4.0","3.0","2.0","2.0","7.0","8.0","7.0","8.0","1.0",,"1.0","1.0","2.0","3.0","2.0","2.0","2.0","0.0","0.0","2.0",,"2.0",,"2.0",,"2",,"2.0",,"0.0","0.0","2.0","1","9","1","1","8","1.0","2.0",,"9","3.0","2.0",,,"3.0","2.0","2.0","4.0","3.0","2.0","7.0","1.0","2.0","1.0","1.0","1.0","2.0","2.0","1.0","2.0","2.0","1.0","1.0","1.0","2.0",,"4.0","2.0",,,"4.0","4.0","2.0","4.0","1.0","4.0","3.0","3.0","1.0","1.0","1.0","4.0","2.0","9.0","3.0","65.0","2.0","5.0","7.0","2.0",,,"4.0",,"2.0","1.0","5.0","4.0","1.0","1.0","5.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","0.0","1.0","1.0","1.0","6",,,,,,,,,,,,"2005-01-08T21:05:37.000","11680"
