"pbs_id","hh_size","id_code","a05","a06","a11","c02","c03","c03_hm1","c03_hm2_plus","c05","c06","c07","c09","c11","age","hh_weight","fpc","treatment"
"1851","6","5","chitseme","lilongwe south","1","female","3",".","son/daughter","no",".","yes",".","no","2 to 4","1","0.88043478260869","control"
"1851","6","6","chitseme","lilongwe south","1","female","3",".","son/daughter","NA",".",".",".",".","0 to 1","1","0.88043478260869","control"
"3008","3","1","chitseme","lilongwe south","1","male","1","primary respondent",".","no","can read and write","no","secondary or above","yes","17 to 34","1","0.88043478260869","control"
"3008","3","2","chitseme","lilongwe south","1","female","2",".","spouse/partner","yes","can read and write","no","standard 5-8","no","17 to 34","1","0.88043478260869","control"
"3008","3","3","chitseme","lilongwe south","1","male","3",".","son/daughter","NA",".",".",".",".","0 to 1","1","0.88043478260869","control"
"756","5","1","chitseme","lilongwe south","1","male","1","primary respondent",".","no","can read and write","no","standard 1-4","no","17 to 34","1","0.88043478260869","control"
"756","5","2","chitseme","lilongwe south","1","female","2",".","spouse/partner","yes","can read and write","no","standard 1-4","no","17 to 34","1","0.88043478260869","control"
"756","5","3","chitseme","lilongwe south","1","female","3",".","son/daughter","no","cannot read and write","yes","standard 1-4","no","5 to 16","1","0.88043478260869","control"
"756","5","4","chitseme","lilongwe south","1","male","3",".","son/daughter","no",".",".",".",".","2 to 4","1","0.88043478260869","control"
"756","5","5","chitseme","lilongwe south","1","female","3",".","son/daughter","NA",".",".",".",".","0 to 1","1","0.88043478260869","control"
"405","6","1","chitseme","lilongwe south","2","male","1","primary respondent",".","no","can read and write","no","secondary or above","no","17 to 34","1","0.88043478260869","control"
"405","6","2","chitseme","lilongwe south","2","female","2",".","spouse/partner","yes","can read and write","no","standard 5-8","no","17 to 34","1","0.88043478260869","control"
"405","6","3","chitseme","lilongwe south","2","male","3",".","son/daughter","no","cannot read and write","yes","standard 1-4","no","5 to 16","1","0.88043478260869","control"
"405","6","4","chitseme","lilongwe south","2","male","3",".","son/daughter","no","cannot read and write","yes","standard 1-4","no","5 to 16","1","0.88043478260869","control"
"405","6","5","chitseme","lilongwe south","2","female","3",".","son/daughter","no",".","no",".","no","2 to 4","1","0.88043478260869","control"
"405","6","6","chitseme","lilongwe south","2","female","3",".","son/daughter","NA",".",".",".",".","0 to 1","1","0.88043478260869","control"
"47","3","1","chitseme","lilongwe south","1","female","1","primary respondent",".","yes","can read and write","no","standard 5-8","no","17 to 34","1","0.88043478260869","control"
"47","3","2","chitseme","lilongwe south","1","male","2",".","spouse/partner","no","can read and write","no","secondary or above","no","17 to 34","1","0.88043478260869","control"
"47","3","3","chitseme","lilongwe south","1","female","3",".","son/daughter","NA",".",".",".",".","0 to 1","1","0.88043478260869","control"
"202","6","1","chitseme","lilongwe south","2","male","1","primary respondent",".","no","can read and write","no","standard 5-8","no","35 to 59","1","0.88043478260869","control"
"202","6","2","chitseme","lilongwe south","2","female","2",".","spouse/partner","yes","can sign (write) only","no","standard 1-4","no","17 to 34","1","0.88043478260869","control"
"202","6","3","chitseme","lilongwe south","2","female","3",".","son/daughter","no","can read and write","yes","standard 5-8","no","5 to 16","1","0.88043478260869","control"
"202","6","4","chitseme","lilongwe south","2","male","3",".","son/daughter","no","can read and write","yes","standard 1-4","no","5 to 16","1","0.88043478260869","control"
"202","6","5","chitseme","lilongwe south","2","female","3",".","son/daughter","no","can sign (write) only","yes","standard 1-4","no","5 to 16","1","0.88043478260869","control"
"202","6","6","chitseme","lilongwe south","2","female","3",".","son/daughter","NA",".",".",".",".","2 to 4","1","0.88043478260869","control"
"3106","9","1","chitseme","lilongwe south","1","female","1","primary respondent",".","yes","cannot read and write","no","less than p1","no","17 to 34","1","0.88043478260869","control"
"3106","9","2","chitseme","lilongwe south","1","male","2",".","spouse/partner","no","can read and write","no","standard 5-8","no","35 to 59","1","0.88043478260869","control"
"3106","9","3","chitseme","lilongwe south","1","male","3",".","son/daughter","no","can read and write","yes","standard 5-8","no","5 to 16","1","0.88043478260869","control"
"3106","9","4","chitseme","lilongwe south","1","female","3",".","son/daughter","no","can read and write","yes","standard 5-8","no","5 to 16","1","0.88043478260869","control"
"3106","9","5","chitseme","lilongwe south","1","male","3",".","son/daughter","no","cannot read and write","yes","less than p1","no","5 to 16","1","0.88043478260869","control"
"3106","9","6","chitseme","lilongwe south","1","female","3",".","son/daughter","no",".",".",".",".","2 to 4","1","0.88043478260869","control"
"3106","9","7","chitseme","lilongwe south","1","female","3",".","son/daughter","no",".",".",".",".","2 to 4","1","0.88043478260869","control"
"3106","9","8","chitseme","lilongwe south","1","female","3",".","son/daughter","NA",".",".",".",".","0 to 1","1","0.88043478260869","control"
"3377","6","1","chitseme","lilongwe south","1","female","1","primary respondent",".","yes","can read only","no","standard 5-8","no","17 to 34","1","0.88043478260869","control"
"3377","6","2","chitseme","lilongwe south","1","male","2",".","spouse/partner","no","can read and write","yes","standard 1-4","no","35 to 59","1","0.88043478260869","control"
"3377","6","3","chitseme","lilongwe south","1","male","3",".","son/daughter","no","can read and write","yes","standard 5-8","no","5 to 16","1","0.88043478260869","control"
"3377","6","4","chitseme","lilongwe south","1","female","3",".","son/daughter","no","cannot read and write","yes","standard 1-4","no","5 to 16","1","0.88043478260869","control"
"3377","6","5","chitseme","lilongwe south","1","male","3",".","son/daughter","no","cannot read and write","yes","standard 1-4","no","5 to 16","1","0.88043478260869","control"
"3377","6","6","chitseme","lilongwe south","1","male","3",".","son/daughter","NA",".",".",".",".","0 to 1","1","0.88043478260869","control"
"2834","5","1","chitseme","lilongwe south","2","male","1","primary respondent",".","no","can read and write","no","standard 5-8","no","17 to 34","1","0.88043478260869","control"
"2834","5","2","chitseme","lilongwe south","2","female","2",".","spouse/partner","yes","cannot read and write","no","standard 1-4","no","17 to 34","1","0.88043478260869","control"
"2834","5","3","chitseme","lilongwe south","2","female","3",".","son/daughter","no","cannot read and write","yes","standard 1-4","no","5 to 16","1","0.88043478260869","control"
"2834","5","4","chitseme","lilongwe south","2","female","3",".","son/daughter","no","cannot read and write","no","less than p1","no","5 to 16","1","0.88043478260869","control"
"2834","5","5","chitseme","lilongwe south","2","male","3",".","son/daughter","NA",".",".",".",".","2 to 4","1","0.88043478260869","control"
"1626","3","1","chitseme","lilongwe south","1","female","1","primary respondent",".","yes","cannot read and write","no","less than p1","no","17 to 34","1","0.88043478260869","control"
"1626","3","2","chitseme","lilongwe south","1","male","2",".","spouse/partner","no","can read and write","no","standard 5-8","no","17 to 34","1","0.88043478260869","control"
"1626","3","3","chitseme","lilongwe south","1","female","3",".","son/daughter","no","cannot read and write","no","less than p1","no","0 to 1","1","0.88043478260869","control"
"1577","3","1","chitseme","lilongwe south","1","female","1","primary respondent",".","yes","can read and write","yes","standard 5-8","no","17 to 34","1","0.88043478260869","control"
"1577","3","2","chitseme","lilongwe south","1","male","3",".","son/daughter","no","cannot read and write","no","less than p1","no","5 to 16","1","0.88043478260869","control"
"1577","3","3","chitseme","lilongwe south","1","female","3",".","son/daughter","NA",".",".",".",".","0 to 1","1","0.88043478260869","control"
"1185","3","1","chitseme","lilongwe south","2","male","1","primary respondent",".","no","can read and write","no","standard 5-8","no","17 to 34","1","0.88043478260869","control"
"1185","3","2","chitseme","lilongwe south","2","female","2",".","spouse/partner","yes","can read and write","no","standard 5-8","no","17 to 34","1","0.88043478260869","control"
"1185","3","3","chitseme","lilongwe south","2","male","3",".","son/daughter","NA",".",".",".",".","0 to 1","1","0.88043478260869","control"
"3548","4","1","chitseme","lilongwe south","1","female","1","primary respondent",".","yes","can read and write","yes","standard 1-4","no","35 to 59","1","0.88043478260869","control"
"3548","4","2","chitseme","lilongwe south","1","male","3",".","son/daughter","no","can sign (write) only","yes","standard 1-4","no","5 to 16","1","0.88043478260869","control"
"3548","4","3","chitseme","lilongwe south","1","female","3",".","son/daughter","no","cannot read and write","yes","less than p1","no","5 to 16","1","0.88043478260869","control"
"3548","4","4","chitseme","lilongwe south","1","female","3",".","son/daughter","NA",".",".",".",".","0 to 1","1","0.88043478260869","control"
"1288","3","1","chitseme","lilongwe south","2","male","1","primary respondent",".","no","can read and write","no","secondary or above","no","17 to 34","1.2","0.88043478260869","control"
"1288","3","2","chitseme","lilongwe south","2","female","2",".","spouse/partner","yes","cannot read and write","no","standard 1-4","no","17 to 34","1.2","0.88043478260869","control"
"1288","3","3","chitseme","lilongwe south","2","female","3",".","son/daughter","NA",".",".",".",".","0 to 1","1.2","0.88043478260869","control"
"3274","6","1","chitseme","lilongwe south","1","female","1","primary respondent",".","yes","can read and write","no","standard 1-4","no","17 to 34","1.2","0.88043478260869","control"
"3274","6","2","chitseme","lilongwe south","1","male","2",".","spouse/partner","no","can read and write","no","secondary or above","no","35 to 59","1.2","0.88043478260869","control"
"3274","6","3","chitseme","lilongwe south","1","male","3",".","son/daughter","no","can read and write","yes","standard 5-8","no","5 to 16","1.2","0.88043478260869","control"
"3274","6","4","chitseme","lilongwe south","1","female","3",".","son/daughter","no","can read and write","yes","standard 1-4","no","5 to 16","1.2","0.88043478260869","control"
"3274","6","5","chitseme","lilongwe south","1","male","3",".","son/daughter","no","can read only","yes","standard 1-4","no","5 to 16","1.2","0.88043478260869","control"
"3274","6","6","chitseme","lilongwe south","1","female","3",".","son/daughter","NA",".",".",".",".","2 to 4","1.2","0.88043478260869","control"
"2998","7","1","chitseme","lilongwe south","1","female","1","primary respondent",".","yes","can read and write","no","standard 5-8","no","17 to 34","1.2","0.88043478260869","control"
"2998","7","2","chitseme","lilongwe south","1","male","2",".","spouse/partner","no","can sign (write) only","no","standard 1-4","no","35 to 59","1.2","0.88043478260869","control"
"2998","7","3","chitseme","lilongwe south","1","female","3",".","son/daughter","no","can read and write","yes","standard 5-8","no","5 to 16","1.2","0.88043478260869","control"
"2998","7","4","chitseme","lilongwe south","1","male","3",".","son/daughter","no","can read and write","yes","standard 5-8","no","5 to 16","1.2","0.88043478260869","control"
"2998","7","5","chitseme","lilongwe south","1","male","3",".","son/daughter","no","cannot read and write","yes","standard 1-4","no","5 to 16","1.2","0.88043478260869","control"
"2998","7","6","chitseme","lilongwe south","1","male","3",".","son/daughter","no","cannot read and write","yes","standard 1-4","no","5 to 16","1.2","0.88043478260869","control"
"2998","7","7","chitseme","lilongwe south","1","female","3",".","son/daughter","NA",".",".",".",".","0 to 1","1.2","0.88043478260869","control"
"3055","3","1","chitseme","lilongwe south","1","male","1","primary respondent",".","no","can read and write","yes","standard 5-8","no","17 to 34","1.2","0.88043478260869","control"
"3055","3","2","chitseme","lilongwe south","1","female","2",".","spouse/partner","yes","cannot read and write","no","less than p1","no","17 to 34","1.2","0.88043478260869","control"
"3055","3","3","chitseme","lilongwe south","1","female","3",".","son/daughter","NA",".",".",".",".","0 to 1","1.2","0.88043478260869","control"
"1560","5","1","chitseme","lilongwe south","1","female","1","primary respondent",".","yes","can read only","no","standard 1-4","no","35 to 59","1.2","0.88043478260869","control"
"1560","5","2","chitseme","lilongwe south","1","male","3",".","son/daughter","no","cannot read and write","no","standard 1-4","no","5 to 16","1.2","0.88043478260869","control"
"1560","5","3","chitseme","lilongwe south","1","female","3",".","son/daughter","no","cannot read and write","no","standard 1-4","no","5 to 16","1.2","0.88043478260869","control"
"1560","5","4","chitseme","lilongwe south","1","female","3",".","son/daughter","no","cannot read and write","no","less than p1","no","5 to 16","1.2","0.88043478260869","control"
"1560","5","5","chitseme","lilongwe south","1","male","3",".","son/daughter","NA",".",".",".",".","0 to 1","1.2","0.88043478260869","control"
"474","4","1","chitseme","lilongwe south","1","female","1","primary respondent",".","yes","cannot read and write","no","standard 1-4","no","17 to 34","1","0.88043478260869","control"
"474","4","2","chitseme","lilongwe south","1","female","3",".","son/daughter","no","cannot read and write","yes","standard 1-4","no","5 to 16","1","0.88043478260869","control"
"474","4","3","chitseme","lilongwe south","1","male","3",".","son/daughter","no","cannot read and write","yes","standard 1-4","no","5 to 16","1","0.88043478260869","control"
"474","4","4","chitseme","lilongwe south","1","male","3",".","son/daughter","NA",".",".",".",".","0 to 1","1","0.88043478260869","control"
"64","7","1","chitseme","lilongwe south","1","male","1","primary respondent",".","no","can read and write","no","standard 1-4","no","60 and above","1","0.88043478260869","control"
"64","7","2","chitseme","lilongwe south","1","female","2",".","spouse/partner","no","can read and write","no","standard 1-4","no","60 and above","1","0.88043478260869","control"
"64","7","3","chitseme","lilongwe south","1","male","3",".","son/daughter","no","can read and write","no","standard 5-8","no","35 to 59","1","0.88043478260869","control"
"64","7","4","chitseme","lilongwe south","1","male","3",".","son/daughter","no","can read and write","no","standard 5-8","no","35 to 59","1","0.88043478260869","control"
"64","7","5","chitseme","lilongwe south","1","male","3",".","son/daughter","no","can read and write","no","secondary or above","no","17 to 34","1","0.88043478260869","control"
"64","7","6","chitseme","lilongwe south","1","female","3",".","son/daughter","yes","can read and write","no","secondary or above","no","17 to 34","1","0.88043478260869","control"
"64","7","7","chitseme","lilongwe south","1","male","5",".","grandson/granddaughter","NA",".",".",".",".","0 to 1","1","0.88043478260869","control"
"543","3","1","chitseme","lilongwe south","2","male","1","primary respondent",".","no","can read and write","no","secondary or above","no","17 to 34","1","0.88043478260869","control"
"543","3","2","chitseme","lilongwe south","2","female","2",".","spouse/partner","yes","can read and write","no","standard 5-8","no","17 to 34","1","0.88043478260869","control"
"543","3","3","chitseme","lilongwe south","2","female","3",".","son/daughter","NA",".",".",".",".","2 to 4","1","0.88043478260869","control"
"2378","6","1","chitseme","lilongwe south","2","male","1","primary respondent",".","no","can read and write","no","standard 1-4","no","35 to 59","1","0.88043478260869","control"
"2378","6","2","chitseme","lilongwe south","2","female","2",".","spouse/partner","yes","can read and write","no","standard 5-8","no","35 to 59","1","0.88043478260869","control"
"2378","6","3","chitseme","lilongwe south","2","female","3",".","son/daughter","no","can read and write","yes","standard 5-8","no","5 to 16","1","0.88043478260869","control"
"2378","6","4","chitseme","lilongwe south","2","male","3",".","son/daughter","no","can read and write","yes","standard 5-8","no","5 to 16","1","0.88043478260869","control"
"2378","6","5","chitseme","lilongwe south","2","female","3",".","son/daughter","no","cannot read and write","no","less than p1","no","5 to 16","1","0.88043478260869","control"
"2378","6","6","chitseme","lilongwe south","2","female","3",".","son/daughter","NA",".",".",".",".","0 to 1","1","0.88043478260869","control"
"3079","3","1","chitseme","lilongwe south","2","male","1","primary respondent",".","no","can read and write","no","standard 5-8","no","17 to 34","1","0.88043478260869","control"
"3079","3","2","chitseme","lilongwe south","2","female","2",".","spouse/partner","yes","can read and write","no","standard 5-8","no","17 to 34","1","0.88043478260869","control"
"3079","3","3","chitseme","lilongwe south","2","female","3",".","son/daughter","NA",".",".",".",".","0 to 1","1","0.88043478260869","control"
"2207","4","1","chitseme","lilongwe south","1","female","1","primary respondent",".","yes","can read and write","no","standard 5-8","no","60 and above","1","0.88043478260869","control"
"2207","4","2","chitseme","lilongwe south","1","female","6",".","mother/father","no","cannot read and write","no","less than p1","no","60 and above","1","0.88043478260869","control"
"2207","4","3","chitseme","lilongwe south","1","female","5",".","grandson/granddaughter","no","cannot read and write","yes","standard 1-4","no","5 to 16","1","0.88043478260869","control"
"2207","4","4","chitseme","lilongwe south","1","female","5",".","grandson/granddaughter","NA",".",".",".",".","2 to 4","1","0.88043478260869","control"
"243","5","1","chitseme","lilongwe south","1","male","1","primary respondent",".","no","can read and write","no","standard 1-4","yes","35 to 59","1","0.88043478260869","control"
"243","5","2","chitseme","lilongwe south","1","female","2",".","spouse/partner","yes","can read and write","no","standard 5-8","yes","17 to 34","1","0.88043478260869","control"
"243","5","3","chitseme","lilongwe south","1","male","3",".","son/daughter","no","cannot read and write","yes","standard 1-4","yes","5 to 16","1","0.88043478260869","control"
"243","5","4","chitseme","lilongwe south","1","male","3",".","son/daughter","no",".","no",".","yes","2 to 4","1","0.88043478260869","control"
"243","5","5","chitseme","lilongwe south","1","male","3",".","son/daughter","NA",".",".",".","yes","0 to 1","1","0.88043478260869","control"
"1290","6","1","chitseme","lilongwe south","2","male","1","primary respondent",".","no","can read and write","no","standard 5-8","no","35 to 59","1","0.88043478260869","control"
"1290","6","2","chitseme","lilongwe south","2","female","2",".","spouse/partner","yes","cannot read and write","no","less than p1","yes","35 to 59","1","0.88043478260869","control"
"1290","6","3","chitseme","lilongwe south","2","male","3",".","son/daughter","no","can read and write","no","standard 5-8","no","17 to 34","1","0.88043478260869","control"
