"country","survey","zoi","cluster","project","pbs_id","subgroup3","strata3","urbrur","ghht","today","s_hh_wt3","c01a","c01b","primedec","c02","c03","c04","c05","c06_unit","c06_time","c07","c08","c09","c10","c11","c12","age","sex","notmember","agecat","educat","literate","attendschool","achieveprimary","idcode"
"Malawi","2015 Baseline Food for Peace survey","data collected by icf","148","FTF","10050","true","machinga ftf","rural","male and female adults","09-05-2015","781.8197033898","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","not primary adult decisionmaker","female","son/daughter","5",,,,"false","true","no",,,,"5","female",,"aged 5 to 9","no education",,"false","false","3"
"Malawi","2015 Baseline Food for Peace survey","data collected by icf","148","FTF","10050","true","machinga ftf","rural","male and female adults","09-05-2015","781.8197033898","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","not primary adult decisionmaker","female","son/daughter","1",,,,"false","true",,,,,"1","female",,"aged 0 to 4",,,,,"4"
"Malawi","2015 Interim Feed the Future survey","data collected by westat","223","FTF","10053","true","lilongwe ftf","rural","female adult(s) only","09-28-2015","0.0113116843","no primary male decisionmaker in household","yes, primary female decisionmaker exists in household","adult primary decisionmaker","female","self","18","true",,,"true","false","yes","no","primary level 8","can read and write","18","female","member of household","aged 15 to 19","completed primary","true","false","true","2"
"Malawi","2015 Interim Feed the Future survey","data collected by westat","223","FTF","10053","true","lilongwe ftf","rural","female adult(s) only","09-28-2015","0.0113116843","no primary male decisionmaker in household","yes, primary female decisionmaker exists in household","not primary adult decisionmaker","male","son/daughter","1","true",,,"false","true",,,,,"1","male","member of household","aged 0 to 4",,,,,"3"
"Malawi","2015 Baseline Food for Peace survey","data collected by icf","117","FTF","10071","true","balaka ftf","rural","male and female adults","07-28-2015","467.8575688073","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","adult primary decisionmaker","male","self","42",,,,"false","false","yes",,"primary level 6",,"42","male",,"aged 40 to 44","less than primary",,,"false","1"
"Malawi","2015 Baseline Food for Peace survey","data collected by icf","117","FTF","10071","true","balaka ftf","rural","male and female adults","07-28-2015","467.8575688073","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","adult primary decisionmaker","female","spouse/partner","41",,,,"true","false","yes",,"primary level 7",,"41","female",,"aged 40 to 44","less than primary",,,"false","2"
"Malawi","2015 Baseline Food for Peace survey","data collected by icf","117","FTF","10071","true","balaka ftf","rural","male and female adults","07-28-2015","467.8575688073","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","not primary adult decisionmaker","male","son/daughter","18",,,,"false","false","yes","no","primary level 5",,"18","male",,"aged 15 to 19","less than primary",,"false","false","3"
"Malawi","2015 Baseline Food for Peace survey","data collected by icf","117","FTF","10071","true","balaka ftf","rural","male and female adults","07-28-2015","467.8575688073","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","not primary adult decisionmaker","male","son/daughter","15",,,,"false","false","yes","yes","primary level 5",,"15","male",,"aged 15 to 19","less than primary",,"true","false","4"
"Malawi","2015 Baseline Food for Peace survey","data collected by icf","117","FTF","10071","true","balaka ftf","rural","male and female adults","07-28-2015","467.8575688073","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","not primary adult decisionmaker","male","son/daughter","12",,,,"false","false","yes","yes","primary level 4",,"12","male",,"aged 10 to 14","less than primary",,"true","false","5"
"Malawi","2015 Baseline Food for Peace survey","data collected by icf","117","FTF","10071","true","balaka ftf","rural","male and female adults","07-28-2015","467.8575688073","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","not primary adult decisionmaker","female","son/daughter","7",,,,"false","false","yes","yes","primary level 2",,"7","female",,"aged 5 to 9","less than primary",,"true","false","6"
"Malawi","2015 Baseline Food for Peace survey","data collected by icf","117","FTF","10071","true","balaka ftf","rural","male and female adults","07-28-2015","467.8575688073","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","not primary adult decisionmaker","male","son/daughter","4",,,,"false","true",,,,,"4","male",,"aged 0 to 4",,,,,"7"
"Malawi","2015 Baseline Food for Peace survey","data collected by icf","85","FTF","10073","true","machinga ftf","rural","female adult(s) only","09-04-2015","1236.0053333333","no primary male decisionmaker in household","yes, primary female decisionmaker exists in household","adult primary decisionmaker","female","self","55",,,,"false","false","no",,,,"55","female",,"aged 55 to 59","no education",,"false","false","1"
"Malawi","2015 Baseline Food for Peace survey","data collected by icf","85","FTF","10073","true","machinga ftf","rural","female adult(s) only","09-04-2015","1236.0053333333","no primary male decisionmaker in household","yes, primary female decisionmaker exists in household","not primary adult decisionmaker","female","son/daughter","32",,,,"true","false","yes",,"primary level 7",,"32","female",,"aged 30 to 34","less than primary",,,"false","2"
"Malawi","2015 Baseline Food for Peace survey","data collected by icf","85","FTF","10073","true","machinga ftf","rural","female adult(s) only","09-04-2015","1236.0053333333","no primary male decisionmaker in household","yes, primary female decisionmaker exists in household","not primary adult decisionmaker","male","son/daughter","14",,,,"false","false","yes","yes","primary level 6",,"14","male",,"aged 10 to 14","less than primary",,"true","false","3"
"Malawi","2015 Baseline Food for Peace survey","data collected by icf","85","FTF","10073","true","machinga ftf","rural","female adult(s) only","09-04-2015","1236.0053333333","no primary male decisionmaker in household","yes, primary female decisionmaker exists in household","not primary adult decisionmaker","male","grandson/granddaughter","10",,,,"false","false","yes","yes","primary level 4",,"10","male",,"aged 10 to 14","less than primary",,"true","false","4"
"Malawi","2015 Baseline Food for Peace survey","data collected by icf","85","FTF","10073","true","machinga ftf","rural","female adult(s) only","09-04-2015","1236.0053333333","no primary male decisionmaker in household","yes, primary female decisionmaker exists in household","not primary adult decisionmaker","male","grandson/granddaughter","7",,,,"false","false","no",,,,"7","male",,"aged 5 to 9","no education",,"false","false","5"
"Malawi","2015 Baseline Food for Peace survey","data collected by icf","85","FTF","10073","true","machinga ftf","rural","female adult(s) only","09-04-2015","1236.0053333333","no primary male decisionmaker in household","yes, primary female decisionmaker exists in household","not primary adult decisionmaker","female","grandson/granddaughter","4",,,,"false","true",,,,,"4","female",,"aged 0 to 4",,,,,"6"
"Malawi","2015 Baseline Food for Peace survey","data collected by icf","85","FTF","10073","true","machinga ftf","rural","female adult(s) only","09-04-2015","1236.0053333333","no primary male decisionmaker in household","yes, primary female decisionmaker exists in household","not primary adult decisionmaker","male","grandson/granddaughter","1",,,,"false","true",,,,,"1","male",,"aged 0 to 4",,,,,"7"
"Malawi","2015 Interim Feed the Future survey","data collected by westat","166","FTF","10088","true","mangochi ftf","rural","male and female adults","10-05-2015","0.0090824495","yes, primary male decisionmaker exists in household","no primary female decisionmaker in household","adult primary decisionmaker","male","self","31","true",,,"false","false","no",,,"cannot read or write","31","male","member of household","aged 30 to 34","no education","false","false","false","1"
"Malawi","2015 Interim Feed the Future survey","data collected by westat","166","FTF","10088","true","mangochi ftf","rural","male and female adults","10-05-2015","0.0090824495","yes, primary male decisionmaker exists in household","no primary female decisionmaker in household","not primary adult decisionmaker","male","son/daughter","10","true",,,"false","false","yes","yes","primary level 4","cannot read or write","10","male","member of household","aged 10 to 14","less than primary","false","true","false","3"
"Malawi","2015 Interim Feed the Future survey","data collected by westat","166","FTF","10088","true","mangochi ftf","rural","male and female adults","10-05-2015","0.0090824495","yes, primary male decisionmaker exists in household","no primary female decisionmaker in household","not primary adult decisionmaker","male","son/daughter","7","true",,,"false","false","yes","yes","primary level 2","cannot read or write","7","male","member of household","aged 5 to 9","less than primary","false","true","false","4"
"Malawi","2015 Interim Feed the Future survey","data collected by westat","166","FTF","10088","true","mangochi ftf","rural","male and female adults","10-05-2015","0.0090824495","yes, primary male decisionmaker exists in household","no primary female decisionmaker in household","not primary adult decisionmaker","female","son/daughter","5","true",,,"false","true","yes","yes","primary level 1","cannot read or write","5","female","member of household","aged 5 to 9","less than primary","false","true","false","5"
"Malawi","2015 Interim Feed the Future survey","data collected by westat","166","FTF","10088","true","mangochi ftf","rural","male and female adults","10-05-2015","0.0090824495","yes, primary male decisionmaker exists in household","no primary female decisionmaker in household","not primary adult decisionmaker","male","son/daughter","2","true",,,"false","true",,,,,"2","male","member of household","aged 0 to 4",,,,,"6"
"Malawi","2015 Interim Feed the Future survey","data collected by westat","166","FTF","10088","true","mangochi ftf","rural","male and female adults","10-05-2015","0.0090824495","yes, primary male decisionmaker exists in household","no primary female decisionmaker in household","not primary adult decisionmaker","female","brother/sister","29","true",,,"true","false","yes","no","primary level 3","cannot read or write","29","female","member of household","aged 25 to 29","less than primary","false","false","false","7"
"Malawi","2015 Interim Feed the Future survey","data collected by westat","166","FTF","10088","true","mangochi ftf","rural","male and female adults","10-05-2015","0.0090824495","yes, primary male decisionmaker exists in household","no primary female decisionmaker in household","not primary adult decisionmaker","male","nephew/niece","12","true",,,"false","false","yes","no","primary level 1","cannot read or write","12","male","member of household","aged 10 to 14","less than primary","false","false","false","8"
"Malawi","2015 Interim Feed the Future survey","data collected by westat","166","FTF","10088","true","mangochi ftf","rural","male and female adults","10-05-2015","0.0090824495","yes, primary male decisionmaker exists in household","no primary female decisionmaker in household","not primary adult decisionmaker","female","nephew/niece","7","true",,,"false","false","yes","yes","primary level 1","cannot read or write","7","female","member of household","aged 5 to 9","less than primary","false","true","false","9"
"Malawi","2015 Interim Feed the Future survey","data collected by westat","166","FTF","10088","true","mangochi ftf","rural","male and female adults","10-05-2015","0.0090824495","yes, primary male decisionmaker exists in household","no primary female decisionmaker in household","not primary adult decisionmaker","female","nephew/niece","5","true",,,"false","true","no",,,"cannot read or write","5","female","member of household","aged 5 to 9","no education","false","false","false","10"
"Malawi","2015 Baseline Food for Peace survey","data collected by icf","117","FTF","10089","true","balaka ftf","rural","male and female adults","07-29-2015","467.8575688073","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","adult primary decisionmaker","male","self","29",,,,"false","false","yes",,"primary level 1",,"29","male",,"aged 25 to 29","less than primary",,,"false","1"
"Malawi","2015 Baseline Food for Peace survey","data collected by icf","117","FTF","10089","true","balaka ftf","rural","male and female adults","07-29-2015","467.8575688073","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","adult primary decisionmaker","female","spouse/partner","27",,,,"true","false","yes",,"primary level 1",,"27","female",,"aged 25 to 29","less than primary",,,"false","2"
"Malawi","2015 Baseline Food for Peace survey","data collected by icf","117","FTF","10089","true","balaka ftf","rural","male and female adults","07-29-2015","467.8575688073","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","not primary adult decisionmaker","male","son/daughter","8",,,,"false","false","yes","yes","primary level 1",,"8","male",,"aged 5 to 9","less than primary",,"true","false","3"
"Malawi","2015 Baseline Food for Peace survey","data collected by icf","117","FTF","10089","true","balaka ftf","rural","male and female adults","07-29-2015","467.8575688073","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","not primary adult decisionmaker","female","son/daughter","4",,,,"false","true",,,,,"4","female",,"aged 0 to 4",,,,,"4"
"Malawi","2015 Baseline Food for Peace survey","data collected by icf","117","FTF","10089","true","balaka ftf","rural","male and female adults","07-29-2015","467.8575688073","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","not primary adult decisionmaker","male","nephew/niece","18",,,,"false","false","yes","yes","secondary 2",,"18","male",,"aged 15 to 19","completed primary",,"true","true","5"
"Malawi","2015 Baseline Food for Peace survey","data collected by icf","68","FTF-FFP-PCI","10091","true","machinga ftf-ffp-pci","rural","male and female adults","09-04-2015","977.8447610556","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","adult primary decisionmaker","male","self","24",,,,"false","false","yes","no","primary level 4",,"24","male",,"aged 20 to 24","less than primary",,"false","false","1"
"Malawi","2015 Baseline Food for Peace survey","data collected by icf","68","FTF-FFP-PCI","10091","true","machinga ftf-ffp-pci","rural","male and female adults","09-04-2015","977.8447610556","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","adult primary decisionmaker","female","spouse/partner","22",,,,"true","false","yes","no","primary level 8",,"22","female",,"aged 20 to 24","completed primary",,"false","true","2"
"Malawi","2015 Baseline Food for Peace survey","data collected by icf","68","FTF-FFP-PCI","10091","true","machinga ftf-ffp-pci","rural","male and female adults","09-04-2015","977.8447610556","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","not primary adult decisionmaker","male","son/daughter","1",,,,"false","true",,,,,"1","male",,"aged 0 to 4",,,,,"3"
"Malawi","2015 Interim Feed the Future survey","data collected by westat","39","FTF","10098","true","lilongwe ftf","rural","female adult(s) only","10-13-2015","0.0115108706","no primary male decisionmaker in household","yes, primary female decisionmaker exists in household","adult primary decisionmaker","female","self","39","true",,,"true","false","yes","no","primary level 2","cannot read or write","39","female","member of household","aged 35 to 39","less than primary","false","false","false","2"
"Malawi","2015 Interim Feed the Future survey","data collected by westat","39","FTF","10098","true","lilongwe ftf","rural","female adult(s) only","10-13-2015","0.0115108706","no primary male decisionmaker in household","yes, primary female decisionmaker exists in household","not primary adult decisionmaker","male","son/daughter","16","true",,,"false","false","yes","yes","primary level 5","can read and write","16","male","member of household","aged 15 to 19","less than primary","true","true","false","3"
"Malawi","2015 Interim Feed the Future survey","data collected by westat","39","FTF","10098","true","lilongwe ftf","rural","female adult(s) only","10-13-2015","0.0115108706","no primary male decisionmaker in household","yes, primary female decisionmaker exists in household","not primary adult decisionmaker","female","son/daughter","13","true",,,"false","false","yes","yes","primary level 3","can read and write","13","female","member of household","aged 10 to 14","less than primary","true","true","false","4"
"Malawi","2015 Interim Feed the Future survey","data collected by westat","39","FTF","10098","true","lilongwe ftf","rural","female adult(s) only","10-13-2015","0.0115108706","no primary male decisionmaker in household","yes, primary female decisionmaker exists in household","not primary adult decisionmaker","male","son/daughter","11","true",,,"false","false","yes","yes","primary level 1","cannot read or write","11","male","member of household","aged 10 to 14","less than primary","false","true","false","5"
"Malawi","2015 Interim Feed the Future survey","data collected by westat","39","FTF","10098","true","lilongwe ftf","rural","female adult(s) only","10-13-2015","0.0115108706","no primary male decisionmaker in household","yes, primary female decisionmaker exists in household","not primary adult decisionmaker","male","son/daughter","7","true",,,"false","false","yes","yes","less than p1 (or no school)","cannot read or write","7","male","member of household","aged 5 to 9","no education","false","true","false","6"
"Malawi","2015 Interim Feed the Future survey","data collected by westat","39","FTF","10098","true","lilongwe ftf","rural","female adult(s) only","10-13-2015","0.0115108706","no primary male decisionmaker in household","yes, primary female decisionmaker exists in household","not primary adult decisionmaker","male","son/daughter","3","true",,,"false","true","yes","yes","less than p1 (or no school)","cannot read or write","3","male","member of household","aged 0 to 4","no education","false","true","false","7"
"Malawi","2015 Interim Feed the Future survey","data collected by westat","183","FTF","10109","true","mchinji ftf","rural","male and female adults","09-25-2015","0.0096470248","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","adult primary decisionmaker","male","self","31","true",,,"false","false","yes","no","primary level 6","can read and write","31","male","member of household","aged 30 to 34","less than primary","true","false","false","1"
"Malawi","2015 Interim Feed the Future survey","data collected by westat","183","FTF","10109","true","mchinji ftf","rural","male and female adults","09-25-2015","0.0096470248","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","adult primary decisionmaker","female","mother/father","63","true",,,"false","false","yes","no","primary level 4","can read and write","63","female","member of household","aged 60 to 64","less than primary","true","false","false","2"
"Malawi","2015 Interim Feed the Future survey","data collected by westat","259","FTF","10206","true","lilongwe ftf","rural","male and female adults","10-01-2015","0.012992537","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","not primary adult decisionmaker","female","son/daughter","1","true",,,"false","true",,,,,"1","female","member of household","aged 0 to 4",,,,,"4"
"Malawi","2015 Interim Feed the Future survey","data collected by westat","183","FTF","10109","true","mchinji ftf","rural","male and female adults","09-25-2015","0.0096470248","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","not primary adult decisionmaker","male","brother/sister","14","true",,,"false","false","yes","yes","primary level 2","cannot read or write","14","male","member of household","aged 10 to 14","less than primary","false","true","false","3"
"Malawi","2015 Interim Feed the Future survey","data collected by westat","183","FTF","10109","true","mchinji ftf","rural","male and female adults","09-25-2015","0.0096470248","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","not primary adult decisionmaker","female","son/daughter","2","true",,,"false","true",,,,,"2","female","member of household","aged 0 to 4",,,,,"4"
"Malawi","2015 Interim Feed the Future survey","data collected by westat","183","FTF","10109","true","mchinji ftf","rural","male and female adults","09-25-2015","0.0096470248","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","not primary adult decisionmaker","male","son/daughter","5","true",,,"false","true","yes","yes","less than p1 (or no school)","can read only","5","male","member of household","aged 5 to 9","no education","false","true","false","5"
"Malawi","2015 Interim Feed the Future survey","data collected by westat","183","FTF","10109","true","mchinji ftf","rural","male and female adults","09-25-2015","0.0096470248","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","not primary adult decisionmaker","female","spouse/partner","27","true",,,"true","false","yes","no","primary level 6","can read and write","27","female","member of household","aged 25 to 29","less than primary","true","false","false","6"
"Malawi","2015 Interim Feed the Future survey","data collected by westat","269","FTF","10112","true","ntcheu ftf","rural","female adult(s) only","09-21-2015","0.0100972479","no primary male decisionmaker in household","yes, primary female decisionmaker exists in household","adult primary decisionmaker","female","spouse/partner","27","true",,,"true","false","yes","no","primary level 4","can read and write","27","female","member of household","aged 25 to 29","less than primary","true","false","false","2"
"Malawi","2015 Interim Feed the Future survey","data collected by westat","269","FTF","10112","true","ntcheu ftf","rural","female adult(s) only","09-21-2015","0.0100972479","no primary male decisionmaker in household","yes, primary female decisionmaker exists in household","not primary adult decisionmaker","male","son/daughter","10","true",,,"false","false","yes","yes","primary level 2","can read only","10","male","member of household","aged 10 to 14","less than primary","false","true","false","3"
"Malawi","2015 Interim Feed the Future survey","data collected by westat","269","FTF","10112","true","ntcheu ftf","rural","female adult(s) only","09-21-2015","0.0100972479","no primary male decisionmaker in household","yes, primary female decisionmaker exists in household","not primary adult decisionmaker","male","son/daughter","5","true",,,"false","true","yes","yes","less than p1 (or no school)","cannot read or write","5","male","member of household","aged 5 to 9","no education","false","true","false","4"
"Malawi","2015 Baseline Food for Peace survey","data collected by icf","92","FTF","10118","true","machinga ftf","rural","female adult(s) only","09-05-2015","1031.3526178011","no primary male decisionmaker in household","yes, primary female decisionmaker exists in household","adult primary decisionmaker","female","self","72",,,,"false","false","no",,,,"72","female",,"aged 70 to 74","no education",,"false","false","1"
"Malawi","2015 Baseline Food for Peace survey","data collected by icf","92","FTF","10118","true","machinga ftf","rural","female adult(s) only","09-05-2015","1031.3526178011","no primary male decisionmaker in household","yes, primary female decisionmaker exists in household","not primary adult decisionmaker","male","grandson/granddaughter","11",,,,"false","false","yes","yes","primary level 2",,"11","male",,"aged 10 to 14","less than primary",,"true","false","2"
"Malawi","2015 Baseline Food for Peace survey","data collected by icf","92","FTF","10118","true","machinga ftf","rural","female adult(s) only","09-05-2015","1031.3526178011","no primary male decisionmaker in household","yes, primary female decisionmaker exists in household","not primary adult decisionmaker","male","grandson/granddaughter","7",,,,"false","false","no",,,,"7","male",,"aged 5 to 9","no education",,"false","false","3"
"Malawi","2015 Baseline Food for Peace survey","data collected by icf","92","FTF","10118","true","machinga ftf","rural","female adult(s) only","09-05-2015","1031.3526178011","no primary male decisionmaker in household","yes, primary female decisionmaker exists in household","not primary adult decisionmaker","female","grandson/granddaughter","4",,,,"false","true",,,,,"4","female",,"aged 0 to 4",,,,,"4"
"Malawi","2015 Baseline Food for Peace survey","data collected by icf","92","FTF","10118","true","machinga ftf","rural","female adult(s) only","09-05-2015","1031.3526178011","no primary male decisionmaker in household","yes, primary female decisionmaker exists in household","not primary adult decisionmaker","female","grandson/granddaughter","3",,,,"false","true",,,,,"3","female",,"aged 0 to 4",,,,,"5"
"Malawi","2015 Baseline Food for Peace survey","data collected by icf","245","FTF-FFP-PCI","10123","true","balaka ftf-ffp-pci","rural","male and female adults","08-11-2015","1215.6282591444","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","adult primary decisionmaker","male","self","41",,,,"false","false","yes",,"secondary 1",,"41","male",,"aged 40 to 44","completed primary",,,"true","1"
"Malawi","2015 Baseline Food for Peace survey","data collected by icf","245","FTF-FFP-PCI","10123","true","balaka ftf-ffp-pci","rural","male and female adults","08-11-2015","1215.6282591444","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","adult primary decisionmaker","female","spouse/partner","40",,,,"true","false","yes",,"primary level 4",,"40","female",,"aged 40 to 44","less than primary",,,"false","2"
