LOCATION ACCOUNT #,BUSINESS NAME,DBA NAME,STREET ADDRESS,CITY,ZIP CODE,LOCATION DESCRIPTION,MAILING ADDRESS,MAILING CITY,MAILING ZIP CODE,NAICS,PRIMARY NAICS DESCRIPTION,COUNCIL DISTRICT,LOCATION START DATE,LOCATION END DATE,LOCATION,Zip Codes,Council Districts,Census Tracts,Precinct Boundaries,LA Specific Plans,Neighborhood Councils (Certified)
0000006279-0001-5,KEVIN R BRADER MD,,1240 N MISSION ROAD #1L4,LOS ANGELES,90033-1019,1240 MISSION 90033-1019,,,,621111,Offices of physicians (except mental health specialists),14,,,"(34.0621, -118.2121)",23450,9,510,488,,1
0000006318-0001-7,WALTER A HERNANDEZ,OASIS WATER & POWER,2941 MARENGO STREET #2,LOS ANGELES,90033-4901,2941 MARENGO 90033-4901,POST OFFICE BOX #48383,LOS ANGELES,90048-0383,812910,Pet care (except veterinary) services,14,04/01/2003,,"(34.0544, -118.1941)",23450,9,509,1216,,38
0000006396-0001-7,GEOFFREY C HSIEH MD,,1240 N MISSION ROAD #L1037,LOS ANGELES,90033-1019,1240 MISSION 90033,,,,621111,Offices of physicians (except mental health specialists),14,,,,,,,,,
0000007924-0001-9,ANGELL/GIROUX INC,,1632 MURCHISON STREET,LOS ANGELES,90033-0033,1632 MURCHISON 90033-0033,POST OFFICE BOX #33156,LOS ANGELES,90033-0156,423500,Metal & mineral (except petroleum),14,12/28/1985,,"(34.0611, -118.1938)",23450,9,508,335,,
0000008160-0001-7,EDUARDO RODRIGUEZ,,1058 N EVERGREEN AVENUE,LOS ANGELES,90033-2006,1058 EVERGREEN 90033-2006,,,,811490,Other personal &  household goods repair & maintenance,14,12/01/1997,,"(34.0515, -118.196)",23450,9,509,1216,,38
0000008461-0003-2,ELIUD RIVERA,,312 S SOTO STREET,LOS ANGELES,90033-4004,312 SOTO 90033-4004,1625 W OLYMPIC BLVD SUITE #704,LOS ANGELES,90015-3811,339900,Other miscellaneous mfg.,14,01/02/2014,,"(34.0413, -118.2113)",23450,9,520,350,,38
0000010956-0001-4,GLEN-WHITE UROLOGICAL MEDICAL GROUP INC,,1700 E CESAR E CHAVEZ AVENUE #205,LOS ANGELES,90033-2424,1700 CESAR E CHAVEZ 90033-2424,331 ARDEN AVENUE SUITE #100,GLENDALE,91203-4064,621111,Offices of physicians (except mental health specialists),14,03/13/1985,,"(34.0511, -118.2176)",23450,9,511,349,,38
0000011199-0001-4,GENOVEVA HERNANDEZ,MI RANCHITO RESTAURANT,2325 E 1ST STREET,LOS ANGELES,90033-4001,2325 1ST 90033-4001,,,,722110,Full-service restaurants,14,09/10/1996,,"(34.0439, -118.2103)",23450,9,522,350,,38
0000011210-0005-5,KING TACO RESTAURANT INC,KING TACO # 9,2400 E CESAR E CHAVEZ AVENUE,LOS ANGELES,90033-3002,2400 CESAR E CHAVEZ 90033-3002,6055 E WASHINGTON BLVD SUITE #700,COMMERCE,90040-2428,722110,Full-service restaurants,14,03/01/1984,,"(34.0465, -118.2072)",23450,9,519,945,,38
0000011646-0011-1,SALLY BEAUTY SUPPLY LLC,SALLY BEAUTY SUPPLY #2709,2708 E 1ST STREET SUITE #B,LOS ANGELES,90033-3634,2708 1ST 90033-3634,POST OFFICE BOX #90220,DENTON,76202-5220,424990,Other miscellaneous nondurable goods,14,02/28/2001,,"(34.0414, -118.2047)",23450,9,520,239,,38
0000012174-0001-1,TSUTOMU KURATA,,670 ECHANDIA STREET,LOS ANGELES,90033-1649,670 ECHANDIA 90033-1649,912 RIDGESIDE DRIVE,MONTEREY PARK,91754-3727,531100,Lessors of real estate (including mini warehouses & self-storage units),14,11/01/1968,,"(34.0538, -118.2168)",23450,9,511,1033,,38
0000012693-0001-5,WALLACE CHIN ESTATE,,1630 PLEASANT AVENUE,LOS ANGELES,90033-3435,1630 PLEASANT 90033-3435,4157 E LIVE OAK AVENUE,ARCADIA,91006-5828,531100,Lessors of real estate (including mini warehouses & self-storage units),14,05/01/1972,,"(34.0483, -118.2207)",23450,9,534,1033,,38
0000012903-0001-7,REYES GUERRERO / EMMA GUERRERO,,2015 PENNSYLVANIA AVENUE,LOS ANGELES,90033-2832,2015 PENNSYLVANIA 90033-2832,515 S 4TH STREET,MONTEBELLO,90640-5700,531100,Lessors of real estate (including mini warehouses & self-storage units),14,01/20/1985,,"(34.0462, -118.2142)",23450,9,521,350,,38
0000014031-0001-0,PROYECTO PASTORAL,GUADALUPE HOMELESS PROJECT,171 S GLESS STREET,LOS ANGELES,90033-3307,171 GLESS 90033-3307,135 N MISSION ROAD,LOS ANGELES,90033-2101,721310,Rooming & boarding houses,14,03/01/1978,,"(34.0458, -118.223)",23450,9,534,953,,38
0000014035-0001-8,SOUTHERN CALIFORNIA ALCOHOL & DRUG PROGRAMS /C,,444 S BOYLE AVENUE,LOS ANGELES,90033-3815,444 BOYLE 90033-3815,513 S SOTO STREET   APT #C,LOS ANGELES,90033-4333,721310,Rooming & boarding houses,14,05/24/1993,,"(34.0, -118.0)",9325,,1246,,,
0000016444-0001-4,STEVE A GURROLA,,1843 E 1ST STREET,LOS ANGELES,90033-3410,1843 1ST 90033-3410,POST OFFICE BOX #4031,WEST COVINA,91791-0031,531100,Lessors of real estate (including mini warehouses & self-storage units),14,01/01/2000,,"(34.047, -118.2184)",23450,9,511,349,,38
0000018287-0001-1,IPS ENTERPRISES INC,98? SOTO DISCOUNT #2,2315 E 4TH STREET,LOS ANGELES,90033-4305,2315 4TH 90033-4305,,,,454390,"Other direct selling establishments (including door-to-door retailing, frozen food plan providers, party plan merchandisers, & coffee-break service providers)",14,04/01/2000,,"(34.041, -118.2128)",23450,9,523,947,,38
0000018812-0002-0,OMNIENT CORPORATION,,1203 N SOTO STREET,LOS ANGELES,90033-1422,1203 Soto 90033-1422,1226 WARNER AVENUE APT #104,LOS ANGELES,90024-5182,447100,Gasoline stations (including convenience stores with gas),14,05/01/2021,,"(34.0568, -118.202)",23450,9,510,488,,1
0000019067-0001-4,GREATER NEW JERUSALEM BAPTIST CHURCH,,1322 E 1ST STREET,LOS ANGELES,90033-3218,1322 1ST 90033,1719 W 50TH STREET,LOS ANGELES,90062-2214,454390,"Other direct selling establishments (including door-to-door retailing, frozen food plan providers, party plan merchandisers, & coffee-break service providers)",14,07/01/1984,,"(34.0476, -118.2263)",23450,9,534,953,,38
0000019185-0001-1,ALFONSO/GENITH TRUJILLO,SANTA FE ARTICULOS RELIGIOSOS,2509 E CESAR E CHAVEZ AVENUE,LOS ANGELES,90033-3003,2509 CESAR E CHAVEZ 90033-3003,,,,448130,Children's & infants' clothing stores,14,04/01/1975,,"(34.0457, -118.2054)",23450,9,519,945,,38
0000020250-0001-6,NORMA A GALINDO,NORMAS,2047 1/2 E CESAR E CHAVEZ AVENUE,LOS ANGELES,90033-1746,2047 CESAR E CHAVEZ 90033-1746,,,,812111,Barber shops,14,01/01/1976,,"(34.0487, -118.2122)",23450,9,521,350,,38
0000020437-0001-7,ARMANDO ARROYO,ARMANDOS MAINTENANCE SERVICE,316 S BOYLE AVENUE,LOS ANGELES,90033-3813,316 BOYLE 90033-3813,,,,233210,Single Family Housing Construction (1997 NAICS),14,01/01/1990,,"(34.0449, -118.2197)",23450,9,534,349,,38
0000025137-0001-9,ASAMBLEAS DE DIOS EBENEZER/C,,126 N ST LOUIS STREET,LOS ANGELES,90033-2835,126 ST LOUIS 90033-2835,,,,722110,Full-service restaurants,14,07/18/1992,,"(34.0454, -118.2134)",23450,9,522,350,,38
0000031059-0001-4,TENRIKYO SOUTHERN PACIFIC CHURCH,,219 N CHICAGO STREET,LOS ANGELES,90033-2906,219 CHICAGO 90033,,,,531100,Lessors of real estate (including mini warehouses & self-storage units),14,05/10/1985,,"(34.0464, -118.2111)",23450,9,522,350,,38
0000031825-0001-1,DORA ROSA YI FONG,ROSA APTS,1118 CORNWELL STREET #1,LOS ANGELES,90033-1447,1118 CORNWELL 90033-1447,1109 W HELLMAN AVENUE,ALHAMBRA,91803-4014,531100,Lessors of real estate (including mini warehouses & self-storage units),14,01/01/1975,,"(34.056, -118.2047)",23450,9,510,488,,1
0000032242-0004-7,SMART & FINAL STORES LLC,SMART/FINAL #345 | SMART/FINAL IRIS CO DIV #345,2308 E 4TH STREET,LOS ANGELES,90033-4306,2308 4TH 90033-4306,POST OFFICE BOX #512377,LOS ANGELES,90051-0377,445100,Grocery stores (including supermarkets & convenience stores without gas),14,01/01/1953,,"(34.0411, -118.2129)",23450,9,523,947,,38
0000032542-0001-7,THEADORA C TORRES / MICHELLE DOMINIGUEZ / NOHMEE DOMINIGUEZ,,320 CORNWELL STREET,LOS ANGELES,90033-1842,320 CORNWELL 90033-1842,3044 GAGE AVENUE,EL MONTE,91731-3320,531100,Lessors of real estate (including mini warehouses & self-storage units),14,02/05/1985,,"(34.048, -118.2094)",23450,9,512,509,,38
0000033524-0014-8,LABORATORY CORPORATION OF AMERICA,,1825   CESAR CHAVEZ AVENUE,LOS ANGELES,90033-,1825 CESAR CHAVEZ 90033-,231 MAPLE AVENUE,BURLINGTON,27215-5848,621510,Medical & diagnostic laboratories,0,02/06/2012,,"(0.0, 0.0)",,,,,,
0000035229-0001-9,DEPORTES PRIETO INC,CASA PRIETO,1832 E 1ST STREET,LOS ANGELES,90033-3411,1832 1ST 90033-3411,,,,451110,Sporting goods stores,14,07/01/1975,,"(34.047, -118.2186)",23450,9,534,349,,38
0000036693-0001-7,DANIEL/DOLORES OCHOA,,727 N SOTO STREET #203,LOS ANGELES,90033-1960,727 SOTO 90033-1960,23061 CECELIA,MISSION VIEJO,92691-2152,531100,Lessors of real estate (including mini warehouses & self-storage units),14,07/02/1985,,"(34.0507, -118.2052)",23450,9,513,944,,38
0000040447-0001-3,W U M KOSE FOUNDATION INCORPORATED,,207 N BREED STREET,LOS ANGELES,90033-2902,207 BREED 90033-2902,,,,561500,Travel arrangement & reservation services,14,04/17/1981,,"(34.0456, -118.21)",23450,9,522,350,,38
0000041067-0002-3,PABLO GOMEZ,,2427 E 3RD STREET,LOS ANGELES,90033-4013,2427 3rd 90033-4013,,,,,,14,05/16/2021,,,,,,,,
0000042307-0001-5,CLEAN KING LAUNDRY SYSTEMS INC,CLEAN KING LAUNDRY SYSTEMS,912 N SOTO STREET,LOS ANGELES,90033-1923,912 SOTO 90033-1923,POST OFFICE BOX #8689,NORTHRIDGE,91327-8689,812310,Coin-operated laundries & drycleaners,14,11/18/1992,,"(34.0525, -118.2041)",23450,9,513,944,,38
0000042451-0001-4,CO2UCH INC,THE DOCK DOWN TOWN | THE DOCK DOWNTOWN,1481 E 4TH STREET,LOS ANGELES,90033-4235,1481 4TH 90033-4235,,,,,,14,01/01/2003,,"(34.0424, -118.2243)",23450,9,535,953,,38
0000042479-0001-8,SOFIA GALVEZ,GALVEZ MARKET,2040 MARENGO STREET,LOS ANGELES,90033-1353,2040 MARENGO 90033-1353,,,,445100,Grocery stores (including supermarkets & convenience stores without gas),14,07/14/2003,,"(34.0565, -118.2071)",23450,9,510,488,,1
0000044070-0002-7,DOLLAR EXPRESS INC,CASH TONIC,1823 E CESAR E CHAVEZ AVENUE,LOS ANGELES,90033-2415,1823 CESAR E CHAVEZ 90033-2415,2934 1/2 N BEVERLY GLEN CIRCLE #139,LOS ANGELES,90077-1724,561450,Credit bureaus,14,03/13/2006,,"(34.0505, -118.216)",23450,9,511,349,,38
0000048498-0001-4,JESUS/ELENA RAMOS,,835 N SOTO STREET,LOS ANGELES,90033-1930,835 SOTO 90033-1930,,,,531100,Lessors of real estate (including mini warehouses & self-storage units),14,11/01/1990,,"(34.052, -118.2044)",23450,9,513,944,,38
0000050012-0001-3,MEHRTAJ DABIRI DENTAL CORPORATION,ANGELES FAMILY DENTAL,2926 E CESAR E CHAVEZ AVENUE,LOS ANGELES,90033-3110,2926 CESAR E CHAVEZ 90033-3110,,,,621111,Offices of physicians (except mental health specialists),14,02/01/1993,,"(34.0437, -118.2008)",23450,9,519,945,,38
0000050033-0001-5,KENJI YAMAMOTO,,2510 MALABAR STREET,LOS ANGELES,90033-2526,2510 MALABAR 90033-2526,858 LADYWOOD PLACE,MONTEBELLO,90640-2422,531100,Lessors of real estate (including mini warehouses & self-storage units),14,07/18/1985,,"(34.0493, -118.2033)",23450,9,514,822,,38
0000051894-0001-4,PEDRO MIRANDA,,110 S SOTO STREET,LOS ANGELES,90033-4057,110 SOTO 90033-4057,2630   LAMBERT DRIVE,PASADENA,91107-2620,531100,Lessors of real estate (including mini warehouses & self-storage units),14,12/01/1974,,"(34.0434, -118.2099)",23450,9,520,239,,38
0000053040-0001-7,RUBEN GOMEZ,RUBEN GOMEZ,412 N BREED STREET,LOS ANGELES,90033-1803,412 BREED 90033-1803,412 N BREED STREET,LOS ANGELES,90033-1803,531100,Lessors of real estate (including mini warehouses & self-storage units),14,08/01/1974,,"(34.049, -118.2076)",23450,9,512,509,,38
0000055922-0001-7,SILVIA E BATRES,,2445 1/2 POMEROY AVENUE,LOS ANGELES,90033-2030,2445 POMEROY 90033-2030,,,,561720,Janitorial services,14,01/01/2001,,"(34.0532, -118.2018)",23450,9,509,1216,,38
0000055941-0001-0,JOSE FIGUEROA,FIGUEROA'S HARDWOOD FLOOR,1220 N EVERGREEN AVENUE   # B,LOS ANGELES,90033-2000,1220 EVERGREEN 90033-2000,,,,235520,Floor Laying and Other Floor Contractors (1997 NAICS),14,07/01/1993,,"(34.0534, -118.1946)",23450,9,509,1216,,38
0000056962-0011-6,BRIGHT HORIZONS CHILDREN'S CENTERS LLC,,2215   ALCAZAR STREET,LOS ANGELES,90033-1003,2215 ALCAZAR 90033-1003,,,,624410,Child day care services,14,11/29/2016,,"(34.0633, -118.199)",23450,9,510,488,,1
0000057705-0001-1,"MCCORMACK, BARON SALAZAR, INC",,117 S BOYLE AVENUE,LOS ANGELES,90033-3457,117 BOYLE 90033,4055 Laclede #124,Saint Louis,63108-3260,541600,"Management, scientific, & technical consulting services",14,01/01/1993,,"(34.0467, -118.2202)",23450,9,534,349,,38
0000057706-0001-6,"MCCORMACK BARON MANAGEMENT SERVICES, INC.",,117 S BOYLE AVENUE,LOS ANGELES,90033-3457,117 BOYLE 90033,720 OLIVE STREET SUITE #2500,SAINT LOUIS,63101-2313,561110,Office administrative services,14,01/01/1993,,"(34.0467, -118.2202)",23450,9,534,349,,38
0000057766-0001-8,LUCY GARCIA,,2112 E 2ND STREET,LOS ANGELES,90033-3922,2112 2ND 90033-3922,2070 MUSTANG CIRCLE,LA VERNE,91750-2214,531100,Lessors of real estate (including mini warehouses & self-storage units),14,05/10/1985,,"(34.0435, -118.214)",23450,9,522,350,,38
0000059916-0001-1,PAULA GARCIA,,2433 BOULDER STREET,LOS ANGELES,90033-2527,2433 BOULDER 90033-2527,535 N SOTO STREET,LOS ANGELES,90033-1924,531100,Lessors of real estate (including mini warehouses & self-storage units),14,11/01/1970,,"(34.049, -118.2052)",23450,9,514,822,,38
0000061235-0001-4,THE BOYLE HEIGHTS ELEMENTARY INSTITUTE/C,,416 CORNWELL STREET,LOS ANGELES,90033-1833,416 CORNWELL 90033,,,,611000,"Educational services (including schools, colleges, & universities)",14,01/01/1993,,,,,,,,
0000061237-0001-3,THE BOYLE HEIGHTS ELEMENTARY INSTITUTE/C,,605 N BOYLE AVENUE,LOS ANGELES,90033-1603,605 BOYLE 90033,9200 W SUNSET BLVD #404,LOS ANGELES,90069-3506,611000,"Educational services (including schools, colleges, & universities)",14,01/01/1993,,"(34.0524, -118.2167)",23450,9,511,1033,,38
0000061355-0001-0,USC NEUROLOGISTS INC,,1510 SAN PABLO STREET #268,LOS ANGELES,90033-5320,1510 SAN PABLO 90033,1510 SAN PABLO STREET #268,LOS ANGELES,90033-5320,621111,Offices of physicians (except mental health specialists),14,10/01/1991,,"(34.063, -118.2029)",23450,9,510,488,,1
0000066069-0001-3,"SAMUEL LOH, M.D.",,1720 E CESAR E CHAVEZ AVENUE,LOS ANGELES,90033-2414,1720 CESAR E CHAVEZ 90033-2414,1315   ALDEA DRIVE,MONTEBELLO,90640-3210,621111,Offices of physicians (except mental health specialists),14,04/01/1993,,"(34.051, -118.2173)",23450,9,511,349,,38
0000066496-0001-3,MARTHA PRECIADO MD INC,MARTHA PRECIADO MD FACC,1701 E CESAR E CHAVEZ AVENUE #355,LOS ANGELES,90033-2425,1701 CESAR E CHAVEZ 90033-2425,,,,621111,Offices of physicians (except mental health specialists),14,05/01/2000,,"(34.0511, -118.2176)",23450,9,511,349,,38
0000074013-0001-0,THE PUBLIC HEALTH FOUNDATION OF LOS ANGELES COUNTY INC,WIC PROGRAM,2928 E CESAR E CHAVEZ AVENUE,LOS ANGELES,90033-3110,2928 CESAR E CHAVEZ 90033-3110,12781 SCHABARUM AVENUE,IRWINDALE,91706-6807,611000,"Educational services (including schools, colleges, & universities)",14,10/01/1993,,,,,,,,
0000074016-0001-3,UNIVERSITY ADVANCED BIO-IMAGING ASSOCIATES INC,,1510 SAN PABLO STREET #350,LOS ANGELES,90033-5323,1510 SAN PABLO 90033,1000 S FREMONT AVENUE #7309,ALHAMBRA,91803-8800,621111,Offices of physicians (except mental health specialists),14,02/17/1994,,"(34.063, -118.2029)",23450,9,510,488,,1
0000074335-0001-1,USC SURGEONS INC,,1510 SAN PABLO STREET #514,LOS ANGELES,90033-5324,1510 SAN PABLO 90033-5324,,,,621111,Offices of physicians (except mental health specialists),14,04/30/1999,,"(34.063, -118.2029)",23450,9,510,488,,1
0000074576-0001-6,PARTS CALIFORNIA ASSOCIATED AUTO PARTS INC,P C A AUTO PARTS,2914 E CESAR E CHAVEZ AVENUE,LOS ANGELES,90033-3110,2914 CESAR E CHAVEZ 90033-3110,,,,453930,Manufacture (mobile) home dealers,14,02/09/2001,,"(34.0439, -118.2012)",23450,9,519,945,,38
0000076728-0001-8,MAGDALENO RAMOS,ALLEY NATALY,2979 MARENGO STREET APT #103,LOS ANGELES,90033-2093,2979 MARENGO 90033-2093,2979 MARENGO STREET APT #103,LOS ANGELES,90033-2093,424300,"Apparel, piece goods, & notions",14,09/10/2003,,"(34.055, -118.1936)",23450,9,509,1216,,
0000077419-0001-1,PALMAS COMMISSARY INC,PALMAS COMMISSARY,1200 E 1ST STREET,LOS ANGELES,90033-3216,1200 1ST 90033-3216,,,,424400,Grocery & related products,14,07/01/1993,,"(34.0477, -118.2277)",23450,9,534,953,,38
0000081492-0001-1,HORTENSIA ORTEGA,HORTENSIA'S BEAUTY SALON,1822 E 1ST STREET,LOS ANGELES,90033-3411,1822 1ST 90033-3411,,,,812111,Barber shops,14,07/01/2003,,"(34.0471, -118.2188)",23450,9,534,349,,38
0000081521-0001-0,DOHENY EYE MEDICAL GROUP INC,,1450 SAN PABLO STREET,LOS ANGELES,90033-4500,1450 SAN PABLO 90033-4500,,,,561300,Employment services,14,02/01/1993,,"(34.062, -118.2032)",23450,9,510,488,,1
0000084594-0001-1,ARMANDO PADILLA,,1000 MARK STREET,LOS ANGELES,90033-1324,1000 MARK 90033-1324,,,,233210,Single Family Housing Construction (1997 NAICS),14,10/30/2003,,"(34.0573, -118.2126)",23450,9,510,488,,38
0000085879-0001-8,ALBERTO MANUEL GURUBEL IUIT,DISCOUNT BIKE SHOP,2033 E CESAR E CHAVEZ AVENUE,LOS ANGELES,90033-1746,2033 CESAR E CHAVEZ 90033-1746,,,,453990,"All other miscellaneous store retailers (including tobacco, candle, & trophy shops)",14,06/01/1994,,"(34.0488, -118.2123)",23450,9,521,350,,38
0000096203-0001-0,ZAR BROKERAGER INC,,2618 E 2ND STREET,LOS ANGELES,90033-4123,2618 2ND 90033-4123,,,,561300,Employment services,14,01/01/2002,,"(34.0409, -118.208)",23450,9,520,239,,38
0000096647-0001-5,MARIO GALLARDO RUVALCABA,,1907 E 2ND STREET APT #B,LOS ANGELES,90033-3453,1907 2ND 90033-3453,,,,561500,Travel arrangement & reservation services,14,01/01/2001,,"(34.0455, -118.2178)",23450,9,521,349,,38
0000096762-0001-8,FAMILY CARE SPECIALISTS MEDICAL CORP,,1701 E CESAR E CHAVEZ AVENUE #230,LOS ANGELES,90033-2464,1701 CESAR E CHAVEZ 90033-2464,5823 YORK BLVD SUITE #3,LOS ANGELES,90042-2634,621111,Offices of physicians (except mental health specialists),14,03/01/1992,,"(34.0511, -118.2176)",23450,9,511,349,,38
0000097935-0001-4,TIMOTHY BOTELLO,,1510 SAN PABLO STREET #600,LOS ANGELES,90033-5405,1510 SAN PABLO 90033-5405,POST OFFICE BOX #86125,LOS ANGELES,90086-0125,621111,Offices of physicians (except mental health specialists),14,07/01/1993,,"(34.063, -118.2029)",23450,9,510,488,,1
0000100417-0001-2,YOUNG HUI SUH/YOUNG MO SUH,CHAVEZ POLLO & BURGER,2057 E CESAR E CHAVEZ AVENUE,LOS ANGELES,90033-1746,2057 CESAR E CHAVEZ 90033-1746,,,,722110,Full-service restaurants,14,11/25/2002,,"(34.0487, -118.2121)",23450,9,521,350,,38
0000100676-0001-6,GEMS SEAFOODS INC,,2729 E CESAR E CHAVEZ AVENUE,LOS ANGELES,90033-3105,2729 CESAR E CHAVEZ 90033-3105,,,,424400,Grocery & related products,14,05/01/1981,,"(34.045, -118.2037)",23450,9,519,822,,38
0000101075-0001-0,PROYECTO PASTORAL /C,LA GUARDERIA PREESCHOLAR CHILD CARE,157 S GLESS STREET,LOS ANGELES,90033-3307,157 GLESS 90033-3307,157 S GLESS STREET,LOS ANGELES,90033-3307,624410,Child day care services,14,03/28/1998,,"(34.0461, -118.2229)",23450,9,534,953,,38
0000101529-0001-1,PANIDA CHAROENTHAIVANICH,THAI KITCHEN 2,2000 MARENGO STREET #A,LOS ANGELES,90033-1359,2000 MARENGO 90033-1359,,,,722110,Full-service restaurants,14,09/01/2003,,"(34.057, -118.2083)",23450,9,510,488,,38
0000101543-0019-3,MOTHERS NUTRITIONAL CENTER INC,,2238 E 1ST STREET,LOS ANGELES,90033-3902,2238 1ST 90033-3902,13635 FREEWAY DRIVE,SANTA FE SPGS,90670-5622,452000,General merchandise stores,14,04/28/2015,,"(34.0442, -118.211)",23450,9,522,350,,38
0000105625-0001-0,MARIANA PEREZ SOTO,LA TEHUANA,1202 E 1ST STREET,LOS ANGELES,90033-3216,1202 1ST 90033-3216,,,,,,14,08/31/2004,,"(34.0476, -118.2277)",23450,9,534,953,,38
0000107109-0001-4,TRAN KIM DUNG,FISH ONLY,1832 MARENGO STREET,LOS ANGELES,90033-1316,1832 MARENGO 90033-1316,,,,722110,Full-service restaurants,14,06/01/2000,,"(34.0581, -118.2109)",23450,9,510,488,,38
0000107433-0002-1,MIGUEL/MARIA DAVALOS,,2456 POMEROY AVENUE,LOS ANGELES,90033-2031,2456 POMEROY 90033-2031,10601 HILLVIEW AVENUE,CHATSWORTH,91311-2126,531100,Lessors of real estate (including mini warehouses & self-storage units),14,01/01/2001,,"(34.0533, -118.2024)",23450,9,509,1216,,38
0000108005-0001-5,UNITED DRESSED BEEF CO INC,RUSSAKS CURED/SMOKED PRODUCTS,1407 BOYD STREET,LOS ANGELES,90033-3714,1407 BOYD 90033-3714,POST OFFICE BOX #331029,Los Angeles,90033-0001,424400,Grocery & related products,14,04/15/1978,,,,,,,,
0000108612-0001-4,KSR TRADING INC,,1137 E 1ST STREET,LOS ANGELES,90033-3201,1137 1ST 90033-3201,,,,,,14,01/15/1994,,"(34.0478, -118.2282)",23450,9,534,953,,38
0000110971-0001-4,ALICIA IBARRA,IBARRA ALICIA FAMILY DAY CARE,2124 E 3RD STREET,LOS ANGELES,90033-3904,2124 3RD 90033-3904,,,,624410,Child day care services,14,01/01/1997,,"(34.043, -118.2145)",23450,9,522,350,,38
0000111598-0001-8,WHITE MEMORIAL OTOLARYNGOLOGY GROUP,,414 N BOYLE AVENUE,LOS ANGELES,90033-2410,414 BOYLE 90033-2410,,,,621111,Offices of physicians (except mental health specialists),14,07/01/1984,,"(34.051, -118.2176)",23450,9,511,349,,38
0000113263-0001-4,HOLLENBECK POLICE/BUSINESSMENS COUNCIL INC,,2015 E 1ST STREET,LOS ANGELES,90033-3915,2015 1ST 90033,,,,561300,Employment services,14,01/01/1984,,,,,,,,
0000113622-0001-8,LOMA LINDA UNIVERSITY /C,WHITE MEMORIAL CAFETERIA,1720 E CESAR E CHAVEZ AVENUE,LOS ANGELES,90033-2414,1720 CESAR E CHAVEZ 90033-2414,,,,622000,Hospitals,14,07/01/1984,,"(34.051, -118.2173)",23450,9,511,349,,38
