LOCATION ACCOUNT #,BUSINESS NAME,DBA NAME,STREET ADDRESS,CITY,ZIP CODE,LOCATION DESCRIPTION,MAILING ADDRESS,MAILING CITY,MAILING ZIP CODE,NAICS,PRIMARY NAICS DESCRIPTION,COUNCIL DISTRICT,LOCATION START DATE,LOCATION END DATE,LOCATION,Zip Codes,Council Districts,Census Tracts,Precinct Boundaries,LA Specific Plans,Neighborhood Councils (Certified)
0000508214-0001-2,CLINICAL PSYCHOLOGICAL SERVICES INC,,5839 GREEN VALLEY CIRCLE #203,CULVER CITY,90230-6963,5839 GREEN VALLEY 90230-6963,POST OFFICE BOX #2786,CULVER CITY,90231-2786,453990,"All other miscellaneous store retailers (including tobacco, candle, & trophy shops)",0,03/01/1986,,"(34.0, -118.0)",9325,,1246,,,
0000537508-0001-3,EL CAMINO REAL HIGH SCHOOL BOOSTER /C,,5440 VALLEY CIRCLE BLVD,WOODLAND HILLS,91367-5949,5440 VALLEY CIRCLE 91367-5949,,,,611000,"Educational services (including schools, colleges, & universities)",3,01/01/1997,,"(34.1694, -118.6435)",19347,4,303,1553,,49
0000635031-0001-2,SHOMREI TORAH SYNAGOGUE,,7353 VALLEY CIRCLE BLVD,WEST HILLS,91304-6706,7353 VALLEY CIRCLE 91304-6706,,,,611000,"Educational services (including schools, colleges, & universities)",12,09/28/1994,,"(34.2056, -118.654)",4279,2,282,1548,,44
0000664619-0001-2,SAZEH CONSTRUCTION & DEVELOPMENT CORP,SAZEH CONSTRUCTION,5626   VALLEY CIRCLE BLVD,WOODLAND HILLS,91367-4062,5626 VALLEY CIRCLE 91367-4062,,,,233220,Multifamily Housing Construction (1997 NAICS),3,08/18/1988,,"(34.1733, -118.6468)",19347,4,308,1481,,49
0000763914-0001-2,LUNA HIDEKI MITANI,,5218   VALLEY CIRCLE BLVD,WOODLAND HILLS,91367-6047,5218 VALLEY CIRCLE 91367-6047,5218 VALLEY CIRCLE BLVD,WOODLAND HILLS,91367-6047,453990,"All other miscellaneous store retailers (including tobacco, candle, & trophy shops)",3,01/01/1998,,"(34.1652, -118.6393)",19347,4,303,1553,,49
0000803831-0001-5,VITTORIA G STOUT,,10061 VALLEY CIRCLE BLVD #1,CHATSWORTH,91311-7465,10061 VALLEY CIRCLE 91311-7465,,,,561500,Travel arrangement & reservation services,12,01/01/1999,,"(34.2516, -118.6176)",4284,2,90,271,,43
0000806824-0001-7,CARDE TEN ARCHITECTS /C,CARDE TEN ARCHITECTS,5855   GREEN VALLEY CIRCLE   #301,CULVER CITY,90230-6946,5855 GREEN VALLEY 90230-6946,2370   WESTWOOD BLVD   SUITE #J,LOS ANGELES,90064-2120,541310,Architectural services,0,05/01/1990,,"(33.9836, -118.3886)",24678,,2148,78,,
0000867836-0001-5,RON LOMBARDO,RONS ELECTRIC,6201 VALLEY CIRCLE BLVD    #17,WOODLAND HILLS,91367-1158,6201 VALLEY CIRCLE 91367-1158,103 Via Colinas,Westlake Village,91362-5004,235310,Electrical Contractors (1997 NAICS),0,07/01/1991,,,,,,,,
0000875445-0001-3,SUZI G O'DEA/CHEROKEE O'DEA,LOG CABIN MERCANTILE CO,23300 VALLEY CIRCLE BLVD,CHATSWORTH,91311-6454,23300 VALLEY CIRCLE 91311-6454,,,,453220,"Gift, novelty, & souvenir stores",0,04/03/2002,,"(34.2379, -118.6339)",4284,,95,67,,
0000932107-0001-1,EDNEY CONSULTING SERVICES INC,,5855 GREEN VALLEY CIRCLE SUITE #305,CULVER CITY,90230-6969,5855 GREEN VALLEY 90230-6969,5855   GREEN VALLEY CIRCLE   SUITE #210,CULVER CITY,90230-6968,453990,"All other miscellaneous store retailers (including tobacco, candle, & trophy shops)",0,01/01/1998,,"(33.9831, -118.3883)",24678,,2148,78,,
0002022341-0001-9,STEWART DATER,,5850 VALLEY CIRCLE,WOODLAND HILLS,91367-3973,5850 VALLEY 91367-3973,21051 Amberwick,Huntington Beach,92646-7308,,,3,03/01/1996,,,,,,,,
0002085491-0001-5,STEVE ENGELMANN,STEVE ENGELMANN PHOTOGRAPHY,6415   GREEN VALLEY CIRCLE   UNIT #121,CULVER CITY,90230-8067,6415 GREEN VALLEY 90230-8067,6415   GREEN VALLEY CIRCLE   UNIT #121,CULVER CITY,90230-8067,,,0,12/23/2005,,"(33.98, -118.3863)",24678,,2148,78,,
0002097441-0001-8,PETER BUDEVSKI,BUDEVSKI ACTING STUDIO,6375 GREEN VALLEY CIRCLE SUITE #104,CULVER CITY,90230-7065,6375 GREEN VALLEY 90230-7074,1427 WILCOX AVENUE,HOLLYWOOD,90028-8123,492000,Couriers & messengers,0,12/01/2005,,"(33.9797, -118.3853)",24678,,2148,78,,
0002104885-0001-0,J PABLO TRINIDAD,,5830 GREEN VALLEY CIRCLE APT #218,LOS ANGELES,90230-6932,5830 GREEN VALLEY 90230-6932,,,,,,0,07/05/2003,,"(0.0, 0.0)",,,,,,
0002112233-0001-5,"ACADEMY FOR ADVANCEMENT OF CHILDREN WITH AUTISM, INC",,7353 VALLEY CIRCLE BLVD,WEST HILLS,91304-6706,7353 VALLEY CIRCLE 91304-6706,4083 W AVENUE L #344,LANCASTER,93536-4202,611000,"Educational services (including schools, colleges, & universities)",12,04/28/2006,,"(34.2062, -118.6563)",4279,2,285,528,,44
0002161016-0001-0,A PENTA D PROPERTIES LLC,,8300   VALLEY CIRCLE BLVD   #A,CANOGA PARK,91304-3023,8300 VALLEY CIRCLE 91304-3023,,,,531100,Lessors of real estate (including mini warehouses & self-storage units),12,02/14/2005,,"(34.2196, -118.6463)",4279,2,91,1459,53,44
0002161355-0001-4,KATHLEEN MARY HOLM GOLDBERG,,8637 VALLEY CIRCLE BLVD,CANOGA PARK,91304-2137,8637 VALLEY CIRCLE 91304-2137,,,,,,12,11/01/1998,,"(34.2272, -118.6466)",4284,2,2336,1458,53,44
0002173019-0001-4,BARBARA WATTS-ROBINSON,,8461 VALLEY CIRCLE BLVD,WEST HILLS,91304-3030,8461 VALLEY CIRCLE 91304-3030,,,,,,12,01/01/1998,,"(34.2228, -118.6467)",4284,2,2336,1459,53,44
0002181239-0001-0,MARIA FUENTES,,6605 GREEN VALLEY CIRCLE UNIT #103,CULVER CITY,90230-7054,6605 GREEN VALLEY 90230-7054,6605 GREEN VALLEY CIRCLE UNIT #103,CULVER CITY,90230-7054,,,0,05/10/2002,,,,,,,,
0002182776-0001-9,LAILA ASGARI,,10058 VALLEY CIRCLE BLVD,CHATSWORTH,91311-2662,10058 VALLEY CIRCLE 91311-2662,,,,,,12,01/01/2006,,"(34.2516, -118.6176)",4284,2,90,271,,43
0002223835-0001-2,LEKAVICH DENTAL CORPORATION,SPECIAL NEEDS DENTAL ASSOCIATES,5901 GREEN VALLEY CIRCLE #455,CULVER CITY,90230-6976,5901 GREEN VALLEY 90230-6976,,,,,,0,01/01/2007,,"(33.9835, -118.3909)",24678,,2148,78,,
0002241683-0001-3,ARRON CLARK CONSTRUCTION,,8709 VALLEY CIRCLE BLVD,CANOGA PARK,91304-2138,8709 VALLEY CIRCLE 91304-2138,,,,233210,Single Family Housing Construction (1997 NAICS),12,01/01/2002,,"(34.2285, -118.6464)",4279,2,2336,1458,53,44
0002252876-0001-3,JACQUELINE WILLIAMS,JAMA'S HAIR STUDIO,8300 VALLEY CIRCLE BLVD UNIT #A,WEST HILLS,91304-3023,8300 VALLEY CIRCLE 91304-3023,,,,115310,Support activities for forestry,12,07/01/2007,,"(34.2196, -118.6463)",4279,2,91,1459,53,44
0002317949-0001-1,MAZAL BENISH,,5207 VALLEY CIRCLE BLVD,WOODLAND HILLS,91367-6057,5207 VALLEY CIRCLE 91367-6057,,,,812111,Barber shops,3,07/01/2007,,"(34.1649, -118.6395)",19347,4,303,1483,,49
0002365132-0001-7,DISTRIBUTOR CAP LLC,,6815 VALLEY CIRCLE BLVD #76,WEST HILLS,91307-2861,6815 VALLEY CIRCLE 91307-2861,,,,424400,Grocery & related products,0,08/01/2008,,"(34.1952, -118.6568)",4283,,302,1549,,
0002376779-0001-6,RSCA CORPORATION,REDWOOD RESOURCES | RESOURCE SOLUTIONS OF CA,6425 GREEN VALLEY CIRCLE    #306,CULVER CITY,90230-8073,6425 GREEN VALLEY 90230-8073,,,,541910,Market research & public opinion polling,0,09/01/2008,,"(33.98, -118.3863)",24678,,2148,78,,
0002380328-0001-3,TIA KHA,,5800   GREEN VALLEY CIRCLE   APT #215,CULVER CITY,90230-6935,5800 GREEN VALLEY 90230-6935,5800   GREEN VALLEY CIRCLE   #215,CULVER CITY,90230-6935,812990,All other personal services,0,01/01/2005,,"(33.9827, -118.3878)",24678,,2148,78,,
0002395536-0001-7,RBL STUDIOS CORP,SWIM YOGI + IAN NELMS SWIM,6201 VALLEY CIRCLE BLVD #12,WOODLAND HILLS,91367-1157,6201 VALLEY CIRCLE 91367-1157,6201   VALLEY CIRCLE BLVD   UNIT #12,WOODLAND HILLS,91367-1157,812990,All other personal services,3,06/01/2007,,"(34.1837, -118.6559)",19347,4,302,1478,,49
0002411262-0001-1,JENNIFER B WINTER,JENNIFER B COFFIN CREATIVE MEMORIES,6815 VALLEY CIRCLE BLVD UNIT #77,WEST HILLS,91307-2861,6815 VALLEY CIRCLE 91307-2861,,,,454390,"Other direct selling establishments (including door-to-door retailing, frozen food plan providers, party plan merchandisers, & coffee-break service providers)",0,05/31/2008,,"(34.1952, -118.6568)",4283,,302,1549,,
0002412198-0001-8,FARA S MANSHADI,,22258 SHADOW VALLEY CIRCLE,CHATSWORTH,91311-1254,22258 SHADOW VALLEY 91311-1254,,,,541219,Other accounting services,12,01/01/2007,,"(34.2761, -118.6131)",4284,2,88,1276,,43
0002412463-0001-9,CHRISTOPHER J. CHO,,6448 VALLEY CIRCLE BLVD,WEST HILLS,91307-2805,6448 VALLEY CIRCLE 91307-2805,6448 VALLEY CIRCLE BLVD,WEST HILLS,91307-2805,541510,Computer systems design & related services,12,01/01/2009,,"(34.187, -118.6553)",4283,2,302,1477,,44
0002414851-0001-3,ALICE JANKOWIAK,,6505 GREEN VALLEY CIRCLE #105,CULVER CITY,90230-7050,6505 GREEN VALLEY 90230-7050,,,,541219,Other accounting services,0,04/01/2008,,"(33.9787, -118.3855)",24678,,2148,78,,
0002422852-0001-0,RORY EDWARD WALSH,,6300 GREEN VALLEY CIRCLE #304,CULVER CITY,90230-7049,6300 GREEN VALLEY 90230-7049,7721 W MANCHESTER AVENUE #1,PLAYA DEL REY,90293-8439,812990,All other personal services,0,01/20/2007,,"(33.9806, -118.3853)",24678,,2148,78,,
0002424164-0001-0,BRYAN LA ROCK,,6555 GREEN VALLEY CIRCLE #213,CULVER CITY,90230-8095,6555 GREEN VALLEY 90230-8095,,,,541510,Computer systems design & related services,0,07/01/2007,,"(33.9791, -118.3854)",24678,,2148,78,,
0002426845-0001-9,JESSE CRUSING,,6500 GREEN VALLEY CIRCLE #225,CULVER CITY,90230-8021,6500 GREEN VALLEY 90230-8021,1183   CRENSHAW BLVD   APT #204,LOS ANGELES,90019-3558,235310,Electrical Contractors (1997 NAICS),0,02/14/2008,,"(33.9788, -118.3855)",24678,,2148,78,,
0002505542-0001-6,JANNETH LOPEZ,,356 VALLEY CIRCLE,MONROVIA,91016-5086,356 VALLEY 91016-5086,,,,621610,Home health care services,0,01/01/2002,,"(34.1183, -117.9963)",2451,,1291,,,
0002523604-0001-7,ISRAEL BARRON,,6605 GREEN VALLEY CIRCLE #107,CULVER CITY,90230-8083,6605 GREEN VALLEY 90230-8083,,,,541990,"All other professional, scientific, & technical services",0,09/01/2010,,"(33.9784, -118.3857)",24678,,2149,,,
0002569184-0001-4,"IT WAS COLD AND IT RAINED, INC.",,6310 GREEN VALLEY CIRCLE UNIT #217,LOS ANGELES,90230-7003,6310 GREEN VALLEY 90230-7003,16255 VENTURA BLVD SUITE #1240,ENCINO,91436-2322,711510,"Independent artists, writers, & performers",0,01/06/2009,,"(33.9808, -118.3853)",24678,,2148,78,,
0002580382-0001-9,YEVGENIY GLUKHOVSKY,,6660 VALLEY CIRCLE BLVD,WEST HILLS,91307-2807,6660 VALLEY CIRCLE 91307-2807,6660   VALLEY CIRCLE BLVD,WEST HILLS,91307-2807,,,12,01/01/2013,,"(34.1924, -118.6566)",4283,2,302,1477,,44
0002593829-0001-8,KAPILOW & SON INC,,5830 GREEN VALLEY CIRCLE UNIT #114,CULVER CITY,90230-6921,5830 GREEN VALLEY 90230-6921,321 S BEVERLY DRIVE   #M,BEVERLY HILLS,90212-4303,541990,"All other professional, scientific, & technical services",0,05/01/2010,,"(33.9831, -118.3882)",24678,,2148,78,,
0002665388-0001-5,RENAISSANCE PHARMACY,,22228 SHADOW VALLEY CIRCLE,CHATSWORTH,91311-1253,22228 SHADOW VALLEY 91311,2009 ROADRUNNER AVENUE,NEWBURY PARK,91320-6561,,,12,01/03/2013,,"(34.2761, -118.6125)",4284,2,88,1276,,43
0002714928-0001-9,BRUMMELL CA LLC,COMMERCIAL RENTAL | ONE FINE STAY,5839   GREEN VALLEY CIRCLE   UNIT #204,CULVER CITY,90230-6963,5839 GREEN VALLEY 90230-6963,2080 DELANO DRIVE NE,ATLANTA,30317-1236,531310,Real estate property managers,0,09/17/2013,,"(33.9835, -118.3878)",24678,,2148,78,,
0002720633-0001-2,DIANA S CORRAL,,6215 GREEN VALLEY CIRCLE,CULVER CITY,90230-8035,6215 GREEN VALLEY 90230-8035,4802 Hollow Corner #123,Culver City,90230-8558,812990,All other personal services,0,02/01/2013,,"(33.98, -118.3863)",24678,,2148,78,,
0002725534-0001-5,A WAY OF LIFE FITNESS CORPORATION,ANDERSON PROFESSIONAL KARATE CENTER,8300 VALLEY CIRCLE BLVD SUITE #C,WEST HILLS,91304-3023,8300 VALLEY CIRCLE 91304-3023,POST OFFICE BOX #4609,WEST HILLS,91308-4609,812990,All other personal services,12,01/01/2013,,"(34.2196, -118.6466)",4279,2,91,1459,53,44
0002728928-0001-4,HILL POINT MONTESSORI PREPARATORY SCHOOL INC,,6601 VALLEY CIRCLE BLVD,WEST HILLS,91307-2808,6601 VALLEY CIRCLE 91307-2808,17601   DEVONSHIRE STREET,NORTHRIDGE,91325-1444,,,9,01/01/2014,,,,,,,,
0002759856-0001-4,LEV EPSTEIN,,6201 VALLEY CIRCLE BLVD APT #10,WOODLAND HILLS,91367-1157,6201 VALLEY CIRCLE 91367,6201 VALLEY CIRCLE BLVD APT #10,WOODLAND HILLS,91367-1157,541990,"All other professional, scientific, & technical services",3,07/01/2014,,"(34.1837, -118.6559)",19347,4,302,1478,,49
0002793576-0001-9,JAMA'S BEAUTY COLLEGE INC,JAMA'S BEAUTY & BARBER COLLEGE,8300 VALLEY CIRCLE BLVD UNIT #A,WEST HILLS,91304-3023,8300 VALLEY CIRCLE 91304-3023,,,,812112,Beauty salons,12,01/02/2015,,"(34.2196, -118.6463)",4279,2,91,1459,53,44
0002811874-0001-4,ANA HERNANDEZ,,5830   GREEN VALLEY CIRCLE   APT #215,CULVER CITY,90230-6923,5830 GREEN VALLEY 90230-6923,,,,424990,Other miscellaneous nondurable goods,0,01/01/2014,,"(33.9828, -118.3887)",24678,,2148,78,,
0002816111-0001-8,NANCY KATHLEEN CAMM,,6435 GREEN VALLEY CIRCLE #112,CULVER CITY,90230-8074,6435 GREEN VALLEY 90230-8074,,,,812112,Beauty salons,0,03/19/2015,,"(33.9797, -118.3853)",24678,,2148,78,,
0002819059-0002-1,ZHELBERT ZOHRABIAN,,6321   VALLEY CIRCLE TERRACE,WEST HILLS,91307-2703,6321 VALLEY CIRCLE 91307-2703,,,,561490,"Other business support services (including repossession services, court reporting, & stenotype services)",12,03/27/2015,,"(34.1854, -118.6563)",4283,2,302,1477,,44
0002821578-0001-4,DWB HOLDINGS LLC,,5830   GREEN VALLEY CIRCLE   #311,CULVER CITY,90230-6942,5830 GREEN VALLEY 90230-6942,,,,423930,Recyclable materials,0,01/26/2015,,"(33.9828, -118.3887)",24678,,2148,78,,
0002822153-0001-9,CRYSTAL CARLISLE,"URSPIRIT BOOKS & RECORDINGS, CENTER & INSTITUTE",6525   GREEN VALLEY CIRCLE   #310,CULVER CITY,90230-7053,6525 GREEN VALLEY 90230-7053,POST OFFICE BOX #691403,WEST HOLLYWOOD,90069-9403,453990,"All other miscellaneous store retailers (including tobacco, candle, & trophy shops)",0,01/01/2015,,"(33.98, -118.3863)",24678,,2148,78,,
0002827322-0001-6,HALLEY LUTZ,HALEY LUTZ PHOTOGRAPHY,6310   GREEN VALLEY CIRCLE   UNIT #111,CULVER CITY,90230-7003,6310 GREEN VALLEY 90230-7003,6310   GREEN VALLEY CIRCLE,CULVER CITY,90230-7003,541920,Photographic services,0,01/01/2015,,"(33.9807, -118.3852)",24678,,2148,78,,
0002867280-0001-6,STEPHANIE LISELL,THE ART OF FAMILY,6201   VALLEY CIRCLE BLVD   UNIT #4,WOODLAND HILLS,91367-1155,6201 VALLEY CIRCLE 91367-1155,6201   VALLEY CIRCLE BLVD   UNIT #4,WOODLAND HILLS,91367-1155,448310,Jewelry stores,3,01/01/2015,,"(34.1839, -118.6567)",19347,4,302,1551,,49
0002886630-0001-6,"PINELOCK PROPERTIES, LLC",,5855   GREEN VALLEY CIRCLE   SUITE #201,CULVER CITY,90230-6968,5855 GREEN VALLEY 90230-6968,941 S VERMONT AVENUE   SUITE #101-300,LOS ANGELES,90006-1686,531100,Lessors of real estate (including mini warehouses & self-storage units),0,04/08/2015,,"(33.9836, -118.3886)",24678,,2148,78,,
0002892093-0001-0,BEYOND ALL CARE SERVICES,WRENEE,6445 VALLEY CIRCLE TERRACE,WEST HILLS,91307-2747,6445 VALLEY CIRCLE 91307-2747,6445 VALLEY CIRCLE TERRACE,WEST HILLS,91307-2747,812190,Other personal care services (including diet & weight reducing centers),12,02/01/2016,,"(34.1869, -118.6563)",4283,2,302,1477,,44
0002906672-0001-4,CINERGY CONSTRUCTION CORP,,5855   GREEN VALLEY CIRCLE      #206,CULVER CITY,90230-6968,5855 GREEN VALLEY 90045,,,,233210,Single Family Housing Construction (1997 NAICS),0,08/01/2015,,"(33.9836, -118.3886)",24678,,2148,78,,
0002907580-0001-8,ANDREW GONZALEZ,,10051   VALLEY CIRCLE BLVD   #6,CHATSWORTH,91311-7409,10051 VALLEY CIRCLE 91311-7409,POST OFFICE BOX #2401,FRAZIER PARK,93225-2401,492000,Couriers & messengers,12,01/01/2013,,"(34.2541, -118.6161)",4284,2,88,1252,,43
0002966624-0001-3,DONIA T GEKAYEM,,6415 GREEN VALLEY CIRCLE    #321,CULVER CITY,90230-8069,6415 GREEN VALLEY 90230-8069,,,,812112,Beauty salons,0,01/23/2017,,"(33.98, -118.3863)",24678,,2148,78,,
0002999871-0001-5,ATC HEALTHCARE INC.,,5855   GREEN VALLEY CIRCLE,CULVER CITY,90230-6946,5855 GREEN VALLEY 90230-6946,1983   MARCUS AVENUE   SUITE #E122,NEW HYDE PARK,11042-1029,,,0,01/01/2017,,"(33.9836, -118.3886)",24678,,2148,78,,
0003009984-0001-9,PREMIER CAPTURE LLC,,6665 GREEN VALLEY CIRCLE UNIT #116,CULVER CITY,90230-8110,6665 GREEN VALLEY 90230-8110,6665 GREEN VALLEY CIRCLE UNIT #116,CULVER CITY,90230-8110,532210,Consumer electronics & appliances rental,0,07/01/2017,,"(33.98, -118.3863)",24678,,2148,78,,
0003014335-0001-6,JOSEPHINE PEREZ,JO PEREZ,10141   VALLEY CIRCLE BLVD   UNIT #4,CHATSWORTH,91311-7832,10141 VALLEY CIRCLE 91311-7832,2984 SE Kamilche Point,Shelton,98584-7946,541510,Computer systems design & related services,12,01/01/2017,,"(34.2536, -118.6161)",4284,2,88,1252,,43
0003014578-0001-1,"OCEANSIDE TRANSITIONAL LIVING IN MALIBU, INC.",,8300   VALLEY CIRCLE BLVD   #C,WEST HILLS,91304-3023,8300 VALLEY CIRCLE 91304-3023,8049   CLEMENS AVENUE,WEST HILLS,91304-3512,,,12,08/01/2017,,"(34.2196, -118.6463)",4279,2,91,1459,53,44
0003018116-0001-6,SON OF YAJAIRA LLC,,5650   VALLEY CIRCLE BLVD,WOODLAND HILLS,91367-4062,5650 VALLEY CIRCLE 91367-4062,,,,512100,Motion picture & video industries (except video rental),3,03/20/2017,,"(34.174, -118.6476)",19347,4,308,1481,,49
0003021939-0001-8,SUZANNE PERRY,,22215   SHADOW VALLEY CIRCLE,CHATSWORTH,91311-1252,22215 SHADOW VALLEY 91311-1252,22215   SHADOW VALLEY CIRCLE,CHATSWORTH,91311-1252,711510,"Independent artists, writers, & performers",12,01/01/2011,,"(34.2762, -118.6129)",4284,2,88,1276,,43
0003026407-0001-3,PKT SQUARES LLC,,6410   GREEN VALLEY CIRCLE   APT #136,CULVER CITY,90230-8004,6410 GREEN VALLEY 90230,6410   GREEN VALLEY CIRCLE   APT #136,CULVER CITY,90230-8004,448190,Other Clothing Stores,0,08/01/2017,,"(33.9798, -118.3852)",24678,,2148,78,,
0003031061-0001-5,EHSAN DARYARAM,EDM ENGINEERING,22226   SHADOW VALLEY CIRCLE,CHATSWORTH,91311-1253,22226 SHADOW VALLEY 91311-1253,22226   SHADOW VALLEY CIRCLE,CHATSWORTH,91311-1253,541330,Engineering services,12,03/15/2018,,"(34.2761, -118.6129)",4284,2,88,1276,,43
0003036999-0001-2,LETICIA HARDING,,6547   VALLEY CIRCLE TERRACE,WEST HILLS,91307-2748,6547 VALLEY CIRCLE 91307-2748,,,,711510,"Independent artists, writers, & performers",12,01/01/2018,,"(34.1892, -118.6564)",4283,2,302,1477,,44
0003046303-0001-0,CHRISTINA AUDE,STAR TOUCH AGENCY,6841   VALLEY CIRCLE BLVD   UNIT #48,WEST HILLS,91307-2857,6841 VALLEY CIRCLE 91307,1155 Tuckaway,Rockledge,32955-4521,541990,"All other professional, scientific, & technical services",0,04/03/2018,,"(34.196, -118.6577)",4283,,302,212,,
0003050183-0001-5,SHANA ROSE,ELITE ACADEMY,6400   VALLEY CIRCLE BLVD,WEST HILLS,91307-2805,6400 VALLEY CIRCLE 91307-2805,6400   VALLEY CIRCLE BLVD,WEST HILLS,91307-2805,611000,"Educational services (including schools, colleges, & universities)",12,02/01/2018,,"(34.1857, -118.6552)",4283,2,302,1477,,44
0003051722-0001-5,MANOLITO TOBIAS / SHARON TOBIAS,GBS FOUR,338   VALLEY CIRCLE,MONROVIA,91016-5086,338 VALLEY 91016-5086,,,,812990,All other personal services,0,02/10/2017,,"(34.1181, -117.9976)",2451,,1291,,,
0003062527-0001-5,ABDOULHAMID KHATAB,PROSOURCE BUILDERS,6720   VALLEY CIRCLE BLVD,WEST HILLS,91307-2809,6720 VALLEY CIRCLE 91307-2809,24372 WELBY WAY,WEST HILLS,91307-2844,233210,Single Family Housing Construction (1997 NAICS),12,01/01/2017,,"(34.1932, -118.6565)",4283,2,302,1477,,44
0003076954-0001-1,GRUB 312 LLC,,6310   GREEN VALLEY CIRCLE,CULVER CITY,90230-7069,6310 GREEN VALLEY 90230,6310   GREEN VALLEY CIRCLE   #313,CULVER CITY,90230-7069,,,0,09/19/2018,,"(33.9807, -118.3852)",24678,,2148,78,,
0003090500-0001-1,HOTAIT DENTAL GROUP PC,SMILE HAUS,8300   VALLEY CIRCLE BLVD   SUITE #B,WEST HILLS,91304-3023,8300 VALLEY CIRCLE 91304-3023,8300   VALLEY CIRCLE BLVD   SUITE #B,WEST HILLS,91304-3023,621210,Offices of dentists,12,12/15/2018,,"(34.2196, -118.6463)",4279,2,91,1459,53,44
0003095045-0001-3,CARLO PAOLO GONZALO ESPIRITU,CARLO PADLO ESPIRIN/WILDNICE,10141   VALLEY CIRCLE BLVD   UNIT #2,CHATSWORTH,91311-7834,10141 VALLEY CIRCLE 91311-7834,,,,541400,"Specialized design services (including interior, industrial, graphic, & fashion design)",12,01/09/2017,,"(34.2536, -118.6161)",4284,2,88,1252,,43
0003101044-0001-8,"TWO BITS EQUESTRIAN, LLC",,5626 VALLEY CIRCLE BLVD,WOODLAND HILLS,91367-4062,5626 VALLEY CIRCLE 91367-4062,,,,315000,Apparel mfg.,3,08/16/2017,,"(34.1733, -118.6468)",19347,4,308,1481,,49
