APN,PROJECT NUMBER,NAME,ADDRESS,SITE_#,COMMUNITY,COUNCIL DISTRICT,DEVELOPMENT STAGE,CONSTRUCTION TYPE,HOUSING TYPE,HCIDLA FUNDED,LEVERAGE,TAX EXEMPT CONDUIT BOND,TDC,PHOTO,JOBS,DEVELOPER,MANAGEMENT COMPANY,CONTACT PHONE,LONGITUDE,LATITUDE,GPS_COORDS,Zip Codes,Census Tracts,Precinct Boundaries,LA Specific Plans,Council Districts,Neighborhood Councils (Certified)
5191012020,12-118877,BESWICK SENIOR APARTMENTS,3553 E BESWICK ST CA 90023,1,BOYLE HEIGHTS,14,READY FOR OCCUPANCY,NEW CONSTRUCTION,SENIORS,2374632.00,9212897.00,0.00,11587529.00,http://hcidapp.lacity.org/mpphotos/12-118877/Photo/Website/beswick%20sr%20png.png,93,East LA Community Corporation,THE JOHN STEWART COMPANY,(213) 787-2700,-118.19931,34.02223,"(34.02223, -118.19931)",23441,528,1269,,9,38
5535012015,13-119154,HOLLYWOODLAND (SITE 5),5169 W MARATHON ST CA 90038,5,MELROSE,13,READY FOR OCCUPANCY,ACQUISITION + REHAB,SENIORS,0.00,7946357.00,10500000.00,18446357.00,http://hcidapp.lacity.org/mpphotos/ImageNotAvailable.png,53,Steele Properties LLC,"MONROE GROUP, LRD",(303) 322-8888,-118.31084,34.085,"(34.085, -118.31084)",23669,440,521,,8,57
6012009902,18-124723,RESIDENCES ON MAIN,6901 S MAIN ST CA 90003,1,FLORENCE-FIRESTONE,9,UNDERCONSTRUCTION,NEW CONSTRUCTION,SPECIAL NEEDS,21560000.00,1041000.00,0.00,22601000.00,http://hcidapp.lacity.org/mpphotos/18-124723/Photo/Website/Res.%20on%20main.JPG,,"Residences on Main, L.P.",THE JOHN STEWART COMPANY,(213) 878-2700,-118.27415,33.9772,"(33.9772, -118.27415)",22352,787,995,7,13,46
5544022059,30272,VIEWS AT 270,"5445 W SUNSET BLVD  HOLLYWOOD, CA 90027",1,HOLLYWOOD,13,READY FOR OCCUPANCY,NEW CONSTRUCTION,LARGE FAMILY / WAIVER REQUIRED,900000.00,23557005.00,1685900.00,26142905.00,http://hcidapp.lacity.org/mpphotos/030272/Photo/Website/CD%2013%20-%20Views%20@%20270.jpg,146,"HOLLYWOOD COMMUNITY HOUSING CORP.,",BARKER MANAGEMENT INC,(714) 533-3450,-118.30902,34.09876,"(34.09876, -118.30902)",23445,420,555,16,8,58
5157020019,30159,INGRAM PRESERVATION,234 N LAKE ST 1-14 CA 90026,1,HISTORIC FILIPINOTOWN,13,READY FOR OCCUPANCY,REHAB,LARGE FAMILY / WAIVER REQUIRED,4900000.00,6637761.00,2790000.00,14327761.00,http://hcidapp.lacity.org/mpphotos/030159/Photo/Website/IngramPres_Lake.png,21,"W.O.R.K.S.,","SOLARI ENTERPRISES, INC.",(714) 282-2520,-118.26989,34.06912,"(34.06912, -118.26989)",23444,553,838,,8,31
2537001032,10-117638,OSBORNE PLACE APARTMENTS,"12230-12232 W Osborne PL  Los Angeles, CA 91331",1,PACOIMA,7,READY FOR OCCUPANCY,NEW CONSTRUCTION,SPECIAL NEEDS,816074.00,27660460.00,0.00,28476534.00,http://hcidapp.lacity.org/mpphotos/10-117638/Photo/Website/10-117638%20.JPG,266,"A COMMUNITY OF FRIENDS,","BARKER MANAGEMENT, INC.",(213) 725-2897,-118.39991,34.26094,"(34.26094, -118.39991)",18907,32,330,,1,11
5037015030,15-122535,ROLLAND CURTIS EAST,"1077 W 38TH ST  LOS ANGELES, CA 90037",1,EXPOSITION PARK,8,READY FOR OCCUPANCY,NEW CONSTRUCTION,FAMILY,1000000.00,0.00,0.00,1000000.00,http://hcidapp.lacity.org/mpphotos/15-122535/Photo/Website/028.JPG,283,Abode Communities,ABODE COMMUNITIES,(213) 629-2702,-118.2942,34.01803,"(34.01803, -118.2942)",23668,729,1150,7,14,32
5535002026,40067,ROYALS APARTMENTS (SITE 2),772 N VAN NESS AVE CA 90038,2,MELROSE,13,READY FOR OCCUPANCY,REHAB,FAMILY,1100000.00,13039479.00,0.00,14139479.00,http://hcidapp.lacity.org/mpphotos/040067/Photo/Website%20Site2/royalsvanness772vannes315072of6(PNG).png,49,"Preservation Partners Management Group, Inc.",PRESERVATION PARTNERS MANAGEMENT GROUP,(310) 802-6673,-118.31559,34.08514,"(34.08514, -118.31559)",23669,440,928,,8,57
5147029002,20277,NEW TERMINAL HOTEL,901 E 7TH ST CA 90021,1,WHOLESALE DISTRICT,14,READY FOR OCCUPANCY,REHAB,SPECIAL NEEDS,2115000.00,3342950.00,0.00,5457950.00,http://hcidapp.lacity.org/mpphotos/020277/Photo/Website/CD_14_-_New_Terminal[1].png,27,SRO Housing Corp,SRO HOUSING CORPORATION,(213) 229-9641,-118.24415,34.03904,"(34.03904, -118.24415)",23082,537,1018,,9,76
7449014020,70170,TOBERMAN VILLAGE / AKA VISTA ALEGRE,"142 W SANTA CRUZ ST 1-49  SAN PEDRO, CA 90731",1,SAN PEDRO,15,READY FOR OCCUPANCY,N/A,N/A,4875640.00,10632391.00,1162445.00,16670476.00,http://hcidapp.lacity.org/mpphotos/070170/Photo/Website/toberman92711_006-.png,144,"NEW ECONOMICS FOR WOMEN,",N/A,N/A,-118.28107,33.74429,"(33.74429, -118.28107)",3342,969,1310,,15,36
5544020011,14-121714,CORONEL APARTMENTS (SITE 3),1606 N SERRANO AVE CA 90027,3,THAI TOWN,13,READY FOR OCCUPANCY,BOTH REHAB AND NEW CONSTRUCTION,FAMILY,0.00,29452609.00,0.00,29452609.00,http://hcidapp.lacity.org/mpphotos/ImageNotAvailable.png,172,Hollywood Community Housing Corporation,BARKER MANAGEMENT INCORPORATED,(714) 533-3450,-118.30696,34.10009,"(34.10009, -118.30696)",23445,421,555,16,8,58
5050011006,06-117222,WINDWARD APTS (A/B) (SITE 5),2815 S WEST BLVD CA 90016,5,CRENSHAW DISTRICT,10,READY FOR OCCUPANCY,REHAB,FAMILY,0.00,7438473.00,4641342.00,12079815.00,http://hcidapp.lacity.org/mpphotos/ImageNotAvailable.png,,1755 EFM 2,"ALPHA PROPERTY MANAGEMENT, INC.",(323) 231-4174,-118.34182,34.03056,"(34.03056, -118.34182)",23077,668,925,7,12,17
5058023044,06-117222,WINDWARD APTS (A/B) (SITE 20),2210 S LA SALLE AVE CA 90018,20,WEST ADAMS,8,READY FOR OCCUPANCY,REHAB,FAMILY,0.00,7438473.00,4641342.00,12079815.00,http://hcidapp.lacity.org/mpphotos/ImageNotAvailable.png,,1755 EFM 2,"ALPHA PROPERTY MANAGEMENT, INC.",(323) 231-4174,-118.30564,34.03599,"(34.03599, -118.30564)",23079,679,643,7,14,32
6032019034,14-121272,MARTHA BRYANT MANOR- RECAP,8300 S HOOVER ST CA 90044,1,VERMONT VISTA,8,READY FOR OCCUPANCY,ACQUISITION + REHAB,FAMILY,0.00,7558174.00,4410000.00,11968174.00,http://hcidapp.lacity.org/mpphotos/ImageNotAvailable.png,,"BARKER MANAGEMENT, INC.","LEVINE MANAGEMENT GROUP, INC.",(310) 358-3489,-118.28691,33.96297,"(33.96297, -118.28691)",23675,783,1005,7,14,45
5180002014,14-121648,CIELITO LINDO (1ST AND SOTO APTS I),2419 E 1ST ST CA 90033,1,BOYLE HEIGHTS,14,READY FOR OCCUPANCY,NEW CONSTRUCTION,FAMILY,959600.00,22124054.00,0.00,23083654.00,http://hcidapp.lacity.org/mpphotos/14-121648/Photo/Website/150_2831.png,203,East LA Community Corporation,THE JOHN STEWART COMPANY,(213) 787-2700,-118.20894,34.04349,"(34.04349, -118.20894)",23450,519,945,,9,38
2654021043,80003,COLUMBUS SQUARE,8557 N COLUMBUS AVE CA 91343,1,NORTH HILLS,6,READY FOR OCCUPANCY,REHAB,SENIORS,2350000.00,9475459.00,0.00,11825459.00,http://hcidapp.lacity.org/mpphotos/080003/Photo/Website/CD%207%20-%20Columbus%20Square.jpg,51,Columbus Preservation Limited Partnership,PRESERVATION PARTNERS MANAGEMENT GROUP,(310) 802-6673,-118.46566,34.22663,"(34.22663, -118.46566)",18914,127,420,,3,73
5154032016,07-117236,MACARTHUR PARK TOWER,450 S GRAND VIEW ST CA 90057,1,WESTLAKE,1,READY FOR OCCUPANCY,ACQUISITION + REHAB,SENIORS,0.00,21975257.00,7387654.00,29362911.00,http://hcidapp.lacity.org/mpphotos/07-117236/Photo/Website/BONDS%20MacArthur%20Park%20Tower%20(wide%20shot).png,,Retirement Housing Foundation,"FOUNDATION PROPERTY MANAGEMENT, INC.",(562) 257-5100,-118.27603,34.0617,"(34.0617, -118.27603)",24352,559,690,,11,63
