SRNumber,CreatedDate,UpdatedDate,ActionTaken,Owner,RequestType,Status,RequestSource,MobileOS,Anonymous,AssignTo,ServiceDate,ClosedDate,AddressVerified,ApproximateAddress,Address,HouseNumber,Direction,StreetName,Suffix,ZipCode,Latitude,Longitude,Location,TBMPage,TBMColumn,TBMRow,APC,CD,CDMember,NC,NCName,PolicePrecinct,Zip Codes,Census Tracts,Precinct Boundaries,LA Specific Plans,Council Districts,Neighborhood Councils (Certified)
1-870557931,12/31/2017 01:13:00 PM,03/19/2018 02:26:00 PM,SR Created,BOS,Homeless Encampment,Closed,Mobile App,Android,Y,WV,01/03/2018 12:00:00 AM,03/19/2018 02:26:00 PM,Y,N,"TAMPA AVE AT RINALDI ST, 91326",,,,,91326,34.27472013,-118.5565865,"(34.2747201313, -118.556586517)",500,F,2,North Valley APC,12,Mitchell Englander,114,PORTER RANCH NC,DEVONSHIRE,18905,62,1089,,2,48
1-870554735,12/31/2017 01:12:00 PM,03/19/2018 02:22:00 PM,SR Created,BOS,Homeless Encampment,Closed,Mobile App,iOS,N,WV,01/04/2018 12:00:00 AM,03/19/2018 02:22:00 PM,Y,N,"11177 N TAMPA AVE, 91326",11177,N,TAMPA,AVE,91326,34.27400625,-118.5579696,"(34.2740062465, -118.557969566)",500,F,2,North Valley APC,12,Mitchell Englander,114,PORTER RANCH NC,DEVONSHIRE,18905,62,1089,,2,48
1-870544391,12/31/2017 12:31:00 PM,04/07/2018 06:49:00 AM,SR Created,BOS,Homeless Encampment,Closed,Self Service,,N,SLA,01/08/2018 12:00:00 AM,04/07/2018 06:49:00 AM,Y,N,"7725 S CRENSHAW BLVD, 90043",7725,S,CRENSHAW,BLVD,90043,33.96925649,-118.331077,"(33.969256487, -118.331077005)",703,F,1,South Los Angeles APC,8,Marqueece Harris-Dawson,80,PARK MESA HEIGHTS CC,77TH STREET,23674,759,1071,7,14,24
1-870536443,12/31/2017 12:07:00 PM,05/03/2018 08:26:00 AM,SR Created,BOS,Homeless Encampment,Closed,Mobile App,Android,N,EV,01/09/2018 12:00:00 AM,05/03/2018 08:23:00 AM,Y,,"3118 N BENDA ST, 90068",3118,N,BENDA,ST,90068,34.12738296,-118.3448398,"(34.1273829581, -118.344839832)",563,D,7,Central APC,4,David Ryu,29,HOLLYWOOD HILLS WEST NC,HOLLYWOOD,24033,407,715,11,7,82
1-870527061,12/31/2017 11:48:00 AM,01/03/2018 10:30:00 AM,SR Created,BOS,Homeless Encampment,Closed,Self Service,,N,EV,01/03/2018 12:00:00 AM,01/03/2018 10:30:00 AM,Y,N,"6439 N LANKERSHIM BLVD, 91606",6439,N,LANKERSHIM,BLVD,91606,34.18782564,-118.3880193,"(34.187825643, -118.388019328)",532,H,6,South Valley APC,2,Paul Krekorian,24,MID-TOWN NORTH HOLLYWOOD NC,NORTH HOLLYWOOD,8889,189,489,,5,13
1-870496339,12/31/2017 10:34:00 AM,04/17/2018 09:12:00 AM,SR Created,BOS,Homeless Encampment,Closed,Mobile App,iOS,N,NC,01/08/2018 12:00:00 AM,04/17/2018 09:05:00 AM,Y,,"308 S OXFORD AVE, 90020",308,S,OXFORD,AVE,90020,34.06856267,-118.3077388,"(34.0685626689, -118.307738815)",633,H,1,Central APC,10,Herb J. Wesson Jr.,55,WILSHIRE CENTER - KOREATOWN NC,OLYMPIC,23081,593,879,,12,89
1-870457251,12/31/2017 08:54:00 AM,03/09/2018 04:26:00 PM,SR Created,BOS,Homeless Encampment,Closed,Call,,N,NC,01/04/2018 12:00:00 AM,03/09/2018 02:02:00 PM,Y,N,"AVENUE 61 AT FIGUEROA ST, 90042",,,,,90042,34.11172306,-118.1884668,"(34.1117230569, -118.188466812)",595,D,2,East Los Angeles APC,1,Gilbert Cedillo,41,HISTORIC HIGHLAND PARK NC,NORTHEAST,23673,371,582,28,11,93
1-870452296,12/31/2017 08:35:00 AM,04/26/2018 07:51:00 AM,SR Created,BOS,Homeless Encampment,Closed,Mobile App,iOS,Y,NC,01/05/2018 12:00:00 AM,04/26/2018 07:51:00 AM,Y,N,"2311 W 10TH ST, 90006",2311,W,10TH,ST,90006,34.05312693,-118.2822747,"(34.0531269286, -118.28227468)",634,B,4,Central APC,1,Gilbert Cedillo,54,MACARTHUR PARK NC,RAMPART,22723,572,867,,11,63
1-870450544,12/31/2017 08:34:00 AM,01/06/2018 08:13:00 AM,SR Created,BOS,Homeless Encampment,Closed,Mobile App,Android,N,EV,01/06/2018 12:00:00 AM,01/06/2018 08:13:00 AM,Y,,"13851 W VAN NUYS BLVD, 91331",13851,W,VAN NUYS,BLVD,91331,34.25701477,-118.4347426,"(34.2570147696, -118.434742636)",502,B,4,North Valley APC,7,Monica Rodriguez,7,PACOIMA NC,FOOTHILL,18907,26,505,,1,11
1-870450917,12/31/2017 08:28:00 AM,01/23/2018 06:41:00 AM,SR Created,BOS,Homeless Encampment,Closed,Mobile App,iOS,N,SLA,01/08/2018 12:00:00 AM,01/23/2018 06:27:00 AM,Y,,"346 W 56TH ST, 90037",346,W,56TH,ST,90037,33.99136158,-118.280007,"(33.9913615813, -118.280006988)",674,C,5,South Los Angeles APC,9,Curren D. Price Jr.,125,ZAPATA KING NC,NEWTON,23668,746,988,7,13,
1-870448661,12/31/2017 08:23:00 AM,01/04/2018 10:52:00 AM,SR Created,BOS,Homeless Encampment,Closed,Mobile App,iOS,N,SLA,01/04/2018 12:00:00 AM,01/04/2018 10:52:00 AM,Y,,"343 W 55TH ST, 90037",343,W,55TH,ST,90037,33.99249558,-118.279876,"(33.9924955821, -118.279876049)",674,C,5,South Los Angeles APC,9,Curren D. Price Jr.,125,ZAPATA KING NC,NEWTON,23668,746,988,7,13,
1-870444261,12/31/2017 08:12:00 AM,01/23/2018 06:39:00 AM,SR Created,BOS,Homeless Encampment,Closed,Mobile App,iOS,N,SLA,01/08/2018 12:00:00 AM,01/23/2018 06:27:00 AM,Y,,"346 W 55TH ST, 90037",346,W,55TH,ST,90037,33.9922684,-118.28,"(33.9922683994, -118.279999981)",674,C,5,South Los Angeles APC,9,Curren D. Price Jr.,125,ZAPATA KING NC,NEWTON,23668,746,988,7,13,
1-870404212,12/31/2017 01:06:00 AM,01/05/2018 10:39:00 AM,SR Created,BOS,Homeless Encampment,Closed,Mobile App,iOS,N,NC,01/05/2018 12:00:00 AM,01/05/2018 10:39:00 AM,Y,,"727 N WILTON PL, 90038",727,N,WILTON,PL,90038,34.08431677,-118.3137128,"(34.0843167688, -118.313712797)",593,G,6,Central APC,13,Mitch O'Farrell,33,HOLLYWOOD STUDIO DISTRICT NC,HOLLYWOOD,23669,440,928,,8,57
1-870400941,12/30/2017 11:55:00 PM,01/06/2018 10:20:00 AM,SR Created,BOS,Homeless Encampment,Closed,Mobile App,iOS,N,NC,01/06/2018 12:00:00 AM,01/06/2018 10:20:00 AM,Y,,"511 S OXFORD AVE, 90020",511,S,OXFORD,AVE,90020,34.06475133,-118.3080548,"(34.064751328, -118.308054823)",633,H,2,Central APC,10,Herb J. Wesson Jr.,55,WILSHIRE CENTER - KOREATOWN NC,OLYMPIC,23081,591,1261,,12,89
1-870400081,12/30/2017 11:40:00 PM,05/03/2018 08:26:00 AM,SR Created,BOS,Homeless Encampment,Closed,Mobile App,iOS,N,EV,01/10/2018 12:00:00 AM,05/03/2018 08:23:00 AM,Y,N,"BENDA ST AT CAHUENGA BLVD EAST, 90068",,,,,90068,34.12735876,-118.345052,"(34.1273587555, -118.345052025)",563,D,7,Central APC,4,David Ryu,29,HOLLYWOOD HILLS WEST NC,HOLLYWOOD,24033,407,715,11,7,82
1-870375274,12/30/2017 09:17:00 PM,01/02/2018 09:40:00 PM,SR Created,BOS,Homeless Encampment,Closed,Mobile App,iOS,Y,HB,01/02/2018 12:00:00 AM,01/02/2018 09:40:00 PM,Y,,"1605 W CARSON ST, 90501",1605,W,CARSON,ST,90501,33.83163966,-118.306797,"(33.8316396559, -118.306796994)",763,J,6,Harbor APC,15,Joe Buscaino,91,HARBOR GATEWAY SOUTH NC,HARBOR,25715,945,1320,,15,55
1-870363679,12/30/2017 07:56:00 PM,04/18/2018 09:53:00 AM,SR Created,BOS,Homeless Encampment,Closed,Mobile App,Android,Y,NC,01/08/2018 12:00:00 AM,04/18/2018 09:34:00 AM,Y,,"600 N BERENDO ST, 90004",600,N,BERENDO,ST,90004,34.0818868,-118.2939372,"(34.081886798, -118.29393715)",594,A,7,Central APC,13,Mitch O'Farrell,34,EAST HOLLYWOOD NC,RAMPART,22721,453,507,16,8,58
1-870360521,12/30/2017 07:36:00 PM,04/26/2018 07:56:00 AM,SR Created,BOS,Homeless Encampment,Closed,Mobile App,Android,N,NC,01/05/2018 12:00:00 AM,04/26/2018 07:56:00 AM,Y,,"2311 W 10TH ST, 90006",2311,W,10TH,ST,90006,34.05312693,-118.2822747,"(34.0531269286, -118.28227468)",634,B,4,Central APC,1,Gilbert Cedillo,54,MACARTHUR PARK NC,RAMPART,22723,572,867,,11,63
1-870361851,12/30/2017 07:19:00 PM,01/06/2018 02:53:00 PM,SR Created,BOS,Homeless Encampment,Closed,Self Service,,N,WLA,01/06/2018 12:00:00 AM,01/06/2018 12:19:00 PM,Y,Y,"3361 S BAGLEY AVE, 90034",3361,S,BAGLEY,AVE,90034,34.02971639,-118.3967316,"(34.0297163939, -118.396731557)",632,G,7,West Los Angeles APC,5,Paul Koretz,61,SOUTH ROBERTSON NC,WEST LOS ANGELES,23451,879,1006,,6,95
1-870352161,12/30/2017 06:26:00 PM,02/27/2018 06:40:00 AM,SR Created,BOS,Homeless Encampment,Closed,Self Service,,N,WLA,01/08/2018 12:00:00 AM,02/27/2018 06:40:00 AM,Y,N,"11347 W VENICE BLVD, 90066",11347,W,VENICE,BLVD,90066,34.01099888,-118.4213261,"(34.0109988809, -118.421326114)",672,D,3,West Los Angeles APC,11,Mike Bonin,67,MAR VISTA CC,PACIFIC,24031,898,859,10,10,27
1-870350001,12/30/2017 06:06:00 PM,03/21/2018 05:56:00 AM,SR Created,BOS,Homeless Encampment,Closed,Mobile App,iOS,N,WV,01/09/2018 12:00:00 AM,03/21/2018 05:56:00 AM,Y,N,"10559 N JORDAN AVE, 91311",10559,N,JORDAN,AVE,91311,34.2625217,-118.6040696,"(34.2625217033, -118.604069596)",500,A,3,North Valley APC,12,Mitchell Englander,99,CHATSWORTH NC,DEVONSHIRE,4284,89,365,,2,43
1-870340728,12/30/2017 06:04:00 PM,05/31/2018 08:22:00 AM,SR Created,BOS,Homeless Encampment,Closed,Mobile App,iOS,Y,NC,01/05/2018 12:00:00 AM,05/31/2018 08:22:00 AM,Y,,"1206 W 2ND ST, 90026",1206,W,2ND,ST,90026,34.05897245,-118.2571315,"(34.0589724456, -118.257131466)",634,E,3,Central APC,1,Gilbert Cedillo,52,DOWNTOWN LOS ANGELES,RAMPART,23444,548,847,54,11,76
1-870322715,12/30/2017 05:01:00 PM,01/05/2018 12:16:00 PM,SR Created,BOS,Homeless Encampment,Closed,Mobile App,iOS,Y,EV,01/05/2018 12:00:00 AM,01/05/2018 12:16:00 PM,Y,,"LASSEN ST AT WILLIS AVE, 91343",,,,,91343,34.2499402,-118.4543877,"(34.2499401964, -118.454387714)",501,J,5,North Valley APC,7,Monica Rodriguez,101,MISSION HILLS NC,MISSION,18914,115,414,,1,73
1-870321217,12/30/2017 04:48:00 PM,01/17/2018 07:30:00 AM,SR Created,BOS,Homeless Encampment,Closed,Mobile App,Android,Y,EV,01/19/2018 12:00:00 AM,01/17/2018 07:18:00 AM,Y,,"WOODMAN AVE AT WYANDOTTE ST, 91405",,,,,91405,34.20305123,-118.4313015,"(34.2030512252, -118.431301531)",532,C,4,South Valley APC,2,Paul Krekorian,20,VAN NUYS NC,VAN NUYS,19733,217,469,,5,18
1-870321336,12/30/2017 04:46:00 PM,01/17/2018 07:28:00 AM,SR Created,BOS,Homeless Encampment,Closed,Mobile App,iOS,Y,EV,01/12/2018 12:00:00 AM,01/17/2018 07:18:00 AM,Y,,"13732 W WYANDOTTE ST, 91405",13732,W,WYANDOTTE,ST,91405,34.20286063,-118.432534,"(34.2028606277, -118.432534043)",532,C,4,South Valley APC,2,Paul Krekorian,20,VAN NUYS NC,VAN NUYS,19733,217,469,,5,18
1-870317411,12/30/2017 04:42:00 PM,01/04/2018 08:55:00 AM,SR Created,BOS,Homeless Encampment,Closed,Self Service,,N,WLA,01/04/2018 12:00:00 AM,01/04/2018 08:55:00 AM,Y,N,"950 S WESTWOOD BLVD, 90024",950,S,WESTWOOD,BLVD,90024,34.0627497,-118.4451724,"(34.0627497009, -118.445172384)",632,A,3,West Los Angeles APC,5,Paul Koretz,63,WESTWOOD NC,WEST LOS ANGELES,23442,847,1254,9,6,72
1-870316481,12/30/2017 04:36:00 PM,01/04/2018 08:54:00 AM,SR Created,BOS,Homeless Encampment,Closed,Self Service,,N,WLA,01/04/2018 12:00:00 AM,01/04/2018 08:54:00 AM,Y,N,"10860 W WEYBURN AVE, 90024",10860,W,WEYBURN,AVE,90024,34.06219552,-118.4434331,"(34.0621955223, -118.443433077)",632,B,3,West Los Angeles APC,5,Paul Koretz,63,WESTWOOD NC,WEST LOS ANGELES,23442,847,1254,9,6,72
1-870316087,12/30/2017 04:32:00 PM,01/06/2018 10:20:00 AM,SR Created,BOS,Homeless Encampment,Closed,Mobile App,Android,N,NC,01/06/2018 12:00:00 AM,01/06/2018 10:20:00 AM,Y,,"521 S OXFORD AVE, 90020",521,S,OXFORD,AVE,90020,34.06460734,-118.3080494,"(34.0646073387, -118.308049401)",633,H,2,Central APC,10,Herb J. Wesson Jr.,55,WILSHIRE CENTER - KOREATOWN NC,OLYMPIC,23081,591,1261,,12,89
1-870315961,12/30/2017 04:30:00 PM,01/03/2018 09:32:00 AM,SR Created,BOS,Homeless Encampment,Closed,Self Service,,N,WLA,01/03/2018 12:00:00 AM,01/03/2018 09:32:00 AM,Y,N,"SUNSET BLVD AT CHURCH LANE, 90049",,,,,90049,34.07233966,-118.4675113,"(34.0723396607, -118.467511303)",631,H,1,West Los Angeles APC,11,Mike Bonin,,,WEST LOS ANGELES,23680,831,769,,10,
1-870310991,12/30/2017 04:25:00 PM,01/05/2018 12:58:00 PM,SR Created,BOS,Homeless Encampment,Closed,Self Service,,N,EV,01/05/2018 12:00:00 AM,01/05/2018 12:58:00 PM,Y,N,"14660 W AETNA ST, 91411",14660,W,AETNA,ST,91411,34.18002375,-118.4522574,"(34.1800237493, -118.452257449)",531,J,7,South Valley APC,6,Nury Martinez,20,VAN NUYS NC,VAN NUYS,19735,241,1223,,3,18
1-870310191,12/30/2017 04:22:00 PM,01/04/2018 11:18:00 AM,SR Created,BOS,Homeless Encampment,Closed,Self Service,,N,WLA,01/04/2018 12:00:00 AM,01/04/2018 11:18:00 AM,Y,N,"11623 W SANTA MONICA BLVD, 90025",11623,W,SANTA MONICA,BLVD,90025,34.04450656,-118.4548318,"(34.0445065594, -118.454831824)",631,J,5,West Los Angeles APC,11,Mike Bonin,66,WEST LOS ANGELES NC,WEST LOS ANGELES,23443,865,1380,9,10,50
1-870304211,12/30/2017 04:13:00 PM,01/04/2018 08:55:00 AM,SR Created,BOS,Homeless Encampment,Closed,Self Service,,N,WLA,01/04/2018 12:00:00 AM,01/04/2018 08:55:00 AM,Y,N,"1036 S BROXTON AVE, 90024",1036,S,BROXTON,AVE,90024,34.0618758,-118.4464343,"(34.0618757979, -118.446434257)",632,A,3,West Los Angeles APC,5,Paul Koretz,63,WESTWOOD NC,WEST LOS ANGELES,23442,847,1254,9,6,72
1-870301026,12/30/2017 04:01:00 PM,01/04/2018 11:46:00 AM,SR Created,BOS,Homeless Encampment,Closed,Mobile App,iOS,N,EV,01/04/2018 12:00:00 AM,01/04/2018 11:46:00 AM,Y,,"4750 N COLDWATER CANYON AVE, 91423",4750,N,COLDWATER CANYON,AVE,91423,34.15714044,-118.4136069,"(34.157140443, -118.413606949)",562,E,3,South Valley APC,4,David Ryu,26,SHERMAN OAKS NC,VAN NUYS,19736,203,689,,7,
1-870277957,12/30/2017 03:30:00 PM,01/03/2018 10:05:00 AM,SR Created,BOS,Homeless Encampment,Closed,Mobile App,iOS,N,EV,01/03/2018 12:00:00 AM,01/03/2018 10:05:00 AM,Y,,"7749 N VINELAND AVE, 91352",7749,N,VINELAND,AVE,91352,34.21167279,-118.3705676,"(34.2116727853, -118.370567621)",533,A,3,North Valley APC,6,Nury Martinez,8,SUN VALLEY AREA NC,FOOTHILL,19335,164,1249,,3,21
1-870258211,12/30/2017 03:05:00 PM,04/11/2018 12:39:00 PM,SR Created,BOS,Homeless Encampment,Closed,Self Service,,N,WV,01/09/2018 12:00:00 AM,04/11/2018 12:39:00 PM,Y,N,"ROSCOE BLVD AT MASON AVE, 91306",,,,,91306,34.22005488,-118.5798144,"(34.2200548785, -118.579814419)",530,D,2,North Valley APC,3,Bob Blumenfield,14,WINNETKA NC,TOPANGA,4282,274,269,,4,66
1-870246621,12/30/2017 02:49:00 PM,03/12/2018 03:57:00 PM,SR Created,BOS,Homeless Encampment,Closed,Call,,N,SLA,01/08/2018 12:00:00 AM,03/12/2018 03:57:00 PM,Y,N,"2555 W SOUTHWEST DR, 90043",2555,W,SOUTHWEST,DR,90043,33.98166373,-118.321565,"(33.9816637256, -118.321564957)",673,G,7,South Los Angeles APC,8,Marqueece Harris-Dawson,80,PARK MESA HEIGHTS CC,77TH STREET,23674,754,1059,7,14,24
1-870249921,12/30/2017 02:40:00 PM,01/05/2018 08:47:00 AM,SR Created,BOS,Homeless Encampment,Closed,Self Service,,N,WV,01/05/2018 12:00:00 AM,01/05/2018 08:47:00 AM,Y,N,"WINNETKA AVE AT VENTURA BLVD, 91364",,,,,91364,34.17094917,-118.5709623,"(34.1709491732, -118.570962334)",560,E,2,South Valley APC,3,Bob Blumenfield,16,WOODLAND HILLS-WARNER CENTER NC,TOPANGA,19346,311,1492,6,4,49
1-870230866,12/30/2017 02:10:00 PM,05/10/2018 07:39:00 AM,SR Created,BOS,Homeless Encampment,Closed,Mobile App,Android,N,NC,01/03/2018 12:00:00 AM,05/10/2018 07:39:00 AM,Y,,"5430 E HUNTINGTON DR SOUTH, 90032",5430,E,HUNTINGTON,DR,90032,34.09169939,-118.1626076,"(34.0916993912, -118.162607607)",595,G,5,East Los Angeles APC,14,Jose Huizar,48,LA-32 NC,HOLLENBECK,23449,502,609,,9,91
1-870216673,12/30/2017 01:51:00 PM,02/05/2018 10:34:00 AM,SR Created,BOS,Homeless Encampment,Closed,Mobile App,iOS,N,NC,01/08/2018 12:00:00 AM,02/05/2018 09:50:00 AM,Y,,"411 N VERMONT AVE, 90004",411,N,VERMONT,AVE,90004,34.07814575,-118.2919324,"(34.0781457517, -118.291932362)",594,A,7,Central APC,13,Mitch O'Farrell,55,WILSHIRE CENTER - KOREATOWN NC,RAMPART,22721,454,455,16,8,89
1-870211591,12/30/2017 01:43:00 PM,01/04/2018 09:35:00 AM,SR Created,BOS,Homeless Encampment,Closed,Call,,N,NC,01/04/2018 12:00:00 AM,01/04/2018 09:33:00 AM,Y,N,"210 N WESTLAKE AVE, 90026",210,N,WESTLAKE,AVE,90026,34.067138,-118.2680468,"(34.067137997, -118.268046837)",634,D,2,Central APC,13,Mitch O'Farrell,44,GREATER ECHO PARK ELYSIAN NC,RAMPART,23444,552,930,,8,31
1-870209124,12/30/2017 01:36:00 PM,01/06/2018 07:35:00 AM,SR Created,BOS,Homeless Encampment,Closed,Mobile App,iOS,N,EV,01/06/2018 12:00:00 AM,01/06/2018 07:35:00 AM,Y,,"11402 N HERRICK AVE, 91331",11402,N,HERRICK,AVE,91331,34.27745772,-118.4213678,"(34.2774577189, -118.421367778)",502,D,1,North Valley APC,7,Monica Rodriguez,7,PACOIMA NC,FOOTHILL,18907,24,369,,1,11
1-870195789,12/30/2017 01:31:00 PM,01/17/2018 07:07:00 AM,SR Created,BOS,Homeless Encampment,Closed,Mobile App,iOS,Y,EV,01/12/2018 12:00:00 AM,01/17/2018 07:06:00 AM,Y,,"BRADLEY AVE AT PAXTON ST, 91331",,,,,91331,34.27484288,-118.4246003,"(34.2748428764, -118.424600311)",502,C,1,North Valley APC,7,Monica Rodriguez,7,PACOIMA NC,FOOTHILL,18907,24,1376,,1,11
1-870190711,12/30/2017 01:11:00 PM,03/13/2018 09:51:00 AM,SR Created,BOS,Homeless Encampment,Closed,Self Service,,N,EV,01/11/2018 12:00:00 AM,03/13/2018 09:23:00 AM,Y,N,"11179 W MOORPARK ST, 91602",11179,W,MOORPARK,ST,91602,34.15045633,-118.3745065,"(34.1504563266, -118.374506516)",562,J,4,South Valley APC,2,Paul Krekorian,27,STUDIO CITY NC,NORTH HOLLYWOOD,8489,343,1335,,5,84
1-870188479,12/30/2017 01:04:00 PM,01/06/2018 07:10:00 AM,SR Created,BOS,Homeless Encampment,Closed,Mobile App,Android,Y,EV,01/06/2018 12:00:00 AM,01/06/2018 07:10:00 AM,Y,,"11351 N BRADLEY AVE, 91331",11351,N,BRADLEY,AVE,91331,34.27551807,-118.4256899,"(34.2755180737, -118.4256899)",502,C,1,North Valley APC,7,Monica Rodriguez,7,PACOIMA NC,FOOTHILL,18907,23,375,,1,11
1-870181851,12/30/2017 12:45:00 PM,01/05/2018 10:37:00 AM,SR Created,BOS,Homeless Encampment,Closed,Self Service,,N,SLA,01/05/2018 12:00:00 AM,01/05/2018 10:37:00 AM,Y,N,"6850 S BRYNHURST AVE, 90043",6850,S,BRYNHURST,AVE,90043,33.97715662,-118.3337171,"(33.9771566197, -118.333717123)",673,E,7,South Los Angeles APC,8,Marqueece Harris-Dawson,80,PARK MESA HEIGHTS CC,77TH STREET,23674,759,353,7,14,24
1-870157431,12/30/2017 12:03:00 PM,04/26/2018 07:57:00 AM,SR Created,BOS,Homeless Encampment,Closed,Mobile App,Android,N,NC,01/05/2018 12:00:00 AM,04/26/2018 07:57:00 AM,Y,N,"2221 W OLYMPIC BLVD, 90006",2221,W,OLYMPIC,BLVD,90006,34.05240105,-118.2816204,"(34.0524010496, -118.281620371)",634,B,4,Central APC,1,Gilbert Cedillo,54,MACARTHUR PARK NC,RAMPART,22723,572,867,,11,63
