LOCATION ACCOUNT #,BUSINESS NAME,DBA NAME,STREET ADDRESS,CITY,ZIP CODE,LOCATION DESCRIPTION,MAILING ADDRESS,MAILING CITY,MAILING ZIP CODE,NAICS,PRIMARY NAICS DESCRIPTION,COUNCIL DISTRICT,LOCATION START DATE,LOCATION END DATE,LOCATION,Zip Codes,Council Districts,Census Tracts,Precinct Boundaries,LA Specific Plans,Neighborhood Councils (Certified)
0003086540-0001-2,KC CURZ INC,,22849   LOCKNESS AVENUE,TORRANCE,90501-5103,22849 LOCKNESS 90501-5103,,,,888888,Medical Marijuana Collective,15,01/01/2018,,"(33.8177, -118.3073)",25715,15,946,1321,,55
0003088916-0001-6,WUNDER INVESTMENT LLC,,9060 WINNETKA AVENUE,NORTHRIDGE,91324-3235,9060 WINNETKA 91324-3235,,,,888888,Medical Marijuana Collective,15,12/31/2016,,,,,,,,
0003120523-0001-2,1400 LA LLC,,1429 260TH STREET UNIT #D,HARBOR CITY,90710-3303,1429 260TH 90710-3303,1346   ELWOOD STREET,LOS ANGELES,90021-2413,888888,Medical Marijuana Collective,15,01/01/2018,,"(33.7872, -118.3022)",26327,15,951,644,,29
0003120815-0001-2,1429 LA LLC,,1429   260TH STREET,HARBOR CITY,90710-3303,1429 260TH 90710-3303,1346   ELWOOD STREET,LOS ANGELES,90021-2413,888888,Medical Marijuana Collective,15,01/01/2018,,"(33.7872, -118.3022)",26327,15,951,644,,29
0003163378-0001-4,PLANET NEPTUNE LLC,,1026 W PACIFIC COAST HIGHWAY,WILMINGTON,90744-2424,1026 PACIFIC COAST 90744-2424,,,,888888,Medical Marijuana Collective,15,03/01/2022,,"(33.7902, -118.2761)",3350,15,956,1201,,15
0003212921-0001-0,PIRATE TOWN CANNABIS COMPANY LLC,,134 N GAFFEY STREET SUITE #G,SAN PEDRO,90731-9603,134 GAFFEY 90731-9603,11903   EXCELSIOR DRIVE,NORWALK,90650-5825,888888,Medical Marijuana Collective,15,01/01/2018,,,,,,,,
0003215039-0001-8,THE GREEN CO DISPENSARY INC,,1705 S GAFFEY STREET,SAN PEDRO,90731-4605,1705 GAFFEY 90731-4605,739 S SPAULDING AVENUE #3,LOS ANGELES,90036-4527,888888,Medical Marijuana Collective,15,02/10/2022,,"(33.7285, -118.2927)",3342,15,976,1207,,36
0003235889-0002-2,TORRANCE HEALING CENTER,,1513 SEPULVEDA BLVD,TORRANCE,90501-5128,1513 Sepulveda 90501-5128,,,,888888,Medical Marijuana Collective,15,08/08/2022,,"(33.8157, -118.3039)",25715,15,946,1321,,55
0003238848-0001-7,SAVANNAH PORTSIDE,,1804 S PACIFIC AVENUE,SAN PEDRO,90731-5427,1804 Pacific 90731-5427,,,,888888,Medical Marijuana Collective,15,03/09/2022,,"(33.7276, -118.2877)",3342,15,980,1208,15,33
0003243751-0001-1,"JBLR JOINT VENTURE, LLC",,560 W PACIFIC COAST HIGHWAY,WILMINGTON,90744-2559,560 PACIFIC COAST 90744-2559,8245 SUNSET HILLS PLACE,RANCHO CUCAMONGA,91739-9275,888888,Medical Marijuana Collective,15,06/09/2022,,"(33.7907, -118.2691)",3350,15,959,641,,15
0003243752-0001-5,"THE SAINT LAURENT GROUP, INC",,560 W PACIFIC COAST HIGHWAY,WILMINGTON,90744-2559,560 Pacific Coast 90744-2559,8245 SUNSET HILLS PLACE,RANCHO CUCAMONGA,91739-9275,888888,Medical Marijuana Collective,15,04/26/2022,,"(33.7907, -118.2691)",3350,15,959,641,,15
0003263737-0001-3,GREEN ANT LLC,SOUTH BAY CANNA CLINIC,1719 PACIFIC COAST HIGHWAY,LOMITA,90717-2719,1719 Pacific Coast 90717-2719,,,,888888,Medical Marijuana Collective,15,05/10/2022,,"(33.7898, -118.3084)",3335,15,949,1309,,29
0003283671-0001-5,QUEENS OF CLOUDS LLC,,1539 LOMITA BLVD,HARBOR CITY,90710-2024,1539 Lomita 90710-2024,613 W LA HABRA BLVD,LA HABRA,90631-5310,888888,Medical Marijuana Collective,15,06/09/2022,,"(33.798, -118.3036)",26327,15,948,1112,,29
0003286406-0001-8,R&B DISTRO CANNSULTANTS INC,,530 E D STREET,WILMINGTON,90744-6002,530 D 90744-6002,,,,888888,Medical Marijuana Collective,15,06/13/2022,,"(33.7743, -118.2556)",3350,15,963,807,,15
