LOCATION ACCOUNT #,BUSINESS NAME,DBA NAME,STREET ADDRESS,CITY,ZIP CODE,LOCATION DESCRIPTION,MAILING ADDRESS,MAILING CITY,MAILING ZIP CODE,NAICS,PRIMARY NAICS DESCRIPTION,COUNCIL DISTRICT,LOCATION START DATE,LOCATION END DATE,LOCATION,Zip Codes,Council Districts,Census Tracts,Precinct Boundaries,LA Specific Plans,Neighborhood Councils (Certified)
0002950061-0001-5,ELIZABETH BERISTAIN,ELIZABETH BERISTAIN,3278   WILSHIRE BLVD   UNIT #502,LOS ANGELES,90010-1403,3278 WILSHIRE 90010-1403,121 S HOPE STREET   APT #507,LOS ANGELES,90012-5019,711510,"Independent artists, writers, & performers",10,07/20/2016,,"(34.0614, -118.2938)",22726,12,602,684,,89
0000967836-0004-5,HEALTHRIGHT 360,,4201   WILSHIRE BLVD   SUITE #315,LOS ANGELES,90010-3605,4201 WILSHIRE 90010-3605,1000 N ALAMEDA STREET   SUITE #390,LOS ANGELES,90012-1804,621400,Outpatient  care centers,13,07/01/2016,,"(34.0622, -118.3192)",22726,7,588,874,36,86
0000967836-0006-1,HEALTHRIGHT 360,,4201   WILSHIRE BLVD   SUITE #315,LOS ANGELES,90010-3605,4201 WILSHIRE 90010-3605,1000 N ALAMEDA STREET   SUITE #390,LOS ANGELES,90012-1804,621400,Outpatient  care centers,13,07/01/2016,,"(34.0622, -118.3192)",22726,7,588,874,36,86
0002655790-0001-9,RICHARD SANGHEUM BACK,JR FASHION,1401 E ADAMS BLVD,LOS ANGELES,90011-1819,1401 ADAMS 90011-1819,234 S FIGUEROA STREET   SUITE #1639,LOS ANGELES,90012-2570,314000,Textile product mills,9,01/22/2013,,"(34.0158, -118.2487)",22727,13,708,971,7,6
0003211942-0001-4,"PRETTY FOLLIES, INC",,526 E JEFFERSON BLVD,LOS ANGELES,90011-2431,526 Jefferson 90011-2431,1015 FIGUEROA TERRACE APT #17,LOS ANGELES,90012-4604,315000,Apparel mfg.,9,09/16/2020,,"(34.0155, -118.2665)",22727,13,714,696,7,6
0002774612-0001-1,CINDY MEJIA,,711 E 41ST STREET,LOS ANGELES,90011-2720,711 41ST 90011,930   FIGUEROA TERRACE   APT #626,LOS ANGELES,90012-3079,,,9,07/01/2014,,"(34.0091, -118.2624)",22727,13,713,673,7,
0002870169-0001-7,STEPHANIE LEE,,1304 E 45TH STREET,LOS ANGELES,90011-3725,1304 45TH 90011-3725,1550 STADIUM WAY UNIT #6,LOS ANGELES,90012-1176,531100,Lessors of real estate (including mini warehouses & self-storage units),9,02/28/2014,,"(34.0029, -118.252)",22727,13,719,982,7,51
0003218383-0001-5,COOKING WITH GOOD LOOKING,COOKING WITH GOOD LOOKING,1009 E 56TH STREET,LOS ANGELES,90011-5217,1009 56TH 90012,1009 E 56TH STREET,LOS ANGELES,90011-5217,454390,"Other direct selling establishments (including door-to-door retailing, frozen food plan providers, party plan merchandisers, & coffee-break service providers)",9,12/05/2020,,"(33.9919, -118.2579)",22727,13,726,984,7,
0000521136-0001-2,ROLAND/ALICE YAN TRS YAN FAMILY TRUST,,767 N HILL,LOS ANGELES,90012-,767 HILL 90012,1040 LAVENDER LANE,LA CANADA FLINTRIDGE,91011-2337,531100,Lessors of real estate (including mini warehouses & self-storage units),1,06/01/1984,,"(0.0, 0.0)",,,,,,
0002700430-0001-0,BELLE N MATISSE LLC,,201 S SANTE FE AVENUE   SUITE #104,LOS ANGELES,90012-,201 SANTE FE 90012-,,,,,,14,03/07/2013,,"(34.0468, -118.233)",22728,9,533,466,,28
0002955253-0001-3,POTLUCK SEVEN TWENTY LLC,,133 N BROADWAY     SUITE #133,LOS ANGELES,90012-,133 BROADWAY 90012-,8391   BEVERLY BLVD   UNIT #126,LOS ANGELES,90048-2633,722110,Full-service restaurants,14,05/20/2015,,"(0.0, 0.0)",,,,,,
0003314096-0001-4,CHANG MANAGEMENT SERVICES INC,SIP BOBA RESTAURANT & LOUNGE,123 ASTRONAUT ELLISON S ONIZUKA STREET SUITE #301,LOS ANGELES,90012-,123 ASTRONAUT ELLISON S ONIZUKA 90012,123 ASTRONAUT ELLISON S ONIZUKA STREET SUITE #301,LOS ANGELES,90012,722110,Full-service restaurants,0,03/01/2022,,"(0.0, 0.0)",,,,,,
0003305403-0001-1,CASA GOLONDRINA INC,LA GOLONDRINA,600 OLVERA STREET #W17,LOS ANGELES,90012-,600 OLVERA 90012,17 Olvera,Los Angeles,90012-2920,,,0,06/01/2022,,"(0.0, 0.0)",,,,,,
0000062837-0003-6,"PAMC, LTD",,717 N HILL STREET,LOS ANGELES,90012-,717 HILL 90012,711 W COLLEGE STREET,LOS ANGELES,90012-3177,,,1,08/01/2016,,"(0.0, 0.0)",,,,,,
0003297108-0001-6,MANUEL MARROQUIN,MANNY'S GENERAL CONSTRUCTION,700 N BUNKER #6,LOS ANGELES,90012-,700 BUNKER 90012,700 N BUNKER #6,LOS ANGELES,90012,233210,Single Family Housing Construction (1997 NAICS),0,02/10/2021,,"(0.0, 0.0)",,,,,,
0000267079-0001-5,LTSC COMMUNITY DEVELOPMENT CORP,CESAR CHAVEZ GARDENS LP,555 W CESAR CHAVEZ AVENUE,LOS ANGELES,90012-,555 CESAR CHAVEZ 90012-,231 E 3RD STREET SUITE #G106,LOS ANGELES,90013-1493,531100,Lessors of real estate (including mini warehouses & self-storage units),0,11/13/2000,,"(0.0, 0.0)",,,,,,
0002613593-0001-6,PATRICIA FERNANDEZ,,942  1/2   CHUNG KING ROAD,LOS ANGELES,90012-,942 CHUNG KING 90012-,942 1/2 CHUNG KING ROAD,LOS ANGELES,90012-1711,711510,"Independent artists, writers, & performers",1,01/25/2011,,"(0.0, 0.0)",,,,,,
0002844377-0001-8,"NURSES & ANGELS HOSPICE CARE, INC.",,815 W CESAR CHAVEZ AVENUE   SUITE #202,LOS ANGELES,90012-,815 CESAR CHAVEZ 90012,815 W CESAR CHAVEZ AVENUE   SUITE #202,LOS ANGELES,90012-,,,0,04/01/2015,,"(0.0, 0.0)",,,,,,
0002516271-0003-8,LETICIA RODRIGUEZ,CASA RODRIQUEZ,15 ALVERA STREET      #C,LOS ANGELES,90012-,15 OLVERA 90012-2920,,,,339900,Other miscellaneous mfg.,0,08/10/2022,,"(0.0, 0.0)",,,,,,
0002518738-0001-4,LOS ANGELES POLICE ACADEMY REVITALIZATION ALLIANCE,,1880 N ACADEMY WAY,LOS ANGELES,90012-,1880 ACADEMY 90012-,POST OFFICE BOX #861148,LOS ANGELES,90086-1148,999999,Unclassified establishments (unable to classify),1,07/06/2010,,"(34.0809, -118.235)",22728,11,2327,1368,,28
0003290602-0001-9,TRJLA LLC,,717 N HILL STREET,LOS ANGELES,90012-,717 HILL 90012,225 Santa Monica #12,Santa Monica,90401-2219,531100,Lessors of real estate (including mini warehouses & self-storage units),0,01/14/2021,,"(0.0, 0.0)",,,,,,
0003238399-0001-9,BAILEY YUKIHISA KIKUCHI,,123 ASTRONAUT ELLISON S ONIZUKA STREET   UNIT #4,LOS ANGELES,90012-,123 ASTRONAUT ELLISON S ONIZUKA 90012,1149 MAGNOLIA AVENUE UNIT #18,GARDENA,90247-4378,315000,Apparel mfg.,0,02/01/2021,,"(0.0, 0.0)",,,,,,
0003283339-0001-2,JB HOSPITALITY LLC,JUNGLE BOBA,123 ASTRONAUT ONIZUK STREET,LOS ANGELES,90012-,123 ASTRONAUT ONIZUK 90012,28030 CATHERINE DRIVE,SANTA CLARITA,91351-1416,453990,"All other miscellaneous store retailers (including tobacco, candle, & trophy shops)",0,12/01/2021,,"(0.0, 0.0)",,,,,,
0003277559-0001-9,WEPA GROUP LLC,RUMBA KITCHEN,123 ASTRONAUT ELLISON ONIZUKA STREET UNIT #204,LOS ANGELES,90012-,123 ASTRONAUT ELLISON ONIZUKA 90012,8335 Winnetka #192,Winnetka,91306-1630,722110,Full-service restaurants,0,08/28/2021,,"(0.0, 0.0)",,,,,,
0002516271-0002-0,LETICIA RODRIGUEZ,CASA DE MI TIA,4 OLVERA STREET      #E,LOS ANGELES,90012-,4 OLVERA 90012,305 S 5TH STREET,ALHAMBRA,91801-3750,339900,Other miscellaneous mfg.,0,06/30/2022,,"(0.0, 0.0)",,,,,,
0003089618-0001-8,123 ASTRONAUT GALLERY,,123 ASTRONAUT ELLISON S ONIZUKA STREET SPACE #1,LOS ANGELES,90012-,123 ASTRONAUT ELLISON S ONIZUKA 90012,1305 E HARVARD STREET   APT #C,GLENDALE,91205-4036,453920,Art dealers,0,12/01/2018,,"(0.0, 0.0)",,,,,,
0003280789-0001-1,B&B CREATION LLC,MIDORI MATCHA,123 ASTRONAUT ELLISON ONIZUKA STREET SUITE #101C,LOS ANGELES,90012-,123 ASTRONAUT ELLISON ONIZUKA 90012,18080 CRENSHAW BLVD UNIT #7127,TORRANCE,90504-6442,722300,Special food services (including food service contractors & caterers),0,12/01/2021,,"(0.0, 0.0)",,,,,,
0002970866-0001-6,CUONG QUOC NGUYEN,BEST NAILS SALON,1000 W 1ST     SUITE #110-120,LOS ANGELES,90012-,1000 1ST 90012-,9291   MIRAGE AVENUE,WESTMINSTER,92683-4710,812113,Nail salons,14,03/02/2017,,"(0.0, 0.0)",,,,,,
0003307737-0001-0,EDGAR NEFTALI VALENZUELA SANTOS,,201 N ELMYRA STREET APT #350,LOS ANGELES,90012-,201 ELMYRA 90012,201 N ELMYRA STREET APT #350,LOS ANGELES,90012,235210,Painting and Wall Covering Contractors (1997 NAICS),0,03/30/2022,,"(0.0, 0.0)",,,,,,
0003300135-0001-1,"SECULAR SABBATH, LLC",,990 E 1ST STREET APT #204,LOS ANGELES,90012-,990 1ST 90012,990 E 1ST STREET APT #204,LOS ANGELES,90012,,,0,02/09/2018,,"(0.0, 0.0)",,,,,,
0003260109-0001-1,DAVID SEALS,THE SMASHBOX GROUP LLC,742 S BROADWAY STREET SUITE #B,LOS ANGELES,90012-,742 BROADWAY 90012,742 S BROADWAY STREET SUITE #B,LOS ANGELES,90012,811430,Footwear & leather goods repair,0,12/15/2018,,"(0.0, 0.0)",,,,,,
0003327107-0001-2,INDIE POP UPS LLC,,1001 N BROADWAY,LOS ANGELES,90012-,1001 BROADWAY 90012,,,,,,0,07/08/2022,,,,,,,,
0002961970-0001-1,DOLCE FEDE LLC,,121   LLEWELLYN STREET,LOS ANGELES,90012-,121 LLEWELLYN 90012,,,,561900,"Other support services (including packaging & labeling services, & convention & trade show organizers)",1,07/22/2016,,"(0.0, 0.0)",,,,,,
0002517570-0131-7,LAZ KARP ASSOCIATES LLC,"LAZ PARKING CALIFORNIA, LLC",230 S SANTA FE AVENUE,LOS ANGELES,90012-,230 SANTA FE 90012,1 FINANCIAL PLAZA FLOOR #14,HARTFORD,06103-2601,812930,Parking lots & garages,14,01/01/2017,,"(0.0, 0.0)",,,,,,
0000276381-0001-6,MINDY MAO,,818 N BROADWAY #212,LOS ANGELES,90012-,818 BROADWAY 90012,,,,812113,Nail salons,0,11/07/1995,,,,,,,,
0000016754-0207-4,MODERN PARKING INC,,414 E TEMPLE  STREET,LOS ANGELES,90012-,414 TEMPLE  90012,303 S UNION AVENUE FLOOR #1ST,LOS ANGELES,90017-1111,812930,Parking lots & garages,0,06/20/2022,,"(0.0, 0.0)",,,,,,
0003057289-0001-1,SBRK888 LLC,,818 N BROADWAY     SUITE #107 A & B,LOS ANGELES,90012-,818 BROADWAY 90012-,POST OFFICE BOX #5153,CERRITOS,90703-5153,532290,Other consumer goods rental,0,05/01/2018,,"(0.0, 0.0)",,,,,,
0003326986-0001-5,EIPI INC,,123 ASTRONAUT ELLISON S ONIZUKA STREET UNIT #200,LOS ANGELES,90012-,123 ASTRONAUT ELLISON S ONIZUKA 90012,,,,451120,"Hobby, toy, & game stores",0,08/09/2022,,"(0.0, 0.0)",,,,,,
0003301789-0001-3,"BYEEEE, INC",,606 S HILL STREET SUITE #606,LOS ANGELES,90012-,606 HILL 90012,606 S HILL STREET SUITE #606,LOS ANGELES,90012,711510,"Independent artists, writers, & performers",0,04/09/2021,,"(0.0, 0.0)",,,,,,
0002704383-0001-2,SONIA ESTELA GODOY CRUZ,,27 S BROADWAY,LOS ANGELES,90012-,27 BROADWAY 90012,2806 4TH AVENUE,LOS ANGELES,90018-2931,812990,All other personal services,0,03/05/2012,,"(0.0, 0.0)",,,,,,
0002557738-0001-2,SEN GUI LI,TONG SHENG TRADING CO,396 LOS ANGELES      #12,LOS ANGELES,90012-,396 LOS ANGELES 90012,424 S LOS ANGELES STREET   SUITE #12,LOS ANGELES,90013-1470,,,0,04/28/2011,,"(0.0, 0.0)",,,,,,
0002951684-0001-2,BARTLETT HILL ASSOCIATES,,633 N BUNKER HILL AVENUE,LOS ANGELES,90012-0000,633 BUNKER HILL 90012-0000,625 N BUNKER HILL AVENUE   #110,LOS ANGELES,90012-2152,531100,Lessors of real estate (including mini warehouses & self-storage units),1,01/01/2012,,"(0.0, 0.0)",,,,,,
0000790102-0218-9,UNITED VALET PARKING INC,,222 S HOPE STREET,LOS ANGELES,90012-0000,222 HOPE 90012-0000,5839   GREEN VALLEY CIRCLE   SUITE #202,CULVER CITY,90230-6963,812930,Parking lots & garages,14,12/01/2015,,"(0.0, 0.0)",,,,,,
0002056200-0119-9,PCAM LLC,PCA MANAGEMENT; PARKING CO OF AMERICA,235 S FIGUEROA STREET,LOS ANGELES,90012-0000,235 FIGUEROA 90012-0000,3165   GARFIELD AVENUE,COMMERCE,90040-3217,812930,Parking lots & garages,14,05/22/2015,,"(0.0, 0.0)",,,,,,
0002911571-0001-1,LINE SK INC,,728   JACKSON STREET,LOS ANGELES,90012-0000,728 JACKSON 90012-0000,5266   ALTA CANYADA ROAD,LA CANADA FLINTRIDGE,91011-1602,424300,"Apparel, piece goods, & notions",14,03/01/2016,,"(0.0, 0.0)",,,,,,
0000078094-0087-0,ATHENA PARKING INC,ATHENA PARKING,134 S OLIVE STREET,LOS ANGELES,90012-0000,134 OLIVE 90012-0000,818 W 7TH STREET   SUITE #860,LOS ANGELES,90017-3566,812930,Parking lots & garages,14,08/01/2017,,"(0.0, 0.0)",,,,,,
0000001436-0310-5,SP PLUS CORPORATION,SP PLUS #82607,428 E TEMPLE STREET,LOS ANGELES,90012-0000,428 TEMPLE 90012-0000,3470   WILSHIRE BLVD   SUITE #400,LOS ANGELES,90010-3927,812930,Parking lots & garages,14,05/23/2016,,"(0.0, 0.0)",,,,,,
0002918917-0001-1,FIGUEROA TERRACE LLC,,1013   FIGUEROA TERRACE,LOS ANGELES,90012-0000,1013 FIGUEROA 90012-0000,3435   WILSHIRE BLVD   SUITE #2820,LOS ANGELES,90010-2014,237210,Land subdivision,1,03/30/2016,,"(0.0, 0.0)",,,,,,
0003109581-0001-8,"843 N SPRING OWNER, LLC",,843 N SPRING STREET,LOS ANGELES,90012-0012,843 SPRING 90012-0012,2341   MICHIGAN AVENUE,SANTA MONICA,90404-3907,531310,Real estate property managers,1,10/29/2018,,"(34.0591, -118.2421)",22728,11,538,449,,28
0002233820-0002-1,CORESITE REAL ESTATE 900 N ALAMEDA LLC,,200   BAUCHET STREET,LOS ANGELES,90012-0012,200 BAUCHET 90012,,,,518210,"Data processing, hosting, & related services",1,10/26/2020,,"(34.0591, -118.2421)",22728,11,538,449,,28
0003140449-0008-9,LOS ANGELES SMSA LP A CALIFORNIA LIMITED PARTNERSHIP,VERIZON WIRELESS BY AIRTOUCH CELLULAR INC ITS GENERAL PARTNER,1800   ACADEMY DRIVE,LOS ANGELES,90012-0012,1800 ACADEMY 90012-0012,2200   CABOT DRIVE   SUITE #400,LISLE,60532-0914,517000,Telecommunications,13,01/01/2019,,"(34.0818, -118.2429)",22728,11,2327,1368,,31
0003139899-0001-1,POSSIBLE INC.,,126 W ELMYRA STREET,LOS ANGELES,90012-0012,126 ELMYRA 90012,,,,,,1,02/01/2019,,"(34.065, -118.2329)",22728,11,531,886,1,28
0003156805-0001-1,STADIUM WAY PROPERTY LLC,,1491 STADIUM WAY,LOS ANGELES,90012-0012,1491 STADIUM 90012-0012,2608 W Grand #F,Alhambra,91801-1686,531100,Lessors of real estate (including mini warehouses & self-storage units),1,04/14/2015,,"(34.069, -118.2377)",22728,11,484,1368,,28
0003160525-0001-7,"BAHIA NIGHTCLUB, INC",,1164 W SUNSET BLVD,LOS ANGELES,90012-0012,1164 SUNSET 90012,1130 W SUNSET BLVD,LOS ANGELES,90012-1217,,,1,11/08/2019,,"(34.067, -118.2502)",22728,11,483,1010,,31
0002793620-0001-1,DAVID HARTWELL,,432  1/4 SOLANO AVENUE,LOS ANGELES,90012-1000,432 SOLANO 90012-1000,,,,711510,"Independent artists, writers, & performers",1,03/01/2014,,"(34.0724, -118.2307)",22728,11,531,886,,28
0003089146-0001-9,LOS ANGELES POLICE MEMORIAL FOUNDATION,,1880   ACADEMY DRIVE,LOS ANGELES,90012-1001,1880 ACADEMY 90012-1001,,,,561490,"Other business support services (including repossession services, court reporting, & stenotype services)",1,12/17/2018,,"(34.0809, -118.235)",22728,11,2327,1368,,28
0003060043-0013-2,ATC SEQUOIA LLC,,1800   ACADEMY DRIVE,LOS ANGELES,90012-1001,1800 ACADEMY 90012-1001,10   PRESIDENTIAL WAY,WOBURN,01801-1053,531100,Lessors of real estate (including mini warehouses & self-storage units),1,05/01/2018,,"(34.0809, -118.235)",22728,11,2327,1368,,28
