LOCATION ACCOUNT #,BUSINESS NAME,DBA NAME,STREET ADDRESS,CITY,ZIP CODE,LOCATION DESCRIPTION,MAILING ADDRESS,MAILING CITY,MAILING ZIP CODE,NAICS,PRIMARY NAICS DESCRIPTION,COUNCIL DISTRICT,LOCATION START DATE,LOCATION END DATE,LOCATION,Zip Codes,Council Districts,Census Tracts,Precinct Boundaries,LA Specific Plans,Neighborhood Councils (Certified)
0000005775-0010-0,PANDHER FAST FOOD INC,SUBWAY,4954 VAN NUYS BLVD UNIT #107,SHERMAN OAKS,91403-1775,4954 Van Nuys 91403-1775,,,,311900,"Other food mfg. (including coffee, tea, flavoring, & seasonings)",4,10/06/2021,,"(34.161, -118.4482)",19736,7,245,562,,83
0000006133-0001-5,SOUTHERN CALIFORNIA TAE KWON DO CENTER INC,,4454 VAN NUYS BLVD SUITE #106A,SHERMAN OAKS,91403-6428,4454 VAN NUYS 91403-6428,4454 VAN NUYS BLVD #106A,SHERMAN OAKS,91403-6428,561500,Travel arrangement & reservation services,4,04/01/2000,,"(34.1521, -118.4486)",19732,7,333,676,6,83
0000007360-0002-4,OLIVER SULIT,HOME BOUND GENERAL SERVICES,9501 VAN NUYS BLVD UNIT #104,PANORAMA CITY,91402-6969,9501 Van Nuys 91402-6969,209 N CARONDELET STREET,LOS ANGELES,90026-5203,339110,Medical equipment & supplies mfg.,6,03/03/2020,,"(34.243, -118.4508)",19730,3,132,958,,59
0000007770-0001-2,"THOMAS M SHIOVITZ MD, INC.",CALIFORNIA NEUROSCIENCE RESEARCH MEDICAL GROUP INC,4835 VAN NUYS BLVD #104,SHERMAN OAKS,91403-2131,4835 VAN NUYS 91403-2131,4835 VAN NUYS BLVD SUITE #104,SHERMAN OAKS,91403-2131,621111,Offices of physicians (except mental health specialists),4,02/19/2003,,"(34.1582, -118.4487)",19736,7,248,674,,83
0000007848-0046-6,IMPERIAL PARKING INDUSTRIES INC,,4849   VAN NUYS BLVD,SHERMAN OAKS,91403-2110,4849 VAN NUYS 91403-2110,6404   WILSHIRE BLVD   SUITE #1250,LOS ANGELES,90048-5527,812930,Parking lots & garages,4,11/01/2018,,"(34.1588, -118.4488)",19732,7,248,674,,83
0000007931-0001-9,JAVIER RAMIREZ,,13352 VAN NUYS BLVD,PACOIMA,91331-,13352 VAN NUYS 91331,,,,452000,General merchandise stores,0,01/01/1975,,,,,,,,
0000008103-0021-3,99 CENTS ONLY STORES LLC,99 CENTS ONLY STORE #81,6755 VAN NUYS BLVD,VAN NUYS,91405-4610,6755 VAN NUYS 91405-4610,4000 UNION PACIFIC AVENUE,COMMERCE,90023-3202,454390,"Other direct selling establishments (including door-to-door retailing, frozen food plan providers, party plan merchandisers, & coffee-break service providers)",6,05/15/1987,,"(34.1931, -118.4487)",19733,3,236,290,,18
0000008207-0023-6,STARBUCKS CORPORATION,STARBUCKS COFFEE #23369,6833 VAN NUYS BLVD,VAN NUYS,91405-4626,6833 VAN NUYS 91405-4626,POST OFFICE BOX #34442,SEATTLE,98124-1442,311900,"Other food mfg. (including coffee, tea, flavoring, & seasonings)",6,09/23/2014,,"(34.1947, -118.4488)",19733,3,229,288,,18
0000008586-0001-4,EGG PANORAMA INC,EL GALLO GIRO,8309 VAN NUYS BLVD,PANORAMA CITY,91402-3607,8309 VAN NUYS 91402-3607,12764   FLORENCE AVENUE,SANTA FE SPRINGS,90670-3906,722110,Full-service restaurants,6,03/01/2000,,"(34.2216, -118.4487)",19730,3,145,1040,,59
0000010095-0004-5,DOLLAR TREE STORES INC,DOLLAR TREE STORES INC #3004,8418 VAN NUYS BLVD,PANORAMA CITY,91402-3610,8418 VAN NUYS 91402-3610,500 VOLVO PARKWAYS,CHESAPEAKE,23320-1604,452000,General merchandise stores,6,04/01/2005,,"(34.2239, -118.4486)",19730,3,145,1040,,59
0000010095-0047-9,DOLLAR TREE STORES INC,DOLLAR TREE #07281,7417   VAN NUYS BLVD,VAN NUYS,91405-1947,7417 VAN NUYS 91405,500 VOLVO PARKWAYS,CHESAPEAKE,23320-1604,452000,General merchandise stores,6,08/26/2021,,"(34.2054, -118.4489)",19733,3,219,1324,,18
0000011646-0020-0,SALLY BEAUTY SUPPLY LLC,SALLY BEAUTY SUPPLY # 2302,7882   VAN NUYS BLVD   SUITE #3,VAN NUYS,91402-5995,7882 VAN NUYS 91402-5995,3773   CORPORATE CENTRE DRIVE,EARTH CITY,63045-1130,446120,"Cosmetics, beauty supplies, & perfume stores",6,10/31/1998,,"(34.2155, -118.4465)",19730,3,150,418,,59
0000013400-0002-8,MISSION CITY COMMUNITY NETWORK INC,,8771 VAN NUYS BLVD,PANORAMA CITY,91402-2401,8771 VAN NUYS 91402-2401,15206 PARTHENIA STREET,NORTH HILLS,91343-5305,621111,Offices of physicians (except mental health specialists),6,10/15/2015,,"(34.2292, -118.4502)",19730,3,144,417,,59
0000013453-0001-1,HERMAN BERMAN CO /C,,6510 VAN NUYS BLVD,VAN NUYS,91401-1424,6510 VAN NUYS 91401-1424,,,,423940,"Jewelry, watch, precious stone, & precious metals",6,09/01/1949,,"(34.0, -118.0)",9325,,1246,,,
0000014078-0001-6,SAN FERNANDO VALLEY SMALL BUSINESS DEVELOPMENT CORPORATION,SAN FERNANDO VALLEY FINANCIAL DEVELOPMENT CORP,5121 VAN NUYS BLVD FLOOR #3,VAN NUYS,91403-1496,5121 VAN NUYS 91403-1496,,,,561110,Office administrative services,4,01/01/2003,,"(34.1634, -118.4487)",19736,7,248,674,,83
0000014080-0001-3,SOCIAL VOCATIONAL SERVICES,,8727 VAN NUYS BLVD #1STFL,PANORAMA CITY,91402-2451,8727 VAN NUYS 91402-2451,3555 TORRANCE BLVD,TORRANCE,90503-4802,611000,"Educational services (including schools, colleges, & universities)",6,04/24/2004,,"(34.2283, -118.4502)",19730,3,144,417,,59
0000014216-0001-1,AMERCAN CANCER SOCIETY CALIFORNIA DIVISION,DISCOVERY SHIOP,4454 VAN NUYS BLVD,SHERMAN OAKS,91403-2912,4454 VAN NUYS 91403-2912,500 N VICTORY BLVD,BURBANK,91502-1736,453310,Used merchandise stores,2,04/01/1986,,,,,,,,
0000015349-0001-1,EWAP INC,ROMANTIX/LE SEX SHOPPE,4539 VAN NUYS BLVD,SHERMAN OAKS,91403-2914,4539 VAN NUYS 91403-2914,4655 COLORADO BLVD,DENVER,80216-3217,451211,Book stores,4,03/01/1975,,"(34.1538, -118.4486)",19736,7,333,676,6,83
0000015640-0001-5,LAWRENCE R SEGAL,SHANGRI-LA TRAVEL,4940 VAN NUYS BLVD #306,SHERMAN OAKS,91403-1744,4940 VAN NUYS 91403-1744,,,,561500,Travel arrangement & reservation services,4,09/01/1974,,"(34.1601, -118.4486)",19736,7,245,562,,83
0000015790-0001-1,SHARON WOLF,SHARON'S GOOD EATS,6150 VAN NUYS BLVD #125,VAN NUYS,91401-3300,6150 VAN NUYS 91401-3300,,,,722110,Full-service restaurants,6,03/03/2003,,"(34.0, -118.0)",9325,,1246,,,
0000016754-0043-8,MODERN PARKING INC,,4955 VAN NUYS BLVD,SHERMAN OAKS,91403-1801,4955 VAN NUYS 91403-1801,303 S UNION AVENUE   FLOOR #1ST,LOS ANGELES,90017-1111,812930,Parking lots & garages,4,09/01/1998,,"(34.1603, -118.4487)",19736,7,248,674,,83
0000016999-0001-6,Y.SUTANTO D.D.S. & A.HONG D.D.S. INC,VANOWEN DENTAL CENTER,6931 VAN NUYS BLVD #100,VAN NUYS,91405-3937,6931 VAN NUYS 91405-3937,,,,621111,Offices of physicians (except mental health specialists),6,06/23/1992,,"(34.1965, -118.4487)",19733,3,233,288,,18
0000019684-0001-7,FRANK H CANTER,LAW OFFICES OF FRANK H CANTER,4717 VAN NUYS BLVD #103,SHERMAN OAKS,91403-2151,4717 VAN NUYS 91403-2151,,,,541100,Legal services,4,06/01/1992,,"(34.1564, -118.4487)",19736,7,337,676,6,83
0000020590-0081-3,CHRISTIANSEN AMUSEMENTS INC,CHRISTIANSEN AMUSEMENTS - CITY OF LA BUSINESS BUSINESS TAX ACCT. #00000020590-1-5,14421 VAN NUYS BLVD,ARLETA,91331-5141,14421 VAN NUYS 91331-5141,POST OFFICE BOX #997,ESCONDIDO,92033-0997,711100,Performing arts companies,6,08/23/2013,,"(34.248, -118.4467)",18907,3,130,1127,,41
0000020655-0001-1,PEDRO OCAMPO,TACOS MEXICO (OCAMPO) #3,7140 VAN NUYS BLVD,VAN NUYS,91405-3005,7140 VAN NUYS 91405-3005,222 E 67TH STREET,LONG BEACH,90805-1202,722110,Full-service restaurants,6,02/25/2000,,"(34.2001, -118.4487)",19733,3,233,880,,18
0000021738-0002-1,SILVERSHOPPE INC,CAPTAIN EDS SHOPPE,6704 VAN NUYS BLVD,VAN NUYS,91405-4619,6704 VAN NUYS 91405-4619,1280 DOVE MEADOW ROAD,SOLVANG,93463-9605,453990,"All other miscellaneous store retailers (including tobacco, candle, & trophy shops)",6,10/01/2004,,"(34.1925, -118.4487)",19733,3,236,290,,18
0000021775-0001-4,MARCIA CRUZ,MARCIAS CRAFTS,12959 VAN NUYS BLVD,PACOIMA,91331-2534,12959 VAN NUYS 91331-2534,,,,454390,"Other direct selling establishments (including door-to-door retailing, frozen food plan providers, party plan merchandisers, & coffee-break service providers)",7,06/01/1992,,"(34.2711, -118.4151)",18907,1,31,1376,,11
0000023779-0001-7,PAUL KIM DO INC,,13563 VAN NUYS BLVD,PACOIMA,91331-3029,13563 VAN NUYS 91331-3029,POST OFFICE BOX #8248,LA CRESCENTA,91224-0248,621399,Offices of all other miscellaneous health practitioners,7,03/14/2003,,"(34.2613, -118.4285)",18907,1,30,409,,11
0000025586-0002-3,EL PROYECTO DEL BARRIO INC,,9140   VAN NUYS BLVD   SUITE #109,PANORAMA CITY,91402-6758,9140 VAN NUYS 91402,8932   WOODMAN AVENUE,ARLETA,91331-8021,812990,All other personal services,6,08/01/2019,,"(34.2367, -118.4496)",19730,3,135,407,,59
0000025602-0001-6,NATIONAL ASSOCIATION OF HANDICAP PERSONS,,8802 VAN NUYS BLVD,PANORAMA CITY,91402-2404,8802 VAN NUYS 91402-2404,,,,561300,Employment services,6,01/10/2003,,"(34.2297, -118.4502)",19730,3,146,417,,59
0000026407-0001-0,"LEONID GLOSMAN DDS, ADC",DENTALVILLE,7864 VAN NUYS BLVD,PANORAMA CITY,91402-6069,7864 VAN NUYS 91402-6069,,,,621111,Offices of physicians (except mental health specialists),6,07/01/2003,,"(34.2139, -118.4487)",19730,3,150,418,,59
0000026528-0001-0,DAVID NIDETZ,BOOKTALK / HEALTH POINT PRESS,4335   VAN NUYS BLVD,SHERMAN OAKS,91403-3727,4335 VAN NUYS 91403-3727,4335 VAN NUYS BLVD,SHERMAN OAKS,91403-3727,561300,Employment services,4,07/08/1992,,"(34.15, -118.449)",19736,7,337,680,6,83
0000026802-0001-0,FARIBA AHMADZADEH DENTAL CORPORATION,PLAZA DENTAL CLINIC,7028 1/2 VAN NUYS BLVD,VAN NUYS,91405-3059,7028 VAN NUYS 91405-3059,,,,621111,Offices of physicians (except mental health specialists),6,06/07/2003,,"(34.1983, -118.4487)",19733,3,233,288,,18
0000026827-0001-0,CASPIAN INSURANCE SERVICES INC,,4523   VAN NUYS BLVD   SUITE #200,SHERMAN OAKS,91403-5724,4523 VAN NUYS 91403-5724,20770   NASHVILLE STREET,CHATSWORTH,91311-1522,524210,Insurance agencies & brokerages,4,02/03/1991,,"(34.1537, -118.4491)",19732,7,337,676,6,83
0000028103-0001-1,RODOLFO/GRISELDA VALERO,MIKE'S NURSERY,14040 VAN NUYS BLVD,ARLETA,91331-4541,14040 VAN NUYS 91331-4541,,,,453990,"All other miscellaneous store retailers (including tobacco, candle, & trophy shops)",6,07/01/2003,,"(34.2538, -118.4388)",18907,3,129,403,,41
0000029131-0001-1,ENRIQUE/ELVA MUNOZ,,13660 VAN NUYS BLVD,PACOIMA,91331-3616,13660 VAN NUYS 91331-3616,14245 CALAHAN STREET,PANORAMA CITY,91402-1913,531100,Lessors of real estate (including mini warehouses & self-storage units),7,01/01/1997,,"(34.2599, -118.4305)",18907,1,28,408,,11
0000029144-0001-8,PT WORLDWIDE LLC,,13678 VAN NUYS BLVD,PACOIMA,91331-3616,13678 VAN NUYS 91331-3616,POST OFFICE BOX #16376,BEVERLY HILLS,90209-2376,531100,Lessors of real estate (including mini warehouses & self-storage units),7,09/01/1999,,"(34.2596, -118.4308)",18907,1,28,408,,11
0000031275-0001-0,KHALED ZAKHER,WINE N LIQUOR BASKET,4454 VAN NUYS BLVD #A,SHERMAN OAKS,91403-5730,4454 VAN NUYS 91403-5730,,,,445310,"Beer, wine & liquor stores",4,10/01/1992,,"(34.1521, -118.4486)",19732,7,333,676,6,83
0000031519-0001-1,PACOIMA BEAUTIFUL /C,,13520 VAN NUYS BLVD SUITE #200,PACOIMA,91331-3028,13520 VAN NUYS 91331-3028,,,,561300,Employment services,7,07/01/2000,,"(34.262, -118.4275)",18907,1,30,409,,11
0000031801-0001-5,ANDRES SUASTEGUI,ANDRES BARBER SHOP & SALON DE BELLEZA,13406 VAN NUYS BLVD UNIT #A,PACOIMA,91331-3007,13406 VAN NUYS 91331-3007,7841 ALLOTT AVENUE,VAN NUYS,91402-6409,531100,Lessors of real estate (including mini warehouses & self-storage units),7,01/01/1994,,"(34.2641, -118.4248)",18907,1,29,409,,11
0000032242-0006-3,SMART & FINAL STORES LLC,SMART & FINAL #349,7815 VAN NUYS BLVD,VAN NUYS,91402-6007,7815 VAN NUYS 91402-6007,POST OFFICE BOX #512377,LOS ANGELES,90051-0377,445100,Grocery stores (including supermarkets & convenience stores without gas),6,01/01/1953,,"(34.2125, -118.4488)",19730,3,143,418,,59
0000033127-0002-5,JOSE M LARA,,13411 VAN NUYS BLVD,PACOIMA,91331-8144,13411 VAN NUYS 91331-8144,6545 SAN MIGUEL STREET,PARAMOUNT,90723-2907,531100,Lessors of real estate (including mini warehouses & self-storage units),7,01/01/2006,,"(34.264, -118.4249)",18907,1,29,409,,11
0000034047-0001-3,MARIELA CARAVETTA,LAW OFFICES OF MARIELA CARAVETTA,6211 VAN NUYS BLVD #200,VAN NUYS,91401-2771,6211 VAN NUYS 91401-2710,,,,541100,Legal services,6,07/01/1998,,"(34.1828, -118.4487)",19729,3,237,1339,,18
0000035410-0001-1,SERGIO ESTRADA,SERGIOS RENTALS,12544 VAN NUYS BLVD APT #110,PACOIMA,91331-1366,12544 VAN NUYS 91331-1366,POST OFFICE BOX #330746,PACOIMA,91333-0746,532210,Consumer electronics & appliances rental,7,07/14/2003,,"(34.2775, -118.4063)",18907,1,17,1369,,11
0000035745-0001-9,"KPL SELECT MORTGAGE, INC.",,4348 VAN NUYS BLVD #200,SHERMAN OAKS,91403-5555,4348 VAN NUYS 91403-5555,,,,522200,Nondepository credit intermediation (including sales financing & consumer lending),4,08/15/1992,,"(34.1502, -118.4488)",19736,7,334,681,6,83
0000037402-0001-1,BRIDGESTONE RETAIL OPERATIONS LLC,BRIDGESTONE RETAIL OPERATIONS LLC,6530 VAN NUYS BLVD,VAN NUYS,91401-1424,6530 VAN NUYS 91401-1424,200 4TH AVENUE S SUITE #100,NASHVILLE,37201-2256,441300,"Automotive parts, accessories, & tire stores",6,04/01/1950,,"(34.1894, -118.4487)",19729,3,236,290,,18
0000038095-0002-0,STARBUCKS CORPORATION,STARBUCKS COFFEE #27261,4550   VAN NUYS BLVD   #K,SHERMAN OAKS,91403-2913,4550 VAN NUYS 91403-2913,POST OFFICE BOX #34442,SEATTLE,98124-1442,311900,"Other food mfg. (including coffee, tea, flavoring, & seasonings)",4,01/18/2017,,"(34.1547, -118.448)",19736,7,333,676,6,83
0000038501-0003-8,ROBERTO OVIEDO MENJIVAR,OVIEDO'S DENTAL LAB AND ACRYLIC REPAIR DIRECT TO THE CUSTOMER,6627 VAN NUYS BLVD SUITE #113,VAN NUYS,91405-4663,6627 Van Nuys 91405-4663,,,,621210,Offices of dentists,6,09/02/2021,,"(34.1911, -118.4489)",19733,3,231,290,,18
0000039328-0001-1,VICTOR M BRANEZ,CREACIONES ALARCON & CLEANERS,6471 VAN NUYS BLVD,VAN NUYS,91401-1435,6471 VAN NUYS 91401-1435,6471 VAN NUYS BLVD,VAN NUYS,91401-1435,453990,"All other miscellaneous store retailers (including tobacco, candle, & trophy shops)",6,07/16/2003,,"(34.1881, -118.4487)",19729,3,236,290,,18
0000039428-0001-0,YOLANDA ENRIQUEZ PEREZ,,14265 VAN NUYS BLVD APT #152,ARLETA,91331-5142,14265 VAN NUYS 91331-5142,,,,561500,Travel arrangement & reservation services,14,07/17/2003,,,,,,,,
0000039824-0001-4,AIDA CAHUENAS,,6455 VAN NUYS BLVD SPACE #8,VAN NUYS,91401-1435,6455 VAN NUYS 91401-1435,,,,812111,Barber shops,6,10/24/1992,,"(34.1879, -118.4487)",19729,3,236,290,,18
0000040463-0001-2,STATE OF CALIFORNIA,,6150 VAN NUYS BLVD,VAN NUYS,91401-3333,6150 VAN NUYS 91401-3333,1700 NATIONAL DRIVE,SACRAMENTO,95834-1965,,,6,12/01/1994,,"(34.1816, -118.4487)",19729,3,237,1339,,18
0000041726-0013-7,YOSHINOYA AMERICA INC,BEEF BOWL #155,6562 VAN NUYS BLVD,VAN NUYS,91401-1426,6562 VAN NUYS 91401-1426,991 KNOX STREET,TORRANCE,90502-1006,722110,Full-service restaurants,6,07/22/1988,,"(34.19, -118.4487)",19733,3,236,290,,18
0000042301-0001-8,TIBOR BOKOR DC,TLC HEALTH CENTER,6850 VAN NUYS BLVD #200,VAN NUYS,91405-4629,6850 VAN NUYS 91405-4629,6850 VAN NUYS BLVD #200,VAN NUYS,91405-4629,621310,Offices of chiropractors,6,01/02/2000,,"(34.1952, -118.4487)",19733,3,233,288,,18
0000043867-0001-5,LOS ANGELES WATER/POWER EMPLOYEES CREDIT UNION /C,WATER & POWER CREDIT UNION,6550 VAN NUYS BLVD,VAN NUYS,91401-1426,6550 VAN NUYS 91401-1426,1053 W SUNSET BLVD,LOS ANGELES,90012-2134,561110,Office administrative services,6,01/01/1984,,"(34.1898, -118.4487)",19733,3,236,290,,18
0000044338-0001-5,GARY/GRACE DUNN/JENKIN/XU ZHEN RUAN DUNN/FRANK DUNN,,8300 VAN NUYS BLVD,PANORAMA CITY,91402-3608,8300 VAN NUYS 91402-3608,1825 SUNNY HEIGHTS DRIVE,LOS ANGELES,90065-3322,531100,Lessors of real estate (including mini warehouses & self-storage units),6,12/01/1991,,"(34.2215, -118.4487)",19730,3,150,418,,59
0000044588-0001-0,NORTHEAST VALLEY HEALTH CORP,PACOIMA CENTER,12756 VAN NUYS BLVD,PACOIMA,91331-1626,12756 VAN NUYS 91331-1626,1172 N MACLAY AVENUE,SAN FERNANDO,91340-1328,621111,Offices of physicians (except mental health specialists),7,12/01/1975,,"(34.2743, -118.4106)",18907,1,17,1369,,11
0000044588-0006-1,NORTHEAST VALLEY HEALTH CORP,,12759   VAN NUYS BLVD,PACOIMA,91331-1627,12759 VAN NUYS 91331-1627,1172 N MACLAY AVENUE,SAN FERNANDO,91340-1328,812990,All other personal services,7,07/02/2018,,"(34.2744, -118.411)",18907,1,21,369,,11
0000050116-0005-2,FOOT LOCKER RETAIL INC,FOOTLOCKER 7286,8401 VAN NUYS BLVD UNIT #39,PANORAMA CITY,91402-3347,8401 VAN NUYS 91402-3347,POST OFFICE BOX #2731,HARRISBURG,17105-2731,448210,Shoe stores,6,10/30/1980,,"(34.2237, -118.4488)",19730,3,145,419,,59
0000052062-0001-6,CASTILLA'S INCOME TAX SERVICE,CASTILLO INCOME TAX SERVICE/CASTILLO IMMIGRATION SERVICE | CASTILLO'S INCOME TAX SERVICE,7335 VAN NUYS BLVD UNIT #114,VAN NUYS,91405-1951,7335 VAN NUYS 91405-1951,,,,541213,Tax preparation services,2,01/01/1993,,"(34.204, -118.4487)",19733,5,215,458,,18
0000054268-0001-4,HANASAB DENTAL CORP,VAN NUYS FAMILY DENTISTRY,7239 VAN NUYS BLVD #6,VAN NUYS,91405-5863,7239 VAN NUYS 91405-5863,,,,621210,Offices of dentists,2,04/01/2000,,"(34.2022, -118.4487)",19733,5,215,458,,18
0000054319-0008-6,IN-N-OUT BURGERS A CALIFORNIA CORPORATION,IN-N-OUT BURGER #85,4444 VAN NUYS BLVD,SHERMAN OAKS,91403-2908,4444 VAN NUYS 91403-2908,4199 CAMPUS DRIVE FLOOR #9TH,IRVINE,92612-8604,722110,Full-service restaurants,4,07/01/1993,,"(34.1519, -118.4486)",19736,7,333,676,6,83
0000054319-0014-1,IN-N-OUT BURGERS A CALIFORNIA CORPORATION,IN-N-OUT BURGER #134,7930 VAN NUYS BLVD,VAN NUYS,91402-6084,7930 VAN NUYS 91402-6084,4199 CAMPUS DRIVE FLOOR #9TH,IRVINE,92612-8604,722110,Full-service restaurants,6,12/09/1998,,"(34.2151, -118.4487)",19730,3,150,418,,59
0000055145-0001-2,C V HEALTH SERVICES INC,MEDICAL GROUP PHARMACY,8215   VAN NUYS BLVD   SUITE #102,PANORAMA CITY,91402-4846,8215 VAN NUYS,,,,446110,Pharmacies & drug stores,6,10/01/1999,,"(34.2203, -118.4494)",19730,3,142,418,,59
0000058768-0001-4,GUILLERMO MENDEZ PEREZ,IMPRESOS FUTURO,6477 VAN NUYS BLVD,VAN NUYS,91401-1435,6477 VAN NUYS 91401-1435,,,,323100,Printing & related support activities,6,03/02/1993,,"(34.1882, -118.4487)",19729,3,236,290,,18
0000061340-0001-3,IPBB INC,INFORMATION PRODUCTS,4335 VAN NUYS BLVD #231,SHERMAN OAKS,91403-3727,4335 VAN NUYS 91403-3727,,,,443120,Computer & software stores,4,02/01/1992,,"(34.15, -118.4489)",19736,7,334,681,6,83
0000061942-0001-1,LOS ANGELES ORTHOPAEDIC INSTITUTE,L A ORTHOPAEDIC INSTITUTE A MEDICAL GROUP,4955 VAN NUYS BLVD #615,SHERMAN OAKS,91403-1839,4955 VAN NUYS 91403-1839,800 TUFTS AVENUE,BURBANK,91504-3042,621111,Offices of physicians (except mental health specialists),4,01/01/1993,,"(34.1603, -118.4487)",19736,7,248,674,,83
0000062771-0002-7,LEOR MAMOS,LM DRYWALL,5632   VAN NUYS BLVD   #351,VAN NUYS,91401-4602,5632 VAN NUYS 91401-4602,,,,812990,All other personal services,4,04/20/2016,,"(34.173, -118.4482)",19729,7,242,948,,18
0000063574-0001-3,STEVEN A DIAMOND,,6406 VAN NUYS BLVD,VAN NUYS,91401-1436,6406 VAN NUYS 91401-1436,,,,453990,"All other miscellaneous store retailers (including tobacco, candle, & trophy shops)",6,04/01/1993,,"(34.1867, -118.4487)",19729,3,236,290,,18
0000066295-0001-2,PAYAM BEHBOUDIKHA,VAN NUYS  #6461,6463 VAN NUYS BLVD,VAN NUYS,91401-1435,6463 VAN NUYS 91401-1435,,,,424990,Other miscellaneous nondurable goods,6,04/01/1993,,"(34.188, -118.4487)",19729,3,236,290,,18
0000067409-0002-0,FORAT MEDICAL AND CHIROPRACTIC GROUP INC,,8215 VAN NUYS BLVD SUITE #212,PANORAMA CITY,91402-4834,8215 VAN NUYS 91402-4834,21931 WOODLAND CREST DRIVE,WOODLAND HILLS,91364-5254,621310,Offices of chiropractors,6,03/01/2000,,"(34.2203, -118.4494)",19730,3,142,418,,59
0000069920-0001-3,JOSE A/MARIA L RODRIGUEZ,,14034 VAN NUYS BLVD,ARLETA,91331-4541,14034 VAN NUYS 91331-4541,600 JACKMAN AVENUE,SYLMAR,91342-5432,531100,Lessors of real estate (including mini warehouses & self-storage units),6,09/01/1999,,"(34.2539, -118.4387)",18907,3,129,403,,41
0000071126-0001-3,PACIFIC HORIZON VENTURES INC,PACIFIC HORIZON VENTURES,12701 VAN NUYS BLVD #N,PACOIMA,91331-7295,12701 VAN NUYS 91331-7295,,,,424400,Grocery & related products,7,04/06/2000,,"(34.2747, -118.4102)",18907,1,17,1369,,11
0000071406-0001-1,THE DUVERNAY AGENCY PUBLIC RELATIONS LLC,,4515 VAN NUYS BLVD SUITE #202,SHERMAN OAKS,91403-5797,4515 VAN NUYS 91403-5797,180 GLENDALE BLVD,LOS ANGELES,90026-5826,,,4,01/01/2003,,"(34.1538, -118.4486)",19736,7,333,676,6,83
