"bavn_id","department","status","category","type","open_date","due_date","title","bavn_link"
"40811","Water & Power","Open","Commodity","Request For Bid","2020-09-24T04:56:00.000","2020-10-13T04:56:00.000","METER SOCKET JUMPER COVER AND PULLER ELECTRIC METER","https://www.labavn.org/bid.cfm?40811"
"40787","Housing and Community Investment","Open","Personal Services","Request For Proposal","2020-09-28T06:00:00.000","2020-11-23T06:00:00.000","Housing Opportunities for Persons with AIDS HOPWA RFP","https://www.labavn.org/bid.cfm?40787"
"40816","Water & Power","Open","Commodity","Request For Bid","2020-09-25T12:59:00.000","2020-10-15T12:59:00.000","IFB 125021  METER VOLT AMMETER","https://www.labavn.org/bid.cfm?40816"
"40756","Water & Power","Open","Commodity","Request For Bid","2020-09-17T03:14:00.000","2020-10-01T03:14:00.000","POST STATION AND INSULATOR SUSPENSION","https://www.labavn.org/bid.cfm?40756"
"40831","Water & Power","Open","Personal Services","Request For Qualification","2020-10-01T12:00:00.000","2030-01-01T12:00:00.000","RFQ  Procurement of Cyber AssetsServices Supporting the Bulk Electric System","https://www.labavn.org/bid.cfm?40831"
"39928","Building�and Safety","Open","Personal Services","Request For Proposal","2020-06-18T10:00:00.000","2020-10-29T10:00:00.000","Apache Kafka Solutions","https://www.labavn.org/bid.cfm?39928"
"40580","Water & Power","Amended","Commodity","Request For Bid","2020-08-26T03:25:00.000","2020-10-13T03:25:00.000","WELL MOTORS","https://www.labavn.org/bid.cfm?40580"
"40830","Harbor Department Port of Los Angeles","Open","Personal Services","Request For Proposal","2020-09-29T05:00:00.000","2020-10-21T05:00:00.000","OnCall Underwater Hard Hat Diving Services","https://www.labavn.org/bid.cfm?40830"
"40832","General Services","Open","Commodity","Request For Quote","2020-09-29T05:50:00.000","2020-10-06T05:50:00.000","Lumber Framing","https://www.labavn.org/bid.cfm?40832"
"40833","General Services","Open","Commodity","Request For Quote","2020-09-29T05:50:00.000","2020-10-06T05:50:00.000","Hose Garden Reinforced 34 x 75 Red Gilmour 25034075","https://www.labavn.org/bid.cfm?40833"
"40829","Water & Power","Open","Commodity","Request For Bid","2020-09-29T02:20:00.000","2020-10-13T02:20:00.000","TESTER DIAGNOSTIC INSULATION","https://www.labavn.org/bid.cfm?40829"
"40608","Sanitation Bureau Public Works","Open","Personal Services","Request For Proposal","2020-08-31T06:00:00.000","2020-10-29T06:00:00.000","RFP for Specialized Asneeded Services for the Application and Maintenance of Concrete Floor Protective Topping at CLARTS","https://www.labavn.org/bid.cfm?40608"
"40561","Water & Power","Amended","Personal Services","Request For Interest","2020-08-25T04:00:00.000","2020-10-05T04:00:00.000","Emerging Technologies Commercial Building Energy Metrics Request for Information","https://www.labavn.org/bid.cfm?40561"
"40774","General Services","Amended","Commodity","Request For Quote","2020-09-29T11:52:00.000","2020-10-06T11:52:00.000","LEO ROVER 4WD DEVELOPER KIT","https://www.labavn.org/bid.cfm?40774"
"40736","General Services","Amended","Commodity","Request For Quote","2020-09-29T11:37:00.000","2020-10-06T11:37:00.000","Detector Temperature Mfr GEAWestfalia Separator Inc","https://www.labavn.org/bid.cfm?40736"
"40826","General Services","Open","Commodity","Request For Quote","2020-09-29T11:52:00.000","2020-10-01T11:52:00.000","Honeywell Security Media Exchange SMX","https://www.labavn.org/bid.cfm?40826"
"40828","General Services","Open","Commodity","Request For Bid","2020-09-29T03:21:00.000","2020-10-06T03:21:00.000","Gearbox Rebuild Kit Mfr Flenders","https://www.labavn.org/bid.cfm?40828"
"40834","General Services","Open","Commodity","Request For Quote","2020-09-29T05:50:00.000","2020-10-06T05:50:00.000","LINE WEED TRIMMER GREEN COLOR PN 725110950285B HONDA","https://www.labavn.org/bid.cfm?40834"
"40827","Water & Power","Open","Commodity","Request For Bid","2020-09-29T02:00:00.000","2020-10-15T02:00:00.000","IFB 133144  GREEN VERDUGO SWING GATE","https://www.labavn.org/bid.cfm?40827"
"40838","General Services","Open","Commodity","Request For Quote","2020-09-30T02:20:00.000","2020-10-06T02:20:00.000","Plaque Cast Bronze","https://www.labavn.org/bid.cfm?40838"
"40749","Harbor Department Port of Los Angeles","Open","Personal Services","Request For Proposal","2020-09-17T03:00:00.000","2020-10-21T03:00:00.000","Outside Counsel Environmental Law","https://www.labavn.org/bid.cfm?40749"
"40836","General Services","Open","Commodity","Request For Quote","2020-09-30T02:20:00.000","2020-10-06T02:20:00.000","Bag Set Vetter Leak Sealing wSwivel Eyes","https://www.labavn.org/bid.cfm?40836"
"40835","General Services","Open","Commodity","Request For Bid","2020-09-30T02:20:00.000","2020-10-21T02:20:00.000","TRUCK PICKUP CREW CAB DUMP WIDESIDE","https://www.labavn.org/bid.cfm?40835"
"40747","Water & Power","Open","Commodity","Request For Bid","2020-09-17T11:22:00.000","2020-10-06T11:22:00.000","ARTICULATED CONCRETE BLOCKS ACB","https://www.labavn.org/bid.cfm?40747"
"40837","General Services","Open","Commodity","Request For Quote","2020-09-30T02:20:00.000","2020-10-06T02:20:00.000","Container Medical Waste","https://www.labavn.org/bid.cfm?40837"
"40809","Water & Power","Amended","Commodity","Request For Bid","2020-09-24T04:23:00.000","2020-10-15T04:23:00.000","SOLAR POWER INVERTERS","https://www.labavn.org/bid.cfm?40809"
"40746","Water & Power","Amended","Commodity","Request For Bid","2020-09-17T11:05:00.000","2020-10-20T11:05:00.000","IFB 132744  TANK FIBERGLASS REINFORCED PLASTIC 9100 GALLON STORAGE","https://www.labavn.org/bid.cfm?40746"
"40789","General Services","Amended","Commodity","Request For Quote","2020-09-29T08:52:00.000","2020-10-01T08:52:00.000","Container New Modified 40 ft Cargo","https://www.labavn.org/bid.cfm?40789"
"40822","City Administrative Officer Office of the","Open","Personal Services","Request For Proposal","2020-09-28T07:00:00.000","2020-10-18T07:00:00.000","City of Los Angeles Request for Proposals to Select OwnerOperators for Project Homekey Sites","https://www.labavn.org/bid.cfm?40822"
"40699","Airports Los Angeles World","Amended","Personal Services","Request For Interest","2020-09-11T03:00:00.000","2020-10-09T03:00:00.000","Request for Information RFI Your Ideas on the Next Generation of FlyAway Service","https://www.labavn.org/bid.cfm?40699"
"40553","Water & Power","Amended","Personal Services","Request For Proposal","2020-08-24T01:41:00.000","2020-10-06T01:41:00.000","STRATEGIC PLANNING CONSULTING SERVICES","https://www.labavn.org/bid.cfm?40553"
"40772","Engineering Bureau Public Works","Open","Construction","Task Order Solicitation","2020-09-21T06:00:00.000","2020-10-20T06:00:00.000","Oakdell Road 3180 Bulkhead  Sidewalk Repair","https://www.labavn.org/bid.cfm?40772"
"40762","Airports Los Angeles World","Open","Personal Services","Request For Proposal","2020-09-18T05:00:00.000","2020-10-09T05:00:00.000","RFP for General Litigation Counsel at LAWA","https://www.labavn.org/bid.cfm?40762"
"40607","Water & Power","Amended","Commodity","Request For Bid","2020-08-28T04:00:00.000","2020-10-01T04:00:00.000","IFB 132842  WATER CONTROL CENTER DAMAC RACKS AND ACCESSORIES","https://www.labavn.org/bid.cfm?40607"
"40761","Water & Power","Amended","Commodity","Request For Bid","2020-09-18T08:26:00.000","2020-10-05T08:26:00.000","IFB 133025 OWENS LAKE BUTTERFLY VALVES","https://www.labavn.org/bid.cfm?40761"
"40742","Street Lighting Bureau Public Works","Amended","Construction","Request For Qualification","2020-09-17T10:00:00.000","2020-10-30T10:00:00.000","RFQ for PreQualified OnCall Bus Stop Lighting Contractors List Various Public Works Projects","https://www.labavn.org/bid.cfm?40742"
"40823","Airports Los Angeles World","Open","Personal Services","Request For Proposal","2020-09-29T11:00:00.000","2020-10-28T11:00:00.000","Principal ArchitectEngineer Services RFP","https://www.labavn.org/bid.cfm?40823"
"40784","Water & Power","Open","Commodity","Request For Bid","2020-09-22T01:31:00.000","2020-10-15T01:31:00.000","IFB NO 174  RENTALS UTILITY AND MATERIAL HANDLING EQUIPMENT BARE ASNEEDED","https://www.labavn.org/bid.cfm?40784"
"40750","Water & Power","Amended","Commodity","Request For Bid","2020-09-17T12:54:00.000","2020-10-01T12:54:00.000","BATTERIES MAINTENANCEFREE FOR AUTOMOTIVE AND EQUIPMENT","https://www.labavn.org/bid.cfm?40750"
