LOCATION ACCOUNT #,BUSINESS NAME,DBA NAME,STREET ADDRESS,CITY,ZIP CODE,LOCATION DESCRIPTION,MAILING ADDRESS,MAILING CITY,MAILING ZIP CODE,NAICS,PRIMARY NAICS DESCRIPTION,COUNCIL DISTRICT,LOCATION START DATE,LOCATION END DATE,LOCATION,Zip Codes,Council Districts,Census Tracts,Precinct Boundaries,LA Specific Plans,Neighborhood Councils (Certified)
0000004495-0001-6,WESTCHESTER & SEPULVEDA GROUP /C,,8600 S SEPULVEDA BLVD,LOS ANGELES,90045-4002,8600 SEPULVEDA 90045-4002,1445 5TH STREET,SANTA MONICA,90401-2401,531100,Lessors of real estate (including mini warehouses & self-storage units),11,04/03/1998,,"(33.9597, -118.3961)",23676,10,936,791,10,16
0000004510-0001-2,SEPULVEDA AND WESTERN AUTO CENTER,,1617 SEPULVEDA BLVD,TORRANCE,90501-5120,1617 SEPULVEDA 90501-5120,,,,531100,Lessors of real estate (including mini warehouses & self-storage units),15,,,"(33.8162, -118.3068)",26327,15,947,1447,,29
0000004902-0004-5,VANMALI NIRU INC,,6501 SEPULVEDA BLVD,VAN NUYS,91411-1325,6501 SEPULVEDA 91411-1325,,,,,,6,08/28/1987,,"(34.1885, -118.4664)",19735,3,227,560,,18
0000005869-0001-3,"DAWUD'S MOBIL, INC",DAWUD'S MOBIL,9100 SEPULVEDA BLVD,NORTH HILLS,91343-3921,9100 SEPULVEDA 91343-3921,,,,447100,Gasoline stations (including convenience stores with gas),7,03/01/1992,,"(34.0, -118.0)",9325,,1246,,,
0000006769-0001-2,MILLER AUTOMOTIVE PROPERTIES,MILLER PROPERTIES,1554 S SEPULVEDA BLVD SUITE #105,LOS ANGELES,90025-3334,1554 SEPULVEDA 90025-3334,,,,531100,Lessors of real estate (including mini warehouses & self-storage units),5,01/01/1989,,"(34.0496, -118.446)",23443,6,855,748,9,72
0000006809-0001-9,MARWAHA RESTAURANTS INC,DENNY'S #7213,5525 SEPULVEDA BLVD,SHERMAN OAKS,91411-3438,5525 SEPULVEDA 91411-3438,2551 W WOODLAND DRIVE,ANAHEIM,92801-2608,722110,Full-service restaurants,4,05/01/2003,,"(34.1707, -118.4661)",19735,7,246,649,,83
0000008103-0002-7,99 CENTS ONLY STORES LLC,99 CENTS ONLY STORE #227,8723 SEPULVEDA BLVD,NORTH HILLS,91343-5111,8723 SEPULVEDA 91343-5111,4000 UNION PACIFIC AVENUE,COMMERCE,90023-3202,452000,General merchandise stores,6,07/14/2005,,"(34.2288, -118.4676)",18914,3,126,420,,73
0000008207-0035-0,STARBUCKS CORPORATION,STARBUCKS COFFEE #26527,3006 S SEPULVEDA BLVD,LOS ANGELES,90034-4202,3006 SEPULVEDA 90034-4202,POST OFFICE BOX #34442,SEATTLE,98124-1442,722211,Limited-service eating places,5,09/24/2015,,"(34.0272, -118.4285)",24029,6,895,1247,9,27
0000009001-0001-9,BRADLEY J BAUM DDS/GARY M BAUM DDS MS ET AL,BAUM ORTHODONTICS,8540 S SEPULVEDA BLVD SUITE #1012,LOS ANGELES,90045-3819,8540 SEPULVEDA 90045-3819,,,,621111,Offices of physicians (except mental health specialists),11,07/01/1989,,"(33.9606, -118.3961)",23676,10,925,218,10,16
0000009663-0001-9,MITCHELL FLYER TRUST,,2927 S SEPULVEDA BLVD,LOS ANGELES,90064-3912,2927 SEPULVEDA 90064-3912,25001 THE OLD ROAD,STEVENSON RANCH,91381-2252,531100,Lessors of real estate (including mini warehouses & self-storage units),5,02/01/1975,,"(34.0283, -118.4293)",24029,6,895,1247,9,75
0000009942-0001-1,WEST COAST CARDIOPULMONARY INC,,8540 S SEPULVEDA BLVD #1010,LOS ANGELES,90045-3808,8540 SEPULVEDA 90045-3808,,,,621111,Offices of physicians (except mental health specialists),11,10/01/1991,,"(33.9606, -118.3961)",23676,10,925,218,10,16
0000010095-0020-7,DOLLAR TREE STORES INC,DOLLAR TREE # 5294,6108 SEPULVEDA BLVD,VAN NUYS,91411-2503,6108 SEPULVEDA 91411-2503,500 VOLVO PARKWAYS,CHESAPEAKE,23320-1604,452000,General merchandise stores,6,09/03/2013,,"(34.1813, -118.4661)",19735,3,239,557,,18
0000010095-0041-0,DOLLAR TREE STORES INC,DOLLAR TREE # 6084,10639   SEPULVEDA BLVD,MISSION HILLS,91345-1918,10639 SEPULVEDA 91345-1918,500   VOLVO PARKWAYS,CHESAPEAKE,23320-1604,453990,"All other miscellaneous store retailers (including tobacco, candle, & trophy shops)",7,03/24/2016,,"(34.2639, -118.468)",19330,1,74,398,,4
0000011658-0001-6,FORSYTH ENTERPRISES EAST INC,SECRET DESIRES,1645 SEPULVEDA BLVD UNIT #5,TORRANCE,90501-0125,1645 SEPULVEDA 90501-0125,,,,424300,"Apparel, piece goods, & notions",15,10/15/2003,,"(33.8165, -118.3074)",25715,15,,1321,,
0000012087-0001-1,GRACE MATI-OCHOA,GRACE MATI-OCHOA DDS,6411 SEPULVEDA BLVD #1B,VAN NUYS,91411-1304,6411 SEPULVEDA 91411-1304,,,,621111,Offices of physicians (except mental health specialists),6,06/01/1991,,"(34.1868, -118.4661)",19735,3,232,540,,18
0000013060-0001-9,PROYECTO ESPERANZA/ C,,9229 SEPULVEDA BLVD,NORTH HILLS,91343-6953,9229 SEPULVEDA 91343-6953,3324 WILSHIRE BLVD #4 FLR,LOS ANGELES,90010-1742,561110,Office administrative services,7,05/13/2002,,"(34.2382, -118.4677)",18914,1,116,1092,,73
0000013400-0001-0,MISSION CITY COMMUNITY NETWORK INC,,10200 SEPULVEDA BLVD #300,MISSION HILLS,91345-3321,10200 SEPULVEDA 91345-3321,15206 PARTHENIA STREET,NORTH HILLS,91343-5305,621399,Offices of all other miscellaneous health practitioners,7,08/09/1993,,,,,,,,
0000013400-0003-6,MISSION CITY COMMUNITY NETWORK INC,MISSION CITY COMMUNITY NETWORK INC.,8527 SEPULVEDA BLVD,NORTH HILLS,91343-5824,8527 SEPULVEDA 91343-5824,8527 SEPULVEDA BLVD,NORTH HILLS,91343-5824,621399,Offices of all other miscellaneous health practitioners,6,12/15/2015,,"(34.2251, -118.4676)",18914,3,127,420,,73
0000013722-0001-1,JAMES R TATE DDS,,8540 S SEPULVEDA BLVD SUITE #815,LOS ANGELES,90045-3808,8540 SEPULVEDA 90045-3808,,,,621111,Offices of physicians (except mental health specialists),11,01/01/1992,,"(33.9606, -118.3961)",23676,10,925,218,10,16
0000015095-0001-7,WASH MULTI FAMILY LAUNDRY SYSTEMS LLC,,100 N SEPULVEDA BLVD FLOOR #12TH,EL SEGUNDO,90245-4359,100 SEPULVEDA 90245-4359,,,,812310,Coin-operated laundries & drycleaners,0,11/24/1985,,"(33.9164, -118.3958)",24683,,2328,,,
0000017326-0001-5,ROGER Y KIM,LENSSEE OPTICAL,1555 SEPULVEDA BLVD SUITE #R,TORRANCE,90501-5150,1555 SEPULVEDA 90501-5150,,,,451110,Sporting goods stores,15,07/01/1992,,"(33.8157, -118.3053)",25715,15,947,1321,,29
0000017778-0001-5,IGNITED LLC,IGNITED MINDS LLC,2711 N SEPULVEDA BLVD    #202,MANHATTAN BEACH,90266-2725,2711 SEPULVEDA 90266-2725,,,,541800,Advertising & related services,0,07/01/1999,,"(33.896, -118.3962)",25064,,2031,,,
0000018884-0003-2,ORTHO MATTRESS INC,,6301 SEPULVEDA BLVD,VAN NUYS,91411-1113,6301 SEPULVEDA 91411-1113,11030   ARTESIA BLVD,CERRITOS,90703-2536,423200,Furniture &  home furnishing,6,04/01/2013,,"(34.1847, -118.4661)",19735,3,239,557,,18
0000019750-0003-2,MARSHALLS OF CA LLC,MARSHALLS #378,9028 SEPULVEDA BLVD,NORTH HILLS,91343-4308,9028 SEPULVEDA 91343-4308,POST OFFICE BOX #9358,FRAMINGHAM,01701-9358,452000,General merchandise stores,7,10/08/1990,,"(34.2341, -118.4674)",18914,1,125,1108,,73
0000020202-0001-7,"CAINE & WEINER COMPANY, INC",,5805   SEPULVEDA BLVD   FLOOR #4,SHERMAN OAKS,91411-2532,5805 SEPULVEDA 91411-2532,5805   SEPULVEDA BLVD   FLOOR #4,SHERMAN OAKS,91411-2532,561440,Collection agencies,4,03/04/1985,,"(34.1762, -118.4668)",19735,7,241,882,,18
0000020224-0001-3,JANET ALLEN SHAW ET AL,WRM INVESTMENT CO,8726 S SEPULVEDA BLVD,LOS ANGELES,90045-4014,8726 SEPULVEDA 90045-4014,2304 PASEO DORADO,LA JOLLA,92037-3210,531100,Lessors of real estate (including mini warehouses & self-storage units),11,01/01/1994,,"(33.9581, -118.3961)",23676,10,936,791,10,16
0000021867-0001-8,DANIEL SALOMON,,9952   SEPULVEDA BLVD   #3,MISSION HILLS,91345-2950,9952 SEPULVEDA 91345-2950,9952   SEPULVEDA BLVD   SUITE #3,MISSION HILLS,91345-2950,541100,Legal services,7,10/01/1991,,"(34.251, -118.4665)",19330,1,73,253,,4
0000023816-0001-0,"COME TOGETHER, CORP.",COME TOGETHER,4232 SEPULVEDA BLVD,CULVER CITY,90230-4709,4232 SEPULVEDA 90230-4709,12531 Wagner,Los Angeles,90066-6827,561500,Travel arrangement & reservation services,0,10/01/2002,,,,,,,,
0000024108-0001-5,JADE INC,,11126 SEPULVEDA BLVD #A,MISSION HILLS,91345-1130,11126 SEPULVEDA 91345-1130,,,,235420,"Drywall, Plastering, Acoustical, and Insulation Contractors (1997 NAICS)",7,03/01/1975,,"(34.2734, -118.4677)",19330,1,67,302,,4
0000024503-0002-3,STARBUCKS CORPORATION,,9000 SEPULVEDA BLVD #8637,NORTH HILLS,91343-4308,9000 SEPULVEDA 91343-4308,POST OFFICE BOX #34442,SEATTLE,98124-1442,445290,Home furnishings stores,7,06/03/2005,,"(34.2335, -118.4674)",18914,1,125,1108,,73
0000025730-0001-6,MAXWELL REALTY INC,,5805 SEPULVEDA BLVD SUITE #530,SHERMAN OAKS,91411-2587,5805 SEPULVEDA 91411-2587,5805 SEPULVEDA BLVD SUITE #530,SHERMAN OAKS,91411-2587,531210,Offices of real estate agents & brokers,4,03/01/2003,,"(0.0, 0.0)",,,,,,
0000028426-0001-7,THUC THI TRAN,INTERNATIONAL NAILS,8728 1/2 S SEPULVEDA BLVD,WESTCHESTER,90045-4004,8728 SEPULVEDA 90045-4004,,,,812113,Nail salons,11,07/12/2000,,"(33.9581, -118.3961)",23676,10,936,791,10,16
0000028587-0001-1,MURRAY GREIFF,,3415 S SEPULVEDA BLVD   SUITE #1100,LOS ANGELES,90034-7090,3415 SEPULVEDA 90034,11355 W OLYMPIC BLVD,LOS ANGELES,90064-1631,541100,Legal services,5,07/01/1992,,"(34.0205, -118.424)",23451,6,895,841,9,27
0000029395-0001-7,ADVANTAGE SCI LLC,,222 N SEPULVEDA BLVD SUITE #1780,EL SEGUNDO,90245-5634,222 SEPULVEDA 90245-5634,222 N SEPULVEDA BLVD SUITE #1780,EL SEGUNDO,90245-5634,541600,"Management, scientific, & technical consulting services",0,08/29/2003,,"(33.9186, -118.3958)",24683,,2328,,,
0000029407-0001-1,FRANK YUKIO OTA/KEIKO OTA,CERTIFIED ACUPUNCTURIST,1976 S SEPULVEDA BLVD,LOS ANGELES,90025-5620,1976 SEPULVEDA 90025-5620,,,,621400,Outpatient  care centers,5,07/01/1975,,"(34.0433, -118.4406)",23443,6,860,1385,9,75
0000029937-0002-1,PHO SO 1 VAN NUYS INC,PHO SO 1 RESTAURANT,6450 SEPULVEDA BLVD UNIT #C&D,VAN NUYS,91411-1300,6450 SEPULVEDA 91411-1300,,,,,,6,03/06/2006,,"(34.1876, -118.4661)",19735,3,232,540,,18
0000030986-0001-8,WESTERN BAGEL BAKING CORP,,7814 SEPULVEDA BLVD,VAN NUYS,91405-1020,7814 SEPULVEDA 91405-1020,,,,424400,Grocery & related products,6,01/01/1958,,"(34.2123, -118.4662)",19733,3,220,1323,,18
0000031328-0001-3,VAN NUYS ZANKOU INC,ZANKOU CHICKEN #4,5658 SEPULVEDA BLVD #103,VAN NUYS,91411-2927,5658 SEPULVEDA 91411-2927,2360 E 48TH STREET,VERNON,90058-2026,722110,Full-service restaurants,4,10/23/1992,,"(34.1731, -118.4661)",19735,7,241,882,,18
0000033524-0010-5,LABORATORY CORPORATION OF AMERICA,,8540 S SEPULVEDA BLVD SUITE #107,LOS ANGELES,90045-3828,8540 SEPULVEDA 90045-3828,231 MAPLE AVENUE,BURLINGTON,27215-5848,621510,Medical & diagnostic laboratories,11,01/01/2012,,"(33.9606, -118.3961)",23676,10,925,218,10,16
0000035129-0001-1,KIDNEY CARE CORP,,8540 S SEPULVEDA BLVD #1100,LOS ANGELES,90045-3819,8540 SEPULVEDA 90045-3819,,,,621111,Offices of physicians (except mental health specialists),11,01/01/1992,,"(33.9606, -118.3961)",23676,10,925,218,10,16
0000035356-0001-4,UNIVERSAL TRENDS INC,,2945 S SEPULVEDA BLVD,LOS ANGELES,90064-3912,2945 SEPULVEDA 90064-3912,16055 VENTURA BLVD #P1205,ENCINO,91436-2601,812111,Barber shops,5,08/01/2000,,"(34.028, -118.4291)",24029,6,895,1247,9,75
0000036010-0001-5,TMA TRAVEL INC,ADORE TRAVEL,3415 S SEPULVEDA BLVD SUITE #1154,LOS ANGELES,90034-6060,3415 SEPULVEDA 90034-6060,,,,561500,Travel arrangement & reservation services,14,05/01/1992,,,,,,,,
0000036193-0001-6,PATRICIA GITTELSON,LAW OFFICES OF PATRICIA G GITTELSON,6819 SEPULVEDA BLVD SUITE #304,VAN NUYS,91405-4464,6819 SEPULVEDA 91405-4464,,,,541100,Legal services,6,07/14/2003,,"(34.1947, -118.4661)",19733,3,230,287,,18
0000036808-0001-3,OLMAN ANTONIA ESCOBAR,LIZ BEAUTY SALON,8925 SEPULVEDA BLVD #104,NORTH HILLS,91343-4345,8925 SEPULVEDA 91343-4345,,,,452000,General merchandise stores,7,07/01/2000,,"(34.2323, -118.4677)",18914,1,122,1108,,73
0000036901-0002-8,A CORPORATION 4 LESS,HECTOR THE TAX GUY,4410 SEPULVEDA BLVD UNIT #108,SHERMAN OAKS,91403-3938,4410 Sepulveda 91403-3938,110 N MACLAY AVENUE #112,SAN FERNANDO,91340-2989,541213,Tax preparation services,4,08/01/2022,,"(34.1503, -118.467)",19732,7,335,679,,83
0000037314-0001-5,IN YOUR PLACE FURNITURE INC,IN YOUR PLACE FURNITURE,5943 SEPULVEDA BLVD,VAN NUYS,91411-2510,5943 SEPULVEDA 91411-2510,5943 SEPULVEDA BLVD,VAN NUYS,91411-2510,453990,"All other miscellaneous store retailers (including tobacco, candle, & trophy shops)",4,10/14/2003,,"(34.1771, -118.4661)",19735,7,241,882,,18
0000037459-0008-8,STARBUCKS CORPORATION,STARBUCKS COFFEE COMPANY # 29863,11109   SEPULVEDA BLVD,MISSION HILLS,91345-1113,11109 SEPULVEDA 91345-1113,POST OFFICE BOX #34442,SEATTLE,98124-1442,311900,"Other food mfg. (including coffee, tea, flavoring, & seasonings)",7,04/12/2017,,"(34.2724, -118.468)",19330,1,67,302,,4
0000038258-0001-7,EQUIMAX MORTGAGE & LOAN INC,,3415 S SEPULVEDA BLVD    #400,LOS ANGELES,90034-6094,3415 SEPULVEDA 90034-6094,,,,531310,Real estate property managers,14,01/10/1992,,,,,,,,
0000038283-0001-5,JACK L MATTINGLY APC,,5900 SEPULVEDA BLVD #400,VAN NUYS,91411-2511,5900 SEPULVEDA 91411-2511,,,,541100,Legal services,4,01/01/1975,,"(34.1768, -118.4661)",19735,7,241,882,,18
0000038384-0004-2,SEES CANDY SHOPS INC,,3002 S SEPULVEDA BLVD,LOS ANGELES,90034-4202,3002 SEPULVEDA 90034-4202,210 EL CAMINO REAL,SOUTH SAN FRANCISCO,94080-5968,311300,Sugar & confectionery product mfg.,5,10/28/2013,,"(34.0273, -118.4286)",23451,6,895,1247,9,27
0000039030-0001-4,CYNTHIA E JETER,CATALOGUE CREATIONS,10900 SEPULVEDA BLVD,MISSION HILLS,91345-1422,10900 SEPULVEDA 91345-1422,11024 BALBOA BLVD UNIT #179,GRANADA HILLS,91344-5007,453990,"All other miscellaneous store retailers (including tobacco, candle, & trophy shops)",7,01/01/2001,,"(34.2669, -118.4671)",19330,1,70,302,,4
0000039347-0001-4,HBJN INC,THE PERFORMING ARTS CENTER,7735 SEPULVEDA BLVD FRONT #OFFICE,VAN NUYS,91405-1019,7735 SEPULVEDA 91405-1019,7735 Sepulveda,Van Nuys,91405-1019,531100,Lessors of real estate (including mini warehouses & self-storage units),6,11/02/1992,,"(34.2109, -118.4662)",19733,3,220,1323,,18
0000039484-0001-3,MSH DESIGN INC,,520 S SEPULVEDA BLVD    #100,LOS ANGELES,90049-3534,520 SEPULVEDA 90049-3534,,,,541310,Architectural services,5,07/18/2003,,"(34.0626, -118.4572)",23680,10,2119,769,9,72
0000039933-0001-1,ABDORREZA MOVASSAGHI,DISCOUNT CARS,7833 SEPULVEDA BLVD UNIT #6,VAN NUYS,91405-6438,7833 SEPULVEDA 91405-6438,,,,541800,Advertising & related services,6,02/01/2000,,"(34.2126, -118.4662)",19733,3,220,1323,,18
0000039933-0002-0,ABDORREZA MOVASSAGHI,,7833   SEPULVEDA BLVD   UNIT #6,VAN NUYS,91405-6430,7833 SEPULVEDA 91405-6430,,,,,,6,07/11/2016,,"(34.2129, -118.4669)",19734,3,220,1323,,18
0000040112-0001-5,AVETIS ZIRETSYAN,ALPHA & OMEGA AUTO ELECTRIC,8739 SEPULVEDA BLVD #5,NORTH HILLS,91343-5151,8739 SEPULVEDA 91343-5151,,,,452000,General merchandise stores,6,02/11/2000,,"(34.229, -118.4676)",18914,3,126,420,,73
0000041366-0001-5,BROWN EYED BOY LTD,,111 N SEPULVEDA BLVD #250,MANHATTAN BEACH,90266-6850,111 SEPULVEDA 90266-6850,,,,512100,Motion picture & video industries (except video rental),0,,,,,,,,,
0000041726-0015-3,YOSHINOYA AMERICA INC,YOSHINOYA BEEF BOWL,1603 SEPULVEDA BLVD,TORRANCE,90501-5104,1603 SEPULVEDA 90501-5104,991 KNOX STREET,TORRANCE,90502-1006,722110,Full-service restaurants,15,09/28/1994,,"(33.8161, -118.3065)",26327,15,947,1447,,29
0000041726-0024-2,YOSHINOYA AMERICA INC,YOSHINOYA BEEF BOWL,8267 SEPULVEDA BLVD,PANORAMA CITY,91402-4306,8267 SEPULVEDA 91402-4306,991 KNOX STREET,TORRANCE,90502-1006,722110,Full-service restaurants,6,09/07/2001,,"(34.2208, -118.4676)",19730,3,222,424,,59
0000041873-0001-6,R & S PROPERTIES,R & S PROPERTIES,8501 S SEPULVEDA BLVD,LOS ANGELES,90045-3820,8501 SEPULVEDA 90045-3820,15300 VENTURA BLVD #405,SHERMAN OAKS,91403-5856,531100,Lessors of real estate (including mini warehouses & self-storage units),11,08/01/1975,,"(33.9609, -118.3962)",23676,10,932,218,10,16
0000043220-0001-0,JOYCE T NAKAMOTO CPA,,3415 S SEPULVEDA BLVD    #1100,LOS ANGELES,90034-7090,3415 SEPULVEDA 90034-7090,,,,,,5,08/01/1992,,"(34.0205, -118.424)",23451,6,895,841,9,27
0000043381-0001-4,CROHNS/COLITIS FOUNDATION OF AMERICA INC,,1640 S SEPULVEDA BLVD SUITE #214,LOS ANGELES,90025-7535,1640 SEPULVEDA 90025-7535,,,,621400,Outpatient  care centers,5,07/15/1992,,"(34.0483, -118.4449)",23443,6,855,748,9,72
0000043531-0001-2,BENTLEY CIRCLE LTD /C,THE ELLIOTT CO,520 S SEPULVEDA BLVD SUITE #404,LOS ANGELES,90049-3557,520 SEPULVEDA 90049-3557,,,,531210,Offices of real estate agents & brokers,5,11/01/1999,,"(34.0659, -118.4596)",23680,6,853,763,9,72
0000043773-0001-2,PIONEER FILM & TELEVISION,,111 N SEPULVEDA BLVD #250,MANHATTAN BEACH,90266-6850,111 SEPULVEDA 90266-6850,,,,512100,Motion picture & video industries (except video rental),0,,,,,,,,,
0000044112-0001-4,TORRANCE BCD INC,BCD TOFU HOUSE,1607 SEPULVEDA BLVD,TORRANCE,90501-5104,1607 SEPULVEDA 90501-5104,,,,722110,Full-service restaurants,15,02/01/2003,,"(33.8162, -118.3065)",25715,15,,1321,,55
0000045065-0001-5,SAFCO CAPITAL CORPORATION,,1850 S SEPULVEDA BLVD #200,LOS ANGELES,90025-4350,1850 SEPULVEDA 90025-4350,,,,561110,Office administrative services,5,02/01/1993,,"(34.0452, -118.4422)",23443,6,860,1385,9,75
0000045559-0003-7,WKS RESTAURANT CORP,EL POLLO LOCO #3531,3008 S SEPULVEDA BLVD,LOS ANGELES,90034-4202,3008 SEPULVEDA 90034-4202,5856 Corporate #200,Cypress,90630-4754,722300,Special food services (including food service contractors & caterers),5,12/21/2004,,"(34.0272, -118.4285)",24029,6,895,1247,9,27
0000045867-0001-0,COMPLETE INFUSION CARE CIC INC,,2310 S SEPULVEDA BLVD,LOS ANGELES,90064-1911,2310 SEPULVEDA 90064-1911,,,,453990,"All other miscellaneous store retailers (including tobacco, candle, & trophy shops)",5,10/13/2004,,"(34.0385, -118.436)",24029,6,869,814,9,75
0000046064-0001-8,MAGDA A SHAHEEN,MS PUBLIC HEALTH RESEARCH,3565 S SEPULVEDA BLVD #17,LOS ANGELES,90034-6537,3565 SEPULVEDA 90034-6537,,,,561300,Employment services,5,04/06/2001,,"(34.0178, -118.421)",23451,6,896,1239,9,27
0000046139-0001-8,ALBERT P HAKIMI APC,ALBERT P HAKIMI CPA,5990 SEPULVEDA BLVD   SUITE #650,LOS ANGELES,91411-,5990 SEPULVEDA 91411,8370   WILSHIRE BLVD   SUITE #230,BEVERLY HILLS,90211-2335,541219,Other accounting services,0,11/15/1992,,"(0.0, 0.0)",,,,,,
0000047088-0001-1,EDWINA SKAFF,CASA ROSA,4724 SEPULVEDA BLVD,SHERMAN OAKS,91403-5431,4724 SEPULVEDA 91403-5431,17940 RANCHO STREET,ENCINO,91316-4211,531100,Lessors of real estate (including mini warehouses & self-storage units),4,05/18/1990,,"(34.1563, -118.4659)",19732,7,335,883,,83
0000047343-0001-8,OPEN ARMS HOME HEALTH CARE INC,,10117   SEPULVEDA BLVD   SUITE #103,MISSION HILLS,91345-2600,10117 SEPULVEDA 91345-2600,,,,561500,Travel arrangement & reservation services,7,07/21/2003,,"(34.2542, -118.4678)",19330,1,73,253,,4
0000047865-0001-5,"BRUCE BECKET & ASSOCIATES, INC.",,2014 S SEPULVEDA BLVD #100,LOS ANGELES,90025-5600,2014 SEPULVEDA 90025-5600,,,,541310,Architectural services,5,11/01/1975,,"(34.0428, -118.4401)",23443,6,860,1385,9,75
0000050372-0002-8,MKS ENTERPRISES INC.,SUBWAY SANDWICHES #28223,9040 SEPULVEDA BLVD #F2,NORTH HILLS,91343-4308,9040 SEPULVEDA 91343-4308,13559 ROSCOE BLVD,PANORAMA CITY,91402-5500,722110,Full-service restaurants,7,09/01/2005,,"(34.2343, -118.4674)",18914,1,125,1108,,73
0000050494-0001-4,AMERICAN SICHUAN ENTERPRISES INC,TRAVEL INN,8525 SEPULVEDA BLVD,NORTH HILLS,91343-5824,8525 SEPULVEDA 91343-5824,,,,721100,"Traveler accommodation (including hotels, motels, & bed & breakfast inns)",6,12/30/1992,,"(34.225, -118.4676)",18914,3,127,420,,73
0000054319-0012-4,IN-N-OUT BURGERS A CALIFORNIA CORPORATION,IN-N-OUT BURGER #117,9149 S SEPULVEDA BLVD,LOS ANGELES,90045-4803,9149 SEPULVEDA 90045-4803,4199 CAMPUS DRIVE FLOOR #9TH,IRVINE,92612-8604,722110,Full-service restaurants,11,01/22/1997,,"(33.9539, -118.3962)",23676,10,936,791,10,16
0000056120-0001-0,CODEMED INC,CODEMED INC,8939 S SEPULVEDA BLVD SUITE #330,LOS ANGELES,90045-3647,8939 SEPULVEDA 90045-3647,8939 S SEPULVEDA BLVD   SUITE #330,LOS ANGELES,90045-3647,812990,All other personal services,11,01/02/2002,,,,,,,,
