LOCATION ACCOUNT #,BUSINESS NAME,DBA NAME,STREET ADDRESS,CITY,ZIP CODE,LOCATION DESCRIPTION,MAILING ADDRESS,MAILING CITY,MAILING ZIP CODE,NAICS,PRIMARY NAICS DESCRIPTION,COUNCIL DISTRICT,LOCATION START DATE,LOCATION END DATE,LOCATION,Zip Codes,Council Districts,Census Tracts,Precinct Boundaries,LA Specific Plans,Neighborhood Councils (Certified)
0000092545-0001-9,MOSHE INC,SCENT SATION,4858 W PICO BLVD   ##707,LOS ANGELES,90019-4225,4858 PICO 90019-4225,,,,424210,Drugs & druggists' sundries,10,10/01/1993,,"(34.048, -118.3424)",23080,12,647,1352,,69
0000094324-0001-5,ELI LILLY & CO/C,,1 LILLY CORPORATE CENTER,INDIANAPOLIS,46285-3669,1 LILLY CORPORATE 46285-3669,1 LILLY CORPORATE CENTER,INDIANAPOLIS,46285-0001,424210,Drugs & druggists' sundries,0,10/15/1993,,,,,,,,
0000102510-0001-3,HILLS PET NUTRITION SALES INC,,400 SW 8TH AVENUE,TOPEKA,66603-3925,400 8TH 66603-3925,120 S CENTRAL AVENUE SUITE #400,CLAYTON,63105-1705,424210,Drugs & druggists' sundries,0,07/01/1948,,"(39.0499, -95.6788)",21279,,,,,
0000105534-0001-1,SMITH-EMERY COMPANY,,791 E WASHINGTON BLVD,LOS ANGELES,90021-3043,791 WASHINGTON 90021-3043,,,,541380,Testing laboratories,14,01/01/1985,,"(34.0266, -118.255)",23082,13,702,1220,7,76
0000107790-0001-5,J R FRISCO INC,,4423 FRUITLAND AVENUE,VERNON,90058-3222,4423 FRUITLAND 90058-3222,,,,424210,Drugs & druggists' sundries,0,06/19/1984,,"(33.9962, -118.1993)",24353,,1589,121,,
0000108966-0001-5,DERMALOGICA LLC,,1535 BEACHEY PLACE,CARSON,90746-4005,1535 BEACHEY 90746-4005,1535 BEACHEY PLACE,CARSON,90746-4005,424210,Drugs & druggists' sundries,0,05/02/1994,,"(33.861, -118.2424)",3698,,1705,,,
0000112155-0001-4,M V ROBERTS AND COMPANY LLC,M V ROBERTS & CO,601 S FIGUEROA STREET   SUITE #4050,LOS ANGELES,90017-5879,601 FIGUEROA 90017-5879,601 S FIGUEROA STREET   SUITE #4050,LOS ANGELES,90017-5879,424210,Drugs & druggists' sundries,14,08/01/1983,,"(34.0507, -118.2593)",23078,9,546,733,,76
0000117588-0012-3,GARFIELD BEACH CVS LLC,CVS/PHARMACY #17226,6700   TOPANGA CANYON BLVD,CANOGA PARK,91303-2624,6700 TOPANGA CANYON 91303-2624,1   CVS DRIVE,WOONSOCKET,02895-6146,424210,Drugs & druggists' sundries,3,12/16/2015,,"(34.1912, -118.604)",4278,4,299,434,2,49
0000117588-0032-8,GARFIELD BEACH CVS LLC,CVS/PHARMACY #10663,1919 S HOOVER STREET,LOS ANGELES,90007-,1919 HOOVER 90007-,1   CVS DRIVE   STOP #1160,WOONSOCKET,02895-6146,424210,Drugs & druggists' sundries,1,11/19/2017,,"(0.0, 0.0)",,,,,,
0000117588-0037-9,GARFIELD BEACH CVS LLC,CVS PHARMACY #11028,1026 S BROADWAY     SUITE #A,LOS ANGELES,90015-4086,1026 BROADWAY 90015-4086,1   CVS DRIVE,WOONSOCKET,02895-6146,424210,Drugs & druggists' sundries,14,08/18/2019,,"(34.0402, -118.2579)",23076,9,547,773,,76
0000126142-0001-2,GENESIS INT'L PERFUME DISTRIBUTOR INC,,210 W OLYMPIC BLVD,LOS ANGELES,90015-1605,210 OLYMPIC 90015-1605,,,,424210,Drugs & druggists' sundries,14,04/11/1994,,"(34.0411, -118.2576)",23076,9,547,1319,,76
0000126651-0001-2,LAKSILU INC,LUXURY PERFUMES,529 S BROADWAY,LOS ANGELES,90013-2301,529 BROADWAY 90013-2301,529 S BROADWAY     TRAILER #A,LOS ANGELES,90013-2365,424210,Drugs & druggists' sundries,14,04/20/2000,,"(34.0476, -118.251)",23074,9,541,683,,76
0000129815-0001-4,CALRAY INC,WHOLE LIFE NUTRITIONAL SUPPLEMENTS,13340 SATICOY STREET #C,NORTH HOLLYWOOD,91605-7642,13340 SATICOY 91605-7642,11751 VOSE STREET,NORTH HOLLYWOOD,91605-5736,424210,Drugs & druggists' sundries,2,11/01/1977,,"(34.2084, -118.4236)",8888,5,163,463,,71
0000130652-0001-0,LABORATORIOS CAMACHO INC,,13253 SATICOY STREET,N HOLLYWOOD,91605-3401,13253 SATICOY 91605-3401,,,,424210,Drugs & druggists' sundries,2,04/01/1978,,"(34.208, -118.4215)",8888,5,163,463,,71
0000147998-0001-3,ORLY INTERNATIONAL INC,,7710 HASKELL AVENUE,VAN NUYS,91406-1905,7710 HASKELL 91406-1905,,,,424210,Drugs & druggists' sundries,6,09/01/1977,,"(34.2105, -118.4749)",19734,3,221,261,,61
0000149719-0060-2,WALGREEN CO /C,WALGREENS #15278,1501 VINE STREET,LOS ANGELES,90028-7304,1501 VINE 90028-7304,POST OFFICE BOX #901,DEERFIELD,60015-0901,424210,Drugs & druggists' sundries,13,11/01/2012,,"(34.098, -118.3266)",23446,8,427,539,,34
0000149719-0062-9,WALGREEN CO /C,WALGREENS #16368,3745 S LA BREA AVENUE SUITE #C/D,LOS ANGELES,90016-5357,3745 LA BREA 90016-5357,POST OFFICE BOX #901,DEERFIELD,60015-0901,424210,Drugs & druggists' sundries,10,10/01/2015,,"(34.0189, -118.3555)",23077,12,762,1008,7,54
0000167002-0001-2,SHIN KUANG ENTERPRISES INC,PHT INTL/HBM INTL/HEALTH & BEAUTY MART,414 S LOS ANGELES STREET #172,LOS ANGELES,90013-1480,414 LOS ANGELES 90013-1480,20111 HILLSIDE DRIVE,ORANGE,92869-1608,424210,Drugs & druggists' sundries,9,02/01/1985,,,,,,,,
0000171749-0001-9,GRIGOR AKOPIAN,PHARMAKOP,12410   FOOTHILL BLVD   SUITE #L,SYLMAR,91342-8658,12410 FOOTHILL 91342-8658,,,,424210,Drugs & druggists' sundries,7,06/01/2000,,"(34.2843, -118.407)",18907,1,22,671,,11
0000186431-0001-7,YOUNG H LEE,LOHI BEAUTY SUPPLY & SALON,4003 WILSHIRE BLVD #H,LOS ANGELES,90010-3431,4003 WILSHIRE 90010-3431,,,,424210,Drugs & druggists' sundries,10,08/24/2000,,"(34.0616, -118.3142)",22726,12,610,877,,89
0000189507-0001-3,MANSOOR JAVAHERY,VIP | VIP COSMETICS,16910 W SUNSET BLVD,PACIFIC PALISADES,90272-3207,16910 SUNSET 90272-3207,16910 W SUNSET BLVD,PACIFIC PALISADES,90272-3207,424210,Drugs & druggists' sundries,11,06/16/1996,,"(34.0425, -118.5471)",25066,10,837,1392,,
0000217827-0001-1,DAVID LEVY,HERBOVIT 6.90,315 E PICO BLVD,LOS ANGELES,90015-2509,315 PICO 90015-2509,,,,424210,Drugs & druggists' sundries,14,05/01/1995,,"(34.035, -118.258)",23076,9,547,1291,,76
0000221000-0001-0,PAO HUA INTL INC,,400 S LOS ANGELES STREET #115,LOS ANGELES,90013-1463,400 LOS ANGELES 90013-1463,,,,424210,Drugs & druggists' sundries,14,03/22/1985,,"(34.0472, -118.2461)",23074,9,536,1502,,76
0000228102-0001-8,ASLB INC,,17732 ROYCE DRIVE W,ENCINO,91316-3713,17732 ROYCE 91316-3713,5101   BALBOA BLVD   SUITE #233,ENCINO,91316-2751,424210,Drugs & druggists' sundries,5,01/09/1999,,,,,,,,
0000241026-0001-7,NATIONWIDE MEDICAL/SURGICAL INC,,14141 COVELLO STREET #6C,VAN NUYS,91405-1448,14141 COVELLO 91405-1448,,,,424210,Drugs & druggists' sundries,2,07/01/1995,,"(34.2071, -118.4408)",19733,5,215,458,,18
0000259299-0001-7,ALCON LABORATORIES INC,,6201 SOUTH FREEWAY,FORT WORTH,76134-2001,6201 SOUTH 76134-2001,,,,424210,Drugs & druggists' sundries,0,03/01/1989,,"(32.6598, -97.3207)",10902,,,,,
0000259347-0001-8,BOEHRINGER INGELHEIM PHARMACEUTICALS INC,,900 RIDGEBURY ROAD,RIDGEFIELD,06877-1058,900 RIDGEBURY 06877-1058,POST OFFICE BOX #368,RIDGEFIELD,06877-0368,424210,Drugs & druggists' sundries,0,01/26/1988,,"(41.3743, -73.5267)",5872,,,,,
0000259374-0001-5,SANDOZ INC,,506 CARNEGIE CENTER #400,PRINCETON,08540-6243,506 CARNEGIE 08540-6243,100 COLLEGE ROAD W,PRINCETON,08540-6604,424210,Drugs & druggists' sundries,0,05/28/1990,,"(40.3118, -74.6552)",27731,,,,,
0000286225-0001-1,PERFUME SOURCE INC,,560 S LOS ANGELES STREET #4,LOS ANGELES,90013-1583,560 LOS ANGELES 90013-1583,,,,424210,Drugs & druggists' sundries,14,01/01/2004,,"(34.045, -118.2484)",23074,9,537,527,,76
0000294919-0001-4,NONIE OF BEVERLY HILLS INC,,812 SEWARD STREET,LOS ANGELES,90038-3602,812 SEWARD 90038-3602,812 SEWARD STREET,LOS ANGELES,90038-3602,424210,Drugs & druggists' sundries,13,01/11/1996,,"(34.0855, -118.3331)",23669,7,443,869,,86
0000300191-0001-1,SANOFI PASTEUR INC,,1 DISCOVERY DRIVE,SWIFTWATER,18370-9100,1 DISCOVERY 18370-9100,1   DISCOVERY DRIVE,SWIFTWATER,18370-9100,424210,Drugs & druggists' sundries,0,10/01/1989,,"(41.0906, -75.324)",20339,,,,,
0000300227-0001-1,C B FLEET CO INC,,4615 MURRAY PLACE,LYNCHBURG,24502-2235,4615 MURRAY 24502,POST OFFICE BOX #11349,LYNCHBURG,24506-1349,424210,Drugs & druggists' sundries,0,01/01/1990,,"(37.368, -79.1744)",6172,,,,,
0000300311-0001-8,MISSION PHARMACAL CO /C,,10999 IH 10 W,SAN ANTONIO,78230-1300,10999 IH 10 78230-1300,POST OFFICE BOX #780699,SAN ANTONIO,78278-0699,424210,Drugs & druggists' sundries,0,05/01/1990,,"(29.5439, -98.577)",11970,,,,,
0000300397-0001-4,"GLAXOSMITHKLINE CONSUMER HEALTHCARE, LP",,5 MOORE DRIVE POST OFFICE BOX #13398,RESEARCH TRIANGLE PARK,27709-0143,5 MOORE 27709-0143,,,,424210,Drugs & druggists' sundries,0,10/01/1993,,"(35.9334, -78.863)",28422,,,,,
0000300429-0001-6,UPSHER-SMITH LABORATORIES INC,,6701 EVENSTAD DRIVE N,MAPLE GROVE,55369-6026,6701 EVENSTAD 55369-6026,,,,424210,Drugs & druggists' sundries,0,01/01/1988,,"(45.0744, -93.4417)",9769,,,,,
0000301678-0001-3,NELIE ANN D VELONZA,ETTAS INTERNATIONAL COSMETICS USA,3064 SHASTA CIRCLE S #2,LOS ANGELES,90065-4830,3064 SHASTA 90065-4830,3064 SHASTA CIRCLE S #2,LOS ANGELES,90065-4830,424210,Drugs & druggists' sundries,13,02/01/2004,,"(34.1294, -118.232)",24030,9,382,1436,,56
0000313137-0001-4,MAAT TRADE DEVELOPMENT INC,MAAT NUTRITIONALS,1875 CENTURY PARKS  E #600,LOS ANGELES,90067-2507,1875 CENTURY 90067-2507,1999   AVENUE OF THE STARS     SUITE #1100,CENTURY CITY,90067-4618,424210,Drugs & druggists' sundries,5,02/06/1996,,"(34.0609, -118.4141)",24032,6,870,739,9,75
0000318139-0001-0,PROFESSIONAL BUSINESS ASSOCIATES INC,NUTRI SURE,15750 STAGG STREET,VAN NUYS,91406-1913,15750 STAGG 91406-1913,18034 VENTURA BLVD #230,ENCINO,91316-3516,424210,Drugs & druggists' sundries,6,05/16/1996,,"(34.212, -118.476)",19734,3,221,262,,61
0000337977-0001-6,MERIT HEALTHCARE INTERNATIONAL INC,MERIT PHARMACEUTICALS,2611 N SAN FERNANDO ROAD,LOS ANGELES,90065-1316,2611 SAN FERNANDO 90065-1316,,,,424210,Drugs & druggists' sundries,1,08/01/1980,,"(34.1086, -118.2415)",24030,11,389,1003,,56
0000357262-0001-5,REEL CREATIONS INC,,7831 ALABAMA AVENUE #21,CANOGA PARK,91304-4991,7831 ALABAMA 91304-4991,3913 E Tenant,Meridian,83642-7354,424210,Drugs & druggists' sundries,3,06/11/1981,,"(34.2125, -118.5994)",4279,4,281,887,,37
0000362819-0001-8,MARIANA CHICET KETCHIAN/JACK KETCHIAN,MARIANA NATURAL EUROPEAN SKIN CARE,7954 W 3RD STREET #2NDFL,LOS ANGELES,90048-4305,7954 3RD 90048-4305,,,,424210,Drugs & druggists' sundries,5,08/01/1981,,"(34.0717, -118.3626)",23679,6,629,1095,,26
0000380047-0001-2,CITRUS WORLD INC,,20205 HWY 27,LAKE WALES,33853-2428,20205 HWY 27 33853-2428,20205 HWY 27,LAKE WALES,33853-2428,424210,Drugs & druggists' sundries,0,01/05/1990,,"(27.9104, -81.6023)",1310,,,,,
0000380171-0001-4,CYTEC ENGINEERED MATERIALS INC.,,1440 N KRAEMER BLVD,ANAHEIM,92806-1404,1440 KRAEMER 92806-1404,,,,424210,Drugs & druggists' sundries,0,07/06/1993,,"(33.8617, -117.8611)",1260,,,,,
0000380275-0001-1,JOHNS MANVILLE,,717 17TH STREET,DENVER,80202-3330,717 17TH 80202-3330,POST OFFICE BOX #17086,DENVER,80217-0086,424210,Drugs & druggists' sundries,0,01/01/1990,,"(39.7462, -104.9911)",20695,,,,,
0000385276-0001-1,AMERICAN SCIENTIFIC LABORATORIES LLC,AMERICAN SCIENTIFIC LABORATORIES LLC | ASL,2520 N SAN FERNANDO ROAD,LOS ANGELES,90065-1324,2520 SAN FERNANDO 90065-1324,,,,541380,Testing laboratories,1,08/01/1996,,"(34.1072, -118.2406)",24030,11,392,1430,,56
0000389322-0001-2,SPATZ CORP,SPATZ LABORATORIES,1600 WESTAR DRIVE,OXNARD,93033-2423,1600 WESTAR 93033-2423,,,,424210,Drugs & druggists' sundries,0,01/01/1990,,"(34.1862, -119.1632)",1873,,,,,
0000389341-0004-0,"CHANEL, INC.",,400 N RODEO DRIVE,BEVERLY HILLS,90210-4502,400 RODEO 90210-4502,,,,424210,Drugs & druggists' sundries,0,06/01/1991,,"(34.0692, -118.4029)",24346,,2114,,,
0000389385-0001-8,DOW CORNING CORP,,2200 SALZBURG STREET,MIDLAND,48640-8531,2200 SALZBURG 48640-8531,POST OFFICE BOX #994,MIDLAND,48686-0001,424210,Drugs & druggists' sundries,0,02/17/1990,,"(43.5833, -84.2004)",1970,,,,,
0000389466-0001-3,ROHM AND HAAS ELECTRONIC MATERIALS LLC,,455 FOREST STREET,MARLBOROUGH,01752-3001,455 FOREST 01752-3001,,,,424210,Drugs & druggists' sundries,0,06/15/1990,,"(42.3299, -71.5885)",13401,,,,,
0000389533-0001-7,INTERNATIONAL MEDICATION SYSTEMS LTD /C,,1886 SANTA ANITA AVENUE,S EL MONTE,91733-3414,1886 SANTA ANITA 91733-3414,11570 6TH STREET,RANCHO CUCAMONGA,91730-6025,424210,Drugs & druggists' sundries,0,05/21/1988,,"(34.0495, -118.0424)",9314,,1333,,,
0000396227-0001-1,JAMIE M STEELE,SPARKLE COSMETICS,5709 CORTEEN PLACE,VALLEY VILLAGE,91607-1622,5709 CORTEEN 91607-1622,,,,424210,Drugs & druggists' sundries,2,02/07/2001,,"(34.1742, -118.4019)",8890,5,188,504,,70
0000406939-0001-0,CHATTEM INC,,2239 YATES AVENUE,COMMERCE,90040-1913,2239 YATES 90040-1913,1715 W 38TH STREET,CHATTANOOGA,37409-1248,424210,Drugs & druggists' sundries,0,01/01/1956,,"(33.9981, -118.1324)",23671,,1567,,,
0000407947-0002-0,CEDRIC D LYONS,SUPREME TESTING,13535 VENTURA BLVD SUITE #C404,SHERMAN OAKS,91423-3876,13535 Ventura 91423-3876,,,,541380,Testing laboratories,4,02/01/2022,,"(34.1478, -118.4282)",19736,7,331,694,6,83
0000410885-0001-4,ADVANCED COSMETIC RESEARCH LABS INC,,20550 PRAIRIE STREET,CHATSWORTH,91311-6006,20550 PRAIRIE 91311-6006,,,,424210,Drugs & druggists' sundries,12,07/10/1982,,"(34.2399, -118.5829)",4284,2,98,314,,43
0000417670-0001-2,CHURCH & DWIGHT CO INC,,500 CHARLES EWING BLVD,EWING,08628-3448,500 CHARLES EWING 08628-3448,500 CHARLES EWING BLVD,EWING,08628-3448,424210,Drugs & druggists' sundries,0,04/18/1988,,"(40.2869, -74.7871)",28089,,,,,
0000422369-0001-5,BEESBOY INC,BEESBOY INC.,13439 CHANDLER BLVD,SHERMAN OAKS,91401-5327,13439 CHANDLER 91401-5327,13439 CHANDLER BLVD,SHERMAN OAKS,91401-5327,424210,Drugs & druggists' sundries,4,01/01/1997,,"(34.1685, -118.4257)",19729,7,201,329,,83
0000446096-0001-0,DENNIS J SCHNEIDER/NANCY J SCHNEIDER,,7929 BREEN AVENUE,LOS ANGELES,90045-3357,7929 BREEN 90045,,,,424210,Drugs & druggists' sundries,11,09/04/1997,,"(33.965, -118.3777)",23676,10,933,1065,10,16
0000453161-0001-9,MIYAMONTE USA INC,,7269 W 90TH STREET,LOS ANGELES,90045-3444,7269 90TH 90045-3444,7269 W 90TH STREET,LOS ANGELES,90045-3444,424210,Drugs & druggists' sundries,11,01/01/2002,,"(33.956, -118.4212)",23676,10,931,1143,10,16
0000454061-0001-8,DANIEL A PISIKIAN,,7236 DARBY PLACE,RESEDA,91335-3016,7236 DARBY 91335-3016,,,,424210,Drugs & druggists' sundries,3,05/02/1997,,"(34.2026, -118.5325)",18909,4,258,284,,12
0000458555-0001-2,EVANGELINA DIAZ,BEAUTY SUPPLY,2421 MAYBERRY STREET,LOS ANGELES,90026-2317,2421 MAYBERRY 90026,,,,424210,Drugs & druggists' sundries,13,04/04/1997,,"(34.0846, -118.2652)",23444,8,468,634,,90
0000460594-0001-1,LA FEMME INC,LA FEMME COSMETICS,3565 N FIGUEROA STREET,LOS ANGELES,90065-2445,3565 FIGUEROA 90065-2445,9860 BALDWIN PLACE,EL MONTE,91731-2202,424210,Drugs & druggists' sundries,1,08/01/1957,,"(34.0892, -118.214)",24030,11,485,482,,94
0000474750-0001-0,ENESSA INC,ENESSA,9105 DAVID AVENUE,LOS ANGELES,90034-1945,9105 DAVID 90034-1945,9105 DAVID AVENUE,LOS ANGELES,90034-1945,424210,Drugs & druggists' sundries,5,07/01/1997,,"(34.0405, -118.3887)",23451,6,875,749,,95
0000482155-0001-5,ALL ESSENTIALS INC,ESSENTIAL HAIR PRODUCTS,7069 1/2 VINELAND AVENUE,N HOLLYWOOD,91605-6414,7069 VINELAND 91605-6414,,,,424210,Drugs & druggists' sundries,2,04/01/2004,,"(34.199, -118.3703)",20150,5,2318,1298,,
0000486004-0001-3,JUNKO NEPUS,BELLA SKIN CARE,828   ENCINO VISTA DRIVE,THOUSAND OAKS,91362-2212,828 ENCINO VISTA 91362-2212,828   ENCINO VISTA DRIVE,THOUSAND OAKS,91362-2212,424210,Drugs & druggists' sundries,0,01/01/1984,,"(34.1886, -118.8589)",19344,,,,,
0000486378-0001-1,HAIR & COMPOUNDS INC,,7820 BURNET AVENUE #A,VAN NUYS,91405-1009,7820 BURNET 91405-1009,,,,424210,Drugs & druggists' sundries,6,08/28/1997,,"(34.2124, -118.4629)",19733,3,218,581,,18
0000520675-0001-6,RAFAEL MEANS,,151 WESTLAKE BLVD,MALIBU,90265-2442,151 WESTLAKE 90265-2442,,,,424210,Drugs & druggists' sundries,0,05/12/2004,,,,,,,,
0000525578-0001-8,SOOYEON LEE,BEAUTY AVENUE,14334 HATTERAS STREET,VAN NUYS,91401-4223,14334 HATTERAS 91401-4223,,,,424210,Drugs & druggists' sundries,4,05/18/2004,,"(34.1757, -118.445)",19729,7,242,948,,18
0000527744-0001-0,GUY W SMITH,PERFUMES WEST,2099 WESTWOOD BLVD,LOS ANGELES,90025-6328,2099 WESTWOOD 90025-6328,,,,424210,Drugs & druggists' sundries,5,07/01/1986,,"(34.0452, -118.4329)",23443,6,860,736,9,75
0000551961-0001-5,BRIAN A AARON,CYCLE RINSE | CYCLE RINSE LAUNDRY DETERGENT,10120   TOWNE AVENUE,LOS ANGELES,90003-4836,10120 TOWNE 90003,,,,424210,Drugs & druggists' sundries,8,11/08/2001,,"(33.9441, -118.2671)",22352,14,805,1177,7,45
0000571688-0001-2,MERLE NORMAN COSMETICS INC,,9130 BELLANCA AVENUE,LOS ANGELES,90045-4710,9130 BELLANCA 90045-4710,,,,424210,Drugs & druggists' sundries,11,06/01/1960,,"(33.9535, -118.3805)",23676,10,934,1070,10,16
0000572176-0001-6,HECKS IMPORTS INC,,7257 IRONDALE AVENUE,WINNETKA,91306-2713,7257 IRONDALE 91306,,,,424210,Drugs & druggists' sundries,3,03/16/1987,,"(34.2041, -118.5851)",4282,4,272,273,,66
0000578605-0001-1,"MILESTONES PRODUCTS, INC",Q PERFUMES,1965 S TUBEWAY AVENUE,COMMERCE,90040-1611,1965 TUBEWAY 90040-1611,,,,424210,Drugs & druggists' sundries,0,10/01/1986,,"(34.007, -118.141)",23671,,1567,,,
0000586866-0001-5,YONA SKIN LIFE PRODUCTS INC,,1844 THAYER AVENUE UNIT #302,LOS ANGELES,90025-4985,1844 THAYER 90025-4985,,,,424210,Drugs & druggists' sundries,5,06/01/1996,,"(34.0545, -118.4255)",23443,6,859,738,9,75
0000589788-0001-5,TWINING INC,,2883 E SPRING STREET #300,LONG BEACH,90806-6847,2883 SPRING 90806-6847,POST OFFICE BOX #47,LONG BEACH,90801-0047,541380,Testing laboratories,0,07/01/1960,,"(33.8111, -118.1573)",4018,,2331,,,
0000614536-0001-6,METALS TECHNOLOGY INC,,19801 NORDHOFF STREET,NORTHRIDGE,91324-3331,19801 NORDHOFF 91324-3331,,,,541380,Testing laboratories,12,09/01/1961,,"(34.2319, -118.5646)",18513,2,101,1426,,65
0000625331-0001-1,LIEN THANH TRAN,E & E COSMETICS CO,560 S LOS ANGELES STREET #40,LOS ANGELES,90013-1590,560 LOS ANGELES 90013-1590,1621 S OLIVE AVENUE,ALHAMBRA,91803-3159,424210,Drugs & druggists' sundries,14,04/15/2002,,"(34.045, -118.2484)",23074,9,537,527,,76
0000627986-0001-5,KREATIV HEALTH INC,NATURAL FOOD SUPPLEMENTS/SUNSHINE VALLEY,8900   ETON AVENUE   SUITE #G,CANOGA PARK,91304-1610,8900 ETON 91304-1610,8900   ETON AVENUE   UNIT #G,CANOGA PARK,91304-1610,424210,Drugs & druggists' sundries,3,12/31/1987,,"(34.232, -118.5944)",4279,4,94,1457,,37
0000635172-0001-0,PERFECT NUTRITION INC,,16201 LINDBERGH STREET,VAN NUYS,91406-1746,16201 LINDBERGH 91406-1746,16201 LINDBERGH STREET,VAN NUYS,91406-1746,424210,Drugs & druggists' sundries,6,01/01/1999,,"(34.2138, -118.4848)",19734,3,2325,262,,61
0000638168-0001-5,JORDANA COSMETICS LLC,,2035 E 49TH STREET,VERNON,90058-2801,2035 49TH 90058-2801,10000 WASHINGTON BLVD,CULVER CITY,90232-2781,424210,Drugs & druggists' sundries,0,01/01/1987,,"(33.9984, -118.2373)",24353,,1569,193,,
0000647922-0001-8,GENERAL PERFUME/COSMETICS DISTRUBUTORS INC,GENERAL PERFUME STORE,1162 S MAIN STREET,LOS ANGELES,90015-2541,1162 MAIN 90015-2541,,,,424210,Drugs & druggists' sundries,14,01/01/1998,,"(34.0381, -118.2588)",23076,9,547,773,,76
0000658556-0001-8,MTGL INC,,2992 E LA PALMA AVENUE #A,ANAHEIM,92806-2600,2992 LA PALMA 92806-2600,,,,541380,Testing laboratories,0,06/01/1998,,"(33.8503, -117.8603)",1260,,,,,
0000697274-0001-0,KEREN ZIV,,10343 ILONA AVENUE,LOS ANGELES,90064-2503,10343 ILONA 90064-2503,,,,424210,Drugs & druggists' sundries,5,10/23/2002,,"(34.0491, -118.4159)",24029,6,871,740,9,75
