LOCATION ACCOUNT #,BUSINESS NAME,DBA NAME,STREET ADDRESS,CITY,ZIP CODE,LOCATION DESCRIPTION,MAILING ADDRESS,MAILING CITY,MAILING ZIP CODE,NAICS,PRIMARY NAICS DESCRIPTION,COUNCIL DISTRICT,LOCATION START DATE,LOCATION END DATE,LOCATION,Zip Codes,Council Districts,Census Tracts,Precinct Boundaries,LA Specific Plans,Neighborhood Councils (Certified)
0000000366-0001-2,BRET D LEWIS ESQ,,12304 SANTA MONICA BLVD #3FL,LOS ANGELES,90025-2551,12304 SANTA MONICA 90025-2551,12304 SANTA MONICA BLVD SUITE #107A,LOS ANGELES,90025-2586,541100,Legal services,11,01/01/2002,,"(34.0395, -118.4655)",23443,10,866,750,9,50
0000000368-0001-1,LOAN CENTRAL,,12304 SANTA MONICA BLVD #300,LOS ANGELES,90025-2593,12304 SANTA MONICA 90025-2593,,,,561300,Employment services,11,,,,,,,,,
0000000485-0001-3,BIKE OUT,,706 CALIFORNIA AVENUE #A,VENICE,90291-5413,706 CALIFORNIA 90291-5413,,,,561500,Travel arrangement & reservation services,11,04/08/1999,,"(33.9936, -118.4639)",25073,10,910,851,10,30
0000000533-0001-4,JAPANESE INSTITUTE OF SAWTELLE,,2110 CORINTH AVENUE,LOS ANGELES,90025-6224,2110 CORINTH 90025-6224,,,,611000,"Educational services (including schools, colleges, & universities)",11,01/01/1991,,"(34.0388, -118.4432)",24029,10,868,1518,9,50
0000000631-0001-3,KERLAN-JOBE ORTHOPAEDIC FOUNDATION /C,,6801 PARK TERRACE,LOS ANGELES,90045-1543,6801 PARK 90045-1543,6801 PARK TERRACE #125,LOS ANGELES,90045-1568,611000,"Educational services (including schools, colleges, & universities)",11,05/01/1999,,"(33.9778, -118.3927)",23676,10,925,1062,10,16
0000000669-0001-1,AMERICAN LIVER FOUNDATION,,5777 W CENTURY BLVD #865,LOS ANGELES,90045-5696,5777 CENTURY 90045-5696,,,,611000,"Educational services (including schools, colleges, & universities)",11,06/02/1995,,"(33.9455, -118.3824)",23676,10,2340,445,10,16
0000000821-0001-6,ST JOSEPH CENTER,,204 HAMPTON DRIVE,VENICE,90291-2623,204 HAMPTON 90291-2623,,,,624100,Individual & family services,11,05/01/1991,,"(33.9979, -118.4783)",25073,10,908,1354,10,30
0000000821-0002-4,ST JOSEPH CENTER,,404 LINCOLN BLVD,VENICE,90291-2829,404 LINCOLN 90291-2829,,,,812990,All other personal services,11,01/01/2004,,"(34.0007, -118.4665)",25073,10,905,852,10,30
0000000844-0001-7,AUDREY SKIRBALL KENIS THEATRE,,11845 W OLYMPIC BLVD #1250,LOS ANGELES,90064-5012,11845 OLYMPIC 90064-5012,,,,512200,Sound recording industries,11,04/06/2000,,"(34.0328, -118.4509)",24029,10,867,1517,9,50
0000001118-0001-4,OHR HATORAH,KINDER CIRCLE PRESCHOOL,11827 VENICE BLVD,LOS ANGELES,90066-3903,11827 VENICE 90066-3903,,,,561500,Travel arrangement & reservation services,11,07/01/1999,,"(34.0079, -118.426)",24031,10,899,860,10,27
0000001179-0001-1,CENTRO ESPIRITA EURIPEDES BARSANULFO,,12206 W PICO BLVD #B,LOS ANGELES,90064-1135,12206 PICO 90064-1135,20620 ENTRADERO AVENUE,TORRANCE,90503-2700,611000,"Educational services (including schools, colleges, & universities)",11,07/05/2000,,"(34.0289, -118.4511)",24029,10,889,1128,9,50
0000001180-0001-3,CALIFORNIA FASHION ASSOCIATION,,578 WASHINGTON BLVD UNIT #827,MARINA DEL REY,90292-5421,578 WASHINGTON 90292-5421,,,,611000,"Educational services (including schools, colleges, & universities)",11,10/10/1995,,"(33.9839, -118.4588)",25074,10,2147,120,10,30
0000001225-0001-2,CALIFORNIA LAWYERS FOR THE ARTS INC,,12304   SANTA MONICA BLVD   #304,LOS ANGELES,90025-2551,12304 SANTA MONICA 90025-2551,,,,561300,Employment services,11,08/01/1991,,"(34.0391, -118.4654)",23443,10,866,750,9,50
0000001340-0002-3,EVIDENCE ROOM THEATER PROJECT,,319 N VENICE BLVD UNIT #B,VENICE,90291-4599,319 VENICE 90291-4599,POST OFFICE BOX #1102,VENICE,90294-1102,711100,Performing arts companies,11,03/01/1995,,"(33.9859, -118.4685)",25073,10,913,1233,10,30
0000001349-0002-4,BEST BUDDIES INTERNATIONAL INC,,11500 W OLYMPIC BLVD SUITE #430,LOS ANGELES,90064-1536,11500 OLYMPIC 90064-1536,100 SE 2ND STREET   SUITE #2200,MIAMI,33131-2151,541990,"All other professional, scientific, & technical services",11,02/01/2017,,"(34.0358, -118.4442)",24029,10,868,1518,9,50
0000001389-0001-1,JOHN A WATANABE/GEORGE TANAKA,,12100 VENICE BLVD,LOS ANGELES,90066-3812,12100 VENICE 90066-3812,3649 STONER AVENUE,LOS ANGELES,90066-2838,531100,Lessors of real estate (including mini warehouses & self-storage units),11,06/01/1973,,"(34.0055, -118.43)",24031,10,,700,10,27
0000001428-0001-2,JESSICA STRAUS,,8117 CREIGHTON AVENUE,LOS ANGELES,90045-2709,8117 CREIGHTON 90045-2709,,,,561500,Travel arrangement & reservation services,11,01/01/1999,,,,,,,,
0000001436-0023-8,SP PLUS CORPORATION,81636 | 82372,6601 CENTER DRIVE W,LOS ANGELES,90045-1582,6601 CENTER 90045-1582,3470 WILSHIRE BLVD SUITE #400,LOS ANGELES,90010-3927,812930,Parking lots & garages,11,06/01/2008,,"(33.9794, -118.3936)",23676,10,925,1062,10,16
0000001436-0029-7,SP PLUS CORPORATION,#81611 | 82669,6060 CENTER DRIVE,LOS ANGELES,90045-1587,6060 CENTER 90045-1587,3470   WILSHIRE BLVD   SUITE #400,LOS ANGELES,90010-3927,812930,Parking lots & garages,11,06/01/2008,,"(33.9779, -118.3929)",23676,10,925,1062,10,16
0000001436-0030-1,SP PLUS CORPORATION,#81634 | 82292,6080 CENTER DRIVE SUITE #B101,LOS ANGELES,90045-9209,6080 CENTER 90045-9209,3470 WILSHIRE BLVD SUITE #400,LOS ANGELES,90010-3927,812930,Parking lots & garages,11,06/01/2008,,"(33.978, -118.3931)",23676,10,925,1062,10,16
0000001436-0031-9,SP PLUS CORPORATION,#81635 | 82295,6100 CENTER DRIVE,LOS ANGELES,90045-9200,6100 CENTER 90045-9200,3470 WILSHIRE BLVD SUITE #400,LOS ANGELES,90010-3927,812930,Parking lots & garages,11,06/01/2008,,"(33.978, -118.3934)",23676,10,925,1062,10,16
0000001436-0033-5,SP PLUS CORPORATION,81637 | 82377,6701 CENTER DRIVE W,LOS ANGELES,90045-1535,6701 CENTER 90045-1535,3470 WILSHIRE BLVD SUITE #400,LOS ANGELES,90010-3927,812930,Parking lots & garages,11,06/01/2008,,"(33.9788, -118.3934)",23676,10,925,1062,10,16
0000001436-0079-3,SP PLUS CORPORATION,P 80191,984 MONUMENT STREET,PACIFIC PALISADES,90272-3857,984 MONUMENT 90272-3857,3470 WILSHIRE BLVD SUITE #400,LOS ANGELES,90010-2207,812930,Parking lots & garages,11,02/21/1997,,"(34.0468, -118.5241)",25066,10,834,784,35,
0000001436-0120-0,SP PLUS CORPORATION,P-82560/P-82561,5757 W CENTURY BLVD,LOS ANGELES,90045-6401,5757 CENTURY 90045-6401,3470   WILSHIRE BLVD   SUITE #400,LOS ANGELES,90010-3927,812930,Parking lots & garages,11,11/01/1998,,"(33.9455, -118.3823)",23676,10,2340,445,10,16
0000001436-0270-2,SP PLUS CORPORATION,#82083/82096,12100 W OLYMPIC BLVD,LOS ANGELES,90064-1048,12100 OLYMPIC 90064-1048,3470   WILSHIRE BLVD   SUITE #400,LOS ANGELES,90010-3927,812930,Parking lots & garages,11,05/01/2012,,"(34.0323, -118.454)",24029,10,867,750,9,50
0000001436-0313-0,SP PLUS CORPORATION,LOCATION 81765,12181   BLUFF CREEK DRIVE,PLAYA VISTA,90094-2992,12181 BLUFF CREEK 90094-2992,3470   WILSHIRE BLVD   SUITE #400,LOS ANGELES,90010-3927,812930,Parking lots & garages,11,10/14/2016,,"(33.9737, -118.4233)",24343,10,923,1117,10,16
0000001436-0318-1,SP PLUS CORPORATION,LOCATION 82610,12555 W JEFFERSON BLVD,LOS ANGELES,90066-7032,12555 JEFFERSON 90066-7032,3470   WILSHIRE BLVD   SUITE #400,LOS ANGELES,90010-3927,812930,Parking lots & garages,11,06/13/2018,,"(33.9799, -118.4132)",24031,10,923,1117,10,85
0000001436-0321-1,SP PLUS CORPORATION,LOCATION 42782,11340 W OLYMPIC BLVD,LOS ANGELES,90064-1608,11340 OLYMPIC 90064-1608,3470   WILSHIRE BLVD   SUITE #400,LOS ANGELES,90010-3927,812930,Parking lots & garages,11,10/01/2018,,"(34.037, -118.4412)",24029,10,868,1518,9,50
0000001436-0323-7,SP PLUS CORPORATION,SP+ 82646,12655 W JEFFERSON BLVD,LOS ANGELES,90066-7008,12655 JEFFERSON 90066-7008,3470   WILSHIRE BLVD   #400,LOS ANGELES,90010-3927,812930,Parking lots & garages,11,11/07/2019,,"(33.9792, -118.4157)",24031,10,923,1117,10,85
0000001436-0327-0,SP PLUS CORPORATION,SP PLUS CORPORATION,12126 WATERFRONT DRIVE,LOS ANGELES,90094-2654,12126 WATERFRONT 90094-2654,3470 WILSHIRE BLVD SUITE #400,LOS ANGELES,90010-3927,,,11,01/27/2022,,"(33.9813, -118.4067)",24343,10,923,1117,10,16
0000001436-0328-8,SP PLUS CORPORATION,SP PLUS CORPORATION,12105 WATERFRONT DRIVE,LOS ANGELES,90094-3070,12105 WATERFRONT 90094-3070,3470 WILSHIRE BLVD SUITE #400,LOS ANGELES,90010-3927,812930,Parking lots & garages,11,12/01/2021,,"(33.9817, -118.4066)",24343,10,923,1117,10,16
0000001436-0331-8,SP PLUS CORPORATION,,12005 BLUFF CREEK DRIVE,LOS ANGELES,90094-2930,12005 Bluff Creek 90094-2930,3470 WILSHIRE BLVD ##400,LOS ANGELES,90010-2207,812930,Parking lots & garages,11,12/01/2021,,"(33.9824, -118.4025)",24343,10,923,1117,10,16
0000001436-0332-6,SP PLUS CORPORATION,,12015 BLUFF CREEK DRIVE,LOS ANGELES,90094-2930,12015 BLUFF CREEK 90094-2930,3470 WILSHIRE BLVD #400,LOS ANGELES,90010-2207,,,11,03/01/2022,,"(33.9827, -118.403)",24343,10,923,1117,10,16
0000001436-0333-4,SP PLUS CORPORATION,,11975 BLUFF CREEK DRIVE,LOS ANGELES,90094-2929,11975 BLUFF CREEK 90094-2929,3470 WILSHIRE BLVD #400,LOS ANGELES,90010-2207,812930,Parking lots & garages,11,03/01/2022,,"(33.9839, -118.401)",24678,10,,1117,10,16
0000001436-0345-8,SP PLUS CORPORATION,,881 ALMA REAL DRIVE,PACIFIC PALISADES,90272-3731,881 Alma Real 90272-3731,3470 WILSHIRE BLVD SUITE #400,LOS ANGELES,90010-3927,812930,Parking lots & garages,11,05/01/2022,,"(34.0447, -118.5256)",25066,10,838,1388,35,
0000001581-0001-1,DARIUSH DIVSALAR,,1159   LAS PULGAS PLACE,PACIFIC PALISADES,90272-2440,1159 LAS PULGAS 90272-2440,,,,561500,Travel arrangement & reservation services,11,11/15/1999,,,,,,,,
0000001782-0001-1,VENICE SENIOR HOUSING CORPORATION,,151 OCEAN FRONT WALKS,VENICE,90291-2441,151 OCEAN FRONT 90291-2441,516 BURCHETT STREET,GLENDALE,91203-1014,531100,Lessors of real estate (including mini warehouses & self-storage units),11,08/19/1996,,"(33.9957, -118.4815)",25073,10,908,734,10,30
0000001839-0001-3,PACIFIC RESIDENT THEATRE ENSEMBLE /C,,703 VENICE BLVD,VENICE,90291-4802,703 VENICE 90291-4802,POST OFFICE BOX #568,VENICE,90294-0568,512200,Sound recording industries,11,12/06/1993,,"(33.9911, -118.4586)",25073,10,910,851,10,30
0000001877-0001-9,THAI COMMUNITY ARTS AND CULTURAL CENTER,,3015 OCEAN AVENUE,VENICE,90291-5616,3015 OCEAN 90291-5616,,,,611000,"Educational services (including schools, colleges, & universities)",11,10/25/2005,,"(33.9829, -118.4613)",25074,10,913,1133,10,30
0000001909-0001-1,DAVID GOLDSOBEL,DIG CONSULTING,12679 STANWOOD DRIVE,LOS ANGELES,90066-1520,12679 STANWOOD 90066-1520,12679 STANWOOD DRIVE,LOS ANGELES,90066-1520,561500,Travel arrangement & reservation services,11,01/01/2000,,"(34.0133, -118.4471)",24031,10,891,856,10,27
0000001937-0001-2,VENICE COMMUNITY HOUSING CORP ET AL,NAVY BLUE APARTMENTS LP,102 NAVY STREET,VENICE,90291-2584,102 NAVY 90291-2584,720 ROSE AVENUE,VENICE,90291-2710,721310,Rooming & boarding houses,11,01/23/1992,,"(33.997, -118.4796)",25073,10,908,734,10,30
0000001984-0001-7,MATRIX INSTITUTE ON ADDICTIONS,,1849 SAWTELLE BLVD #100,LOS ANGELES,90025-7007,1849 SAWTELLE 90025-7007,,,,621400,Outpatient  care centers,11,03/16/1992,,"(34.0432, -118.4456)",23443,10,868,746,9,50
0000001993-0001-6,VENICE COMMUNITY HOUSING CORPORATION,,640 WESTMINSTER AVENUE,VENICE,90291-3500,640 WESTMINSTER 90291-3500,720 ROSE AVENUE,VENICE,90291-2710,531100,Lessors of real estate (including mini warehouses & self-storage units),11,06/15/2000,,"(33.9945, -118.4665)",25073,10,906,850,10,30
0000001998-0001-9,VENICE COMMUNITY HOUSING CORPORATION,,200 LINCOLN BLVD,VENICE,90291-2810,200 LINCOLN 90291-2810,720 ROSE AVENUE,VENICE,90291-2710,531100,Lessors of real estate (including mini warehouses & self-storage units),11,03/15/2000,,"(34.0017, -118.4687)",25073,10,906,849,10,30
0000002011-0001-1,CODESH INC,,5519 GROSVENOR BLVD,LOS ANGELES,90066-6994,5519 GROSVENOR 90066-6915,POST OFFICE BOX #10517,MARINA DEL REY,90295-6517,611000,"Educational services (including schools, colleges, & universities)",11,01/17/1996,,"(33.9813, -118.4131)",24031,10,923,1117,10,85
0000002104-0001-0,GREGG FEATHERMAN,NICE PIECE OF FISH,4249 BEETHOVEN STREET,LOS ANGELES,90066-5705,4249 BEETHOVEN 90066-5705,7220   EL MANOR AVENUE,LOS ANGELES,90045-1345,561500,Travel arrangement & reservation services,11,01/01/2001,,"(33.9922, -118.4347)",24031,10,921,1135,10,85
0000002106-0001-9,THE BIBLE TABERNACLE,,1771 WASHINGTON WAY,VENICE,90291-4759,1771 WASHINGTON 90291,POST OFFICE BOX #389,VENICE,90294-0389,531100,Lessors of real estate (including mini warehouses & self-storage units),11,01/01/2001,,"(33.9877, -118.462)",25073,10,913,1133,10,30
0000002107-0001-3,THE BIBLE TABERNACLE,,1830 WASHINGTON WAY,VENICE,90291-4704,1830 WASHINGTON 90291-4704,POST OFFICE BOX #389,VENICE,90294-0389,531100,Lessors of real estate (including mini warehouses & self-storage units),11,01/01/2001,,"(33.9878, -118.4605)",25073,10,913,1133,10,30
0000002116-0001-2,PROMISE MAGAZINE INC,,12706 VENICE BLVD #25,LOS ANGELES,90066-3741,12706 VENICE 90066-3741,,,,561500,Travel arrangement & reservation services,11,11/09/2000,,"(34.0013, -118.438)",24031,10,900,1131,10,27
0000002122-0001-8,LAS PALMAS FOUNDATION,,3845 INGLEWOOD BLVD,LOS ANGELES,90066-7927,3845 INGLEWOOD 90066-7927,7040 AVENIDA ENCINAS,CARLSBAD,92011-4652,561110,Office administrative services,11,08/19/2001,,"(34.0051, -118.428)",24031,10,904,1343,10,27
0000002123-0001-2,LAS PALMAS FOUNDATION,,3855 INGLEWOOD BLVD,LOS ANGELES,90066-4569,3855 INGLEWOOD 90066-4569,7040 AVENIDA ENCINAS,CARLSBAD,92011-4652,561110,Office administrative services,11,08/19/2001,,"(34.0049, -118.4279)",24031,10,904,700,10,27
0000002135-0001-5,LAS PALMAS FOUNDATION,,3927 INGLEWOOD BLVD,LOS ANGELES,90066-4566,3927 INGLEWOOD 90066-4566,7040 AVENIDA ENCINAS,CARLSBAD,92011-4652,561110,Office administrative services,11,08/19/2001,,"(34.0036, -118.4269)",24031,10,904,700,10,27
0000002136-0001-0,LAS PALMAS FOUNDATION,,3965 INGLEWOOD BLVD,LOS ANGELES,90066-4565,3965 INGLEWOOD 90066,7040 AVENIDA ENCINAS,CARLSBAD,92011-4652,561110,Office administrative services,11,08/19/2001,,"(34.0029, -118.4263)",24031,10,904,700,10,27
0000002141-0001-1,LAS PALMAS FOUNDATION,,4315 INGLEWOOD BLVD,LOS ANGELES,90066-6276,4315 INGLEWOOD 90066-6276,7040 AVENIDA ENCINAS,CARLSBAD,92011-4652,561110,Office administrative services,11,08/19/2001,,"(33.9966, -118.4204)",24031,10,918,356,10,85
0000002212-0010-1,LOYOLA MARYMOUNT UNIVERSITY,,1 LMU DRIVE SUITE #2200,LOS ANGELES,90045-2650,1 LMU 90045-2650,1 LMU DRIVE SUITE #2200,LOS ANGELES,90045-2650,611000,"Educational services (including schools, colleges, & universities)",11,09/23/1985,,"(33.9682, -118.4218)",23676,10,928,1147,40,16
0000002212-0013-6,LOYOLA MARYMOUNT UNIVERSITY,,1 LMU DRIVE SUITE #2200,LOS ANGELES,90045-2650,1 LMU 90045-2650,,,,812930,Parking lots & garages,11,04/07/1997,,"(33.9682, -118.4218)",23676,10,928,1147,40,16
0000002347-0001-4,NET US SOLUTION INC,NETSOLUTIONS,3852 BERRYMAN AVENUE,LOS ANGELES,90066-4016,3852 BERRYMAN 90066-4016,,,,516110,Internet publishing & broadcasting,11,01/10/2000,,,,,,,,
0000002386-0001-4,YOHANNES BEYENE,,3175 S BARRINGTON AVENUE #A,LOS ANGELES,90066-1199,3175 BARRINGTON 90066-1199,POST OFFICE BOX #67733,LOS ANGELES,90067-0733,541219,Other accounting services,11,01/01/1991,,"(34.0198, -118.4364)",24031,10,892,843,9,27
0000002566-0001-3,IRWIN GROSSMAN/J HERTZ ET AL,,11644 MONTANA AVENUE,LOS ANGELES,90049-4606,11644 MONTANA 90049-4606,POST OFFICE BOX #24285,LOS ANGELES,90024-0285,531100,Lessors of real estate (including mini warehouses & self-storage units),11,03/01/1974,,"(34.0568, -118.4648)",23680,10,842,1234,9,
0000002585-0001-6,MADELINE ZOOK,VITALITY INSTITUTE OF HEALTH,2001 S BARRINGTON AVENUE SUITE #212,LOS ANGELES,90025-5385,2001 BARRINGTON 90025-5385,,,,621310,Offices of chiropractors,11,02/01/1992,,"(34.037, -118.4502)",23443,10,867,1517,9,50
0000002752-0001-8,JAMES & NANCY KAGAWA,,1630 GRANVILLE AVENUE #204,LOS ANGELES,90025-1869,1630 GRANVILLE 90025-1869,,,,531100,Lessors of real estate (including mini warehouses & self-storage units),11,03/01/1974,,"(34.041, -118.4566)",23443,10,865,751,9,50
0000002949-0001-2,WEXCO INTERNATIONAL CORP,,4132 DEL REY AVENUE,MARINA DEL REY,90292-5604,4132 DEL REY 90292-5604,4132 DEL REY AVENUE,MARINA DEL REY,90292-5604,561110,Office administrative services,11,08/01/1991,,"(33.9885, -118.4451)",25074,10,921,949,10,85
0000003078-0001-2,HILGENDORF CORPORATION,,2300 GRANVILLE AVENUE,LOS ANGELES,90064-1341,2300 GRANVILLE 90064-1341,2300 GRANVILLE AVENUE,LOS ANGELES,90064-1341,233210,Single Family Housing Construction (1997 NAICS),11,02/01/1992,,"(34.0314, -118.4484)",24029,10,867,1128,9,50
0000003097-0001-5,WEST AMERICAN DESIGN & DEVELOPMENT INC,,6060 W MANCHESTER AVENUE SUITE #107,LOS ANGELES,90045-4266,6060 MANCHESTER 90045-4266,,,,233210,Single Family Housing Construction (1997 NAICS),11,02/25/1992,,"(33.9598, -118.391)",23676,10,936,791,10,16
0000003160-0001-1,GERALD I WINKLER ET AL,,1709 S WESTGATE AVENUE,LOS ANGELES,90025-3877,1709 WESTGATE 90025-3877,15300 VENTURA BLVD #405,SHERMAN OAKS,91403-5856,531100,Lessors of real estate (including mini warehouses & self-storage units),11,09/01/1974,,"(34.0394, -118.4566)",23443,10,865,751,9,50
0000003321-0001-7,CARRIE TANENBAUM,,2001 S BARRINGTON AVENUE SUITE #101,LOS ANGELES,90025-5337,2001 BARRINGTON 90025-5337,,,,621399,Offices of all other miscellaneous health practitioners,11,01/17/2000,,"(34.037, -118.4502)",23443,10,867,1517,9,50
0000003405-0001-6,JOHN P THOMPSON,,5880 W MANCHESTER AVENUE,LOS ANGELES,90045-4419,5880 MANCHESTER 90045-4419,,,,531100,Lessors of real estate (including mini warehouses & self-storage units),11,,,"(33.9598, -118.3851)",23676,10,934,1070,10,16
0000003411-0001-1,MURRAY WONG LLC,,5340 W 104TH STREET,LOS ANGELES,90045-6010,5340 104TH 90045-6010,12700 STOWE DRIVE SUITE #240,POWAY,92064-8868,531100,Lessors of real estate (including mini warehouses & self-storage units),11,09/01/2001,,"(33.9419, -118.3754)",23676,10,2340,445,10,16
0000003413-0001-1,AIRPORT INDUSTRIAL REAL ESTATE,,5420 W 104TH STREET,LOS ANGELES,90045-6012,5420 104TH 90045-6012,,,,531100,Lessors of real estate (including mini warehouses & self-storage units),11,,,"(33.9419, -118.3712)",23676,10,2340,445,10,16
0000003474-0001-7,GLENDORA STRICKLAND,MS GLENS THERAPEUTIC MANICURES AND PEDICURES,6320 W HOWARD DROLLINGER WAY SUITE #206,LOS ANGELES,90045-3674,6320 HOWARD DROLLINGER 90045-3674,4420 2ND AVENUE APT #5,LOS ANGELES,90043-1425,812113,Nail salons,11,01/30/2000,,"(33.9557, -118.3965)",23676,10,936,791,10,16
0000003620-0001-7,SANDRA MICHELE PEREZ,,2114 LOUELLA AVENUE,VENICE,90291-4017,2114 LOUELLA 90291-4017,,,,541400,"Specialized design services (including interior, industrial, graphic, & fashion design)",11,01/01/1999,,"(33.9999, -118.451)",25073,10,911,854,10,30
0000003647-0001-6,LUCKY SCOOPS CORPORATION,KANPAI JAPANESE SUSHI BAR & GRILL,8325 LINCOLN BLVD,LOS ANGELES,90045-2413,8325 LINCOLN 90045-2413,,,,722110,Full-service restaurants,11,06/01/2003,,"(33.9621, -118.4212)",23676,10,929,1520,10,16
0000003647-0002-4,LUCKY SCOOPS CORPORATION,,8736 S SEPULVEDA BLVD #C,LOS ANGELES,90045-4004,8736 SEPULVEDA 90045-4004,8325 LINCOLN BLVD,LOS ANGELES,90045-2413,722110,Full-service restaurants,11,03/15/2015,,"(33.958, -118.3961)",23676,10,936,791,10,16
0000003768-0001-6,BLANCA VILLALOBOS,,1108 NOWITA PLACE,VENICE,90291-3521,1108 NOWITA 90291-3521,,,,624410,Child day care services,11,03/18/1995,,"(33.9997, -118.456)",25073,10,911,1264,10,30
0000003912-0001-7,STEWART KILGORE,KILGORE ELECTRIC,16412 AKRON STREET,PACIFIC PALISADES,90272-2303,16412 AKRON 90272-2303,,,,235310,Electrical Contractors (1997 NAICS),11,01/01/1988,,"(34.0508, -118.5408)",25066,10,836,1391,,
0000003948-0001-5,LIGHTHOUSE PROPERTIES REAL ESTATE SERVICES INC,,3121 WASHINGTON BLVD,MARINA DEL REY,90292-5550,3121 WASHINGTON 90292-5550,,,,531210,Offices of real estate agents & brokers,11,01/01/2002,,"(33.9895, -118.4496)",25074,10,914,1134,10,30
0000004061-0001-4,JAMES M KALLIS,KALLIS TECHNICAL SERVICES,6781 ANDOVER LANE,LOS ANGELES,90045-1096,6781 ANDOVER 90045-1096,6781 ANDOVER LANE,LOS ANGELES,90045-1096,541330,Engineering services,11,08/01/2003,,"(33.9741, -118.4092)",23676,10,927,1396,10,16
0000004094-0001-9,SHARON HOLLY ASTROWSKY,SHARON HOLLY,119 DRIFTWOOD STREET #12,MARINA DEL REY,90292-7818,119 DRIFTWOOD 90292-7818,,,,541920,Photographic services,11,06/01/2003,,"(33.9779, -118.4632)",25074,10,915,952,10,30
0000004109-0001-7,TPS PARKING MANAGEMENT LLC,THE PARKING SPOT,5701 W CENTURY BLVD,LOS ANGELES,90045-5629,5701 CENTURY 90045-5629,200 W MONROE STREET SUITE #1500,CHICAGO,60606-5015,812930,Parking lots & garages,11,10/01/1999,,"(33.9455, -118.3815)",23676,10,2340,445,10,16
0000004109-0002-5,TPS PARKING MANAGEMENT LLC,THE PARKING SPOT,9101 S SEPULVEDA BLVD,LOS ANGELES,90045-4803,9101 SEPULVEDA 90045-4803,200 W MONROE STREET   #1500,CHICAGO,60606-5114,812930,Parking lots & garages,11,05/18/2003,,"(33.9541, -118.3962)",23676,10,936,791,10,16
