LOCATION ACCOUNT #,BUSINESS NAME,DBA NAME,STREET ADDRESS,CITY,ZIP CODE,LOCATION DESCRIPTION,MAILING ADDRESS,MAILING CITY,MAILING ZIP CODE,NAICS,PRIMARY NAICS DESCRIPTION,COUNCIL DISTRICT,LOCATION START DATE,LOCATION END DATE,LOCATION,Zip Codes,Council Districts,Census Tracts,Precinct Boundaries,LA Specific Plans,Neighborhood Councils (Certified)
0000002844-0001-1,PROFESSIONAL CAREER INSTITUTE INC,,1225 W 190TH STREET SUITE #300,GARDENA,90248-4305,1225 190TH 90248-4305,17215 STUDEBAKER ROAD #310,CERRITOS,90703-2522,611000,"Educational services (including schools, colleges, & universities)",15,07/01/2003,,"(33.8583, -118.2977)",25716,15,944,208,,55
0000002857-0001-9,PRO PACKING INC,,100 BROAD AVENUE,WILMINGTON,90744-5810,100 BROAD 90744-5810,POST OFFICE BOX #668,WILMINGTON,90748-0668,423990,Other miscellaneous durable goods,15,04/01/2003,,"(33.7694, -118.2611)",3350,15,963,807,,15
0000002868-0001-7,MARIO MARIJAN MIRKOVICH,MARIO'S ART GALLERY,2438 S WESTERN AVENUE #28,SAN PEDRO,90732-4334,2438 WESTERN 90732-4334,2665 S DOLPHIN STREET,SAN PEDRO,90731-5634,711510,"Independent artists, writers, & performers",15,05/30/2003,,"(33.7234, -118.3121)",3343,15,983,1453,,33
0000002878-0001-1,ALD LANDSCAPE & MAINTENANCE INC,,1214 254TH STREET,HARBOR CITY,90710-2913,1214 254TH 90710-2913,22711   BALTAR,MISSION VIEJO,92691-1705,561730,Landscaping services,15,07/01/2001,,"(33.7937, -118.2978)",26327,15,958,1288,,29
0000002935-0001-1,ROBERTSON EQUIPMENT INC,,404 BROAD AVENUE,WILMINGTON,90744-5828,404 BROAD 90744-5828,1359 Beach,Atlantic Beach,32233-5731,423800,"Machinery, equipment, & supplies",15,06/02/2003,,"(33.7743, -118.2606)",3350,15,963,807,,15
0000002969-0001-0,TRANS INTERNATIONAL TRUCKING INC,,301 WESTMONT DRIVE,SAN PEDRO,90731-1000,301 WESTMONT 90731-1000,,,,561500,Travel arrangement & reservation services,15,01/01/2002,,"(33.7639, -118.2842)",3342,15,968,1443,,25
0000003005-0001-3,"EASY EAGLE INN, INC",EAGLE INN MOTEL,1371 N MARINE AVENUE,WILMINGTON,90744-2519,1371 MARINE 90744-2519,,,,721100,"Traveler accommodation (including hotels, motels, & bed & breakfast inns)",15,06/02/2003,,"(33.7903, -118.2645)",3350,15,960,1200,,15
0000003044-0001-3,RAFAEL CASTRO,RAFAS TOWING SERVICE,557 W L STREET,WILMINGTON,90744-3140,557 L 90744-3140,840 LAKME AVENUE,WILMINGTON,90744-4626,561500,Travel arrangement & reservation services,15,05/01/1994,,"(33.7867, -118.2688)",3350,15,959,641,,15
0000003052-0001-8,JEANETTE L STEELE,DOCTOR'S RESOURCE,766 W 22ND STREET,SAN PEDRO,90731-5826,766 22ND 90731-5826,1840 S GAFFEY STREET #113,SAN PEDRO,90731-5324,561300,Employment services,15,05/19/2003,,"(33.7242, -118.2934)",3342,15,981,1248,,33
0000003085-0001-2,RICK GRAJEDA,,1366 W 26TH STREET #1,SAN PEDRO,90732-4420,1366 26TH 90732-4420,,,,561300,Employment services,15,01/01/1995,,"(33.7208, -118.3063)",3343,15,985,940,15,33
0000003094-0001-1,ALICA OLASCOAGA,ALICIA'S BEAUTY SALON,1110 W ANAHEIM STREET #4,WILMINGTON,90744-4131,1110 ANAHEIM 90744-4131,,,,812113,Nail salons,15,08/01/2003,,"(33.7792, -118.2755)",3350,15,967,1114,,15
0000003108-0001-5,ROBERT M JOHNSON,COAST MOTORCYCLE SUPPLIS,1350 W 26TH STREET,SAN PEDRO,90732-4420,1350 26TH 90732-4420,,,,,,15,06/22/2003,,"(33.721, -118.3077)",3343,15,985,940,15,33
0000003303-0001-9,KOOS INC,LOCKOUT MUSIC STUDIO,1300 S BEACON STREET #101,SAN PEDRO,90731-4341,1300 BEACON 90731-4341,,,,561110,Office administrative services,15,07/07/2003,,"(33.7323, -118.2804)",3342,15,2342,793,15,36
0000003320-0001-2,GLORIA D LEE/PAT WOOLEY,STUDIO 345 | STUDIO345 PAINTING,345 W 7TH STREET,SAN PEDRO,90731-3323,345 7TH 90731-3323,461 28TH STREET,MANHATTAN BEACH,90266-2126,541400,"Specialized design services (including interior, industrial, graphic, & fashion design)",15,07/07/2003,,"(33.7378, -118.2843)",3342,15,979,1271,,36
0000003363-0001-1,ISAURA CASTANEDA,,803 W PACIFIC COAST HIGHWAY,WILMINGTON,90744-2556,803 PACIFIC COAST 90744-2556,1734 BAY VIEW AVENUE,WILMINGTON,90744-1307,531100,Lessors of real estate (including mini warehouses & self-storage units),15,01/01/2003,,"(33.7906, -118.2719)",3350,15,959,641,,15
0000003368-0001-3,EARL W ULRICH,,828 W ANAHEIM STREET,WILMINGTON,90744-4232,828 ANAHEIM 90744-4232,,,,531100,Lessors of real estate (including mini warehouses & self-storage units),15,,,"(33.7794, -118.2723)",3350,15,964,1114,,15
0000003508-0001-8,SAN PEDRO HARBOR SHIP SUPPLY LLC,,426 W 4TH STREET,SAN PEDRO,90731-2614,426 4TH 90731-2614,POST OFFICE BOX #310,SAN PEDRO,90733-0310,453990,"All other miscellaneous store retailers (including tobacco, candle, & trophy shops)",15,12/01/1949,,"(33.7405, -118.2862)",3342,15,970,433,,36
0000003563-0001-7,EMONNI MIKE SAUNA INC,BIG MIKE'S TOWING,2220 E 107TH STREET,LOS ANGELES,90002-3829,2220 107TH 90002-3829,14334 ERIE ROAD,APPLE VALLEY,92307-5761,561500,Travel arrangement & reservation services,15,06/19/2003,,"(33.9388, -118.232)",24354,15,823,1184,7,40
0000003866-0001-5,"CORNERSTONE PRIVATE LEDGERS, INC",NATIONWIDE EQUIPMENT TRANSPORT,1420 ALAMEDA STREET,WILMINGTON,90744-2241,1420 ALAMEDA 90744-2241,POST OFFICE BOX #2157,WILMINGTON,90748-2157,493100,Warehousing & storage (except leases of mini warehouses & self-storage units),15,01/01/1999,,"(33.7938, -118.2399)",3350,15,2329,626,,15
0000004241-0002-1,LINDA RAMIREZ,HOMECARE ANGELS,1558 W 215TH STREET,TORRANCE,90501-3026,1558 215TH 90501-3026,,,,561300,Employment services,15,05/02/2012,,"(33.8335, -118.3053)",25715,15,945,1320,,55
0000004475-0001-9,LAWRENCE E HAINEY ET AL,,464 W 11TH STREET,SAN PEDRO,90731-4204,464 11TH 90731-4204,,,,531100,Lessors of real estate (including mini warehouses & self-storage units),15,,,"(33.7342, -118.2872)",3342,15,979,1271,15,36
0000004510-0001-2,SEPULVEDA AND WESTERN AUTO CENTER,,1617 SEPULVEDA BLVD,TORRANCE,90501-5120,1617 SEPULVEDA 90501-5120,,,,531100,Lessors of real estate (including mini warehouses & self-storage units),15,,,"(33.8162, -118.3068)",26327,15,947,1447,,29
0000004515-0001-5,HAROLD E/RUTH B RUSSELL,,18320 S WESTERN AVENUE,GARDENA,90248-3821,18320 WESTERN 90248-3821,,,,531100,Lessors of real estate (including mini warehouses & self-storage units),15,,,"(33.8646, -118.3091)",24685,15,943,798,,55
0000004580-0001-8,WESTON INDUSTRIES INC,WELLINGTON SIGN CO | WELLINGTON SIGNS AND GRAPHICS,402 W 5TH STREET,SAN PEDRO,90731-2616,402 5TH 90731-2616,402 W 5TH STREET,SAN PEDRO,90731-2616,424100,Paper & paper products,15,06/01/2003,,"(33.7396, -118.2857)",3342,15,970,433,,36
0000004595-0001-4,WATTS LABOR COMMUNITY ACTION COMMITTEE /C,,10950 S CENTRAL AVENUE,LOS ANGELES,90059-1024,10950 CENTRAL 90059-1024,,,,531100,Lessors of real estate (including mini warehouses & self-storage units),15,10/01/1984,,"(33.9364, -118.2541)",24354,15,817,1187,7,40
0000004702-0001-4,EQUILON ENTERPRISES LLC,SHELL OIL PRODUCTS US,2101 E PACIFIC COAST HIGHWAY,WILMINGTON,90744-2914,2101 PACIFIC COAST 90744-2914,POST OFFICE BOX #4525,HOUSTON,77210-4525,424600,Chemical & allied products,15,04/30/1985,,"(33.7949, -118.2354)",3350,15,2329,430,,15
0000004730-0001-6,ROBERT A LOMA,LOMA'S GARDENING,243 W 11TH STREET #B,SAN PEDRO,90731-4333,243 11TH 90731-4333,,,,561730,Landscaping services,15,01/01/1999,,"(33.7342, -118.2822)",3342,15,979,1271,15,36
0000004754-0001-1,"BENJAMIN BAO LE, DMD, INC.",BENJAMIN BAD LE DMD,1702 N AVALON BLVD,WILMINGTON,90744-1433,1702 AVALON 90744-1433,,,,621111,Offices of physicians (except mental health specialists),15,05/02/2003,,"(33.7975, -118.2638)",3350,15,952,626,,15
0000004759-0001-4,OHJANG INTERNATIONAL COMPANY INC,O.J. TOBACCO | OJ TOBACCO,1111 PACIFIC COAST HIGHWAY #11,HARBOR CITY,90710-3544,1111 PACIFIC COAST 90710-3544,426 S NORTON AVENUE   APT #200,LOS ANGELES,90020-4643,453990,"All other miscellaneous store retailers (including tobacco, candle, & trophy shops)",15,07/28/2003,,"(33.7907, -118.2951)",26327,15,958,644,,29
0000004905-0001-4,JOSE F JARAMILLO,,2680 S AVERILL AVENUE,SAN PEDRO,90731-5631,2680 AVERILL 90731-5631,,,,561110,Office administrative services,15,11/28/1996,,"(33.7179, -118.3079)",3342,15,985,940,15,33
0000004959-0001-1,MICHAEL LYNN KELSO,MIKE KELSO'S PAINT & WALLPAPER SERVICE,223 W 16TH STREET,SAN PEDRO,90731-4811,223 16TH 90731-4811,223 W 16TH STREET,SAN PEDRO,90731-4811,235210,Painting and Wall Covering Contractors (1997 NAICS),15,06/01/1995,,"(33.7296, -118.282)",3342,15,980,1208,15,33
0000005047-0001-1,CHEAP PRICE AUTO GLASS INC,CHEAP PRICE AUTO GLASS,1417 E PACIFIC COAST HIGHWAY,WILMINGTON,90744-2836,1417 PACIFIC COAST 90744-2836,2551 W HARRIET LANE,ANAHEIM,92804-5254,441229,All other motor vehicle dealers,15,07/11/2003,,"(33.791, -118.2465)",3350,15,962,1204,,15
0000005104-0001-1,DANIAL NORD,BIGMOUTH  COMMUNICATIONS,2130 S PACIFIC AVENUE,SAN PEDRO,90731-5922,2130 PACIFIC 90731-5922,,,,561300,Employment services,15,06/01/2003,,"(33.7248, -118.2879)",3342,15,980,1208,15,33
0000005105-0001-6,FRAN SIEGEL,,2130 S PACIFIC AVENUE,SAN PEDRO,90731-5922,2130 PACIFIC 90731-5922,,,,561300,Employment services,15,06/01/2003,,"(33.7248, -118.2879)",3342,15,980,1208,15,33
0000005173-0001-2,JOSE M FLORES,VRITEK ENTERPRISES,23720 PRESIDENT AVENUE,HARBOR CITY,90710-1318,23720 PRESIDENT 90710-1318,23720   PRESIDENT AVENUE,HARBOR CITY,90710-1318,454390,"Other direct selling establishments (including door-to-door retailing, frozen food plan providers, party plan merchandisers, & coffee-break service providers)",15,07/18/2003,,,,,,,,
0000005669-0001-7,THE MEDICINE CABINET /C,,228 E ANAHEIM STREET,WILMINGTON,90744-4516,228 ANAHEIM 90744-4516,9901   PARAMOUNT BLVD   SUITE #110,DOWNEY,90240-3852,446110,Pharmacies & drug stores,15,10/01/2004,,"(33.78, -118.2603)",3350,15,963,807,,15
0000005700-0001-2,JOSE F COTA GERALDO/ESPERANZA GERALDO,GERALDO'S MEAT MARKET INC,11201 WILMINGTON AVENUE,LOS ANGELES,90059-1245,11201 WILMINGTON 90059-1245,,,,445100,Grocery stores (including supermarkets & convenience stores without gas),15,06/23/2003,,"(33.9334, -118.239)",24354,15,824,1185,7,40
0000005758-0001-7,JOANNE I ADLER TRUST,PASTNPRESENT,1055 S WALKER AVENUE,SAN PEDRO,90731-3430,1055 WALKER 90731-3430,1059 S WALKER AVENUE,SAN PEDRO,90731-3430,531100,Lessors of real estate (including mini warehouses & self-storage units),15,03/12/1985,,"(33.7344, -118.3033)",3342,15,978,1450,,25
0000006057-0001-2,AMY E CLARK,,1473 SILVIUS AVENUE,SAN PEDRO,90731-6039,1473 SILVIUS 90731-6039,,,,561500,Travel arrangement & reservation services,15,01/01/2001,,"(33.7164, -118.3093)",3342,15,985,940,15,33
0000006096-0001-2,"22700 S. WESTERN, LLC",,22700 S WESTERN AVENUE,TORRANCE,90501-4951,22700 WESTERN 90501-4951,7802 GODDARD AVENUE,LOS ANGELES,90045-3224,531100,Lessors of real estate (including mini warehouses & self-storage units),15,02/01/1974,,"(33.8201, -118.3088)",25715,15,946,1321,,55
0000006101-0001-5,BRUNO SPANJOL/SENIA SPANJOL TRS,,2039 S ALMA STREET #1,SAN PEDRO,90731-4527,2039 ALMA 90731-4527,,,,531100,Lessors of real estate (including mini warehouses & self-storage units),15,02/01/1974,,"(33.7257, -118.299)",3342,15,982,1211,,33
0000006303-0001-1,PAULINE FERGUSON,,1721 E COLON STREET,WILMINGTON,90744-2210,1721 COLON 90744-2210,,,,531100,Lessors of real estate (including mini warehouses & self-storage units),15,01/01/1971,,"(33.792, -118.2425)",3350,15,953,626,,15
0000006404-0001-3,RUBEN AND YOLANDA TREJO,,9230 GRAHAM AVENUE,LOS ANGELES,90002-2475,9230 GRAHAM 90002-2475,,,,531100,Lessors of real estate (including mini warehouses & self-storage units),15,,,"(33.9529, -118.243)",22351,15,819,1178,7,40
0000006485-0001-7,ELVIAS L SAVARIA,,2337 E 112TH STREET,LOS ANGELES,90059-2029,2337 112TH 90059-2029,,,,531100,Lessors of real estate (including mini warehouses & self-storage units),15,,,"(33.9333, -118.2313)",24354,15,824,1185,7,40
0000006760-0001-1,COMPREHENSIVE CHILD DEVELOPMENT/C,,1435 W 7TH STREET,SAN PEDRO,90732-3506,1435 7TH 90732-3506,2474 PACIFIC AVENUE,LONG BEACH,90806-2902,624410,Child day care services,15,10/01/1991,,,,,,,,
0000006763-0001-5,SUPPORT FOR HARBOR AREA WOMENS LIVES/C,SHAWL,936 S CENTRE STREET,SAN PEDRO,90731-3737,936 CENTRE 90731-3737,POST OFFICE BOX #948,SAN PEDRO,90733-0948,721310,Rooming & boarding houses,15,12/15/1991,,"(33.7357, -118.2835)",3342,15,979,1271,15,36
0000006796-0001-0,ZONTA CLUB OF SOUTH BAY AREA INC,,26333 VERMONT AVENUE,HARBOR CITY,90710-3411,26333 VERMONT 90710-3411,POST OFFICE BOX #1714,SAN PEDRO,90733-1714,445290,Home furnishings stores,15,01/01/1990,,"(33.7829, -118.2974)",26327,15,958,644,,29
0000006871-0001-8,"HANH VIVIAN TRAN, DDS, INC.","HANH VIVIAN TRAN, DDS",2403 S MORAY AVENUE #2,SAN PEDRO,90732-4342,2403 MORAY 90732-4342,,,,621399,Offices of all other miscellaneous health practitioners,15,07/19/2004,,"(33.7245, -118.3144)",3343,15,984,1454,,33
0000006883-0001-1,CEBORN B/WILLA D BENBOW,,1669 ANAHEIM STREET,HARBOR CITY,90710-3213,1669 ANAHEIM 90710-3213,,,,531100,Lessors of real estate (including mini warehouses & self-storage units),15,10/01/1974,,"(33.7864, -118.3066)",26327,15,950,644,,29
0000006966-0001-5,LINDA FRANCES ROSS,,11711 BELHAVEN AVENUE,LOS ANGELES,90059-1637,11711 BELHAVEN 90059-1637,1380 W 13TH STREET,SAN PEDRO,90732-3906,531100,Lessors of real estate (including mini warehouses & self-storage units),15,01/01/1989,,"(33.9271, -118.2549)",24354,15,810,1196,7,53
0000007247-0001-2,HOPE 4 KIDS/C,,645 W 9TH STREET,SAN PEDRO,90731-3107,645 9TH 90731-3107,1008 PALOS VERDES DRIVE W,PALOS VERDES ESTATES,90274-1802,611000,"Educational services (including schools, colleges, & universities)",15,08/22/2003,,"(33.736, -118.2911)",3342,15,975,1206,,36
0000007299-0001-0,LOPEZ JACKSON,LOYAL AUTOS,1444 260TH STREET #9,HARBOR CITY,90710-3919,1444 260TH 90710-3919,,,,423100,Motor vehicle & motor vehicle parts & supplies,15,09/30/2004,,"(33.7868, -118.3028)",26327,15,951,644,,29
0000007332-0002-2,DINORAH E MENDOZA,VARIEDAD DE PUPUSAS | VARIEDADES DE PUPUSAS Y MARISC,401 W PACIFIC COAST HIGHWAY,WILMINGTON,90744-2543,401 PACIFIC COAST 90744-2543,401 W PCH,WILMINGTON,90744,722211,Limited-service eating places,15,04/25/2005,,"(33.7909, -118.2669)",3350,15,960,1200,,15
0000007403-0001-6,ST OLAVS CHURCH INC,NORWEGIAN SEAMANS CHURCH,1035 S BEACON STREET,SAN PEDRO,90731-4324,1035 BEACON 90731-4324,,,,445290,Home furnishings stores,15,09/15/1998,,"(33.7347, -118.2804)",3342,15,2342,793,15,36
0000007414-0001-4,MIGUEL ALAN NAJARRO,,1740 LAGOON AVENUE,WILMINGTON,90744-1342,1740 LAGOON 90744-1342,1740 LAGOON AVENUE,WILMINGTON,90744-1342,235310,Electrical Contractors (1997 NAICS),15,01/01/2014,,"(33.7979, -118.2684)",3350,15,954,1203,,15
0000007457-0001-2,RICARDO JIMENEZ,HANDYMAN PLUMBER,739 W 1ST STREET #2,SAN PEDRO,90731-1969,739 1ST 90731-1969,748 S WALKER AVENUE APT #D,SAN PEDRO,90731-2953,235110,"Plumbing, Heating, and Air-Conditioning Contractors (1997 NAICS)",15,09/17/2004,,"(33.7433, -118.2931)",3342,15,975,1205,,36
0000007483-0001-5,JOUNG JIN LEE,,547 W 23RD STREET #4,SAN PEDRO,90731-5988,547 23RD 90731,,,,454390,"Other direct selling establishments (including door-to-door retailing, frozen food plan providers, party plan merchandisers, & coffee-break service providers)",15,09/01/2002,,"(33.7233, -118.289)",3342,15,981,1248,,33
0000007527-0001-0,WATTS VILLAGE THEATER COMPANY,WATTS VILLAGE THEATER COMPANY,1827 E 103RD STREET,LOS ANGELES,90002-2928,1827 103RD 90002-2928,,,,512200,Sound recording industries,15,06/16/2003,,"(33.9431, -118.2389)",22351,15,823,705,7,40
0000007582-0001-9,GUADALUPE V CASTRO,,1111 FIGUEROA PLACE,WILMINGTON,90744-2311,1111 FIGUEROA 90744-2311,1558 LAKME AVENUE,WILMINGTON,90744-1527,454390,"Other direct selling establishments (including door-to-door retailing, frozen food plan providers, party plan merchandisers, & coffee-break service providers)",15,01/01/2001,,"(33.7842, -118.2813)",3350,15,956,1201,,29
0000007792-0001-9,SANTOS BENIGNO ORDONEZ LIMA & LUCERO PALLARES,SANTO'S AUTO REPAIR & AUTO ELECTRIC,1401 E PACIFIC COAST HIGHWAY,WILMINGTON,90744-2836,1401 PACIFIC COAST 90744-2836,919 N WILMINGTON BLVD #28,WILMINGTON,90744-4163,452000,General merchandise stores,15,01/01/2007,,"(33.7909, -118.2468)",3350,15,962,1204,,15
0000007881-0001-9,CARNICERIA EL PECAS INC,,1644 W CARSON STREET #F,TORRANCE,90501-2839,1644 CARSON 90501-2839,22720 FRIES AVENUE,CARSON,90745-4020,445100,Grocery stores (including supermarkets & convenience stores without gas),15,09/22/2004,,"(33.8314, -118.3075)",25715,15,945,1320,,55
0000007972-0001-8,MAE D BROWN,BROWN'S BOOKKEEPING AND TAX SERVICES,840 E 113TH STREET,LOS ANGELES,90059-2321,840 113TH 90059-2321,1482 MARTINIQUE DRIVE #C-14,HEMET,92543-2015,541213,Tax preparation services,15,01/01/2004,,"(33.9319, -118.2596)",24354,15,808,1193,7,
0000007993-0001-0,ANTONIA ZOVAK LLC,,1288 W 22ND STREET,SAN PEDRO,90731-4929,1288 22ND 90731-4929,,,,448310,Jewelry stores,15,04/01/2004,,"(33.7242, -118.3053)",3342,15,983,1453,,33
0000008008-0001-3,"KUMON NORTH AMERICA, INC",,19191 S VERMONT AVENUE,TORRANCE,90502-1018,19191 VERMONT 90502-1018,300 FRANK W BURR BLVD FLOOR #5,TEANECK,07666-6703,611000,"Educational services (including schools, colleges, & universities)",15,01/15/2000,,"(33.856, -118.2917)",25716,15,944,798,,55
0000008103-0011-6,99 CENTS ONLY STORES LLC,99 CENTS ONLY STORE #45,938 S GAFFEY STREET,SAN PEDRO,90731-3607,938 GAFFEY 90731-3607,4000 UNION PACIFIC AVENUE,COMMERCE,90023-3202,454390,"Other direct selling establishments (including door-to-door retailing, frozen food plan providers, party plan merchandisers, & coffee-break service providers)",15,04/01/1995,,"(33.7357, -118.2923)",3342,15,975,1206,,36
0000008103-0036-1,99 CENTS ONLY STORES LLC,,401 W ANAHEIM STREET,WILMINGTON,90744-4320,401 ANAHEIM 90744-4320,4000 UNION PACIFIC AVENUE,COMMERCE,90023-3202,,,15,03/27/2008,,"(33.7797, -118.2665)",3350,15,965,1560,,15
