LOCATION ACCOUNT #,BUSINESS NAME,DBA NAME,STREET ADDRESS,CITY,ZIP CODE,LOCATION DESCRIPTION,MAILING ADDRESS,MAILING CITY,MAILING ZIP CODE,NAICS,PRIMARY NAICS DESCRIPTION,COUNCIL DISTRICT,LOCATION START DATE,LOCATION END DATE,LOCATION,Zip Codes,Council Districts,Census Tracts,Precinct Boundaries,LA Specific Plans,Neighborhood Councils (Certified)
0000001093-0003-9,HATHAWAY-SYCAMORES CHILD AND FAMILY SERVICES,,12450 VAN NUYS BLVD #100,PACOIMA,91331-1392,12450 VAN NUYS 91331-1392,100 W WALNUT STREET SUITE #375,PASADENA,91124-0001,621400,Outpatient  care centers,7,06/01/1991,,"(34.2794, -118.4037)",18907,1,17,1369,,11
0000001093-0004-7,HATHAWAY-SYCAMORES CHILD AND FAMILY SERVICES,,12510 VAN NUYS BLVD #201,PACOIMA,91331-6732,12510 VAN NUYS 91331-6732,100 W WALNUT STREET SUITE #375,PASADENA,91124-0001,621400,Outpatient  care centers,7,06/01/1991,,"(34.2782, -118.4054)",18907,1,17,1369,,11
0000001336-0001-9,KIWANIS CLUB OF NORTHRIDGE FOUNDATION,,9144 BURNET AVENUE #45,NORTH HILLS,91343-7044,9144 BURNET 91343-7044,POST OFFICE BOX #280041,NORTHRIDGE,91328-0041,561500,Travel arrangement & reservation services,7,09/01/1991,,"(34.2362, -118.4632)",18914,1,114,415,,73
0000001363-0001-6,ELIZA SHANKS HOMES INC,,13055 WEIDNER STREET,PACOIMA,91331-1822,13055 WEIDNER 91331,,,,623000,Nursing & residential care facilities,7,02/24/1995,,"(34.2766, -118.4177)",18907,1,24,369,,11
0000001436-0056-4,SP PLUS CORPORATION,LOT #74257,14901 RINALDI STREET,MISSION HILLS,91345-1204,14901 RINALDI 91345-1204,3470 WILSHIRE BLVD SUITE #400,LOS ANGELES,90010-2207,812930,Parking lots & garages,7,12/01/1994,,"(34.279, -118.4572)",19330,1,67,302,,4
0000001458-0001-3,EVELYN PANTOJAS,,8900 BURNET AVENUE #114,NORTH HILLS,91343-2385,8900 BURNET 91343-2385,,,,561500,Travel arrangement & reservation services,7,01/01/2000,,"(34.2319, -118.4632)",18914,1,125,1108,,73
0000001468-0001-7,L'CANON CLUB APARTMENTS CORP,,9700 LAUREL CANYON BLVD,ARLETA,91331-4128,9700 LAUREL CANYON 91331-4128,,,,531100,Lessors of real estate (including mini warehouses & self-storage units),7,01/01/2007,,"(34.2459, -118.4185)",18907,1,36,413,,11
0000001542-0001-1,CALIFORNIA CHILDRENS ACADEMY,SAN FERNANDO GARDENS,10896 LEHIGH AVENUE,PACOIMA,91331-2584,10896 LEHIGH 91331-2584,2701 N MAIN STREET,LOS ANGELES,90031-3320,624410,Child day care services,7,12/01/1991,,"(34.2688, -118.4158)",18907,1,31,1376,,11
0000001653-0001-7,WOODCOCK HOUSING FOUNDATION,,13655 WOODCOCK AVENUE,SYLMAR,91342-1146,13655 WOODCOCK 91342-1146,6430   INDEPENDENCE AVENUE,WOODLAND HILLS,91367-2607,721310,Rooming & boarding houses,7,11/06/1997,,"(34.0, -118.0)",9325,,1246,,,
0000001890-0001-4,ATLANTIC RECOVERY SERVICES,,11914 FOOTHILL BLVD,LAKE VIEW TERRACE,91342-7101,11914 FOOTHILL 91342-7101,944 PACIFIC AVENUE,LONG BEACH,90813-4228,621400,Outpatient  care centers,7,01/13/2000,,"(34.2751, -118.3957)",18912,1,18,248,,9
0000001946-0001-1,NATIONAL FOUNDATION FOR THE TREATMENT OF THE EMOTIONALLY HANDICAPPED,PENNY LANE,15258 GRESHAM STREET,NORTH HILLS,91343-5212,15258 GRESHAM 91343,POST OFFICE BOX #2548,NORTH HILLS,91393-2548,623000,Nursing & residential care facilities,7,06/19/1974,,,,,,,,
0000002072-0001-8,HERITAGE COMMUNITY HOUSING INC,,9311 SEPULVEDA BLVD,NORTH HILLS,91343-3342,9311 SEPULVEDA 91343-3342,2000 E 4TH STREET #203,SANTA ANA,92705-3907,561110,Office administrative services,7,04/21/1999,,"(34.2393, -118.4677)",18914,1,116,1092,,73
0000002369-0001-1,WORKING WIZARDS,,12328 GLADSTONE AVENUE #7,SYLMAR,91342-5326,12328 GLADSTONE 91342-5326,,,,561300,Employment services,7,,,,,,,,,
0000002948-0001-8,KATHIE A WILLIAMS,HATS DU JOUR,9217 INDEPENDENCE WAY,NORTH HILLS,91343-3466,9217 INDEPENDENCE 91343-3466,,,,424300,"Apparel, piece goods, & notions",7,01/01/2000,,"(34.2382, -118.4617)",18914,1,114,415,,73
0000004004-0001-6,ROBERT J MORLEY,ROBERT MORLEY LAUNDRY EQUIPMENT REPAIR,10165 FERNGLEN AVENUE,TUJUNGA,91042-2215,10165 FERNGLEN 91042-2215,,,,453990,"All other miscellaneous store retailers (including tobacco, candle, & trophy shops)",7,01/15/1992,,"(34.2535, -118.2943)",3222,1,3,1270,18,7
0000004165-0001-1,FRANCISCO CONTRERAS,,12849 VAUGHN STREET,SAN FERNANDO,91340-1531,12849 VAUGHN 91340-1531,12849 VAUGHN STREET,SAN FERNANDO,91340-1531,561720,Janitorial services,7,01/30/1992,,"(34.289, -118.4123)",18907,1,20,249,,11
0000004173-0001-5,NEW DEAL STUDIOS INC,,15392 COBALT STREET,SYLMAR,91342-2729,15392 COBALT 91342-2729,1812 W BURBANK BLVD   SUITE #960,BURBANK,91506-1315,512100,Motion picture & video industries (except video rental),7,10/07/2002,,"(34.3093, -118.4672)",18912,1,49,1400,,47
0000004201-0001-9,EVA LUND,EVA LUND/ASSOCIATES | MOONSHADOW RANCH,9889 HELEN AVENUE,SUNLAND,91040-1354,9889 HELEN 91040-1354,,,,541219,Other accounting services,7,03/01/1992,,"(34.2497, -118.365)",3221,1,14,1222,8,9
0000004444-0001-3,VLADIMIR GONZALEZ / PATRICIA MUNOZ,MNV AUTO ELECTRIC & TIRE,10763 SAN FERNANDO ROAD,PACOIMA,91331-2628,10763 SAN FERNANDO 91331-2628,,,,452000,General merchandise stores,7,03/01/2000,,"(34.2654, -118.4213)",18907,1,29,409,,11
0000004445-0001-8,PLAS-TECH RESOURCES INC,ALL ID SYSTEMS,12410 FOOTHILL BLVD SUITE #P,SYLMAR,91342-8660,12410 FOOTHILL 91342-8660,12154 KRISTOPHER PLACE,PORTER RANCH,91326-1118,443120,Computer & software stores,7,03/01/2000,,"(34.284, -118.4051)",18912,1,22,671,,9
0000004615-0001-3,FRANCISCO DIAZ / LUZ DIAZ,,13441 NORRIS AVENUE,SYLMAR,91342-1238,13441 NORRIS 91342-1238,,,,561730,Landscaping services,7,01/01/2000,,"(34.3165, -118.4718)",18912,1,48,1400,,47
0000004676-0001-0,HAIK KHECHUMYAN,SUPERIOR PAINTING,12780 PIERCE STREET #9,PACOIMA,91331-7421,12780 PIERCE 91331-7421,,,,235510,Carpentry Contractors (1997 NAICS),7,07/01/1999,,"(34.2686, -118.4113)",18907,1,33,1370,,11
0000004902-0003-7,VANMALI NIRU INC,MT GLEASON MOTOR LODGE,7927 FOOTHILL BLVD,SUNLAND,91040-2959,7927 FOOTHILL 91040-2959,,,,721100,"Traveler accommodation (including hotels, motels, & bed & breakfast inns)",7,08/11/2010,,"(34.2596, -118.3055)",3221,1,15,260,18,7
0000005280-0001-1,JAMES A/PAULA E DUNN,THE RAILSIDE,15831   OLDEN STREET,SYLMAR,91342-1267,15831 OLDEN 91342-1267,17547   VENTURA BLVD   SUITE ##304,ENCINO,91316-3856,531100,Lessors of real estate (including mini warehouses & self-storage units),7,11/26/1985,,"(34.3145, -118.477)",18912,1,48,366,,47
0000005585-0001-8,BATTERY POWER INC,,11818 GLENOAKS BLVD,SAN FERNANDO,91340-1804,11818 GLENOAKS 91340-1804,11818 GLENOAKS BLVD,SAN FERNANDO,91340-1804,423800,"Machinery, equipment, & supplies",7,10/01/1973,,"(34.2844, -118.423)",18910,1,20,249,,11
0000005707-0001-4,HECTOR GONZALEZ CURIEL,,13844 LEXICON AVENUE,SYLMAR,91342-1814,13844 LEXICON 91342-1814,,,,561300,Employment services,7,03/14/2000,,"(34.3238, -118.4284)",18912,1,38,376,,47
0000005775-0001-1,PANDHER FAST FOOD INC,SUBWAY #2333,13632 FOOTHILL BLVD,SYLMAR,91342-3102,13632 FOOTHILL 91342-3102,,,,722110,Full-service restaurants,7,03/22/2000,,"(34.3075, -118.4303)",18912,1,42,1307,,47
0000005775-0005-3,PANDHER FAST FOOD INC,SUBWAY,10118 SAN FERNANDO ROAD UNIT #1,PACOIMA,91331-2600,10118 SAN FERNANDO 91331-2600,,,,722211,Limited-service eating places,7,02/10/2012,,"(34.2538, -118.4084)",18907,1,32,330,,11
0000005775-0006-1,PANDHER FAST FOOD INC,SUBWAY,12771 VAN NUYS BLVD,PACOIMA,91331-1627,12771 VAN NUYS 91331-1627,,,,722110,Full-service restaurants,7,06/22/2002,,"(34.2742, -118.4109)",18907,1,17,1369,,11
0000005869-0001-3,"DAWUD'S MOBIL, INC",DAWUD'S MOBIL,9100 SEPULVEDA BLVD,NORTH HILLS,91343-3921,9100 SEPULVEDA 91343-3921,,,,447100,Gasoline stations (including convenience stores with gas),7,03/01/1992,,"(34.0, -118.0)",9325,,1246,,,
0000005874-0001-4,C & G/MERCURY-PLASTICS/C,,12729 FOOTHILL BLVD,SYLMAR,91342-5314,12729 FOOTHILL 91342-5314,,,,424600,Chemical & allied products,7,03/15/1992,,"(34.2909, -118.4124)",18912,1,40,249,,47
0000005971-0002-7,RICHARD TOCHER,,14906   COPPER STREET,MISSION HILLS,91345-1609,14906 COPPER 91345-1609,,,,448150,Clothing accessories stores,7,01/31/2019,,"(34.2687, -118.4572)",19330,1,70,380,,4
0000006150-0001-9,ZERNICKOW INC,STARCREST KENNELS,9515 LA TUNA CANYON ROAD,SUN VALLEY,91352-2231,9515 LA TUNA CANYON 91352-2231,,,,115210,Support activities for animal production (including farriers),7,06/01/2003,,"(34.2357, -118.3395)",19335,1,10,1512,8,9
0000006300-0001-7,ANTONIO BENITEZ RODRIGUEZ,TACOS LOS TORITOS 3,13060 GLENOAKS BLVD #106,SYLMAR,91342-3960,13060 GLENOAKS 91342-3960,13191 HERRICK AVENUE,SYLMAR,91342-3932,722110,Full-service restaurants,7,01/01/1992,,"(34.3077, -118.4499)",18912,1,49,222,,47
0000006338-0001-4,R/E PLUMBING AND HEATING INC,,14867 OSCEOLA STREET,SYLMAR,91342-5250,14867 OSCEOLA 91342-5250,,,,235110,"Plumbing, Heating, and Air-Conditioning Contractors (1997 NAICS)",7,03/27/1992,,"(34.2919, -118.4549)",18912,1,57,244,,47
0000006441-0002-2,JOSE CALVILLO,J.C. REMODELING,11926 PHILLIPPI AVENUE,SAN FERNANDO,91340-1528,11926 PHILLIPPI 91340-1528,27512 Oak Spring Canyon,Canyon Country,91387-2122,,,7,04/27/2021,,,,,,,,
0000006491-0001-2,FELIPE CONTRERAS,CONTRERAS MAINTENANCE/JANITORIAL SERVICE,13551 MERCER STREET,PACOIMA,91331-2960,13551 MERCER 91331-2960,,,,561720,Janitorial services,7,03/15/1992,,"(34.2646, -118.4277)",18907,1,27,379,,11
0000006526-0001-8,LISA M CHENEY,,11470 CASSARA AVENUE,LAKE VIEW TERRACE,91342-6813,11470 CASSARA 91342-6813,,,,561490,"Other business support services (including repossession services, court reporting, & stenotype services)",7,01/01/2001,,"(34.2783, -118.36)",18912,1,13,1087,8,9
0000006693-0001-8,ISIDRO DE LOS SANTOS,,13235 DRONFIELD AVENUE,SYLMAR,91342-2953,13235 DRONFIELD 91342-2953,,,,233210,Single Family Housing Construction (1997 NAICS),7,06/01/1989,,"(34.3114, -118.4419)",18912,1,43,1401,,47
0000007574-0001-4,ADALIAN LANDSCAPING INC,ADALIAN LANDSCAPE,15126 GERMAIN STREET,MISSION HILLS,91345-2014,15126 GERMAIN 91345-2014,,,,235210,Painting and Wall Covering Contractors (1997 NAICS),7,07/01/1973,,"(34.262, -118.461)",19330,1,74,398,,4
0000008103-0054-0,99 CENTS ONLY STORES LLC,,13237 GLADSTONE AVENUE,SYLMAR,91342-3116,13237 GLADSTONE 91342-3116,4000 UNION PACIFIC AVENUE,COMMERCE,90023-3202,452000,General merchandise stores,7,01/20/2015,,"(34.3112, -118.4288)",18912,1,41,289,,47
0000008207-0033-3,STARBUCKS CORPORATION,STARBUCKS COFFEE # 25059,13651 FOOTHILL BLVD,SYLMAR,91342-3131,13651 FOOTHILL 91342-3131,POST OFFICE BOX #34442,SEATTLE,98124-1442,722300,Special food services (including food service contractors & caterers),7,08/20/2015,,"(34.3077, -118.4307)",18912,1,42,1307,,47
0000008207-0057-1,STARBUCKS CORPORATION,STARBUCKS COFFEE #6915,8241 FOOTHILL BLVD,SUNLAND,91040-2807,8241 FOOTHILL 91040-2807,POST OFFICE BOX #34442,SEATTLE,98124-1442,722211,Limited-service eating places,7,06/27/2003,,,,,,,,
0000008364-0001-1,DEAN NEISWANGER,,10031 PLAINVIEW AVENUE,TUJUNGA,91042-2618,10031 PLAINVIEW 91042-2618,,,,235510,Carpentry Contractors (1997 NAICS),7,01/06/1992,,"(34.252, -118.2979)",3222,1,6,537,,7
0000008479-0002-4,GARDA CL WEST INC,ARMORED TRANSPORT INC,15640 ROXFORD STREET,SYLMAR,91342-1265,15640 ROXFORD 91342-1265,POST OFFICE BOX #8000,MONSEY,10952-8505,,,7,11/05/1990,,"(34.3093, -118.4738)",18912,1,51,1402,,47
0000008933-0001-5,BERNARD LITTMAN,E LEARN AID,13691 GAVINA AVENUE #440,SYLMAR,91342-2661,13691 GAVINA 91342-2661,POST OFFICE BOX #921585,SYLMAR,91392-1585,443120,Computer & software stores,7,02/22/2000,,"(34.3183, -118.4007)",18912,1,39,367,,47
0000009307-0002-9,ROSS DRESS FOR LESS INC,DD'S DISCOUNTS #5354,13207   GLADSTONE AVENUE,SYLMAR,91342-3116,13207 GLADSTONE 91342-3116,5130   HACIENDA DRIVE,DUBLIN,94568-7579,315000,Apparel mfg.,7,09/05/2017,,"(34.3107, -118.4283)",18912,1,41,289,,47
0000009400-0001-7,ALFONSO RODRIGUEZ GRIJALVA,,14430 CARLSBAD STREET,SYLMAR,91342-5112,14430 CARLSBAD 91342-5112,,,,233210,Single Family Housing Construction (1997 NAICS),7,11/01/2000,,"(34.2946, -118.4471)",18912,1,60,1225,,47
0000010095-0008-8,DOLLAR TREE STORES INC,DOLLAR TREE # 4243,6540 FOOTHILL BLVD UNIT #109,TUJUNGA,91042-2764,6540 FOOTHILL 91042-2764,500 VOLVO PARKWAYS,CHESAPEAKE,23320-1604,452000,General merchandise stores,7,09/13/2009,,"(34.2452, -118.2739)",3222,1,5,227,18,7
0000010095-0041-0,DOLLAR TREE STORES INC,DOLLAR TREE # 6084,10639   SEPULVEDA BLVD,MISSION HILLS,91345-1918,10639 SEPULVEDA 91345-1918,500   VOLVO PARKWAYS,CHESAPEAKE,23320-1604,453990,"All other miscellaneous store retailers (including tobacco, candle, & trophy shops)",7,03/24/2016,,"(34.2639, -118.468)",19330,1,74,398,,4
0000010116-0001-4,J M MISSION AUTO SALES INC,,11580 LAUREL CANYON BLVD,SAN FERNANDO,91340-4167,11580 LAUREL CANYON 91340-4167,,,,441120,Used car dealers,7,03/06/1992,,"(34.2808, -118.4555)",18910,1,58,1405,,47
0000010227-0001-1,DARREL P CRISWELL,FOOTHILL CUSTOM WATER SYSTEMS,10338 MARCUS AVENUE,TUJUNGA,91042-2010,10338 MARCUS 91042-2010,,,,235110,"Plumbing, Heating, and Air-Conditioning Contractors (1997 NAICS)",7,01/01/1995,,"(34.257, -118.282)",3222,1,2,536,,7
0000010415-0001-4,OZMA PRODUCTIONS INC,,10634 ART STREET,SUNLAND,91040-1304,10634 ART 91040-1304,1545 N COLUMBUS AVENUE,GLENDALE,91202-1202,711300,"Promoters of performing arts, sports, & similar events",7,01/01/2000,,"(34.2485, -118.3608)",3221,1,14,1222,8,9
0000010438-0001-5,RAMIRO RODRIGUEZ,ROMIANS DRAPERY SERVICE,13545 MERCER STREET,PACOIMA,91331-2960,13545 MERCER 91331-2960,,,,235210,Painting and Wall Covering Contractors (1997 NAICS),7,04/17/1992,,"(34.2647, -118.4276)",18907,1,27,379,,11
0000010575-0001-4,DAVID K ELLINGFORD,ELLINGFORD LANDSCAPE & BRUSH CLEARING,9818 SHADOW WAY STREET,SUNLAND,91040-1544,9818 SHADOW WAY 91040-1544,,,,488000,Support activities for transportation (including motor vehicle towing),7,04/20/1992,,"(34.2488, -118.3442)",3221,1,10,1373,8,9
0000010593-0001-2,NANCY LY SUON / HENRY SUON,CHRISTY'S DONUTS,11430 LAUREL CANYON BLVD #B,SAN FERNANDO,91340-4194,11430 LAUREL CANYON 91340-4194,,,,,,7,01/01/1992,,"(34.2776, -118.4521)",18910,1,71,1405,,4
0000011575-0001-1,JACOB QUERIDO,CALIFORNIA BOWLING SUPPLY,8250 FOOTHILL BLVD UNIT #2106,SUNLAND,91040-2879,8250 FOOTHILL 91040-2879,POST OFFICE BOX #9567,GLENDALE,91226-0567,424990,Other miscellaneous nondurable goods,7,01/01/1995,,"(34.2596, -118.3127)",3221,1,15,260,18,7
0000011628-0001-5,R G T WELDING & MFG INC,,12328 GLADSTONE AVENUE #10,LAKE VIEW TERRACE,91342-5326,12328 GLADSTONE 91342-5326,,,,452000,General merchandise stores,7,,,"(34.2934, -118.4106)",18912,1,40,890,,47
0000011640-0001-6,RIGOBERTO DURAN,,14549 RYAN STREET,SYLMAR,91342-2818,14549 RYAN 91342-2818,,,,444200,Lawn & garden equipment & supplies stores,7,03/06/2000,,,,,,,,
0000011646-0014-5,SALLY BEAUTY SUPPLY LLC,SALLY BEAUTY SUPPLY #2965,13754 FOOTHILL BLVD,SYLMAR,91342-3104,13754 FOOTHILL 91342-3104,,,,424300,"Apparel, piece goods, & notions",7,12/01/2002,,"(34.3094, -118.4328)",18912,1,42,1307,,47
0000012129-0001-6,MEDICAL MISSIONS ADVENTRUES,,11540 BONHAM AVENUE,LAKE VIEW TERRACE,91342-6608,11540 BONHAM 91342,,,,561300,Employment services,7,08/26/2002,,"(34.28, -118.3771)",18912,1,19,668,,9
0000012138-0003-1,VOLUNTEERS OF AMERICA OF LOS ANGELES,,13550 HERRON STREET,SYLMAR,91342-3119,13550 HERRON 91342-3119,3600 WILSHIRE BLVD #1500,LOS ANGELES,90010-2619,624410,Child day care services,7,08/01/2010,,"(34.3134, -118.4283)",18912,1,41,289,,47
0000012704-0002-3,TIM CARMON,,9156 VINCENTE WAY,NORTH HILLS,91343-3468,9156 VINCENTE 91343-3468,POST OFFICE BOX #1608,STUDIO CITY,91614-0608,711510,"Independent artists, writers, & performers",7,07/01/2015,,"(34.2373, -118.4595)",18914,1,114,415,,73
0000012941-0001-2,DAVID ORTIZ,ORTIZ LAWN SERVICE,15169 NURMI STREET,SYLMAR,91342-3718,15169 NURMI 91342-3718,,,,541320,Landscape architecture services,7,01/01/2000,,"(34.2976, -118.4631)",18912,1,51,642,,47
0000013060-0001-9,PROYECTO ESPERANZA/ C,,9229 SEPULVEDA BLVD,NORTH HILLS,91343-6953,9229 SEPULVEDA 91343-6953,3324 WILSHIRE BLVD #4 FLR,LOS ANGELES,90010-1742,561110,Office administrative services,7,05/13/2002,,"(34.2382, -118.4677)",18914,1,116,1092,,73
0000013091-0001-4,IGLESIA DE DIOS PENTECOSTAL M I,,9111 ORION AVENUE,NORTH HILLS,91343-3207,9111 ORION 91343-3207,401 E SANTA ANA BLVD,SANTA ANA,92701-4176,561500,Travel arrangement & reservation services,7,04/19/1994,,"(34.236, -118.4719)",18914,1,116,1092,,73
0000013129-0001-3,MISSION CITY COMMUNITY NETWORK/ C,,9919 LAUREL CANYON BLVD,PACOIMA,91331-3940,9919 LAUREL CANYON 91331-3940,10200 SEPULVEDA BLVD #300,MISSION HILLS,91345-3321,621399,Offices of all other miscellaneous health practitioners,7,04/08/2003,,"(34.2503, -118.4231)",18907,1,28,960,,11
0000013400-0001-0,MISSION CITY COMMUNITY NETWORK INC,,10200 SEPULVEDA BLVD #300,MISSION HILLS,91345-3321,10200 SEPULVEDA 91345-3321,15206 PARTHENIA STREET,NORTH HILLS,91343-5305,621399,Offices of all other miscellaneous health practitioners,7,08/09/1993,,,,,,,,
0000013534-0001-7,JOSE MORALES JIMENEZ,,10965   GLENOAKS BLVD   SPACE #517,PACOIMA,91331-7617,10965 GLENOAKS 91331-7617,10965   GLENOAKS BLVD   SPACE #517,PACOIMA,91331-7617,235210,Painting and Wall Covering Contractors (1997 NAICS),7,01/01/2003,,"(34.2678, -118.4072)",18907,1,33,1370,,11
0000013850-0001-1,AUDREY Y RIPLEY,,13114 HUMMINGBIRD LANE,SYLMAR,91342-4489,13114 HUMMINGBIRD 91342-4489,,,,541100,Legal services,7,04/01/1992,,"(34.3091, -118.4285)",18912,1,41,289,,47
0000014019-0001-9,LOS ANGELES NEIGHBORHOOD HOUSING ASSOCIATION,,11243 GLENOAKS BLVD #9,PACOIMA,91331-7346,11243 GLENOAKS 91331-7346,3926 WILSHIRE BLVD #200,LOS ANGELES,90010-3303,541600,"Management, scientific, & technical consulting services",7,04/01/1987,,,,,,,,
0000014154-0001-9,COMMUNITY CHRISTIAN CHURCH OF THE FOOTHILLS,,10193 TUJUNGA CANYON BLVD,TUJUNGA,91042-2210,10193 TUJUNGA CANYON 91042-2210,POST OFFICE BOX #464,TUJUNGA,91043-0464,561500,Travel arrangement & reservation services,7,03/01/1967,,"(34.2508, -118.2902)",3222,1,3,1270,18,7
0000014208-0001-7,VICTOR DOMINGUEZ,,15729 LARKSPUR STREET,SYLMAR,91342-3525,15729 LARKSPUR 91342-3525,,,,561730,Landscaping services,7,01/01/2001,,"(34.3063, -118.4739)",18912,1,51,1402,,47
0000014466-0001-6,PHOENIX HOUSE OF LOS ANGELES INC,,11600 ELDRIDGE AVENUE,LAKE VIEW TERRACE,91342-6506,11600 ELDRIDGE 91342-6506,,,,623000,Nursing & residential care facilities,7,05/01/1994,,"(34.2803, -118.3838)",18912,1,19,668,,9
0000014523-0001-6,TIA CHUCHA'S CENTRO CULTURAL INC,,13197 GLADSTONE AVENUE SUITE #A,SYLMAR,91342-3114,13197 GLADSTONE 91342-3114,POST OFFICE BOX #328,SAN FERNANDO,91341-0328,611000,"Educational services (including schools, colleges, & universities)",7,07/29/2002,,"(34.3105, -118.4278)",18912,1,41,289,,47
0000014665-0001-8,GOLDEN VIEW PROPERTIES INC,,13561 DESMOND STREET,PACOIMA,91331-2316,13561 DESMOND 91331-2316,,,,561110,Office administrative services,7,03/23/2000,,,,,,,,
0000014666-0001-2,DON ROBERTO JEWELERS INC,,14715 RINALDI STREET,SAN FERNANDO,91340-4138,14715 RINALDI 91340-4138,205 AVENIDA FABRICANTE,SAN CLEMENTE,92672-7531,448310,Jewelry stores,7,07/01/2000,,"(34.2807, -118.4532)",18910,1,71,1405,,4
0000014833-0001-4,STEVEN C FLANAGAN,FOSTER/FLANAGAN,8348 FOOTHILL BLVD,SUNLAND,91040-2849,8348 FOOTHILL 91040-2849,,,,541100,Legal services,7,01/01/1987,,"(34.2596, -118.315)",3221,1,15,1511,18,7
0000015166-0001-9,ROBERT B SHIELDS,,13752 FOOTHILL BLVD,SYLMAR,91342-3193,13752 FOOTHILL 91342-3193,,,,454390,"Other direct selling establishments (including door-to-door retailing, frozen food plan providers, party plan merchandisers, & coffee-break service providers)",7,,,,,,,,,
0000015397-0003-7,JOSE L CARDOSO,J & J WOODLWORKS GENERAL CONTRACTOR,13823   LOUVRE STREET,PACOIMA,91331-3538,13823 LOUVRE 91331-3538,,,,233210,Single Family Housing Construction (1997 NAICS),7,03/01/2017,,"(34.264, -118.4345)",18907,1,25,505,,11
0000015857-0001-7,MICHAEL CBUSTAD,PUDDLEDUCK POOL SERVICE,9218 NATICK AVENUE,NORTH HILLS,91343-3422,9218 NATICK 91343,,,,561300,Employment services,7,06/01/1992,,,,,,,,
0000015935-0001-9,RAYMOND CAMACHO,CAMACHO AIR,13901 WALLABI AVENUE,SYLMAR,91342-1934,13901 WALLABI 91342-1934,,,,235110,"Plumbing, Heating, and Air-Conditioning Contractors (1997 NAICS)",7,05/28/1992,,"(34.3249, -118.4067)",18912,1,39,368,,47
