LOCATION ACCOUNT #,BUSINESS NAME,DBA NAME,STREET ADDRESS,CITY,ZIP CODE,LOCATION DESCRIPTION,MAILING ADDRESS,MAILING CITY,MAILING ZIP CODE,NAICS,PRIMARY NAICS DESCRIPTION,COUNCIL DISTRICT,LOCATION START DATE,LOCATION END DATE,LOCATION,Zip Codes,Council Districts,Census Tracts,Precinct Boundaries,LA Specific Plans,Neighborhood Councils (Certified)
0002013589-0001-7,LISA QUESADA,,817 S CABRILLO AVENUE   #2,SAN PEDRO,90731-3662,817 CABRILLO 90731-3662,6969 Jasmine Creek,Las Vegas,89119-0402,424940,Tobacco & tobacco products,15,04/29/2004,,"(33.7366, -118.2948)",3342,15,975,1210,,36
0002020912-0001-7,CENTRAL MARKET INC,,11479 SAN FERNANDO ROAD,SAN FERNANDO,91340-3411,11479 SAN FERNANDO 91340-3411,,,,424940,Tobacco & tobacco products,7,11/18/2004,,"(34.2785, -118.4356)",18910,1,71,378,,4
0002025886-0001-9,NABIL MITRY MANSOUR,D  &  M  TOBACCO,1245 W CARSON STREET UNIT #B,TORRANCE,90502-2009,1245 CARSON 90502-2009,1338 E 215TH STREET,CARSON,90745-1624,424940,Tobacco & tobacco products,0,02/15/2005,,"(33.8316, -118.2982)",25716,,1710,208,,
0002042863-0001-9,"L.A. TOBACCO, INC.",,1105 W 23RD STREET,LOS ANGELES,90007-1890,1105 23RD 90007-1890,,,,424940,Tobacco & tobacco products,1,01/18/2005,,"(34.0351, -118.2836)",22724,11,698,444,7,32
0002083879-0003-9,SEROB NAGAPETYAN,MAJESTIC SMOKE SHOP,6314   SEPULVEDA BLVD   SUITE #A,VAN NUYS,91411-1112,6314 SEPULVEDA 91411-1112,,,,424940,Tobacco & tobacco products,6,05/23/2019,,"(34.1854, -118.4656)",19735,3,239,557,,18
0002089667-0001-7,SABINA AGUILAR,,12904 VENICE BLVD,LOS ANGELES,90066-3510,12904 VENICE 90066-3510,,,,424940,Tobacco & tobacco products,11,03/01/2006,,"(33.9996, -118.4413)",24031,10,902,1394,10,27
0002090735-0001-6,VANESSA ARCE,BEAUTY BOX SALON,2131 N BROADWAY,LOS ANGELES,90031-2201,2131 BROADWAY 90031-2201,475 S RANCHO ALEGRE DRIVE,COVINA,91724-3323,424940,Tobacco & tobacco products,1,03/01/2006,,"(34.0736, -118.2182)",23448,11,485,648,,1
0002096677-0001-5,GNC PROPERTIES INC,OLIVE VIEW AM/PM,15000 OLIVE VIEW DRIVE UNIT #A,SYLMAR,91342-8353,15000 OLIVE VIEW 91342-8353,,,,424940,Tobacco & tobacco products,7,02/17/2006,,"(34.3243, -118.4597)",18912,1,45,1397,,47
0002099118-0001-9,SARENDY SEANG/LYNN WAI SOV,O'DELI,6300 CANOGA AVENUE SUITE #100,WOODLAND HILLS,91367-8002,6300 CANOGA 91367-8002,,,,424940,Tobacco & tobacco products,3,03/06/2006,,"(34.1849, -118.5973)",19347,4,295,1107,2,49
0002099476-0002-4,DAOUD SAFAR,THE VILLAGE SMOKE SHOP & ACCESSORIES,5317 LAUREL CANYON BLVD,VALLEY VILLAGE,91607-2711,5317 LAUREL CANYON 91607-2711,,,,424940,Tobacco & tobacco products,2,10/11/2011,,"(34.1669, -118.3965)",8890,5,205,1329,17,39
0002108618-0001-1,FATHY ELGHARIB,I & F TOBACCO,8225 S NORMANDIE AVENUE #D,LOS ANGELES,90044-2352,8225 NORMANDIE 90044-2352,,,,424940,Tobacco & tobacco products,8,04/01/2006,,"(33.9642, -118.3002)",23675,14,781,1162,7,20
0002114846-0001-6,JAMIL I TOUMA,BRAZIL TOBACCO SHOP,108 N AVENUE 58,HIGHLAND PARK,90042-4206,108 AVENUE 58 90042-4206,,,,424940,Tobacco & tobacco products,1,05/11/2006,,"(34.1103, -118.192)",23673,11,370,477,28,93
0002117865-0002-9,ARTHUR KHARATYAN,,1570 S WESTERN AVENUE #112,LOS ANGELES,90006-5849,1570 WESTERN 90006-5849,,,,424940,Tobacco & tobacco products,10,12/01/2008,,"(34.0442, -118.309)",22723,12,675,897,,19
0002117865-0005-3,ARTHUR KHARATYAN,TRENDSTTAH LA BREA CIGARETTES,2026 W OLYMPIC BLVD UNIT #A,LOS ANGELES,90006-3706,2026 OLYMPIC 90006-3706,,,,424940,Tobacco & tobacco products,1,01/15/2013,,"(34.0513, -118.279)",22723,11,573,908,,8
0002174498-0004-3,ANDREA WILHELM,WISEGUYS,2243 S PACIFIC AVENUE,SAN PEDRO,90731-5933,2243 PACIFIC 90731-5933,,,,424940,Tobacco & tobacco products,15,05/01/2019,,"(33.7237, -118.2881)",3342,15,981,1248,,33
0002196922-0001-4,JIMHORN BOON KWOK / JENNIFER SOK TAE,YUMMY DONUT,7555 BALBOA BLVD,VAN NUYS,91406-2709,7555 BALBOA 91406-2709,,,,424940,Tobacco & tobacco products,6,11/09/2006,,"(34.2078, -118.5011)",19734,3,263,436,,61
0002210791-0001-0,ROLA INVESTMENT INC,ZAHLE,12916 VICTORY BLVD,NORTH HOLLYWOOD,91606-2924,12916 VICTORY 91606-2924,,,,424940,Tobacco & tobacco products,2,01/01/2007,,"(34.1866, -118.4144)",8889,5,185,503,,70
0002212204-0001-4,LEON RAMON ESTEBAN,TIENDA QUETZAL,4625 S CENTRAL AVENUE,LOS ANGELES,90011-5456,4625 CENTRAL 90011-5456,,,,424940,Tobacco & tobacco products,9,01/01/2007,,"(34.001, -118.2564)",22727,13,718,563,7,51
0002218665-0001-7,ROSALIO MARTINEZ,,1176 1/2 E 25TH STREET,LOS ANGELES,90011-2383,1176 25TH 90011-2383,,,,424940,Tobacco & tobacco products,9,11/11/2005,,"(34.0189, -118.2525)",22727,13,707,971,7,6
0002219637-0001-2,JUAN R LOPEZ,MIRIAM STORE,149 W WASHINGTON BLVD,LOS ANGELES,90015-3544,149 WASHINGTON 90015-3544,,,,424940,Tobacco & tobacco products,14,01/01/2005,,"(34.0316, -118.2659)",23076,13,694,660,7,6
0002221171-0001-7,DINORA FIGUEROA,PERLITA'S SHOES,307 E JEFFERSON BLVD UNIT #314-316,LOS ANGELES,90011-2334,307 JEFFERSON 90011-2334,,,,424940,Tobacco & tobacco products,9,01/02/2007,,"(34.0166, -118.2682)",22727,13,714,696,7,6
0002221718-0001-6,JORGE OLVERA LADERA,M.C. VERONICA'S MINI MARKET,7914 S VERMONT AVENUE,LOS ANGELES,90044-3549,7914 VERMONT 90044-3549,,,,424940,Tobacco & tobacco products,8,10/01/2006,,"(33.9675, -118.2914)",23675,14,782,1360,7,
0002223432-0001-6,ARMEN SIMONIAN,JEWEL ICE,5836 VIRGINIA AVENUE #3,LOS ANGELES,90038-2020,5836 VIRGINIA 90038-2020,,,,424940,Tobacco & tobacco products,13,01/25/2007,,"(34.0917, -118.3165)",23669,8,426,517,,57
0002224977-0001-1,VICTOR MANUEL PARTIDA,B TO B AUTO SERVICE,6201 S BROADWAY,LOS ANGELES,90003-1429,6201 BROADWAY 90003-1429,,,,424940,Tobacco & tobacco products,9,01/02/2007,,"(33.9832, -118.2782)",22352,13,785,993,7,46
0002232771-0001-0,BEDAIR ELSHAHAT ABDELKHIK,B TOBACCO & MARKET,8520 S FIGUEROA STREET,LOS ANGELES,90003-2752,8520 FIGUEROA 90003-2752,,,,424940,Tobacco & tobacco products,8,03/14/2007,,"(33.961, -118.2827)",23675,14,783,931,7,45
0002233229-0001-4,SALVADOR SERVELLON,SERVELLON AUTO SERVICES,252 N BONNIE BRAE STREET #8,LOS ANGELES,90026-5337,252 BONNIE BRAE 90026-5337,,,,424940,Tobacco & tobacco products,13,12/04/2004,,"(34.0676, -118.2666)",23444,8,552,930,,31
0002233304-0001-2,DIMITRY V VORONKOV,SOCAL AUTO GROUP,6955 RESEDA BLVD,RESEDA,91335-4207,6955 RESEDA 91335-4207,,,,424940,Tobacco & tobacco products,4,03/01/2007,,"(34.1971, -118.536)",18909,4,264,578,,12
0002235700-0001-1,PEJMAN KHAZAN,RADIANCE,650 S HILL STREET SUITE #K4,LOS ANGELES,90014-4076,650 HILL 90014-4076,,,,424940,Tobacco & tobacco products,14,02/01/2007,,"(34.0462, -118.254)",23075,9,541,683,,76
0002242457-0001-1,HAI OANG SAING AND SINA YIN,,2201 S SAN PEDRO STREET #H,LOS ANGELES,90011-1159,2201 SAN PEDRO 90011-1159,,,,424940,Tobacco & tobacco products,9,04/11/2007,,"(34.0249, -118.2592)",22727,13,704,815,7,6
0002251173-0001-5,JAM IMPORT & DISTRIBUTOR INC,,13671 SUTTER DRIVE,WESTMINSTER,92683-3025,13671 SUTTER 92683-3025,,,,424940,Tobacco & tobacco products,0,09/01/2006,,"(33.7635, -118.012)",12864,,,,,
0002267696-0001-7,IBRAHIM ELIAS,SMOKE SHOP 1,9862 DE SOTO AVENUE,CHATSWORTH,91311-4411,9862 DE SOTO 91311-4411,,,,424940,Tobacco & tobacco products,12,08/01/2007,,"(34.2493, -118.5885)",4284,2,98,314,,43
0002280090-0002-1,SAN JIP CHOI,AMERICA'S GIFT STORE,6411   HOLLYWOOD BLVD   SUITE #B,LOS ANGELES,90028-6315,6411 HOLLYWOOD 90028-6315,,,,424940,Tobacco & tobacco products,13,02/08/2016,,"(34.1019, -118.33)",23446,8,415,334,,82
0002281399-0001-5,ANDRE GABRIEL FARKAS,VIAJE CIGAR COMPANY,10835   SANTA MONICA BLVD   SUITE #102,LOS ANGELES,90025-4691,10835 SANTA MONICA 90025-4691,10835 SANTA MONICA BLVD SUITE #102,LOS ANGELES,90025-4691,424940,Tobacco & tobacco products,5,10/10/2007,,"(34.0502, -118.4364)",23442,6,855,747,9,72
0002298591-0001-2,BOCHANG CORPORATION,CIG ZONE,5160 VINELAND AVENUE UNIT #110,NORTH HOLLYWOOD,91601-3888,5160 VINELAND 91601-3888,,,,424940,Tobacco & tobacco products,2,01/01/2008,,"(34.1639, -118.3702)",8488,5,212,553,,13
0002327113-0001-3,J M TOBACCO INC,,3018 N COOLIDGE AVENUE,LOS ANGELES,90039-3414,3018 COOLIDGE 90039-3414,,,,424940,Tobacco & tobacco products,13,01/01/2007,,"(34.1043, -118.2447)",23670,8,393,832,,22
0002347971-0001-4,SHAHRAM KOHANOFF,SELL 4 LESS CIG,22323 SHERMAN WAY SUITE #26,CANOGA PARK,91303-4319,22323 SHERMAN 91303-4319,,,,424940,Tobacco & tobacco products,3,06/03/2008,,"(34.201, -118.6128)",4278,4,278,1464,,37
0002359289-0001-8,ERIK LOPEZ,KINGDOM CREATION,5121 YORK BLVD,LOS ANGELES,90042-1715,5121 YORK 90042-1715,,,,424940,Tobacco & tobacco products,14,07/17/2008,,"(34.1209, -118.2043)",23673,9,365,439,,93
0002383351-0003-1,A & M HOOKAH INC,. | 5 STAR HOOKAH LOUNGE & RETAIL,17524 CHATSWORTH STREET,GRANADA HILLS,91344-5719,17524 CHATSWORTH 91344-5719,,,,424940,Tobacco & tobacco products,12,10/01/2012,,"(34.2648, -118.5159)",19329,2,83,1534,39,79
0002385571-0001-2,LINCOLN TOBACCO SHOP INC,LINCOLN TOBACCO SHOP,608 LINCOLN BLVD SUITE #1,VENICE,90291-2830,608 LINCOLN 90291-2830,,,,424940,Tobacco & tobacco products,11,10/21/2008,,"(33.9999, -118.465)",25073,10,906,849,10,30
0002413145-0001-3,MUSHEGH HAKOBYAN,SMOKE SPOT AND NEWS,10953 KINROSS AVENUE,LOS ANGELES,90024-3414,10953 KINROSS 90024-3414,,,,424940,Tobacco & tobacco products,5,02/23/2009,,"(34.0601, -118.4466)",23442,6,851,768,9,72
0002417895-0001-8,AFIF TAIAN,FINE TOBACCO AND MORE,13197 GLADSTONE AVENUE SUITE #F,SYLMAR,91342-3246,13197 GLADSTONE 91342-3246,,,,424940,Tobacco & tobacco products,7,03/09/2009,,"(34.3105, -118.4278)",18912,1,41,289,,47
0002426682-0002-1,AHMED AL SAWALEHA,LA SMOKE SHOP #2,5831 S FIGUEROA STREET,LOS ANGELES,90003-1061,5831 FIGUEROA 90003-1061,5835 S FIGUEROA STREET,LOS ANGELES,90003-1061,424940,Tobacco & tobacco products,9,11/04/2010,,"(33.9889, -118.2826)",22352,13,767,991,7,2
0002431782-0001-1,ANTHONY WOOLEY,A & K SMOKE SHOP,308 W 54TH STREET,LOS ANGELES,90037-3806,308 54TH 90037-3806,,,,424940,Tobacco & tobacco products,9,04/29/2009,,"(33.9932, -118.2786)",23668,13,746,988,7,
0002432019-0002-6,SAMART SMOKES INC,,1080 S LA CIENEGA BLVD #104,LOS ANGELES,90035-2686,1080 LA CIENEGA 90035-2686,5770 MELROSE AVENUE SUITE #103,LOS ANGELES,90038-3872,424940,Tobacco & tobacco products,5,03/16/2010,,"(34.0575, -118.3761)",23666,6,642,829,,23
0002432019-0003-4,SAMART SMOKES INC,,5032   WILSHIRE BLVD,LOS ANGELES,90036-4315,5032 WILSHIRE 90036-4315,5770   MELROSE AVENUE   UNIT #103,LOS ANGELES,90038-3872,424940,Tobacco & tobacco products,5,01/01/2019,,"(34.062, -118.3395)",23667,7,577,220,,86
0002432277-0001-7,FRANCES ALYNA CHAGOYA,WICKED TOWN TATTOOS STUDIO,5950   LAUREL CANYON BLVD,VALLEY VILLAGE,91607-1283,5950 LAUREL CANYON 91607-1283,10825   NETTLETON STREET   UNIT #137,SUN VALLEY,91352-5428,424940,Tobacco & tobacco products,2,04/30/2009,,"(34.1789, -118.3961)",8889,5,190,564,,70
0002432573-0001-3,KAREN TER-AKOPYAN,NOHO TOBACCO | NOHO TOBACCO SHOP,5012 LANKERSHIM BLVD,NORTH HOLLYWOOD,91601-4222,5012 LANKERSHIM 91601-4222,6260 BEN AVENUE,NORTH HOLLYWOOD,91606-3306,424940,Tobacco & tobacco products,2,05/01/2009,,"(34.1613, -118.3724)",8488,5,210,553,,13
0002436651-0001-4,PANORAMA TRADING INC,UNITED WHOLESALE / PANORAMA WHOLESALE,14639 1/2 TITUS STREET,PANORAMA CITY,91402-4943,14639 TITUS 91402-4943,,,,424940,Tobacco & tobacco products,6,02/01/2009,,"(34.2197, -118.452)",19730,3,142,418,,59
0002438056-0002-1,GRACIELA HERNANDEZ NAVA,EXOTIC SMOKE & GIFTS,1815 S PACIFIC AVENUE SUITE #C,SAN PEDRO,90731-5450,1815 Pacific 90731-5450,,,,424940,Tobacco & tobacco products,15,01/05/2021,,"(33.7276, -118.2883)",3342,15,981,1207,,36
0002439943-0001-6,JUN H KANG AND HEA K KANG,,15760 VENTURA BLVD UNIT #112,ENCINO,91436-3007,15760 VENTURA 91436-3007,,,,424940,Tobacco & tobacco products,4,05/27/2009,,"(34.1553, -118.4762)",19737,6,338,670,6,62
0002446518-0001-0,DOWN TOWN HOOKAH CONNECTION INC,,320 E 3RD STREET UNIT #B,LOS ANGELES,90013-1522,320 3RD 90013-1522,,,,424940,Tobacco & tobacco products,14,06/15/2009,,"(34.0478, -118.2434)",23074,9,536,1502,,28
0002446666-0001-7,GOURGEN SIMONIAN,SIMONIAN INTERNATIONAL TOBACCO AND FINE CIGARS,5622 SANTA MONICA BLVD,LOS ANGELES,90038-2904,5622 SANTA MONICA 90038-2904,432 VINE STREET,GLENDALE,91204-1503,424940,Tobacco & tobacco products,13,06/15/2009,,"(34.0907, -118.3118)",23669,8,441,928,,57
0002447422-0002-3,SUSANNA AROUTIOUNIAN,COOLS TOBACCO,6815 FOOTHILL BLVD,TUJUNGA,91042-2710,6815 FOOTHILL 91042-2710,,,,424940,Tobacco & tobacco products,7,07/16/2010,,"(34.2476, -118.2797)",3222,1,6,541,18,7
0002453200-0003-6,KRISHNA INTERNATIONAL INC,THIRD I SMOKE SHOP,6655 HOLLYWOOD BLVD,LOS ANGELES,90028-6268,6655 HOLLYWOOD 90028-6268,6618 HOLLYWOOD BLVD,LOS ANGELES,90028-6208,424940,Tobacco & tobacco products,13,09/01/2009,,"(34.1015, -118.3349)",23446,8,422,468,,34
0002453200-0005-2,KRISHNA INTERNATIONAL INC,BLACK MYST,6618 HOLLYWOOD BLVD,LOS ANGELES,90028-6208,6618 HOLLYWOOD 90028-6208,,,,424940,Tobacco & tobacco products,13,01/01/2013,,"(34.1015, -118.3338)",23446,8,422,468,,34
0002460320-0001-0,ST & COMPANY,,1813 E WASHINGTON BLVD,LOS ANGELES,90021-3126,1813 WASHINGTON 90021-3126,1813 E WASHINGTON BLVD,LOS ANGELES,90021-3126,424940,Tobacco & tobacco products,14,05/01/2009,,"(34.0205, -118.241)",23082,9,702,1220,7,76
0002462847-0001-4,HUNG ENG TANG,MAMA'S DONUTS,16844 SHERMAN WAY,VAN NUYS,91406-3748,16844 SHERMAN 91406-3748,,,,424940,Tobacco & tobacco products,6,09/11/2009,,"(34.2011, -118.4999)",19734,3,263,300,,61
0002468179-0001-1,YMK INC,ROYAL SMOKE & PRINTS,7630 TAMPA AVENUE,RESEDA,91335-1735,7630 TAMPA 91335-1735,,,,424940,Tobacco & tobacco products,3,10/21/2009,,"(34.209, -118.5535)",18909,4,255,1546,,12
0002478006-0002-8,HANY ELBEYALY,MOISES TOBACCO,6420 S NORMANDIE AVENUE,LOS ANGELES,90044-2630,6420 NORMANDIE 90044-2630,,,,424940,Tobacco & tobacco products,8,01/04/2010,,"(33.9812, -118.3002)",23675,14,772,1159,7,35
0002479826-0002-8,RAMIN ALIMI,SMOKE SPA,15030 VENTURA BLVD UNIT #18,SHERMAN OAKS,91403-2444,15030 VENTURA 91403-2444,,,,424940,Tobacco & tobacco products,4,02/05/2015,,"(34.1528, -118.4604)",19732,7,335,565,6,83
0002483089-0002-1,VANOAKS INC,VANOAKS SMOKE SHOP,12800 VAN NUYS BLVD    #7,PACOIMA,91331-1987,12800 VAN NUYS 91331-1987,,,,424940,Tobacco & tobacco products,7,02/19/2020,,,,,,,,
0002483140-0001-5,MADI DURGHALLI,MR PUFF AND STUFF SMOKE SHOP,12057 STRATHERN STREET,NORTH HOLLYWOOD,91605-1415,12057 STRATHERN 91605-1415,,,,424940,Tobacco & tobacco products,6,03/01/2010,,"(34.2157, -118.3956)",8888,3,160,473,,14
0002485391-0001-9,PRO-VENTUROUS INC,CIG WORLD,16902 DEVONSHIRE STREET,GRANADA HILLS,91344-7406,16902 DEVONSHIRE 91344-7406,,,,424940,Tobacco & tobacco products,12,01/19/2010,,"(34.2574, -118.5002)",19329,2,85,1420,39,88
0002490435-0001-3,RAIDE HAROUN,JAMES TABACCO,13705 BURBANK BLVD,VAN NUYS,91401-5040,13705 BURBANK 91401-5040,,,,424940,Tobacco & tobacco products,4,03/09/2010,,"(34.1721, -118.4314)",19729,7,244,323,,83
0002491531-0001-1,AMIR LAWANDY,UP 'N SMOKE,6310 YORK BLVD,LOS ANGELES,90042-3640,6310 YORK 90042-3640,,,,424940,Tobacco & tobacco products,14,03/15/2010,,"(34.1147, -118.1824)",23673,9,359,575,,93
0002495628-0001-6,BELGACEM SAAD,CIG ZONE #4,3130 S SEPULVEDA BLVD UNIT #B,LOS ANGELES,90034-4214,3130 SEPULVEDA 90034-4214,,,,424940,Tobacco & tobacco products,5,04/06/2010,,"(34.0257, -118.4273)",24029,6,895,1247,9,27
0002515684-0001-4,CARMEN BEATRIZ VALENZUELA,BEBE'S SMOKE CENTER,7551 WOODLEY AVENUE,VAN NUYS,91406-2930,7551 WOODLEY 91406-2930,,,,424940,Tobacco & tobacco products,6,08/09/2010,,"(34.2077, -118.4836)",19734,3,221,261,,61
0002520574-0003-9,CHADI B HAMDAN,CHADI'S CIGAR CLUB,19319 VENTURA BLVD,TARZANA,91356-3028,19319 VENTURA 91356-3028,,,,424940,Tobacco & tobacco products,3,01/01/2013,,"(34.1726, -118.5543)",19339,4,321,1494,6,10
0002521269-0001-4,MOHAMED H ABDELHAFIZ,C & C TOBACCO,1716 W FLORENCE AVENUE,LOS ANGELES,90047-2219,1716 FLORENCE 90047-2219,,,,424940,Tobacco & tobacco products,8,09/20/2010,,"(33.9745, -118.3073)",23678,14,778,355,7,20
0002521269-0005-7,MOHAMED H ABDELHAFIZ,L & A TOBACCO MART,11151   AVALON BLVD   SUITE #101,LOS ANGELES,90061-3077,11151 AVALON 90061-3077,,,,424940,Tobacco & tobacco products,8,01/30/2019,,"(33.9335, -118.2655)",24355,14,808,1190,7,
0002530024-0001-0,NAJIM MARGHICH,NJ SMOKE SHOP,21773   VENTURA BLVD,WOODLAND HILLS,91364-1835,21773 VENTURA 91364-1835,,,,424940,Tobacco & tobacco products,3,10/15/2010,,"(34.1685, -118.6019)",19346,4,312,1489,6,49
0002532510-0001-3,MAX INVEST INC,SMOKE HUT,8207 WOODMAN AVENUE,PANORAMA CITY,91402-5426,8207 WOODMAN 91402-5426,,,,424940,Tobacco & tobacco products,6,01/01/2011,,"(34.2197, -118.432)",19730,3,151,1300,,59
0002535373-0001-4,GRACE PARK,,13090 BRADLEY AVENUE,SYLMAR,91342-3831,13090 BRADLEY 91342-3831,,,,424940,Tobacco & tobacco products,7,01/01/2011,,"(34.3072, -118.4621)",18912,1,49,222,,47
0002549940-0001-4,NICHOLAS JAMES SCARMOZZINO,THE SOCIAL LOUNGE,18436 DEARBORN STREET,NORTHRIDGE,91325-2259,18436 DEARBORN 91325-2259,6447   SIBLEY STREET,SIMI VALLEY,93063-3857,424940,Tobacco & tobacco products,12,03/21/2011,,"(34.2372, -118.5347)",18514,2,108,939,,87
0002554617-0001-1,"CHATSWORTH DISCOUNT CIGARETTES, INC","CHATSWORTH DISCOUNT CIGARETTES, INC",17048 1/2 CHATSWORTH STREET,GRANADA HILLS,91344-5885,17048 CHATSWORTH 91344-5885,,,,424940,Tobacco & tobacco products,12,04/12/2011,,"(34.2647, -118.504)",19329,2,83,1416,39,79
0002560350-0001-6,ORLANDO TIDWELL,CHOKEN & SMOKEN,5321 S HOOVER STREET,LOS ANGELES,90037-3733,5321 HOOVER 90037-3733,601 W 50TH STREET,LOS ANGELES,90037-3335,424940,Tobacco & tobacco products,9,05/16/2011,,"(33.9936, -118.2871)",23668,13,745,990,7,2
