LOCATION ACCOUNT #,BUSINESS NAME,DBA NAME,STREET ADDRESS,CITY,ZIP CODE,LOCATION DESCRIPTION,MAILING ADDRESS,MAILING CITY,MAILING ZIP CODE,NAICS,PRIMARY NAICS DESCRIPTION,COUNCIL DISTRICT,LOCATION START DATE,LOCATION END DATE,LOCATION,Zip Codes,Council Districts,Census Tracts,Precinct Boundaries,LA Specific Plans,Neighborhood Councils (Certified)
0000507696-0003-2,INTERNATIONAL ORTHOPEDIC CENTER FOR JOINT DISORDERS /C,,1015   GAYLEY AVENUE   SUITE #101,LOS ANGELES,90024-3475,1015 GAYLEY 90024-3475,,,,621111,Offices of physicians (except mental health specialists),5,07/01/2017,,"(34.0615, -118.448)",23442,6,851,768,9,72
0000526986-0002-1,DAVID ALPAN DDS MSD LTD,,10231   SANTA MONICA BLVD   SUITE #C,LOS ANGELES,90067-6421,10231 SANTA MONICA 90067-6421,,,,621111,Offices of physicians (except mental health specialists),5,01/01/2017,,"(34.0604, -118.4206)",23442,6,858,501,9,72
0000618205-0003-1,STEVEN L ROSENBLATT,WOODVIC MEDICAL CARE AND CLINIC,13755   VICTORY BLVD,VAN NUYS,91401-2348,13755 VICTORY 91401-2348,10415 RAVENWOOD COURT,LOS ANGELES,90077-2517,621111,Offices of physicians (except mental health specialists),2,11/20/2017,,"(34.1868, -118.4328)",19729,5,235,508,,70
0000651552-0016-7,HEALTHCARE PARTNERS AFFILIATES MEDICAL GROUP,HEALTHCARE PARTNERS,6350   LAUREL CANYON BLVD   SUITE #404,NORTH HOLLYWOOD,91606-3225,6350 LAUREL CANYON 91606-3225,2175   PARK PLACE   FLOOR #1,EL SEGUNDO,90245-4705,621111,Offices of physicians (except mental health specialists),2,11/01/2017,,"(34.1864, -118.396)",8889,5,189,546,,13
0000739226-0005-5,APLA HEALTH & WELLNESS INC,,5901 W OLYMPIC BLVD,LOS ANGELES,90036-4667,5901 OLYMPIC 90036-4667,611 S KINGSLEY DRIVE,LOS ANGELES,90005-2319,621111,Offices of physicians (except mental health specialists),5,12/01/2017,,"(34.0579, -118.3602)",23667,7,638,1083,,26
0000755111-0003-8,AMERICAN HEALTH SERVICES LLC,,6265   SEPULVEDA BLVD   SUITE #9,VAN NUYS,91411-1126,6265 SEPULVEDA 91411-1126,26460   SUMMIT CIRCLE,SANTA CLARITA,91350-2991,621111,Offices of physicians (except mental health specialists),6,01/01/2017,,"(34.1849, -118.4667)",19735,3,227,560,,18
0000812900-0002-5,DONALD R WARE MD,COVENANT MEDICAL CENTER,3756 SANTA ROSALIA DRIVE SUITE #600,LOS ANGELES,90008-3606,3756 SANTA ROSALIA 90008-3606,,,,621111,Offices of physicians (except mental health specialists),8,01/01/2017,,"(34.0088, -118.3393)",22725,14,761,1025,7,54
0000866156-0008-5,LOS ANGELES HEMATOLOGY / ONCOLOGY MEDICAL GROUP,LOS ANGELES CANCER NETWORK,15211 VANOWEN STREET SUITE #300,VAN NUYS,91405-3617,15211 VANOWEN 91405-3617,541 W COLORADO STREET #205,GLENDALE,91204-3638,621111,Offices of physicians (except mental health specialists),6,08/01/2017,,"(34.1945, -118.4642)",19733,3,230,287,,18
0000948690-0011-1,PROVIDENCE MEDICAL INSTITUTE INC,,18411   CLARK STREET   SUITE #102,TARZANA,91356-3524,18411 CLARK 91356-3524,21311   MADRONA AVENUE   SUITE #101,TORRANCE,90503-5970,621111,Offices of physicians (except mental health specialists),3,02/10/2017,,"(34.1705, -118.5338)",19339,4,320,587,6,10
0000948690-0013-7,PROVIDENCE MEDICAL INSTITUTE INC,PROVIDENCE MEDICAL INSTITUTE,8540 S SEPULVEDA BLVD   #818-A,LOS ANGELES,90045-3807,8540 SEPULVEDA 90045-3807,21311   MADRONA AVENUE   SUITE #101,TORRANCE,90503-5970,621111,Offices of physicians (except mental health specialists),11,10/01/2017,,"(33.9602, -118.3957)",23676,10,925,218,10,16
0000992894-0003-2,DOCTOR PAUL MEMORIAL MEDICAL CENTER INC,,6325   TOPANGA CANYON BLVD   #202,WOODLAND HILLS,91367-2006,6325 TOPANGA CANYON 91367-2006,,,,621111,Offices of physicians (except mental health specialists),3,03/01/2017,,"(34.1849, -118.6068)",19347,4,299,434,2,49
0002056252-0012-2,THE NORTHEAST COMMUNITY CLINIC,DIABETES & ENDOCRINOLOGY SPECIALTY CENTER,1414 S GRAND AVENUE   SUITE #456,LOS ANGELES,90015-3071,1414 GRAND 90015-3071,2550 W MAIN STREET   #301,ALHAMBRA,91801-1694,621111,Offices of physicians (except mental health specialists),14,02/21/2017,,"(34.0364, -118.2653)",23076,9,693,1291,,76
0002108814-0002-7,UNIVERSITY VASCULAR ASSOCIATES INC,UNIVERSITY VASCULAR ASSOCIATES,505 S VIRGIL AVENUE,LOS ANGELES,90020-1406,505 VIRGIL 90020-1406,1082   GLENDON AVENUE,LOS ANGELES,90024-2908,621111,Offices of physicians (except mental health specialists),10,10/01/2017,,"(34.0648, -118.2877)",23081,8,578,1317,,80
0002243935-0004-8,BENEVOLENCE INDUSTRIES INC,BENEVOLENCE HEALTH CENTER,2065 W 6TH STREET   #110,LOS ANGELES,90057-3158,2065 6TH 90057-3158,1010   CRENSHAW BLVD   #100,TORRANCE,90501-2056,621111,Offices of physicians (except mental health specialists),1,02/01/2017,,"(34.0597, -118.2743)",24352,11,562,836,,68
0002492751-0002-0,RON P GALLEMORE MD PHD INC,RETINA MACULA INSTITUTE,1414 S GRAND AVENUE   SUITE #105,LOS ANGELES,90015-3078,1414 GRAND 90015-3078,4201   TORRANCE BLVD   SUITE #220,TORRANCE,90503-4537,621111,Offices of physicians (except mental health specialists),14,01/25/2017,,"(34.0364, -118.2653)",23076,9,693,1291,,76
0002563318-0003-6,UNIVERSITY FOOT AND ANKLE INSTITUTE,,1245   WILSHIRE BLVD   SUITE #306,LOS ANGELES,90017-4803,1245 WILSHIRE 90017-4803,2121   WILSHIRE BLVD   SUITE #101,SANTA MONICA,90403-5742,621111,Offices of physicians (except mental health specialists),1,12/01/2017,,"(34.0541, -118.2659)",23078,11,564,1047,54,76
0002582447-0002-8,OSHER RESOURCES INC,ACT MEDICAL GROUP,6350   LAUREL CANYON BLVD   #205,NORTH HOLLYWOOD,91606-3200,6350 LAUREL CANYON 91606-3200,,,,621111,Offices of physicians (except mental health specialists),2,05/01/2017,,"(34.1864, -118.396)",8889,5,189,546,,13
0002648235-0026-0,CEDARS SINAI MEDICAL CARE FOUNDATION,,16133   VENTURA BLVD   SUITE #470,ENCINO,91436-2402,16133 VENTURA 91436-2402,15821   VENTURA BLVD,ENCINO,91436-2915,621111,Offices of physicians (except mental health specialists),4,04/01/2017,,"(34.1571, -118.4849)",19737,6,326,665,6,62
0002648235-0027-8,CEDARS SINAI MEDICAL CARE FOUNDATION,,23101   SHERMAN PLACE   SUITE #410,WEST HILLS,91307-2003,23101 SHERMAN 91307-2003,15821   VENTURA BLVD,ENCINO,91436-2915,621111,Offices of physicians (except mental health specialists),12,04/01/2017,,"(34.2014, -118.6299)",4283,2,283,1470,,44
0002648235-0028-6,CEDARS SINAI MEDICAL CARE FOUNDATION,,6850   SEPULVEDA BLVD   SUITE #211,VAN NUYS,91405-4451,6850 SEPULVEDA 91405-4451,15821   VENTURA BLVD,ENCINO,91436-2915,621111,Offices of physicians (except mental health specialists),6,04/01/2017,,"(34.1955, -118.4655)",19733,3,230,287,,18
0002648235-0029-4,CEDARS SINAI MEDICAL CARE FOUNDATION,,18133   VENTURA BLVD,TARZANA,91356-3612,18133 VENTURA 91356-3612,15821   VENTURA BLVD   SUITE #520,ENCINO,91436-2945,621111,Offices of physicians (except mental health specialists),3,04/03/2017,,"(34.17, -118.5411)",19339,4,320,1496,6,10
0002648235-0030-8,CEDARS SINAI MEDICAL CARE FOUNDATION,,12746 W JEFFERSON BLVD   FLOOR #2-4,LOS ANGELES,90094-2885,12746 JEFFERSON 90094-2885,15821   VENTURA BLVD   SUITE #520,ENCINO,91436-2945,621111,Offices of physicians (except mental health specialists),11,08/20/2017,,"(33.9767, -118.417)",24343,10,923,1117,10,16
0002648235-0044-8,CEDARS SINAI MEDICAL CARE FOUNDATION,,18133 VENTURA BLVD SUITE #201,TARZANA,91356-3641,18133 VENTURA 91356-3641,15821 VENTURA BLVD SUITE #520,ENCINO,91436-2945,621111,Offices of physicians (except mental health specialists),3,04/03/2017,,"(34.1659, -118.5284)",19339,4,322,587,6,10
0002648235-0045-6,CEDARS SINAI MEDICAL CARE FOUNDATION,,18133 VENTURA BLVD SUITE #401,TARZANA,91356-3645,18133 VENTURA 91356-3645,15821 VENTURA BLVD SUITE #520,ENCINO,91436-2945,621111,Offices of physicians (except mental health specialists),3,04/03/2017,,"(34.1659, -118.5284)",19339,4,322,587,6,10
0002648235-0046-4,CEDARS SINAI MEDICAL CARE FOUNDATION,,18133 VENTURA BLVD SUITE #405,TARZANA,91356-3645,18133 VENTURA 91356-3645,15821 VENTURA BLVD SUITE #520,ENCINO,91436-2945,621111,Offices of physicians (except mental health specialists),3,04/03/2017,,"(34.1659, -118.5284)",19339,4,322,587,6,10
0002685451-0002-1,LI LI T BALTAIAN MD INC,,7640   TAMPA AVENUE   #107,RESEDA,91335-1700,7640 TAMPA 91335-1700,,,,621111,Offices of physicians (except mental health specialists),3,03/23/2017,,"(34.2095, -118.5528)",18909,4,255,1546,,12
0002699988-0005-5,"THE ONCOLOGY INSTITUTE CA, A PROFESSIONAL CORPORATION",,1513 S GRAND AVENUE   SUITE #360,LOS ANGELES,90015-3075,1513 GRAND 90015-3075,18000   STUDEBAKER ROAD   SUITE #800,CERRITOS,90703-2679,621111,Offices of physicians (except mental health specialists),14,12/04/2017,,"(34.0362, -118.2666)",23076,9,693,1291,,76
0002720389-0002-1,NURTURE & NATURE APPLIED BEHAVIOR ANALYSIS CONSULTATION,,5344   LAUREL CANYON BLVD,VALLEY VILLAGE,91607-2712,5344 LAUREL CANYON 91607-2712,,,,621111,Offices of physicians (except mental health specialists),2,09/16/2017,,"(34.168, -118.3962)",8890,5,206,1329,17,39
0002726927-0006-6,"ANAHEIM URGENT CARE, INC.",WEST HOLLYWOOD URGENT CARE,1300 N LA BREA AVENUE,LOS ANGELES,90028-7504,1300 LA BREA 90028-7504,,,,621111,Offices of physicians (except mental health specialists),13,08/15/2017,,"(34.0945, -118.3437)",23446,7,414,974,,34
0002727664-0003-5,DANIEL RHEEM MD INC,GRAND MEDICAL CLINIC,505 S VIRGIL AVENUE SUITE #102,LOS ANGELES,90020-1407,505 VIRGIL 90020-1407,,,,621111,Offices of physicians (except mental health specialists),10,07/17/2017,,"(34.0648, -118.2877)",23081,8,578,1317,,80
0002770233-0002-0,FOOT AND ANKLE ALLIANCE INC,,23164   VENTURA BLVD,WOODLAND HILLS,91364-1101,23164 VENTURA 91364-1101,,,,621111,Offices of physicians (except mental health specialists),3,01/03/2017,,"(34.1626, -118.6304)",19346,4,303,1555,6,49
0002775790-0002-5,ROY D NINI MD INC,,8436 W 3RD STREET   SUITE #800,LOS ANGELES,90048-4100,8436 3RD 90048-4100,,,,621111,Offices of physicians (except mental health specialists),5,07/01/2017,,"(34.0729, -118.3746)",23679,6,631,1094,,26
0002795182-0001-6,TATOYAN MD APC,,5651 SEPULVEDA BLVD UNIT #103,SHERMAN OAKS,91411-2916,5651 SEPULVEDA 91411-2916,,,,621111,Offices of physicians (except mental health specialists),4,06/12/2017,,"(34.173, -118.4661)",19735,7,241,882,,18
0002796927-0002-8,YOLO ENERGY INC,,6325   TOPANGA CANYON BLVD   #202,WOODLAND HILLS,91367-2006,6325 TOPANGA CANYON 91367-2006,,,,621111,Offices of physicians (except mental health specialists),3,03/01/2017,,"(34.1849, -118.6068)",19347,4,299,434,2,49
0002833016-0002-1,"ELROY VOJDANI MD., INC",REGENERA MEDICAL | REGENERA WELLNESS,11620 WILSHIRE BLVD SUITE #470,LOS ANGELES,90025-1265,11620 WILSHIRE 90025-1265,1260   HOLMBY AVENUE,LOS ANGELES,90024-5142,621111,Offices of physicians (except mental health specialists),11,03/15/2017,,"(34.0498, -118.4594)",23443,10,863,1516,9,50
0002883092-0002-4,WHITE MEMORIAL COMMUNITY HEALTH CENTER,,1828 E CESAR E CHAVEZ AVENUE   SUITE #5000,LOS ANGELES,90033-2487,1828 CESAR E CHAVEZ 90033-2487,1828 E CESAR E CHAVEZ AVENUE   SUITE #6100,LOS ANGELES,90033-2597,621111,Offices of physicians (except mental health specialists),14,05/01/2017,,"(34.05, -118.2157)",23450,9,511,349,,38
0002883092-0003-2,WHITE MEMORIAL COMMUNITY HEALTH CENTER,,1828 E CESAR E CHAVEZ AVENUE   SUITE #4100,LOS ANGELES,90033-2400,1828 CESAR E CHAVEZ 90033-2400,1828 E CESAR E CHAVEZ AVENUE   SUITE #6100,LOS ANGELES,90033-2597,621111,Offices of physicians (except mental health specialists),14,07/06/2017,,"(34.0495, -118.2114)",23450,9,512,509,,38
0002883092-0004-1,WHITE MEMORIAL COMMUNITY HEALTH CENTER,,1828 E CESAR E CHAVEZ AVENUE   SUITE #6100,LOS ANGELES,90033-2597,1828 CESAR E CHAVEZ 90033-2597,,,,621111,Offices of physicians (except mental health specialists),14,05/01/2017,,"(34.05, -118.2157)",23450,9,511,349,,38
0002935449-0001-1,OOH LA LA OPTOMETRY,,2627 HYPERION AVENUE,LOS ANGELES,90027-3318,2627 HYPERION 90027-3318,2627 Hyperion,Los Angeles,90027-3318,621111,Offices of physicians (except mental health specialists),4,01/01/2017,,"(34.1063, -118.2727)",23445,7,464,1312,,3
0002944333-0001-1,"PREMISE HEALTH EMPLOYER SOLUTIONS, LLC",THE CLINIC/PREMISE HEALTH,400   WORLD WAY,LOS ANGELES,90045-5888,400 WORLD 90045-5888,5500   MARYLAND WAY,BRENTWOOD,37027-7048,621111,Offices of physicians (except mental health specialists),11,05/23/2017,,"(33.9423, -118.4069)",23676,10,2340,445,12,16
0002946419-0001-3,IGOR GARY SHLIFER DO P.C.,EVOLVE HEALTHCARE,20301   VENTURA BLVD   SUITE #210,WOODLAND HILLS,91364-0934,20301 VENTURA 91364-0934,20301   VENTURA BLVD   SUITE #210,WOODLAND HILLS,91364-0934,621111,Offices of physicians (except mental health specialists),3,01/01/2017,,"(34.1699, -118.5755)",19346,4,311,1492,6,49
0002949620-0001-4,BLOOM OBSTETRICS & GYNECOLOGY INC,,18555   VENTURA BLVD   SUITE #C,TARZANA,91356-4192,18555 VENTURA 91356-4192,10866   WILSHIRE BLVD   SUITE #1250,LOS ANGELES,90024-4349,621111,Offices of physicians (except mental health specialists),3,02/01/2017,,"(34.1699, -118.5378)",19339,4,320,1496,6,10
0002949774-0001-9,ALEMAN DDS DENTAL CORP,ALEMAN SUNRISE DENTAL,13215   VAN NUYS BLVD,PACOIMA,91331-2562,13215 VAN NUYS 91331-2562,,,,621111,Offices of physicians (except mental health specialists),7,01/02/2017,,"(34.2673, -118.421)",18907,1,24,1376,,11
0002953670-0001-5,"KALPESH PATEL, M.D., INC",,17075   DEVONSHIRE STREET   #303,NORTHRIDGE,91325-1600,17075 DEVONSHIRE 91325-1600,20542   PESARO WAY,PORTER RANCH,91326-4148,621111,Offices of physicians (except mental health specialists),12,02/01/2017,,"(34.258, -118.5047)",18514,2,83,1416,39,79
0002956977-0001-3,SOUTHERN CALIFORNIA VEIN & ARTERY SPECIALISTS INC,,19950   RINALDI STREET   UNIT #101D,PORTER RANCH,91326-4141,19950 RINALDI 91326-4141,1530   CAMDEN AVENUE   UNIT #403,LOS ANGELES,90025-8010,621111,Offices of physicians (except mental health specialists),12,01/18/2017,,"(34.2752, -118.5696)",18905,2,65,1311,14,48
0002957007-0001-1,PACIFIC MD,,6325   TOPANGA CANYON BLVD   SUITE #412,WOODLAND HILLS,91367-2037,6325 TOPANGA CANYON 91367-2037,6325   TOPANGA CANYON BLVD   SUITE #412,WOODLAND HILLS,91367-2037,621111,Offices of physicians (except mental health specialists),3,02/01/2017,,"(34.1849, -118.6068)",19347,4,299,434,2,49
0002957199-0001-1,INTERNATIONAL CENTER FOR MINIMALLY INVASIVE FOOT SURGERY,,23164   VENTURA BLVD,WOODLAND HILLS,91364-1101,23164 VENTURA 91364-1101,,,,621111,Offices of physicians (except mental health specialists),3,01/03/2017,,"(34.1626, -118.6304)",19346,4,303,1555,6,49
0002957207-0001-8,CUTTING EDGE SURGICAL INSTITUTE INC,,23164   VENTURA BLVD,WOODLAND HILLS,91364-1101,23164 VENTURA 91364-1101,,,,621111,Offices of physicians (except mental health specialists),3,01/03/2017,,"(34.1626, -118.6304)",19346,4,303,1555,6,49
0002957469-0001-5,NELY MEZA,"NELY MEZA, LMFT",3171   LOS FELIZ BLVD   SUITE #218,LOS ANGELES,90039-1536,3171 LOS FELIZ 90039-1536,,,,621111,Offices of physicians (except mental health specialists),13,01/12/2017,,"(34.124, -118.2684)",23670,8,395,566,,42
0002957937-0001-6,"YONSEI PAIN CLINIC, INC.",YONSEI PAIN CLINIC,300 S HOBART BLVD    #203,LOS ANGELES,90020-3694,300 HOBART 90020-3694,300 S HOBART BLVD #203,LOS ANGELES,90020-3635,621111,Offices of physicians (except mental health specialists),10,01/03/2017,,"(34.0687, -118.305)",23081,12,593,879,,89
0002958926-0001-5,COPELI CLINICAL CONSULTING INC,,1664   ANGELUS AVENUE,LOS ANGELES,90026-1413,1664 ANGELUS 90026-1413,,,,621111,Offices of physicians (except mental health specialists),13,01/01/2017,,"(34.0884, -118.2662)",23444,8,468,542,,90
0002959885-0001-1,RITA R KUMAR MD INC,RITA R KUMAR MD INC,2160 CENTURY PARKS  E    #1906,LOS ANGELES,90067-2238,2160 CENTURY 90067-2238,2160 CENTURY PARKS  E #1906,LOS ANGELES,90067-2244,621111,Offices of physicians (except mental health specialists),5,01/27/2017,,"(34.058, -118.4104)",24032,6,870,1241,9,75
0002959962-0001-9,SOROUR DENTAL CORPORATION,ALL KIDS DENTAL CARE,14415   CHASE STREET,PANORAMA CITY,91402-3017,14415 CHASE 91402-3017,,,,621111,Offices of physicians (except mental health specialists),6,01/27/2017,,"(34.2251, -118.4475)",19730,3,146,417,,59
0002961815-0001-4,ADDISON ASC LLC,,4955   VAN NUYS BLVD   SUITE #719,SHERMAN OAKS,91403-1844,4955 VAN NUYS 91403-1844,4955   VAN NUYS BLVD   SUITE #719,SHERMAN OAKS,91403-1844,621111,Offices of physicians (except mental health specialists),4,04/01/2017,,"(34.1608, -118.4491)",19732,7,248,674,,83
0002963485-0001-1,PIROUZ SHAHBAZIAN DDS A DENTAL CORP,,11645   WILSHIRE BLVD   SUITE #804,LOS ANGELES,90025-6809,11645 WILSHIRE 90025-6809,,,,621111,Offices of physicians (except mental health specialists),11,02/02/2017,,"(34.0503, -118.4605)",23680,10,843,762,9,
0002963496-0001-0,RIDGELINE EMERGENCY PHYSICIANS MEDICAL GROUP INC,,18300   ROSCOE BLVD,NORTHRIDGE,91325-4105,18300 ROSCOE 91325-4105,4535 DRESSLER ROAD NW,CANTON,44718-2545,621111,Offices of physicians (except mental health specialists),4,04/01/2017,,"(34.22, -118.5329)",18514,2,254,282,,12
0002963856-0001-8,THE SKIN AGENCY,,10220   RIVERSIDE DRIVE,TOLUCA LAKE,91602-2502,10220 RIVERSIDE 91602-2502,10220   RIVERSIDE DRIVE,TOLUCA LAKE,91602-2502,621111,Offices of physicians (except mental health specialists),2,02/11/2017,,"(34.1519, -118.3536)",8489,7,342,702,,5
0002964305-0001-1,LOUIE-MARC G CONTRERAS MD CORP,,1711 W TEMPLE STREET   SUITE #5682,LOS ANGELES,90026-5421,1711 TEMPLE 90026-5421,27420   TOURNEY ROAD   SUITE #210,VALENCIA,91355-5634,621111,Offices of physicians (except mental health specialists),13,03/01/2017,,"(34.0698, -118.2633)",23444,8,552,930,,31
0002965052-0001-9,"EMILY T WOOD, MD",,3261 S SEPULVEDA BLVD,LOS ANGELES,90034-5217,3261 SEPULVEDA 90034,1608 S Bentley #3,Los Angeles,90025-3540,621111,Offices of physicians (except mental health specialists),5,03/01/2017,,"(34.0233, -118.4256)",23451,6,895,841,9,27
0002966279-0001-1,"DAVID GHOZLAND MD, A PROFESSIONAL CORP",,11645   WILSHIRE BLVD   SUITE #905,LOS ANGELES,90025-6814,11645 WILSHIRE 90025-6814,11645   WILSHIRE BLVD   SUITE #905,LOS ANGELES,90025-6814,621111,Offices of physicians (except mental health specialists),11,02/15/2017,,"(34.0503, -118.4605)",23680,10,843,762,9,
0002967232-0001-2,DOUGLAS TYLER MD A PROFESSIONAL MEDICAL CORPORATION,,2811   WILSHIRE BLVD   SUITE #800,SANTA MONICA,90403-4808,2811 WILSHIRE 90403-4808,POST OFFICE BOX #641115,LOS ANGELES,90064-6115,621111,Offices of physicians (except mental health specialists),0,01/01/2017,,"(34.0381, -118.4755)",25712,,2127,,,
0002968212-0001-2,"BETH KARLAN, M.D.",,8700   BEVERLY BLVD   SUITE #290-W,WEST HOLLYWOOD,90048-1804,8700 BEVERLY 90048-1804,444 S SPALDING DRIVE,BEVERLY HILLS,90212-4104,621111,Offices of physicians (except mental health specialists),5,01/01/2017,,"(34.0752, -118.3806)",23679,6,633,809,,26
0002968214-0001-1,"SCOTT KARLAN, M.D.",,8700   BEVERLY BLVD   ROOM #8215,WEST HOLLYWOOD,90048-1804,8700 BEVERLY 90048,444 S SPALDING DRIVE,BEVERLY HILLS,90212-4104,621111,Offices of physicians (except mental health specialists),5,01/01/2017,,"(34.0752, -118.3806)",23679,6,633,809,,26
0002968303-0001-1,"Z-A MANAGEMENT, INC",,250 N ROBERTSON BLVD   SUITE #108,BEVERLY HILLS,90211-1795,250 ROBERTSON 90211-1795,250 N ROBERTSON BLVD   SUITE #108,BEVERLY HILLS,90211-1795,621111,Offices of physicians (except mental health specialists),5,01/01/2017,,"(34.0697, -118.3837)",23679,6,,809,,26
0002969194-0001-0,"ONE WEST MEDICAL GROUP, A PROFESSIONAL CORPORATION",,8670   WILSHIRE BLVD   SUITE #301,BEVERLY HILLS,90211-2930,8670 WILSHIRE 90211-2930,14860 ROSCOE BLVD SUITE #200,PANORAMA CITY,91402-4683,621111,Offices of physicians (except mental health specialists),0,01/01/2017,,"(34.066, -118.3808)",24347,,2116,,,
0002970300-0001-6,"ROBERT HASKELL, M.D. A PROFESSIONAL CORP",,2936   LA CASTANA DRIVE,LOS ANGELES,90046-1335,2936 LA CASTANA 90046-1335,2516 MOUNT BEACON TERRACE,LOS ANGELES,90068-2444,621111,Offices of physicians (except mental health specialists),4,01/01/2017,,"(34.1239, -118.3586)",23677,7,456,720,46,82
0002971939-0001-4,SOUTHERN CALIFORNIA HEPATOBILIARY PANCREATIC AND ROBOTIC SURGERY INSTITUTE INC,SOUTHERN CALIFORNIA HEPATOBILIARY PANCREATIC AND ROBOTIC SURGERY INSTITUTE,5805   SEPULVEDA BLVD   SUITE #690,SHERMAN OAKS,91411-2522,5805 SEPULVEDA 91411-2522,,,,621111,Offices of physicians (except mental health specialists),4,05/01/2017,,"(34.1762, -118.4668)",19735,7,241,882,,18
0002971939-0002-2,SOUTHERN CALIFORNIA HEPATOBILIARY PANCREATIC AND ROBOTIC SURGERY INSTITUTE INC,SOUTHERN CALIFORNIA HEPATOBILIARY PANCREATIC AND ROBOTIC SURGERY INSTITUTE,19950   RINALDI STREET   SUITE #101,PORTER RANCH,91326-4141,19950 RINALDI 91326-4141,5805   SEPULVEDA BLVD   SUITE #690,SHERMAN OAKS,91411-2522,621111,Offices of physicians (except mental health specialists),12,05/01/2017,,"(34.2752, -118.5696)",18905,2,65,1311,14,48
0002973329-0001-6,ROBERT LIFSON M D,,3215   LA CIENEGA AVENUE,LOS ANGELES,90034-2619,3215 LA CIENEGA 90034-2619,164 N CARSON ROAD,BEVERLY HILLS,90211-2111,621111,Offices of physicians (except mental health specialists),10,03/10/2017,,"(34.0318, -118.3791)",23451,12,886,987,,95
