LOCATION ACCOUNT #,BUSINESS NAME,DBA NAME,STREET ADDRESS,CITY,ZIP CODE,LOCATION DESCRIPTION,MAILING ADDRESS,MAILING CITY,MAILING ZIP CODE,NAICS,PRIMARY NAICS DESCRIPTION,COUNCIL DISTRICT,LOCATION START DATE,LOCATION END DATE,LOCATION,Zip Codes,Council Districts,Census Tracts,Precinct Boundaries,LA Specific Plans,Neighborhood Councils (Certified)
0000131391-0001-2,ACADEMY JUST FOR KIDS INC,,6221 FALLBROOK AVENUE,WOODLAND HILLS,91367-1602,6221 FALLBROOK 91367-1602,,,,611000,"Educational services (including schools, colleges, & universities)",3,09/01/2000,,"(34.1831, -118.6233)",19347,4,296,321,,49
0000134580-0001-2,BENJAMIN JEFFREY BAILEY,,5951 FALLBROOK AVENUE,WOODLAND HILLS,91367-3222,5951 FALLBROOK 91367-3222,,,,812113,Nail salons,3,01/01/1999,,,,,,,,
0000136993-0001-7,PHILLIP W LEWIS DC,COOL BREEZE CHIROPRACTIC,7606 FALLBROOK AVENUE #4,WEST HILLS,91304-3610,7606 FALLBROOK 91304-3610,,,,621399,Offices of all other miscellaneous health practitioners,12,01/01/1995,,"(34.2085, -118.6234)",4279,2,277,265,,44
0000139472-0001-6,CHILDREN ARE OUR FUTURE INC,VICTORY,7112 FALLBROOK AVENUE,WEST HILLS,91307-2231,7112 FALLBROOK 91307-2231,19725 SHERMAN WAY #100,CANOGA PARK,91306-3667,531100,Lessors of real estate (including mini warehouses & self-storage units),12,01/01/1995,,"(34.1994, -118.6233)",4283,2,283,320,,44
0000150000-0002-4,OLD NAVY LLC,OLD NAVY 5641,6737 FALLBROOK AVENUE,WEST HILLS,91307-3522,6737 FALLBROOK 91307-3522,POST OFFICE BOX #27809,ALBUQUERQUE,87125-7809,448150,Clothing accessories stores,12,10/27/1995,,"(34.1927, -118.6233)",4283,2,296,320,,44
0000151679-0001-9,MICHAEL J PFEIFER DDS,,6024 FALLBROOK AVENUE #103,WOODLAND HILLS,91367-3242,6024 FALLBROOK 91367-3242,,,,621111,Offices of physicians (except mental health specialists),3,06/26/1978,,"(34.1796, -118.6233)",19347,4,296,321,,49
0000151770-0001-6,WILLIAM A HEYLEK,HEYLEK ENTERPRISES,7346 FALLBROOK AVENUE,WEST HILLS,91307-2104,7346 FALLBROOK 91307-2104,,,,238340,Tile & terrazzo contractors,12,01/01/2001,,"(34.204, -118.6234)",4283,2,283,266,,44
0000154057-0001-5,"ACORE MANAGEMENT AND CONSTRUCTION SERVICES, LLC.",A-CORE/AMACS,6700 FALLBROOK AVENUE    #224-A,WEST HILLS,91307-3589,6700 FALLBROOK 91307-3589,,,,233210,Single Family Housing Construction (1997 NAICS),12,11/01/2001,,"(0.0, 0.0)",,,,,,
0000168556-0001-7,MERRIS GROOMING PALACE INC,MERRIS GROOMING PALACE,6009 FALLBROOK AVENUE,WOODLAND HILLS,91367-3224,6009 FALLBROOK 91367-3224,,,,812910,Pet care (except veterinary) services,3,06/01/2000,,"(34.0, -119.0)",,,,,,
0000182005-0001-2,AHARON DOODKEVITCH CPA,,5423 FALLBROOK AVENUE,WOODLAND HILLS,91367-4324,5423 FALLBROOK 91367-4324,5423 FALLBROOK AVENUE,WOODLAND HILLS,91367-4324,541219,Other accounting services,3,03/01/1979,,"(34.1688, -118.6233)",19347,4,306,1555,,49
0000187359-0005-2,WEST HILLS HOSPITAL,,8521   FALLBROOK AVENUE   SUITE #240,WEST HILLS,91304-3243,8521 FALLBROOK 91304-3243,,,,622000,Hospitals,12,05/01/2017,,"(34.2239, -118.6283)",4279,2,91,1459,,44
0000201173-0001-4,JUSTIN W RICHARDSON DC,,6740 FALLBROOK AVENUE #106,WEST HILLS,91307-3936,6740 FALLBROOK 91307-3936,,,,621310,Offices of chiropractors,12,01/15/1985,,"(34.1928, -118.6233)",4283,2,296,320,,44
0000202907-0003-6,VCA ANIMAL HOSPITALS INC,VCA PARKWOOD ANIMAL HOSPITAL,6330 FALLBROOK AVENUE,WOODLAND HILLS,91367-1603,6330 FALLBROOK 91367-1603,12401 W OLYMPIC BLVD,LOS ANGELES,90064-1022,541940,Veterinary services,3,09/17/1990,,"(34.1851, -118.6233)",19347,4,296,321,,49
0000220833-0001-2,FISERV SOLUTIONS INC,,8413 FALLBROOK AVENUE,WEST HILLS,91304-3226,8413 FALLBROOK 91304-3226,255   FISERV DRIVE,BROOKFIELD,53045-5815,518210,"Data processing, hosting, & related services",12,11/01/1988,,"(34.2219, -118.6234)",4279,2,92,1460,,44
0000228005-0001-3,2 GO LLC,,5800 FALLBROOK AVENUE,WOODLAND HILLS,91367-4229,5800 FALLBROOK 91367-4229,,,,424990,Other miscellaneous nondurable goods,3,04/01/2002,,"(34.1758, -118.6233)",19347,4,306,1484,,49
0000256188-0001-9,SOUTHERN CALIFORNIA CONSERVATORY OF MUSIC CORP,,8230 FALLBROOK AVENUE,WEST HILLS,91304-3660,8230 FALLBROOK 91304-3660,,,,611000,"Educational services (including schools, colleges, & universities)",12,07/01/1984,,"(34.218, -118.6234)",4279,2,277,258,,44
0000265068-0002-1,BRINKER RESTAURANT CORPORATION,CHILIS GRILL & BAR #148,6775 FALLBROOK AVENUE,CANOGA PARK,91307-3544,6775 FALLBROOK 91307-3544,3000   OLYMPUS BLVD,COPPELL,75019-4880,722110,Full-service restaurants,12,05/15/1989,,"(34.1933, -118.6233)",4283,2,296,320,,44
0000271118-0001-0,TERI SOLOCHEK/SOLOCHEK ASSOC INC,,6700   FALLBROOK AVENUE   ##280,WEST HILLS,91307-3530,6700 FALLBROOK 91307-3530,,,,621399,Offices of all other miscellaneous health practitioners,12,09/01/1995,,"(34.1923, -118.6228)",4283,2,296,320,,44
0000274119-0002-4,ROTO-JET OF AMERICA CO INC,,5008 FALLBROOK CIRCLE,HUNTSVILLE,35811-8978,5008 FALLBROOK 35811-8978,,,,423100,Motor vehicle & motor vehicle parts & supplies,0,05/28/2022,,"(34.8243, -86.5025)",6542,,,,,
0000281112-0001-9,MANY SIEN NGUYEN,,6007 FALLBROOK AVENUE,WOODLAND HILLS,91367-3224,6007 FALLBROOK 91367-3224,,,,812111,Barber shops,3,02/06/2001,,"(34.1792, -118.6233)",19347,4,296,321,,49
0000285139-0001-7,TACOS 2000 INC,TACO BELL #3074,7545 FALLBROOK AVENUE,CANOGA PARK,91307-1504,7545 FALLBROOK 91307-1504,14431 VENTURA BLVD #263,SHERMAN OAKS,91423-2606,722110,Full-service restaurants,12,11/01/1999,,"(34.2074, -118.6234)",4283,2,283,266,,44
0000302568-0001-9,JIMS FALLBROOK MKT INC,,5947 FALLBROOK AVENUE,WOODLAND HILLS,91367-3222,5947 FALLBROOK 91367-3222,,,,445100,Grocery stores (including supermarkets & convenience stores without gas),3,11/01/1951,,"(34.1782, -118.6233)",19347,4,307,1484,,49
0000313243-0001-8,MIRIAM A CRICCA,,6749 FALLBROOK AVENUE    #117,WEST HILLS,91307-3544,6749 FALLBROOK 91307-3544,5871 MUIR STREET,SIMI VALLEY,93063-3676,812113,Nail salons,12,06/03/1980,,,,,,,,
0000314741-0001-7,ELEPHANT INDUSTRIES INC,,5423 FALLBROOK AVENUE,WOODLAND HILLS,91367-4324,5423 FALLBROOK 91367-4324,,,,561500,Travel arrangement & reservation services,3,01/05/1994,,"(34.1688, -118.6233)",19347,4,306,1555,,49
0000319630-0001-7,DBR PREMIUM INC,DBR ROOFING,5843 FALLBROOK AVENUE,WOODLAND HILLS,91367-4230,5843 FALLBROOK 91367-4230,,,,235610,"Roofing, Siding, and Sheet Metal Contractors (1997 NAICS)",3,02/21/1996,,"(34.177, -118.6237)",19347,4,307,1484,,49
0000335073-0005-2,"MICHAELS STORES, INC.",MICHAELS # 3736,6625 FALLBROOK AVENUE,CANOGA PARK,91307-3520,6625 FALLBROOK 91307-3520,3939 W JOHN CARPENTER FREEWAY,IRVING,75063-2909,424990,Other miscellaneous nondurable goods,12,01/01/2003,,"(34.191, -118.6233)",4283,2,296,320,,44
0000349737-0001-6,BEST CALIFORNIA GAS LTD #220,,6310 FALLBROOK AVENUE,WOODLAND HILLS,91367-1603,6310 FALLBROOK 91367-1603,13116 IMPERIAL HIGHWAY,SANTA FE SPRINGS,90670-4817,447100,Gasoline stations (including convenience stores with gas),3,03/19/1981,,"(34.1847, -118.6233)",19347,4,296,321,,49
0000350039-0001-9,DEC BUSINESS SVC,,6700 FALLBROOK AVENUE #149,WEST HILLS,91307-3574,6700 FALLBROOK 91307-3574,23705   VANOWEN STREET,WEST HILLS,91307-3030,424990,Other miscellaneous nondurable goods,12,02/25/1995,,"(34.1921, -118.6233)",4283,2,296,320,,44
0000350444-0014-4,SODEXO AMERICA LLC,,8411 FALLBROOK AVENUE,CANOGA PARK,91304-3226,8411 FALLBROOK 91304-3226,POST OFFICE BOX #352,BUFFALO,14240-0352,,,12,08/02/1999,,"(34.2218, -118.6234)",4279,2,92,1460,,44
0000350444-0080-2,SODEXO AMERICA LLC,,8407 FALLBROOK AVENUE,CANOGA PARK,91304-3226,8407 FALLBROOK 91304-3226,POST OFFICE BOX #352,BUFFALO,14240-0352,311900,"Other food mfg. (including coffee, tea, flavoring, & seasonings)",12,04/08/2013,,"(34.2217, -118.6234)",4279,2,92,1460,,44
0000364130-0001-1,HOWARD B RICHMAN,SOUND FEELINGS PUBLISHING,7118 FALLBROOK AVENUE,WEST HILLS,91307-2231,7118 FALLBROOK 91307-2231,18375 VENTURA BLVD #8000,TARZANA,91356-4218,315000,Apparel mfg.,12,04/09/1996,,"(34.1995, -118.6233)",4283,2,283,320,,44
0000368906-0001-2,MARATHON MORTGAGE SERVICES INC,MARATHON MORTGAGE SERVICES,5354   FALLBROOK AVENUE,WOODLAND HILLS,91367-6111,5354 FALLBROOK 91367-6111,5354 FALLBROOK AVENUE,WOODLAND HILLS,91367-6111,522200,Nondepository credit intermediation (including sales financing & consumer lending),3,07/31/1996,,"(34.1677, -118.6229)",19347,4,306,1555,,49
0000371013-0001-4,PLANNING RESOURCE GROUP INC,,6700 FALLBROOK AVENUE SUITE #292,WEST HILLS,91307-3560,6700 FALLBROOK 91307-3560,22156 Sherman #F1,Canoga Park,91303-1166,443120,Computer & software stores,12,10/08/1981,,"(34.1921, -118.6233)",4283,2,296,320,,44
0000378056-0001-3,COMPUTRITION INC,,8521 FALLBROOK AVENUE #100,WEST HILLS,91304-3236,8521 FALLBROOK 91304-3236,,,,443120,Computer & software stores,12,01/04/1982,,"(34.2238, -118.6235)",4279,2,92,1460,,44
0000389817-0001-2,GERMAN ORELLANA,,7907 FALLBROOK AVENUE,WEST HILLS,91304-3656,7907 FALLBROOK 91304-3656,,,,233220,Multifamily Housing Construction (1997 NAICS),12,01/21/2004,,"(34.2143, -118.6234)",4279,2,277,265,,44
0000394351-0001-9,CHIROPRACTIC ARTS HEALTH CENTRE INC,ROBERT L EMARD D.C.,6740 FALLBROOK AVENUE #105,WEST HILLS,91307-3936,6740 FALLBROOK 91307-3936,,,,621310,Offices of chiropractors,12,06/15/1982,,"(34.1928, -118.6233)",4283,2,296,320,,44
0000396737-0002-4,"24 HOUR FITNESS USA, LLC",24 HOUR FITNESS #904,6653 FALLBROOK AVENUE,WEST HILLS,91307-3520,6653 FALLBROOK 91307-3520,POST OFFICE BOX #2409,CARLSBAD,92018-2409,454390,"Other direct selling establishments (including door-to-door retailing, frozen food plan providers, party plan merchandisers, & coffee-break service providers)",12,07/01/1995,,"(34.1914, -118.6233)",4283,2,296,320,,44
0000410842-0001-6,PATRICIA J GANNON-FLEMING,BIO- ENERRGETIC HOLISTIC THERAPIES,5446 FALLBROOK AVENUE,WOODLAND HILLS,91367-4325,5446 FALLBROOK 91367-4325,,,,812990,All other personal services,3,11/05/2012,,"(34.1694, -118.6233)",19347,4,306,1555,,49
0000414707-0001-5,MEHRBANOO FARAHMAND,MANE ATTRACTION HAIR DESIGNERS,7519 FALLBROOK AVENUE,WEST HILLS,91307-1504,7519 FALLBROOK 91307-1504,7012 HELMSDALE ROAD,WEST HILLS,91307-1343,531100,Lessors of real estate (including mini warehouses & self-storage units),12,10/15/1996,,"(34.207, -118.6234)",4283,2,283,266,,44
0000417258-0001-9,FOTHION INC,FOTHION/EISA GROUP,6700 FALLBROOK AVENUE    #223,WEST HILLS,91307-3587,6700 FALLBROOK 91307-3587,6433   TOPANGA CANYON BLVD   #605,WOODLAND HILLS,91303-2621,443120,Computer & software stores,12,04/02/2001,,"(0.0, 0.0)",,,,,,
0000426537-0001-1,"LAGUNA GLOBAL MANAGEMENT, INC.",,6700 FALLBROOK AVENUE SUITE #1930,WEST HILLS,91307-3530,6700 FALLBROOK 91307-3530,21781 VENTURA BLVD SUITE #642,WOODLAND HILLS,91364-1835,315000,Apparel mfg.,12,01/01/1995,,"(34.1921, -118.6233)",4283,2,296,320,,44
0000434394-0001-4,DANNIELLE J MCKINNEY,DANNI'S PERSONAL TRAINING,5903 FALLBROOK AVENUE,WOODLAND HILLS,91367-3222,5903 FALLBROOK 91367-3222,22803 CALIFA STREET,WOODLAND HILLS,91367-4210,713900,"Other amusement & recreation services (including golf courses, skiing facilities, marinas, fitness centers, bowling centers, skating rinks, miniature golf courses)",3,01/02/2003,,"(34.1773, -118.6233)",19347,4,307,1484,,49
0000434706-0001-3,PARVIN ETEMADSIFI,ROXANNA HAIR SALON,7606 FALLBROOK AVENUE #7,WEST HILLS,91304-3610,7606 FALLBROOK 91304-3610,6610 VALLEY CIRCLE BLVD,WEST HILLS,91307-2807,453990,"All other miscellaneous store retailers (including tobacco, candle, & trophy shops)",12,02/12/1997,,"(34.2085, -118.6234)",4279,2,277,265,,44
0000439996-0004-3,TARGET CORP,TARGET STORE T228,6635 FALLBROOK AVENUE,WEST HILLS,91307-3520,6635 FALLBROOK 91307-3520,POST OFFICE BOX #1356,MINNEAPOLIS,55440-1356,452000,General merchandise stores,12,09/11/1985,,"(34.1911, -118.6233)",4283,2,296,320,,44
0000446957-0015-3,ROSS DRESS FOR LESS INC,ROSS STORE # 540,6507 FALLBROOK AVENUE,WEST HILLS,91307-3519,6507 FALLBROOK 91307-3519,4440 ROSEWOOD DRIVE,PLEASANTON,94588-3050,452000,General merchandise stores,12,10/02/2002,,"(34.1886, -118.6233)",4283,2,296,320,,44
0000459144-0001-9,JOHNITA C EJERCITO,LAW OFFICE OF JOHNITA C EJERCITO,6700   FALLBROOK AVENUE,WEST HILLS,91307-3530,6700 FALLBROOK 91307-3530,22757   KITTRIDGE STREET,WEST HILLS,91307-3611,541100,Legal services,12,03/13/1997,,"(34.1923, -118.6227)",4283,2,296,320,,44
0000461890-0001-4,JEAN R BYRD,JEAN'S MAGIC FINGERS,7519 FALLBROOK AVENUE,WEST HILLS,91307-1504,7519 FALLBROOK 91307-1504,3477 LEORA STREET,SIMI VALLEY,93063-5101,812111,Barber shops,12,05/01/1997,,"(34.207, -118.6234)",4283,2,283,266,,44
0000464050-0001-6,NEWMAN GRACE INC,,6133 FALLBROOK AVENUE,WOODLAND HILLS,91367-3226,6133 FALLBROOK 91367-3226,,,,541800,Advertising & related services,3,01/01/1997,,"(34.1815, -118.6233)",19347,4,296,321,,49
0000474228-0001-4,SCHACTER ORTHODONTICS ADC,,6342 FALLBROOK AVENUE #201,WOODLAND HILLS,91367-1613,6342 FALLBROOK 91367-1613,,,,621111,Offices of physicians (except mental health specialists),3,01/23/1984,,"(34.1853, -118.6233)",19347,4,296,321,,49
0000477632-0011-2,KENK INC,,6310 FALLBROOK AVENUE,WOODLAND HILLS,91367-1603,6310 FALLBROOK 91367-1603,17042 DEVONSHIRE STREET SUITE #210,NORTHRIDGE,91325-1692,447100,Gasoline stations (including convenience stores with gas),3,11/06/2014,,"(34.1847, -118.6233)",19347,4,296,321,,49
0000480889-0002-5,DANA URICK,URICK LAW CENTER,6700 FALLBROOK AVENUE    #111C,WEST HILLS,91307-3540,6700 FALLBROOK 91307-3540,,,,541100,Legal services,12,01/01/2011,,"(34.1923, -118.6228)",4283,2,296,320,,44
0000485753-0001-7,ANA P ENTERPRISES INC,,7222 FALLBROOK AVENUE,WEST HILLS,91307-2102,7222 FALLBROOK 91307-2102,POST OFFICE BOX #7261,NORTHRIDGE,91327-7261,,,12,07/18/1997,,"(34.2016, -118.6234)",4283,2,283,266,,44
0000486249-0001-7,MARVIN E LOPATA,MARVIN E LOPATA & ASSOCIATES,6700 FALLBROOK AVENUE #125 L,WEST HILLS,91307-3530,6700 FALLBROOK 91307-3530,,,,531210,Offices of real estate agents & brokers,12,05/15/1982,,"(34.1921, -118.6233)",4283,2,296,320,,44
0000491291-0001-9,LOUIS H MOWBRAY,L. H. MOWBRAY & ASSOCIATES,6700 FALLBROOK AVENUE SUITE #100,WEST HILLS,91307-3563,6700 FALLBROOK 91307-3563,6700 FALLBROOK AVENUE SUITE #100,WEST HILLS,91307-3563,523900,Other financial investment activities (including investment advice),12,02/15/1997,,"(34.1921, -118.6233)",4283,2,296,320,,44
0000498887-0011-0,THE PEP BOYS-MANNY/MOE & JACK OF CA,THE PEP BOYS 975,6325 FALLBROOK AVENUE,WOODLAND HILLS,91367-1604,6325 FALLBROOK 91367-1604,3111 W ALLEGHENY AVENUE,PHILADELPHIA,19132-1116,441300,"Automotive parts, accessories, & tire stores",3,11/30/1996,,"(34.185, -118.6233)",19347,4,296,321,,49
0000502552-0001-9,MARIA ELENA GAMBOA,EMPIRE CLEANING SERVICES,6933 FALLBROOK AVENUE,WEST HILLS,91307-2513,6933 FALLBROOK 91307-2513,POST OFFICE BOX #570090,TARZANA,91357-0090,561720,Janitorial services,12,01/01/1998,,"(34.1966, -118.6233)",4283,2,296,320,,44
0000509777-0001-6,HOLMAN PROFESSIONAL COUNSELING CENTERS,HOLMAN GROUP,8511 FALLBROOK AVENUE FLOOR #4,WEST HILLS,91304-3248,8511 FALLBROOK 91304-3248,Address Error,Address Error,Address Error,621399,Offices of all other miscellaneous health practitioners,12,07/01/1985,,"(34.2249, -118.6279)",4279,2,91,1459,,44
0000509778-0001-1,HOLMAN FAMILY COUNSELING INC,,8511 FALLBROOK AVENUE FLOOR #4,WEST HILLS,91304-3248,8511 FALLBROOK 91304-3248,Address Error,Address Error,Address Error,621399,Offices of all other miscellaneous health practitioners,12,07/01/1985,,"(34.2249, -118.6279)",4279,2,91,1459,,44
0000523394-0001-6,CB INCOME TAX,CB INCOME TAX,6700 FALLBROOK AVENUE    #195,WEST HILLS,91307-3558,6700 FALLBROOK 91307-3558,,,,443112,"Radio, television, & other electronics stores",12,03/15/2004,,"(0.0, 0.0)",,,,,,
0000529277-0001-8,ANDREW RADEL ET AL,,7545 FALLBROOK AVENUE,CANOGA PARK,91307-1504,7545 FALLBROOK 91307-1504,,,,531100,Lessors of real estate (including mini warehouses & self-storage units),12,,,"(34.2074, -118.6234)",4283,2,283,266,,44
0000554496-0007-9,TRADER JOE'S CO,TADER JOE'S #50,6751 FALLBROOK AVENUE,WEST HILLS,91307-3544,6751 FALLBROOK 91307-3544,POST OFFICE BOX #8000,MONSEY,10952-8505,445100,Grocery stores (including supermarkets & convenience stores without gas),12,01/01/1989,,"(34.1929, -118.6233)",4283,2,296,320,,44
0000574792-0002-7,MEHDI AHMADI,,5523 FALLBROOK AVENUE,WOODLAND HILLS,91367-4327,5523 FALLBROOK 91367-4327,3806 MALIBU COUNTRY DRIVE,MALIBU,90265-4717,531310,Real estate property managers,3,02/01/2015,,"(34.1707, -118.6233)",19347,4,306,1555,,49
0000607810-0005-4,T J MAXX OF CA LLC,TJ MAXX#695,6609 FALLBROOK AVENUE,WEST HILLS,91307-3520,6609 FALLBROOK 91307-3520,POST OFFICE BOX #9358,FRAMINGHAM,01701-9358,448140,Family clothing stores,12,10/01/2010,,"(34.1907, -118.6233)",4283,2,296,320,,44
0000628626-0001-6,AMNON SHALEV/MIRIAM SHALEV,SUPERTONE HEARING AID CENTERS,6700 FALLBROOK AVENUE #294,WEST HILLS,91307-3530,6700 FALLBROOK 91307-3530,,,,453990,"All other miscellaneous store retailers (including tobacco, candle, & trophy shops)",12,01/04/1988,,"(34.1921, -118.6233)",4283,2,296,320,,44
0000631495-0004-1,N & D RESTAURANTS INC,THE OLIVE GARDEN ITALIAN RESTAURANT #4473,6501 FALLBROOK AVENUE,WEST HILLS,91307-3519,6501 FALLBROOK 91307-3519,POST OFFICE BOX #695016,ORLANDO,32869-5016,722110,Full-service restaurants,12,05/05/2014,,"(34.1885, -118.6233)",4283,2,296,320,,44
0000657921-0001-0,ALI SAEGHI DDS INC,,7606 FALLBROOK AVENUE SUITE #13,WEST HILLS,91304-3610,7606 FALLBROOK 91304-3610,7606   FALLBROOK AVENUE   #13,CANOGA PARK,91304-3610,,,12,04/05/2002,,"(34.2085, -118.6234)",4279,2,277,265,,44
