LOCATION ACCOUNT #,BUSINESS NAME,DBA NAME,STREET ADDRESS,CITY,ZIP CODE,LOCATION DESCRIPTION,MAILING ADDRESS,MAILING CITY,MAILING ZIP CODE,NAICS,PRIMARY NAICS DESCRIPTION,COUNCIL DISTRICT,LOCATION START DATE,LOCATION END DATE,LOCATION,Zip Codes,Council Districts,Census Tracts,Precinct Boundaries,LA Specific Plans,Neighborhood Councils (Certified)
0000510914-0001-8,JUDY SPIZER,,5261 LOUISE AVENUE,ENCINO,91316-2536,5261 LOUISE 91316-2536,,,,561490,"Other business support services (including repossession services, court reporting, & stenotype services)",4,02/19/1986,,"(34.1669, -118.5098)",4286,6,325,1495,,62
0000510996-0001-6,GRANADA HILLS ASSEMBLY OF GOD CHURCH,,10452 LOUISE AVENUE,GRANADA HILLS,91344-6126,10452 LOUISE 91344-6126,,,,624410,Child day care services,12,11/26/2018,,"(34.2604, -118.511)",19329,2,83,1416,,79
0000520100-0001-7,ARMANDO CAPPA,AMERICAN KYOKUSHIN KARATE ACADEMY,8240 LOUISE AVENUE,NORTHRIDGE,91325-4450,8240 LOUISE 91325-4450,12630 NEON WAY,GRANADA HILLS,91344-1343,424990,Other miscellaneous nondurable goods,6,01/01/2000,,"(34.2202, -118.5098)",18514,3,251,432,,61
0000521204-0001-1,GAMLET POGOSIAN,COMFORT ZONE HEATING & AIR PLUSS,125 S LOUISE STREET UNIT #118,GLENDALE,91205-1024,125 LOUISE 91205-1024,,,,235110,"Plumbing, Heating, and Air-Conditioning Contractors (1997 NAICS)",0,04/12/2004,,,,,,,,
0000532713-0001-4,REGIS P/CONNIE HERZER,HERZERS TV WORLD,7221 LOUISE AVENUE,VAN NUYS,91406-2423,7221 LOUISE 91406-2423,,,,443112,"Radio, television, & other electronics stores",6,05/01/1986,,"(34.2017, -118.5098)",19734,3,259,315,,61
0000546660-0001-6,CLAUDIA FORTELKA / CORNELL STEVENS,CLAUDIA FLORAUNCE COLLECTION,10420   LOUISE AVENUE,GRANADA HILLS,91344-6126,10420 LOUISE 91344-6126,,,,,,12,08/20/2001,,"(34.26, -118.5107)",19329,2,83,1416,,79
0000548042-0001-3,HYUN JU SEO LEE,WOO DOO MUHRI,8260 LOUISE AVENUE,NORTHRIDGE,91325-4450,8260 LOUISE 91325-4450,,,,812111,Barber shops,6,07/30/2001,,"(34.2205, -118.5098)",18514,3,251,432,,61
0000578697-0001-2,GLASS ETC CALIFORNIA INC,GLASS ETC,8258 LOUISE AVENUE,NORTHRIDGE,91325-4450,8258 LOUISE 91325-4450,,,,235920,Glass and Glazing Contractors (1997 NAICS),6,01/08/2002,,"(34.2204, -118.5098)",18514,3,251,432,,61
0000579595-0001-2,UNIQUE REALTY CORPORATION,,7616 LOUISE AVENUE UNIT #A,VAN NUYS,91406-2115,7616 LOUISE 91406-2115,19651 NEEDLES STREET,NORTHRIDGE,91324-1641,531210,Offices of real estate agents & brokers,6,03/01/2002,,"(34.2089, -118.5098)",19734,3,251,315,,61
0000582045-0001-9,VAL DAMNESKIOLD,VALS ANTIQUE CARS,11912 LOUISE AVENUE,GRANADA HILLS,91344-2448,11912 LOUISE 91344,,,,532100,Automotive equipment rental & leasing,12,01/01/1983,,"(34.2868, -118.5101)",19329,2,53,911,,78
0000615290-0001-3,HOVANES YEPREMIAN/ANAHIT GEZALYAN,,12307 LOUISE AVENUE,GRANADA HILLS,91344-1926,12307 LOUISE 91344-1926,12307 LOUISE AVENUE,GRANADA HILLS,91344-1926,531100,Lessors of real estate (including mini warehouses & self-storage units),12,01/01/1988,,"(34.2941, -118.5177)",19329,2,54,1407,,78
0000626842-0001-7,FIRST ASSEMBLY OF GOD CHURCH OF NORTH HOLLYWOOD,THE CENTER CHURCH,10452 LOUISE AVENUE,GRANADA HILLS,91344-6126,10452 LOUISE 91344-6126,,,,444200,Lawn & garden equipment & supplies stores,12,07/01/1984,,"(34.2604, -118.511)",19329,2,83,1416,,79
0000634362-0001-5,"SANDY DE CRESCENT, INC",,5229 LOUISE AVENUE,ENCINO,91316-2536,5229 LOUISE 91316-2536,3980   PRADO DEL MAIZ,CALABASAS,91302-3634,,,4,02/23/1993,,"(34.1661, -118.5098)",4286,6,325,1498,,62
0000644031-0001-1,"ZONE 26 CONSTRUCTION, INC",,4324 LOUISE AVENUE,ENCINO,91316-3916,4324 LOUISE 91316-3916,4324 LOUISE AVENUE,ENCINO,91316-3916,233210,Single Family Housing Construction (1997 NAICS),4,06/05/2002,,"(34.1504, -118.5069)",4286,6,327,1497,,62
0000677157-0001-5,BARDY AZADMARD,DESIGNING LA,605 N LOUISE STREET   UNIT #208,GLENDALE,91206-2202,605 LOUISE 91206-2202,7966 Norton,West Hollywood,90046-5207,424990,Other miscellaneous nondurable goods,0,10/05/1999,,"(34.155, -118.253)",3634,,1016,,,
0000756555-0001-4,ISRAEL MATA CRUZ,IC TAX MULTI SERVICES | IC TAX SERVICES,8130 LOUISE AVENUE,NORTHRIDGE,91325-4460,8130 LOUISE 91325-4460,8130 LOUISE AVENUE,NORTHRIDGE,91325-4460,424300,"Apparel, piece goods, & notions",6,01/08/2003,,"(34.2182, -118.5098)",18514,3,251,432,,61
0000756975-0001-4,JAMES CUBIAS,VALLEY CARPET CLEANING,10717 LOUISE AVENUE,GRANADA HILLS,91344-4822,10717 LOUISE 91344-4822,,,,561740,Carpet & upholstery cleaning services,12,01/01/2003,,"(34.265, -118.511)",19329,2,79,1533,39,79
0000779106-0001-2,CATHERINE HUR,,1122 N LOUISE STREET UNIT #G,GLENDALE,91207-1649,1122 LOUISE 91207-1649,1122 N LOUISE STREET UNIT #G,GLENDALE,91207-1649,541400,"Specialized design services (including interior, industrial, graphic, & fashion design)",0,01/05/2003,,"(34.1619, -118.2526)",3635,,1001,,,
0000781762-0001-3,EVELYN LEVONIAN LIVING TRUST,,5358 LOUISE AVENUE,ENCINO,91316-2537,5358 LOUISE 91316-2537,,,,,,4,07/01/1963,,"(34.1699, -118.5098)",4286,6,325,1495,,62
0000804252-0001-5,RICK MANOUKIAN,,7801 LOUISE AVENUE,NORTHRIDGE,91325-4441,7801 LOUISE 91325-4441,18618   CLARK STREET   APT #19,TARZANA,91356-3494,561500,Travel arrangement & reservation services,6,01/05/2000,,"(34.212, -118.5098)",18514,3,251,315,,61
0000816460-0001-7,MICHAEL PERRY RUSS,L CHAYIM SERVICE,10668 LOUISE AVENUE,GRANADA HILLS,91344-6116,10668 LOUISE 91344-6116,,,,561500,Travel arrangement & reservation services,12,01/01/1997,,"(34.264, -118.511)",19329,2,83,1416,,79
0000822878-0001-7,MICHAEL JEFFERY NATHAN,MIKE NATHANS POOL SERVICE,8215 LOUISE AVENUE,NORTHRIDGE,91325-4449,8215 LOUISE 91325-4449,,,,561500,Travel arrangement & reservation services,6,01/21/1999,,"(34.2196, -118.5098)",18514,3,251,432,,61
0000824637-0002-4,KRISTINE DEMIRCHIAN,HOMEWORK CLUB,4649   LOUISE AVENUE,ENCINO,91316-3924,4649 LOUISE 91316-3924,4649   LOUISE AVENUE,ENCINO,91316-3924,812990,All other personal services,4,11/07/2011,,"(34.1543, -118.5108)",4286,6,327,1497,,62
0000826092-0001-1,ROGER WADE SMITH,RENAISSANCE PLASTERING INC | RW SMITH CONSTRUCTION AND PLASTERING,7906 LOUISE AVENUE,NORTHRIDGE,91325-4444,7906 LOUISE 91325-4444,7906 LOUISE AVENUE,NORTHRIDGE,91325-4444,235110,"Plumbing, Heating, and Air-Conditioning Contractors (1997 NAICS)",6,04/23/1999,,"(34.2139, -118.5098)",18514,3,251,432,,61
0000835703-0001-9,AMY RUTH DRESSER,,333 N LOUISE STREET #1,GLENDALE,91206-3574,333 LOUISE 91206-3574,333 N LOUISE STREET #1,GLENDALE,91206-3574,541920,Photographic services,0,08/01/2002,,"(34.1505, -118.2526)",3634,,1017,,,
0000860720-0001-5,DAVID B MCARDLE,DAV CO AIR CONDITIONING,8817 LOUISE AVENUE #C,NORTHRIDGE,91325-3210,8817 LOUISE 91325-3210,39825   BERENDA ROAD,TEMECULA,92591-5020,235310,Electrical Contractors (1997 NAICS),12,10/01/1990,,"(34.2311, -118.5109)",18514,2,104,1424,,65
0000873051-0001-1,JORGE A MARTINEZ,UNIVERSAL TREE & LANDSCAPING SERVICE,6733 LOUISE AVENUE,VAN NUYS,91406-5441,6733 LOUISE 91406-5441,,,,561730,Landscaping services,6,10/21/1991,,"(34.1924, -118.5098)",19734,3,261,571,,61
0000882905-0001-4,AMIT LANCET,AMIT LANCET VETERINARIAN,10620 LOUISE AVENUE,GRANADA HILLS,91344-6114,10620 LOUISE 91344,,,,561300,Employment services,12,04/18/2003,,"(34.2626, -118.511)",19329,2,83,1416,,79
0000885818-0001-5,JMB MANAGEMENT INC.,,505 S LOUISE STREET,GLENDALE,91205-2130,505 LOUISE 91205-2130,POST OFFICE BOX #250866,GLENDALE,91225-0866,531100,Lessors of real estate (including mini warehouses & self-storage units),0,06/25/1991,,"(34.1408, -118.2525)",3632,,1024,,,
0000888968-0001-3,RICHARD R BETZ,,9955 LOUISE AVENUE,NORTHRIDGE,91325-1518,9955 LOUISE 91325-1518,,,,541600,"Management, scientific, & technical consulting services",12,01/01/2000,,"(34.2512, -118.5111)",18514,2,84,1420,,87
0000894036-0001-7,SARTOR FAMILY LTD PARTNERSHIP,SARTOR FAMILY MANAGEMENT,8315 LOUISE AVENUE,NORTHRIDGE,91325-4012,8315 LOUISE 91325-4012,,,,531100,Lessors of real estate (including mini warehouses & self-storage units),12,01/01/1970,,"(34.2215, -118.5098)",18514,2,111,1540,,65
0000901397-0001-4,MAREK L ARLUKIEWICZ,PROMOTECH,7411 LOUISE AVENUE,VAN NUYS,91406-2426,7411 LOUISE 91406-2426,,,,423100,Motor vehicle & motor vehicle parts & supplies,6,11/01/1998,,"(34.2052, -118.5098)",19734,3,259,315,,61
0000942219-0001-9,NICOLAS P AREVALO,,7628 LOUISE AVENUE,VAN NUYS,91406-2147,7628 LOUISE 91406-2147,7628 LOUISE AVENUE,VAN NUYS,91406-2147,233210,Single Family Housing Construction (1997 NAICS),6,12/01/1998,,"(34.2093, -118.5098)",18514,3,251,315,,61
0000952728-0001-5,R H BUSINESS INC,,7404 LOUISE AVENUE,VAN NUYS,91406-2425,7404 LOUISE 91406-2425,,,,423400,Professional & commercial equipment & supplies,6,11/15/2006,,"(34.2048, -118.5098)",19734,3,259,315,,61
0000988067-0001-1,TRADE FIRE PROTECTION GROUP/C,,6824 LOUISE AVENUE,VAN NUYS,91406-4430,6824 LOUISE 91406-4430,,,,233210,Single Family Housing Construction (1997 NAICS),6,02/04/2000,,"(34.1945, -118.5098)",19734,3,261,301,,61
0000988323-0001-2,VILLA EMMA RESIDENTIAL CARE HM INC,,11144 LOUISE AVENUE,GRANADA HILLS,91344-4103,11144 LOUISE 91344-4103,,,,721310,Rooming & boarding houses,12,03/21/2001,,"(34.2734, -118.5109)",19329,2,78,1414,,79
0000994721-0002-1,CHARLES MANNAK,,12045   LOUISE AVENUE,GRANADA HILLS,91344-2463,12045 LOUISE 91344-2463,,,,812990,All other personal services,12,04/18/2019,,"(34.2907, -118.5129)",19329,2,54,911,,78
0002000367-0001-6,IAN R BUENAVENTURA,GOOD VENTURES CONSULTING,433 N LOUISE STREET,GLENDALE,91206-2278,433 LOUISE 91206-2278,433 N LOUISE STREET,GLENDALE,91206-2279,,,0,11/01/2004,,"(34.1528, -118.253)",3634,,1016,,,
0002005269-0001-3,"MISSION APPRAISAL, INC.",MISSION APPRAISAL GROUP,7045 LOUISE AVENUE,VAN NUYS,91406-3549,7045 LOUISE 91406-3549,,,,541990,"All other professional, scientific, & technical services",6,01/01/2001,,"(34.1983, -118.5098)",19734,3,261,301,,61
0002028023-0001-0,YAN CONSTRUCTION INC,,950 N LOUISE STREET #204,GLENDALE,91207-2001,950 LOUISE 91207-2001,,,,233210,Single Family Housing Construction (1997 NAICS),0,03/04/2005,,"(34.1594, -118.2526)",3635,,1001,,,
0002036381-0001-9,CHARLES ROHR,,7822 LOUISE AVENUE,NORTHRIDGE,91325-4442,7822 LOUISE 91325-4442,POST OFFICE BOX #16968,ENCINO,91416-6968,,,6,06/01/1997,,"(34.2124, -118.5098)",18514,3,251,432,,61
0002058856-0001-9,FRANK M/LYLA NELSON,,7400 LOUISE AVENUE,VAN NUYS,91406-2425,7400 LOUISE 91406-2425,,,,,,6,01/01/1999,,"(34.2047, -118.5098)",19734,3,259,315,,61
0002065564-0001-3,LIDA GEVERGIZ ISSAKOO,,8309 LOUISE AVENUE,NORTHRIDGE,91325-4012,8309 LOUISE 91325-4012,,,,,,12,09/09/2005,,"(34.2213, -118.5098)",18514,2,111,1540,,65
0002072022-0001-3,VAHAGN PARSADANYAN,V & G ELECTRIC,6947 LOUISE AVENUE,VAN NUYS,91406-4436,6947 LOUISE 91406-4436,,,,,,6,10/13/2005,,"(34.1966, -118.5098)",19734,3,261,301,,61
0002072494-0001-1,SAMUEL RAMOS ZEPEDA,SAM THE PLUMBER,11306 LOUISE AVENUE UNIT #A,LYNWOOD,90262-3170,11306 LOUISE 90262-3170,,,,,,0,10/11/2005,,"(33.9218, -118.1819)",24691,,1654,,,
0002073236-0001-9,PAUL WITTEMANN,GRANADA HILLS BUSINESS MACHINES & TYPE1TEC,10858 LOUISE AVENUE,GRANADA HILLS,91344-4807,10858 LOUISE 91344-4807,,,,453210,Office supplies & stationery stores,12,10/20/2005,,"(34.2675, -118.5109)",19329,2,79,934,,79
0002074021-0001-3,ALFRED E MOHAN,,236 N LOUISE STREET UNIT #212,GLENDALE,91206-4258,236 LOUISE 91206-4258,,,,,,0,10/01/2005,,"(34.1487, -118.2526)",3634,,1017,,,
0002080324-0001-9,MICHELLE MIVZARI,,6805 LOUISE AVENUE #512,VAN NUYS,91406-4411,6805 LOUISE 91406-4411,,,,,,6,01/01/2002,,"(34.194, -118.5098)",19734,3,261,301,,61
0002115060-0001-8,PERU'S TASTE INC,,8246 LOUISE AVENUE,NORTHRIDGE,91325-4450,8246 LOUISE 91325-4450,,,,453990,"All other miscellaneous store retailers (including tobacco, candle, & trophy shops)",6,05/12/2006,,"(34.2203, -118.5098)",18514,3,251,432,,61
0002180615-0001-0,DON SORAPURU,,7706 LOUISE AVENUE,VAN NUYS,91406-2117,7706 LOUISE 91406-2117,,,,,,6,01/12/2005,,"(34.2106, -118.5098)",18514,3,251,315,,61
0002183005-0001-9,ANGEL ARELLANO AND YVONNE MONREAL,PATRONS BARBER SHOP,7618 LOUISE AVENUE UNIT #A,VAN NUYS,91406-2118,7618 LOUISE 91406-2118,8112 WHITE OAK AVENUE,NORTHRIDGE,91325-4359,812111,Barber shops,6,11/15/2006,,"(34.209, -118.5098)",19734,3,251,315,,61
0002207675-0001-7,JAMES S HIESTAND,DREAMSCAPES,5440 LOUISE AVENUE,ENCINO,91316-2539,5440 LOUISE 91316-2539,,,,541320,Landscape architecture services,4,09/01/2003,,"(34.1695, -118.5098)",4286,6,325,1495,,62
0002207898-0001-4,STACY BELLEW,,532 N LOUISE STREET UNIT #B,GLENDALE,91206-2210,532 LOUISE 91206-2210,,,,711510,"Independent artists, writers, & performers",0,12/13/2006,,"(34.1536, -118.2526)",3634,,1016,,,
0002208398-0001-1,EDISON FRANCISCO LOPEZ,YOUR ONE STOP SERVICES,9930 LOUISE AVENUE,NORTHRIDGE,91325-1519,9930 LOUISE 91325-1519,,,,541213,Tax preparation services,12,12/12/2006,,"(34.251, -118.5111)",18514,2,84,1420,,87
0002219992-0001-6,ERNANDO R ANONUEVO,,4216 LOUISE AVENUE,ENCINO,91316-3913,4216 LOUISE 91316-3913,4216 Louise,Encino,91316-3913,,,4,08/22/2006,,"(34.1476, -118.5062)",4286,6,327,1497,,62
0002227567-0001-7,LISA MARIE DALTON,DALTON,11951 LOUISE AVENUE,GRANADA HILLS,91344-2462,11951 LOUISE 91344-2462,,,,812990,All other personal services,12,12/01/2006,,"(34.2886, -118.512)",19329,2,53,911,,78
