"id","name","address","city","zip","state","loannumber","dateapproved","loanstatusdate","loanstatus","sbaguarantypercentage","initialapprovalamount","currentapprovalamount","undisbursedamount","franchisename","franchise","ruralurbanindicator","hubzoneindicator","lmiindicator","businessagedescription","cd","jobsreported","naicscode","industry","race","ethnicity","payroll_proceed","rent_proceed","businesstype","objectid","x","y","location"
"7598","BRITE SPOT ON SUNSET, LLC","6201 MULHOLLAND HWY","los angeles","90068-1645","CA","8415197210","2020-04-28T00:00:00.000",,"Exemption 4","100","175500","175500","0","Unknown","Unknown","U","false","true","New Business or 2 years or less","CA-28","45","72","Accomodation & Food Services","Unanswered","Unknown/NotStated","140400",,"Limited  Liability Company(LLC)","6491","-118.322753733759","34.1293608133828",
"7744","JUST JARED, INC.","10800 WILSHIRE BLVD SUITE 1101","los angeles","90024-4228","CA","1198817207","2020-04-15T00:00:00.000","2021-07-22T00:00:00.000","Paid in Full","100","172656","172656","0","Unknown","Unknown","U","true","false","Existing or more than 2 years old","CA-33","8","51","Information","Unanswered","Unknown/NotStated","139035","6958","Subchapter S Corporation","6812","-118.439795816032","34.0597868298239",
"7724","SHOWA MARINE INC.","11099 S La Cienega Blvd Ste 254","los angeles","90045-6126","CA","4822008401","2021-02-07T00:00:00.000","2021-07-16T00:00:00.000","Paid in Full","100","173015","173015","0","Unknown","Unknown","U","false","false","Existing or more than 2 years old","CA-43","19","42","Wholesale Trade","Unanswered","Unknown/NotStated","173015",,"Corporation","7035","-118.370136002241","33.9346329783991",
"7906","JUST FLOWERS","11999 San Vicente Blvd 340","los angeles","90049","CA","5478067308","2020-04-30T00:00:00.000",,"Exemption 4","100","168300","168300","0","Unknown","Unknown","U","false","false","Unanswered","CA-33","10","45","Retail Trade","Unanswered","Unknown/NotStated","168300",,"Corporation","7118","-118.472897538594","34.0523844264745","POINT (-118.472745 34.052282)"
"7933","SLABACK CONSTRUCTION INC","12506 Sanford St","los angeles","90066-6935","CA","5373228602","2021-03-20T00:00:00.000",,"Exemption 4","100","167867","167867","0","Unknown","Unknown","U","false","true","Existing or more than 2 years old","CA-37","30","23","Construction","Unanswered","Unknown/NotStated","167867",,"Subchapter S Corporation","7142","-118.41689294447","33.9841485542545",
"8001","ALBA DESIGNS, LLC","APT 708 746 S LOS ANGELES ST","los angeles","90014","CA","5503897204","2020-04-27T00:00:00.000","2021-06-16T00:00:00.000","Paid in Full","100","166217","166217","0","Unknown","Unknown","U","false","true","Unanswered","CA-34","14","31","Manufacturing","Asian","Unknown/NotStated","166217",,"Limited  Liability Company(LLC)","7157","-118.251239249249","34.0425579638017",
"8285","CWT GROUP LLC","8495 West 3rd Street","los angeles","90048-4181","CA","3640337709","2020-05-01T00:00:00.000","2021-02-09T00:00:00.000","Paid in Full","100","160145","160145","0","Unknown","Unknown","U","false","false","Existing or more than 2 years old","CA-34","27","99","Unknown","Asian","Not Hispanic or Latino","160145",,"Limited  Liability Company(LLC)","7258","-118.376322187563","34.0734469325784",
"113","GEENEE INC.","1604 N Cahuenga Blvd Ste A","los angeles","90028-6257","CA","4555238503","2021-02-26T00:00:00.000","2021-09-24T00:00:00.000","Paid in Full","100","149000","149000","0","Unknown","Unknown","U","true","false","Existing or more than 2 years old","CA-28","8","51","Information","Unanswered","Unknown/NotStated","148998",,"Corporation","8123","-118.329438549641","34.0999043688336","POINT (-118.329519 34.099917)"
"593","NOVELLE MODE INC","1363 Elwood St","los angeles","90021-2412","CA","9894228410","2021-02-18T00:00:00.000",,"Exemption 4","100","142303","142303","0","Unknown","Unknown","U","true","false","Existing or more than 2 years old","CA-34","6","42","Wholesale Trade","Unanswered","Unknown/NotStated","142303",,"Corporation","8575","-118.236061660959","34.0250576590473",
"1088","ABBA BAIL BONDS INC.","900 Avila St Ste 101","los angeles","90012-3871","CA","6696978407","2021-02-10T00:00:00.000","2021-12-21T00:00:00.000","Paid in Full","100","135267","135267","0","Unknown","Unknown","U","true","false","Existing or more than 2 years old","CA-34","15","52","Finance & Insurance","Unanswered","Unknown/NotStated","135261",,"Corporation","8720","-118.232857737751","34.0569754563039",
"1163","TROY'S BURGERS #10","4805 VALLEY BLVD","los angeles","90032","CA","2950177307","2020-04-29T00:00:00.000","2021-05-08T00:00:00.000","Paid in Full","100","134146","134146","0","Unknown","Unknown","U","true","false","Existing or more than 2 years old","CA-34","15","72","Accomodation & Food Services","Unanswered","Unknown/NotStated","134146",,"Sole Proprietorship","8912","-118.180229549657","34.0658994528946",
"1211","LITTLE LLAMA PERUVIAN TACOS INC.","222 S Main St Ste 101","los angeles","90012-4598","CA","8789078308","2021-01-30T00:00:00.000",,"Exemption 4","100","133455","133455","0","Unknown","Unknown","U","true","false","Existing or more than 2 years old","CA-34","25","72","Accomodation & Food Services","White","Hispanic or Latino","133450",,"Corporation","9258","-118.244776825689","34.0506120717527",
"1728","CORE CHURCH, INC.","2037 LA CIENEGA BLVD","los angeles","90034-1607","CA","5882797001","2020-04-06T00:00:00.000","2021-02-05T00:00:00.000","Paid in Full","100","126900","126900","0","Unknown","Unknown","U","true","true","Existing or more than 2 years old","CA-37","12","81","Other Services","Unanswered","Unknown/NotStated","126900",,"Non Profit","9422","-118.377157588438","34.0400600274601",
"1590","DISCOTECH LLC","6477 DEEP DELL PL","los angeles","90068-2845","CA","5062027706","2020-05-01T00:00:00.000","2021-07-22T00:00:00.000","Paid in Full","100","26814","128708","0","Unknown","Unknown","U","false","false","New Business or 2 years or less","CA-28","10","99","Unknown","Unanswered","Unknown/NotStated","128708",,"Corporation","9459","-118.330748689482","34.1152108476531","POINT (-118.330889 34.115542)"
"1906","RENNIE CHEUNG AND VICTOR HO","6240 W. Manchester Ave.","los angeles","90045","CA","8516947710","2020-05-01T00:00:00.000","2021-06-18T00:00:00.000","Paid in Full","100","125000","125000","0","Unknown","Unknown","U","false","false","Unanswered","CA-43","28",,"Unknown","Asian","Not Hispanic or Latino","125000",,"Partnership","9630","-118.394635637305","33.9597222138514",
"2481","KURVE INC","545 W. 130th St.","los angeles","90061-1180","CA","4193187202","2020-04-27T00:00:00.000","2021-05-15T00:00:00.000","Paid in Full","100","118567","118567","0","Unknown","Unknown","U","true","true","Existing or more than 2 years old","CA-44","20","44","Retail Trade","Unanswered","Unknown/NotStated","118567",,"Corporation","10085","-118.283545871157","33.9144464198458",
"3015","STYLE PR LLC","5455 Wilshire Blvd. 1800","los angeles","90036","CA","6800797308","2020-04-30T00:00:00.000","2021-10-16T00:00:00.000","Paid in Full","100","112695","112695","0","Unknown","Unknown","U","false","false","Unanswered","CA-33","10","54","Professional, Scientific, & Technical Services","Unanswered","Unknown/NotStated","112695",,"Subchapter S Corporation","10399","-118.347337743087","34.0624300990961",
"2967","DA SOM INC.","228 S Oxford Ave","los angeles","90004-5105","CA","8387358306","2021-01-29T00:00:00.000","2021-12-08T00:00:00.000","Paid in Full","100","113200","113200","0","Unknown","Unknown","U","true","true","Existing or more than 2 years old","CA-34","14","72","Accomodation & Food Services","Asian","Not Hispanic or Latino","113198",,"Corporation","10469","-118.307823038441","34.0705013737903",
"3508","JAN'S AUCTIONEERS, INC.","1904 WEST ADAMS BLVD","los angeles","90018","CA","4289607703","2020-05-01T00:00:00.000","2021-04-10T00:00:00.000","Paid in Full","100","108205","108205","0","Unknown","Unknown","U","true","true","Existing or more than 2 years old","CA-37","4","42","Wholesale Trade","Unanswered","Unknown/NotStated","108205",,"Corporation","10982","-118.30628289126","34.0326296732784",
"3916","ROYAL FOODS INC","11625 Barrington Court #101","los angeles","90049-2928","CA","5168938005","2020-06-27T00:00:00.000","2021-09-25T00:00:00.000","Paid in Full","100","104825","104825","0","Unknown","Unknown","U","false","false","Unanswered","CA-33","16","72","Accomodation & Food Services","Unanswered","Unknown/NotStated","104825",,"Corporation","11231","-118.469436128582","34.0651321598634",
"4077","THEATRE OF ARTS, INC","6767 Sunset Blvd","los angeles","90028-7177","CA","1185007310","2020-04-28T00:00:00.000","2021-09-28T00:00:00.000","Paid in Full","100","103347","103347","0","Unknown","Unknown","U","false","false","Unanswered","CA-28","17","71","Arts, Entertainment, & Recreation","Unanswered","Unknown/NotStated","103347",,"Corporation","11530","-118.338147182721","34.0980583973899",
"4506","SOY GAROTA INC","942 E 12th St","los angeles","90021-2202","CA","5450118402","2021-02-08T00:00:00.000",,"Exemption 4","100","100000","100000","0","Unknown","Unknown","U","true","true","Existing or more than 2 years old","CA-34","9","44","Retail Trade","Unanswered","Unknown/NotStated","99999",,"Corporation","12010","-118.249026783146","34.0316406391466","POINT (-118.248518 34.031519)"
"4989","LET'S PLAY PRODUCTION INC","1806 MARENGO ST","los angeles","90033","CA","1165887700","2020-05-01T00:00:00.000","2021-07-21T00:00:00.000","Paid in Full","100","96250","96250","0","Unknown","Unknown","U","true","true","Existing or more than 2 years old","CA-34","4","51","Information","Unanswered","Unknown/NotStated","61750","29000","Corporation","12312","-118.211670254021","34.0583964455636",
"5130","FUNCOOKERS, INC.","6305 Yucca Street","los angeles","90028","CA","5126837408","2020-05-11T00:00:00.000","2021-08-10T00:00:00.000","Paid in Full","100","95000","95000","0","Unknown","Unknown","U","true","false","Existing or more than 2 years old","CA-28","18","45","Retail Trade","White","Unknown/NotStated","71250",,"Corporation","12395","-118.326888013361","34.1038532328187","POINT (-118.327266 34.103811)"
"5343","COUCH MFG","5725 S San Pedro St","los angeles","90011-5321","CA","8709608607","2021-03-25T00:00:00.000","2021-08-19T00:00:00.000","Paid in Full","100","93495","93495","0","Unknown","Unknown","U","false","true","Existing or more than 2 years old","CA-40","14","31","Manufacturing","Unanswered","Unknown/NotStated","93493",,"Subchapter S Corporation","12834","-118.270219667548","33.9904673272541","POINT (-118.270106 33.990068)"
"6398","MEDSALES CORPORATION","7909 BEVERLY BLVD","los angeles","90048","CA","2293557400","2020-05-05T00:00:00.000",,"Exemption 4","100","86057","86057","0","Unknown","Unknown","U","false","false","Unanswered","CA-33","8","44","Retail Trade","Unanswered","Unknown/NotStated","86057",,"Corporation","13785","-118.361666330009","34.0761877130628","POINT (-118.361945 34.076101)"
"7195","CHRIS G TV, INC.","2758 Clyde Ave","los angeles","90016","CA","6388967308","2020-04-30T00:00:00.000","2021-05-25T00:00:00.000","Paid in Full","100","80870","80870","0","Unknown","Unknown","U","true","true","New Business or 2 years or less","CA-37","6","81","Other Services","White","Not Hispanic or Latino","80870",,"Corporation","14604","-118.368091420485","34.028884856564","POINT (-118.36819 34.028859)"
"7308","FELIPE BAGUES MORTUARY INC","1930 E 1ST ST","los angeles","90033-3413","CA","3843627408","2020-05-08T00:00:00.000","2021-04-16T00:00:00.000","Paid in Full","100","80073","80073","0","Unknown","Unknown","U","true","true","Existing or more than 2 years old","CA-34","11","81","Other Services","Unanswered","Unknown/NotStated","80073",,"Corporation","14690","-118.216710929252","34.0461313595172",
"7897","DONMANY INC","600 E Washington Blvd C29","los angeles","90015-3700","CA","6027048010","2020-06-29T00:00:00.000",,"Exemption 4","100","76708","76708","0","Unknown","Unknown","U","true","true","Unanswered","CA-34","6","42","Wholesale Trade","Unanswered","Unknown/NotStated","76708",,"Corporation","14908","-118.259277243258","34.0283969413344","POINT (-118.258856 34.028282)"
"7659","ZENITH RUGS LLC","1539 SAWTELLE BLVD STE 6","los angeles","90025","CA","3897967705","2020-05-01T00:00:00.000","2021-05-08T00:00:00.000","Paid in Full","100","78172","78172","0","Unknown","Unknown","U","false","false","Existing or more than 2 years old","CA-37","5","42","Wholesale Trade","Unanswered","Unknown/NotStated","78172",,"Limited  Liability Company(LLC)","15026","-118.449702304933","34.0478301510179","POINT (-118.449256 34.04746)"
"8753","TLNT INC","1052 S OLIVE ST","los angeles","90015-1602","CA","5566537710","2020-05-01T00:00:00.000","2021-01-21T00:00:00.000","Paid in Full","100","72101","72101","0","Unknown","Unknown","U","true","false","New Business or 2 years or less","CA-34","25","99","Unknown","Unanswered","Unknown/NotStated","72101",,"Corporation","15613","-118.260189648617","34.041490688274","POINT (-118.260674 34.041101)"
"8778","NICE COFFEE INC","515 S Flower St Plaza 100","los angeles","90071","CA","9249747305","2020-05-01T00:00:00.000","2021-10-08T00:00:00.000","Paid in Full","100","71958.51","71958.51","0","Unknown","Unknown","U","true","false","Existing or more than 2 years old","CA-34","8","44","Retail Trade","Unanswered","Unknown/NotStated","53968.88",,"Sole Proprietorship","15636","-118.256388708665","34.0513838488272",
"8640","ABB LABELS","1010 E 18TH ST","los angeles","90021","CA","3843917706","2020-05-01T00:00:00.000","2021-07-13T00:00:00.000","Paid in Full","100","72727","72727","0","Unknown","Unknown","U","true","true","Existing or more than 2 years old","CA-34","13","32","Manufacturing","White","Not Hispanic or Latino","72727",,"Partnership","15725","-118.252685853962","34.0265447211732",
"8856","DAILY SPORTS SEOUL USA, INC","626 S. Kingsley Dr.","los angeles","90005-2318","CA","4772447300","2020-04-30T00:00:00.000","2021-11-20T00:00:00.000","Paid in Full","100","99100","71500","0","Unknown","Unknown","U","true","true","Existing or more than 2 years old","CA-34","15","51","Information","Asian","Not Hispanic or Latino","71500",,"Corporation","15871","-118.302768184202","34.0624769450576","POINT (-118.302843 34.062892)"
"8948","JEUNE SKIN CARE & ACUPUNCTURE INC","4220 W 3rd St Ste 105 Unit 105","los angeles","90020-3450","CA","6681788406","2021-02-10T00:00:00.000","2021-10-22T00:00:00.000","Paid in Full","100","71000","71000","0","Unknown","Unknown","U","true","true","Existing or more than 2 years old","CA-34","10","81","Other Services","Unanswered","Unknown/NotStated","70998",,"Corporation","15963","-118.30591630586","34.0689071274273",
"9153","QUAN PRODUCE CO., INC.","1278   6TH ST","los angeles","90021-1210","CA","8050977106","2020-04-15T00:00:00.000","2021-08-20T00:00:00.000","Paid in Full","100","70000","70000","0","Unknown","Unknown","U","true","false","Existing or more than 2 years old","CA-34","6","42","Wholesale Trade","Unanswered","Unknown/NotStated","70000",,"Subchapter S Corporation","16042","-118.236213042355","34.0381102466974",
"8964","LUCKY GOM CORP","3617 S VERMONT AVE","los angeles","90007-3945","CA","6467047704","2020-05-01T00:00:00.000","2021-03-17T00:00:00.000","Paid in Full","100","70907","70907","0","Unknown","Unknown","U","true","true","New Business or 2 years or less","CA-37","12","44","Retail Trade","Asian","Not Hispanic or Latino","70907",,"Corporation","16071","-118.291645122183","34.0226773500541",
"9374","SHERVIN M LOUIE DDS INC","321 N LARCHMONT BLVD #1010","los angeles","90004","CA","3831417701","2020-05-01T00:00:00.000","2021-06-09T00:00:00.000","Paid in Full","100","68844","68844","0","Unknown","Unknown","U","false","false","Existing or more than 2 years old","CA-34","10","62","Healthcare & Social Assistance","White","Not Hispanic or Latino","68844",,"Corporation","16175","-118.323747689977","34.0765543825297",
"9697","SI ADVANCE INC","807 E 12TH ST STE 152","los angeles","90021-2176","CA","8610097210","2020-04-28T00:00:00.000","2021-05-22T00:00:00.000","Paid in Full","100","67297","67200","0","Unknown","Unknown","U","true","true","Unanswered","CA-34","6","42","Wholesale Trade","Unanswered","Unknown/NotStated","67200",,"Corporation","16519","-118.250722176277","34.0325082837679","POINT (-118.250198 34.032202)"
"10004","SUPPLY LOGISTICS WAREHOUSE","325 N LARCHMONT 399","los angeles","90004","CA","4755917700","2020-05-01T00:00:00.000","2021-05-13T00:00:00.000","Paid in Full","100","65625","65625","0","Unknown","Unknown","U","false","false","Unanswered","CA-34","12","45","Retail Trade","Unanswered","Unknown/NotStated","65625",,"Corporation","17061","-118.323747891199","34.0766064797324",
"10895","ARMS LENGTH COMMUNICATION INC.","4005 W 3RD ST","los angeles","90020","CA","7355877303","2020-04-30T00:00:00.000","2021-10-23T00:00:00.000","Paid in Full","100","62300","62300","0","Unknown","Unknown","U","true","true","Unanswered","CA-34","11","44","Retail Trade","Asian","Not Hispanic or Latino","52300",,"Corporation","17691","-118.30050501898","34.069100830092",
"11428","JOEL J F CHEN","1000 N Highland Ave","los angeles","90038","CA","1855237309","2020-04-28T00:00:00.000","2021-07-21T00:00:00.000","Paid in Full","100","60000","60000","0","Unknown","Unknown","U","false","false","Unanswered","CA-28","6","45","Retail Trade","Asian","Not Hispanic or Latino","60000",,"Sole Proprietorship","18027","-118.338509459801","34.0889649782769","POINT (-118.338603 34.089238)"
"11722","SUPER COLLISION CENTER INC","2233 Federal Ave","los angeles","90064-1403","CA","2973888307","2021-01-21T00:00:00.000",,"Exemption 4","100","58862","58862","0","Unknown","Unknown","U","false","false","Existing or more than 2 years old","CA-37","7","81","Other Services","Unanswered","Unknown/NotStated","58859",,"Corporation","18334","-118.445602518842","34.0348430741879",
"12750","GRAND AVENUE IMAGING, INC","1400 S GRAND AVE STE 608","los angeles","90015-3068","CA","5146667707","2020-05-01T00:00:00.000","2021-05-20T00:00:00.000","Paid in Full","100","55098","55098","0","Unknown","Unknown","U","true","true","New Business or 2 years or less","CA-34","13","62","Healthcare & Social Assistance","Unanswered","Unknown/NotStated","55098",,"Corporation","19067","-118.265324390933","34.03714018451",
"12653","KINJAZ LLC","1118 South Santa Fe Ave.","los angeles","90021","CA","1779577706","2020-05-01T00:00:00.000","2021-05-22T00:00:00.000","Paid in Full","100","55425","55425","0","Unknown","Unknown","U","true","false","Existing or more than 2 years old","CA-34","5","99","Unknown","Unanswered","Unknown/NotStated","39000","11085","Limited  Liability Company(LLC)","19265","-118.229886865376","34.0303953605158",
"13144","ZHANNA BRODETSKY DBA AMBERMAN","650 S HILL ST 513","los angeles","90014","CA","2665107701","2020-05-01T00:00:00.000","2021-08-20T00:00:00.000","Paid in Full","100","53675","53675","0","Unknown","Unknown","U","false","false","Existing or more than 2 years old","CA-34","80",,"Unknown","Unanswered","Not Hispanic or Latino","42000","11084","Sole Proprietorship","19574","-118.253727693977","34.0465699964622",
"12810","NUCALI LLC","601 CRANE BLVD","los angeles","90065","CA","7536557300","2020-04-30T00:00:00.000","2021-08-19T00:00:00.000","Paid in Full","100","55000","55000","0","Unknown","Unknown","U","false","false","Unanswered","CA-34","2","99","Unknown","Unanswered","Unknown/NotStated","55000",,"Limited  Liability Company(LLC)","19678","-118.20884077198","34.1059445769165","POINT (-118.208847 34.106047)"
"14152","AUCTION CAUSE CORPORATION","STE 1794 6230 WILSHIRE BLVD","los angeles","90048","CA","1423387402","2020-05-04T00:00:00.000","2021-03-20T00:00:00.000","Paid in Full","100","50288.86","50288.86","0","Unknown","Unknown","U","false","false","Unanswered","CA-33","5","45","Retail Trade","Unanswered","Unknown/NotStated","40288.86",,"Corporation","20604","-118.364035531468","34.0631905812767",
