LOCATION ACCOUNT #,BUSINESS NAME,DBA NAME,STREET ADDRESS,CITY,ZIP CODE,LOCATION DESCRIPTION,MAILING ADDRESS,MAILING CITY,MAILING ZIP CODE,NAICS,PRIMARY NAICS DESCRIPTION,COUNCIL DISTRICT,LOCATION START DATE,LOCATION END DATE,LOCATION,Zip Codes,Council Districts,Census Tracts,Precinct Boundaries,LA Specific Plans,Neighborhood Councils (Certified)
0000381964-0001-7,LEONARD/ALICE FIEMAN,,4514 HAZELTINE AVENUE,SHERMAN OAKS,91423-2814,4514 HAZELTINE 91423-2814,1540 LARKFIELD AVENUE,WESTLAKE VILLAGE,91362-4241,531100,Lessors of real estate (including mini warehouses & self-storage units),4,03/18/1984,,"(34.1533, -118.4399)",19736,7,333,692,,83
0000383769-0001-8,BETTY ANN TURNER,BIANNTI,5138 HAZELTINE AVENUE #1,SHERMAN OAKS,91423-1179,5138 HAZELTINE 91423-1179,,,,453990,"All other miscellaneous store retailers (including tobacco, candle, & trophy shops)",4,01/01/2000,,"(34.1638, -118.4399)",19736,7,245,687,,83
0000385550-0002-0,6700 HAZELTINE LLC,,6700 HAZELTINE AVENUE,VAN NUYS,91405-4838,6700 HAZELTINE 91405-4838,POST OFFICE BOX #944,VAN NUYS,91408-0944,531100,Lessors of real estate (including mini warehouses & self-storage units),2,09/01/2005,,"(34.1925, -118.4399)",19733,5,235,508,,70
0000390186-0001-7,RLB I LLC,,4556 HAZELTINE AVENUE,SHERMAN OAKS,91423-2824,4556 HAZELTINE 91423-2824,14516 ERWIN STREET,VAN NUYS,91411-2340,531100,Lessors of real estate (including mini warehouses & self-storage units),4,01/12/2000,,"(34.1541, -118.4399)",19736,7,333,692,,83
0000396932-0001-0,ALETA DIANE HALTER,KASPER ORGANICS,6500 HAZELTINE AVENUE,VAN NUYS,91401-1551,6500 HAZELTINE 91401-1551,,,,424990,Other miscellaneous nondurable goods,2,10/01/1996,,"(34.1884, -118.4399)",19729,5,235,508,,70
0000435191-0001-1,BLANCA DE LA TORRE,,7119 HAZELTINE AVENUE #201,VAN NUYS,91405-5318,7119 HAZELTINE 91405-5318,,,,424990,Other miscellaneous nondurable goods,2,04/05/2001,,"(34.2001, -118.4399)",19733,5,234,506,,18
0000438540-0001-3,ROBERT T BIGGS,,7838 HAZELTINE AVENUE,PANORAMA CITY,91402-5212,7838 HAZELTINE 91402,,,,561300,Employment services,6,01/01/1983,,"(34.2131, -118.439)",19730,3,150,471,,59
0000443605-0001-0,COLONIAL MANOR APARTMENTS LLP,COLONIAL MANOR,5820 HAZELTINE AVENUE,VAN NUYS,91401-3719,5820 HAZELTINE 91401-3719,20929 VENTURA BLVD SPACE #47-537,WOODLAND HILLS,91364-2334,531100,Lessors of real estate (including mini warehouses & self-storage units),2,04/11/1981,,"(34.1763, -118.4399)",19729,5,244,400,,70
0000448849-0001-5,KRYSTAL TERRACE-96 LLC,KRYSTAL TERRACE 95,4851 HAZELTINE AVENUE,SHERMAN OAKS,91423-2358,4851 HAZELTINE 91423-2358,20929 VENTURA BLVD SPACE #47-537,WOODLAND HILLS,91364-2334,531100,Lessors of real estate (including mini warehouses & self-storage units),4,01/20/2000,,"(34.1585, -118.4399)",19736,7,245,964,,83
0000453948-0001-9,ASHER PROPERTIES LLC,,5851 HAZELTINE AVENUE,VAN NUYS,91401-3702,5851 HAZELTINE 91401-3702,12441 VENTURA COURT,STUDIO CITY,91604-2417,531100,Lessors of real estate (including mini warehouses & self-storage units),2,01/12/2001,,"(34.1768, -118.4399)",19729,5,244,400,,70
0000453989-0001-8,SANDY/MILDRED LIN,,6942 HAZELTINE AVENUE,VAN NUYS,91405-3232,6942 HAZELTINE 91405,,,,531100,Lessors of real estate (including mini warehouses & self-storage units),2,,,"(34.1949, -118.4399)",19733,3,234,506,,18
0000454960-0001-7,BARRY IRA TURCHEN,,5825 HAZELTINE AVENUE UNIT #5,SHERMAN OAKS,91401-3713,5825 HAZELTINE 91401-3713,POST OFFICE BOX #34515,LOS ANGELES,90034-0515,561500,Travel arrangement & reservation services,4,06/13/1997,,"(34.1765, -118.4403)",19729,7,243,948,,18
0000468498-0004-3,GERARDO GONZALEZ / SAUL RAMIREZ,MODA COLOMBIANA,6805   HAZELTINE AVENUE,VAN NUYS,91405-3218,6805 HAZELTINE 91405-3218,,,,448150,Clothing accessories stores,6,05/15/2018,,"(34.1943, -118.4402)",19733,3,233,880,,18
0000478382-0001-6,TIGRAN MKHITARIAN,,6525   HAZELTINE AVENUE,VAN NUYS,91401-1510,6525 HAZELTINE 91401-1510,POST OFFICE BOX #57556,SHERMAN OAKS,91413-2556,492000,Couriers & messengers,2,01/05/2016,,"(34.1893, -118.4401)",19729,5,236,316,,18
0000489703-0002-6,GRIGORI ADJIAN,,6853 HAZELTINE AVENUE,VAN NUYS,91405-3218,6853 HAZELTINE 91405-3218,11446 AWENITA COURT,CHATSWORTH,91311-1220,531100,Lessors of real estate (including mini warehouses & self-storage units),2,02/12/2004,,"(34.1963, -118.4399)",19733,3,234,506,,18
0000534175-0001-1,ROZA PAPAZYAN,HAZELTINE CLEANERS,5935 HAZELTINE AVENUE,VAN NUYS,91401-3732,5935 HAZELTINE 91401-3732,,,,812320,Drycleaning & laundry services (except coin-operated) (including laundry & drycleaning drop-off & pickup sites),2,07/01/2004,,"(34.1784, -118.4399)",19729,5,243,510,,70
0000577030-0001-2,MARC DEVOUCOUX,M D ALARM CO,8119 HAZELTINE AVENUE,VAN NUYS,91402-5308,8119 HAZELTINE 91402-5308,,,,235210,Painting and Wall Covering Contractors (1997 NAICS),6,01/01/1987,,"(34.2186, -118.4396)",19730,3,150,1300,,59
0000577533-0001-7,FEDERICO GARCIA,VALLEY EUROPEAN AUTO SERVICE,6034 HAZELTINE AVENUE,VAN NUYS,91401-3524,6034 HAZELTINE 91401-3524,,,,452000,General merchandise stores,2,01/21/2002,,"(34.1803, -118.4399)",19729,5,243,510,,70
0000589616-0001-2,PANORAMA PRE-SCHOOLERS INC,,8600 HAZELTINE AVENUE,VAN NUYS,91402-3205,8600 HAZELTINE 91402,POST OFFICE BOX #4424,PANORAMA CITY,91412-4424,624410,Child day care services,6,07/01/1984,,"(34.2266, -118.4413)",19730,3,140,307,,59
0000616106-0001-7,MICHAEL BARAKAN,,4242 HAZELTINE AVENUE,SHERMAN OAKS,91423-4232,4242 HAZELTINE 91423-4232,,,,561500,Travel arrangement & reservation services,4,08/14/2000,,"(34.1479, -118.4394)",19736,7,334,682,,83
0000634571-0001-1,FORTE MUZIKA INC,,5311 HAZELTINE AVENUE,SHERMAN OAKS,91401-5719,5311 HAZELTINE 91401-5719,,,,424990,Other miscellaneous nondurable goods,4,12/28/1998,,"(34.1669, -118.4399)",19729,7,244,687,,83
0000644228-0001-6,DERRICK RYAN,DRYAN GROUP,4483 1/2 HAZELTINE AVENUE,SHERMAN OAKS,91423-2837,4483 HAZELTINE 91423-2837,,,,561300,Employment services,4,05/22/2002,,"(34.1524, -118.4399)",19736,7,333,692,,83
0000649532-0001-3,HOLLYWOOD DREAMS PRODUCTIONS,LIFTING THE VEILS/SHOT IN LA,5820 HAZELTINE AVENUE #2,VAN NUYS,91401-3706,5820 HAZELTINE 91401-3706,,,,512100,Motion picture & video industries (except video rental),2,,,"(34.1763, -118.4399)",19729,5,244,400,,70
0000658527-0001-1,GLORIA GARCIA,GABYGLO,6811 HAZELTINE AVENUE,VAN NUYS,91405-3218,6811 HAZELTINE 91405-3218,,,,453220,"Gift, novelty, & souvenir stores",2,02/11/2002,,"(34.1944, -118.4399)",19733,3,234,506,,18
0000687828-0001-2,SUSAN KUSS,,5020 HAZELTINE AVENUE,SHERMAN OAKS,91423-1174,5020 HAZELTINE 91423-1174,5455 CALHOUN AVENUE,SHERMAN OAKS,91401-4914,531100,Lessors of real estate (including mini warehouses & self-storage units),4,01/01/1963,,"(34.1602, -118.4399)",19736,7,245,964,,83
0000716457-0001-0,ANDRES HERNANDEZ,BEST VALUE GARAGE DOORS AND GATES,6206   HAZELTINE AVENUE   #11,VAN NUYS,91401-2232,6206 HAZELTINE 91401-2232,,,,235310,Electrical Contractors (1997 NAICS),2,08/07/2002,,"(34.1828, -118.4396)",19729,5,238,292,,70
0000724770-0001-1,MANUEL D OLMOS,GARDENING SERVICES,6352 HAZELTINE AVENUE,VAN NUYS,91401-2242,6352 HAZELTINE 91401-2242,6354 HAZELTINE AVENUE,VAN NUYS,91401-2242,561730,Landscaping services,2,01/01/2000,,"(34.1859, -118.4399)",19729,5,238,292,,70
0000726970-0001-2,OPTICAL ZONU CORP,,7510   HAZELTINE AVENUE,VAN NUYS,91405-1419,7510 HAZELTINE 91405-1419,,,,423400,Professional & commercial equipment & supplies,2,05/26/2004,,"(34.2068, -118.4395)",19733,5,217,469,,18
0000727162-0001-0,JUAN H CIFUENTES,,6922 HAZELTINE AVENUE #11,VAN NUYS,91405-3271,6922 HAZELTINE 91405-3271,,,,561500,Travel arrangement & reservation services,6,01/01/2001,,"(34.1947, -118.44)",19733,3,233,880,,18
0000754326-0001-7,CHIEKO DEGUCHI,,4908 HAZELTINE AVENUE #2,SHERMAN OAKS,91423-1125,4908 HAZELTINE 91423,,,,812111,Barber shops,4,07/01/1990,,"(34.1598, -118.4399)",19736,7,245,964,,83
0000762109-0001-9,GOURMET DIRECT INTERNATIONAL INC,GOURMET DIRECT INTERNATIONAL INC,5436 HAZELTINE AVENUE,SHERMAN OAKS,91401-5743,5436 HAZELTINE 91401-5743,5436 HAZELTINE AVENUE,SHERMAN OAKS,91401-5743,424990,Other miscellaneous nondurable goods,4,03/30/1990,,"(34.1697, -118.4396)",19729,7,244,323,,83
0000783443-0001-1,D & J DEBURRING INC,,7603 HAZELTINE AVENUE,VAN NUYS,91405-1423,7603 HAZELTINE 91405-1423,,,,235310,Electrical Contractors (1997 NAICS),2,12/01/1966,,"(34.2077, -118.44)",19733,5,215,458,,18
0000801239-0001-8,SLAWOMIR WISNIEWSKI,,6915 HAZELTINE AVENUE #A,VAN NUYS,91405-5343,6915 HAZELTINE 91405-5343,,,,541600,"Management, scientific, & technical consulting services",6,01/01/2000,,"(34.1951, -118.44)",19733,3,233,880,,18
0000814688-0001-2,GEORGE W MA / REBECCA MA,,7320 HAZELTINE AVENUE,VAN NUYS,91405-5621,7320 HAZELTINE 91405-5621,4730 WOODMAN AVENUE #200,SHERMAN OAKS,91423-2401,531100,Lessors of real estate (including mini warehouses & self-storage units),2,04/15/1996,,"(34.2033, -118.44)",19733,5,215,458,,18
0000816354-0001-3,CHERYL WASHINGTON,,5735 HAZELTINE AVENUE #5,VAN NUYS,91401-3765,5735 HAZELTINE 91401-3765,,,,561500,Travel arrangement & reservation services,2,01/01/1999,,"(34.1745, -118.4399)",19729,5,244,400,,70
0000818576-0001-1,WILLIAM C SCHULMAN,,5020 HAZELTINE AVENUE APT #7,SHERMAN OAKS,91423-6407,5020 HAZELTINE 91423-6407,,,,541600,"Management, scientific, & technical consulting services",4,01/01/1999,,"(34.1619, -118.4396)",19736,7,245,687,,83
0000819828-0002-1,ARIEL RODAS,ARIEL CLEANING SERVICES,8601 HAZELTINE AVENUE,PANORAMA CITY,91402-3204,8601 HAZELTINE 91402-3204,,,,561720,Janitorial services,6,04/12/2013,,"(34.2266, -118.4413)",19730,3,140,307,,59
0000830471-0001-4,CARSON PROPERTY CO LP,,4444   HAZELTINE AVENUE,SHERMAN OAKS,91423-2868,4444 HAZELTINE 91423-2868,POST OFFICE BOX #6127,BEVERLY HILLS,90212-1127,531100,Lessors of real estate (including mini warehouses & self-storage units),4,10/01/1968,,"(34.1514, -118.4395)",19736,7,333,692,,83
0000861322-0002-7,CARLOS MORENO,CARLOS MORENO CONSTRUCTION,6706   HAZELTINE AVENUE,VAN NUYS,91405-4759,6706 HAZELTINE 91405-4759,,,,561720,Janitorial services,2,05/24/2017,,"(34.1926, -118.4399)",19733,5,235,508,,70
0000884573-0001-2,ERENDIRA BUSTAMANTE,EB COMPLETE BLINDS SERVICES,6200 HAZELTINE AVENUE APT #G,VAN NUYS,91401-2229,6200 HAZELTINE 91401-2229,,,,453990,"All other miscellaneous store retailers (including tobacco, candle, & trophy shops)",2,03/05/2003,,"(34.1826, -118.4399)",19729,5,238,292,,70
0000905677-0001-1,"DAVID HAGER,ET AL",,7139 HAZELTINE AVENUE,VAN NUYS,91405-3268,7139 HAZELTINE 91405-3268,22231 MULHOLLAND HIGHWAY #101,CALABASAS,91302-5176,531100,Lessors of real estate (including mini warehouses & self-storage units),2,01/01/1990,,"(34.2006, -118.4399)",19733,5,234,506,,18
0000955575-0006-6,SHEILA LEVINE LLC,,5700 HAZELTINE AVENUE,VAN NUYS,91401-3749,5700 HAZELTINE 91401-3749,3385 OVERLAND AVENUE FLOOR #2,LOS ANGELES,90034-3691,531100,Lessors of real estate (including mini warehouses & self-storage units),2,10/03/2003,,"(34.1739, -118.4399)",19729,5,244,400,,70
0000965866-0001-7,SANGMEE PARK,SAMI PARK,6310 HAZELTINE AVENUE,VAN NUYS,91401-2246,6310 HAZELTINE 91401-2246,12456   SANFORD STREET,LOS ANGELES,90066-6933,812113,Nail salons,2,02/25/2002,,"(34.185, -118.4396)",19729,5,238,292,,70
0000988643-0001-4,VAROUJAN KEOSSAYAN,CAL SYSTEMS,7941 HAZELTINE AVENUE,PANORAMA CITY,91402-5201,7941 HAZELTINE 91402-5201,19559 LOS ALIMOS STREET,PORTER RANCH,91326-2220,443120,Computer & software stores,6,01/01/2000,,"(34.2151, -118.439)",19730,3,150,471,,59
0000992768-0001-5,AMADEUS AIRPORT IT AMERICAS INC,"AMADEUS AIRPORT IT AMERICAS, INC.",5950 HAZELTINE NATIONAL DRIVE SUITE #210,ORLANDO,32822-5033,5950 HAZELTINE NATIONAL 32822-5033,501 W Church #300,Orlando,32805-2281,561110,Office administrative services,0,01/02/2001,,"(28.4611, -81.3028)",4177,,,,,
0000995685-0001-2,1 2 K PROPERTIES LLC,,7510 HAZELTINE AVENUE,VAN NUYS,91405-1419,7510 HAZELTINE 91405-1419,26037   HUNTINGTON LANE,SANTA CLARITA,91355-1145,531100,Lessors of real estate (including mini warehouses & self-storage units),2,01/01/2003,,"(34.207, -118.4399)",19733,5,217,469,,18
0000996852-0001-1,EDWARD B KISLINGER,,7319 HAZELTINE AVENUE,VAN NUYS,91405-5628,7319 HAZELTINE 91405,,,,531100,Lessors of real estate (including mini warehouses & self-storage units),2,,,"(34.2032, -118.44)",19733,5,215,458,,18
0002005280-0001-0,LUIS UMANZOR,UMANZOR MOVING DELIVERY,6922 HAZELTINE AVENUE APT #3,VAN NUYS,91405-3230,6922 HAZELTINE 91405-3230,,,,238990,All other specialty trade contractors,6,01/01/2001,,"(34.1947, -118.44)",19733,3,233,880,,18
0002007321-0001-5,JAYNE SANTINO,,5138 HAZELTINE AVENUE APT #10,SHERMAN OAKS,91423-1180,5138 HAZELTINE 91423-1180,,,,,,4,03/01/2002,,"(34.1638, -118.4399)",19736,7,245,687,,83
0002022861-0001-7,SAMVEL DZHULFAYAN,WATER R US,5939 HAZELTINE AVENUE,VAN NUYS,91401-3732,5939 HAZELTINE 91401-3732,,,,424990,Other miscellaneous nondurable goods,2,03/01/2005,,"(34.1785, -118.4399)",19729,5,243,510,,70
0002033968-0001-1,IRERI BONILLA,,4452 HAZELTINE AVENUE APT #2B,SHERMAN OAKS,91423-2804,4452 HAZELTINE 91423-2804,,,,561720,Janitorial services,4,01/01/2001,,"(34.1517, -118.4399)",19736,7,333,692,,83
0002038270-0001-7,RICK JUSTINIANO,R.J. PROPERTIES & HOME LOANS,8427 HAZELTINE AVENUE,PANORAMA CITY,91402-3728,8427 HAZELTINE 91402-3728,,,,451211,Book stores,6,05/15/2005,,"(34.2246, -118.4403)",19730,3,140,1040,,59
0002040309-0001-9,TIGRAN MANUKYAN,MT HOME APPLIANCE REP,8159   HAZELTINE AVENUE,PANORAMA CITY,91402-5335,8159 HAZELTINE 91402-5335,8159   HAZELTINE AVENUE,PANORAMA CITY,91402-5335,811410,Home & garden equipment & appliance repair & maintenance,6,10/08/2004,,"(34.2198, -118.4402)",19730,3,150,1300,,59
0002040678-0001-4,ROBERT MORANKICH,,5825 HAZELTINE AVENUE APT #4,VAN NUYS,91401-3713,5825 HAZELTINE 91401-3713,12152 LULL STREET,NORTH HOLLYWOOD,91605-2342,,,2,01/01/1994,,"(34.1764, -118.4399)",19729,5,244,400,,70
0002049601-0001-2,SERGEY BORISOV,COTTAGE SHOP,5851 HAZELTINE AVENUE    #114,VAN NUYS,91401-3718,5851 HAZELTINE 91401-3718,6155   FULTON AVENUE   APT #209,VAN NUYS,91401-3144,,,14,06/01/2002,,,,,,,,
0002051744-0001-7,HAGOP DER MEKERDITCHIAN,JACK WHOLESALE TOBACCO,7010 HAZELTINE AVENUE,VAN NUYS,91405-3236,7010 HAZELTINE 91405-3236,,,,,,6,07/01/2005,,,,,,,,
0002063411-0001-9,6222 HAZELTINE AVENUE LLC,,6222 HAZELTINE AVENUE,VAN NUYS,91401-2257,6222 HAZELTINE 91401-2257,11721 ANDREW AVENUE,GRANADA HILLS,91344-3004,,,2,05/31/1996,,"(34.1832, -118.4399)",19729,5,238,292,,70
0002063566-0001-8,AILIN YAO,,6590 HAZELTINE AVENUE,VALLEY GLEN,91401-1555,6590 HAZELTINE 91401-1555,20142 VIA CELLINI,PORTER RANCH,91326-4043,531100,Lessors of real estate (including mini warehouses & self-storage units),2,07/15/1999,,"(34.1909, -118.4399)",19733,5,235,508,,70
0002064216-0001-2,VICTORIA BAGRI,,4851 HAZELTINE AVENUE APT #308,SHERMAN OAKS,91423-2341,4851 HAZELTINE 91423-2341,15175   MAGNOLIA BLVD   UNIT #C,SHERMAN OAKS,91403-1243,,,4,05/01/2004,,"(34.1585, -118.4399)",19736,7,245,964,,83
0002064889-0001-1,CARMEN TEJADA,,9124 HAZELTINE AVENUE,PANORAMA CITY,91402-1920,9124 HAZELTINE 91402-1920,14500   ROSCOE BLVD   SUITE #400,PANORAMA CITY,91402-4194,,,6,08/01/2005,,"(34.2355, -118.4442)",19730,3,135,407,,59
0002065139-0001-2,GEOFF VANDERSTOCK,GEOFF VANDERSTOCK,4545 HAZELTINE AVENUE #2,SHERMAN OAKS,91423-2829,4545 HAZELTINE 91423-2829,POST OFFICE BOX #57612,SHERMAN OAKS,91413-2612,,,4,01/04/2002,,"(34.1538, -118.4399)",19736,7,333,692,,83
0002066294-0001-7,SILVIA RUBIO,,6941 HAZELTINE AVENUE #1,VAN NUYS,91405-5328,6941 HAZELTINE 91405-5328,,,,,,2,01/01/2003,,"(34.1948, -118.4399)",19733,3,234,506,,18
0002072805-0001-5,BENJAMIN FRUCHTER FAMILY DECEDENT TRUST,,6456 HAZELTINE AVENUE,VAN NUYS,91401-1558,6456 HAZELTINE 91401-1558,21777 VENTURA BLVD SUITE #259,WOODLAND HILLS,91364-5118,,,2,07/08/2003,,"(34.1879, -118.4399)",19729,5,235,508,,70
0002074814-0001-9,BECKY LEE & SIDNEY & HERMIA LEE,,7416 HAZELTINE AVENUE,VAN NUYS,91405-1404,7416 HAZELTINE 91405-1404,5615 MISTRIDGE DRIVE,RANCHO PALOS VERDES,90275-4918,531100,Lessors of real estate (including mini warehouses & self-storage units),2,12/01/1988,,"(34.2053, -118.4399)",19733,5,217,469,,18
