LOCATION ACCOUNT #,BUSINESS NAME,DBA NAME,STREET ADDRESS,CITY,ZIP CODE,LOCATION DESCRIPTION,MAILING ADDRESS,MAILING CITY,MAILING ZIP CODE,NAICS,PRIMARY NAICS DESCRIPTION,COUNCIL DISTRICT,LOCATION START DATE,LOCATION END DATE,LOCATION,Zip Codes,Council Districts,Census Tracts,Precinct Boundaries,LA Specific Plans,Neighborhood Councils (Certified)
0000362699-0001-1,MANUEL R GOMEZ,DANNYS ICE CREAM,3325 S CENTRAL AVENUE,LOS ANGELES,90011-2553,3325 CENTRAL 90011-2553,1007 E 49TH PLACE,LOS ANGELES,90011-4105,454390,"Other direct selling establishments (including door-to-door retailing, frozen food plan providers, party plan merchandisers, & coffee-break service providers)",9,05/28/1996,,"(34.0134, -118.2565)",22727,13,710,892,7,6
0000363669-0001-7,HECTOR B CARDENAS,BOLANOS ICE CREAM,12550 SAN FERNANDO ROAD,SYLMAR,91342-5022,12550 SAN FERNANDO 91342-5022,12550 SAN FERNANDO ROAD,SYLMAR,91342-5022,454390,"Other direct selling establishments (including door-to-door retailing, frozen food plan providers, party plan merchandisers, & coffee-break service providers)",7,04/01/1996,,"(34.2983, -118.4573)",18912,1,60,363,,47
0000363709-0002-1,CARLOS A MIER,MIER'S ICE CREAM,7816 CLYBOURN AVENUE,SUN VALLEY,91352-4626,7816 CLYBOURN 91352-4626,,,,311900,"Other food mfg. (including coffee, tea, flavoring, & seasonings)",2,06/01/2006,,"(34.2125, -118.3638)",19335,5,167,483,,21
0000371114-0001-7,HERNAN TOLENTINO,SALSA'S ICE CREAM,13020   SHENLEY STREET,SYLMAR,91342-2530,13020 SHENLEY 91342-2530,13020   SHENLEY STREET,SYLMAR,91342-2530,445290,Home furnishings stores,7,06/25/1996,,"(34.3218, -118.4165)",18912,1,40,1527,,47
0000371375-0001-0,FLOR ARAYA,ARAYA ICE CREAM,14397 NORDHOFF STREET,PANORAMA CITY,91402-1944,14397 NORDHOFF 91402-1944,,,,445290,Home furnishings stores,6,07/01/1996,,"(34.2353, -118.4455)",19730,3,146,307,,59
0000374474-0001-5,RAFAEL CABRERA-DIAZ,RAFAEL ICE CREAM TRUCK,420 E 126TH STREET,LOS ANGELES,90061-2708,420 126TH 90061-2708,,,,445290,Home furnishings stores,0,06/01/1996,,"(33.9188, -118.2669)",24355,,1667,26,,
0000412167-0001-3,FRANCISCO GARCIA/MARTHA LEMUS GARCIA,JASMINE ICE CREAM,4800 S BROADWAY,LOS ANGELES,90037-3247,4800 BROADWAY 90037-3247,2300 SCARFF STREET #17,LOS ANGELES,90007-6003,454390,"Other direct selling establishments (including door-to-door retailing, frozen food plan providers, party plan merchandisers, & coffee-break service providers)",9,11/20/2003,,"(33.9991, -118.2783)",23668,13,737,655,7,
0000455002-0001-8,JORGE NEGRETE,NEGRETE'S ICE CREAM,10888 LA TUNA CANYON ROAD,SUN VALLEY,91352-2007,10888 LA TUNA CANYON 91352-2007,13700 PAXTON STREET,PACOIMA,91331-2860,722410,Drinking places (alcoholic beverages),6,06/07/2001,,"(34.2346, -118.3691)",19335,3,155,1371,8,21
0000455096-0001-9,JOSE ANTONIO MORENO,NEGRETE ICE CREAM,13700 PAXTON STREET,PACOIMA,91331-2860,13700 PAXTON 91331-2860,,,,445290,Home furnishings stores,7,06/08/2001,,"(34.2698, -118.4313)",18907,1,25,379,,11
0000474199-0001-6,RUBEN CAPPONE / SILVIA CHRISTINA CAPPONE,R ICE CREAM,19105 PARTHENIA STREET #B,NORTHRIDGE,91324-3626,19105 PARTHENIA 91324-3626,8811   CANOGA AVENUE   #516,CANOGA PARK,91304-1505,454390,"Other direct selling establishments (including door-to-door retailing, frozen food plan providers, party plan merchandisers, & coffee-break service providers)",12,10/05/1983,,"(34.2282, -118.5493)",18513,2,110,1455,,65
0000476232-0001-5,GONZALO M ZENDEJAS,SOCHIL ICE CREAM TRUCK,1738 E 41ST PLACE,LOS ANGELES,90058-1504,1738 41ST 90058-1504,,,,445290,Home furnishings stores,9,06/03/1997,,"(34.007, -118.2422)",24353,13,709,980,7,51
0000476994-0001-3,BILLY J LEDFORD,LATOYS ICE CREAM,7867 S WESTERN AVENUE,LOS ANGELES,90047-2733,7867 WESTERN 90047-2733,1818 W 79TH STREET,LOS ANGELES,90047-2630,445290,Home furnishings stores,8,05/21/1997,,"(33.9676, -118.309)",23678,14,778,355,7,20
0000485523-0002-8,SERGIO PORTILLO,EL CAPITAN ICE CREAM TRUCK,20303 SATICOY STREET APT #110,CANOGA PARK,91306-2501,20303 SATICOY 91306-2501,,,,424990,Other miscellaneous nondurable goods,3,08/01/2012,,"(34.2083, -118.5755)",4282,4,289,423,,66
0000535168-0001-8,JOSE CONSTANTINO,PARTHENIA ICE CREAM,8751 LANGDON AVENUE ##15,NORTH HILLS,91343-5017,8751 LANGDON 91343-5017,,,,445290,Home furnishings stores,6,07/17/2001,,"(34.2291, -118.4698)",18914,3,123,420,,73
0000535454-0001-1,EDGAR SANEE,BLUE SKY ICE CREAM,10557 SAN FERNANDO ROAD,PACOIMA,91331-2624,10557 SAN FERNANDO 91331-2624,7210 JORDAN AVENUE UNIT #B13,CANOGA PARK,91303-1223,453990,"All other miscellaneous store retailers (including tobacco, candle, & trophy shops)",7,08/22/2001,,"(34.2617, -118.4175)",18907,1,29,409,,11
0000628171-0001-1,TULIA E AYALA / JAMSHIP IRAN,CENTRAL VALLEY ICE CREAM WAREHOUSE,15248 PARTHENIA STREET,NORTH HILLS,91343-5305,15248 PARTHENIA 91343-5305,,,,424400,Grocery & related products,6,02/24/1997,,"(34.2282, -118.465)",18914,3,127,452,,73
0000642948-0001-6,PARAMJIT S CHEEMA,SC ICE CREAM,19105 PARTHENIA STREET,NORTHRIDGE,91324-3626,19105 PARTHENIA 91324-3626,25751 SALCEDA ROAD,VALENCIA,91355-2258,454390,"Other direct selling establishments (including door-to-door retailing, frozen food plan providers, party plan merchandisers, & coffee-break service providers)",12,04/25/2002,,"(34.2282, -118.5492)",18513,2,110,1455,,65
0000652147-0001-2,IMPERIAL ICE CREAM & CANDY INC,IMPERIAL ICE CREAM & CANDY WHOLESALE,11208 AVALON BLVD,LOS ANGELES,90061-3024,11208 AVALON 90061-3024,,,,424400,Grocery & related products,8,01/01/2002,,"(33.9325, -118.2651)",24354,14,808,1190,7,45
0000657918-0001-8,TARIQ INVESTMENT CORP,BASKIN ROBBINS ICE CREAM & YOGURT #3052,13315 VICTORY BLVD,VAN NUYS,91401-1832,13315 VICTORY 91401-1832,,,,445290,Home furnishings stores,2,08/01/1988,,"(34.1866, -118.423)",19729,5,186,500,,70
0000658474-0001-8,B SCOTT BENNETT INC,BENNETT'S ICE CREAM | THE REFRESHER/BENNETTS ICE CREAM,6333 W 3RD STREET #548/622,LOS ANGELES,90036-3109,6333 3RD 90036-3109,,,,722110,Full-service restaurants,5,01/01/1963,,"(34.0713, -118.36)",23667,7,626,1086,,26
0000681856-0001-1,TONY CHAU,DARLING DONUT AND ICE CREAM,5431 VENICE BLVD,LOS ANGELES,90019-5163,5431 VENICE 90019-5163,,,,445290,Home furnishings stores,10,01/02/2002,,"(34.0442, -118.3577)",23080,12,652,1349,,23
0000715682-0001-7,ROBERT CRAWFORD,JEANS ICE CREAM,8442 S NORMANDIE AVENUE,LOS ANGELES,90044-2228,8442 NORMANDIE 90044-2228,,,,445290,Home furnishings stores,8,05/01/1989,,"(33.9615, -118.3002)",23675,14,781,1163,7,20
0000725969-0001-2,RAYMUNDO AND MELIDA E CASTRO,CASTRO ICE CREAM,2959   EAST AVENUE I     SPACE #58,LANCASTER,93535-,2959 EAST AVENUE I 93535-,,,,454390,"Other direct selling establishments (including door-to-door retailing, frozen food plan providers, party plan merchandisers, & coffee-break service providers)",0,06/01/2004,,"(0.0, 0.0)",,,,,,
0000732983-0001-7,ANDRANIK BOGHARYAN,ANI ICE CREAM,1812 N WILTON PLACE #7,LOS ANGELES,90028-5727,1812 WILTON 90028-5727,,,,722110,Full-service restaurants,13,01/02/2003,,"(34.1037, -118.3136)",23446,8,417,554,16,64
0000737858-0002-5,MARIA PERDOMO,REINA'S ICE CREAM,4800 S BROADWAY,LOS ANGELES,90037-3247,4800 BROADWAY 90037-3247,3944 S HARVARD BLVD,LOS ANGELES,90062-1115,722110,Full-service restaurants,9,09/30/2010,,"(33.9991, -118.2783)",23668,13,737,655,7,
0000738604-0001-1,LIBORIO ROJAS HUERTA,ROJAS ICE CREAM,2659 E 7TH STREET,LOS ANGELES,90023-1444,2659 7TH 90023,,,,722110,Full-service restaurants,14,,,"(34.0309, -118.2139)",23441,9,524,351,,38
0000810674-0001-1,VACHAGAN DAVTYAN,E&E ICE CREAM&CANDY,20604 MANDELL STREET,WINNETKA,91306-1528,20604 MANDELL 91306-1528,20604 MANDELL STREET,WINNETKA,91306-1528,445290,Home furnishings stores,3,03/07/2003,,"(34.2217, -118.5821)",4282,4,103,372,,66
0000878452-0001-5,JULIO I RUIZ/MONICA E COCK/HELMUTH LOECHLE,JULIOS ICE CREAM,8615 BALBOA BLVD #22,NORTHRIDGE,91325-3574,8615 BALBOA 91325,,,,454390,"Other direct selling establishments (including door-to-door retailing, frozen food plan providers, party plan merchandisers, & coffee-break service providers)",12,11/16/1991,,"(34.2273, -118.5026)",18914,2,119,1540,,65
0000939081-0001-6,WONG YOUNG KIM,SUN VALLEY ICE CREAM,9740 GLENOAKS BLVD,SUN VALLEY,91352-1014,9740 GLENOAKS 91352-1014,,,,424400,Grocery & related products,6,11/18/1998,,"(34.2466, -118.3841)",19335,3,155,1371,,21
0000951274-0001-7,REYNALDO DE LA ROSA,REY'S ICE CREAM,15115   ROXFORD STREET   UNIT #112,SYLMAR,91342-8373,15115 ROXFORD 91342-8373,,,,722110,Full-service restaurants,7,02/27/2001,,"(34.3196, -118.4633)",18912,1,45,291,,47
0000964718-0001-2,CONCEPCION SERVELLON,ESPI ICE CREAM,13939 VICTORY BLVD,VAN NUYS,91401-2223,13939 VICTORY 91401-2223,13939 VICTORY BLVD,VAN NUYS,91401-2223,454390,"Other direct selling establishments (including door-to-door retailing, frozen food plan providers, party plan merchandisers, & coffee-break service providers)",2,07/02/1999,,"(34.187, -118.437)",19729,5,235,508,,70
0000965715-0001-6,MARIA RAMIREZ,WHITE ICE CREAM,11650 DRONFIELD AVENUE,PACOIMA,91331-1205,11650 DRONFIELD 91331-1205,,,,445290,Home furnishings stores,7,05/17/1999,,"(34.2814, -118.4082)",18907,1,22,671,,11
0000975456-0001-7,BENITO ANGELES RODRIGUEZ,BIZURI ICE CREAM,7679 I AVENUE,HESPERIA,92345-7375,7679 I 92345-7375,7679   I AVENUE,HESPERIA,92345-7375,454390,"Other direct selling establishments (including door-to-door retailing, frozen food plan providers, party plan merchandisers, & coffee-break service providers)",0,07/01/1999,,"(34.3903, -117.2775)",19235,,,,,
0002000562-0001-0,"MATEO'S ICE CREAM & FRUIT BARS, INC.",MATEO S ICE CREAM & FRUIT BARS | MATEO'S ICE CREAM,4929 SEPULVEDA BLVD,CULVER CITY,90230-5264,4929 SEPULVEDA 90230-5264,,,,,,11,11/01/2004,,"(34.0002, -118.402)",24678,10,916,1138,10,85
0002000562-0002-8,"MATEO'S ICE CREAM & FRUIT BARS, INC.",MATEO'S ICE CREAM AND FRUIT BAR,1250 S VERMONT AVENUE #105,LOS ANGELES,90006-2769,1250 VERMONT 90006-2769,4929 SEPULVEDA BLVD,CULVER CITY,90230-5264,,,1,02/01/2006,,"(34.0481, -118.2916)",22723,11,620,1356,,8
0002000562-0003-6,"MATEO'S ICE CREAM & FRUIT BARS, INC.",MATEO'S ICE CREAM & FRUIT BARS,11551   SANTA MONICA BLVD   #RS1,LOS ANGELES,90025-3083,11551 SANTA MONICA 90025-3083,4929   SEPULVEDA BLVD,LOS ANGELES,90230-5264,454390,"Other direct selling establishments (including door-to-door retailing, frozen food plan providers, party plan merchandisers, & coffee-break service providers)",11,09/01/2017,,"(34.0452, -118.4535)",23443,10,861,1380,9,50
0002039047-0001-9,ELIAS QUBROSI,TAZ ICE CREAM,19105 PARTHENIA STREET,NORTHRIDGE,91324-3626,19105 PARTHENIA 91324-3626,,,,,,12,05/15/2005,,"(34.2282, -118.5492)",18513,2,110,1455,,65
0002180269-0001-3,ROBERTO / PATRICIA CORTEZANO,LILY'S ICE CREAM,1222 E 25TH STREET,LOS ANGELES,90011-1708,1222 25TH 90011-1708,,,,,,9,01/01/2004,,"(34.0179, -118.2512)",22727,13,708,971,7,6
0002182919-0001-7,MARIA POSADAS,HEAVENS ICE CREAM,9830 SAN FERNANDO ROAD,PACOIMA,91331-2636,9830 SAN FERNANDO 91331-2636,15251 SUNBURST STREET APT #208,NORTH HILLS,91343-4450,,,7,09/15/2006,,"(34.249, -118.4033)",19335,1,32,330,,11
0002216782-0001-4,LUIS E MARTINEZ,HERMANOS ICE CREAM,6446   RADFORD AVENUE,NORTH HOLLYWOOD,91606-2815,6446 RADFORD 91606-2815,6446 RADFORD AVENUE,NORTH HOLLYWOOD,91606-2815,,,2,01/12/2007,,"(34.1881, -118.3918)",8889,5,189,489,,13
0002232692-0001-3,VICTORIA D GARCIA,BEST ICE CREAM,5262   DARBY AVENUE,RESEDA,91335-4119,5262 DARBY 91335-4119,POST OFFICE BOX #370176,RESEDA,91337-0176,,,3,03/14/2007,,"(0.0, 0.0)",,,,,,
0002234279-0001-0,NORMA NAVA / RAUDEL NAVA,NAVA'S ICE CREAM,8825 BEACH STREET,LOS ANGELES,90002-1424,8825 BEACH 90002-1424,218 E 88TH PLACE,LOS ANGELES,90003-3414,,,0,03/01/2007,,"(33.9564, -118.2419)",22351,,1633,99,,
0002254165-0001-2,PATRICIA BENITEZ,SUSY & TATY ICE CREAM,10557 SAN FERNANDO ROAD,PACOIMA,91331-2624,10557 SAN FERNANDO 91331-2624,10685 SAN FERNANDO ROAD,PACOIMA,91331-2626,722211,Limited-service eating places,7,04/27/2007,,"(34.2617, -118.4175)",18907,1,29,409,,11
0002263517-0001-5,EMERY A HILL,EMERY BAR & ICE CREAM,3856 SOMERSET DRIVE,LOS ANGELES,90008-1804,3856 SOMERSET 90008-1804,,,,445290,Home furnishings stores,10,06/01/2007,,"(34.0156, -118.3375)",22725,12,761,1024,7,54
0002274499-0001-9,HARPRET KAUR & NAVDEEP SINGH,N & DEEP ICE CREAM,6320 WHITSETT AVENUE APT #21,NORTH HOLLYWOOD,91606-3144,6320 WHITSETT 91606-3144,,,,722300,Special food services (including food service contractors & caterers),2,01/01/2000,,"(34.1855, -118.4052)",8889,5,188,503,,70
0002275095-0001-5,ROSA HERNANDEZ,MICKEY'S ICE CREAM,5276 W ADAMS BLVD,LOS ANGELES,90016-2629,5276 ADAMS 90016-2629,1959 HILLCREST DRIVE,LOS ANGELES,90016-1709,454390,"Other direct selling establishments (including door-to-door retailing, frozen food plan providers, party plan merchandisers, & coffee-break service providers)",10,02/02/2007,,"(34.0324, -118.3582)",23077,12,666,986,,17
0002284118-0001-7,RENE BUCARO,MOJITA'S ICE CREAM TRUCK,4800 S BROADWAY,LOS ANGELES,90037-3247,4800 BROADWAY 90037-3247,,,,311900,"Other food mfg. (including coffee, tea, flavoring, & seasonings)",9,07/15/2006,,"(33.9991, -118.2783)",23668,13,737,655,7,
0002293668-0001-5,RAFAEL MEDRANO,RAFAEL'S ICE CREAM,5372 W ADAMS BLVD,LOS ANGELES,90016-2645,5372 ADAMS 90016-2645,1233 S HIGHLAND AVENUE,LOS ANGELES,90019-1734,722211,Limited-service eating places,10,06/15/2002,,"(34.0324, -118.3602)",23077,12,666,1118,,17
0002296661-0001-5,HUGO ESTRADA,ESTRADA'S ICE CREAM,3843 PERCY STREET,LOS ANGELES,90023-1801,3843 PERCY 90023-1801,919 S CONCORD STREET,LOS ANGELES,90023-2213,454390,"Other direct selling establishments (including door-to-door retailing, frozen food plan providers, party plan merchandisers, & coffee-break service providers)",0,01/01/2004,,"(34.0253, -118.1909)",23441,,1547,81,,
0002325861-0001-5,VICTORIA SANTIAGO,LUPITA'S ICE CREAM,3325 S CENTRAL AVENUE,LOS ANGELES,90011-2553,3325 CENTRAL 90011-2553,4329 SAN PEDRO PLACE,LOS ANGELES,90011-2919,,,9,02/26/2006,,"(34.0134, -118.2565)",22727,13,710,892,7,6
0002330819-0001-3,ENRIQUE PALACIOS,KIMBERLY'S ICE CREAM,1023 S DITMAN AVENUE,LOS ANGELES,90023-2404,1023 DITMAN 90023-2404,1023 S DITMAN AVENUE,LOS ANGELES,90023-2404,339900,Other miscellaneous mfg.,0,06/20/2006,,"(34.022, -118.1894)",23441,,1548,81,,
0002339320-0001-1,SEDA ABASYAN,M & A ICE CREAM,10557 SAN FERNANDO ROAD,PACOIMA,91331-2624,10557 SAN FERNANDO 91331-2624,8128 ALLOTT AVENUE,VAN NUYS,91402-5527,722300,Special food services (including food service contractors & caterers),7,02/15/2008,,"(34.2617, -118.4175)",18907,1,29,409,,11
0002359626-0002-3,JUANA MEJIA,ICE CREAM SHOP LAS DELICIAS,1816 W 6TH STREET,LOS ANGELES,90057-3102,1816 6th 90057-3102,,,,454390,"Other direct selling establishments (including door-to-door retailing, frozen food plan providers, party plan merchandisers, & coffee-break service providers)",1,08/16/2020,,"(34.0581, -118.2724)",24352,11,561,836,,68
0002380612-0001-7,TAE YUN KIM,WATER ICE CREAM & ICE,10041   LAUREL CANYON BLVD   UNIT #7,PACOIMA,91331-3944,10041 LAUREL CANYON 91331-3944,,,,722211,Limited-service eating places,7,10/01/2008,,"(34.2524, -118.4258)",18907,1,36,960,,11
0002412563-0001-7,LUIS RAMIREZ,L & R ICE CREAM,11208   AVALON BLVD,LOS ANGELES,90061-3024,11208 AVALON 90061-3024,12802   RAMSEY DRIVE,LA MIRADA,90638-1744,445290,Home furnishings stores,8,05/01/2008,,"(33.9327, -118.2648)",24354,14,808,1190,7,45
0002415322-0001-3,JOSE I VILLA ORTEGA,J & F ICE CREAM SHOP,1703 MARIACHI PLAZA DE LOS ANGELE,LOS ANGELES,90033-3422,1703 MARIACHI PLAZA DE LOS ANGELE 90033-3422,,,,722300,Special food services (including food service contractors & caterers),14,04/15/2009,,"(34.0476, -118.2194)",23450,9,511,349,,38
0002432727-0001-0,MARIO OCAMPO,M O ICE CREAM,20111 ITASCA STREET,CHATSWORTH,91311-5413,20111 ITASCA 91311-5413,7724 INDEPENDENCE AVENUE,CANOGA PARK,91304-5608,454390,"Other direct selling establishments (including door-to-door retailing, frozen food plan providers, party plan merchandisers, & coffee-break service providers)",12,02/10/2009,,"(34.2446, -118.5715)",4284,2,98,314,,43
0002473230-0001-3,LORENIA LYNN,AILEEN ICE CREAM,14717 NORDHOFF STREET APT #124,PANORAMA CITY,91402-1682,14717 NORDHOFF 91402-1682,,,,445100,Grocery stores (including supermarkets & convenience stores without gas),6,01/01/2007,,"(34.2354, -118.4538)",19730,3,149,667,,59
0002477031-0001-1,433 LANZIT AVE LLC,IMPERIAL ICE CREAM & CANDY WHOLESALE,433 E LANZIT AVENUE,LOS ANGELES,90061-3033,433 LANZIT 90061-3033,21113 LADEENE AVENUE UNIT #A,TORRANCE,90503-4319,531100,Lessors of real estate (including mini warehouses & self-storage units),15,02/23/2009,,"(33.932, -118.2663)",24355,14,808,1190,7,
0002480367-0001-9,AMALIA HERNANDEZ ORTEGA,AMIGUITOS ICE CREAM,943 N MARIANNA AVENUE,LOS ANGELES,90063-1325,943 MARIANNA 90063-1325,3922 E 6TH STREET,LOS ANGELES,90023-1902,445290,Home furnishings stores,0,01/19/2010,,"(34.0467, -118.1758)",24028,,1536,41,,
0002483062-0001-3,MANUEL AGUILAR,M&A ICE CREAM,106 W 83RD STREET,LOS ANGELES,90003-2809,106 83RD 90003-2809,,,,445290,Home furnishings stores,9,02/02/2010,,"(33.9641, -118.274)",22352,13,795,1002,7,46
0002483860-0001-0,BENEDICTO DE LA CRUZ,SANDY ICE CREAM,1416 W 15TH STREET,LONG BEACH,90813-1324,1416 15TH 90813-1324,,,,115210,Support activities for animal production (including farriers),0,01/01/2009,,"(33.7855, -118.2107)",4026,,1906,,,
0002488799-0001-0,MANUEL ROMAN ALVAREZ,LEO ICE CREAM,11208 AVALON BLVD,LOS ANGELES,90061-3024,11208 AVALON 90061-3024,133 W 120TH STREET,LOS ANGELES,90061-1701,722211,Limited-service eating places,8,03/01/2010,,"(33.9325, -118.2651)",24354,14,808,1190,7,45
0002493165-0001-1,IRMA P GARCIA,GARCIA'S ICE CREAM,2651 TYLER AVENUE,EL MONTE,91733-2321,2651 TYLER 91733-2321,15929 CADWELL STREET,LA PUENTE,91744-2219,454390,"Other direct selling establishments (including door-to-door retailing, frozen food plan providers, party plan merchandisers, & coffee-break service providers)",0,01/01/2010,,"(34.06, -118.0356)",9314,,1325,,,
0002494035-0001-0,ANGELICA HERNANDEZ,AAAD ICE CREAM,943 N MARIANNA AVENUE,LOS ANGELES,90063-1325,943 MARIANNA 90063-1325,3922 E 6TH STREET,LOS ANGELES,90023-1902,722300,Special food services (including food service contractors & caterers),0,05/27/2008,,"(34.0467, -118.1756)",24028,,1543,41,,
0002522055-0001-3,RAYMUNDO ORTIZ,BRENDA'S ICE CREAM,11208 AVALON BLVD,LOS ANGELES,90061-3024,11208 AVALON 90061-3024,1226 W 105TH STREET,LOS ANGELES,90044-1730,454390,"Other direct selling establishments (including door-to-door retailing, frozen food plan providers, party plan merchandisers, & coffee-break service providers)",8,07/05/2005,,"(33.9325, -118.2651)",24354,14,808,1190,7,45
0002552053-0001-3,JOSE HUGO SANDOVAL,ICE CREAM TRUCK,10924 TAMARACK AVENUE,PACOIMA,91331-2815,10924 TAMARACK 91331-2815,7127 WHITSETT AVENUE SUITE #4,NORTH HOLLYWOOD,91605-5440,453990,"All other miscellaneous store retailers (including tobacco, candle, & trophy shops)",7,03/20/2011,,"(34.2682, -118.4289)",18907,1,25,379,,11
0002552583-0001-5,"MICHELLE FORBES, DANIELLE FORBES, JOHN FORBES",PJ'S CLASSIC HOMEMADE ICE CREAM,3946 FAIRWAY BLVD,LOS ANGELES,90043-1115,3946 FAIRWAY 90043-1115,,,,722300,Special food services (including food service contractors & caterers),0,04/01/2011,,"(34.0013, -118.3444)",23674,,2151,197,,
0002557450-0001-9,RICARDO ARMAND GAEZ,GOOD TIMES CLASSIC ICE CREAM,2101 PANAMINT DRIVE,LOS ANGELES,90065-3433,2101 PANAMINT 90065-3433,2101 PANAMINT DRIVE,LOS ANGELES,90065-3433,454390,"Other direct selling establishments (including door-to-door retailing, frozen food plan providers, party plan merchandisers, & coffee-break service providers)",1,04/27/2011,,"(34.1097, -118.2251)",24030,11,387,1431,13,56
0002582859-0001-5,ANTHONY SEUNG OK,SOUTHBAY WHOLESALE ICE CREAM,123 E C STREET,WILMINGTON,90744-5835,123 C 90744-5835,,,,425120,Wholesale trade agents & brokers,15,10/19/2011,,"(33.7727, -118.2615)",3350,15,963,807,,15
0002584619-0001-9,ADELA ORTEGA,ADELITA ICE CREAM,943 N MARIANNA AVENUE,LOS ANGELES,90063-1325,943 MARIANNA 90063-1325,3920 E 6TH STREET,LOS ANGELES,90023-1902,722300,Special food services (including food service contractors & caterers),0,09/28/2011,,"(34.0467, -118.1756)",24028,,1543,41,,
0002584727-0001-1,SILVIA CANIL,SILVIA C ICE CREAM,3325 S CENTRAL AVENUE,LOS ANGELES,90011-2553,3325 CENTRAL 90011-2553,240 W 52ND STREET,LOS ANGELES,90037-3821,454390,"Other direct selling establishments (including door-to-door retailing, frozen food plan providers, party plan merchandisers, & coffee-break service providers)",9,01/01/2010,,"(34.0134, -118.2565)",22727,13,710,892,7,6
0002594846-0001-9,JOSE MARTINEZ,AMERICA'S MOST WANTED ICE CREAM,226 W 126TH STREET,LOS ANGELES,90061-1727,226 126TH 90061-1727,,,,445290,Home furnishings stores,0,04/01/2010,,"(33.9188, -118.2759)",24355,,1667,26,,
