LOCATION ACCOUNT #,BUSINESS NAME,DBA NAME,STREET ADDRESS,CITY,ZIP CODE,LOCATION DESCRIPTION,MAILING ADDRESS,MAILING CITY,MAILING ZIP CODE,NAICS,PRIMARY NAICS DESCRIPTION,COUNCIL DISTRICT,LOCATION START DATE,LOCATION END DATE,LOCATION,Zip Codes,Council Districts,Census Tracts,Precinct Boundaries,LA Specific Plans,Neighborhood Councils (Certified)
0000001120-0002-0,SHIELDS FOR FAMILIES,,9307 S CENTRAL AVENUE,LOS ANGELES,90002-2017,9307 CENTRAL 90002-2017,,,,624100,Individual & family services,9,10/01/2008,,"(33.9515, -118.2551)",22351,13,806,1174,7,45
0000001168-0001-2,THE SKID ROW HOUSING TRUST,,114 E 5TH STREET,LOS ANGELES,90013-1416,114 5TH 90013-1416,1317 E 7TH STREET,LOS ANGELES,90021-1101,561300,Employment services,9,10/01/1996,,,,,,,,
0000001233-0001-7,MANUEL GUEVARA,EUREKA MATTRESS CO,975 E 31ST STREET,LOS ANGELES,90011-2501,975 31ST 90011-2501,17252 HAWTHORNE BLVD #167,TORRANCE,90504-1032,442110,Furniture stores,9,02/28/2001,,,,,,,,
0000001295-0001-8,AFRICAN AMERICAN UNITY CENTER,,5300 S VERMONT AVENUE,LOS ANGELES,90037-3530,5300 VERMONT 90037-3530,944 W 534D STREET,LOS ANGELES,90037-,561500,Travel arrangement & reservation services,9,12/10/1991,,"(33.9941, -118.2915)",23668,13,744,1155,7,2
0000001685-0001-7,WATTS HEALTH FOUNDATION INC,UHURU FAMILY CENTER,8520 S BROADWAY,LOS ANGELES,90003-3335,8520 BROADWAY 90003-3335,,,,621111,Offices of physicians (except mental health specialists),9,06/14/1991,,"(33.9612, -118.2782)",22352,13,795,1002,7,45
0000001738-0001-1,PABLO/LETICIA GARCIA,TONY'S BURGER,2115 S CENTRAL AVENUE,LOS ANGELES,90011-1236,2115 CENTRAL 90011-1236,,,,722110,Full-service restaurants,9,02/22/1992,,"(34.0227, -118.252)",22727,13,707,969,7,6
0000001752-0001-1,EDEN COMMUNITY DEVELOPMENT CORPORATION,,131 E 50TH STREET,LOS ANGELES,90011-3937,131 50TH 90011-3937,2836 W VERNON AVENUE,LOS ANGELES,90008-4713,531100,Lessors of real estate (including mini warehouses & self-storage units),9,06/10/1997,,"(33.9974, -118.2732)",22727,13,724,895,7,
0000001754-0001-0,EDEN COMMUNITY DEVELOPMENT CORPORATION,,1825 E 50TH STREET,LOS ANGELES,90058-1940,1825 50TH 90058-1940,2836 W VERNON AVENUE,LOS ANGELES,90008-4713,531100,Lessors of real estate (including mini warehouses & self-storage units),9,06/10/1997,,"(33.998, -118.2403)",24353,13,720,1245,7,51
0000001764-0001-3,PLAYA VISTA JOB OPPORTUNITIES & BUSINESS SERVICES,PV JOBS,4112 S MAIN STREET,LOS ANGELES,90037-2223,4112 MAIN 90037-2223,,,,611000,"Educational services (including schools, colleges, & universities)",9,03/31/1998,,"(34.0087, -118.2739)",22727,13,715,978,7,
0000001852-0001-9,VIRGINIA CERVANTES,LUPITAS BEAUTY CUTS,247 W FLORENCE AVENUE,LOS ANGELES,90003-1873,247 FLORENCE 90003-1873,8660 7TH STREET,DOWNEY,90241-2713,812113,Nail salons,9,03/02/1992,,"(33.9746, -118.2771)",22352,13,792,1004,7,46
0000002016-0001-4,FIGUEROA CORRIDOR PARTNERSHIP INC,,3982 S FIGUEROA STREET #207,LOS ANGELES,90037-1215,3982 FIGUEROA 90037-1215,,,,541600,"Management, scientific, & technical consulting services",9,09/30/1997,,"(34.0116, -118.2827)",23668,13,727,977,7,32
0000002021-0001-5,APPLE'S EYE FOUNDATION,,4505 S RAYMOND AVENUE,LOS ANGELES,90037-2817,4505 RAYMOND 90037-2817,POST OFFICE BOX #91361,LOS ANGELES,90009-1361,445290,Home furnishings stores,9,01/28/2000,,"(34.0026, -118.298)",23668,13,740,1154,7,2
0000002055-0005-7,LOS ANGELES TRANSITION CENTER,,200   1/2 W 52ND STREET,LOS ANGELES,90037-3821,200 52ND 90037-3821,,,,721310,Rooming & boarding houses,9,02/16/2017,,"(33.9953, -118.2762)",23668,13,746,988,7,
0000002055-0006-5,LOS ANGELES TRANSITION CENTER,,804 E 75TH STREET,LOS ANGELES,90001-2318,804 75TH 90001-2318,,,,721310,Rooming & boarding houses,9,12/01/2016,,"(33.9718, -118.2605)",22350,13,790,997,7,46
0000002055-0009-0,LOS ANGELES TRANSITION CENTER,,135 W 74TH STREET,LOS ANGELES,90003-2007,135 74TH 90003-2007,804 E 75TH STREET,LOS ANGELES,90001-2318,452000,General merchandise stores,9,10/03/2018,,"(33.9729, -118.2746)",22352,13,792,1004,7,46
0000002055-0010-3,LOS ANGELES TRANSITION CENTER,,133 W 74TH STREET,LOS ANGELES,90003-2007,133 74TH 90003-2007,804 E 75TH STREET,LOS ANGELES,90001-2318,452000,General merchandise stores,9,07/15/2018,,"(33.973, -118.2752)",22352,13,792,1004,7,46
0000002062-0003-1,COMMUNITY DEVELOPEMENT INSTITUTE HEAD START,52ND STREET,905 E 52ND STREET,LOS ANGELES,90011-4603,905 52ND 90011-4603,7226 S FIGUEROA STREET,LOS ANGELES,90003-1721,624410,Child day care services,9,08/25/2009,,"(33.9958, -118.2594)",22727,13,726,984,7,
0000002062-0004-9,COMMUNITY DEVELOPEMENT INSTITUTE HEAD START,CDI GOOD TIDINGS HEAD START,7011 S SAN PEDRO STREET,LOS ANGELES,90003-2213,7011 SAN PEDRO 90003-2213,POST OFFICE BOX #440169,LOS ANGELES,90044-6728,624410,Child day care services,9,08/25/2009,,"(33.976, -118.2695)",22352,13,789,996,7,46
0000002062-0006-5,COMMUNITY DEVELOPEMENT INSTITUTE HEAD START,CDI GREEEN MEADOWS HEAD START,8835 AVALON BLVD,LOS ANGELES,90003-3514,8835 AVALON 90003-3514,POST OFFICE BOX #440169,LOS ANGELES,90044-6728,624410,Child day care services,9,08/25/2009,,"(33.9567, -118.2651)",22351,13,798,1175,7,45
0000002064-0001-3,LOS ANGELES URBAN LEAGUE,,1594 E 54TH STREET,LOS ANGELES,90011-5014,1594 54TH 90011-5014,4905 S VERMONT AVENUE,LOS ANGELES,90037-2943,624410,Child day care services,9,01/02/1975,,"(33.9939, -118.2453)",22727,13,721,983,7,51
0000002065-0001-8,LOS ANGELES URBAN LEAGUE,,5416 1/2 LONG BEACH AVENUE,LOS ANGELES,90058-3312,5416 LONG BEACH 90058-3312,4905 S VERMONT AVENUE,LOS ANGELES,90037-2943,624410,Child day care services,9,01/02/1975,,"(33.9935, -118.2431)",24353,13,721,1245,7,51
0000002066-0001-2,LOS ANGELES URBAN LEAGUE,,1024 W VERNON AVENUE,LOS ANGELES,90037-2416,1024 VERNON 90037-2416,4905 S VERMONT AVENUE,LOS ANGELES,90037-2943,624410,Child day care services,9,01/02/1975,,"(34.0036, -118.2921)",23668,13,740,1154,7,2
0000002095-0001-9,ACCESS COMMUNITY HOUSING INC,,130 E 55TH STREET,LOS ANGELES,90011-5122,130 55TH 90011-5122,2250 E IMPERIAL HIGHWAY #200,EL SEGUNDO,90245-3508,531100,Lessors of real estate (including mini warehouses & self-storage units),9,01/21/1997,,"(33.9924, -118.2731)",22727,13,725,895,7,
0000002096-0001-3,ACCESS COMMUNITY HOUSING INC,,637 W 41ST DRIVE,LOS ANGELES,90037-2016,637 41ST 90037-2016,2250 E IMPERIAL HIGHWAY #200,EL SEGUNDO,90245-3508,531100,Lessors of real estate (including mini warehouses & self-storage units),9,01/21/1997,,"(34.0087, -118.2848)",23668,13,735,977,7,2
0000002103-0001-5,ACCESS COMMUNITY HOUSING INC,,9103 AVALON BLVD,LOS ANGELES,90003-3832,9103 AVALON 90003,2250 E IMPERIAL HIGHWAY #200,EL SEGUNDO,90245-3508,531100,Lessors of real estate (including mini warehouses & self-storage units),9,01/21/1997,,"(33.9537, -118.2651)",22351,13,799,1173,7,45
0000002115-0001-8,JUN CHEN QUACH CHAN,SEASON TOYS,232 E 4TH STREET,LOS ANGELES,90013-1404,232 4TH 90013-1404,,,,423920,Toy & hobby goods & supplies,9,01/01/1992,,,,,,,,
0000002157-0001-1,LEATHA TAYLOR,YOUTH HELPING YOUTH,1402 E 48TH PLACE,LOS ANGELES,90011-4418,1402 48TH 90011-4418,POST OFFICE BOX #18260,LOS ANGELES,90018-0260,561300,Employment services,9,03/27/1998,,"(33.9992, -118.2498)",22727,13,719,982,7,51
0000002179-0001-8,GREATER NEW SPIRIT BAPTIST CHURCH,,5904 S BROADWAY,LOS ANGELES,90003-1122,5904 BROADWAY 90003-1122,POST OFFICE BOX #59452,LOS ANGELES,90059-0452,561500,Travel arrangement & reservation services,9,07/07/1992,,"(33.9868, -118.2782)",22352,13,785,993,7,46
0000002220-0001-7,611 WEWST SIXTH STREET ASSOCIATES LLC,,611 W 6TH STREET,LOS ANGELES,90017-3101,611 6TH 90017-3101,,,,424990,Other miscellaneous nondurable goods,9,08/28/2003,,,,,,,,
0000003086-0007-6,"PEOPLEREADY, INC.",LABOR READY 1574,1907 MAPLE AVENUE,LOS ANGELES,90011-1036,1907 MAPLE 90011-1036,POST OFFICE BOX #2910,TACOMA,98401-2910,561300,Employment services,9,01/01/2000,,"(34.0288, -118.262)",23076,13,702,815,7,6
0000003186-0002-3,NING LIN,"SITE8 ARCHITECTS, NING LIN ARCHITECT",4125 S FIGUEROA STREET APT #319,LOS ANGELES,90037-2159,4125 FIGUEROA 90037-2159,4125 S FIGUEROA STREET   APT #319,LOS ANGELES,90037-2159,541310,Architectural services,9,01/07/2009,,"(34.0088, -118.2827)",23668,13,735,977,7,2
0000003682-0001-8,ARTURO MARTINEZ,QUEEN BARBER SHOP,160 1/2 E MARTIN LUTHER KING JR BLVD,LOS ANGELES,90011-2688,160 MARTIN LUTHER KING JR 90011-2688,,,,812111,Barber shops,9,05/15/2003,,"(34.0111, -118.272)",22727,13,715,978,7,
0000003914-0002-4,ARAMARK MANAGEMENT SERVICES LIMITED PARTNERSHIP,,941 W 35TH STREET,LOS ANGELES,90007-4002,941 35TH 90007-4002,3450 S VERMONT AVENUE,LOS ANGELES,90007-3449,561720,Janitorial services,9,01/01/1996,,"(34.0224, -118.2877)",24341,13,692,1265,7,32
0000004056-0001-3,GREATER CORNERSTONE BAPTIST CHURCH/C,GREATER CORNERSTONE CHRISTIAN PRESCHOOL,5946 S FIGUEROA STREET,LOS ANGELES,90003-1018,5946 FIGUEROA 90003-1018,,,,624410,Child day care services,9,01/01/1992,,"(33.986, -118.2826)",22352,13,767,991,7,2
0000004225-0001-4,MENDELSON & ASSOCIATES INC,,2615 S HILL STREET,LOS ANGELES,90007-2705,2615 HILL 90007-2705,,,,,,9,01/01/1960,,,,,,,,
0000004324-0001-8,SALON,,6216 S MAIN STREET,LOS ANGELES,90003-1536,6216 MAIN 90003-1536,,,,424990,Other miscellaneous nondurable goods,9,12/15/2003,,"(33.9831, -118.2739)",22352,13,786,858,7,46
0000004384-0001-0,CONTINENTAL ICE CREAM / LA RONDA,CENTRAL ICE CREAM,3325 S CENTRAL AVENUE,LOS ANGELES,90011-2553,3325 CENTRAL 90011-2553,,,,424400,Grocery & related products,9,01/01/1992,,"(34.0134, -118.2565)",22727,13,710,892,7,6
0000004654-0001-3,JAMES L THOMAS,,615 E 21ST STREET #5,LOS ANGELES,90011-1148,615 21ST 90011-1148,1606 E DOUBLEGROVE STREET,WEST COVINA,91791-4036,531100,Lessors of real estate (including mini warehouses & self-storage units),9,01/01/1979,,"(34.0265, -118.2601)",22727,13,704,815,7,6
0000004744-0002-6,KINDER CARE EDUCATION LLC,KINDER CARE LEARNING CENTERS | KNOWLEDGE UNIVERSE EDUCATION LLC,2916 S HOPE STREET,LOS ANGELES,90007-3330,2916 HOPE 90007-3330,POST OFFICE BOX #6760,PORTLAND,97228-6760,624410,Child day care services,9,03/24/1992,,"(34.0246, -118.2752)",22724,13,700,660,7,6
0000004749-0001-1,LUIS TRUJILLO,,1213 W 41ST PLACE,LOS ANGELES,90037-1709,1213 41ST 90037-1709,,,,561500,Travel arrangement & reservation services,9,02/12/1992,,"(34.0081, -118.2961)",23668,13,733,1152,7,2
0000004873-0014-4,L & R AUTO PARKS INC,,325 W ADAMS BLVD,LOS ANGELES,90007-2659,325 ADAMS 90007-2659,707   WILSHIRE BLVD   SUITE #4700,LOS ANGELES,90017-3601,812930,Parking lots & garages,9,04/01/2015,,"(34.0268, -118.2731)",22724,13,700,660,7,6
0000004873-0023-3,L & R AUTO PARKS INC,JOES AUTO PARK,1601 S FIGUEROA STREET,LOS ANGELES,90015-0015,1601 FIGUEROA 90015-0015,707   WILSHIRE BLVD   SUITE #4700,LOS ANGELES,90017-3601,812930,Parking lots & garages,9,01/25/2018,,"(34.0374, -118.2706)",23076,13,693,1227,,76
0000005407-0001-0,AUTOMATE PARKING INC,,240 E 6TH STREET,LOS ANGELES,90014-2117,240 6TH 90014-2117,8405   PERSHING DRIVE   SUITE #301,PLAYA DEL REY,90293-7861,812930,Parking lots & garages,9,05/01/2003,,"(34.0439, -118.2478)",23075,9,537,527,,76
0000005407-0006-1,AUTOMATE PARKING INC,,3914 S FIGUEROA STREET,LOS ANGELES,90037-1208,3914 FIGUEROA 90037-1208,8405   PERSHING DRIVE   #301,PLAYA DEL REY,90293-7859,,,9,03/24/2006,,"(34.0135, -118.2827)",23668,13,727,977,7,32
0000005407-0012-5,AUTOMATE PARKING INC,,3950 S FIGUEROA STREET,LOS ANGELES,90037-1208,3950 FIGUEROA 90037-1208,8405   PERSHING DRIVE   SUITE #301,PLAYA DEL REY,90293-7861,812930,Parking lots & garages,9,06/21/1997,,"(34.0126, -118.2827)",23668,13,727,977,7,32
0000005407-0013-3,AUTOMATE PARKING INC,,3936 S FIGUEROA STREET,LOS ANGELES,90037-1208,3936 FIGUEROA 90037-1208,,,,,,9,06/21/1997,,,,,,,,
0000005407-0052-4,AUTOMATE PARKING INC,,3844 S FIGUEROA STREET,LOS ANGELES,90037-1206,3844 FIGUEROA 90037-1206,8405   PERSHING DRIVE   SUITE #301,PLAYA DEL REY,90293-7861,812930,Parking lots & garages,9,09/01/2018,,"(34.0144, -118.2824)",23668,13,727,977,7,32
0000005515-0001-2,GLORIA MEJIA,CORTE TROPICAL BARVER SHOP BEAUTY SALON,2504 S CENTRAL AVENUE,LOS ANGELES,90011-1635,2504 CENTRAL 90011-1635,,,,812113,Nail salons,9,01/02/1992,,"(34.0196, -118.2545)",22727,13,708,971,7,6
0000006212-0001-1,NANOTCHKA M CHUMLEY DO,,1414 S GRAND AVENUE #456,LOS ANGELES,90015-3071,1414 GRAND 90015-3071,,,,621111,Offices of physicians (except mental health specialists),9,,,,,,,,,
0000006570-0001-9,JOSE A OCHOA,CALIFORNIA BUSINESS SERVICES US/CALIFORNIA TAXES R US,3111 MAPLE AVENUE,LOS ANGELES,90011-1925,3111 MAPLE 90011-1925,2677 1/2 ROSEVIEW AVENUE,LOS ANGELES,90065-1123,541213,Tax preparation services,9,04/24/2003,,"(34.0194, -118.2679)",22727,13,706,965,7,6
0000006686-0001-8,YUI-MANN HUANG,LAUNDERLAND COIN LAUNDRY,2523 S SAN PEDRO STREET,LOS ANGELES,90011-1519,2523 SAN PEDRO 90011-1519,,,,812310,Coin-operated laundries & drycleaners,9,01/01/2003,,"(34.0219, -118.2611)",22727,13,704,972,7,6
0000006717-0001-5,LEON CARRERA,LEON CARRERA,1558 E 33RD STREET,LOS ANGELES,90011-2219,1558 33RD 90011-2219,1558 E 33RD STREET,LOS ANGELES,90011-2219,454390,"Other direct selling establishments (including door-to-door retailing, frozen food plan providers, party plan merchandisers, & coffee-break service providers)",9,04/10/2001,,"(34.0112, -118.2461)",22727,13,709,1120,7,6
0000006771-0001-0,YOUNG MEN'S CHRISTIAN ASSOCIATION OF LOS ANGELES CORP,,1006 E 28TH STREET,LOS ANGELES,90011-2033,1006 28TH 90011-2033,625 S NEW HAMPSHIRE AVENUE,LOS ANGELES,90005-1342,531100,Lessors of real estate (including mini warehouses & self-storage units),9,07/01/1970,,"(34.0174, -118.2573)",22727,13,706,965,7,6
0000006892-0001-0,WALTER DE PAZ,WALTER'S PIANO REBUILDING,831   E 61ST STREET #A,LOS ANGELES,90001-1033,831 61ST 90001-1033,,,,453990,"All other miscellaneous store retailers (including tobacco, candle, & trophy shops)",9,04/01/2000,,,,,,,,
0000006893-0001-4,MARKS/LOVE/DURANT PARTNERSHIP,,3326 S MAIN STREET,LOS ANGELES,90007-4126,3326 MAIN 90007-4126,453 10TH STREET,SANTA MONICA,90402-2031,531100,Lessors of real estate (including mini warehouses & self-storage units),9,10/01/1974,,"(34.0189, -118.2724)",22727,13,700,975,7,6
0000006895-0001-3,PERFORMANCE AUTO REPAIR INC,,510 E MANCHESTER AVENUE,LOS ANGELES,90003-3525,510 MANCHESTER 90003-3525,,,,452000,General merchandise stores,9,06/01/2003,,"(33.96, -118.2662)",22352,13,798,1175,7,45
0000007033-0001-4,PATRICIA LYNN HOWARD-ANDERSON/DONYEA HOWARD/ANTHONY ANDERSON,MS. PAT & DONYEA'S GIFT BASKETS,7807 S MAIN STREET,LOS ANGELES,90003-2403,7807 MAIN 90003-2403,,,,453990,"All other miscellaneous store retailers (including tobacco, candle, & trophy shops)",9,05/13/2003,,"(33.9687, -118.2739)",22352,13,793,998,7,46
0000007368-0001-2,CARLOS A AZCHILLA,,5877 DENVER AVENUE,LOS ANGELES,90044-6317,5877 DENVER 90044,,,,233310,Manufacturing and Industrial Building Construction (1997 NAICS),9,,,"(33.9877, -118.2837)",23675,13,767,991,7,2
0000007875-0001-3,CARLOS & MARIBEL GONZALEZ,EL PRINCIPIO MARKET #2,2301 MAPLE AVENUE,LOS ANGELES,90011-1407,2301 MAPLE 90011-1407,2301 MAPLE AVENUE,LOS ANGELES,90011-1407,445100,Grocery stores (including supermarkets & convenience stores without gas),9,04/20/1992,,"(34.0258, -118.2639)",22727,13,704,815,7,6
0000007879-0001-1,JUAN J GUERRA/ENRIQUE GUERRA,TAMS BURGERS # 10,4701 S BROADWAY,LOS ANGELES,90037-3244,4701 BROADWAY 90037-3244,,,,722110,Full-service restaurants,9,12/02/1991,,"(34.001, -118.2783)",23668,13,737,655,7,
0000008149-0001-1,MANUEL/MARTHA MARAVILLA,M AND M MINI MARKET,5811 COMPTON AVENUE,LOS ANGELES,90011-4947,5811 COMPTON 90011-4947,,,,722110,Full-service restaurants,9,05/01/1992,,"(33.9897, -118.2477)",22727,13,721,983,7,51
0000008207-0018-0,STARBUCKS CORPORATION,STARBUCKS COFFEE #21800,5857 S CENTRAL AVENUE,LOS ANGELES,90001-1127,5857 CENTRAL 90001-1127,POST OFFICE BOX #34442,SEATTLE,98124-1442,311900,"Other food mfg. (including coffee, tea, flavoring, & seasonings)",9,03/14/2014,,"(33.9882, -118.2564)",22350,13,1576,94,7,
0000008207-0029-5,STARBUCKS CORPORATION,STARBUCKS COFFEE COMPANY # 24005,2735 S FIGUEROA STREET,LOS ANGELES,90007-3256,2735 FIGUEROA 90007-3256,POST OFFICE BOX #34442,SEATTLE,98124-1442,311900,"Other food mfg. (including coffee, tea, flavoring, & seasonings)",9,03/12/2015,,"(34.0269, -118.2768)",22724,13,701,967,7,32
0000008207-0052-0,STARBUCKS CORPORATION,STARBUCKS COFFEE COMPANY # 52257,3026 S FIGUEROA STREET,LOS ANGELES,90007-3711,3026 FIGUEROA 90007-3711,POST OFFICE BOX #34442,SEATTLE,98124-1442,311900,"Other food mfg. (including coffee, tea, flavoring, & seasonings)",9,07/12/2018,,"(34.0242, -118.2781)",22724,13,701,967,7,32
0000008422-0003-2,EDELMIRA B VILLALOBOS,L044                                    360000 | LA SIRENITA,501 E JEFFERSON BLVD,LOS ANGELES,90011-2430,501 JEFFERSON 90011-2430,,,,115310,Support activities for forestry,9,08/29/2007,,"(34.0157, -118.2662)",22727,13,714,696,7,6
0000008715-0001-1,EDGAR VELASQUEZ,ARANDAS CAR WASH,349 E FLORENCE AVENUE,LOS ANGELES,90003-2231,349 FLORENCE 90003-2231,344 E 71ST STREET,LOS ANGELES,90003-2218,454210,Vending machine operators,9,05/01/2003,,"(33.9747, -118.2684)",22352,13,790,998,7,46
0000008722-0001-1,PARK CITY LLC,PARK CITY PARTNERSHIP,1247 W 30TH STREET,LOS ANGELES,90007-5328,1247 30TH 90007-5328,2648 DURFEE AVENUE #A,EL MONTE,91732-3472,531100,Lessors of real estate (including mini warehouses & self-storage units),9,06/01/1991,,"(34.0274, -118.2901)",22724,13,685,976,7,32
0000008767-0001-8,PEDRO GUTIERREZ HERNANDEZ,PG ANTIQUES,1027 E 42ND STREET,LOS ANGELES,90011-3107,1027 42ND 90011-3107,,,,423200,Furniture &  home furnishing,9,03/01/2000,,"(34.0075, -118.2576)",22727,13,713,664,7,
0000008800-0001-2,JOHNNY/ULLAH GREEN,,4000 BROADWAY PLACE,LOS ANGELES,90037-1010,4000 BROADWAY 90037-1010,357 S MAPLE DRIVE,BEVERLY HILLS,90212-4609,531100,Lessors of real estate (including mini warehouses & self-storage units),9,07/01/1991,,"(34.011, -118.2774)",23668,13,736,978,7,
