LOCATION ACCOUNT #,BUSINESS NAME,DBA NAME,STREET ADDRESS,CITY,ZIP CODE,LOCATION DESCRIPTION,MAILING ADDRESS,MAILING CITY,MAILING ZIP CODE,NAICS,PRIMARY NAICS DESCRIPTION,COUNCIL DISTRICT,LOCATION START DATE,LOCATION END DATE,LOCATION,Zip Codes,Council Districts,Census Tracts,Precinct Boundaries,LA Specific Plans,Neighborhood Councils (Certified)
0003071032-0001-4,"PUBLIC ONLY SERVICES, INC",,21350   NORDHOFF STREET   UNIT #101,CHATSWORTH,91311-6907,21350 NORDHOFF 91311-6907,,,,888888,Medical Marijuana Collective,3,01/01/2018,,"(34.2345, -118.5965)",4279,4,94,1457,,37
0003074625-0001-5,REMMET FACILITIES LLC,,8010   REMMET AVENUE,CANOGA PARK,91304-4127,8010 REMMET 91304-4127,,,,888888,Medical Marijuana Collective,3,01/01/2018,,"(34.2159, -118.6001)",4279,4,280,411,,37
0003163632-0001-7,"TIGRANLEVONANDLAV, LLC",,7543 TAMPA AVENUE,RESEDA,91335-2465,7543 TAMPA 91335-2465,,,,888888,Medical Marijuana Collective,3,03/21/2022,,"(34.2078, -118.554)",18909,4,256,1461,,12
0003167933-0001-5,FOUR GREEN GUYS,THE SYNDICATE NORTHRIDGE,8222 TAMPA AVENUE,RESEDA,91335-1132,8222 Tampa 91335-1132,,,,888888,Medical Marijuana Collective,3,03/11/2022,,"(34.2199, -118.5531)",18909,4,255,1546,,12
0003218503-0001-2,SACRED TREE 365 LLC,,20660 BAHAMA STREET,CHATSWORTH,91311-6101,20660 Bahama 91311-6101,23601 WILDWOOD CANYON ROAD,NEWHALL,91321-3810,888888,Medical Marijuana Collective,3,01/01/2018,,"(34.2314, -118.5838)",4279,4,102,1542,,66
0003221884-0001-6,TOPANGA LIFE LLC,,4863 TOPANGA CANYON BLVD,WOODLAND HILLS,91364-4228,4863 Topanga Canyon 91364-4228,,,,888888,Medical Marijuana Collective,3,11/05/2021,,"(34.1562, -118.6062)",19346,4,309,1488,11,49
0003224231-0001-7,PWN MANAGEMENT LLC,,8427 CANOGA AVENUE,CANOGA PARK,91304-2607,8427 Canoga 91304-2607,5211 E WASHINGTON BLVD SUITE #2266,COMMERCE,90040-3959,888888,Medical Marijuana Collective,3,09/14/2021,,"(34.2229, -118.5976)",4279,4,93,411,,37
0003240374-0001-7,I'M A KID,,5420   YOLANDA AVENUE   UNIT #125,TARZANA,91356-6320,5420 YOLANDA 91356,14100   DICKENS STREET   UNIT #1,SHERMAN OAKS,91423-4236,888888,Medical Marijuana Collective,3,09/21/2020,,"(34.1694, -118.54)",19339,4,320,1496,6,10
0003262412-0001-1,THE 18631 LLC,MAVEN STORE,18629 VENTURA BLVD,TARZANA,91356-4103,18629 VENTURA 91356-4103,18629 VENTURA BLVD,TARZANA,91356-4103,888888,Medical Marijuana Collective,3,06/10/2022,,"(34.1702, -118.5393)",19339,4,320,1496,6,10
0003264010-0001-4,REVO'S FINEST LLC,,19234 VANOWEN STREET,RESEDA,91335-5000,19234 VANOWEN 91335-5000,,,,888888,Medical Marijuana Collective,3,03/14/2022,,"(34.1934, -118.5527)",18909,4,266,309,,12
0003303696-0001-0,YOUNG BULLS LLC,,7011 ETON AVENUE,CANOGA PARK,91303-2112,7011 ETON 91303-2112,,,,888888,Medical Marijuana Collective,3,01/01/2018,,"(34.1977, -118.5958)",4278,4,286,951,,37
