LOCATION ACCOUNT #,BUSINESS NAME,DBA NAME,STREET ADDRESS,CITY,ZIP CODE,LOCATION DESCRIPTION,MAILING ADDRESS,MAILING CITY,MAILING ZIP CODE,NAICS,PRIMARY NAICS DESCRIPTION,COUNCIL DISTRICT,LOCATION START DATE,LOCATION END DATE,LOCATION,Zip Codes,Council Districts,Census Tracts,Precinct Boundaries,LA Specific Plans,Neighborhood Councils (Certified)
0000005525-0001-6,KBC BAKERY & DELI COPR,KBC BAKERY & DELI,661 N BROADWAY,LOS ANGELES,90012-2801,661 BROADWAY 90012-2801,,,,311800,Bakeries & tortilla mfg.,1,02/01/1992,,"(34.0596, -118.2396)",22728,11,539,449,,28
0000006023-0001-3,LONNIE C BLANCHARD III,,120 S VIGNES STREET,LOS ANGELES,90012-4324,120 VIGNES 90012-4324,3311 E PICO BLVD,LOS ANGELES,90023-3714,531100,Lessors of real estate (including mini warehouses & self-storage units),14,05/01/2003,,"(34.0481, -118.2339)",22728,9,533,466,,28
0000006233-0001-3,BAHIA NIGHT CLUB INC,CLUB BAHIA,1130 W SUNSET BLVD,LOS ANGELES,90012-1217,1130 SUNSET 90012-1217,,,,512200,Sound recording industries,1,10/01/1974,,"(34.0662, -118.2495)",22728,11,484,1368,,28
0000006233-0002-1,BAHIA NIGHT CLUB INC,,1150 W SUNSET BLVD,LOS ANGELES,90012-1217,1150 SUNSET 90012-1217,1130 W SUNSET BLVD,LOS ANGELES,90012-1217,812930,Parking lots & garages,1,08/01/1990,,"(34.0668, -118.2497)",22728,11,484,1368,,28
0000006285-0001-1,WENDY ZHENG,BABY Q,821 N SPRING STREET SUITE #121,LOS ANGELES,90012-5816,821 SPRING 90012-5816,,,,448130,Children's & infants' clothing stores,1,07/01/2003,,"(34.0624, -118.2366)",22728,11,540,449,,28
0000006748-0001-1,CORO SOUTHERN CALIFORNIA INC,CORO SOUTHERN CALIFORNIA,1000 N ALAMEDA STREET   SUITE #240,LOS ANGELES,90012-1804,1000 ALAMEDA 90012-1804,1000 N ALAMEDA STREET   SUITE #240,LOS ANGELES,90012-1804,561110,Office administrative services,14,01/01/1991,,"(34.0593, -118.236)",22728,9,532,1322,27,28
0000007468-0001-1,GAR NGEE WONG,,633 ALPINE STREET #1A,LOS ANGELES,90012-3175,633 ALPINE 90012-3175,,,,531100,Lessors of real estate (including mini warehouses & self-storage units),1,01/01/1999,,"(34.0634, -118.2416)",22728,11,539,449,,28
0000007503-0001-4,DO YUN BOCK/BOK JA CHO,ANGELUS MINI MARKET,255 S HILL STREET #103,LOS ANGELES,90012-3511,255 HILL 90012-3511,,,,445100,Grocery stores (including supermarkets & convenience stores without gas),14,04/01/1992,,"(34.0523, -118.2484)",22728,9,541,1183,,76
0000008207-0013-9,STARBUCKS CORPORATION,STARBUCKS COFFEE #19883,639 N BROADWAY,LOS ANGELES,90012-2801,639 BROADWAY 90012-2801,POST OFFICE BOX #34442,SEATTLE,98124-1442,445290,Home furnishings stores,1,09/19/2013,,"(34.0592, -118.2398)",22728,11,539,449,,28
0000008207-0040-6,STARBUCKS CORPORATION,STARBUCKS #27702,232 E 2ND STREET,LOS ANGELES,90012-4082,232 2ND 90012-4082,POST OFFICE BOX #34442,SEATTLE,98124-1442,311900,"Other food mfg. (including coffee, tea, flavoring, & seasonings)",1,06/03/2016,,"(34.0593, -118.242)",22728,11,538,449,,28
0000010285-0002-1,DAVID SEARS,SEARS SHOE SERVICE,201 N LOS ANGELES STREET #19,LOS ANGELES,90012-3318,201 LOS ANGELES 90012-3318,,,,811430,Footwear & leather goods repair,14,06/22/1987,,"(34.0534, -118.2408)",22728,9,543,1502,,28
0000010596-0001-6,FRIENDS OF THE CHINESE AMERICAN MUSEUM INC,,125 PASEO DE LA PLAZA #400,LOS ANGELES,90012-2959,125 PASEO DE LA 90012-2959,,,,561300,Employment services,14,02/25/2000,,"(34.0556, -118.2394)",22728,9,539,1322,,28
0000010838-0001-8,JAPANESE COMMUNITY PIONEER CENTER,JAPANESE COMMUNITY PIONEER SOCIAL SERVICES CENTER,244 S SAN PEDRO STREET #B5,LOS ANGELES,90012-3856,244 SAN PEDRO 90012-3856,,,,561500,Travel arrangement & reservation services,14,07/01/1999,,"(34.0482, -118.2421)",23074,9,536,1502,,28
0000012128-0001-1,FRIENDS OF THE CHINESE AMERICAN MUSEUM,,425 N LOS ANGELES STREET,LOS ANGELES,90012-2939,425 LOS ANGELES 90012-2939,125 PASEO DE LA PLAZA #400,LOS ANGELES,90012-2959,453220,"Gift, novelty, & souvenir stores",14,02/21/1989,,"(34.0554, -118.239)",22728,9,539,1322,,28
0000012131-0001-3,CALIFORNIA CHARTER SCHOOLS ASSOCIATION,,250 E 1ST STREET FLOOR #10,LOS ANGELES,90012-3811,250 1ST 90012-3811,,,,541600,"Management, scientific, & technical consulting services",14,12/05/2003,,"(34.0508, -118.2415)",22728,9,536,1502,,28
0000013263-0001-9,ECONOMIC ROUNDTABLE,,244 S SAN PEDRO STREET SUITE #506,LOS ANGELES,90012-3832,244 SAN PEDRO 90012-3832,244 S SAN PEDRO STREET SUITE #506,LOS ANGELES,90012-3832,561300,Employment services,14,09/01/1995,,"(0.0, 0.0)",,,,,,
0000013265-0001-8,CHINATOWN SERVICE CENTER,CHINATOWN SERVICE CENTER CHLD DEVELOPMENT CENTER,521 W CESAR E CHAVEZ AVENUE,LOS ANGELES,90012-2155,521 CESAR E CHAVEZ 90012-2155,767 N HILL STREET #400,LOS ANGELES,90012-2381,624410,Child day care services,1,09/01/1975,,"(34.0604, -118.2426)",22728,11,538,449,,28
0000013361-0002-6,CENTER FOR CULTURAL INNOVATION,,244 S SAN PEDRO STREET #401,LOS ANGELES,90012-3860,244 SAN PEDRO 90012-3860,,,,561300,Employment services,14,05/01/2004,,"(34.0482, -118.2421)",23074,9,536,1502,,28
0000013425-0001-0,THE HISTORIC ITALIAN HALL FOUNDATION,,125 PASEO DE LA PLAZA #400,LOS ANGELES,90012-2959,125 PASEO DE LA 90012-2959,125   PASEO DE LA PLAZA   SUITE #400,LOS ANGELES,90012-2959,512100,Motion picture & video industries (except video rental),14,05/09/1998,,"(34.0556, -118.2394)",22728,9,539,1322,,28
0000013540-0001-2,JAPANESE EVANGELICAL MISSIONARY SOCIETY,,948 E 2ND STREET,LOS ANGELES,90012-4317,948 2ND 90012-4317,,,,451220,"Prerecorded tape, compact disc, & record stores",14,01/01/1997,,"(34.0471, -118.2336)",22728,9,533,466,,28
0000013618-0001-6,RHF BUNKER HILL CORP,ANGELUS PLAZA,220 S OLIVE STREET,LOS ANGELES,90012-4901,220 OLIVE 90012-4901,255 S HILL STREET #111,LOS ANGELES,90012-3511,531100,Lessors of real estate (including mini warehouses & self-storage units),14,06/05/1981,,"(34.0531, -118.2493)",22728,9,545,1183,37,76
0000013621-0001-8,RHF BUNKER HILL CORP,ANGELUS PLAZA,240 S OLIVE STREET,LOS ANGELES,90012-4918,240 OLIVE 90012-4918,255 S HILL STREET #111,LOS ANGELES,90012-3511,531100,Lessors of real estate (including mini warehouses & self-storage units),14,06/05/1981,,"(34.0529, -118.2495)",22728,9,545,1183,37,76
0000013635-0001-0,PERFORMING ARTS CENTER OF LOS ANGELES COUNTY,WALT DISNEY CONCERT HALL THEATRE,111 S GRAND AVENUE,LOS ANGELES,90012-3034,111 GRAND 90012-3034,135 N GRAND AVENUE,LOS ANGELES,90012-3013,512200,Sound recording industries,14,01/05/2001,,"(34.0555, -118.2488)",22728,9,543,1183,37,76
0000014669-0001-6,PALMER BOSTON STREET PROPERTIES I,THE ORSINI,505 N FIGUEROA STREET,LOS ANGELES,90012-1584,505 FIGUEROA 90012-1584,1082 W 7TH STREET,LOS ANGELES,90017-2504,531100,Lessors of real estate (including mini warehouses & self-storage units),1,08/15/2003,,"(34.0617, -118.2468)",22728,11,538,449,,28
0000014696-0002-1,QI CHEN,,612 NEW HIGH STREET,LOS ANGELES,90012-2807,612 NEW HIGH 90012-2807,307 ORD STREET,LOS ANGELES,90012-2832,531100,Lessors of real estate (including mini warehouses & self-storage units),1,01/05/2005,,"(34.0585, -118.2393)",22728,11,539,449,,28
0000015173-0001-9,IGWHADE BRYANT ERA-OKOJIE,,880 W 1ST STREET #314,LOS ANGELES,90012-2430,880 1ST 90012-2430,,,,541219,Other accounting services,14,,,"(34.0575, -118.2516)",22728,9,544,1262,37,76
0000015355-0041-6,ENCORE GROUP (USA) LLC,,251 S OLIVE STREET,LOS ANGELES,90012-3002,251 OLIVE 90012-3002,,,,532210,Consumer electronics & appliances rental,14,11/01/2020,,"(34.0526, -118.2504)",22728,9,545,1183,37,76
0000016703-0001-0,TIM YIU LAM,CHINA AFFECTION,954 MEI LING WAY,LOS ANGELES,90012-1759,954 MEI LING 90012-1759,,,,454390,"Other direct selling establishments (including door-to-door retailing, frozen food plan providers, party plan merchandisers, & coffee-break service providers)",1,02/05/2000,,"(34.0653, -118.2378)",22728,11,540,886,,28
0000016754-0031-4,MODERN PARKING INC,,400 E 2ND STREET,LOS ANGELES,90012-4228,400 2ND 90012-4228,303 S UNION AVENUE   FLOOR #1ST,LOS ANGELES,90017-1111,812930,Parking lots & garages,14,01/05/2004,,"(34.0477, -118.2393)",23074,9,536,1502,,28
0000016754-0064-1,MODERN PARKING INC,,350 E 1ST STREET,LOS ANGELES,90012-3902,350 1ST 90012-3902,303 S UNION AVENUE   FLOOR #1ST,LOS ANGELES,90017-1111,812930,Parking lots & garages,14,05/01/2008,,"(34.0495, -118.2395)",22728,9,536,1502,,28
0000016754-0184-1,MODERN PARKING INC,,101   JUDGE JOHN AISO STREET,LOS ANGELES,90012-3804,101 JUDGE JOHN AISO 90012-3804,303 S UNION AVENUE   FLOOR #1,LOS ANGELES,90017-1111,812930,Parking lots & garages,14,09/01/2016,,"(34.0513, -118.241)",22728,9,543,1502,,28
0000016754-0185-0,MODERN PARKING INC,,900 N BROADWAY,LOS ANGELES,90012-1894,900 BROADWAY 90012-1894,303 S UNION AVENUE   FLOOR #1,LOS ANGELES,90017-1111,812930,Parking lots & garages,1,09/01/2016,,"(34.0643, -118.2366)",22728,11,531,886,,28
0000016754-0207-4,MODERN PARKING INC,,414 E TEMPLE  STREET,LOS ANGELES,90012-,414 TEMPLE  90012,303 S UNION AVENUE FLOOR #1ST,LOS ANGELES,90017-1111,812930,Parking lots & garages,0,06/20/2022,,"(0.0, 0.0)",,,,,,
0000017118-0001-4,KAM-LOON CHEUNG/LILY YOY CHEUNG,ALEX K L CHEUNG CO,938 CHUNG KING ROAD,LOS ANGELES,90012-1711,938 CHUNG KING 90012-1711,,,,423940,"Jewelry, watch, precious stone, & precious metals",1,02/01/1975,,,,,,,,
0000018318-0002-6,R2 LTD,POPKILLER SECOND,343 E 2ND STREET,LOS ANGELES,90012-4215,343 2ND 90012-4215,2146   SACRAMENTO STREET,LOS ANGELES,90021-1722,,,14,08/01/2006,,"(34.0486, -118.2407)",23074,9,536,1502,,28
0000019846-0001-8,JON HUCK,,733 SOLANO AVENUE,LOS ANGELES,90012-1038,733 SOLANO 90012-1038,,,,512200,Sound recording industries,1,02/06/1999,,"(34.0773, -118.2337)",22728,11,531,1368,,28
0000020590-0009-1,CHRISTIANSEN AMUSEMENTS INC,,426 N LOS ANGELES STREET,LOS ANGELES,90012-2947,426 LOS ANGELES 90012-2947,,,,,,14,07/30/2005,,"(34.0559, -118.2385)",22728,9,539,1322,,28
0000022761-0001-0,VXI GLOBAL SOLUTIONS LLC,,220 W 1ST STREET FLOOR #3RD,LOS ANGELES,90012-4105,220 1ST 90012-4105,,,,561420,Telephone call centers (including telephone answering services & telemarketing bureaus),14,03/03/2000,,"(34.0531, -118.2446)",22728,9,543,1183,,76
0000025433-0001-5,PHU NGUYEN HA,ALPINE STORE,838 N BROADWAY UNIT #C,LOS ANGELES,90012-4372,838 BROADWAY 90012-4372,,,,722110,Full-service restaurants,1,04/21/1992,,"(34.0631, -118.2378)",22728,11,540,449,,28
0000026670-0003-6,C G INVESTMENTS INC,SUBWAY #39685 | SUBWAY 39685,704 W 1ST STREET,LOS ANGELES,90012-2442,704 1ST 90012-2442,7755 HASKELL AVENUE,VAN NUYS,91406-1906,722110,Full-service restaurants,14,09/26/2007,,"(34.0564, -118.2499)",22728,9,544,1262,37,76
0000026670-0035-4,C G INVESTMENTS INC,SUBWAY # 52105,255 S GRAND AVENUE SUITE #101,LOS ANGELES,90012-3035,255 GRAND 90012-3035,7755 HASKELL AVENUE,VAN NUYS,91406-1906,722110,Full-service restaurants,14,08/03/2011,,"(34.0538, -118.2505)",22728,9,545,1183,37,76
0000027811-0001-6,STANLEY GEE & GRACE GEE,,970 CHUNG KING ROAD,LOS ANGELES,90012-1754,970 CHUNG KING 90012-1754,7 LINDA RAE WAY,ARCADIA,91006-4077,531100,Lessors of real estate (including mini warehouses & self-storage units),1,09/01/1973,,,,,,,,
0000030779-0001-1,JAMISON F STAHL,MOUTHFULLOFWAR-AKA-MOTO,1460   NAUD STREET,LOS ANGELES,90012-1919,1460 NAUD 90012-1919,POST OFFICE BOX #861421,Los Angeles,90086-1421,448140,Family clothing stores,1,07/11/2003,,"(34.0664, -118.2304)",22728,11,531,886,1,28
0000032294-0001-0,COUNTY OF LOS ANGELES,,429 BAUCHET STREET,LOS ANGELES,90012-2985,429 BAUCHET 90012-2985,500 W TEMPLE STREET BASEMENT #B95,LOS ANGELES,90012-4366,812930,Parking lots & garages,1,08/01/1990,,"(34.0597, -118.2302)",22728,9,532,1322,,
0000032294-0008-7,COUNTY OF LOS ANGELES,,725 N SPRING STREET,LOS ANGELES,90012-2823,725 SPRING 90012-2823,500 W TEMPLE STREET BASEMENT #B95,LOS ANGELES,90012-4366,,,1,08/01/1990,,"(34.0603, -118.2376)",22728,11,539,449,,28
0000032294-0009-5,COUNTY OF LOS ANGELES,,135 N GRAND AVENUE,LOS ANGELES,90012-3013,135 GRAND 90012-3013,500 W TEMPLE STREET BASEMENT #B95,LOS ANGELES,90012-4366,,,14,08/01/1990,,"(34.0563, -118.2481)",22728,9,543,1183,,76
0000032294-0016-8,COUNTY OF LOS ANGELES,,313 N FIGUEROA STREET,LOS ANGELES,90012-2602,313 FIGUEROA 90012-2602,500 W TEMPLE STREET BASEMENT #B95,LOS ANGELES,90012-4366,,,14,08/01/1990,,"(34.0593, -118.2498)",22728,9,543,1262,,76
0000032294-0017-6,COUNTY OF LOS ANGELES,,120 S OLIVE STREET,LOS ANGELES,90012-3110,120 OLIVE 90012-3110,500 W TEMPLE STREET BASEMENT #B95,LOS ANGELES,90012-4366,,,14,08/01/1995,,"(34.0545, -118.248)",22728,9,543,1183,37,76
0000032294-0020-6,COUNTY OF LOS ANGELES,,111 S GRAND AVENUE,LOS ANGELES,90012-3034,111 GRAND 90012-3034,500 W TEMPLE STREET BASEMENT #B95,LOS ANGELES,90012-4366,,,14,03/27/1996,,"(34.0555, -118.2488)",22728,9,543,1183,37,76
0000032294-0027-3,COUNTY OF LOS ANGELES,,1055 N ALAMEDA STREET,LOS ANGELES,90012-1803,1055 ALAMEDA 90012-1803,500 W TEMPLE STREET SUITE #B95,LOS ANGELES,90012-4366,,,1,08/01/1990,,"(34.0608, -118.2364)",22728,11,539,449,,28
0000032294-0030-3,COUNTY OF LOS ANGELES,,145 N BROADWAY,LOS ANGELES,90012-3105,145 BROADWAY 90012-3105,500 W TEMPLE STREET SUITE #B95,LOS ANGELES,90012-4366,812930,Parking lots & garages,14,08/01/2010,,"(34.0545, -118.2446)",22728,9,543,1183,,76
0000032294-0032-0,COUNTY OF LOS ANGELES,,220 N BROADWAY,LOS ANGELES,90012-3204,220 BROADWAY 90012-3204,500 W TEMPLE STREET UNIT #B95,LOS ANGELES,90012-4366,812930,Parking lots & garages,14,12/01/2012,,"(34.0558, -118.2434)",22728,9,543,1183,,76
0000032389-0001-7,YOSHIO J HOMMA DC,,430 E 2ND STREET,LOS ANGELES,90012-4209,430 2ND 90012-4209,,,,621310,Offices of chiropractors,14,01/01/1993,,"(34.0475, -118.239)",23074,9,536,1502,,28
0000035822-0001-6,LOS ANGELES WATER/POWER EMPLOYEES CREDIT UNION /C,WATER & POWER CREDIT UNION,111 N HOPE STREET,LOS ANGELES,90012-2607,111 HOPE 90012,1053 W SUNSET BLVD,LOS ANGELES,90012-2134,561110,Office administrative services,14,01/01/1984,,"(34.0569, -118.2492)",22728,9,543,1262,,76
0000037041-0001-8,ADRIANO M MALLARI,A.M. MALLARI CONSTRUCTION,815 W CESAR E CHAVEZ AVENUE SUITE #204,LOS ANGELES,90012-6601,815 CESAR E CHAVEZ 90012-6601,2129 N BUENA VISTA STREET,BURBANK,91504-3307,233220,Multifamily Housing Construction (1997 NAICS),1,09/09/2003,,"(34.0614, -118.2448)",22728,11,538,449,,28
0000038330-0001-1,FONG SEE ON ET AL,,507 CHUNG KING COURT,LOS ANGELES,90012-1708,507 CHUNG KING 90012-1708,,,,454390,"Other direct selling establishments (including door-to-door retailing, frozen food plan providers, party plan merchandisers, & coffee-break service providers)",1,08/30/1985,,"(34.0659, -118.238)",22728,11,540,886,,28
0000040325-0001-9,FUKUI MORTUARY INC,,707 E TEMPLE STREET,LOS ANGELES,90012-4026,707 TEMPLE 90012-4026,,,,453990,"All other miscellaneous store retailers (including tobacco, candle, & trophy shops)",14,01/01/1985,,"(34.0502, -118.2334)",22728,9,533,466,,28
0000041682-0001-9,A STAR TECHNOLOGIES INC,,1015 DOYLE PLACE #2,LOS ANGELES,90012-1476,1015 DOYLE 90012-1476,,,,443120,Computer & software stores,1,02/04/2003,,"(34.0676, -118.2366)",22728,11,531,886,,28
0000042518-0001-0,GIBBS BROTHERS ELECTRIC CO INC,,1703 N MAIN STREET,LOS ANGELES,90012-1918,1703 MAIN 90012-1918,POST OFFICE BOX #31021,LOS ANGELES,90031-0021,423600,Electrical & electronic goods,1,01/01/1980,,"(34.0677, -118.2257)",22728,11,531,886,1,
0000042621-0001-0,ROBERTO'S CLUB INC,,686 N SPRING STREET #202,LOS ANGELES,90012-2835,686 SPRING 90012-2835,POST OFFICE BOX #94240,PASADENA,91109-4240,722110,Full-service restaurants,1,09/01/2003,,"(34.0595, -118.2379)",22728,11,539,449,,28
0000044831-0002-2,TATA COMMUNICATIONS (AMERICA) INC,,900 N ALAMEDA STREET,LOS ANGELES,90012-2904,900 ALAMEDA 90012-2904,2355 DULLES CORNER BLVD SUITE #700,HERNDON,20171-6154,517000,Telecommunications,14,01/01/2008,,"(34.058, -118.237)",22728,9,532,1322,27,28
0000045681-0001-3,KENNETH TSAI,T & T EXPRESS,800 N BROADWAY #G,LOS ANGELES,90012-2379,800 BROADWAY 90012-2379,,,,541213,Tax preparation services,1,01/01/1993,,,,,,,,
0000047224-0001-7,ZACATECANAS INC,CIELITO LINDO,1 OLVERA STREET #E23,LOS ANGELES,90012-6304,1 OLVERA 90012-6304,1806 N BROADWAY,LOS ANGELES,90031-2525,453990,"All other miscellaneous store retailers (including tobacco, candle, & trophy shops)",14,01/25/1985,,"(34.057, -118.2383)",22728,9,539,1322,,28
0000047319-0001-4,CHINESE CHAMBER OF COMMERCE LOS ANGELES,,977 N BROADWAY #E,LOS ANGELES,90012-1781,977 BROADWAY 90012-1781,,,,541600,"Management, scientific, & technical consulting services",1,11/15/2002,,"(34.0659, -118.2364)",22728,11,531,886,,28
0000047465-0002-1,ERIC TRADING CO INC,YAN FASHION CO.,821 N SPRING STREET SPACE #164A,LOS ANGELES,90012-5825,821 SPRING 90012-5825,,,,,,1,01/03/2007,,"(34.0624, -118.2366)",22728,11,540,449,,28
0000048033-0001-7,DANLEY HD DO,,821 N SPRING STREET #110,LOS ANGELES,90012-5831,821 SPRING 90012-5831,,,,423400,Professional & commercial equipment & supplies,1,12/09/1992,,"(34.0624, -118.2366)",22728,11,540,449,,28
0000048810-0001-1,VISUAL COMMUNICATIONS MEDIA,DBA VISUAL COMMUNICATIONS,120 JUDGE JOHN AISO STREET,LOS ANGELES,90012-3852,120 JUDGE JOHN AISO 90012-3852,,,,512100,Motion picture & video industries (except video rental),14,04/01/1971,,"(34.0508, -118.2405)",22728,9,536,1502,,28
0000048993-0001-2,RHF BUNKER HILL CORP,ANGELUS PLAZA,245 S HILL STREET,LOS ANGELES,90012-3524,245 HILL 90012,255 S HILL STREET #111,LOS ANGELES,90012-3511,531100,Lessors of real estate (including mini warehouses & self-storage units),14,06/05/1981,,"(34.0524, -118.2483)",22728,9,541,1183,,76
0000049985-0001-5,"CENTENNIAL TEN, LLC",CENTENNIAL TEN LLC,920 CENTENNIAL STREET,LOS ANGELES,90012-1345,920 CENTENNIAL 90012-1345,212   PASQUAL AVENUE,SAN GABRIEL,91775-2734,531100,Lessors of real estate (including mini warehouses & self-storage units),1,08/01/1973,,"(34.0674, -118.2454)",22728,11,484,1368,,28
0000050866-0001-5,QUAN KWONG YEE FAMILY ASSOCIATION /C,QUAN KWONG YEE FAMILY ASS'N,954 YALE STREET,LOS ANGELES,90012-1725,954 YALE 90012-1725,954 YALE STREET,LOS ANGELES,90012-1771,424990,Other miscellaneous nondurable goods,1,07/10/1994,,"(34.066, -118.2393)",22728,11,540,886,,28
0000051734-0001-4,MARIA LUZ CASTANEDA,,252 S BROADWAY,LOS ANGELES,90012-3605,252 BROADWAY 90012-3605,4365 AMES STREET,DENVER,80212-7322,531100,Lessors of real estate (including mini warehouses & self-storage units),14,01/04/1992,,"(34.0511, -118.2478)",22728,9,541,1183,,76
