LOCATION ACCOUNT #,BUSINESS NAME,DBA NAME,STREET ADDRESS,CITY,ZIP CODE,LOCATION DESCRIPTION,MAILING ADDRESS,MAILING CITY,MAILING ZIP CODE,NAICS,PRIMARY NAICS DESCRIPTION,COUNCIL DISTRICT,LOCATION START DATE,LOCATION END DATE,LOCATION,Zip Codes,Council Districts,Census Tracts,Precinct Boundaries,LA Specific Plans,Neighborhood Councils (Certified)
0000013595-0002-1,AZITA SOLEIMANI,,7038   RUBIO AVENUE,LAKE BALBOA,91406-3715,7038 RUBIO 91406-3715,,,,561110,Office administrative services,6,01/01/2014,,"(34.1987, -118.4953)",19734,3,263,300,,61
0000018059-0001-2,EVA GRISELDA GOMEZ,,15354   STAGG STREET,VAN NUYS,91406-2034,15354 STAGG 91406-2034,,,,,,6,02/07/2000,,"(34.2118, -118.4682)",19733,3,220,1323,,18
0000020590-0067-8,CHRISTIANSEN AMUSEMENTS INC,,17000 HAYNES STREET,LAKE BALBOA,91406-5420,17000 HAYNES 91406-5420,POST OFFICE BOX #997,ESCONDIDO,92033-0997,711100,Performing arts companies,6,05/17/2010,,"(34.1893, -118.5035)",19734,3,261,571,,61
0000020590-0073-2,CHRISTIANSEN AMUSEMENTS INC,,6350 WOODLEY AVENUE,VAN NUYS,91406-6472,6350 WOODLEY 91406-6472,POST OFFICE BOX #997,ESCONDIDO,92033-0997,711100,Performing arts companies,6,10/14/2010,,"(34.1854, -118.4836)",19734,3,2337,1223,,62
0000024071-0001-1,LAMED ENTERPRISES,LAMED ENTERPRISES,16216 KITTRIDGE STREET,VAN NUYS,91406-5846,16216 KITTRIDGE 91406-5846,,,,531100,Lessors of real estate (including mini warehouses & self-storage units),6,03/01/1975,,"(34.1902, -118.486)",19734,3,225,298,,61
0000024204-0001-5,RUBENSTEIN RAFALIN,,16216 KITTRIDGE STREET,VAN NUYS,91406-5846,16216 KITTRIDGE 91406-5846,,,,531100,Lessors of real estate (including mini warehouses & self-storage units),6,03/01/1975,,"(34.1902, -118.486)",19734,3,225,298,,61
0000024641-0001-9,CITY COMMERCIAL PLUMBING INC,PLUMBING CONTRACTOR,16106 COHASSET STREET,VAN NUYS,91406-2909,16106 COHASSET 91406-2909,,,,235110,"Plumbing, Heating, and Air-Conditioning Contractors (1997 NAICS)",6,04/01/1975,,"(34.2066, -118.4838)",19734,3,221,261,,61
0000024747-0001-4,EVENTS BY SAMMY LLC,EVENTS BY SAMMY,8103 ORION AVENUE,VAN NUYS,91406-1435,8103 ORION 91406-1435,22411 CALIFA STREET,WOODLAND HILLS,91367-4505,453110,Florists,6,11/01/2001,,"(34.2173, -118.4721)",19734,3,222,424,,73
0000024747-0002-2,EVENTS BY SAMMY LLC,SOUTHERN CALIFORNIA FLOWERS & SUPPLY,15532 CABRITO ROAD,VAN NUYS,91406-1409,15532 CABRITO 91406-1409,,,,424930,"Flower, nursery stock, & florists' supplies",6,03/03/2015,,"(34.2172, -118.4719)",19734,3,222,424,,73
0000025747-0001-1,RUBEN LOMELI,LOMELI ROOFING CO,7464 MCLENNAN AVENUE,VAN NUYS,91406-2716,7464 MCLENNAN 91406-2716,,,,235610,"Roofing, Siding, and Sheet Metal Contractors (1997 NAICS)",6,05/15/2003,,"(34.206, -118.4999)",19734,3,263,436,,61
0000026608-0001-1,JAMILIA BALLARD,EMPOWERING LIVES 4 SUCCESS,7455 COLLETT AVENUE,VAN NUYS,91406-3015,7455 COLLETT 91406-3015,,,,624410,Child day care services,6,06/17/2004,,"(34.2057, -118.4825)",19734,3,221,261,,61
0000026614-0001-6,FRANCISCO RENDON,FROST NEON SIGNS,15838 ARMINTA STREET #7,VAN NUYS,91406-1924,15838 ARMINTA 91406-1924,,,,423400,Professional & commercial equipment & supplies,6,07/01/1992,,"(34.2138, -118.4784)",19734,3,221,262,,61
0000026653-0001-6,JEREMY B SONENSCHEIN,LIFESTART,6430 BLUCHER AVENUE,VAN NUYS,91406-6211,6430 BLUCHER 91406-6211,928   PERCY ARMS STREET,LAS VEGAS,89138-6037,454390,"Other direct selling establishments (including door-to-door retailing, frozen food plan providers, party plan merchandisers, & coffee-break service providers)",6,08/31/2004,,"(34.1877, -118.4727)",19734,3,227,560,,18
0000026908-0001-5,BROOKLYN HUDSON,,7911 PASO ROBLES AVENUE,VAN NUYS,91406-1629,7911 PASO ROBLES 91406-1629,5336 Winnetka,Woodland Hills,91364-3551,115210,Support activities for animal production (including farriers),6,01/01/2002,,"(34.214, -118.5027)",19734,3,251,432,,61
0000026950-0001-7,C F ENVIRONMENTAL INC,CF ENVIRONMENTAL,17620 VALERIO STREET,VAN NUYS,91406-2343,17620 VALERIO 91406-2343,4017 ALCOVE AVENUE,STUDIO CITY,91604-2346,541600,"Management, scientific, & technical consulting services",6,05/21/1991,,"(34.2047, -118.5166)",19734,3,259,243,,61
0000026955-0001-0,GILBERT GEVORGIAN,LAKE BALBOA PROFESSIONAL LAUNDRY,16851 VICTORY BLVD #3,VAN NUYS,91406-5560,16851 VICTORY 91406-5560,,,,812320,Drycleaning & laundry services (except coin-operated) (including laundry & drycleaning drop-off & pickup sites),6,10/01/2004,,,,,,,,
0000027168-0001-9,LUIS A LUEVANO,LUNO WASTE OIL,7454   HASKELL AVENUE   APT #11,VAN NUYS,91406-3297,7454 HASKELL 91406-3297,POST OFFICE BOX #14211,VAN NUYS,91409-4211,561730,Landscaping services,6,06/10/2003,,"(34.2064, -118.4746)",19734,3,221,261,,61
0000027242-0001-2,JUAN C VILLASENOR,,15455 CABRITO ROAD,VAN NUYS,91406-1407,15455 CABRITO 91406-1407,8308 BELLINGHAM AVENUE,SUN VALLEY,91352-3801,722110,Full-service restaurants,6,02/02/1999,,"(34.2168, -118.4695)",19734,3,222,424,,73
0000027639-0001-3,LAWRENCE GOLDMAN,,16200 GILMORE STREET,VAN NUYS,91406-5803,16200 GILMORE 91406-5803,,,,561500,Travel arrangement & reservation services,6,01/03/2003,,"(34.1876, -118.4858)",19734,3,225,298,,61
0000027804-0001-6,HARRY DONALD SEIRER,,7032 ENCINO AVENUE,VAN NUYS,91406-3520,7032 ENCINO 91406-3520,,,,448190,Other Clothing Stores,6,12/15/1995,,"(34.1979, -118.5142)",19734,3,261,1091,,61
0000027842-0001-1,ALEJANDRO NECIOSUP ACUNA,,6934 WISH AVENUE,VAN NUYS,91406-4442,6934 WISH 91406-4442,,,,541600,"Management, scientific, & technical consulting services",6,01/01/1999,,"(34.1962, -118.5069)",19734,3,261,301,,61
0000028273-0001-5,BRUCE K HEINSIUS,,16613 RUNNYMEDE STREET,VAN NUYS,91406-2835,16613 RUNNYMEDE 91406-2835,16613 RUNNYMEDE STREET,VAN NUYS,91406-2835,541920,Photographic services,6,06/23/2003,,"(34.2062, -118.4948)",19734,3,263,436,,61
0000028634-0001-8,TRI-GLOBAL GROUP LLC,TRI GLOBAL GROUP/PEAR TREE SQUARE,6750 BALBOA BLVD,VAN NUYS,91406-5532,6750 BALBOA 91406-5532,POST OFFICE BOX #1284,N HOLLYWOOD,91614-0284,531100,Lessors of real estate (including mini warehouses & self-storage units),6,08/01/1973,,"(34.1931, -118.5011)",19734,3,262,297,,61
0000029074-0001-1,ANA SPECIAL EFFECTS INC,,7017 HAYVENHURST AVENUE,VAN NUYS,91406-3802,7017 HAYVENHURST 91406-3802,7021 HAYVENHURST AVENUE,VAN NUYS,91406-3802,423800,"Machinery, equipment, & supplies",6,09/01/1973,,"(34.1979, -118.4923)",19734,3,2325,300,,61
0000030213-0001-1,MARK D SCHOEN,,17500 GILMORE STREET,VAN NUYS,91406-5307,17500 GILMORE 91406-5307,,,,235510,Carpentry Contractors (1997 NAICS),6,01/01/1996,,"(34.1876, -118.5143)",19734,3,260,571,,61
0000030601-0001-1,ERICK CONTRERAS,REDSUN MOTO SALVAGE,6456 AQUEDUCT AVENUE,VAN NUYS,91406-6201,6456 AQUEDUCT 91406-6201,,,,,,6,07/24/2003,,"(34.1884, -118.4736)",19734,3,227,560,,18
0000031047-0001-1,ABRAM ALEKSANIAN,A PLUS AUTO GLASS,7046 DE CELIS PLACE UNIT #8,VAN NUYS,91406-3700,7046 DE CELIS 91406-3700,,,,453990,"All other miscellaneous store retailers (including tobacco, candle, & trophy shops)",6,07/14/2003,,"(34.1983, -118.4945)",19734,3,263,300,,61
0000031164-0001-3,TRACO INVESTMENT CORP,,7716 BALBOA BLVD #C,VAN NUYS,91406-2245,7716 BALBOA 91406-2245,,,,541600,"Management, scientific, & technical consulting services",6,05/16/2003,,"(34.2108, -118.5011)",19734,3,263,436,,61
0000031263-0001-7,DOUG AND MARK S HOLIDAY ET AL PRT STAGG LTD,STAGG LTD,16738 STAGG STREET,VAN NUYS,91406-1635,16738 STAGG 91406-1635,5430 KATHERINE AVENUE,SHERMAN OAKS,91401-4921,531100,Lessors of real estate (including mini warehouses & self-storage units),6,11/27/1987,,"(34.2131, -118.4982)",19734,3,263,436,,61
0000031823-0001-1,LEONID TSIPENYUK,LEADING STEP,15540   VANOWEN STREET   UNIT #224,VAN NUYS,91406-7217,15540 VANOWEN 91406,15540   VANOWEN STREET   APT #224,VAN NUYS,91406-7217,541330,Engineering services,6,08/14/1992,,"(34.1933, -118.4715)",19734,3,227,560,,18
0000031925-0001-9,MARIO E ANAYA JR,AAA ELECTRIC,6918 RUBIO AVENUE,LAKE BALBOA,91406-4620,6918 RUBIO 91406-4620,,,,233210,Single Family Housing Construction (1997 NAICS),6,01/01/2000,,"(34.1963, -118.4957)",19734,3,263,300,,61
0000031988-0001-4,LAURA A DURANTE,LAURA A DURANTE,17517   KITTRIDGE STREET,VAN NUYS,91406-5322,17517 KITTRIDGE 91406-5322,17517 KITTRIDGE STREET,VAN NUYS,91406-5322,812113,Nail salons,6,08/14/1992,,"(34.1905, -118.5149)",19734,3,260,571,,61
0000032264-0001-9,PACIFIC MERCHANTS TRADING CO INC,PACIFIC MERCHANTS,7715 DENSMORE AVENUE,VAN NUYS,91406-1920,7715 DENSMORE 91406-1920,149 S BARRINGTON AVENUE UNIT #507,LOS ANGELES,90049-3310,423200,Furniture &  home furnishing,6,07/01/1992,,"(34.2106, -118.4771)",19734,3,221,262,,61
0000032914-0001-8,HURST CHIROPRACTIC INC,,7100 HAYVENHURST AVENUE    #209,VAN NUYS,91406-3804,7100 HAYVENHURST 91406-3804,7100   HAYVENHURST AVENUE   SUITE #209,VAN NUYS,91406-3804,621310,Offices of chiropractors,6,05/15/2003,,"(34.1991, -118.4918)",19734,3,2325,300,,61
0000033055-0001-1,OLD MISSION FINANCIAL INC,,16461 SHERMAN WAY #105,VAN NUYS,91406-3808,16461 SHERMAN 91406-3808,,,,522200,Nondepository credit intermediation (including sales financing & consumer lending),6,06/13/2003,,"(34.2012, -118.4919)",19734,3,2325,436,,61
0000033182-0001-6,"G & H DEVELOPMENT, LTD",,16525 VANOWEN STREET,VAN NUYS,91406-4770,16525 VANOWEN 91406-4770,610 E GLENOAKS BLVD,GLENDALE,91207-1712,531100,Lessors of real estate (including mini warehouses & self-storage units),6,05/01/1992,,"(34.1939, -118.4929)",19734,3,263,297,,61
0000033478-0001-4,STEVEN R SHEPHERD,EXTREME MIXING/STEVE SHEPHERD INDEPENDENT RECORDING ENGR,17150 VOSE STREET,VAN NUYS,91406-3630,17150 VOSE 91406-3630,,,,541330,Engineering services,12,02/28/2003,,,,,,,,
0000033530-0003-8,ROY MEDICAL GROUP /C,,16063   VANOWEN STREET,VAN NUYS,91406-4810,16063 VANOWEN 91406-4810,,,,621510,Medical & diagnostic laboratories,6,11/01/2015,,"(34.194, -118.4832)",19734,3,223,294,,61
0000033882-0001-3,DAVID MARTINEZ,DAVE'S AUTO REPAIR CENTER,7142 WHITE OAK AVENUE UNIT #A,VAN NUYS,91406-3574,7142 WHITE OAK 91406-3574,,,,448310,Jewelry stores,6,07/01/1992,,"(34.2001, -118.5185)",19734,3,261,1091,,61
0000033951-0003-2,TAMAR E RAVID,BY THE BOOK,6467 WOODLEY AVENUE,VAN NUYS,91406-6417,6467 WOODLEY 91406-6417,3637 GLENDON AVENUE UNIT #203,LOS ANGELES,90034-6250,541100,Legal services,6,02/21/2013,,"(34.1881, -118.4836)",19734,3,225,298,,61
0000034875-0001-1,SYLVIA D ROMERO / FRANCISCO ROMERO,LA NUEVA FOGATA,16852 SHERMAN WAY,VAN NUYS,91406-3748,16852 SHERMAN 91406-3748,,,,722110,Full-service restaurants,6,07/12/2000,,"(34.2011, -118.5)",19734,3,263,300,,61
0000035503-0001-9,M & M SCRUBS DIST INC,,7654 HASKELL AVENUE,VAN NUYS,91406-2005,7654 HASKELL 91406-2005,,,,424300,"Apparel, piece goods, & notions",6,07/17/2003,,"(34.2096, -118.4749)",19734,3,221,261,,61
0000035568-0001-3,TERRY MICHAEL MORRIS,MIKE MORRIS FLOORING,7318 OAK PARK AVENUE,VAN NUYS,91406-2630,7318 OAK PARK 91406-2630,,,,233210,Single Family Housing Construction (1997 NAICS),6,10/01/1996,,"(34.2032, -118.505)",19734,3,259,315,,61
0000035655-0001-4,VISION ASSOCIATES INC,,6842 HAYVENHURST AVENUE,VAN NUYS,91406-4717,6842 HAYVENHURST 91406-4717,POST OFFICE BOX #49513,LOS ANGELES,90049-0513,233210,Single Family Housing Construction (1997 NAICS),6,07/21/2003,,"(34.1947, -118.4923)",19734,3,2325,300,,61
0000035664-0001-3,SALLY J WARNER,MEDICALLY SPEAKING,8230 HASKELL AVENUE,VAN NUYS,91406-1322,8230 HASKELL 91406-1322,10573 W PICO BLVD,LOS ANGELES,90064-2333,453220,"Gift, novelty, & souvenir stores",6,07/21/2000,,"(34.2202, -118.4749)",19734,3,221,262,,61
0000036067-0001-5,JOHN S MAJKUT,ARTIFICIAL EAR,7121 LOUISE AVENUE,LAKE BALBOA,91406-3551,7121 LOUISE 91406-3551,POST OFFICE BOX #18846,ENCINO,91416-8846,453990,"All other miscellaneous store retailers (including tobacco, candle, & trophy shops)",6,08/15/2003,,"(34.1998, -118.5098)",19734,3,261,301,,61
0000036301-0001-1,PATRICK G GIBSON,GAMMON ASSOCIATES,7641 ORION AVENUE,VAN NUYS,91406-2023,7641 ORION 91406-2023,,,,561300,Employment services,6,03/01/1997,,"(34.2094, -118.4705)",19733,3,220,1323,,18
0000036567-0001-6,SOUTHERN CALIFORNIA SNAKE REMOVAL /C,MCELROY REPTILES,7448 GAYNOR AVENUE,VAN NUYS,91406-3020,7448 GAYNOR 91406-3020,,,,454390,"Other direct selling establishments (including door-to-door retailing, frozen food plan providers, party plan merchandisers, & coffee-break service providers)",6,09/12/2003,,"(34.2056, -118.4803)",19734,3,221,261,,61
0000037493-0001-8,JOSE D AVILA/JULIA E AVILA,RESTAURANTS MORAZAN,15706 VANOWEN STREET,VAN NUYS,91406-5029,15706 VANOWEN 91406-5029,,,,722110,Full-service restaurants,6,10/17/1992,,"(34.1939, -118.475)",19734,3,226,296,,61
0000038021-0001-8,SUSAN DE CASTRO,AMERICANA GUEST HOME LIVING,6833 FIRMAMENT AVENUE,VAN NUYS,91406-5104,6833 FIRMAMENT 91406-5104,,,,453990,"All other miscellaneous store retailers (including tobacco, candle, & trophy shops)",6,06/01/2001,,"(34.1947, -118.4728)",19734,3,228,295,,18
0000038062-0001-7,HIROSHI UENO,HIRO UENO PRODUCTIONS,6462 GERALD AVENUE,VAN NUYS,91406-5604,6462 GERALD 91406-5604,,,,512100,Motion picture & video industries (except video rental),6,10/01/1992,,"(34.1884, -118.4934)",19734,3,262,297,,61
0000038580-0001-6,PAUL M/CODY DAVIS,T/M PLUMBING,16118 RUNNYMEDE STREET,VAN NUYS,91406-2912,16118 RUNNYMEDE 91406-2912,,,,234910,"Water, Sewer, and Pipeline Construction (1997 NAICS)",6,09/01/1975,,"(34.2057, -118.484)",19734,3,221,261,,61
0000038764-0001-3,ALYN INDUSTRIES INC,ELECTRONIC SOURCE COMPANY,16032 ARMINTA STREET UNIT #C,VAN NUYS,91406-1808,16032 ARMINTA 91406-1808,16028   ARMINTA STREET,VAN NUYS,91406-1808,424990,Other miscellaneous nondurable goods,6,05/05/1994,,,,,,,,
0000038772-0001-8,CHATEAU LAKESIDE PARTNERS (DE) LLC,,16815 VANOWEN STREET,VAN NUYS,91406-4567,16815 VANOWEN 91406-4567,1875 CENTURY PARKS  E SUITE #1800,LOS ANGELES,90067-2519,531100,Lessors of real estate (including mini warehouses & self-storage units),6,05/27/1999,,"(34.1939, -118.4992)",19734,3,263,297,,61
0000039657-0001-2,ALVACCARO INC,,6920 HAYVENHURST AVENUE #205,VAN NUYS,91406-4647,6920 HAYVENHURST 91406-4647,,,,423990,Other miscellaneous durable goods,6,08/01/2003,,"(34.196, -118.4923)",19734,3,2325,300,,61
0000039982-0001-5,E & E INFINITY ENTERPRISES INC,,17216   SATICOY STREET   #309,LAKE BALBOA,91406-2103,17216 SATICOY 91406-2103,17216 SATICOY STREET #309,LAKE BALBOA,91406-2103,561300,Employment services,6,08/01/2003,,"(34.2083, -118.5081)",19734,3,259,315,,61
0000040047-0001-1,"SALSA & BEER, INC",,6740 WHITE OAK AVENUE,VAN NUYS,91406-5359,6740 WHITE OAK 91406-5359,,,,722110,Full-service restaurants,6,01/20/2000,,"(34.1929, -118.5185)",19734,3,260,571,,61
0000040545-0001-2,COMMUNITY ENHANCEMENT SERVICES,CES COLLEGE,15643   SHERMAN WAY   SUITE #230,VAN NUYS,91406-4186,15643 SHERMAN 91406-4186,,,,624100,Individual & family services,6,11/07/1995,,"(34.2017, -118.4742)",19734,3,221,261,,61
0000042896-0003-1,SANJAYA SYLVESTER LASZ & SHIRAMI K LASZ,GIFT SMOKE SHOP,16121 SHERMAN WAY,VAN NUYS,91406-3908,16121 SHERMAN 91406-3908,,,,453220,"Gift, novelty, & souvenir stores",6,07/06/2018,,"(34.2015, -118.4844)",19734,3,221,261,,61
0000045140-0001-3,YB CLEANING SERVICES LLC,YB CLEANING SERVICES,7120 HAYVENHURST AVENUE    #208,VAN NUYS,91406-3813,7120 HAYVENHURST 91406-3813,7120 HAYVENHURST AVENUE SUITE #308,VAN NUYS,91406-3813,561720,Janitorial services,6,08/09/2003,,"(34.2001, -118.4921)",19734,3,2325,300,,61
0000047139-0001-5,CHALLENGE GRAPHICS CORP,,7661 DENSMORE AVENUE    #3,VAN NUYS,91406-2016,7661 DENSMORE 91406-2016,7661 DENSMORE AVENUE SUITE #3,VAN NUYS,91406-2016,323100,Printing & related support activities,6,12/01/1975,,"(34.2102, -118.4777)",19734,3,221,262,,61
0000047519-0001-1,AMA PARTS & SERVICE INC,ESPRESSO PART SOURCE,8101 ORION AVENUE SUITE #4,VAN NUYS,91406-1438,8101 ORION 91406-1438,,,,423400,Professional & commercial equipment & supplies,6,09/10/2003,,"(34.2173, -118.4721)",19734,3,222,424,,73
0000050124-0001-4,LILLO CAFFE THE COFFEE OF ANGELS,,7716 BALBOA BLVD #B,VAN NUYS,91406-2245,7716 BALBOA 91406-2245,,,,424400,Grocery & related products,6,01/08/1999,,"(34.2108, -118.5011)",19734,3,263,436,,61
0000050251-0001-0,SHODHAN DENTAL CORP,FAMILY DENTAL CENTER,17300 SATICOY STREET,VAN NUYS,91406-2435,17300 SATICOY 91406-2435,22336 KESWICK STREET,CANOGA PARK,91304-5502,621111,Offices of physicians (except mental health specialists),6,01/11/1993,,"(34.2084, -118.5099)",19734,3,259,243,,61
0000050489-0001-3,HOPELESS RECORDS INC,HOPELESS RECORDS,15918 ARMINTA STREET,VAN NUYS,91406-1806,15918 ARMINTA 91406-1806,POST OFFICE BOX #7495,VAN NUYS,91409-7495,512100,Motion picture & video industries (except video rental),6,01/12/1993,,"(34.2138, -118.4796)",19734,3,221,262,,61
0000052299-0001-5,LYNNE KUZNETSKY,,15959 VANOWEN STREET,VAN NUYS,91406-4987,15959 VANOWEN 91406-4987,16916 ADLON ROAD,ENCINO,91436-3813,531100,Lessors of real estate (including mini warehouses & self-storage units),6,05/01/1992,,"(34.1939, -118.4805)",19734,3,226,296,,61
