"area_designation_code","collision_date","event_code","crash_type_code","collision_manner","block_number","mile_marker_number","road_name","road_suffix","city","intersection_road_name","intersection_road_suffix","alcohol_involved","drug_involved","hit_and_run","intersection_type","light_conditions","weather_code","injured_number","noninjured_number","fatalities_number","motorists_number","nonmotorist_number","units_number","junction_relation","road_relation","route_type","workers_present","work_zone_code","latitude","longitude","location_wkt"
,"2016-09-11T16:41:00.000",,"Property Damage Under",,"2010","0","MCCALLIE AVE",,"Chattanooga",,,,,"false",,,,"0","0","0","2","0","2",,,,,"None","35.0347","-85.27254","POINT (35.0347 -85.27254)"
,"2016-09-02T00:00:00.000",,"Property Damage Under",,"5764","0","HIGHWAY 153",,"Chattanooga",,,,,"false",,,,"0","0","0","1","0","2",,,,,"None","35.15352","-85.24699","POINT (35.15352 -85.24699)"
,"2016-08-25T14:12:00.000",,"Property Damage Under",,"1919","0","GUNBARREL RD",,"Chattanooga",,,,,"false",,,,"0","0","0","2","0","2",,,,,"None","35.02824","-85.15729","POINT (35.02824 -85.15729)"
,"2016-08-19T16:26:00.000",,"Property Damage Under",,"3649","0","BRAINERD RD",,"Chattanooga",,,,,"false",,,,"0","0","0","2","0","2",,,,,"None","35.0231","-85.24402","POINT (35.0231 -85.24402)"
,"2016-08-17T10:47:00.000",,"Property Damage Under",,"400","0","E 4TH ST",,"Chattanooga",,,,,"false",,,,"0","0","0","2","0","2",,,,,"None","35.05204","-85.309","POINT (35.05204 -85.309)"
,"2016-08-08T18:33:00.000",,"Property Damage Under",,"2014","0","GUNBARREL RD",,"Chattanooga",,,,,"false",,,,"0","0","0","2","0","2",,,,,"None","35.04437","-85.14685","POINT (35.04437 -85.14685)"
,"2016-08-03T07:55:00.000",,"Property Damage Under",,"500","0","MCBRIEN RD",,"Chattanooga","S TERRACE",,,,"false","OTHER",,,"0","0","0","2","0","2",,,,,"None","35.00458","-85.22747","POINT (35.00458 -85.22747)"
,"2016-07-30T17:15:00.000",,"Property Damage Under",,"2100","0","GUNBARREL RD",,"Chattanooga",,,,,"false",,,,"0","0","0","2","0","2",,,,,"None","35.03521","-85.15164","POINT (35.03521 -85.15164)"
,"2016-07-26T19:15:00.000",,"Property Damage Under",,"5100","0","HIGHWAY 153",,"Chattanooga","DUPONT PKWYNB",,,,"false","OTHER",,,"0","0","0","3","0","2",,,,,"None","35.12151","-85.23827","POINT (35.12151 -85.23827)"
,"2016-07-14T20:39:00.000",,"Property Damage Under",,"6900","0","LEE HWY",,"Chattanooga",,,,,"false",,,,"0","0","0","2","0","2",,,,,"None","35.04421","-85.16464","POINT (35.04421 -85.16464)"
,"2016-07-07T10:49:00.000",,"Property Damage Under",,"900","0","BLACKFORD ST",,"Chattanooga",,,,,"false",,,,"0","0","0","1","0","2",,,,,"None","35.05064","-85.29083","POINT (35.05064 -85.29083)"
,"2016-07-01T18:52:00.000",,"Property Damage Under",,,"4.5","I 75",,"Chattanooga",,,,,"false","Not at Intersection",,,"0","0","0","2","0","2",,,,,"None","35.03071","-85.16891","POINT (35.03071 -85.16891)"
,"2016-06-27T13:40:00.000",,"Property Damage Under",,"670","0","TREMONT PL",,"Chattanooga","TREMONT ST",,,,"false","Not at Intersection",,,"0","0","0","2","0","2",,,,,"None","35.06837","-85.29873","POINT (35.06837 -85.29873)"
,"2016-06-26T00:00:00.000",,"Property Damage Under",,"3012","0","E 31ST ST",,"Chattanooga",,,,,"false",,,,"0","0","0","1","0","1",,,,,"None","35.00847","-85.28594","POINT (35.00847 -85.28594)"
,"2016-06-22T11:00:00.000",,"Property Damage Under",,"500","0","MANUFACTURERS RD",,"Chattanooga",,,,,"false",,,,"0","0","0","2","0","2",,,,,"None","35.06165","-85.31578","POINT (35.06165 -85.31578)"
,"2016-06-17T19:57:00.000",,"Property Damage Under",,"6900","0","LEE HWY",,"Chattanooga",,,,,"false",,,,"0","0","0","1","0","2",,,,,"None","35.04208","-85.16748","POINT (35.04208 -85.16748)"
,"2016-06-01T17:00:00.000",,"Property Damage Under",,"8010","0","VOLKSWAGEN DR",,"Chattanooga",,,,,"false",,,,"0","0","0","2","0","2",,,,,"None","35.07429","-85.13117","POINT (35.07429 -85.13117)"
,"2016-05-30T07:00:00.000",,"Property Damage Under",,"900","9.1","I 75",,"Not in a City",,,,,"false","Not at Intersection",,,"0","0","0","2","0","2",,,,,"None","35.07493","-85.10905","POINT (35.07493 -85.10905)"
,"2016-05-12T16:31:00.000",,"Property Damage Under",,"4","4.15","I 75",,"Chattanooga",,,,,"false","Not at Intersection",,,"0","0","0","2","0","2",,,,,"None","35.02654","-85.17314","POINT (35.02654 -85.17314)"
,"2016-04-24T14:40:00.000",,"Property Damage Under",,"150","0","RIVER ST",,"Chattanooga",,,,,"false",,,,"0","0","0","2","0","2",,,,,"None","35.06161","-85.30607","POINT (35.06161 -85.30607)"
"Residential","2016-04-23T00:00:00.000","Parked Motor Vehicle","Property Damage","Unknown","6220","0","SHALLOWFORD RD",,"Chattanooga",,,,,"true",,"Unknown","Unknown","0","0","0","1","0","2","Unknown",,,,"Unknown","35.05242","-85.17818","POINT (35.05242 -85.17818)"
"Business","2016-04-23T01:40:00.000","Motor Vehicle-In-Transport On Same Roadway","Property Damage","Angle","1330","0","E 3RD ST",,"Chattanooga",,,,,"true",,"Dark-Lighted","Cloudy","0","1","0","2","0","2","Non-Junction",,,,"None","35.04327","-85.27918","POINT (35.04327 -85.27918)"
"Not Applicable","2016-04-22T20:15:00.000","Motor Vehicle-In-Transport On Same Roadway","Property Damage","Sideswipe, Same Direction",,"177","I 24",,"Chattanooga",,,,,"true","Not at Intersection","Dark-Lighted","Clear","0","1","0","2","0","2","Non-Junction","On Roadway","Interstate",,"None","35.02031","-85.33655","POINT (35.02031 -85.33655)"
,"2016-04-22T21:01:00.000",,"Property Damage Under",,"1900","0","GUNBARREL RD",,"Chattanooga","IGOU GAP RD",,,,"false","Four-Way",,,"0","0","0","2","0","2",,,,,"None","35.02689","-85.15736","POINT (35.02689 -85.15736)"
"Business","2016-04-23T07:58:00.000","Parked Motor Vehicle","Property Damage","Angle","7100","0","BONNY OAKS DR",,"Chattanooga","LEE HWY",,,,"true","Not at Intersection","Daylight","Clear","0","1","0","2","0","2","Non-Junction",,,,"None","35.06096","-85.13483","POINT (35.06096 -85.13483)"
"Business","2016-04-22T19:55:00.000","Motor Vehicle-In-Transport On Same Roadway","Property Damage","Front to Rear","7420","0","SHALLOWFORD RD",,"Chattanooga","I-75 NB @ EXIT 5 RAMP",,,,"false","Not at Intersection","Daylight","Clear","0","2","0","2","0","2","Non-Junction",,,,"None","35.04247","-85.15579","POINT (35.04247 -85.15579)"
"Not Applicable","2016-04-22T22:33:00.000","Motor Vehicle-In-Transport On Same Roadway","Injury-Possible","Angle","1600","0","E 14TH ST",,"Chattanooga","S HOLLY ST",,,,"true","Four-Way","Dark-Lighted","Clear","2","1","0","3","0","2","Intersection","On Roadway","Municipal Route",,"None","35.02835","-85.2838","POINT (35.02835 -85.2838)"
,"2016-04-22T23:05:00.000",,"Property Damage Under",,,"5.9","I 75",,"Chattanooga",,,,,"false","Not at Intersection",,,"0","0","0","2","0","2",,,,,"None","35.04562","-85.15271","POINT (35.04562 -85.15271)"
,"2016-04-22T10:50:00.000",,"Property Damage Under",,"900","0","CENTRAL AVE",,"Chattanooga","MCCALLIE AVE",,,,"false","Four-Way",,,"0","0","0","3","0","2",,,,,"None","35.04192","-85.29093","POINT (35.04192 -85.29093)"
,"2016-04-21T14:08:00.000",,"Property Damage Under",,"200","0","RIVERFRONT PKWY",,"Chattanooga",,,,,"false",,,,"0","0","0","2","0","2",,,,,"None","35.05549","-85.31621","POINT (35.05549 -85.31621)"
,"2016-04-17T15:00:00.000",,"Property Damage Under",,"2346","0","SHALLOWFORD VILLAGE DR",,"Chattanooga",,,,,"false",,,,"0","0","0","2","0","2",,,,,"None","35.04539","-85.15486","POINT (35.04539 -85.15486)"
,"2016-04-10T19:00:00.000",,"Property Damage Under",,"2000","0","FRANKS RD",,"Chattanooga",,,,,"false",,,,"0","0","0","3","0","2",,,,,"None","35.03236","-85.16672","POINT (35.03236 -85.16672)"
,"2016-03-26T21:23:00.000",,"Property Damage Under",,"250","2.5","I 75",,"Chattanooga",,,,,"false","Not at Intersection",,,"0","0","0","1","0","1",,,,,"None","35.01034","-85.19274","POINT (35.01034 -85.19274)"
,"2016-03-24T13:40:00.000",,"Property Damage Under",,"17800","178.1","I 24",,"Chattanooga",,,,,"false","Not at Intersection",,,"0","0","0","3","0","2",,,,,"None","35.02819","-85.32279","POINT (35.02819 -85.32279)"
,"2016-03-22T17:50:00.000",,"Property Damage Under",,"3700","0","BRAINERD RD",,"Chattanooga",,,,,"false",,,,"0","0","0","3","0","2",,,,,"None","35.0211","-85.24058","POINT (35.0211 -85.24058)"
,"2016-03-17T15:20:00.000",,"Property Damage Under",,"1900","0","IGOU GAP RD",,"Chattanooga","GUNBARREL RD",,,,"false","Four-Way",,,"0","0","0","2","0","2",,,,,"None","35.02689","-85.15736","POINT (35.02689 -85.15736)"
,"2016-03-15T12:16:00.000",,"Property Damage Under",,"5764","0","HIGHWAY 153",,"Chattanooga","O HENRY DR",,,,"false","OTHER",,,"0","0","0","2","0","2",,,,,"None","35.14737","-85.24926","POINT (35.14737 -85.24926)"
,"2016-03-13T12:45:00.000",,"Property Damage Under",,"2100","0","HAMILTON PLACE BLVD",,"Chattanooga",,,,,"false",,,,"0","0","0","1","0","2",,,,,"None","35.03457","-85.15977","POINT (35.03457 -85.15977)"
,"2016-03-11T13:44:00.000",,"Property Damage Under",,"5800","0","CHARLES DR",,"Chattanooga","LEE HWY",,,,"false","OTHER",,,"0","0","0","2","0","2",,,,,"None","35.02367","-85.19635","POINT (35.02367 -85.19635)"
,"2015-08-26T15:42:00.000",,"Property Damage Under",,"2000","0","RIVERSIDE DR",,"Chattanooga",,,,,"false",,,,"0","0","0","1","0","1",,,,,"None","35.06276","-85.27095","POINT (35.06276 -85.27095)"
,"2016-03-07T20:00:00.000",,"Property Damage Under",,"800","1","EDDINGS","STREET","Chattanooga",,,,,"false","Not at Intersection",,,"0","0","0","1","0","2",,,,,"None","0","0","POINT (0 0)"
,"2016-02-29T13:05:00.000",,"Property Damage Under",,"5150","0","AUSTIN RD",,"Chattanooga",,,,,"false",,,,"0","0","0","2","0","2",,,,,"None","35.13805","-85.23828","POINT (35.13805 -85.23828)"
,"2016-02-06T18:55:00.000",,"Property Damage Under",,,"0","E MAIN ST",,"Chattanooga","S GREENWOOD AVE",,,,"false","Not at Intersection",,,"0","0","0","1","0","2",,,,,"None","35.02846","-85.28678","POINT (35.02846 -85.28678)"
,"2016-01-22T08:45:00.000",,"Property Damage Under",,"7446","0","SHALLOWFORD RD",,"Chattanooga",,,,,"false",,,,"0","0","0","1","0","2",,,,,"None","35.03839","-85.14509","POINT (35.03839 -85.14509)"
,"2016-01-09T13:15:00.000",,"Property Damage Under",,"4400","0","N ACCESS RD",,"Chattanooga",,,,,"false",,,,"0","0","0","1","0","2",,,,,"None","35.10868","-85.24788","POINT (35.10868 -85.24788)"
,"2016-01-08T14:45:00.000",,"Property Damage Under",,"702","0","E 11TH ST",,"Chattanooga",,,,,"false",,,,"0","0","0","1","0","2",,,,,"None","35.0405","-85.30099","POINT (35.0405 -85.30099)"
,"2016-01-06T12:11:00.000",,"Property Damage Under",,"4900","0","BONNY OAKS DR",,"Chattanooga","JERSEY PIKE",,,,"false","Four-Way",,,"0","0","0","2","0","2",,,,,"None","35.07364","-85.19034","POINT (35.07364 -85.19034)"
,"2015-12-24T17:47:00.000",,"Property Damage Under",,"3900","0","PARKING LOT",,"Chattanooga",,,,,"false",,,,"0","0","0","2","0","2",,,,,"None","35.14742","-85.21198","POINT (35.14742 -85.21198)"
,"2015-12-22T18:25:00.000",,"Property Damage Under",,"6236","0","LEE HWY",,"Chattanooga",,,,,"false",,,,"0","0","0","2","0","2",,,,,"None","35.03126","-85.18381","POINT (35.03126 -85.18381)"
,"2015-12-21T14:45:00.000",,"Property Damage Under",,"1300","0","CITICO AVE",,"Chattanooga","N HOLTZCLAW AVE",,,,"false","OTHER",,,"0","0","0","2","0","2",,,,,"None","35.04879","-85.27718","POINT (35.04879 -85.27718)"
,"2015-12-18T09:41:00.000",,"Property Damage Under",,"3800","0","BRAINERD RD",,"Chattanooga","ORIOLE DR",,,,"false","OTHER",,,"0","0","0","3","0","2",,,,,"None","35.0231","-85.24402","POINT (35.0231 -85.24402)"
,"2015-12-09T14:45:00.000",,"Property Damage Under",,"2288","0","GUNBARREL RD",,"Chattanooga",,,,,"false",,,,"0","0","0","2","0","2",,,,,"None","35.0401","-85.15006","POINT (35.0401 -85.15006)"
,"2015-12-07T21:45:00.000",,"Property Damage Under",,"900","0","SYLVAN ST",,"Chattanooga",,,,,"false",,,,"0","0","0","2","0","2",,,,,"None","35.07345","-85.30544","POINT (35.07345 -85.30544)"
,"2015-11-29T00:00:00.000",,"Property Damage Under",,,"0","POWER ALY",,"Chattanooga","W 3RD ST",,,,"true","Not at Intersection",,,"0","0","0","1","0","2",,,,,"None","35.05378","-85.31281","POINT (35.05378 -85.31281)"
,"2015-11-26T23:26:00.000",,"Property Damage Under",,"2290","0","GUNBARREL RD",,"Chattanooga",,,,,"false",,,,"0","0","0","2","0","2",,,,,"None","35.03756","-85.14957","POINT (35.03756 -85.14957)"
,"2015-11-20T00:10:00.000",,"Property Damage Under",,"4800","0","PAWNEE TRL",,"Chattanooga",,,,,"false",,,,"0","0","0","1","0","2",,,,,"None","35.02556","-85.22194","POINT (35.02556 -85.22194)"
,"2015-11-18T16:52:00.000",,"Property Damage Under",,"5700","0","GRUBB RD",,"Chattanooga",,,,,"false",,,,"0","0","0","1","0","1",,,,,"None","35.15447","-85.24497","POINT (35.15447 -85.24497)"
,"2015-11-11T13:10:00.000",,"Property Damage Under",,"1200","0","BAILEY AVE",,"Chattanooga",,,,,"false",,,,"0","0","0","2","0","2",,,,,"None","35.03394","-85.27744","POINT (35.03394 -85.27744)"
,"2015-11-09T13:44:00.000",,"Property Damage Under",,"4758","0","HIGHWAY 58",,"Chattanooga","HAL DR",,,,"false","OTHER",,,"0","0","0","2","0","2",,,,,"None","35.08628","-85.19179","POINT (35.08628 -85.19179)"
,"2015-11-06T17:31:00.000",,"Property Damage Under",,"2934","0","HICKORY VALLEY RD",,"Chattanooga",,,,,"false",,,,"0","0","0","2","0","2",,,,,"None","35.06951","-85.15692","POINT (35.06951 -85.15692)"
,"2015-11-05T19:12:00.000",,"Property Damage Under",,,"182.4","I 24",,"Chattanooga",,,,,"false","Not at Intersection",,,"0","0","0","2","0","2",,,,,"None","35.02066","-85.2604","POINT (35.02066 -85.2604)"
,"2015-11-05T12:00:00.000",,"Property Damage Under",,"2900","0","8TH AVE",,"Chattanooga",,,,,"false",,,,"0","0","0","2","0","2",,,,,"None","35.0079","-85.27941","POINT (35.0079 -85.27941)"
,"2015-11-04T15:38:00.000",,"Property Damage Under",,"1400","0","MCREY DR",,"Chattanooga",,,,,"false",,,,"0","0","0","2","0","2",,,,,"None","35.13008","-85.24683","POINT (35.13008 -85.24683)"
,"2015-10-29T20:06:00.000",,"Property Damage Under",,"176","176.05","I 24",,"Chattanooga",,,,,"false","Not at Intersection",,,"0","0","0","2","0","2",,,,,"None","35.02852","-85.34987","POINT (35.02852 -85.34987)"
,"2015-10-27T11:55:00.000",,"Property Damage Under",,"2288","0","GUNBARREL RD",,"Chattanooga",,,,,"false",,,,"0","0","0","3","0","2",,,,,"None","35.03835","-85.14914","POINT (35.03835 -85.14914)"
,"2015-10-16T18:19:00.000",,"Property Damage Under",,"5200","0","BRAINERD RD",,"Chattanooga",,,,,"false",,,,"0","0","0","1","0","2",,,,,"None","35.01159","-85.22484","POINT (35.01159 -85.22484)"
,"2015-10-09T20:51:00.000",,"Property Damage Under",,"1800","180.1","I 24",,"Chattanooga",,,,,"false","Not at Intersection",,,"0","0","0","1","0","1",,,,,"None","35.02025","-85.29648","POINT (35.02025 -85.29648)"
,"2015-10-05T09:20:00.000",,"Property Damage Under",,"6231","0","PERIMETER DR",,"Chattanooga",,,,,"false",,,,"0","0","0","2","0","2",,,,,"None","35.02941","-85.18267","POINT (35.02941 -85.18267)"
,"2015-10-02T13:17:00.000",,"Property Damage Under",,"1900","0","GUNBARREL RD",,"Chattanooga","IGOU GAP RD",,,,"false","OTHER",,,"0","0","0","2","0","2",,,,,"None","35.02689","-85.15736","POINT (35.02689 -85.15736)"
,"2015-10-01T18:04:00.000",,"Property Damage Under",,"7200","0","VOLKSWAGEN DR",,"Chattanooga","BONNY OAKS DR",,,,"false","Not at Intersection",,,"0","0","0","3","0","1",,,,,"None","35.0693","-85.1464","POINT (35.0693 -85.1464)"
,"2015-09-25T15:29:00.000",,"Property Damage Under",,"407","0","CHESTNUT ST",,"Chattanooga",,,,,"false",,,,"0","0","0","1","0","2",,,,,"None","35.05145","-85.31202","POINT (35.05145 -85.31202)"
,"2015-09-11T15:22:00.000",,"Property Damage Under",,"4062","0","HIXSON PIKE",,"Chattanooga",,,,,"false",,,,"0","0","0","1","0","2",,,,,"None","35.1142","-85.25673","POINT (35.1142 -85.25673)"
,"2015-09-02T11:22:00.000",,"Property Damage Under",,"1321","0","AIRPORT RD",,"Chattanooga",,,,,"false",,,,"0","0","0","1","0","2",,,,,"None","35.04751","-85.20437","POINT (35.04751 -85.20437)"
,"2015-09-01T00:00:00.000",,"Property Damage Under",,"5000","0","S TERRACE",,"Chattanooga",,,,,"false",,,,"0","0","0","2","0","2",,,,,"None","35.00391","-85.22094","POINT (35.00391 -85.22094)"
,"2015-08-31T09:30:00.000",,"Property Damage Under",,"1000","0","E 3RD ST",,"Chattanooga",,,,,"false",,,,"0","0","0","1","0","2",,,,,"None","35.04751","-85.29026","POINT (35.04751 -85.29026)"
,"2015-08-27T10:35:00.000",,"Property Damage Under",,"2289","0","GUNBARREL RD",,"Chattanooga",,,,,"false",,,,"0","0","0","3","0","2",,,,,"None","35.04006","-85.15014","POINT (35.04006 -85.15014)"
,"2015-07-29T08:15:00.000",,"Property Damage Under",,"6200","0.01","LEE","HIGHWAY","Chattanooga",,,,,"false","Not at Intersection",,,"0","0","0","2","0","2",,,,,"None","0","0","POINT (0 0)"
,"2015-07-27T19:55:00.000",,"Property Damage Under",,"4126","0","MOUNTAIN CREEK RD",,"Chattanooga",,,,,"false",,,,"0","0","0","2","0","2",,,,,"None","35.13267","-85.30686","POINT (35.13267 -85.30686)"
,"2015-07-27T15:20:00.000",,"Property Damage Under",,"1600","0","US HWY 11",,"Chattanooga",,,,,"false",,,,"0","0","0","2","0","2",,,,,"None","35.019","-85.28316","POINT (35.019 -85.28316)"
,"2015-07-26T11:08:00.000",,"Property Damage Under",,"5600","0","STATE HWY 58",,"Chattanooga",,,,,"false",,,,"0","0","0","3","0","2",,,,,"None","35.10706","-85.15021","POINT (35.10706 -85.15021)"
,"2015-07-20T13:07:00.000",,"Property Damage Under",,,"0","ROCKY RIVER RD",,"Chattanooga","STATE HWY 58",,,,"false","Not at Intersection",,,"0","0","0","2","0","2",,,,,"None","35.08471","-85.19431","POINT (35.08471 -85.19431)"
,"2015-06-28T11:37:00.000",,"Property Damage Under",,"4700","0","ENGLISH AVE",,"Chattanooga","E 47TH ST",,,,"false","OTHER",,,"0","0","0","2","0","2",,,,,"None","34.9885","-85.2895","POINT (34.9885 -85.2895)"
,"2015-06-26T17:27:00.000",,"Property Damage Under",,"2115","0","GUNBARREL RD",,"Chattanooga","LANDRESS DR",,,,"false","Four-Way",,,"0","0","0","4","0","3",,,,,"None","35.03501","-85.15291","POINT (35.03501 -85.15291)"
,"2015-06-25T17:22:00.000",,"Property Damage Under",,,"2","I 75",,"Chattanooga",,,,,"false","Not at Intersection",,,"0","0","0","2","0","2",,,,,,"35.00793","-85.20138","POINT (35.00793 -85.20138)"
,"2015-06-23T20:10:00.000",,"Property Damage Under",,"2119","0","US HWY 11",,"Chattanooga",,,,,"false",,,,"0","0","0","2","0","2",,,,,"None","35.01843","-85.27996","POINT (35.01843 -85.27996)"
,"2015-06-19T12:10:00.000",,"Property Damage Under",,"6300","0","US HWY 11",,"Chattanooga",,,,,"false",,,,"0","0","0","1","0","2",,,,,"None","35.03117","-85.18409","POINT (35.03117 -85.18409)"
,"2015-05-30T18:12:00.000",,"Property Damage Under",,"660","6.7","I 75",,"Chattanooga",,,,,"false","Not at Intersection",,,"0","0","0","2","0","2",,,,,"None","35.05257","-85.14231","POINT (35.05257 -85.14231)"
,"2015-05-28T15:10:00.000",,"Property Damage Under",,,"0","MANSION CIR",,"Chattanooga","MANSION DR",,,,"false","OTHER",,,"0","0","0","2","0","2",,,,,"None","35.08102","-85.29788","POINT (35.08102 -85.29788)"
