"school_year","school_number","school_name","principal","location_1","phone","fax","hours","associate_superintendent","cluster","school_website","receiving_schools","feeder_schools"
"2014","110","S. Christa McAuliffe ES","Mrs. Wanda P. Coates","12500 Wisteria Drive
Germantown, MD 20874
(39.16573850800006, -77.25919377699995)","(301) 353-0910","(301) 353-0923","8:50 - 3:05","Dr. LaVerne G. Kimball","Seneca Valley","http://www.montgomeryschoolsmd.org/schools/mcauliffees/","Clemente",
"2014","111","Capt. James E. Daly ES","Mrs. Nora G. Dietz","20301 Brandermill Drive
Germantown, MD 20876
(39.190431568000065, -77.23384919199998)","(301) 353-0939","(301) 353-0872","9:20 - 3:20","Dr. LaVerne G. Kimball","Clarksburg","http://www.montgomeryschoolsmd.org/schools/dalyes/","Neelsville",
"2014","115","Neelsville MS","Ms. Lily (Vicky) Lake-Parcan","11700 Neelsville Church Road
Germantown, MD 20876
(39.19538524500007, -77.24241104099997)","(301) 353-8064","(301) 353-8094","7:55 - 2:40","Dr. Darryl L. Williams","Clarksburg, Watkins Mill","http://www.montgomeryschoolsmd.org/schools/neelsvillems/","Clarksburg, Watkins Mill","Daly, Fox Chapel, South Lake, Stedwick"
"2014","125","Quince Orchard HS","Mrs. Carole A. Working","15800 Quince Orchard Road
Gaithersburg, MD 20878
(39.11529771600004, -77.25298592899998)","(301) 840-4686","(301) 840-4699","7:25 - 2:10","Dr. Christopher S. Garran","Quince Orchard","http://www.qohs.org/",,"Lakelands Park, Ridgeview"
"2014","152","Poolesville HS","Miss. Deena Levine","17501 Willard Road
Poolesville, MD 20837
(39.14350130400004, -77.41990486599997)","(301) 972-7900","(301) 972-7943","7:25 - 2:10","Dr. Christopher S. Garran","Poolesville","http://www.montgomeryschoolsmd.org/schools/poolesvillehs/",,"John Poole"
"2014","153","Poolesville ES","Mr. Douglas M. Robbins","19565 Fisher Avenue
Poolesville, MD 20837
(39.14342755800004, -77.40809282499998)","(301) 972-7960","(301) 972-7963","8:25 - 3:05","Dr. LaVerne G. Kimball","Poolesville","http://www.montgomeryschoolsmd.org/schools/poolesvillees/","John Poole",
"2014","155","Rosa M. Parks MS","Dr. Donna R. Jones","19200 Olney Mill Road
Olney, MD 20832
(39.17097295200006, -77.08089909599994)","(301) 924-3180","(301) 924-3288","7:55 - 2:40","Dr. Darryl L. Williams","Sherwood","http://www.montgomeryschoolsmd.org/schools/rosaparksms/","Sherwood","Belmont, Greenwood, Olney"
"2014","156","Lois P. Rockwell ES","Mrs. Cheryl A. Clark","24555 Cutsail Drive
Damascus, MD 20872
(39.25630623700005, -77.21510520899994)","(301) 253-7088","(301) 253-7084","8:50 - 3:05","Dr. LaVerne G. Kimball","Damascus","http://www.montgomeryschoolsmd.org/schools/rockwelles/","Baker",
"2014","157","Roberto W. Clemente MS","Mrs. Khadija F. Barkley","18808 Waring Station Road
Germantown, MD 20874
(39.16520107500003, -77.24691510099996)","(301) 601-0344","(301) 601-0370","7:55 - 2:40","Dr. Darryl L. Williams","Northwest, S. Valley","http://www.montgomeryschoolsmd.org/schools/clementems/","Northwest, Seneca Valley","Clopper Mill, Germantown, Great Seneca Creek, McAuliffe, Ride"
"2014","158","Ronald McNair ES","Mrs. Eileen K. Macfarlane","13881 Hopkins Road
Germantown, MD 20874
(39.16782837100004, -77.29149971099997)","(301) 353-0854","(301) 353-0964","9:05 - 3:30","Dr. LaVerne G. Kimball","Northwest","http://www.montgomeryschoolsmd.org/schools/ronaldmcnaires/","Kingsview",
"2014","159","Rachel Carson ES","Mr. Lawrence D. Chep","100 Tschiffely Square Road
Gaithersburg, MD 20878
(39.115972173000046, -77.24639887199999)","(301) 840-5333","(301) 840-5366","8:50 - 3:05","Dr. LaVerne G. Kimball","Quince Orchard","http://www.montgomeryschoolsmd.org/schools/rachelcarsones/","Lakelands Park",
"2014","201","Richard Montgomery HS","Dr. Nelson McLeod","250 Richard Montgomery Drive
Rockville, MD 20852
(39.07815079300008, -77.14560648399998)","(301) 610-8000","(301) 279-8428","7:25 - 2:10","Dr. Christopher S. Garran","Richard Montgomery","http://www.montgomeryschoolsmd.org/schools/rmhs/",,"Julius West"
"2014","204","Garrett Park ES","Ms. Elaine L. Chang-Baxter","4810 Oxford Street
Kensington, MD 20895
(39.02866622100004, -77.07759624899995)","(301) 929-2170","(301) 929-2008","9:15 - 3:30","Dr. Donna S. Hollingshead","Walter Johnson","http://www.montgomeryschoolsmd.org/schools/garrettparkes/","Tilden",
"2014","206","Twinbrook ES","Mrs. Karen L. Johnson","5911 Ridgway Avenue
Rockville, MD 20851
(39.06705777600007, -77.12016871099996)","(301) 230-5925","(301) 230-5929","9:15 - 3:25","Dr. Donna S. Hollingshead","Richard Montgomery","http://www.montgomeryschoolsmd.org/schools/twinbrookes/","Julius West",
"2014","207","Beall ES","Mr. Elliot M. Alter","451 Beall Avenue
Rockville, MD 20850
(39.08727101300008, -77.16188957799994)","(301) 279-8460","(301) 279-4999","8:50 - 3:05","Dr. Donna S. Hollingshead","Richard Montgomery","http://www.montgomeryschoolsmd.org/schools/bealles/","Julius West",
"2014","209","Lakewood ES","Ms. Robin L. Malcotti","2534 Lindley Terrace
Rockville, MD 20850
(39.08592778000008, -77.19065822999994)","(301) 279-8465","(301) 279-8596","8:50 - 3:05","Dr. Donna S. Hollingshead","Thomas S. Wootton","http://www.montgomeryschoolsmd.org/schools/lakewoodes/","Frost",
"2014","210","Maryvale ES","Ms. Karen Gregory","1000 First Street
Rockville, MD 20850
(39.09022374500006, -77.13616603199995)","(301) 279-4990","(301) 279-4993","9:15 - 3:30","Dr. Donna S. Hollingshead","Rockville","http://www.montgomeryschoolsmd.org/schools/maryvalees/","Wood",
"2014","211","Julius West MS","Mr. Craig W. Staton","651 Great Falls Road
Rockville, MD 20850
(39.07757596300007, -77.16235162099997)","(301) 279-3979","(301) 517-8216","7:55 - 2:40","Dr. Darryl L. Williams","Richard Montgomery","http://www.montgomeryschoolsmd.org/schools/westms/","Richard Montgomery","Beall, College Gardens, Ritchie Park, Twinbrook"
"2014","212","Meadow Hall ES","Mr. Cabell W. Lloyd","951 Twinbrook Parkway
Rockville, MD 20851
(39.083484706000036, -77.11606313099998)","(301) 279-4988","(301) 517-5887","8:50 - 3:05","Dr. Donna S. Hollingshead","Rockville","http://www.montgomeryschoolsmd.org/schools/meadowhalles/","Wood",
"2014","215","Carl Sandburg Learning Center","Ms. Marlene (Marlene) Kenny","451 Meadow Hall Drive
Rockville, MD 20851
(39.07584275700003, -77.11048056799996)","(301) 279-8490","(301) 517-5984","9:30 - 3:35","Dr. Myra J. Smith","Sherwood","http://www.mcps.k12.md.us/schools/sandburg/",,"County Wide"
"2014","216","Travilah ES","Mrs. Susan Shenk","13801 DuFief Mill Road North
Potomac, MD 20878
(39.08206739900004, -77.24951580099997)","(301) 840-7153","(301) 670-8230","9:15 - 3:30","Dr. Donna S. Hollingshead","Thomas S. Wootton","http://www.montgomeryschoolsmd.org/schools/travilahes/","Frost",
"2014","219","Farmland ES","Mrs. Mary E. Bliss","7000 Old Gate Road
Rockville, MD 20852
(39.04766372100005, -77.14462934899996)","(301) 230-5919","(301) 230-5424","9:10 - 3:30","Dr. Donna S. Hollingshead","Walter Johnson","http://www.montgomeryschoolsmd.org/schools/farmlandes/","Tilden",
"2014","220","Luxmanor ES","Mr. Ryan D. Forkert","6201 Tilden Lane
Rockville, MD 20852
(39.04403749000005, -77.12748339599995)","(301) 230-5914","(301) 230-5917","8:50 - 3:05","Dr. Donna S. Hollingshead","Walter Johnson","http://www.montgomeryschoolsmd.org/schools/luxmanores/","Tilden",
"2014","226","Beverly Farms ES","Dr. Beth L. Brown","8501 Postoak Road
Potomac, MD 20854
(39.05224595300007, -77.17497244299994)","(301) 469-1050","(301) 469-1058","8:50 - 3:05","Dr. Donna S. Hollingshead","Winston Churchill","http://www.montgomeryschoolsmd.org/schools/beverlyfarmses/","Hoover",
"2014","227","Ritchie Park ES","Ms. M. Catherine Long","1514 Dunster Road
Rockville, MD 20854
(39.06231844100006, -77.17386158599999)","(301) 279-8475","(301) 517-5047","8:50 - 3:05","Dr. Donna S. Hollingshead","Richard Montgomery","http://www.montgomeryschoolsmd.org/schools/ritchieparkes/","Julius West",
"2014","228","Herbert Hoover MS","Mrs. Yong-Mi Kim","8810 Postoak Road
Potomac, MD 20854
(39.04681297900004, -77.17854045399997)","(301) 469-1010","(301) 469-1013","7:55 - 2:40","Dr. Darryl L. Williams","Winston Churchill","http://www.montgomeryschoolsmd.org/schools/hooverms/","Churchill","Beverly Farms, Potomac, Wayside"
"2014","229","College Gardens ES","Mrs. Stacey F. Rogovoy","1700 Yale Place
Rockville, MD 20850
(39.102718594000066, -77.16200230199996)","(301) 279-8470","(301) 279-8473","9:00 - 3:30","Dr. Donna S. Hollingshead","Richard Montgomery","http://www.montgomeryschoolsmd.org/schools/collegegardenses/","Julius West",
"2014","230","Rockville HS","Ms. Billie-Jean Bensen","2100 Baltimore Road
Rockville, MD 20851
(39.08650089400004, -77.11670248399997)","(301) 517-8105","(301) 517-8288","7:25 - 2:10","Dr. Christopher S. Garran","Rockville","http://www.montgomeryschoolsmd.org/schools/rockvillehs/",,"Wood"
"2014","232","Tilden MS","Mrs. Irina LaGrange","11211 Old Georgetown Road
Rockville, MD 20852
(39.03846736200006, -77.12280088199998)","(301) 230-5930","(301) 230-5991","7:55 - 2:40","Dr. Darryl L. Williams","Walter Johnson","http://www.montgomeryschoolsmd.org/schools/tildenms/","Walter Johnson","Farmland, Garrett Park, Luxmanor"
"2014","233","Fallsmead ES","Mrs. Roni S. Silverstein","1800 Greenplace Terrace
Rockville, MD 20850
(39.07866347600003, -77.17719733499996)","(301) 279-4984","(301) 279-3040","8:50 - 3:05","Dr. Donna S. Hollingshead","Thomas S. Wootton","http://www.montgomeryschoolsmd.org/schools/fallsmeades/","Frost MS",
"2014","234","Thomas S. Wootton HS","Dr. Michael J. Doran","2100 Wootton Parkway
Rockville, MD 20850
(39.07526341300007, -77.18221671799995)","(301) 279-8550","(301) 279-8569","7:25 - 2:10","Dr. Christopher S. Garran","Thomas S. Wootton","http://www.montgomeryschoolsmd.org/schools/woottonhs/",,"Cabin John, Frost"
"2014","235","Wayside ES","Mrs. Donna E. Michela","10011 Glen Road
Potomac, MD 20854
(39.046707327000036, -77.20676614599995)","(301) 279-8484","(301) 279-3326","9:15 - 3:30","Dr. Donna S. Hollingshead","Winston Churchill","http://www.montgomeryschoolsmd.org/schools/waysidees/","Hoover",
"2014","237","Robert Frost MS","Dr. Joey N. Jones","9201 Scott Drive
Rockville, MD 20850
(39.07438392300003, -77.18837323299994)","(301) 279-3949","(301) 279-3956","7:55 - 2:40","Dr. Darryl L. Williams","Thomas S. Wootton","http://www.montgomeryschoolsmd.org/schools/robertfrostms/","Wootton","DuFief, Fallsmead, Lakewood, Travilah"
"2014","238","Cold Spring ES","Mr. Martin J. Barnett","9201 Falls Chapel Way
Potomac, MD 20854
(39.05931222700008, -77.18744708199995)","(301) 279-8480","(301) 279-3226","8:50 - 3:05","Dr. Donna S. Hollingshead","Thomas S. Wootton","http://www.montgomeryschoolsmd.org/schools/coldspringes/","Cabin John",
"2014","239","Alternative Programs","Dr. Ira K. Thomas","14501 Avery Road
Rockville, MD 20853
(39.09440718500008, -77.12356218099995)","(301) 279-4920","(301) 279-4962",,"Dr. Christopher S. Garran","Office of School Support and Improvement","http://www.montgomeryschoolsmd.org/departments/alternative-programs/",,
"2014","241","DuFief ES","Mr. Brent Mascott","15001 DuFief Drive
Gaithersburg, MD 20878
(39.10150615300006, -77.23846014599997)","(301) 279-4980","(301) 279-4983","8:50 - 3:05","Dr. Donna S. Hollingshead","Thomas S. Wootton","http://www.mcps.k12.md.us/schools/dufiefes/index.shtml","Frost",
"2014","242","Dr. Sally K. Ride ES","Mr. Christopher A. Wynne","21301 Seneca Crossing Drive
Germantown, MD 20876
(39.20638937000007, -77.23847982399997)","(301) 353-0994","(301) 601-0349","8:50 - 3:05","Dr. LaVerne G. Kimball","Seneca Valley","http://www.montgomeryschoolsmd.org/schools/ridees/","Clemente, King",
"2014","244","Thurgood Marshall ES","Mrs. Pamela S. Nazzaro","12260 McDonald Chapel Drive
Gaithersburg, MD 20878
(39.12517697200008, -77.25913866199994)","(301) 670-8282","(301) 670-8256","9:15 - 3:30","Dr. LaVerne G. Kimball","Quince Orchard","http://www.montgomeryschoolsmd.org/schools/thurgoodmarshalles/","Ridgeview",
"2014","246","Northwest HS","Ms. E. Lancellotti (Lance) Dempsey","13501 Richter Farm Road
Germantown, MD 20874
(39.149537913000074, -77.28004258599998)","(301) 601-4660","(301) 601-4662","7:25 - 2:10","Dr. Christopher S. Garran","Northwest","http://www.montgomeryschoolsmd.org/schools/northwesths/",,"Clemente, Kingsview, Lakelands Park"
"2014","247","John Poole MS","Ms. Charlotte W. Boucher","17014 Tom Fox Avenue
Poolesville, MD 20837
(39.12676922800006, -77.40962048699998)","(301) 972-7979","(301) 972-7982","7:35 - 2:20","Dr. Darryl L. Williams","Poolesville","http://www.montgomeryschoolsmd.org/schools/poolems/","Poolesville HS","Monocacy, Poolesville"
"2014","248","Forest Oak MS","Mr. Arthur Williams","651 Saybrooke Oaks Boulevard
Gaithersburg, MD 20877
(39.15235347200007, -77.18379322799996)","(301) 670-8242","(301) 840-5322","7:55 - 2:40","Dr. Darryl L. Williams","Gaithersburg","http://www.montgomeryschoolsmd.org/schools/forestoakms/","Gaithersburg HS","Goshen, Rosemont, Summit Hall, Washington Grove"
"2014","249","Clarksburg HS","Mr. James P. Koutsos","22500 Wims Road
Clarksburg, MD 20871
(39.22539552200004, -77.26484390499996)","(301) 444-3000","(301) 444-3595","7:25 - 2:10","Dr. Christopher S. Garran","Clarksburg","http://www.montgomeryschoolsmd.org/schools/clarksburghs/index.htm",,"Neelsville, Rocky Hill"
"2014","302","Burtonsville ES","Ms. Kimberly L. Kimber","15516 Old Columbia Pike
Burtonsville, MD 20866
(39.109794848000035, -76.93478834199993)","(301) 989-5654","(301) 989-5707","9:05 - 3:30","Dr. Myra J. Smith","Northeast Consortium","http://www.montgomeryschoolsmd.org/schools/burtonsvillees/","Banneker",
"2014","303","Fairland ES","Mrs. Tillie C. Garfinkel","14315 Fairdale Road Silver Spring
MD,  20905
(39.091077090000056, -76.95730058999999)","(301) 989-5658","(301) 989-5769","9:15 - 3:30","Dr. Myra J. Smith","Northeast Consortium","http://www.montgomeryschoolsmd.org/schools/fairlandes/","Banneker, Briggs Chaney",
"2014","304","Broad Acres ES","Dr. Peter H. Bray","710 Beacon Road Silver Spring
MD,  20903
(39.007947827000066, -76.98435937699998)","(301) 431-7616","(301) 431-7691","8:35 - 3:05","Dr. Myra J. Smith","Northeast Consortium","http://www.montgomeryschoolsmd.org/schools/broadacreses/","White Oak",
"2014","305","Jackson Road ES","Mrs. Sally A. Macias","900 Jackson Road Silver Spring
MD,  20904
(39.055848378000064, -76.99222164299994)","(301) 989-5650","(301) 879-1054","8:50 - 3:05","Dr. Myra J. Smith","Northeast Consortium","http://www.montgomeryschoolsmd.org/schools/jacksonroades/","White Oak",
"2014","307","Roscoe R. Nix ES","Ms. Annette M. Ffolkes","1100 Corliss Street Silver Spring
MD,  20903
(39.01686790200006, -76.98866276699994)","(301) 422-5070","(301) 422-5072","8:50 - 3:05","Dr. Myra J. Smith","Northeast Consortium","http://www.montgomeryschoolsmd.org/schools/nixes/","Cresthaven",
"2014","308","Cloverly ES","Ms. Melissa A. Brunson","800 Briggs Chaney Road Silver Spring
MD,  20905
(39.10693709700007, -76.99421969899998)","(301) 989-5770","(301) 879-1035","8:50 - 3:05","Dr. Myra J. Smith","Northeast Consortium","http://www.montgomeryschoolsmd.org/schools/cloverlyes/","Briggs Chaney, Farquhar",
"2014","309","Burnt Mills ES","Ms. Lisa O. Thomas","11211 Childs Street Silver Spring
MD,  20901
(39.03874423000008, -77.00282721699995)","(301) 649-8192","(301) 649-8097","9:20 - 3:25","Dr. Myra J. Smith","Northeast Consortium","http://www.montgomeryschoolsmd.org/schools/burntmillses/","Key",
"2014","310","Cannon Road ES","Mr. Norman L. Coleman","901 Cannon Road
Silver Spring, MD 20904
(39.069493700000066, -76.99411368899996)","(301) 989-5662","(301) 989-5692","9:15 - 3:30","Dr. Myra J. Smith","Northeast Consortium","http://www.montgomeryschoolsmd.org/schools/cannonroades/","Key",
"2014","311","Francis Scott Key MS","Ms. Yolanda Stanislaus","910 Schindler Dr Silver Spring
MD,  20903
(39.02773270200004, -76.99076285399997)","(301) 422-5600","(301) 434-1375","7:55 - 2:40","Dr. Darryl L. Williams","Northeast Consortium","http://www.montgomeryschoolsmd.org/schools/fskms/","Blake, Paint Branch, Springbrook","Burnt Mills, Cannon Road, Cresthaven, Drew, Nix"
"2014","312","William Tyler Page ES","Ms. Raushann Austin","13400 Tamarack Road Silver Spring
MD,  20904
(39.07513527100008, -76.98307021999995)","(301) 989-5672","(301) 879-1036","8:50 - 3:05","Dr. Myra J. Smith","Northeast Consortium","http://www.montgomeryschoolsmd.org/schools/pagees/","Briggs Chaney",
"2014","313","Galway ES","Mrs. Dorothea A. Fuller, Acting","12612 Galway Drive Silver Spring
MD,  20904
(39.064644059000045, -76.94482330199997)","(301) 595-2930","(301) 902-1230","9:15 - 3:25","Dr. Myra J. Smith","Northeast Consortium","http://www.montgomeryschoolsmd.org/schools/galwayes/","Briggs Chaney",
"2014","315","Paint Branch HS","Dr. Myriam A. Rogers","14121 Old Columbia Pike
Burtonsville, MD 20866
(39.08797795400005, -76.94909413699997)","(301) 388-9900","(301) 989-5609","7:25 - 2:10","Dr. Christopher S. Garran","Northeast Consortium","http://www.montgomeryschoolsmd.org/schools/paintbranchhs/",,"Banneker, Briggs Chaney, Farquhar, Key, White Oak"
"2014","316","Stonegate ES","Miss Audra M. Fladung","14811 Notley Road Silver Spring
MD,  20905
(39.098977423000065, -77.01665552699995)","(301) 989-5668","(301) 989-5671","8:50 - 3:05","Dr. Myra J. Smith","Northeast Consortium","http://www.montgomeryschoolsmd.org/schools/stonegatees/","Farquhar, White Oak",
"2014","321","James Hubert Blake HS","Mr. Christopher S. Berry","300 Norwood Road Silver Spring
MD,  20905
(39.11409019800004, -77.01473312799999)","(301) 879-1300","(301) 879-1306","7:25 - 2:10","Dr. Christopher S. Garran","Northeast Consortium","http://www.montgomeryschoolsmd.org/schools/blakehs/",,"Banneker, Briggs Chaney, Farquhar, Key, White Oak"
"2014","322","Community Montessori Charter","Mrs. Karen E. Caroscio","3015 Upton Drive
Kensington, MD 20895
(39.04014239000003, -77.06036326499998)","(301) 929-2505","(301) 949-4741",,"Dr. LaVerne G. Kimball","N/A","http://www.crossway-community.org/",,
"2014","333","Benjamin Banneker MS","Ms. Ruschelle Reuben","14800 Perrywood Drive
Burtonsville, MD 20866
(39.09645228800008, -76.94712224799997)","(301) 989-5747","(301) 879-1032","7:55 - 2:40","Dr. Darryl L. Williams","Northeast Consortium","http://www.montgomeryschoolsmd.org/schools/bannekerms/","Blake, Paint Branch, Springbrook","Burtonsville, Fairland, Greencastle"
"2014","334","Greencastle ES","Mr. R. Kevin Payne, Jr.","13611 Robey Road Silver Spring
MD,  20904
(39.08121586300007, -76.94190610499999)","(301) 595-2940","(301) 902-1222","8:50 - 3:05","Dr. Myra J. Smith","Northeast Consortium","http://www.montgomeryschoolsmd.org/schools/greencastlees/","Banneker",
"2014","335","Briggs Chaney MS","Dr. Tamitha E. Campbell","1901 Rainbow Drive Silver Spring
MD,  20905
(39.11086407400006, -76.97217193899996)","(301) 989-6000","(301) 989-6020","7:55 - 2:40","Dr. Darryl L. Williams","Northeast Consortium","http://www.montgomeryschoolsmd.org/schools/briggschaneyms/","Blake, Paint Branch, Springbrook","Cloverly, Fairland, Galway, Page"
"2014","336","Little Bennett ES","Mr. Shawn D. Miller","23930 Burdette Forest Road
Clarksburg, MD 20871
(39.24586265500005, -77.27500437999998)","(301) 540-5535","(301) 540-5792","8:50 - 3:05","Dr. LaVerne G. Kimball","Clarksburg","http://www.montgomeryschoolsmd.org/schools/littlebennettes/","Rocky Hill",
"2014","337","William B. Gibbs, Jr. ES","Mrs. Kimberly B. Bosnic","12615 Royal Crown Drive
Germantown, MD 20876
(39.20511369400003, -77.25920777899995)","(301) 353-0800","(301) 353-0890","9:15 - 3:30","Dr. LaVerne G. Kimball","Clarksburg","http://www.montgomeryschoolsmd.org/schools/gibbses/","Rocky Hill",
"2014","340","Great Seneca Creek ES","Mr. Scott T. Curry","13010 Dairymaid Drive
Germantown, MD 20874
(39.15283001300003, -77.26874194099997)","(301) 353-8500","(301) 515-3044","8:50 - 3:05","Dr. LaVerne G. Kimball","Northwest","http://www.montgomeryschoolsmd.org/schools/greatsenecacreekes/","Kingsview, Clemente",
"2014","351","Darnestown ES","Mrs. Laura S. Colgary","15030 Turkey Foot Road
Gaithersburg, MD 20878
(39.10268287300005, -77.28425594599997)","(301) 840-7157","(301) 548-7527","9:15 - 3:30","Dr. LaVerne G. Kimball","Northwest","http://www.montgomeryschoolsmd.org/schools/darnestownes/","Lakelands Park",
"2014","360","Jones Lane ES","Mrs. Carole A. Sample","15110 Jones Lane
Gaithersburg, MD 20878
(39.103240019000054, -77.26472602099994)","(301) 840-8160","(301) 840-8162","8:50 - 3:05","Dr. LaVerne G. Kimball","Quince Orchard","http://www.montgomeryschoolsmd.org/schools/joneslanees/","Ridgeview",
"2014","401","Bethesda ES","Ms. Lisa S. Seymour","7600 Arlington Road
Bethesda, MD 20814
(38.98627014600004, -77.09873626899997)","(301) 657-4979","(301) 657-4973","8:50 - 3:05","Dr. Donna S. Hollingshead","B-CC, Walt Whitman","http://www.montgomeryschoolsmd.org/schools/bethesdaes/","Pyle, Westland","Rosemary Hills"
"2014","403","Chevy Chase ES","Mrs. Jody L. Smith","4015 Rosemary Street
Chevy Chase, MD 20815
(38.97787807700007, -77.08010041499995)","(301) 657-4994","(301) 657-4980","8:50 - 3:05","Dr. Donna S. Hollingshead","Bethesda-Chevy Chase","http://www.montgomeryschoolsmd.org/schools/chevychasees/","Westland","Rosemary Hills"
"2014","405","Somerset ES","Ms. Kelly Morris","5811 Warwick Place
Chevy Chase, MD 20815
(38.968784269000025, -77.09293568199996)","(301) 657-4985","(301) 657-4907","8:50 - 3:05","Dr. Donna S. Hollingshead","Bethesda-Chevy Chase","http://www.montgomeryschoolsmd.org/schools/somersetes/","Westland",
"2014","406","Bethesda-Chevy Chase HS","Mrs. Karen L. Lockard","4301 East West Highway
Bethesda, MD 20814
(38.98567650500007, -77.08785638299997)","(240) 497-6300","(240) 497-6306","7:25 - 2:10","Dr. Christopher S. Garran","Bethesda-Chevy Chase","http://www.montgomeryschoolsmd.org/schools/bcchs/",,"Westland"
"2014","408","Westbrook ES","Ms. Jennifer S. Lane","5110 Allan Terrace
Bethesda, MD 20816
(38.956305057000066, -77.10301008199997)","(301) 320-6506","(301) 320-6615","8:50 - 3:05","Dr. Donna S. Hollingshead","Bethesda-Chevy Chase","http://www.montgomeryschoolsmd.org/schools/westbrookes/","Westland",
"2014","410","Bradley Hills ES","Ms. Sandra S. Reece","8701 Hartsdale Avenue
Bethesda, MD 20817
(38.99864219500006, -77.11780883799997)","(301) 571-6966","(301) 571-6969","8:50 - 3:05","Dr. Donna S. Hollingshead","Walt Whitman","http://www.montgomeryschoolsmd.org/schools/bradleyhillses/","Pyle",
"2014","412","Westland MS","Ms. Alison L. Serino","5511 Massachusetts Avenue
Bethesda, MD 20816
(38.958430271000054, -77.11007173399997)","(301) 320-6515","(301) 320-7054","7:55 - 2:40","Dr. Darryl L. Williams","Bethesda-Chevy Chase","http://www.montgomeryschoolsmd.org/schools/westlandms/","Bethesda-Chevy Chase","Bethesda, Chevy Chase, N. Chevy Chase, Rock Creek Forest, Rosemary Hills, Somerset, Westbrook"
"2014","413","North Bethesda MS","Mr. Alton E. Sumner","8935 Bradmoor Drive
Bethesda, MD 20817
(39.00351917800003, -77.12505057499999)","(301) 571-3883","(301) 571-3881","7:55 - 2:40","Dr. Darryl L. Williams","Walter Johnson","http://www.montgomeryschoolsmd.org/schools/northbethesdams/","Walter Johnson","Ashburton, Kensington Parkwood, Wyngate"
